ID,ModelFileDataID,BaseMissileSpeed,Scale,MinAllowedScale,MaxAllowedScale,Alpha,Flags,TextureFileDataID,EffectRadius,Type,GenericID,RibbonQualityID,DissolveEffectID,ModelPosition,Field_9_1_0_38549_014,Field_11_0_0_54210_015
2988,166137,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2989,166590,0,1,0.01,100,1,4,0,0,0,0,0,0,-1,0,0
2991,166913,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2992,166913,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2993,166759,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2994,165765,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2995,166760,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2996,166163,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2997,166164,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2998,166896,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
2999,165850,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3000,166744,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3001,166897,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3002,165533,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3003,166163,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3004,166163,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3005,166391,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3006,165889,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3007,166554,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3008,165757,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3009,166318,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3010,166314,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3011,166315,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3012,0,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3013,166317,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3014,166313,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3015,166421,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3016,166316,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3021,166196,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3023,200155,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3024,166672,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3026,166498,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3027,165552,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3028,166610,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3029,166610,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3030,165889,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3031,166642,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3032,167130,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3035,166791,0,4,2,6,1,0,0,0,0,0,0,0,-1,0,0
3036,166240,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3037,166241,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3038,166945,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3039,166944,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3043,166390,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3044,166389,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3054,200153,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3055,200155,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3056,166739,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3058,166690,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3060,201124,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3061,166615,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3062,166619,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3063,0,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3067,166692,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3073,165556,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3074,166373,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3075,166372,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3079,166098,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3087,167118,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3096,165883,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3100,166582,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3107,166406,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3108,166405,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3115,167183,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3116,167184,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3117,165984,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3118,165986,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3123,166925,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3127,166599,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3128,166940,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3145,165643,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3146,165644,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3147,166769,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3148,165960,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3149,166905,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3169,166071,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3185,166831,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3186,166657,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3203,166073,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3210,166631,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3222,166547,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3235,166926,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3236,166924,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3239,166044,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3240,166467,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3241,166468,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3242,166544,0,1,0.01,8,1,0,0,0,0,0,0,0,-1,0,0
3243,166440,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3245,166205,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3267,166561,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3301,166038,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3474,166426,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3477,166425,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3478,204056,0,0.5,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3506,166429,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3512,166043,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3514,165705,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3695,165888,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
3933,165788,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4038,166514,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4040,166516,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4045,165921,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4048,166519,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4049,166518,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4053,166512,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4057,167171,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4058,167170,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4185,166828,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4197,166661,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4198,166659,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4233,166577,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4237,166381,0,2,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4256,165896,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4260,240820,0,2,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4286,165910,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4309,166818,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4310,166817,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4319,165909,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4321,166820,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4322,166819,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4341,165790,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4344,166488,0,0.5,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4361,165791,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4405,241020,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4406,241015,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4425,166397,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4444,240840,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4468,241013,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4469,241018,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4470,241017,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4471,240869,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4472,240870,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4473,240872,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4475,240875,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4476,240877,0,1.3,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4477,240878,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4490,240837,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4491,240838,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4534,240831,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4535,240822,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4563,165620,0,2,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4564,165621,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4586,240890,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4587,240889,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4633,241024,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4635,240797,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4639,241025,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4648,240918,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4652,240917,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4654,240919,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4655,241101,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4657,240799,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4658,240800,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4674,240863,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4675,240861,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4677,240932,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
4681,240922,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
4682,240921,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4685,241012,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4697,240957,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4726,240994,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4729,166037,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4743,240958,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4786,240995,0,1,0.01,1,1,0,0,0,0,0,0,0,-1,0,0
4798,241113,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4813,240894,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4906,240845,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
4994,240871,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
5020,241001,0,1,0.1,10,1,0,0,0,0,0,0,0,-1,0,0
5024,241002,0,1,0.1,10,1,0,0,0,0,0,0,0,-1,0,0
5090,240826,0,1,0.1,10,1,0,0,0,0,0,0,0,-1,0,0
5103,240953,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
5104,240954,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
5113,166650,0,1,0.01,1,1,0,0,0,0,0,0,0,-1,0,0
5192,249502,0,1,0.1,10,1,0,0,0,0,0,0,0,-1,0,0
5211,253326,0,3,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
5268,240950,0,0.7,0.35,1.05,1,0,0,0,0,0,0,0,-1,0,0
5665,305974,0,1.5,0.1,10,1,0,0,0,0,0,0,0,-1,0,0
8692,456035,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
8693,456037,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
8694,456039,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
8695,456041,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
8696,456043,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
8905,0,0,1,0.01,100,1,0,0,0,3,30312,0,0,-1,0,0
22425,1014619,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
22426,1014628,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
22427,1014641,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
24704,1113641,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
24705,1113642,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
24706,1113657,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
24707,1113656,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
24996,1270426,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
24999,1270427,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25001,1270416,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25003,1270422,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25004,1270420,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25005,1270421,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25006,1270419,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25008,1270417,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25009,1270424,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25010,1270425,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25011,1270423,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25012,1270414,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25013,1270413,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25014,1270430,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25015,1270429,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25016,1270428,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25017,1270415,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25023,1270431,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25024,1270433,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25025,1270432,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25026,1270434,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25027,1270438,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25028,1270439,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25029,1270437,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25030,1270441,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25031,1270442,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25032,1270440,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25033,1270444,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25034,1270445,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25035,1270443,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25036,1270447,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25037,1270448,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25038,1270446,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25039,1270450,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25040,1270451,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25041,1270449,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25042,1270453,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25043,1270454,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25044,1270452,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25045,1270456,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25046,1270457,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25047,1270455,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25048,1270459,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25049,1270461,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25050,1270458,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25051,1270463,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25052,1270464,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25053,1270462,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25054,1270466,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25055,1270467,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25056,1270465,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25057,1270469,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25058,1270470,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25059,1270468,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25060,1270471,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25061,1270473,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25062,1270472,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25063,1270436,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
25064,1270435,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
27137,1342608,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
27472,1302890,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
27473,1302891,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
27474,1302892,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
27821,1302886,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
27822,1302884,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
27823,1302885,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
27848,165434,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
27942,1302914,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
27943,1302916,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
27944,1302915,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28026,1302882,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28027,1302883,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28028,1302881,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28163,1302887,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28164,1302889,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28165,1302888,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28176,1302876,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28304,1302681,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28305,1302877,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28306,1302875,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28307,1302687,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28308,1302688,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28309,1270419,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28310,1302879,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28311,1302880,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28312,1302878,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28313,1302680,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28314,1302682,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28315,1302869,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28316,1302870,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28317,1302868,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28318,1302684,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28319,1302685,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28320,1302683,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28321,1302872,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28322,1302873,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28323,1302871,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28324,1302893,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28325,1302895,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28326,1302894,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28327,1302898,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28328,1302897,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28329,1302896,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28330,1302901,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28331,1302900,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28332,1302899,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28333,1302904,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28334,1302903,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28335,1302902,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28336,1302907,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28337,1302906,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28338,1302905,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28339,1302913,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28340,1302912,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28341,1302911,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28342,1302919,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28343,1302918,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28344,1302917,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28351,1302922,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28352,1302920,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28353,1302921,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28383,1302910,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28391,1302908,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28393,1302909,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
28923,1349000,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
29237,1506796,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
29258,1510517,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
32988,2108958,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
33436,2205611,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
33442,1302686,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
35288,166700,0,1,0.001,100,1,0,0,0,0,0,0,0,-1,0,0
39481,166927,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
39484,166672,0,1,0.5,1.5,1,0,0,0,2,104966,0,0,-1,0,0
39489,165436,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39490,165864,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
39491,166672,0,1,0.5,1.5,0.75,0,0,0,0,0,0,0,-1,0,0
39492,166237,0,1,0.5,1.5,1,128,0,0,0,0,0,0,-1,0,0
39512,166285,0,1,0.5,1.5,0.65,0,0,0,0,0,0,0,-1,0,0
39525,200302,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39551,166432,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39681,2199326,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
39689,199925,0,1,0.5,1.5,0,0,0,0,0,0,0,0,-1,0,0
39690,166033,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39691,199911,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39692,166017,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39693,166023,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39694,2199576,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39695,201857,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39696,204056,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39697,202787,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39698,203036,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39699,203035,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39700,145306,0,1,0.5,1.5,1,0,199814,0,0,0,0,0,-1,0,0
39701,145304,0,1,0.5,1.5,1,0,145303,0,0,0,0,0,-1,0,0
39703,199915,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
