ID,SoundKitID,FileDataID,Frequency,Volume,PlayerConditionID
293458,3083,567557,1,1,0
293459,3084,567574,1,1,0
293460,3085,569138,1,1,0
293461,3086,569220,1,1,0
293462,3087,569031,1,1,0
293463,3088,568253,1,1,0
293464,3089,569026,1,1,0
293465,3090,569222,1,1,0
293466,3091,569828,1,1,0
293467,3091,569827,1,1,0
293468,3091,569830,1,1,0
293469,3091,569829,1,1,0
293470,3091,569831,1,1,0
293471,3092,569396,1,1,0
293472,3093,567445,1,1,0
293473,3093,567503,1,1,0
293474,3093,567396,1,1,0
293475,3094,569473,1,1,0
293476,3111,568288,1,1,0
293477,3112,568227,1,1,0
293478,7057,544537,1,1,0
293479,7057,544539,1,1,0
293480,7057,544540,1,1,0
293481,7058,544542,1,1,0
293482,7059,544541,1,1,0
293483,7060,547874,1,1,0
293484,7060,547863,1,1,0
293485,7060,547865,1,1,0
293486,7060,547873,1,1,0
293487,7060,547870,1,1,0
293488,7060,547875,1,1,0
293489,7063,547866,1,1,0
293490,7063,547876,1,1,0
293491,7063,547869,1,1,0
293492,5934,550386,1,1,0
293493,5934,550381,1,1,0
293494,5934,550373,1,1,0
293495,5934,550387,1,1,0
293496,5934,550378,1,1,0
293497,5934,550388,1,1,0
293498,5935,550382,1,1,0
293499,5935,550384,1,1,0
293500,5935,550374,1,1,0
293501,5935,550377,1,1,0
293502,5935,550389,1,1,0
293503,6429,558527,1,1,0
293504,6430,558530,1,1,0
293505,6431,558529,1,1,0
293506,6435,543361,1,1,0
293507,6435,543355,1,1,0
293508,6435,543363,1,1,0
293509,6435,543364,1,1,0
293510,6437,565681,1,1,0
293511,6478,569301,1,1,0
293512,6484,556299,1,1,0
293513,6484,556296,1,1,0
293514,6484,556301,1,1,0
293515,6484,556297,1,1,0
293516,6484,556298,1,1,0
293517,6484,556300,1,1,0
293518,6487,566930,1,1,0
293519,6489,566926,1,1,0
293520,6494,564199,1,1,0
293521,6494,564201,1,1,0
293522,6494,564202,1,1,0
293523,6495,564206,1,1,0
293524,6495,564200,1,1,0
293525,6495,564204,1,1,0
293526,6403,543340,1,1,0
293527,6403,543334,1,1,0
293528,6403,543301,1,1,0
293529,6403,543283,1,1,0
293530,6496,564205,1,1,0
293531,6496,564208,1,1,0
293532,6496,564203,1,1,0
293533,6496,564207,1,1,0
293534,6519,540221,1,1,0
293535,6519,540218,1,1,0
293536,6519,540213,1,1,0
293537,6519,540119,1,1,0
293538,6519,540182,1,1,0
293539,6522,568542,1,1,0
293540,6522,568843,1,1,0
293541,6522,568493,1,1,0
293542,6522,569304,1,1,0
293543,6522,569145,1,1,0
293544,6522,568128,1,1,0
293545,6523,569559,1,1,0
293546,6527,568713,1,1,0
293547,6528,543788,1,1,0
293548,6528,543791,1,1,0
293549,6528,543800,1,1,0
293550,6532,565965,1,1,0
293551,6534,566802,1,1,0
293552,6574,563926,1,1,0
293553,6575,561484,1,1,0
293554,6576,539147,1,1,0
293555,6576,539151,1,1,0
293556,6576,539148,1,1,0
293557,6576,539152,1,1,0
293558,6576,539146,1,1,0
293559,6576,539142,1,1,0
293560,6576,539156,1,1,0
293561,6594,566564,1,1,0
293562,6596,566293,1,1,0
293563,6598,555838,1,1,0
293564,6599,537331,1,1,0
293565,6614,568316,1,1,0
293566,6616,569018,1,1,0
293567,5837,559656,1,1,0
293568,5838,551837,1,1,0
293569,5839,551836,1,1,0
293570,5840,551838,1,1,0
293571,5841,552103,1,1,0
293572,5842,544118,1,1,0
293573,5843,544117,1,1,0
293574,5844,545077,1,1,0
293575,5845,545075,1,1,0
293576,5846,545076,1,1,0
293577,4192,539074,1,1,0
293578,4194,538996,1,1,0
293579,4204,537437,1,1,0
293580,4210,537351,1,1,0
293581,4211,537352,1,1,0
293582,4218,537332,1,1,0
293583,4394,537422,1,1,0
293584,4414,555125,1,1,0
293585,4414,555123,1,1,0
293586,4414,555132,1,1,0
293587,4418,555133,1,1,0
293588,4499,559967,1,1,0
293589,4558,561109,1,1,0
293590,4574,567488,1,1,0
293591,4594,560308,1,1,0
293592,4614,569814,1,1,0
293593,4614,569822,1,1,0
293594,4614,569799,1,1,0
293595,4614,569809,1,1,0
293596,4614,569819,1,1,0
293597,4674,565975,1,1,0
293598,4675,566500,1,1,0
293599,4676,565975,1,1,0
293600,4677,566500,1,1,0
293601,4678,566479,1,1,0
293602,4679,566479,1,1,0
293603,2889,539841,1,1,0
293604,2891,539844,1,1,0
293605,2893,539848,1,1,0
293606,2895,539846,1,1,0
293607,2896,539814,1,1,0
293608,2897,539840,1,1,0
293609,2897,539856,1,1,0
293610,2898,539862,1,1,0
293611,2898,539837,1,1,0
293612,6094,539988,1,1,0
293613,6094,540021,1,1,0
293614,6094,540020,1,1,0
293615,6095,539975,1,1,0
293616,6095,539966,1,1,0
293617,6095,539984,1,1,0
293618,6096,551168,1,1,0
293619,6098,540002,1,1,0
293620,6098,540011,1,1,0
293621,6098,539982,1,1,0
293622,2899,539813,1,1,0
293623,2899,539825,1,1,0
293624,2903,540312,1,1,0
293625,2905,540320,1,1,0
293626,2907,540293,1,1,0
293627,2909,540290,1,1,0
293628,2910,540285,1,1,0
293629,2910,540325,1,1,0
293630,2911,540281,1,1,0
293631,2911,540337,1,1,0
293632,2912,540301,1,1,0
293633,2912,540336,1,1,0
293634,2914,542829,1,1,0
293635,3564,546057,1,1,0
293636,5936,550380,1,1,0
293637,5936,550383,1,1,0
293638,5936,550385,1,1,0
293639,5936,550375,1,1,0
293640,5936,550379,1,1,0
293641,5937,550409,1,1,0
293642,5937,550408,1,1,0
293643,5937,550417,1,1,0
293644,5937,550419,1,1,0
293645,5937,550406,1,1,0
293646,5937,550421,1,1,0
293647,5938,550415,1,1,0
293648,5938,550410,1,1,0
293649,5938,550414,1,1,0
293650,5938,550418,1,1,0
293651,5938,550420,1,1,0
293652,5939,550422,1,1,0
293653,5939,550413,1,1,0
293654,5939,550412,1,1,0
293655,5939,550416,1,1,0
293656,5886,561322,1,1,0
293657,5886,561280,1,1,0
293658,5887,563570,1,1,0
293659,5887,563599,1,1,0
293660,5887,563597,1,1,0
293661,5887,563602,1,1,0
293662,5897,551922,1,1,0
293663,5900,565976,1,1,0
293664,5904,547893,1,1,0
293665,5904,547899,1,1,0
293666,5904,547905,1,1,0
293667,5904,547907,1,1,0
293668,5904,547901,1,1,0
293669,5904,547895,1,1,0
293670,5909,547866,1,1,0
293671,5909,547876,1,1,0
293672,5909,547869,1,1,0
293673,5919,547852,1,1,0
293674,5919,547853,1,1,0
293675,5919,547854,1,1,0
293676,5919,547856,1,1,0
293677,5919,547860,1,1,0
293678,5919,547858,1,1,0
293679,5922,550438,1,1,0
293680,5922,550447,1,1,0
293681,5922,550449,1,1,0
293682,5922,550446,1,1,0
293683,5922,550445,1,1,0
293684,5922,550437,1,1,0
293685,5925,550476,1,1,0
293686,5925,550465,1,1,0
293687,5925,550468,1,1,0
293688,5925,550475,1,1,0
293689,5925,550470,1,1,0
293690,5925,550471,1,1,0
293691,5927,550478,1,1,0
293692,5927,550466,1,1,0
293693,5927,550472,1,1,0
293694,5927,550473,1,1,0
293695,5933,550397,1,1,0
293696,5933,550393,1,1,0
293697,5933,550402,1,1,0
293698,5933,550392,1,1,0
293699,5940,562906,1,1,0
293700,5940,562904,1,1,0
293701,5940,562910,1,1,0
293702,5940,562914,1,1,0
293703,5940,562913,1,1,0
293704,5940,562907,1,1,0
293705,5941,562908,1,1,0
293706,5941,562911,1,1,0
293707,5941,562909,1,1,0
293708,5941,562901,1,1,0
293709,5942,562916,1,1,0
293710,5942,562903,1,1,0
293711,5942,562902,1,1,0
293712,5942,562905,1,1,0
293713,5942,562900,1,1,0
293714,5943,562883,1,1,0
293715,5943,562869,1,1,0
293716,5943,562881,1,1,0
293717,5943,562876,1,1,0
293718,5943,562880,1,1,0
293719,5943,562875,1,1,0
293720,8665,565761,1,1,0
293721,8666,566929,1,1,0
293722,6617,547824,1,1,0
293723,6617,547833,1,1,0
293724,6617,547830,1,1,0
293725,6617,547826,1,1,0
293726,6617,547831,1,1,0
293727,6617,547820,1,1,0
293728,6617,547825,1,1,0
293729,6617,547821,1,1,0
293730,6618,547838,1,1,0
293731,6618,547843,1,1,0
293732,6618,547846,1,1,0
293733,6618,547842,1,1,0
293734,6618,547847,1,1,0
293735,6618,547837,1,1,0
293736,6618,547835,1,1,0
293737,9089,553106,1,1,0
293738,7197,567094,1,1,0
293739,7218,544127,1,1,0
293740,7218,544123,1,1,0
293741,7218,544126,1,1,0
293742,7218,544124,1,1,0
293743,7256,566564,1,1,0
293744,7294,567027,1,1,0
293745,7514,558136,1,1,0
293746,7514,558140,1,1,0
293747,7514,558145,1,1,0
293748,7454,551770,1,1,0
293749,7454,551767,1,1,0
293750,7494,546618,1,1,0
293751,7494,546619,1,1,0
293752,7495,546616,1,1,0
293753,7555,558802,1,1,0
293754,8674,545171,1,1,0
293755,8676,537391,1,1,0
293756,8679,537395,1,1,0
293757,8680,537393,1,1,0
293758,8681,565815,1,1,0
293759,8681,565545,1,1,0
293760,8681,566608,1,1,0
293761,8682,566607,1,1,0
293762,8682,565487,1,1,0
293763,8682,565540,1,1,0
293764,8686,567047,1,1,0
293765,8684,566733,1,1,0
293766,8685,566974,1,1,0
293767,8689,553118,1,1,0
293768,8689,553129,1,1,0
293769,8689,553105,1,1,0
293770,8690,553171,1,1,0
293771,8692,553134,1,1,0
293772,8694,569169,1,1,0
293773,5812,557935,1,1,0
293774,5813,546066,1,1,0
293775,5814,546067,1,1,0
293776,5815,546065,1,1,0
293777,5816,546064,1,1,0
293778,5817,553979,1,1,0
293779,5818,546063,1,1,0
293780,5819,555731,1,1,0
293781,5820,555730,1,1,0
293782,5821,555733,1,1,0
293783,5822,555732,1,1,0
293784,5823,550332,1,1,0
293785,4187,539019,1,1,0
293786,4188,539115,1,1,0
293787,4189,539015,1,1,0
293788,4190,539034,1,1,0
293789,4191,539009,1,1,0
293790,4193,539098,1,1,0
293791,4195,537382,1,1,0
293792,4196,539013,1,1,0
293793,4197,539023,1,1,0
293794,4198,537411,1,1,0
293795,4199,537413,1,1,0
293796,4200,539133,1,1,0
293797,4201,538993,1,1,0
293798,4202,537426,1,1,0
293799,4203,537427,1,1,0
293800,4205,539073,1,1,0
293801,4206,539077,1,1,0
293802,4207,539006,1,1,0
293803,5457,567190,1,1,0
293804,5458,566604,1,1,0
293805,5458,565623,1,1,0
293806,5458,566258,1,1,0
293807,5458,567042,1,1,0
293808,5847,552592,1,1,0
293809,5848,552591,1,1,0
293810,5849,552594,1,1,0
293811,5850,552593,1,1,0
293812,5851,552623,1,1,0
293813,5852,549436,1,1,0
293814,5853,551252,1,1,0
293815,5854,551253,1,1,0
293816,5855,544122,1,1,0
293817,5856,544121,1,1,0
293818,5530,569227,1,1,0
293819,5857,544120,1,1,0
293820,6000,556548,1,1,0
293821,6000,556541,1,1,0
293822,6000,556545,1,1,0
293823,6001,556509,1,1,0
293824,6001,556518,1,1,0
293825,6001,556523,1,1,0
293826,6001,556514,1,1,0
293827,6001,556511,1,1,0
293828,6001,556521,1,1,0
293829,6001,556507,1,1,0
293830,6002,556513,1,1,0
293831,6002,556508,1,1,0
293832,6002,556520,1,1,0
293833,6002,556512,1,1,0
293834,6002,556510,1,1,0
293835,6003,556506,1,1,0
293836,6003,556522,1,1,0
293837,6003,556519,1,1,0
293838,6003,556517,1,1,0
293839,6004,562185,1,1,0
293840,6004,562242,1,1,0
293841,6005,556534,1,1,0
293842,6005,556527,1,1,0
293843,6005,556538,1,1,0
293844,6005,556535,1,1,0
293845,6005,556537,1,1,0
293846,6006,556525,1,1,0
293847,6006,556533,1,1,0
293848,6006,556530,1,1,0
293849,6006,556526,1,1,0
293850,6006,556524,1,1,0
293851,6007,556531,1,1,0
293852,6007,556539,1,1,0
293853,6007,556532,1,1,0
293854,6007,556528,1,1,0
293855,6008,561586,1,1,0
293856,6008,561585,1,1,0
293857,6008,561573,1,1,0
293858,6008,561572,1,1,0
293859,6008,561583,1,1,0
293860,6008,561579,1,1,0
293861,8667,558816,1,1,0
293862,8668,566797,1,1,0
293863,8669,560314,1,1,0
293864,8669,560316,1,1,0
293865,8669,560323,1,1,0
293866,8670,539135,1,1,0
293867,8671,569398,1,1,0
293868,8672,566234,1,1,0
293869,8473,568016,1,1,0
293870,8474,569429,1,1,0
293871,8475,544712,1,1,0
293872,8475,544713,1,1,0
293873,8475,544715,1,1,0
293874,8476,566309,1,1,0
293875,8477,567122,1,1,0
293876,8478,565898,1,1,0
293877,8479,565819,1,1,0
293878,8480,566769,1,1,0
293879,8485,544714,1,1,0
293880,8486,566631,1,1,0
293881,8465,551411,1,1,0
293882,8465,551415,1,1,0
293883,8465,551408,1,1,0
293884,8466,551410,1,1,0
293885,8466,551417,1,1,0
293886,8466,551413,1,1,0
293887,8467,551412,1,1,0
293888,8468,551407,1,1,0
293889,8502,552057,1,1,0
293890,8502,552049,1,1,0
293891,8502,552051,1,1,0
293892,8503,552056,1,1,0
293893,8504,552050,1,1,0
293894,8505,552053,1,1,0
293895,8509,565749,1,1,0
293896,8510,566741,1,1,0
293897,8511,558723,1,1,0
293898,8511,558720,1,1,0
293899,8511,558722,1,1,0
293900,8512,558729,1,1,0
293901,8512,558727,1,1,0
293902,8512,558728,1,1,0
293903,8514,558721,1,1,0
293904,8515,558725,1,1,0
293905,8697,546624,1,1,0
293906,8697,546637,1,1,0
293907,8697,546634,1,1,0
293908,8697,546635,1,1,0
293909,8699,546625,1,1,0
293910,8700,546622,1,1,0
293911,8702,565848,1,1,0
293912,8702,566144,1,1,0
293913,8702,566530,1,1,0
293914,8704,546611,1,1,0
293915,8704,546615,1,1,0
293916,8704,546607,1,1,0
293917,8704,546609,1,1,0
293918,8708,549154,1,1,0
293919,8708,549149,1,1,0
293920,8708,549150,1,1,0
293921,8708,549155,1,1,0
293922,8709,549157,1,1,0
293923,8709,549151,1,1,0
293924,8709,549158,1,1,0
293925,8710,549153,1,1,0
293926,8711,549152,1,1,0
293927,8712,560901,1,1,0
293928,8713,549156,1,1,0
293929,8715,549873,1,1,0
293930,8715,549874,1,1,0
293931,8715,549866,1,1,0
293932,8716,549867,1,1,0
293933,8717,549871,1,1,0
293934,8718,554498,1,1,0
293935,8718,554501,1,1,0
293936,8718,554497,1,1,0
293937,8718,554496,1,1,0
293938,8720,554500,1,1,0
293939,8721,554495,1,1,0
293940,8722,563073,1,1,0
293941,8722,563075,1,1,0
293942,8722,563071,1,1,0
293943,8722,563076,1,1,0
293944,3113,568028,1,1,0
293945,3114,568103,1,1,0
293946,3116,568491,1,1,0
293947,3133,567983,1,1,0
293948,3134,568003,1,1,0
293949,3135,568686,1,1,0
293950,3136,568938,1,1,0
293951,3155,569376,1,1,0
293952,3156,569407,1,1,0
293953,3175,567416,1,1,0
293954,3176,564214,1,1,0
293955,3176,564220,1,1,0
293956,3176,564221,1,1,0
293957,3177,569402,1,1,0
293958,3178,568719,1,1,0
293959,4208,539121,1,1,0
293960,4209,538966,1,1,0
293961,4212,539031,1,1,0
293962,4213,539003,1,1,0
293963,4294,567621,1,1,0
293964,4294,567620,1,1,0
293965,4294,567632,1,1,0
293966,4296,567672,1,1,0
293967,4296,567681,1,1,0
293968,4296,567671,1,1,0
293969,4497,559971,1,1,0
293970,4498,559973,1,1,0
293971,4758,565640,1,1,0
293972,4774,566788,1,1,0
293973,4778,566529,1,1,0
293974,4782,566343,1,1,0
293975,6619,547849,1,1,0
293976,6619,547861,1,1,0
293977,6619,547852,1,1,0
293978,6619,547853,1,1,0
293979,6619,547854,1,1,0
293980,6619,547856,1,1,0
293981,6619,547860,1,1,0
293982,6619,547858,1,1,0
293983,6620,547868,1,1,0
293984,6620,547871,1,1,0
293985,6620,547874,1,1,0
293986,6620,547863,1,1,0
293987,6620,547865,1,1,0
293988,6620,547873,1,1,0
293989,6620,547870,1,1,0
293990,6620,547875,1,1,0
293991,6621,547890,1,1,0
293992,6621,547888,1,1,0
293993,6621,547880,1,1,0
293994,6621,547882,1,1,0
293995,6621,547878,1,1,0
293996,6621,547887,1,1,0
293997,6621,547891,1,1,0
293998,6621,547885,1,1,0
293999,6623,550372,1,1,0
294000,6623,550376,1,1,0
294001,6623,550386,1,1,0
294002,6623,550381,1,1,0
294003,6623,550373,1,1,0
294004,6623,550387,1,1,0
294005,6623,550378,1,1,0
294006,6623,550388,1,1,0
294007,6626,550442,1,1,0
294008,6626,550435,1,1,0
294009,6626,550438,1,1,0
294010,6626,550447,1,1,0
294011,6626,550449,1,1,0
294012,6626,550446,1,1,0
294013,6626,550445,1,1,0
294014,6626,550437,1,1,0
294015,6627,550459,1,1,0
294016,6627,550460,1,1,0
294017,6627,550454,1,1,0
294018,6627,550453,1,1,0
294019,6627,550457,1,1,0
294020,6627,550451,1,1,0
294021,6628,550463,1,1,0
294022,6628,550477,1,1,0
294023,6628,550476,1,1,0
294024,6628,550465,1,1,0
294025,6628,550468,1,1,0
294026,6628,550475,1,1,0
294027,6628,550470,1,1,0
294028,6628,550471,1,1,0
294029,6630,550782,1,1,0
294030,6630,550772,1,1,0
294031,6630,550785,1,1,0
294032,6630,550781,1,1,0
294033,6630,550784,1,1,0
294034,6630,550778,1,1,0
294035,6630,550786,1,1,0
294036,6630,550773,1,1,0
294037,6009,561577,1,1,0
294038,6009,561587,1,1,0
294039,6009,561581,1,1,0
294040,6009,561582,1,1,0
294041,6009,561571,1,1,0
294042,6010,561584,1,1,0
294043,6010,561575,1,1,0
294044,6010,561580,1,1,0
294045,6010,561574,1,1,0
294046,6011,561558,1,1,0
294047,6011,561570,1,1,0
294048,6011,561560,1,1,0
294049,6011,561562,1,1,0
294050,6011,561554,1,1,0
294051,6012,561556,1,1,0
294052,6012,561555,1,1,0
294053,6012,561564,1,1,0
294054,6012,561565,1,1,0
294055,6012,561568,1,1,0
294056,6013,561563,1,1,0
294057,6013,561569,1,1,0
294058,6013,561566,1,1,0
294059,6013,561567,1,1,0
294060,6013,561557,1,1,0
294061,6948,542806,1,1,0
294062,6909,540270,1,1,0
294063,6911,540264,1,1,0
294064,6912,540276,1,1,0
294065,6913,540267,1,1,0
294066,6914,540538,1,1,0
294067,6916,540533,1,1,0
294068,6053,563108,1,1,0
294069,6053,563089,1,1,0
294070,6053,563106,1,1,0
294071,6053,563096,1,1,0
294072,6053,563099,1,1,0
294073,6053,563095,1,1,0
294074,6053,563098,1,1,0
294075,6054,563093,1,1,0
294076,6054,563101,1,1,0
294077,6054,563090,1,1,0
294078,6054,563091,1,1,0
294079,6054,563094,1,1,0
294080,6057,561501,1,1,0
294081,6057,561490,1,1,0
294082,6057,561488,1,1,0
294083,6057,561503,1,1,0
294084,6057,561492,1,1,0
294085,6058,561516,1,1,0
294086,6058,561514,1,1,0
294087,6058,561512,1,1,0
294088,6058,561513,1,1,0
294089,6058,561510,1,1,0
294090,6061,561523,1,1,0
294091,6061,561521,1,1,0
294092,6061,561533,1,1,0
294093,6061,561526,1,1,0
294094,6061,561525,1,1,0
294095,6064,561519,1,1,0
294096,6064,561532,1,1,0
294097,6064,561522,1,1,0
294098,6064,561527,1,1,0
294099,5417,568090,1,1,0
294100,6656,561578,1,1,0
294101,6656,561576,1,1,0
294102,6656,561586,1,1,0
294103,6656,561585,1,1,0
294104,6656,561573,1,1,0
294105,6656,561572,1,1,0
294106,6656,561583,1,1,0
294107,6656,561579,1,1,0
294108,6658,562820,1,1,0
294109,6658,562826,1,1,0
294110,6658,562819,1,1,0
294111,6658,562821,1,1,0
294112,6658,562824,1,1,0
294113,6658,562827,1,1,0
294114,6658,562825,1,1,0
294115,8516,558724,1,1,0
294116,8519,558730,1,1,0
294117,8520,558734,1,1,0
294118,8521,558733,1,1,0
294119,8522,558732,1,1,0
294120,8524,566623,1,1,0
294121,8526,566623,1,1,0
294122,8592,548693,1,1,0
294123,8593,557926,1,1,0
294124,8530,539099,1,1,0
294125,8532,537320,1,1,0
294126,8533,538983,1,1,0
294127,6014,561550,1,1,0
294128,6014,561534,1,1,0
294129,6014,561548,1,1,0
294130,6014,561539,1,1,0
294131,6014,561542,1,1,0
294132,6014,561545,1,1,0
294133,6015,561543,1,1,0
294134,6015,561540,1,1,0
294135,6015,561551,1,1,0
294136,6015,561547,1,1,0
294137,6015,561537,1,1,0
294138,6015,561546,1,1,0
294139,3785,548051,1,1,0
294140,3785,548045,1,1,0
294141,3785,548052,1,1,0
294142,3786,548046,1,1,0
294143,3787,548049,1,1,0
294144,3788,548054,1,1,0
294145,3789,548044,1,1,0
294146,3790,548053,1,1,0
294147,3792,566760,1,1,0
294148,3860,549325,1,1,0
294149,3860,549327,3,1,0
294150,3860,549327,3,1,0
294151,3860,549327,3,1,0
294152,3860,549326,1,1,0
294153,3860,549327,3,1,0
294154,3860,549327,3,1,0
294155,3860,549327,3,1,0
294156,3860,549327,3,1,0
294157,3860,549327,3,1,0
294158,3181,569173,1,1,0
294159,3181,568351,1,1,0
294160,3181,568138,1,1,0
294161,3182,569310,1,1,0
294162,3183,568730,1,1,0
294163,3184,560228,1,1,0
294164,3184,560220,1,1,0
294165,3184,560224,1,1,0
294166,3184,560219,1,1,0
294167,3184,560222,1,1,0
294168,3184,560221,1,1,0
294169,3185,560223,1,1,0
294170,3185,560226,1,1,0
294171,3185,560218,1,1,0
294172,3186,560223,1,1,0
294173,3187,560225,1,1,0
294174,3187,560217,1,1,0
294175,3188,560228,1,1,0
294176,3189,560219,1,1,0
294177,3190,567440,1,1,0
294178,3191,567496,1,1,0
294179,3192,568221,1,1,0
294180,3201,567516,1,1,0
294181,3202,567639,1,1,0
294182,3202,567638,1,1,0
294183,3202,567627,1,1,0
294184,3203,567630,1,1,0
294185,3204,567646,1,1,0
294186,3204,567657,1,1,0
294187,3204,567650,1,1,0
294188,3205,567662,1,1,0
294189,3206,567631,1,1,0
294190,3206,567618,1,1,0
294191,3206,567622,1,1,0
294192,3207,567640,1,1,0
294193,3208,567660,1,1,0
294194,3208,567666,1,1,0
294195,3208,567654,1,1,0
294196,3209,567658,1,1,0
294197,3210,567715,1,1,0
294198,3210,567716,1,1,0
294199,3210,567717,1,1,0
294200,3211,567712,1,1,0
294201,3211,567713,1,1,0
294202,3211,567714,1,1,0
294203,3212,567712,1,1,0
294204,3212,567713,1,1,0
294205,3212,567714,1,1,0
294206,2757,541036,1,1,0
294207,2757,541040,1,1,0
294208,2758,541066,1,1,0
294209,2758,541057,1,1,0
294210,2759,541051,1,1,0
294211,2759,541037,1,1,0
294212,2760,541078,1,1,0
294213,2760,541034,1,1,0
294214,2761,541043,1,1,0
294215,2761,541055,1,1,0
294216,6645,557759,1,1,0
294217,6645,557753,1,1,0
294218,6645,557750,1,1,0
294219,6645,557755,1,1,0
294220,6645,557760,1,1,0
294221,6645,557761,1,1,0
294222,6645,557752,1,1,0
294223,6401,543333,1,1,0
294224,6401,543294,1,1,0
294225,6401,543308,1,1,0
294226,6410,542701,1,1,0
294227,6410,542709,1,1,0
294228,6410,542696,1,1,0
294229,6412,542682,1,1,0
294230,6412,542720,1,1,0
294231,6412,542711,1,1,0
294232,6412,542734,1,1,0
294233,6412,542704,1,1,0
294234,6412,542706,1,1,0
294235,6454,566253,1,1,0
294236,6533,565346,1,1,0
294237,6595,565853,1,1,0
294238,6597,537329,1,1,0
294239,6646,557774,1,1,0
294240,6646,557776,1,1,0
294241,6646,557764,1,1,0
294242,6646,557770,1,1,0
294243,6646,557769,1,1,0
294244,6646,557767,1,1,0
294245,6646,557768,1,1,0
294246,6646,557765,1,1,0
294247,6649,557835,1,1,0
294248,6649,557836,1,1,0
294249,6649,557832,1,1,0
294250,6649,557839,1,1,0
294251,6649,557834,1,1,0
294252,6649,557840,1,1,0
294253,6649,557827,1,1,0
294254,6649,557830,1,1,0
294255,6650,557848,1,1,0
294256,6650,557852,1,1,0
294257,6650,557846,1,1,0
294258,6650,557847,1,1,0
294259,6650,557854,1,1,0
294260,6650,557843,1,1,0
294261,6650,557853,1,1,0
294262,6653,561524,1,1,0
294263,6653,561531,1,1,0
294264,6653,561523,1,1,0
294265,6653,561521,1,1,0
294266,6653,561533,1,1,0
294267,6653,561526,1,1,0
294268,6653,561525,1,1,0
294269,6654,561553,1,1,0
294270,6654,561549,1,1,0
294271,6654,561550,1,1,0
294272,6654,561534,1,1,0
294273,6654,561548,1,1,0
294274,6654,561539,1,1,0
294275,6654,561542,1,1,0
294276,6654,561545,1,1,0
294277,6515,567285,1,1,0
294278,6515,567294,1,1,0
294279,6515,567287,1,1,0
294280,6515,567289,1,1,0
294281,6515,567292,1,1,0
294282,6515,567288,1,1,0
294283,6515,567291,1,1,0
294284,6515,567286,1,1,0
294285,6515,567293,1,1,0
294286,6515,567290,1,1,0
294287,6516,547788,1,1,0
294288,6516,547796,1,1,0
294289,6516,547785,1,1,0
294290,6516,547790,1,1,0
294291,8724,563072,1,1,0
294292,8725,563074,1,1,0
294293,8727,549364,1,1,0
294294,8727,549366,1,1,0
294295,8727,549371,1,1,0
294296,8728,549370,1,1,0
294297,8729,549369,1,1,0
294298,8731,566706,1,1,0
294299,8733,566216,1,1,0
294300,8734,566830,1,1,0
294301,6659,562836,1,1,0
294302,6659,562846,1,1,0
294303,6659,562849,1,1,0
294304,6659,562840,1,1,0
294305,6659,562841,1,1,0
294306,6659,562838,1,1,0
294307,6659,562835,1,1,0
294308,6661,562884,1,1,0
294309,6661,562887,1,1,0
294310,6661,562894,1,1,0
294311,6661,562893,1,1,0
294312,6661,562886,1,1,0
294313,6661,562896,1,1,0
294314,6661,562890,1,1,0
294315,6661,562885,1,1,0
294316,6662,562912,1,1,0
294317,6662,562915,1,1,0
294318,6662,562906,1,1,0
294319,6662,562904,1,1,0
294320,6662,562910,1,1,0
294321,6662,562914,1,1,0
294322,6662,562913,1,1,0
294323,6662,562907,1,1,0
294324,6663,563097,1,1,0
294325,6663,563104,1,1,0
294326,6663,563102,1,1,0
294327,6663,563107,1,1,0
294328,6663,563100,1,1,0
294329,6663,563103,1,1,0
294330,6663,563105,1,1,0
294331,6663,563109,1,1,0
294332,6663,563092,1,1,0
294333,6664,563121,1,1,0
294334,6664,563114,1,1,0
294335,6664,563123,1,1,0
294336,6664,563116,1,1,0
294337,6664,563112,1,1,0
294338,6664,563127,1,1,0
294339,6664,563111,1,1,0
294340,6664,563113,1,1,0
294341,6665,563143,1,1,0
294342,6665,563130,1,1,0
294343,6665,563133,1,1,0
294344,6665,563142,1,1,0
294345,6665,563136,1,1,0
294346,6665,563135,1,1,0
294347,6665,563141,1,1,0
294348,6637,552204,1,1,0
294349,6637,552202,1,1,0
294350,6637,552196,1,1,0
294351,6637,552200,1,1,0
294352,6637,552210,1,1,0
294353,6637,552197,1,1,0
294354,6637,552198,1,1,0
294355,6637,552195,1,1,0
294356,6633,552119,1,1,0
294357,6633,552129,1,1,0
294358,6633,552128,1,1,0
294359,6633,552125,1,1,0
294360,6633,552117,1,1,0
294361,6633,552122,1,1,0
294362,6633,552115,1,1,0
294363,6633,552127,1,1,0
294364,6633,552112,1,1,0
294365,6633,552124,1,1,0
294366,6635,552163,1,1,0
294367,6635,552150,1,1,0
294368,6635,552152,1,1,0
294369,6635,552148,1,1,0
294370,6635,552153,1,1,0
294371,6635,552155,1,1,0
294372,6635,552160,1,1,0
294373,6635,552151,1,1,0
294374,6635,552149,1,1,0
294375,6635,552162,1,1,0
294376,6638,552224,1,1,0
294377,6638,552217,1,1,0
294378,6638,552228,1,1,0
294379,6638,552215,1,1,0
294380,6638,552211,1,1,0
294381,6638,552213,1,1,0
294382,6638,552219,1,1,0
294383,6638,552229,1,1,0
294384,6638,552222,1,1,0
294385,6640,556529,1,1,0
294386,6640,556536,1,1,0
294387,6640,556534,1,1,0
294388,6640,556527,1,1,0
