ID,ModelFileID,Flags,Animscale,Pushscale,Size_variation_min,Size_variation_max,Rotation_variation_min,Rotation_variation_max,TerrainColorGradingRampID
1438,984291,0,1,1,0.67,1.33,0,360,0
1439,984293,0,1,0.3,0.67,1.33,0,360,0
1440,984281,0,1,1,0.67,1.33,0,360,0
1441,984277,1,1,1,0.67,1.33,0,360,0
1442,984279,1,1,0.5,0.67,1.33,0,360,0
1443,984439,0,1,1,0.67,1.33,0,360,0
1444,984442,0,1,0.5,0.67,1.33,0,360,0
1446,985048,0,1,1,0.67,1.33,0,360,0
1447,985049,0,1,1,0.67,1.33,0,360,0
1448,985051,0,1,1,0.67,1.33,0,360,0
1449,985054,0,1,1,0.67,1.33,0,360,0
1450,985055,1,1,1,0.67,1.33,0,360,0
1451,985058,0,1,1,0.67,1.33,0,360,0
1452,987400,1,0,0,0.67,1.33,0,360,0
1453,987403,1,0.2,0,0.67,1.33,0,360,0
1454,987404,1,0.2,0,0.67,1.33,0,360,0
1455,987802,1,0.5,0.2,0.67,1.33,0,360,0
1456,987804,1,0.5,0.2,0.67,1.33,0,360,0
1457,987805,1,0.5,0.2,0.67,1.33,0,360,0
1458,994596,0,0.6,1,0.67,1.33,0,360,0
1459,994597,2,5,1,0.67,1.33,0,360,0
1460,994813,1,1,1,0.67,1.33,0,360,0
1461,994815,0,1,1,0.67,1.33,0,360,0
1462,994816,0,1,1,0.67,1.33,0,360,0
1463,994822,0,0,0,0.67,1.33,0,360,0
1464,994825,0,0,0,0.67,1.33,0,360,0
1465,994819,0,1,1,0.67,1.33,0,360,0
1469,999290,0,1,0.2,0.67,1.33,0,360,0
1470,999481,2,5,1,0.67,1.33,0,360,0
1471,0,0,1,1,0.67,1.33,0,360,0
1474,1008316,0,1,1,0.67,1.33,0,360,0
1475,1008319,0,1,1,0.67,1.33,0,360,0
1478,1018410,0,1,1,0.67,1.33,0,360,0
1479,1018411,0,1,1,0.67,1.33,0,360,0
1480,1019318,0,1,1,0.67,1.33,0,360,0
1481,1019320,0,1,1,0.67,1.33,0,360,0
1482,1019321,0,1,1,0.67,1.33,0,360,0
1483,959951,0,1,1,0.67,1.33,0,360,0
1484,918850,0,1,1,0.67,1.33,0,360,0
1485,1001534,0,1,1,0.67,1.33,0,360,0
1486,1001568,0,1,1,0.67,1.33,0,360,0
1489,1030586,0,1,1,0.67,1.33,0,360,0
1490,1030587,0,1,1,0.67,1.33,0,360,0
1491,1030588,0,1,1,0.67,1.33,0,360,0
1492,1030589,0,1,1,0.67,1.33,0,360,0
1495,1031709,1,1,1,0.67,1.33,0,360,0
1496,1031710,1,1,1,0.67,1.33,0,360,0
1497,1031713,1,1,0.25,0.67,1.33,0,360,0
1498,1033582,0,1,1,0.67,1.33,0,360,0
1499,1033564,0,1,1,0.67,1.33,0,360,0
1500,1033571,0,1,1,0.67,1.33,0,360,0
1501,1034714,0,1,1,0.67,1.33,0,360,0
1502,1034712,0,1,1,0.67,1.33,0,360,0
1507,1061033,0,1,1,0.67,1.33,0,360,0
1508,1061050,0,1,1,0.67,1.33,0,360,0
1509,1061051,0,1,1,0.67,1.33,0,360,0
1510,1061052,0,0,0,0.67,1.33,0,360,0
1511,1061053,0,1,1,0.67,1.33,0,360,0
1512,1061054,0,1,1,0.67,1.33,0,360,0
1513,1061055,0,1,1,0.67,1.33,0,360,0
1514,1061056,0,1,1,0.67,1.33,0,360,0
1515,1061058,0,1,1,0.67,1.33,0,360,0
1516,1061059,0,1,1,0.67,1.33,0,360,0
1517,1061049,0,1,0.3,0.67,1.33,0,360,0
1518,1061060,0,1,1,0.67,1.33,0,360,0
1519,1061061,0,1,0.5,0.67,1.33,0,360,0
1520,1061062,0,1,1,0.67,1.33,0,360,0
1521,1061063,0,1,1,0.67,1.33,0,360,0
1522,1061064,0,0,0,0.67,1.33,0,360,0
1523,1061065,0,0,0,0.67,1.33,0,360,0
1524,1061066,0,0,0,0.67,1.33,0,360,0
1525,1061067,0,0,0,0.67,1.33,0,360,0
1526,1061068,0,0,0,0.67,1.33,0,360,0
1527,1061069,0,0,0,0.67,1.33,0,360,0
1528,1061070,0,0,0,0.67,1.33,0,360,0
1529,1061071,0,0,0,0.67,1.33,0,360,0
1532,1068319,0,1,1,0.67,1.33,0,360,0
1533,1068320,1,0,0,0.67,1.33,0,360,0
1534,1068321,1,0,0,0.67,1.33,0,360,0
1535,1068336,0,1,1,0.67,1.33,0,360,0
1536,1068337,0,1,1,0.67,1.33,0,360,0
1537,1068338,0,1,1,0.67,1.33,0,360,0
1538,979479,1,1,0,0.67,1.33,0,360,0
1539,1084220,1,1,1,0.67,1.33,0,360,0
1540,1084221,1,1,1,0.67,1.33,0,360,0
1541,1084222,1,3,1,0.67,1.33,0,360,0
1542,1084223,1,1,1,0.67,1.33,0,360,0
1543,1084224,1,1,1,0.67,1.33,0,360,0
1544,1084225,1,3,1,0.67,1.33,0,360,0
1545,1084226,1,1,1,0.67,1.33,0,360,0
1546,1084227,1,3,1,0.67,1.33,0,360,0
1547,1084228,1,0,0,0.67,1.33,0,360,0
1548,1084229,1,0,0,0.67,1.33,0,360,0
1549,1084230,1,0,0,0.67,1.33,0,360,0
1550,1089852,1,0,0,0.67,1.33,0,360,0
1555,1089853,1,0,0,0.67,1.33,0,360,0
1556,1089854,1,0,0,0.67,1.33,0,360,0
1557,1089855,0,0,0,0.67,1.33,0,360,0
1558,1089856,0,0,0,0.67,1.33,0,360,0
1559,1090519,1,1,1,0.67,1.33,0,360,0
1560,1090520,3,1,1,0.67,1.33,0,360,0
1561,1090521,1,1,1,0.67,1.33,0,360,0
1562,1090523,1,0,0,0.67,1.33,0,360,0
1563,1090527,0,1,1,0.67,1.33,0,360,0
1564,1090528,1,1,1,0.67,1.33,0,360,0
1566,1090529,0,1,1,0.67,1.33,0,360,0
1567,1090531,0,1,1,0.67,1.33,0,360,0
1568,1090532,0,1,1,0.67,1.33,0,360,0
1571,1090724,0,1,1,0.67,1.33,0,360,0
1572,1090722,0,1,0.5,0.67,1.33,0,360,0
1573,1090723,0,1,1,0.67,1.33,0,360,0
1574,1090421,0,1,1,0.67,1.33,0,360,0
1575,1093206,3,0,0,0.67,1.33,0,360,0
1576,1093201,1,0,0,0.67,1.33,0,360,0
1577,1093208,0,1,1,0.67,1.33,0,360,0
1578,1093207,0,1,1,0.67,1.33,0,360,0
1579,1093332,1,1,1,0.67,1.33,0,360,0
1580,1093333,1,1,1,0.67,1.33,0,360,0
1581,1093334,1,1,1,0.67,1.33,0,360,0
1582,1093331,1,1,1,0.67,1.33,0,360,0
1583,1093330,1,1,1,0.67,1.33,0,360,0
1584,1096741,0,1,1,0.67,1.33,0,360,0
1585,1096743,0,1,1,0.67,1.33,0,360,0
1586,1096744,0,1,1,0.67,1.33,0,360,0
1587,1096745,0,1,1,0.67,1.33,0,360,0
1588,1096747,1,0,0,0.67,1.33,0,360,0
1589,1096748,0,1,1,0.67,1.33,0,360,0
1590,1096749,0,1,1,0.67,1.33,0,360,0
1591,1096757,1,0,0,0.67,1.33,0,360,0
1592,1096832,1,0,0,0.67,1.33,0,360,0
1593,1096760,1,0,1,0.67,1.33,0,360,0
1594,1096972,1,1,1,0.67,1.33,0,360,0
1595,1096980,1,1,1,0.67,1.33,0,360,0
1596,1096981,1,1,1,0.67,1.33,0,360,0
1597,1097629,1,1,0.25,0.67,1.33,0,360,0
1598,1097630,0,1,1,0.67,1.33,0,360,0
1599,1097624,0,1,1,0.67,1.33,0,360,0
1600,1097625,0,1,1,0.67,1.33,0,360,0
1601,1097644,0,1,1,0.67,1.33,0,360,0
1602,1097626,0,1,1,0.67,1.33,0,360,0
1603,1097627,0,1,1,0.67,1.33,0,360,0
1604,1097628,0,1,1,0.67,1.33,0,360,0
1605,1097788,0,1,1,0.67,1.33,0,360,0
1606,1097785,0,1,1,0.67,1.33,0,360,0
1607,1097786,0,1,1,0.67,1.33,0,360,0
1608,1097789,1,0,0,0.67,1.33,0,360,0
1609,1097791,1,0,0,0.67,1.33,0,360,0
1610,1097793,1,0,0,0.67,1.33,0,360,0
1611,1097794,1,0,0,0.67,1.33,0,360,0
1612,1097795,1,0,0,0.67,1.33,0,360,0
1613,1097797,1,0,0,0.67,1.33,0,360,0
1614,1097780,0,1,1,0.67,1.33,0,360,0
1615,1097782,0,1,1,0.67,1.33,0,360,0
1616,1097784,0,0,0,0.67,1.33,0,360,0
1617,1097783,0,1,1,0.67,1.33,0,360,0
1618,1097779,0,1,1,0.67,1.33,0,360,0
1619,1097920,1,0,0,0.67,1.33,0,360,0
1620,1097928,1,0,0,0.67,1.33,0,360,0
1621,1097912,1,0.5,0,0.67,1.33,0,360,0
1622,1097910,0,1,0.3,0.67,1.33,0,360,0
1623,1097913,0,1,1,0.67,1.33,0,360,0
1624,1097914,0,1,1,0.67,1.33,0,360,0
1625,1097915,0,1,1,0.67,1.33,0,360,0
1626,1097916,0,1,1,0.67,1.33,0,360,0
1627,1097917,1,1,1,0.67,1.33,0,360,0
1628,1097911,0,1,1,0.67,1.33,0,360,0
1629,1097952,1,1,1,0.67,1.33,0,360,0
1630,1097954,1,1,1,0.67,1.33,0,360,0
1631,1097953,1,1,1,0.67,1.33,0,360,0
1636,1100588,0,0.3,0.5,0.67,1.33,0,360,0
1637,1100591,0,1,1,0.67,1.33,0,360,0
1638,1100589,0,1,1,0.67,1.33,0,360,0
1639,1100590,0,1,0.3,0.67,1.33,0,360,0
1649,1107199,0,1,1,0.67,1.33,0,360,0
1650,1104877,0,3,0.3,0.67,1.33,0,360,0
1651,1104881,0,3,0.3,0.67,1.33,0,360,0
1652,1104884,1,0,0,0.67,1.33,0,360,0
1653,1107200,0,1,1,0.67,1.33,0,360,0
1654,1107201,0,1,1,0.67,1.33,0,360,0
1655,1107198,0,1,1,0.67,1.33,0,360,0
1657,1108133,1,0,0.3,0.67,1.33,0,360,0
1659,0,0,1,1,0.67,1.33,0,360,0
1660,1108131,1,0,0,0.67,1.33,0,360,0
1661,1108132,1,0,0,0.67,1.33,0,360,0
1664,1109249,0,1,1,0.67,1.33,0,360,0
1665,1109252,0,1,1,0.67,1.33,0,360,0
1666,1109253,0,1,1,0.67,1.33,0,360,0
1667,1109231,0,1,1,0.67,1.33,0,360,0
1669,1109232,3,1,1,0.67,1.33,0,360,0
1670,1109233,3,1,1,0.67,1.33,0,360,0
1671,1109234,3,1,1,0.67,1.33,0,360,0
1672,1109235,3,1,1,0.67,1.33,0,360,0
1673,1109236,1,1,1,0.67,1.33,0,360,0
1674,1109237,3,1,1,0.67,1.33,0,360,0
1675,1109238,1,1,1,0.67,1.33,0,360,0
1676,1109239,0,1,1,0.67,1.33,0,360,0
1677,1109240,0,1,1,0.67,1.33,0,360,0
1679,1109550,1,1,1,0.67,1.33,0,360,0
1680,1109551,1,1,1,0.67,1.33,0,360,0
1681,1110228,1,1,1,0.67,1.33,0,360,0
1682,1110227,1,1,1,0.67,1.33,0,360,0
1683,1110229,1,1,1,0.67,1.33,0,360,0
1684,1110231,1,0,0,0.67,1.33,0,360,0
1685,1112472,1,1,1,0.67,1.33,0,360,0
1686,1112473,1,1,1,0.67,1.33,0,360,0
1687,1112477,0,1,1,0.67,1.33,0,360,0
1688,1112487,1,3,1,0.67,1.33,0,360,0
1689,1112488,1,3,1,0.67,1.33,0,360,0
1690,1112499,1,1,1,0.67,1.33,0,360,0
1691,1112500,1,0,0,0.67,1.33,0,360,0
1692,1112495,1,3,1,0.67,1.33,0,360,0
1693,1112496,1,3,1,0.67,1.33,0,360,0
1695,1112551,1,0,0,0.67,1.33,0,360,0
1696,1112550,1,0,0,0.67,1.33,0,360,0
1697,1112549,1,0,0,0.67,1.33,0,360,0
1698,1112497,1,0,0.3,0.67,1.33,0,360,0
1699,1112498,1,0,0.3,0.67,1.33,0,360,0
1700,1113771,1,0.4,0.4,0.67,1.33,0,360,0
1701,1113772,1,0,0,0.67,1.33,0,360,0
1702,1116066,3,1,1,0.67,1.33,0,360,0
1703,1116064,3,1,1,0.67,1.33,0,360,0
1706,1116159,3,1,1,0.67,1.33,0,360,0
1707,1116160,3,1,1,0.67,1.33,0,360,0
1708,1118065,1,1,0.5,0.67,1.33,0,360,0
1709,1118066,1,1,0.5,0.67,1.33,0,360,0
1710,1118067,1,1,0.5,0.67,1.33,0,360,0
1711,1118068,1,1,0.5,0.67,1.33,0,360,0
1712,1119224,1,1,1,0.67,1.33,0,360,0
1713,1119223,1,1,1,0.67,1.33,0,360,0
1716,1121783,0,0,0,0.67,1.33,0,360,0
1717,1121856,0,0,0,0.67,1.33,0,360,0
1718,1121857,0,0,0,0.67,1.33,0,360,0
1719,1121858,0,0,0,0.67,1.33,0,360,0
1720,1121827,0,1,0.5,0.67,1.33,0,360,0
1721,1121824,0,1,0.5,0.67,1.33,0,360,0
1722,1121825,0,1,0.5,0.67,1.33,0,360,0
1723,1121826,0,1,0.5,0.67,1.33,0,360,0
1724,1125811,0,1,1,0.67,1.33,0,360,0
1725,1126127,1,1,1,0.67,1.33,0,360,0
1726,1126119,1,0,0,0.67,1.33,0,360,0
1727,1126120,1,0,0,0.67,1.33,0,360,0
1728,1126121,1,0,0,0.67,1.33,0,360,0
1729,1126122,1,0,0,0.67,1.33,0,360,0
1732,1136858,1,1,1,0.67,1.33,0,360,0
1733,1136859,1,1,1,0.67,1.33,0,360,0
1734,1136860,1,1,1,0.67,1.33,0,360,0
1735,1136548,1,1,1,0.67,1.33,0,360,0
1736,1136790,1,1,1,0.67,1.33,0,360,0
1737,1136789,1,1,1,0.67,1.33,0,360,0
1738,1136306,1,0,0,0.67,1.33,0,360,0
1739,1136427,1,0,0,0.67,1.33,0,360,0
1742,1137894,0,1,1,0.67,1.33,0,360,0
1743,1137895,0,1,1,0.67,1.33,0,360,0
1744,1137896,0,1,1,0.67,1.33,0,360,0
1745,1137897,0,1,1,0.67,1.33,0,360,0
1746,1137898,0,1,1,0.67,1.33,0,360,0
1747,1137899,1,1,1,0.67,1.33,0,360,0
1758,1254147,1,0,0,0.67,1.33,0,360,0
1759,1254149,1,0,0,0.67,1.33,0,360,0
1760,1254150,1,0,0,0.67,1.33,0,360,0
1761,1254153,1,0,0,0.67,1.33,0,360,0
1762,1254173,1,1,1,0.67,1.33,0,360,0
1763,1254388,1,1,1,0.67,1.33,0,360,0
1764,1254938,1,1,1,0.67,1.33,0,360,0
1765,1254996,1,1,1,0.67,1.33,0,360,0
1766,1255058,1,0,0,0.67,1.33,0,360,0
1767,1254455,1,0,0,0.67,1.33,0,360,0
1768,1253543,1,1,1,0.67,1.33,0,360,0
1769,1253545,1,1,1,0.67,1.33,0,360,0
1770,1253544,1,1,1,0.67,1.33,0,360,0
1771,1255604,1,0.2,0.3,0.67,1.33,0,360,0
1772,1255602,0,1,1,0.67,1.33,0,360,0
1773,1255605,0,1,1,0.67,1.33,0,360,0
1774,1255603,0,1,1,0.67,1.33,0,360,0
1775,1257277,1,0,0.1,0.67,1.33,0,360,0
1776,1257278,1,0,0.1,0.67,1.33,0,360,0
1777,1256545,0,1,1,0.67,1.33,0,360,0
1778,1256546,0,1,1,0.67,1.33,0,360,0
1779,1256547,1,1,1,0.67,1.33,0,360,0
1780,1257931,0,1,1,0.67,1.33,0,360,0
1781,1257930,0,1,1,0.67,1.33,0,360,0
1782,1257844,0,1,1,0.67,1.33,0,360,0
1783,1260183,0,1,1,0.67,1.33,0,360,0
1784,1260184,0,1,1,0.67,1.33,0,360,0
1789,1278257,0,1,1,0.67,1.33,0,360,0
1790,1278258,0,1,1,0.67,1.33,0,360,0
1791,1278260,0,1,1,0.67,1.33,0,360,0
1792,1278259,0,1,1,0.67,1.33,0,360,0
1794,1308983,1,0,0,0.67,1.33,0,360,0
1795,1308984,1,0,0,0.67,1.33,0,360,0
1801,1333695,0,1,1,0.67,1.33,0,360,0
1802,1333709,0,1,1,0.67,1.33,0,360,0
1803,1333710,0,1,1,0.67,1.33,0,360,0
1804,1333711,0,1,1,0.67,1.33,0,360,0
1809,1363157,0,1,1,0.67,1.33,0,360,0
1810,1363156,0,1,1,0.67,1.33,0,360,0
1811,1363155,0,1,1,0.67,1.33,0,360,0
1812,1363153,0,1,1,0.67,1.33,0,360,0
1814,1374288,1,1,1,0.67,1.33,0,360,0
1815,1374289,1,1,1,0.67,1.33,0,360,0
1816,1374287,1,1,1,0.67,1.33,0,360,0
1817,1379160,0,1,1,0.67,1.33,0,360,0
1818,1379159,0,1,1,0.67,1.33,0,360,0
1819,1381349,1,1,1,0.67,1.33,0,360,0
1820,1381350,1,1,1,0.67,1.33,0,360,0
1823,1391059,1,1,1,0.67,1.33,0,360,0
1824,1391060,1,1,1,0.67,1.33,0,360,0
1825,1391061,1,1,1,0.67,1.33,0,360,0
1826,1402498,0,1,1,0.67,1.33,0,360,0
1827,1402500,0,1,1,0.67,1.33,0,360,0
1828,1402501,0,1,1,0.67,1.33,0,360,0
1829,1402502,0,1,1,0.67,1.33,0,360,0
1831,1498453,0,0,0,0.67,1.33,0,360,0
1832,1498454,1,0,0,0.67,1.33,0,360,0
1833,1498458,1,0,0,0.67,1.33,0,360,0
1834,1498459,1,0,0,0.67,1.33,0,360,0
1835,1513779,1,1,0.4,0.67,1.33,0,360,0
1836,1513668,1,1,0.4,0.67,1.33,0,360,0
1837,1513775,1,0,0,0.67,1.33,0,360,0
1838,1513714,1,0,0,0.67,1.33,0,360,0
1839,1513713,1,0,0,0.67,1.33,0,360,0
1840,1513712,1,0,0,0.67,1.33,0,360,0
1841,1513711,1,0,0,0.67,1.33,0,360,0
1842,1513669,1,0,0,0.67,1.33,0,360,0
1843,1525787,1,1,0.8,0.67,1.33,0,360,0
1844,1525786,0,1,0.4,0.67,1.33,0,360,0
1845,1525788,1,1,0.4,0.67,1.33,0,360,0
1846,1525708,0,1,1,0.67,1.33,0,360,0
1847,1525709,1,1,1,0.67,1.33,0,360,0
1848,1525710,1,1,1,0.67,1.33,0,360,0
1849,1526079,1,1,1,0.67,1.33,0,360,0
1852,1526080,0,1,1,0.67,1.33,0,360,0
1853,1526081,0,1,1,0.67,1.33,0,360,0
1854,1526216,0,1,0.8,0.67,1.33,0,360,0
1855,1527105,1,1,0.4,0.67,1.33,0,360,0
1856,1527103,0,1,0.7,0.67,1.33,0,360,0
1857,1527104,0,1,0.7,0.67,1.33,0,360,0
1859,1532574,1,0,0,0.67,1.33,0,360,0
1860,1532573,1,0,0,0.67,1.33,0,360,0
1861,1532572,1,0,0,0.67,1.33,0,360,0
1862,1532571,1,0,0,0.67,1.33,0,360,0
1863,1532570,1,0,0,0.67,1.33,0,360,0
1864,1532569,1,0,0,0.67,1.33,0,360,0
1865,1532568,0,1,0.75,0.67,1.33,0,360,0
1866,1532567,0,1,0.75,0.67,1.33,0,360,0
1867,1526217,0,1,1,0.67,1.33,0,360,0
1868,1536217,1,1,1,0.67,1.33,0,360,0
1869,1538736,1,1,1,0.67,1.33,0,360,0
1870,1538750,1,1,1,0.67,1.33,0,360,0
1871,1538746,1,0.5,0.75,0.67,1.33,0,360,0
1872,1538743,0,1,1,0.67,1.33,0,360,0
1873,1544919,1,1,1,0.67,1.33,0,360,0
1874,1544926,1,1,1,0.67,1.33,0,360,0
1875,1544918,1,3,1,0.67,1.33,0,360,0
1876,1544927,1,9,10,0.67,1.33,0,360,0
1879,1544960,1,1,1,0.67,1.33,0,360,0
1880,1544961,1,1,1,0.67,1.33,0,360,0
1881,1544963,0,1,1,0.67,1.33,0,360,0
1882,1544964,0,1,1,0.67,1.33,0,360,0
1883,1545226,0,0,0,0.67,1.33,0,360,0
1884,1545225,0,1,1,0.67,1.33,0,360,0
1885,1545224,0,0,0,0.67,1.33,0,360,0
1886,1545223,0,0,0,0.67,1.33,0,360,0
1888,1545428,1,1,1,0.67,1.33,0,360,0
1889,1545584,1,1,1,0.67,1.33,0,360,0
1890,1547664,1,0.1,0.25,0.67,1.33,0,360,0
1891,1547669,1,0.25,0.6,0.67,1.33,0,360,0
1892,1547670,0,1,1,0.67,1.33,0,360,0
1893,1547671,0,1,1,0.67,1.33,0,360,0
1894,1547672,0,1,1,0.67,1.33,0,360,0
1895,1547673,1,1,1,0.67,1.33,0,360,0
1896,1547674,0,1,1,0.67,1.33,0,360,0
1897,1547675,0,1,0.5,0.67,1.33,0,360,0
1898,1547676,0,1,0.5,0.67,1.33,0,360,0
1905,1563025,1,1,1,0.67,1.33,0,360,0
1906,1563026,1,1,1,0.67,1.33,0,360,0
1907,1563027,1,1,1,0.67,1.33,0,360,0
1908,1563028,1,1,1,0.67,1.33,0,360,0
1909,1563029,1,1,1,0.67,1.33,0,360,0
1910,1563030,1,1,1,0.67,1.33,0,360,0
1911,1563032,1,1,1,0.67,1.33,0,360,0
1912,1563031,1,1,1,0.67,1.33,0,360,0
1913,1563024,1,1,1,0.67,1.33,0,360,0
1914,1567953,1,1,1,0.67,1.33,0,360,0
1915,1567954,1,1,1,0.67,1.33,0,360,0
1916,1568194,1,1,1,0.67,1.33,0,360,0
1917,1568195,1,1,1,0.67,1.33,0,360,0
1918,1568196,1,1,1,0.67,1.33,0,360,0
1919,1568197,1,1,1,0.67,1.33,0,360,0
1924,1568886,0,1,1,0.67,1.33,0,360,0
1925,1568884,0,1,1,0.67,1.33,0,360,0
1926,1568885,0,1,1,0.67,1.33,0,360,0
1927,1568882,0,1,1,0.67,1.33,0,360,0
1928,1568908,1,1,1,0.67,1.33,0,360,0
1929,1568909,0,1,1,0.67,1.33,0,360,0
1930,1568910,0,1,1,0.67,1.33,0,360,0
1931,1568911,0,1,1,0.67,1.33,0,360,0
1932,1570223,1,1,1,0.67,1.33,0,360,0
1933,1570224,1,1,1,0.67,1.33,0,360,0
1934,1569669,1,1,1,0.67,1.33,0,360,0
1935,1569658,1,1,1,0.67,1.33,0,360,0
1936,1569531,1,1,1,0.67,1.33,0,360,0
1937,1569533,1,1,1,0.67,1.33,0,360,0
1938,1569534,1,1,1,0.67,1.33,0,360,0
1939,1569536,1,1,1,0.67,1.33,0,360,0
1940,1569537,1,1,1,0.67,1.33,0,360,0
1941,1569538,1,1,1,0.67,1.33,0,360,0
1942,1569539,1,1,1,0.67,1.33,0,360,0
1943,1569540,1,1,1,0.67,1.33,0,360,0
1944,1569541,1,1,1,0.67,1.33,0,360,0
1945,1569542,1,1,1,0.67,1.33,0,360,0
1946,1569543,1,1,1,0.67,1.33,0,360,0
1947,1569544,1,1,1,0.67,1.33,0,360,0
1948,1569545,1,1,1,0.67,1.33,0,360,0
1949,1578465,1,1,1,0.67,1.33,0,360,0
1950,1578460,1,1,1,0.67,1.33,0,360,0
1951,1578469,1,1,1,0.67,1.33,0,360,0
1952,1578468,1,1,1,0.67,1.33,0,360,0
1965,1583031,1,1,0.5,0.67,1.33,0,360,0
1967,1589507,1,0,0,0.67,1.33,0,360,0
1968,1589508,1,0,0,0.67,1.33,0,360,0
1970,1593032,1,0,0,0.67,1.33,0,360,0
1971,1593033,1,0,0,0.67,1.33,0,360,0
1972,1617522,1,1,1,0.67,1.33,0,360,0
1973,1617523,1,1,1,0.67,1.33,0,360,0
1974,1617524,1,1,1,0.67,1.33,0,360,0
1975,1617529,1,1,1,0.67,1.33,0,360,0
1978,1622157,1,1,1,0.67,1.33,0,360,0
1979,1622157,1,1,1,0.67,1.33,0,360,0
1980,1623901,1,1,1,0.67,1.33,0,360,0
1981,1623672,1,1,1,0.67,1.33,0,360,0
1982,1623673,1,1,1,0.67,1.33,0,360,0
1983,1624367,1,1,1,0.67,1.33,0,360,0
1985,1630452,1,0,0,0.67,1.33,0,360,0
1986,1630453,0,0,0,0.67,1.33,0,360,0
1987,1630454,0,1,1,0.67,1.33,0,360,0
1988,1630455,0,1,1,0.67,1.33,0,360,0
1991,1634307,1,0,1,0.67,1.33,0,360,0
1992,1634306,1,0,1,0.67,1.33,0,360,0
1993,1634308,1,0,1,0.67,1.33,0,360,0
1994,1634305,1,0,0,0.67,1.33,0,360,0
1995,1659203,1,0,0,0.67,1.33,0,360,0
1996,1659204,1,0,0,0.67,1.33,0,360,0
1997,1659206,1,0,0,0.67,1.33,0,360,0
1998,1659239,1,0,0,0.67,1.33,0,360,0
1999,1659240,1,0,0,0.67,1.33,0,360,0
2000,1659241,1,0,0,0.67,1.33,0,360,0
2001,1659242,1,0,0,0.67,1.33,0,360,0
2002,1659243,1,0,0,0.67,1.33,0,360,0
2003,1659244,1,0,0,0.67,1.33,0,360,0
2004,1659344,1,0,0,0.67,1.33,0,360,0
2005,1659345,1,0,0,0.67,1.33,0,360,0
2006,1659205,1,0,0,0.67,1.33,0,360,0
2007,1659202,1,0,0,0.67,1.33,0,360,0
2008,1660112,0,1,1,0.67,1.33,0,360,0
2009,1660113,0,1,1,0.67,1.33,0,360,0
2010,1660114,0,1,1,0.67,1.33,0,360,0
2011,1660115,0,1,1,0.67,1.33,0,360,0
2013,1674749,1,0,0,0.67,1.33,0,360,0
2014,1674750,1,0,0,0.67,1.33,0,360,0
2015,1674751,1,0,0,0.67,1.33,0,360,0
2016,1674752,1,0,0,0.67,1.33,0,360,0
2017,1677871,0,2,2,0.67,1.33,0,360,0
2018,1677872,0,1.5,1.5,0.67,1.33,0,360,0
2019,1677873,0,1.5,1.5,0.67,1.33,0,360,0
2020,1677874,1,1,1,0.67,1.33,0,360,0
2021,1677875,0,1,1,0.67,1.33,0,360,0
2022,1677876,1,1,1,0.67,1.33,0,360,0
2023,1677868,0,1,1,0.67,1.33,0,360,0
2024,1677869,0,1,1,0.67,1.33,0,360,0
2025,1677870,0,1,1,0.67,1.33,0,360,0
2026,1625482,0,1,1,0.67,1.33,0,360,0
2027,1625481,0,1,1,0.67,1.33,0,360,0
2046,1695087,1,1,1,0.67,1.33,0,360,0
2047,1695088,1,0.5,0.4,0.67,1.33,0,360,0
2048,1695089,0,1,1,0.67,1.33,0,360,0
2049,1695090,1,1,1,0.67,1.33,0,360,0
2056,1708180,1,1,1,0.67,1.33,0,360,0
2057,1708187,1,1,1,0.67,1.33,0,360,0
2058,1708185,0,1,1,0.67,1.33,0,360,0
2059,1708183,0,1,1,0.67,1.33,0,360,0
2060,1708182,0,1,1,0.67,1.33,0,360,0
2061,1708177,1,0,0,0.67,1.33,0,360,0
2062,1708175,1,0,0,0.67,1.33,0,360,0
2063,1708174,1,0,0,0.67,1.33,0,360,0
2064,1720074,1,1,1,0.67,1.33,0,360,0
2065,1720076,1,1,1,0.67,1.33,0,360,0
2066,1720078,1,1,1,0.67,1.33,0,360,0
2067,1720080,1,1,1,0.67,1.33,0,360,0
2068,1720082,1,1,1,0.67,1.33,0,360,0
2069,1720084,1,1,1,0.67,1.33,0,360,0
2070,1720087,1,1,1,0.67,1.33,0,360,0
2071,1720089,1,1,1,0.67,1.33,0,360,0
2072,1720093,1,1,1,0.67,1.33,0,360,0
2073,1720096,1,0,0,0.67,1.33,0,360,0
2074,1720101,1,1,1,0.67,1.33,0,360,0
2075,1719975,1,0,0,0.67,1.33,0,360,0
2076,1659205,1,0,0,0.67,1.33,0,360,0
2078,1786394,1,0,0,0.67,1.33,0,360,0
2079,1786393,0,0,0,0.67,1.33,0,360,0
2080,1793379,1,0,0,0.67,1.33,0,360,0
2081,1793378,1,0,0,0.67,1.33,0,360,0
2082,1550422,1,0.7,0.4,0.67,1.33,0,360,0
2083,1803650,0,1,1,0.67,1.33,0,360,0
2084,1802358,1,1,0.5,0.67,1.33,0,360,0
2085,1806721,1,1,0.6,0.67,1.33,0,360,0
2086,1806723,0,1,1,0.67,1.33,0,360,0
2087,1806725,1,0,0,0.67,1.33,0,360,0
2088,1815299,0,1,0.8,0.67,1.33,0,360,0
2089,1815301,0,0.6,0.6,0.67,1.33,0,360,0
2090,1815555,1,0,0,0.67,1.33,0,360,0
