ID,ReqSource_lang,ReqType,ClassMask,RegionGroupMask,ReqAchievementID,ReqQuestID,OverrideArchive,ReqItemModifiedAppearanceID,RaceMasks[0],RaceMasks[1]
4333,Complete 200 World Quests after unlocking Guardian of the Glade (Brown),3,1024,0,0,0,-1,96488,-935853912,0
4334,Get 1000 honorable kills after unlocking Guardian of the Glade (Brown),3,1024,0,0,0,-1,96489,-935853912,0
4335,,3,1024,0,0,0,-1,96482,-935853912,0
4336,,3,1024,0,0,0,-1,96483,-935853912,0
4337,,3,1024,0,0,0,-1,96484,-935853912,0
4338,,3,1024,0,0,0,-1,96485,-935853912,0
4339,,3,1024,0,0,0,-1,76335,134217760,0
4340,,3,1024,0,0,0,-1,76335,1073741952,0
4341,,3,1024,0,0,0,-1,76335,-2145386496,-1
4342,Guardian Druid Mage Tower,3,1024,0,15312,0,-1,0,-935853912,0
4344,,3,1024,0,0,0,-1,0,8,0
4345,,3,1024,0,0,0,-1,0,8,0
4346,,3,1024,0,0,0,-1,0,8,0
4347,,3,1024,0,0,0,-1,0,8,0
4348,,3,1024,0,0,0,-1,0,8,0
4349,,3,1024,0,0,0,-1,0,2097152,0
4350,,3,1024,0,0,0,-1,0,2097152,0
4351,,3,1024,0,0,0,-1,0,2097152,0
4352,,3,1024,0,0,0,-1,0,2097152,0
4353,,3,1024,0,0,0,-1,0,2097152,0
4354,,3,1024,0,0,0,-1,0,32,0
4355,,3,1024,0,0,0,-1,0,32,0
4356,,3,1024,0,0,0,-1,0,32,0
4357,,3,1024,0,0,0,-1,0,32,0
4358,,3,1024,0,0,0,-1,0,32,0
4359,,3,1024,0,0,0,-1,0,128,0
4360,,3,1024,0,0,0,-1,0,128,0
4361,,3,1024,0,0,0,-1,0,128,0
4362,,3,1024,0,0,0,-1,0,128,0
4363,,3,1024,0,0,0,-1,0,128,0
4364,,3,1024,0,0,0,-1,0,134217728,0
4365,,3,1024,0,0,0,-1,0,134217728,0
4366,,3,1024,0,0,0,-1,0,134217728,0
4367,,3,1024,0,0,0,-1,0,134217728,0
4368,,3,1024,0,0,0,-1,0,1073741824,0
4369,,3,1024,0,0,0,-1,0,1073741824,0
4370,,3,1024,0,0,0,-1,0,1073741824,0
4371,,3,1024,0,0,0,-1,0,1073741824,0
4372,,3,1024,0,0,0,-1,0,-2147483648,-1
4373,,3,1024,0,0,0,-1,0,-2147483648,-1
4374,,3,1024,0,0,0,-1,0,-2147483648,-1
4375,,3,1024,0,0,0,-1,0,-2147483648,-1
4376,Complete The Fangs of Ashamane,3,1024,0,0,0,-1,76524,1572872,0
4377,Recover the Pillars of Creation and complete The Fangs of Ashamane,3,1024,0,0,0,-1,77022,-935853912,0
4378,Complete Light's Charge and The Fangs of Ashamane,3,1024,0,0,0,-1,77023,-935853912,0
4379,Complete the first chapter of your Order Hall Campaign and The Fangs of Ashamane,3,1024,0,0,0,-1,77024,-935853912,0
4380,Complete your Order Hall Campaign,3,1024,0,0,0,-1,96450,-935853912,0
4381,Complete your Order Hall Campaign,3,1024,0,0,0,-1,96451,-935853912,0
4382,Complete your Order Hall Campaign,3,1024,0,0,0,-1,96452,-935853912,0
4383,Complete the This Side Up achievement and your Order Hall Campaign,3,1024,0,0,0,-1,96453,-935853912,0
4384,Balance of Power,3,1024,0,0,0,-1,96454,-935853912,0
4385,Complete the Unleashed Monstrosities achievement and Balance of Power,3,1024,0,0,0,-1,96455,-935853912,0
4386,Complete the Keystone Master achievement and Balance of Power,3,1024,0,0,0,-1,96456,-935853912,0
4387,Complete the Glory of the Legion Hero achievement and Balance of Power,3,1024,0,0,0,-1,96457,-935853912,0
4388,Reach Honor Level 10,3,1024,0,0,0,-1,96458,-935853912,0
4389,Reach Honor Level 30,3,1024,0,0,0,-1,96459,-935853912,0
4390,Reach Honor Level 50,3,1024,0,0,0,-1,96460,-935853912,0
4391,Reach Honor Level 80,3,1024,0,0,0,-1,96461,-935853912,0
4392,,3,1024,0,0,0,-1,96462,-935853912,0
4393,,3,1024,0,0,0,-1,96463,-935853912,0
4394,,3,1024,0,0,0,-1,96464,-935853912,0
4395,,3,1024,0,0,0,-1,96465,-935853912,0
4396,???,3,1024,0,0,0,-1,96466,-935853912,0
4397,Complete 30 Legion Dungeons after unlocking Moonspirit (Brown),3,1024,0,0,0,-1,96467,-935853912,0
4398,Complete 200 World Quests after unlocking Moonspirit (Brown),3,1024,0,0,0,-1,96468,-935853912,0
4399,Get 1000 honorable kills after unlocking Moonspirit (Brown),3,1024,0,0,0,-1,96469,-935853912,0
4400,,3,1024,0,19451,0,-1,0,-935853912,0
4401,,3,1024,0,0,0,-1,76524,1073741952,0
4402,,3,1024,0,0,0,-1,76524,134217760,0
4403,,3,1024,0,0,0,-1,76524,-2145386496,-1
4404,,3,-7168,0,0,0,-1,0,-1,-1
4405,,3,-7168,0,0,0,-1,0,-1,-1
4406,Apothecary Hummel,3,-1,0,0,79088,-1,0,-1,-1
4407,See colors,1,256,0,0,0,-1,0,-1,-1
4408,See colors,1,256,0,0,0,-1,0,-1,-1
4409,See colors,1,256,0,0,0,-1,0,-1,-1
4410,See colors,1,256,0,0,0,-1,0,-1,-1
4411,Lunar Festival Vendor,3,-1,0,0,79112,-1,0,-1,-1
4412,???,1,256,0,0,79359,-1,0,-1,-1
4413,Grimoire of the Bloodrage Tyrant,1,256,0,0,79374,-1,0,-1,-1
4414,Vendor: Gigi Gigavoid,1,256,0,0,79376,-1,0,-1,-1
4415,Grimoire of the Vile Tyrant,1,256,0,0,79373,-1,0,-1,-1
4416,Grimoire of the Felbrute Tyrant,1,256,0,0,79375,-1,0,-1,-1
4417,Grimoire of the Blasted Observer,1,256,0,0,79443,-1,0,-1,-1
4418,Grimoire of the Zealous Observer,1,256,0,0,79444,-1,0,-1,-1
4419,Grimoire of the Mana-Gorged Observer,1,256,0,0,79446,-1,0,-1,-1
4420,Grimoire of the Plagued Observer,1,256,0,0,79449,-1,0,-1,-1
4421,Grimoire of the Whispering Observer,1,256,0,0,79450,-1,0,-1,-1
4422,Grimoire of the Dire Observer,1,256,0,0,79447,-1,0,-1,-1
4423,Grimoire of the Abyssal Darkglare,1,256,0,0,79457,-1,0,-1,-1
4424,Grimoire of the Xorothian Darkglare,1,256,0,0,79455,-1,0,-1,-1
4425,Grimoire of the Riftsmolder Darkglare,1,256,0,0,79458,-1,0,-1,-1
4426,Grimoire of the Eredathian Darkglare,1,256,0,0,79456,-1,0,-1,-1
4473,Quest Reward,3,-1,0,0,79690,-1,0,-1,-1
4474,Gladiator PvP Rank (Season 4 Dragonflight),3,-1,0,0,80014,-1,0,-1,-1
4475,,2,0,0,0,0,-1,0,-1,-1
4476,,2,0,0,0,0,-1,0,-1,-1
4477,,3,32,0,0,0,-1,0,-1,-1
4478,,3,32,0,0,0,-1,0,-1,-1
4479,,3,-1,0,0,82117,-1,0,-1,-1
4480,Reno Jackson in Dornogal,3,-1,0,0,82187,-1,0,-1,-1
4481,,3,-1,0,0,0,-1,0,-1,-1
4482,,3,-1,0,0,82189,-1,0,-1,-1
4483,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82190,-1,0,-1,-1
4484,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82191,-1,0,-1,-1
4485,,3,-1,0,0,0,-1,0,-1,-1
4486,,3,-1,0,0,82166,-1,0,-1,-1
4487,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82167,-1,0,-1,-1
4488,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82168,-1,0,-1,-1
4489,,3,-1,0,0,82169,-1,0,-1,-1
4490,Reno Jackson in Dornogal,3,-1,0,0,82170,-1,0,-1,-1
4491,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82171,-1,0,-1,-1
4492,,3,-1,0,0,0,-1,0,-1,-1
4493,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82173,-1,0,-1,-1
4494,,3,-1,0,0,82174,-1,0,-1,-1
4495,,3,-1,0,0,82175,-1,0,-1,-1
4496,Reno Jackson in Dornogal,3,-1,0,0,82176,-1,0,-1,-1
4497,Season 1 Delves,3,-1,0,0,82177,-1,0,-1,-1
4498,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,0,-1,0,-1,-1
4499,Reno Jackson in Dornogal,3,-1,0,0,82179,-1,0,-1,-1
4500,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82180,-1,0,-1,-1
4501,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82181,-1,0,-1,-1
4502,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82182,-1,0,-1,-1
4503,Sir Finley Mrrgglton in Dornogal,3,-1,0,0,82183,-1,0,-1,-1
4504,,3,-1,0,0,0,-1,0,-1,-1
4505,Reno Jackson in Dornogal,3,-1,0,0,82185,-1,0,-1,-1
4506,,3,-1,0,0,82186,-1,0,-1,-1
4507,,3,-1,0,0,82192,-1,0,-1,-1
4508,,3,-1,0,0,82193,-1,0,-1,-1
4509,,3,-1,0,0,82194,-1,0,1309324210,-1440044374
4542,Midsummer Fire Festival,3,-1,0,0,82741,-1,0,-1,-1
4544,Midsummer Fire Festival,3,-1,0,0,82741,-1,0,-1,-1
4545,,3,-1,0,0,83135,-1,0,-1,-1
4546,,3,-1,0,0,0,-1,0,-1,-1
4547,Boss Drop: Tier 11 Zekvir in Zekvir's Lair,3,-1,0,0,83308,-1,0,-1,-1
4548,,3,-1,0,0,0,-1,0,-1,-1
4549,,3,-1,0,0,0,-1,0,-1,-1
4555,Reno Jackson in Dornogal,3,-1,0,0,85175,-1,0,-1,-1
4557,Reno Jackson in Dornogal,3,-1,0,0,85177,-1,0,-1,-1
4559,Reno Jackson in Dornogal,3,-1,0,0,85179,-1,0,-1,-1
4561,Reno Jackson in Dornogal,3,-1,0,0,85181,-1,0,-1,-1
4563,Reno Jackson in Dornogal,3,-1,0,0,85183,-1,0,-1,-1
4564,Achievement: Let Me Solo Him: The Underpin,3,-1,0,0,86296,-1,0,-1,-1
4565,,3,-1,0,0,0,-1,0,-1,-1
4566,,3,1024,0,0,0,-1,0,1572864,0
4567,,3,-7168,0,0,0,-1,0,-1,-1
4568,Lars Bronsmaelt of Flame's Radiance,3,-1,0,0,86198,-1,0,-1,-1
4569,[DNT] Airship - Nightfall - Decal - Source TBD,3,-1,0,0,86199,-1,0,-1,-1
4570,,3,-7168,0,0,0,-1,0,1572864,0
4572,,3,-1,16,0,0,-1,0,-1,-1
4575,,3,-1,0,0,0,-1,0,-1,-1
4576,Reno Jackson in Dornogal,3,-1,0,0,88814,-1,0,0,0
4577,Reno Jackson in Dornogal,3,-1,0,0,88815,-1,0,0,0
4578,Reno Jackson in Dornogal,3,-1,0,0,88816,-1,0,0,0
4579,Reno Jackson in Dornogal,3,-1,0,0,88817,-1,0,0,0
4580,Reno Jackson in Dornogal,3,-1,0,0,88820,-1,0,0,0
4581,Achievement: Let Me Solo Her: Nexus-Princess Ky'veza,3,-1,0,0,88819,-1,0,-1,-1
4586,,3,-7168,0,0,0,-1,0,1572864,0
4597,,3,-1,0,0,0,-1,0,-1,-1
4598,,3,2048,0,0,0,-1,0,-1,-1
4599,,3,-1,0,0,0,-1,0,-1,-1
4600,,3,2048,0,0,0,-1,0,-1,-1
4601,,3,2048,0,0,0,-1,0,-1,-1
4602,,3,2048,0,0,0,-1,0,-1,-1
4603,,3,-1,0,0,82192,-1,0,-1321907123,1427461461
4604,,3,-1,-2048,0,0,-1,0,0,0
4647,Amani Tribe,3,0,0,41803,0,-1,0,128,0
4649,Legion Remix,3,1024,0,0,92638,-1,0,0,0
4656,,3,-7168,0,0,0,-1,0,1572864,0
4657,,3,-31744,0,0,0,-1,0,1572864,0
4664,,3,-7168,0,0,0,-1,0,1572864,0
4671,,3,-7168,0,0,0,-1,0,1572864,0
4674,,3,-7168,0,0,0,-1,0,1572864,0
4717,,3,-31744,0,0,0,-1,0,1572864,0
4718,,3,-31744,0,0,0,-1,0,1572864,0
4719,,3,-31744,0,0,0,-1,0,1572864,0
4720,,3,-31744,0,0,0,-1,0,1572864,0
4721,,3,-31744,0,0,0,-1,0,1572864,0
4722,,3,-31744,0,0,0,-1,0,1572864,0
4723,,3,-31744,0,0,0,-1,0,1572864,0
4724,,3,-31744,0,0,0,-1,0,1572864,0
4725,,3,-31744,0,0,0,-1,0,1572864,0
4726,,3,-31744,0,0,0,-1,0,1572864,0
4727,,3,-31744,0,0,0,-1,0,1572864,0
4728,,3,-31744,0,0,0,-1,0,1572864,0
4729,,3,-31744,0,0,0,-1,0,1572864,0
4730,,3,-31744,0,0,0,-1,0,1572864,0
4731,,3,-31744,0,0,0,-1,0,1572864,0
4732,,3,-31744,0,0,0,-1,0,1572864,0
4733,,3,-31744,0,0,0,-1,0,1572864,0
4734,,3,-31744,0,0,0,-1,0,1572864,0
4735,,3,-31744,0,0,0,-1,0,1572864,0
4736,,3,-31744,0,0,0,-1,0,1572864,0
4737,,3,-31744,0,0,0,-1,0,1572864,0
4738,,3,-31744,0,0,0,-1,0,1572864,0
4739,,3,-31744,0,0,0,-1,0,1572864,0
4740,,3,-31744,0,0,0,-1,0,1572864,0
4741,,3,-31744,0,0,0,-1,0,1572864,0
4742,,3,-31744,0,0,0,-1,0,1572864,0
4743,,3,-31744,0,0,0,-1,0,1572864,0
4744,,3,-31744,0,0,0,-1,0,1572864,0
4745,,3,-31744,0,0,0,-1,0,1572864,0
4746,,3,-31744,0,0,0,-1,0,1572864,0
4817,Complete The Nightbreaker storyline in Voidstorm,1,256,0,0,96244,-1,0,-1,-1
4890,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,1572864,0
