ID,ModelID,SoundID,SizeClass,CreatureModelScale,CreatureModelAlpha,BloodID,ExtendedDisplayInfoID,NPCSoundID,ParticleColorID,PortraitCreatureDisplayInfoID,PortraitTextureFileDataID,ObjectEffectPackageID,AnimReplacementSetID,Flags,StateSpellVisualKitID,PlayerOverrideScale,PetInstanceScale,UnarmedWeaponType,MountPoofSpellVisualKitID,DissolveEffectID,Gender,DissolveOutEffectID,CreatureModelMinLod,ConditionalCreatureModelID,MountMaxBankingAngle,Field_11_0_0_54210_026,TextureVariationFileDataID[0],TextureVariationFileDataID[1],TextureVariationFileDataID[2],TextureVariationFileDataID[3]
86537,10235,0,1,1.2,255,0,0,0,0,0,0,0,0,2,94677,0,1,-1,0,0,2,0,0,0,45,0,1635198,0,0,0
86538,10532,0,0,1,255,0,146091,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86540,2613,0,-1,1,255,0,146097,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86541,10966,0,0,3.5,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2005632,0,0,0
86542,7661,0,1,1,255,0,146098,49,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86543,9897,0,0,1,255,0,0,548,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1968636,0,0,0
86544,9897,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1968640,0,0,0
86545,9897,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1968643,0,0,0
86546,9897,0,0,0.8,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1968646,0,0,0
86547,9893,0,0,0.8,255,0,0,548,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1504122,0,0,0
86548,9897,0,0,0.8,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1968638,0,0,0
86549,10331,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,1687291,1687287,1687285,0
86550,10331,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,1687292,1687287,1687285,0
86551,10331,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,1687291,1687287,1687285,0
86552,10331,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,1687283,1687287,1687285,0
86553,10007,0,1,1,255,0,0,1420,0,0,0,1115,0,8,0,0,1,-1,0,0,2,0,0,0,45,0,1586587,1573490,1573500,0
86554,10239,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,0,0,0,0
86555,9056,0,1,2,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1378701,0,0,0
86556,832,0,0,1,255,0,146099,63,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86557,3130,0,-1,1,255,0,0,0,0,0,0,0,730,0,0,0,1,-1,0,0,0,0,0,0,45,0,125734,125736,125733,0
86558,3130,0,-1,1,255,0,0,0,0,0,0,0,730,0,0,0,1,-1,0,0,0,0,0,0,45,0,125734,125736,125732,0
86559,11028,8502,-1,0.25,255,0,0,0,0,0,0,0,0,24,0,0,1,-1,0,0,2,0,0,0,45,0,2030689,0,0,0
86560,11028,8502,-1,0.25,255,0,0,0,0,0,0,0,0,24,0,0,1,-1,0,0,2,0,0,0,45,0,2030687,0,0,0
86561,7723,0,-1,1.5,255,0,0,62,0,0,0,0,0,2,100425,0,1,-1,0,0,0,0,0,0,45,0,1030939,0,0,0
86562,3220,0,-1,1,255,0,0,0,0,0,0,0,0,2,99385,0,1,-1,0,0,0,0,0,0,45,0,1318460,1318461,0,0
86563,7130,0,1,1,255,0,146100,41,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86564,6837,0,1,1,255,0,146101,42,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86565,10785,0,1,1,255,0,146102,1521,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86566,3967,0,1,1,255,0,29499,703,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86567,11030,0,1,1,255,0,0,0,0,0,0,0,0,2,100447,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86568,11031,0,3,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2043316,0,0,0
86569,10828,0,1,1,255,0,0,1560,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,2043314,2043315,0,0
86570,11032,0,0,1.2,255,0,0,0,0,0,1385913,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
86571,10394,0,0,1,255,0,146104,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86572,7661,0,0,1,255,0,146103,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86573,10822,0,-1,1,255,0,0,794,0,0,136221,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
86574,11029,0,0,0.5,255,0,0,1737,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2031731,0,0,0
86575,7661,0,1,1.2,255,0,130617,48,0,0,0,0,0,2,48290,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86576,7599,0,1,1.2,255,0,130623,45,0,0,0,0,0,2,48394,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86581,10547,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,1722909,1722858,1722908,0
86582,10547,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,1722910,1722860,1722908,0
86583,10547,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,1722906,1722858,1722908,0
86584,10639,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1786110,0,0,0
86585,10639,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1786110,0,0,0
86587,10395,0,1,1,255,0,146105,1407,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86588,10394,0,1,1,255,0,146106,1405,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86589,10394,0,1,1,255,0,146107,1405,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86590,10395,0,1,1,255,0,146108,1407,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86592,10395,0,1,1,255,0,146109,1407,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86593,11033,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,0,0,0,0
86594,10394,0,1,1,255,0,146110,1405,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86595,10395,0,1,1,255,0,146111,1407,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86596,10394,0,1,1,255,0,146112,1405,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86597,11034,0,0,0.4,255,0,0,0,0,0,1385913,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
86598,10394,0,1,1,255,0,146113,1405,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86599,10395,0,1,1,255,0,146114,1407,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86600,7300,0,-1,1,255,0,146115,52,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86601,10395,0,1,1,255,0,146116,1407,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86602,10394,0,1,1,255,0,146117,1405,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86603,10346,0,2,0.37,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1687700,1687696,0,0
86604,7300,0,-1,1,255,0,146118,52,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86605,10346,0,2,0.37,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1687698,1687696,0,0
86606,7300,0,-1,1,255,0,146119,52,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86607,7300,0,-1,1,255,0,146120,52,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86608,6838,0,0,1,255,0,146122,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86609,7778,0,0,1,255,0,146123,78,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86610,7399,0,0,1,255,0,146124,69,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86611,831,0,0,1,255,0,146125,64,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86612,10394,0,0,1,255,0,146121,1396,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86614,10395,0,1,1,255,0,146126,1407,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86615,1731,1608,1,1,255,0,0,0,0,0,893779,0,0,0,100509,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
86616,10394,0,1,1,255,0,146127,1405,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86617,10162,0,1,0.6,255,0,0,0,0,0,0,1159,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1624509,1624359,0,0
86618,7661,0,0,1,255,0,146128,1494,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86619,7661,0,0,1,255,0,146129,1494,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86620,7599,0,0,1,255,0,146130,1493,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86621,7599,0,0,1,255,0,146131,1493,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86622,5046,4439,-1,0.6,255,0,0,0,0,0,0,704,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,791571,791577,0,0
86623,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1279800,0,0,0
86624,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1279801,0,0,0
86625,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1279802,0,0,0
86626,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,960108,0,0,0
86627,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,960109,0,0,0
86628,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1351025,0,0,0
86629,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,960107,0,0,0
86630,7043,4576,1,1,255,0,0,0,0,0,0,839,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,960106,0,0,0
86631,6837,0,-1,1,255,0,143605,44,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86632,10944,0,3,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1989247,0,0,0
86634,831,0,1,1,255,0,146133,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86635,7661,0,0,1,255,0,143576,1481,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86636,10532,6271,1,1,255,0,146134,1714,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86637,7895,0,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
86638,7661,0,0,1,255,0,146135,1500,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86639,7661,0,0,1,255,0,146136,1500,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86640,7599,0,0,1,255,0,146137,1499,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86641,7599,0,0,1,255,0,146138,1499,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86642,7200,0,0,1,255,0,146140,56,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86643,7200,0,0,1,255,0,146140,56,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86644,7200,0,0,1,255,0,146141,56,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86645,7200,0,0,1,255,0,146142,56,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86646,7399,0,0,1,255,0,146143,69,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86647,7399,0,0,1,255,0,146144,69,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86648,7399,0,0,1,255,0,146145,69,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86649,7399,0,0,1,255,0,146146,69,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86650,7778,0,0,1,255,0,146147,78,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86651,7778,0,0,1,255,0,146148,78,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86652,7778,0,0,1,255,0,146149,78,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86653,7778,0,0,1,255,0,146150,78,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86654,7369,0,1,1,255,0,653,54,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86655,7369,0,-1,1,255,0,130604,59,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86656,7369,0,1,1,255,0,591,55,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86657,7369,0,1,1,255,0,137377,59,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86658,7300,0,0,1,255,0,146152,52,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86659,7300,0,0,1,255,0,146153,52,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86660,7300,0,-1,1,255,0,134597,51,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86661,7300,0,-1,1,255,0,134598,51,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86662,7300,0,0,1,255,0,146159,53,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86663,7300,0,0,1,255,0,146160,53,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86664,7300,0,-1,0.95,255,0,134599,51,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86665,7300,0,-1,1.05,255,0,134600,51,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86670,10781,0,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2054149,0,0,0
86671,7200,0,1,1.1,255,0,146161,56,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86672,7200,0,1,1.1,255,0,146162,56,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86673,7200,0,1,1.15,255,0,146165,56,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86674,7200,0,1,1.15,255,0,146166,56,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86675,6838,0,1,1.1,255,0,146163,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86676,6838,0,1,1.1,255,0,146164,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86677,6838,0,1,1.15,255,0,146167,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86678,6838,0,1,1.15,255,0,146168,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86679,6838,4888,0,1,255,0,146173,62,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86680,6838,0,1,1,255,0,146174,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86681,7200,0,1,1,255,0,146175,62,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86682,10074,0,-1,1,255,0,0,828,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,1604209,0,0,0
86683,6838,0,0,1,255,0,146172,60,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86684,7200,0,0,1,255,0,146171,60,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86685,7661,0,0,1,255,0,139566,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86686,7200,0,0,1,255,0,146170,60,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86687,6838,0,0,1,255,0,146169,60,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86688,831,0,0,1,255,0,146176,362,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86689,6838,0,1,1,255,0,146177,60,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86690,4178,0,0,1.5,255,0,0,0,0,0,0,0,0,2,90326,0,1,-1,0,0,2,0,0,0,45,0,536943,589847,0,0
86691,10897,0,0,1,255,0,0,0,0,0,0,0,0,8,0,0,1,-1,0,0,2,0,0,0,45,0,1958277,0,0,0
86692,10395,0,0,1,255,0,146179,1407,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86693,10394,0,0,1,255,0,146180,1405,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86694,10346,0,2,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1687700,1687696,0,0
86695,7661,0,-1,1.1,255,0,146182,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86696,10687,0,0,1,255,0,146181,1486,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86697,7661,0,0,1,255,0,8378,48,0,0,0,0,0,2,100645,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86698,10531,0,-1,1,255,0,146178,1456,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86699,3363,0,2,1,255,0,0,0,0,0,0,0,0,2,100650,0,1,-1,0,0,2,0,0,0,45,0,369751,0,0,0
86700,9934,0,0,1,255,0,146206,1387,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86701,9935,0,0,1,255,0,146207,1381,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86702,9934,0,0,1,255,0,146218,1387,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86703,9934,0,0,1,255,0,146219,1387,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86704,9934,0,0,1,255,0,146226,1385,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86705,3161,0,0,1,255,0,0,0,0,0,236571,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86706,9934,0,0,1,255,0,146227,1385,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86707,10532,0,0,1,255,0,146188,1466,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86708,10532,0,0,1,255,0,146189,1466,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86709,10531,0,0,1,255,0,146190,1465,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86710,10531,0,0,1,255,0,146191,1465,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86711,11035,0,0,1,255,0,0,0,0,0,1686581,0,0,0,0,0,1,-1,0,0,2,950,0,0,45,0,0,0,0,0
86713,11221,0,1,1.1,255,0,0,47,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,2130965,0,0,0
86714,11221,0,1,1.05,255,0,0,47,0,0,0,0,0,2,48288,0,1,-1,0,0,2,0,0,0,45,0,2130965,0,0,0
86715,11220,0,1,1.1,255,0,0,50,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,2130840,0,0,0
86716,11220,0,1,1.05,255,0,0,50,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,2130840,0,0,0
86717,11036,0,0,0.5,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
86718,7200,0,1,1.05,255,0,146196,56,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86719,7200,0,1,1.05,255,0,146197,56,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86722,6838,0,1,1.05,255,0,146199,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86723,6838,0,1,1.05,255,0,146200,62,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86724,832,0,0,1,255,0,146201,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86725,7300,0,0,1,255,0,146202,52,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86726,7300,0,0,1,255,0,146231,52,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86727,7300,0,0,1,255,0,146232,52,0,0,0,0,0,2,48288,0,1.5,-1,0,0,1,0,0,0,45,0,0,0,0,0
86728,7300,0,0,1,255,0,146233,52,0,0,0,0,0,2,48393,0,1.5,-1,0,0,1,0,0,0,45,0,0,0,0,0
86729,6838,0,0,1,255,0,146203,60,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86730,7200,0,0,1,255,0,146204,58,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86731,10395,0,1,1,255,0,146211,1408,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86732,9934,0,0,1,255,0,146209,1387,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86733,9935,0,0,1,255,0,146213,1381,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86734,832,0,0,1,255,0,146215,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86735,832,0,0,1,255,0,146216,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86736,831,0,0,1,255,0,146205,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86737,831,0,0,1,255,0,146210,362,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
86738,9935,0,0,1,255,0,146221,1381,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86739,9935,0,0,1,255,0,146222,1381,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86740,9935,0,0,1,255,0,146228,1379,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86741,9935,0,0,1,255,0,146229,1379,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86742,10545,0,2,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1722567,0,0,0
86743,2289,0,-1,0.65,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,123950,0,0,0
86744,11220,0,1,1,255,0,0,50,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,2130840,0,0,0
86745,11220,0,1,1,255,0,0,50,0,0,0,0,0,2,48288,0,1,-1,0,0,0,0,0,0,45,0,2130839,0,0,0
86746,11221,0,1,1,255,0,0,47,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,2130967,0,0,0
86747,11221,0,1,1,255,0,0,47,0,0,0,0,0,2,48288,0,1,-1,0,0,1,0,0,0,45,0,2130965,0,0,0
86748,10532,0,-1,1,255,0,146238,1460,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
86749,10882,0,1,1,255,0,146240,62,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86750,8102,3087,-1,1,255,0,146241,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
86751,7200,0,1,1,255,0,146243,58,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
86752,8103,3087,-1,1,255,0,146242,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
