ID,OverrideCelestialSphere[0],OverrideCelestialSphere[1],OverrideCelestialSphere[2],OverrideSunPosition[0],OverrideSunPosition[1],OverrideSunPosition[2],HighlightSky,LightSkyboxID,CloudTypeID,Glow,WaterShallowAlpha,WaterDeepAlpha,OceanShallowAlpha,OceanDeepAlpha,Flags,SsaoSettingsID,SunPolar,SunAzimuth,SunAttenuationStart,SunAttenuationEnd,Field_12_0_0_63534_016,Field_12_0_0_63534_017,Field_12_0_0_63534_018,Field_12_0_0_63534_019,Field_12_0_0_63534_020,Field_12_0_0_63534_021,Field_12_0_0_63534_022,Field_12_0_0_63534_023,Field_12_0_0_63534_024,Field_12_0_0_63534_025,Field_12_0_0_63534_026,Field_12_0_0_63534_027,Field_12_0_0_63534_028,Field_12_0_0_63534_029,Field_12_0_1_65617_030,Field_12_0_1_65617_031,Field_1_60_1_69876_032,Field_1_60_1_69876_033,Field_1_60_1_69876_034,Field_1_60_1_69876_035,Field_1_60_1_69876_036,Field_1_60_1_69876_037,Field_1_60_1_69876_038
272,0,0,0,0,0,0,1,0,0,0.3,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
273,0,0,0,0,0,0,0,0,0,0.3,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
274,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
275,0,0,0,0,0,0,0,0,0,0.3,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
276,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
277,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
278,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
279,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
280,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
281,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
282,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
283,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
284,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
285,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
286,0,0,0,0,0,0,0,0,0,0.85,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
287,0,0,0,0,0,0,1,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
288,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
289,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
290,0,0,0,0,0,0,0,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
291,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
292,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
293,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
294,0,0,0,0,0,0,1,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
295,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.7,0
296,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
297,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
298,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
299,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
300,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
301,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
302,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
303,0,0,0,0,0,0,1,0,0,0.2,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
304,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
305,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
306,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
307,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
308,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
309,0,0,0,0,0,0,0,0,0,0.3,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
310,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
311,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
312,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
313,0,0,0,0,0,0,1,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
314,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
315,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
316,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
317,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
318,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
319,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
320,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
321,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
322,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
323,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
324,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
325,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
326,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
327,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
328,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
329,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
330,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
331,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
332,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
333,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
334,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
335,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
336,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
337,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
338,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
339,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
340,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
341,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
342,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
343,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
344,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
345,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
346,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
347,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
348,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
349,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
350,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
351,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
352,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
353,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
354,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
355,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
356,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
357,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
358,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
359,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
360,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
361,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
362,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
363,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
364,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
365,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
366,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
367,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
368,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
369,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
370,0,0,0,0,0,0,1,0,0,0.65,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
371,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
372,0,0,0,0,0,0,1,0,0,0.65,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
373,0,0,0,0,0,0,1,0,0,0.65,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
374,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
375,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
377,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
378,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
388,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
389,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
390,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
391,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
392,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
393,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
394,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
406,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
407,0,0,0,0,0,0,0,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
408,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
409,0,0,0,0,0,0,1,0,0,0.65,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
410,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
411,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
412,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
413,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
414,0,0,0,0,0,0,0,0,0,0.8,1,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
415,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
416,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
417,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
418,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
419,0,0,0,0,0,0,0,0,0,0.8,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
420,0,0,0,0,0,0,1,0,0,0.2,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
421,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
422,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
423,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
424,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
425,0,0,0,0,0,0,0,0,0,0.75,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
426,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
427,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
444,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
449,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
