ID,AttachmentID,DisplayWeaponSubclassID,SpellVisualKitID,AttachmentModelFileID,Scale,ItemVisualsID
2264,7,13,0,462737,1,561
2265,6,4,0,462737,1,561
2266,6,6,0,462737,1,561
2267,6,10,0,462737,1,561
2268,7,19,0,462737,1,561
2269,7,8,0,462737,1,561
2270,6,5,0,462737,1,561
2271,7,15,0,462737,1,561
2272,6,1,0,462737,1,561
2273,7,7,0,166006,1,562
2274,6,0,0,166006,1,562
2275,7,2,0,166006,1,562
2276,6,2,0,166006,1,562
2277,6,18,0,166006,1,562
2278,7,13,0,166006,1,562
2279,6,4,0,166006,1,562
2280,6,6,0,166006,1,562
2281,6,10,0,166006,1,562
2282,7,19,0,166006,1,562
2283,7,8,0,166006,1,562
2284,6,5,0,166006,1,562
2285,7,15,0,166006,1,562
2286,6,1,0,166006,1,562
2287,7,7,0,463287,1,563
2288,6,0,0,463287,1,563
2289,7,2,0,463287,1,563
2290,6,2,0,463287,1,563
2291,6,18,0,463287,1,563
2292,7,13,0,463287,1,563
2293,6,4,0,463287,1,563
2294,6,6,0,463287,1,563
2295,6,10,0,463287,1,563
2296,7,19,0,463287,1,563
2297,7,8,0,463287,1,563
2298,6,5,0,463287,1,563
2299,7,15,0,463287,1,563
2300,6,1,0,463287,1,563
2301,7,7,0,462739,1,564
2302,6,0,0,462739,1,564
2303,7,2,0,462739,1,564
2304,6,2,0,462739,1,564
2305,6,18,0,462739,1,564
2306,7,13,0,462739,1,564
2307,6,4,0,462739,1,564
2308,6,6,0,462739,1,564
2309,6,10,0,462739,1,564
2310,7,19,0,462739,1,564
2311,7,8,0,462739,1,564
2312,6,5,0,462739,1,564
2313,7,15,0,462739,1,564
2314,6,1,0,462739,1,564
2315,7,7,0,165995,1,565
2316,6,0,0,165995,1,565
2317,7,2,0,165995,1,565
2318,6,2,0,165995,1,565
2319,6,18,0,165995,1,565
2320,7,13,0,165995,1,565
2321,6,4,0,165995,1,565
2322,6,6,0,165995,1,565
2323,6,10,0,165995,1,565
2324,7,19,0,165995,1,565
2325,7,8,0,165995,1,565
2326,6,5,0,165995,1,565
2327,7,15,0,165995,1,565
2328,6,1,0,165995,1,565
2329,7,7,0,462741,1,566
2330,6,0,0,462741,1,566
2331,7,2,0,462741,1,566
2332,6,2,0,462741,1,566
2333,6,18,0,462741,1,566
2334,7,13,0,462741,1,566
2335,6,4,0,462741,1,566
2336,6,6,0,462741,1,566
2337,6,10,0,462741,1,566
2338,7,19,0,462741,1,566
2339,7,8,0,462741,1,566
2340,6,5,0,462741,1,566
2341,7,15,0,462741,1,566
2342,6,1,0,462741,1,566
2343,7,7,0,166033,1,567
2344,6,0,0,166033,1,567
2345,7,2,0,166033,1,567
2346,6,2,0,166033,1,567
2347,6,18,0,166033,1,567
2348,7,13,0,166033,1,567
2349,6,4,0,166033,1,567
2350,6,6,0,166033,1,567
2351,6,10,0,166033,1,567
2352,7,19,0,166033,1,567
2353,7,8,0,166033,1,567
2354,6,5,0,166033,1,567
2355,7,15,0,166033,1,567
2356,6,1,0,166033,1,567
2357,7,7,0,241018,1,568
2358,6,0,0,241018,1,568
2359,7,2,0,241018,1,568
2360,6,2,0,241018,1,568
2361,6,18,0,241018,1,568
2362,7,13,0,241018,1,568
2363,6,4,0,241018,1,568
2364,6,6,0,241018,1,568
2365,6,10,0,241018,1,568
2366,7,19,0,241018,1,568
2367,7,8,0,241018,1,568
2368,6,5,0,241018,1,568
2369,7,15,0,241018,1,568
2370,6,1,0,241018,1,568
2371,7,7,0,524053,1,569
2372,6,0,0,524053,1,569
2373,7,2,0,524053,1,569
2374,6,2,0,524053,1,569
2375,6,18,0,524053,1,569
2376,7,13,0,524053,1,569
2377,6,4,0,524053,1,569
2378,6,6,0,524053,1,569
2379,6,10,0,524053,1,569
2380,7,19,0,524053,1,569
2381,7,8,0,524053,1,569
2382,6,5,0,524053,1,569
2383,7,15,0,524053,1,569
2384,6,1,0,524053,1,569
2385,7,7,0,527951,1,570
2386,6,0,0,527951,1,570
2387,7,2,0,527951,1,570
2388,6,2,0,527951,1,570
2389,6,18,0,527951,1,570
2390,7,13,0,527951,1,570
2391,6,4,0,527951,1,570
2392,6,6,0,527951,1,570
2393,6,10,0,527951,1,570
2394,7,19,0,527951,1,570
2395,7,8,0,527951,1,570
2396,6,5,0,527951,1,570
2397,7,15,0,527951,1,570
2398,6,1,0,527951,1,570
2399,7,7,0,166028,1,571
2400,6,0,0,166028,1,571
2401,7,2,0,166028,1,571
2402,6,2,0,166028,1,571
2403,6,18,0,166028,1,571
2404,7,13,0,166028,1,571
2405,6,4,0,166028,1,571
2406,6,6,0,166028,1,571
2407,6,10,0,166028,1,571
2408,7,19,0,166028,1,571
2409,7,8,0,166028,1,571
2410,6,5,0,166028,1,571
2411,7,15,0,166028,1,571
2412,6,1,0,166028,1,571
2413,7,7,0,166029,1,572
2414,6,0,0,166029,1,572
2415,7,2,0,166029,1,572
2416,6,2,0,166029,1,572
2417,6,18,0,166029,1,572
2418,7,13,0,166029,1,572
2419,6,4,0,166029,1,572
2420,6,6,0,166029,1,572
2421,6,10,0,166029,1,572
2422,7,19,0,166029,1,572
2423,7,8,0,166029,1,572
2424,6,5,0,166029,1,572
2425,7,15,0,166029,1,572
2426,6,1,0,166029,1,572
2427,7,7,0,165995,1,573
2428,6,0,0,165995,1,573
2429,7,2,0,165995,1,573
2430,6,2,0,165995,1,573
2431,6,18,0,165995,1,573
2432,7,13,0,165995,1,573
2433,6,4,0,165995,1,573
2434,6,6,0,165995,1,573
2435,6,10,0,165995,1,573
2436,7,19,0,165995,1,573
2437,7,8,0,165995,1,573
2438,6,5,0,165995,1,573
2439,7,15,0,165995,1,573
2440,6,1,0,165995,1,573
2441,7,7,0,622696,1,574
2442,6,0,0,622696,1,574
2443,7,2,0,622696,1,574
2444,6,2,0,622696,1,574
2445,6,18,0,622696,1,574
2446,7,13,0,622696,1,574
2447,6,4,0,622696,1,574
2448,6,6,0,622696,1,574
2449,6,10,0,622696,1,574
2450,7,19,0,622696,1,574
2451,7,8,0,622696,1,574
2452,6,5,0,622696,1,574
2453,7,15,0,622696,1,574
2454,6,1,0,622696,1,574
2455,7,7,0,165995,1,575
2456,6,0,0,165995,1,575
2457,7,2,0,165995,1,575
2458,6,2,0,165995,1,575
2459,6,18,0,165995,1,575
2460,7,13,0,165995,1,575
2461,6,4,0,165995,1,575
2462,6,6,0,165995,1,575
2463,6,10,0,165995,1,575
2464,7,19,0,165995,1,575
2465,7,8,0,165995,1,575
2466,6,5,0,165995,1,575
2467,7,15,0,165995,1,575
2468,6,1,0,165995,1,575
2469,7,7,0,166331,1,576
2470,6,0,0,166331,1,576
2471,7,2,0,166331,1,576
2472,6,2,0,166331,1,576
2473,6,18,0,166331,1,576
2474,7,13,0,166331,1,576
2475,6,4,0,166331,1,576
2476,6,6,0,166331,1,576
2477,6,10,0,166331,1,576
2478,7,19,0,166331,1,576
2479,7,8,0,166331,1,576
2480,6,5,0,166331,1,576
2481,7,15,0,166331,1,576
2482,6,1,0,166331,1,576
2483,7,7,0,464036,1,577
2484,6,0,0,464036,1,577
2485,7,2,0,464036,1,577
2486,6,2,0,464036,1,577
2487,6,18,0,464036,1,577
2488,7,13,0,464036,1,577
2489,6,4,0,464036,1,577
2490,6,6,0,464036,1,577
2491,6,10,0,464036,1,577
2492,7,19,0,464036,1,577
2493,7,8,0,464036,1,577
2494,6,5,0,464036,1,577
2495,7,15,0,464036,1,577
2496,6,1,0,464036,1,577
2497,7,7,0,166838,1,578
2498,6,0,0,166838,1,578
2499,7,2,0,166838,1,578
2500,6,2,0,166838,1,578
2501,6,18,0,166838,1,578
2502,7,13,0,166838,1,578
2503,6,4,0,166838,1,578
2504,6,6,0,166838,1,578
2505,6,10,0,166838,1,578
2506,7,19,0,166838,1,578
2507,7,8,0,166838,1,578
2508,6,5,0,166838,1,578
2509,7,15,0,166838,1,578
2510,6,1,0,166838,1,578
2511,7,7,0,166026,1,579
2512,6,0,0,166026,1,579
2513,7,2,0,166026,1,579
2514,6,2,0,166026,1,579
2515,6,18,0,166026,1,579
2516,7,13,0,166026,1,579
2517,6,4,0,166026,1,579
2518,6,6,0,166026,1,579
2519,6,10,0,166026,1,579
2520,7,19,0,166026,1,579
2521,7,8,0,166026,1,579
2522,6,5,0,166026,1,579
2523,7,15,0,166026,1,579
2524,6,1,0,166026,1,579
2525,7,7,0,804539,1,580
2526,6,0,0,804539,1,580
2527,7,2,0,804539,1,580
2528,6,2,0,804539,1,580
2529,6,18,0,804539,1,580
2530,7,13,0,804539,1,580
2531,6,4,0,804539,1,580
2532,6,6,0,804539,1,580
2533,6,10,0,804539,1,580
2534,7,19,0,804539,1,580
2535,7,8,0,804539,1,580
2536,6,5,0,804539,1,580
2537,7,15,0,804539,1,580
2538,6,1,0,804539,1,580
2539,7,7,0,794788,1,581
2540,6,0,0,794788,1,581
2541,7,2,0,794788,1,581
2542,6,2,0,794788,1,581
2543,6,18,0,794788,1,581
2544,7,13,0,794788,1,581
2545,6,4,0,794788,1,581
2546,6,6,0,794788,1,581
2547,6,10,0,794788,1,581
2548,7,19,0,794788,1,581
2549,7,8,0,794788,1,581
2550,6,5,0,794788,1,581
2551,7,15,0,794788,1,581
2552,6,1,0,794788,1,581
2553,7,7,0,166016,1,582
2554,6,0,0,166016,1,582
2555,7,2,0,166016,1,582
2556,6,2,0,166016,1,582
2557,6,18,0,166016,1,582
2558,7,13,0,166016,1,582
2559,6,4,0,166016,1,582
2560,6,6,0,166016,1,582
2561,6,10,0,166016,1,582
2562,7,19,0,166016,1,582
2563,7,8,0,166016,1,582
2564,6,5,0,166016,1,582
2565,7,15,0,166016,1,582
2566,6,1,0,166016,1,582
2567,7,7,0,166006,1,583
2568,6,0,0,166006,1,583
2569,7,2,0,166006,1,583
2570,6,2,0,166006,1,583
2571,6,18,0,166006,1,583
2572,7,13,0,166006,1,583
2573,6,4,0,166006,1,583
2574,6,6,0,166006,1,583
2575,6,10,0,166006,1,583
2576,7,19,0,166006,1,583
2577,7,8,0,166006,1,583
2578,6,5,0,166006,1,583
2579,7,15,0,166006,1,583
2580,6,1,0,166006,1,583
2581,7,7,0,165995,1,584
2582,6,0,0,165995,1,584
2583,7,2,0,165995,1,584
2584,6,2,0,165995,1,584
2585,6,18,0,165995,1,584
2586,7,13,0,165995,1,584
2587,6,4,0,165995,1,584
2588,6,6,0,165995,1,584
2589,6,10,0,165995,1,584
2590,7,19,0,165995,1,584
2591,7,8,0,165995,1,584
2592,6,5,0,165995,1,584
2593,7,15,0,165995,1,584
2594,6,1,0,165995,1,584
2595,7,7,0,969717,1,585
2596,6,0,0,969717,1,585
2597,7,2,0,969717,1,585
2598,6,2,0,969717,1,585
2599,6,18,0,969717,1,585
2600,7,13,0,969717,1,585
2601,6,4,0,969717,1,585
2602,6,6,0,969717,1,585
2603,6,10,0,969717,1,585
2604,7,19,0,969717,1,585
2605,7,8,0,969717,1,585
2606,6,5,0,969717,1,585
2607,7,15,0,969717,1,585
2608,6,1,0,969717,1,585
2609,7,7,0,165995,1,586
2610,6,0,0,165995,1,586
2611,7,2,0,165995,1,586
2612,6,2,0,165995,1,586
2613,6,18,0,165995,1,586
2614,7,13,0,165995,1,586
2615,6,4,0,165995,1,586
2616,6,6,0,165995,1,586
2617,6,10,0,165995,1,586
2618,7,19,0,165995,1,586
2619,7,8,0,165995,1,586
2620,6,5,0,165995,1,586
2621,7,15,0,165995,1,586
2622,6,1,0,165995,1,586
2623,7,7,0,970098,1,587
2624,6,0,0,970098,1,587
2625,7,2,0,970098,1,587
2626,6,2,0,970098,1,587
2627,6,18,0,970098,1,587
2628,7,13,0,970098,1,587
2629,6,4,0,970098,1,587
2630,6,6,0,970098,1,587
2631,6,10,0,970098,1,587
2632,7,19,0,970098,1,587
2633,7,8,0,970098,1,587
2634,6,5,0,970098,1,587
2635,7,15,0,970098,1,587
2636,6,1,0,970098,1,587
2637,7,7,0,969717,1,588
2638,6,0,0,969717,1,588
2639,7,2,0,969717,1,588
2640,6,2,0,969717,1,588
2641,6,18,0,969717,1,588
2642,7,13,0,969717,1,588
2643,6,4,0,969717,1,588
2644,6,6,0,969717,1,588
2645,6,10,0,969717,1,588
2646,7,19,0,969717,1,588
2647,7,8,0,969717,1,588
2648,6,5,0,969717,1,588
2649,7,15,0,969717,1,588
2650,6,1,0,969717,1,588
2651,7,7,0,969798,1,589
2652,6,0,0,969798,1,589
2653,7,2,0,969798,1,589
2654,6,2,0,969798,1,589
2655,6,18,0,969798,1,589
2656,7,13,0,969798,1,589
2657,6,4,0,969798,1,589
2658,6,6,0,969798,1,589
2659,6,10,0,969798,1,589
2660,7,19,0,969798,1,589
2661,7,8,0,969798,1,589
2662,6,5,0,969798,1,589
2663,7,15,0,969798,1,589
2664,6,1,0,969798,1,589
2665,7,7,0,969796,1,590
2666,6,0,0,969796,1,590
2667,7,2,0,969796,1,590
2668,6,2,0,969796,1,590
2669,6,18,0,969796,1,590
2670,7,13,0,969796,1,590
2671,6,4,0,969796,1,590
2672,6,6,0,969796,1,590
2673,6,10,0,969796,1,590
2674,7,19,0,969796,1,590
2675,7,8,0,969796,1,590
2676,6,5,0,969796,1,590
2677,7,15,0,969796,1,590
2678,6,1,0,969796,1,590
2679,7,7,0,166006,1,591
2680,6,0,0,166006,1,591
2681,7,2,0,166006,1,591
2682,6,2,0,166006,1,591
2683,6,18,0,166006,1,591
2684,7,13,0,166006,1,591
2685,6,4,0,166006,1,591
2686,6,6,0,166006,1,591
2687,6,10,0,166006,1,591
2688,7,19,0,166006,1,591
2689,7,8,0,166006,1,591
2690,6,5,0,166006,1,591
2691,7,15,0,166006,1,591
2692,6,1,0,166006,1,591
2693,7,7,0,166930,1,592
2694,6,0,0,166930,1,592
2695,7,2,0,166930,1,592
2696,6,2,0,166930,1,592
2697,6,18,0,166930,1,592
2698,7,13,0,166930,1,592
2699,6,4,0,166930,1,592
2700,6,6,0,166930,1,592
2701,6,10,0,166930,1,592
2702,7,19,0,166930,1,592
2703,7,8,0,166930,1,592
2704,6,5,0,166930,1,592
2705,7,15,0,166930,1,592
2706,6,1,0,166930,1,592
2707,7,7,0,651668,1,593
2708,6,0,0,651668,1,593
2709,7,2,0,651668,1,593
2710,6,2,0,651668,1,593
2711,6,18,0,651668,1,593
2712,7,13,0,651668,1,593
2713,6,4,0,651668,1,593
2714,6,6,0,651668,1,593
2715,6,10,0,651668,1,593
2716,7,19,0,651668,1,593
2717,7,8,0,651668,1,593
2718,6,5,0,651668,1,593
2719,7,15,0,651668,1,593
2720,6,1,0,651668,1,593
2721,7,7,0,970096,1,594
2722,6,0,0,970096,1,594
2723,7,2,0,970096,1,594
2724,6,2,0,970096,1,594
2725,6,18,0,970096,1,594
2726,7,13,0,970096,1,594
2727,6,4,0,970096,1,594
2728,6,6,0,970096,1,594
2729,6,10,0,970096,1,594
2730,7,19,0,970096,1,594
2731,7,8,0,970096,1,594
2732,6,5,0,970096,1,594
2733,7,15,0,970096,1,594
2734,6,1,0,970096,1,594
2735,7,7,0,970098,1,595
2736,6,0,0,970098,1,595
2737,7,2,0,970098,1,595
2738,6,2,0,970098,1,595
2739,6,18,0,970098,1,595
2740,7,13,0,970098,1,595
2741,6,4,0,970098,1,595
2742,6,6,0,970098,1,595
2743,6,10,0,970098,1,595
2744,7,19,0,970098,1,595
2745,7,8,0,970098,1,595
2746,6,5,0,970098,1,595
2747,7,15,0,970098,1,595
2748,6,1,0,970098,1,595
2749,7,7,0,969719,1,596
2750,6,0,0,969719,1,596
2751,7,2,0,969719,1,596
2752,6,2,0,969719,1,596
2753,6,18,0,969719,1,596
2754,7,13,0,969719,1,596
2755,6,4,0,969719,1,596
2756,6,6,0,969719,1,596
2757,6,10,0,969719,1,596
2758,7,19,0,969719,1,596
2759,7,8,0,969719,1,596
2760,6,5,0,969719,1,596
2761,7,15,0,969719,1,596
2762,6,1,0,969719,1,596
2763,7,7,0,953311,1,597
2764,6,0,0,953311,1,597
2765,7,2,0,953311,1,597
2766,6,2,0,953311,1,597
2767,6,18,0,953311,1,597
2768,7,13,0,953311,1,597
2769,6,4,0,953311,1,597
2770,6,6,0,953311,1,597
2771,6,10,0,953311,1,597
2772,7,19,0,953311,1,597
2773,7,8,0,953311,1,597
2774,6,5,0,953311,1,597
2775,7,15,0,953311,1,597
2776,6,1,0,953311,1,597
2777,7,7,0,969794,1,598
2778,6,0,0,969794,1,598
2779,7,2,0,969794,1,598
2780,6,2,0,969794,1,598
2781,6,18,0,969794,1,598
2782,7,13,0,969794,1,598
2783,6,4,0,969794,1,598
2784,6,6,0,969794,1,598
2785,6,10,0,969794,1,598
2786,7,19,0,969794,1,598
2787,7,8,0,969794,1,598
2788,6,5,0,969794,1,598
2789,7,15,0,969794,1,598
2790,6,1,0,969794,1,598
2791,7,7,0,796544,1,599
2792,6,0,0,796544,1,599
2793,7,2,0,796544,1,599
2794,6,2,0,796544,1,599
2795,6,18,0,796544,1,599
2796,7,13,0,796544,1,599
2797,6,4,0,796544,1,599
2798,6,6,0,796544,1,599
2799,6,10,0,796544,1,599
2800,7,19,0,796544,1,599
2801,7,8,0,796544,1,599
2802,6,5,0,796544,1,599
2803,7,15,0,796544,1,599
2804,6,1,0,796544,1,599
2805,7,7,0,970422,1,600
2806,6,0,0,970422,1,600
2807,7,2,0,970422,1,600
2808,6,2,0,970422,1,600
2809,6,18,0,970422,1,600
2810,7,13,0,970422,1,600
2811,6,4,0,970422,1,600
2812,6,6,0,970422,1,600
2813,6,10,0,970422,1,600
2814,7,19,0,970422,1,600
2815,7,8,0,970422,1,600
2816,6,5,0,970422,1,600
2817,7,15,0,970422,1,600
2818,6,1,0,970422,1,600
2819,7,7,0,425966,1,601
2820,6,0,0,425966,1,601
2821,7,2,0,425966,1,601
2822,6,2,0,425966,1,601
2823,6,18,0,425966,1,601
2824,7,13,0,425966,1,601
2825,6,4,0,425966,1,601
2826,6,6,0,425966,1,601
2827,6,10,0,425966,1,601
2828,7,19,0,425966,1,601
2829,7,8,0,425966,1,601
2830,6,5,0,425966,1,601
2831,7,15,0,425966,1,601
2832,6,1,0,425966,1,601
2833,7,7,0,166838,1,602
2834,6,0,0,166838,1,602
2835,7,2,0,166838,1,602
2836,6,2,0,166838,1,602
2837,6,18,0,166838,1,602
2838,7,13,0,166838,1,602
2839,6,4,0,166838,1,602
2840,6,6,0,166838,1,602
2841,6,10,0,166838,1,602
2842,7,19,0,166838,1,602
2843,7,8,0,166838,1,602
2844,6,5,0,166838,1,602
2845,7,15,0,166838,1,602
2846,6,1,0,166838,1,602
2847,7,7,0,970422,1,603
2848,6,0,0,970422,1,603
2849,7,2,0,970422,1,603
2850,6,2,0,970422,1,603
2851,6,18,0,970422,1,603
2852,7,13,0,970422,1,603
2853,6,4,0,970422,1,603
2854,6,6,0,970422,1,603
2855,6,10,0,970422,1,603
2856,7,19,0,970422,1,603
2857,7,8,0,970422,1,603
2858,6,5,0,970422,1,603
2859,7,15,0,970422,1,603
2860,6,1,0,970422,1,603
2861,7,7,0,1087046,1,604
2862,6,0,0,1087046,1,604
2863,7,2,0,1087046,1,604
2864,6,2,0,1087046,1,604
2865,6,18,0,1087046,1,604
2866,7,13,0,1087046,1,604
2867,6,4,0,1087046,1,604
2868,6,6,0,1087046,1,604
2869,6,10,0,1087046,1,604
2870,7,19,0,1087046,1,604
2871,7,8,0,1087046,1,604
2872,6,5,0,1087046,1,604
2873,7,15,0,1087046,1,604
2874,6,1,0,1087046,1,604
2875,7,7,0,937221,1,605
2876,6,0,0,937221,1,605
2877,7,2,0,937221,1,605
2878,6,2,0,937221,1,605
2879,6,18,0,937221,1,605
2880,7,13,0,937221,1,605
2881,6,4,0,937221,1,605
2882,6,6,0,937221,1,605
2883,6,10,0,937221,1,605
2884,7,19,0,937221,1,605
2885,7,8,0,937221,1,605
2886,6,5,0,937221,1,605
2887,7,15,0,937221,1,605
2888,6,1,0,937221,1,605
2889,7,7,0,943270,1,606
2890,6,0,0,943270,1,606
2891,7,2,0,943270,1,606
2892,6,2,0,943270,1,606
2893,6,18,0,943270,1,606
2894,7,13,0,943270,1,606
2895,6,4,0,943270,1,606
2896,6,6,0,943270,1,606
2897,6,10,0,943270,1,606
2898,7,19,0,943270,1,606
2899,7,8,0,943270,1,606
2900,6,5,0,943270,1,606
2901,7,15,0,943270,1,606
2902,6,1,0,943270,1,606
2903,7,7,0,984698,1,607
2904,6,0,0,984698,1,607
2905,7,2,0,984698,1,607
2906,6,2,0,984698,1,607
2907,6,18,0,984698,1,607
2908,7,13,0,984698,1,607
2909,6,4,0,984698,1,607
2910,6,6,0,984698,1,607
2911,6,10,0,984698,1,607
2912,7,19,0,984698,1,607
2913,7,8,0,984698,1,607
2914,6,5,0,984698,1,607
2915,7,15,0,984698,1,607
2916,6,1,0,984698,1,607
2917,7,7,0,1315161,1,608
2918,6,0,0,1315161,1,608
2919,7,2,0,1315161,1,608
2920,6,2,0,1315161,1,608
2921,6,18,0,1315161,1,608
2922,7,13,0,1315161,1,608
2923,6,4,0,1315161,1,608
2924,6,6,0,1315161,1,608
2925,6,10,0,1315161,1,608
2926,7,19,0,1315161,1,608
2927,7,8,0,1315161,1,608
2928,6,5,0,1315161,1,608
2929,7,15,0,1315161,1,608
2930,6,1,0,1315161,1,608
2931,7,7,0,1315162,1,609
2932,6,0,0,1315162,1,609
2933,7,2,0,1315162,1,609
2934,6,2,0,1315162,1,609
2935,6,18,0,1315162,1,609
2936,7,13,0,1315162,1,609
2937,6,4,0,1315162,1,609
2938,6,6,0,1315162,1,609
2939,6,10,0,1315162,1,609
2940,7,19,0,1315162,1,609
2941,7,8,0,1315162,1,609
2942,6,5,0,1315162,1,609
2943,7,15,0,1315162,1,609
2944,6,1,0,1315162,1,609
2945,7,7,0,462739,1,610
2946,6,0,0,462739,1,610
2947,7,2,0,462739,1,610
2948,6,2,0,462739,1,610
2949,6,18,0,462739,1,610
2950,7,13,0,462739,1,610
2951,6,4,0,462739,1,610
2952,6,6,0,462739,1,610
2953,6,10,0,462739,1,610
2954,7,19,0,462739,1,610
2955,7,8,0,462739,1,610
2956,6,5,0,462739,1,610
2957,7,15,0,462739,1,610
2958,6,1,0,462739,1,610
2959,7,7,0,970419,1,611
2960,6,0,0,970419,1,611
2961,7,2,0,970419,1,611
2962,6,2,0,970419,1,611
2963,6,18,0,970419,1,611
2964,7,13,0,970419,1,611
2965,6,4,0,970419,1,611
2966,6,6,0,970419,1,611
2967,6,10,0,970419,1,611
2968,7,19,0,970419,1,611
2969,7,8,0,970419,1,611
2970,6,5,0,970419,1,611
2971,7,15,0,970419,1,611
2972,6,1,0,970419,1,611
2973,7,7,0,166008,1,612
2974,6,0,0,166008,1,612
2975,7,2,0,166008,1,612
2976,6,2,0,166008,1,612
2977,6,18,0,166008,1,612
2978,7,13,0,166008,1,612
2979,6,4,0,166008,1,612
2980,6,6,0,166008,1,612
2981,6,10,0,166008,1,612
2982,7,19,0,166008,1,612
2983,7,8,0,166008,1,612
2984,6,5,0,166008,1,612
2985,7,15,0,166008,1,612
2986,6,1,0,166008,1,612
2987,7,7,0,166003,1,613
2988,6,0,0,166003,1,613
2989,7,2,0,166003,1,613
2990,6,2,0,166003,1,613
2991,6,18,0,166003,1,613
2992,7,13,0,166003,1,613
2993,6,4,0,166003,1,613
2994,6,6,0,166003,1,613
2995,6,10,0,166003,1,613
2996,7,19,0,166003,1,613
2997,7,8,0,166003,1,613
2998,6,5,0,166003,1,613
2999,7,15,0,166003,1,613
3000,6,1,0,166003,1,613
3001,7,7,0,1392610,1,614
3002,6,0,0,1392610,1,614
3003,7,2,0,1392610,1,614
3004,6,2,0,1392610,1,614
3005,6,18,0,1392610,1,614
3006,7,13,0,1392610,1,614
3007,6,4,0,1392610,1,614
3008,6,6,0,1392610,1,614
3009,6,10,0,1392610,1,614
3010,7,19,0,1392610,1,614
3011,7,8,0,1392610,1,614
3012,6,5,0,1392610,1,614
3013,7,15,0,1392610,1,614
3014,6,1,0,1392610,1,614
3015,7,7,0,1392611,1,615
3016,6,0,0,1392611,1,615
3017,7,2,0,1392611,1,615
3018,6,2,0,1392611,1,615
3019,6,18,0,1392611,1,615
3020,7,13,0,1392611,1,615
3021,6,4,0,1392611,1,615
3022,6,6,0,1392611,1,615
3023,6,10,0,1392611,1,615
3024,7,19,0,1392611,1,615
3025,7,8,0,1392611,1,615
3026,6,5,0,1392611,1,615
3027,7,15,0,1392611,1,615
3028,6,1,0,1392611,1,615
3029,7,7,0,1601594,1,616
3030,6,0,0,1601594,1,616
3031,7,2,0,1601594,1,616
3032,6,2,0,1601594,1,616
3033,6,18,0,1601594,1,616
3034,7,13,0,1601594,1,616
3035,6,4,0,1601594,1,616
3036,6,6,0,1601594,1,616
3037,6,10,0,1601594,1,616
3038,7,19,0,1601594,1,616
3039,7,8,0,1601594,1,616
3040,6,5,0,1601594,1,616
3041,7,15,0,1601594,1,616
3042,6,1,0,1601594,1,616
3043,7,7,0,1990243,1,617
3044,6,0,0,1990243,1,617
3045,7,2,0,1990243,1,617
3046,6,2,0,1990243,1,617
3047,6,18,0,1990243,1,617
3048,7,13,0,1990243,1,617
3049,6,4,0,1990243,1,617
3050,6,6,0,1990243,1,617
3051,6,10,0,1990243,1,617
3052,7,19,0,1990243,1,617
3053,7,8,0,1990243,1,617
3054,6,5,0,1990243,1,617
3055,7,15,0,1990243,1,617
3056,6,1,0,1990243,1,617
3057,7,7,0,1315163,1,618
3058,6,0,0,1315163,1,618
3059,7,2,0,1315163,1,618
3060,6,2,0,1315163,1,618
3061,6,18,0,1315163,1,618
3062,7,13,0,1315163,1,618
3063,6,4,0,1315163,1,618
3064,6,6,0,1315163,1,618
3065,6,10,0,1315163,1,618
3066,7,19,0,1315163,1,618
3067,7,8,0,1315163,1,618
3068,6,5,0,1315163,1,618
3069,7,15,0,1315163,1,618
3070,6,1,0,1315163,1,618
3071,7,7,0,166006,1,619
3072,6,0,0,166006,1,619
3073,7,2,0,166006,1,619
3074,6,2,0,166006,1,619
3075,6,18,0,166006,1,619
3076,7,13,0,166006,1,619
3077,6,4,0,166006,1,619
3078,6,6,0,166006,1,619
3079,6,10,0,166006,1,619
3080,7,19,0,166006,1,619
3081,7,8,0,166006,1,619
3082,6,5,0,166006,1,619
3083,7,15,0,166006,1,619
3084,6,1,0,166006,1,619
3085,7,7,0,166013,1,620
3086,6,0,0,166013,1,620
3087,7,2,0,166013,1,620
3088,6,2,0,166013,1,620
3089,6,18,0,166013,1,620
3090,7,13,0,166013,1,620
3091,6,4,0,166013,1,620
3092,6,6,0,166013,1,620
3093,6,10,0,166013,1,620
3094,7,19,0,166013,1,620
3095,7,8,0,166013,1,620
3096,6,5,0,166013,1,620
3097,7,15,0,166013,1,620
3098,6,1,0,166013,1,620
3099,7,7,0,166031,1,621
3100,6,0,0,166031,1,621
3101,7,2,0,166031,1,621
3102,6,2,0,166031,1,621
3103,6,18,0,166031,1,621
3104,7,13,0,166031,1,621
3105,6,4,0,166031,1,621
3106,6,6,0,166031,1,621
3107,6,10,0,166031,1,621
3108,7,19,0,166031,1,621
3109,7,8,0,166031,1,621
3110,6,5,0,166031,1,621
3111,7,15,0,166031,1,621
3112,6,1,0,166031,1,621
3113,7,7,153250,0,1,622
3114,6,0,153256,0,1,622
3115,7,2,153250,0,1,622
3116,6,2,153256,0,1,622
3117,6,18,153250,0,1,622
3118,7,13,153250,0,1,622
3119,8,3,153250,0,1,622
3120,6,4,153256,0,1,622
3121,7,6,153256,0,1,622
3122,7,10,153250,0,1,622
3123,7,19,153250,0,1,622
3124,7,8,153250,0,1,622
3125,6,5,153256,0,1,622
3126,7,15,153250,0,1,622
3127,6,1,153256,0,1,622
