ID,ParentAnimKitID,OrderIndex,AnimID,AnimStartTime,AnimKitConfigID,StartCondition,StartConditionParam,StartConditionDelay,EndCondition,EndConditionParam,EndConditionDelay,Speed,SegmentFlags,ForcedVariation,OverrideConfigFlags,LoopToSegmentIndex,BlendInTimeMs,BlendOutTimeMs,Field_9_0_1_34278_018
67225,34529,0,158,0,341,0,0,0,1,0,0,0.25,0,0,0,-1,0,0,1
67236,34535,0,9,0,367,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
67319,34577,0,16,0,341,0,0,0,0,0,0,1,2,0,0,-1,0,0,1
67395,34612,0,213,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67396,34612,1,213,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67404,34618,0,214,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67405,34618,1,214,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67406,34619,0,215,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67407,34619,1,215,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67408,34620,0,217,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67409,34620,1,217,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67410,34621,0,219,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67411,34621,1,219,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67412,34622,0,219,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67413,34622,1,219,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67414,34623,0,221,0,341,0,0,0,2,0,1700,1,0,0,0,-1,0,0,1
67415,34623,1,221,1700,341,2,0,0,4,1,1000,0,0,0,0,1,0,0,1
67432,34629,0,0,0,341,0,0,0,0,0,0,1,2,0,0,-1,0,0,1
67433,34630,0,0,0,341,0,0,0,0,0,0,1,2,1,0,-1,0,0,1
67434,34631,0,0,0,341,0,0,0,0,0,0,1,2,2,0,-1,0,0,1
67435,34632,0,0,0,341,0,0,0,0,0,0,1,2,3,0,-1,0,0,1
67436,34633,0,0,0,341,0,0,0,0,0,0,1,2,4,0,-1,0,0,1
67437,34634,0,0,0,341,0,0,0,0,0,0,1,2,5,0,-1,0,0,1
67438,34635,0,0,0,341,0,0,0,0,0,0,1,2,6,0,-1,0,0,1
67439,34636,0,0,0,341,0,0,0,0,0,0,1,2,7,0,-1,0,0,1
67440,34637,0,0,0,341,0,0,0,0,0,0,1,2,8,0,-1,0,0,1
67455,34648,0,0,0,341,0,0,0,0,0,0,0.5,0,0,0,-1,0,0,1
67629,34749,0,730,0,341,0,0,0,0,0,0,0,3840,0,0,0,4000,4000,1
67630,34750,0,730,0,341,0,0,0,0,0,0,-0.03,3840,0,0,0,3000,3000,1
67631,34751,0,730,100,341,0,0,0,0,0,0,0,3840,0,0,0,4000,4000,1
67632,34752,0,148,0,342,0,0,0,0,0,0,1,16,0,0,-1,0,0,1
67633,34753,0,149,0,342,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67699,34792,0,4,0,341,0,0,0,0,0,0,0.19999999,0,0,0,0,4000,4000,1
67700,34793,0,137,0,345,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
67895,34904,0,1208,0,513,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
67897,34904,1,1210,0,413,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
67898,34904,2,1740,0,711,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
67906,34910,0,1338,0,344,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
67962,34939,0,0,0,341,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1
67976,34944,0,120,0,347,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
67977,34944,1,120,0,347,2,0,0,1,0,0,1,0,0,0,-1,0,0,1
67979,34944,2,120,0,349,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
67984,34946,0,100,2100,366,0,0,0,1,0,0,0,17,0,0,0,0,0,1
67994,34951,0,54,0,341,0,0,0,0,0,0,0.19999999,0,0,0,-1,0,0,1
67996,34952,0,54,500,342,0,0,0,4,0,1200,0.25,32,0,0,1,0,0,1
68048,34952,1,54,800,342,2,0,0,4,1,1200,-0.25,32,0,0,0,0,0,1
68053,34991,0,54,0,341,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1
68054,34992,0,54,0,341,0,0,0,0,0,0,-0.5,0,0,0,-1,0,0,1
68085,35004,0,1338,0,368,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68086,35004,1,1208,0,382,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68093,35007,0,103,0,344,0,0,0,1,0,0,0.5,0,0,0,-1,0,0,1
68094,35007,1,103,0,344,2,0,0,1,0,0,1,0,0,0,1,0,0,1
68138,35030,0,16,0,341,0,0,1200,2,0,4000,0.5,2,1,0,-1,0,0,1
68197,35061,0,964,0,978,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68247,35091,0,122,0,348,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68317,35124,0,1154,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68322,35128,0,1240,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68326,35131,0,1242,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68344,35139,0,1740,0,344,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68512,35217,0,245,0,341,0,0,0,0,0,0,1,1,0,0,-1,0,0,1
68513,35218,0,1096,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
68614,35278,0,17,0,348,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68615,35278,1,115,0,1252,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
68760,35362,0,0,0,341,0,0,0,0,0,0,0.29999998,0,0,0,-1,0,0,1
68789,35376,0,13,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
68856,35408,0,0,600,341,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68857,35409,0,0,0,1431,0,0,0,0,0,0,1,2,2,0,-1,0,0,1
68937,35464,0,225,0,345,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1
69041,35535,0,814,0,361,0,0,0,0,0,0,1,0,0,8388608,-1,0,0,1
69042,35535,1,940,0,715,0,0,0,5,0,0,1,0,0,8388608,-1,0,0,1
69048,35538,0,4,0,341,0,0,0,0,0,0,0.59999996,0,0,0,0,4000,4000,1
69168,35595,0,522,0,682,0,0,0,0,0,0,1,0,0,4096,-1,0,0,1
69169,35596,0,518,0,682,0,0,0,0,0,0,1,0,0,4096,-1,0,0,1
69170,35596,1,520,0,682,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
69179,35601,0,0,0,341,0,0,0,0,0,0,0.5,0,0,0,-1,0,0,1
69270,35654,0,16,0,341,0,0,0,0,0,0,1,2,2,0,-1,0,0,1
69273,35657,0,54,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
69274,35657,1,54,0,341,2,0,0,0,0,0,-1,0,0,0,-1,0,0,1
69275,35658,0,52,0,341,0,0,0,2,0,1370,1,0,0,0,-1,0,0,1
69276,35658,1,54,0,341,2,0,0,0,0,0,1,512,0,0,-1,0,1500,1
69277,35658,2,54,0,345,2,1,0,0,0,0,-1,0,0,0,-1,0,0,1
69279,35660,0,0,0,341,0,0,0,0,0,0,-1.15,0,0,0,-1,0,0,1
69281,35662,0,52,0,341,0,0,0,2,0,2370,1,0,0,0,-1,0,0,1
69282,35662,1,125,0,341,2,0,0,2,0,0,1,256,0,0,-1,1000,0,1
69307,35679,0,53,0,341,0,0,0,0,0,0,1.4,0,0,0,-1,0,0,1
69328,35690,0,1338,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
69371,35717,0,14,870,341,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
69422,35747,0,153,0,341,0,0,0,0,0,0,0.84999996,0,0,0,-1,0,0,1
69423,35747,1,154,0,341,2,0,0,1,0,0,1,0,0,0,-1,0,0,1
69424,35748,0,155,0,341,0,0,0,0,0,0,0.84999996,0,0,0,-1,0,0,1
69425,35748,1,0,0,341,2,0,0,1,0,0,1,0,0,0,-1,0,0,1
69435,35753,0,9,0,341,0,0,1000,0,0,0,1,0,0,0,-1,0,0,1
69485,35782,0,0,0,341,0,0,0,4,0,1600,1,0,0,0,1,0,0,1
69486,35782,1,0,1270,341,2,0,0,0,0,0,0,0,0,0,1,0,0,1
69499,35789,0,115,0,372,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
69500,35789,1,123,0,351,0,0,0,1,0,0,1,0,0,0,1,0,0,1
69528,35807,0,115,0,693,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
69532,35807,1,115,0,749,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
69533,35807,2,115,0,1252,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
69610,35850,0,97,0,342,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
69726,35914,0,55,0,714,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
69727,35915,0,16,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
69782,35945,0,0,0,342,0,0,0,4,0,1830,1,2,1,0,-1,0,0,1
69783,35945,1,0,0,342,2,0,300,4,1,1830,1,2,1,0,-1,0,0,1
69784,35945,2,0,0,342,2,1,300,4,2,1830,1,2,1,0,-1,0,0,1
69786,35947,0,0,0,344,0,0,0,1,0,0,1,2,0,0,-1,0,0,1
69787,35948,0,158,0,341,0,0,0,0,13,0,1,0,0,0,-1,0,0,1
69797,35952,0,14,870,341,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
69823,35967,0,474,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69902,36002,0,0,0,342,0,0,0,0,0,0,2,0,0,0,-1,0,0,1
69914,36010,0,125,0,403,0,0,0,0,0,0,0.59999996,0,0,0,0,0,0,1
69939,36026,0,126,0,341,0,0,0,1,0,0,0.099999994,0,0,0,0,0,0,1
69943,36028,0,0,2500,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
70051,36082,0,127,0,341,0,0,0,1,0,0,1,0,0,0,1,0,0,1
70052,36082,1,1,0,345,0,0,0,1,0,0,1,0,0,0,1,0,0,1
70091,36104,0,0,0,664,0,0,0,4,0,1000,1,0,0,0,-1,0,0,1
70092,36104,1,130,0,664,2,0,0,2,0,2000,1,0,0,0,-1,0,0,1
70093,36105,0,130,1000,342,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
70106,36113,0,55,1000,406,0,0,0,0,0,0,0,16,0,0,0,0,0,1
70107,36113,1,97,1000,410,0,0,0,0,0,0,0,16,0,0,1,0,0,1
70117,36119,0,14,0,349,0,0,0,1,0,0,0.59999996,0,0,0,0,0,0,1
70157,36132,0,0,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
70158,36132,1,159,0,664,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
70178,36143,0,5,0,345,0,0,0,1,0,0,0.59999996,2,0,0,-1,0,0,1
70179,36144,0,42,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
70222,36167,0,97,0,1252,0,0,0,1,0,0,1,0,0,0,0,0,0,1
70223,36167,1,1798,0,1429,0,0,0,1,0,0,1,0,0,0,1,0,0,1
70236,36176,0,1378,0,351,0,0,0,0,0,0,1,0,0,16777216,-1,0,0,1
70259,36189,0,0,0,1431,0,0,0,0,0,0,0.29999998,2,0,0,0,0,0,1
70300,36209,0,203,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
70309,36215,0,148,0,366,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
70310,36215,1,149,0,367,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
70355,36250,0,0,960,341,0,0,0,1,0,0,0,6,2,0,-1,0,0,1
70367,36258,0,104,0,1252,0,0,0,1,0,0,1,0,0,0,0,0,0,1
70368,36258,1,500,0,1429,0,0,0,1,0,0,1,0,0,0,1,0,0,1
70399,36273,0,1106,0,755,0,0,0,3,0,1500,0.39999998,0,0,0,-1,0,0,1
70400,36273,1,726,0,513,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
70507,36326,0,736,200,341,0,0,0,0,0,0,0,3856,0,0,0,2000,2000,1
70508,36327,0,736,0,341,0,0,0,2,0,330,0,3856,0,0,0,2000,2000,1
70517,36334,0,149,350,341,0,0,0,5,0,0,1,0,0,0,0,2500,2500,1
70543,36348,0,1318,0,348,0,0,0,1,0,0,1,0,0,0,0,0,0,1
70544,36348,1,79,2100,410,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
70569,36362,0,1318,0,348,0,0,0,1,0,0,1,0,0,0,0,0,0,1
70603,36381,0,0,0,345,0,0,0,0,0,0,1,2,3,0,-1,0,0,1
70669,36415,0,16,300,342,0,0,0,1,0,0,0.001,0,0,0,0,0,0,1
70684,36423,0,17,0,348,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70685,36423,1,1082,0,1252,0,0,0,0,0,0,1,0,0,0,1,0,0,1
70711,36431,0,128,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
70712,36432,0,39,200,1252,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
70713,36432,1,188,0,409,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
70714,36433,0,146,500,341,0,0,0,0,0,0,0,16,1,0,-1,0,0,1
70715,36434,0,148,0,366,0,0,0,0,0,0,1,16,0,32768,-1,4000,4000,1
70809,36489,0,94,3500,366,0,0,0,2,0,1500,1,0,0,0,-1,0,0,1
70810,36489,1,16,0,366,2,0,0,0,0,0,1,2,1,0,-1,0,0,1
70811,36490,0,213,0,367,0,0,0,3,0,2500,1,0,0,0,-1,0,0,1
70812,36491,0,16,0,341,0,0,0,0,0,0,1.5,2,0,0,-1,0,0,1
70856,36509,0,219,870,341,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
70885,36525,0,6,0,366,0,0,0,0,0,0,1,3,0,0,0,0,0,1
70900,36531,0,105,0,367,0,0,0,0,0,0,2,0,0,0,-1,0,0,1
70901,36531,1,46,0,413,1,0,0,3,0,200,2,0,0,0,-1,0,0,1
70914,36536,0,104,0,1252,0,0,0,1,0,0,1,0,0,0,0,0,0,1
70915,36536,1,104,0,1429,0,0,0,1,0,0,1,0,0,0,1,0,0,1
70926,36543,0,202,0,345,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
70927,36543,1,0,0,350,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
70937,36547,0,0,0,341,0,0,0,0,0,0,2,0,0,0,-1,0,0,1
70956,36555,0,37,0,341,0,0,0,2,0,500,2,0,0,0,1,0,0,1
70957,36555,1,39,0,342,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
70972,36567,0,54,0,341,0,0,0,1,0,0,1,2,1,0,-1,0,0,1
70973,36568,0,109,0,1033,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70984,36575,0,150,0,367,0,0,0,1,0,0,1,0,0,0,1,0,0,1
70985,36575,1,150,5400,341,0,0,0,1,0,0,0,16,0,0,1,0,0,1
71002,36581,0,51,0,342,0,0,0,3,0,1000,-0.79999995,3840,0,0,-1,300,0,1
71005,36581,1,1,1600,342,2,0,0,0,0,0,-0.79999995,3840,0,0,-1,300,0,1
71006,36581,2,54,100,342,2,1,0,0,0,0,0.79999995,1280,0,0,-1,300,0,1
71012,36585,0,10,50,342,0,0,0,4,0,900,0.5,1280,0,0,-1,300,0,2
71014,36585,1,10,520,342,2,0,0,4,1,900,-0.5,1280,0,0,0,300,0,2
71016,36586,0,52,0,342,0,0,0,0,2,0,1,0,0,0,-1,0,0,1
71155,36662,0,16,0,341,0,0,0,0,0,0,0.25,2,1,0,-1,0,0,1
71183,36680,0,55,500,341,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
71192,36686,0,101,0,341,0,0,0,0,0,0,0.5,0,0,0,-1,0,0,1
71199,36692,0,0,100,341,0,0,100,0,0,0,0.049999997,2,0,0,-1,100,100,1
71233,36716,0,91,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71245,36724,0,104,0,369,0,0,0,1,0,0,1,0,0,0,0,0,0,1
71246,36724,1,500,0,1429,0,0,0,1,0,0,1,0,0,0,1,0,0,1
71290,36749,0,213,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71291,36750,0,0,0,341,0,0,0,0,0,0,0.35,0,0,0,-1,0,0,1
71294,36752,0,213,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71341,36780,0,662,400,341,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1
71342,36781,0,662,0,341,0,0,0,3,0,500,-1.54,0,0,0,-1,0,0,1
71343,36782,0,662,400,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71344,36783,0,662,400,341,0,0,0,3,0,500,-0.79999995,0,0,0,-1,0,0,1
71345,36783,1,662,0,341,0,0,0,3,0,500,0.79999995,0,0,0,-1,0,0,1
71400,36812,0,0,0,341,0,0,0,0,0,0,-3,0,0,0,-1,0,0,1
71410,36818,0,143,0,341,0,0,0,0,0,0,1,2,1,0,-1,0,0,1
71413,36820,0,0,0,341,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
71414,36821,0,0,0,341,0,0,0,1,0,0,-1,0,0,0,-1,0,0,1
71415,36822,0,209,0,348,0,0,0,0,0,0,2,0,1,0,-1,0,0,1
71418,36824,0,25,0,347,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71419,36824,1,25,0,349,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71420,36824,2,1154,870,977,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
71421,36824,3,1,200,716,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71422,36824,4,16,0,978,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71454,36842,0,0,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71455,36842,1,159,0,345,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71457,36844,0,96,0,341,0,0,0,3,0,2000,1,0,0,0,-1,0,0,1
71458,36844,1,98,0,341,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71462,36846,0,0,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71463,36846,1,158,0,345,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71464,36846,2,159,0,345,2,1,0,0,0,0,1,0,0,0,-1,0,0,1
71467,36848,0,127,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71468,36848,1,159,0,345,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71488,36860,0,112,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71500,36867,0,120,0,342,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71532,36883,0,1,0,366,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71533,36883,1,6,0,366,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71553,36891,0,125,230,1431,0,0,0,2,0,1000,0.03,0,2,0,1,0,0,1
71555,36891,1,125,300,342,0,0,0,0,0,0,-0.03,0,2,0,0,0,0,1
71583,36907,0,0,0,341,0,0,0,0,0,0,2,0,0,0,-1,0,0,1
71608,36921,0,0,0,341,0,0,0,1,0,0,0.29999998,0,0,0,0,0,0,1
71610,36923,0,16,0,341,0,0,0,2,0,3800,0.21,2,1,0,-1,0,0,1
71611,36923,1,16,800,341,0,0,3800,0,0,0,1,2,1,0,-1,0,0,1
71612,36924,0,146,1200,341,0,0,0,0,0,0,0,16,1,0,-1,0,0,1
71613,36925,0,0,0,341,0,0,0,0,0,0,0.65,0,0,0,-1,0,0,1
71646,36941,0,148,0,342,0,0,0,4,0,950,1,0,0,0,-1,0,0,1
71647,36941,1,148,950,342,2,0,0,0,0,0,0,0,0,0,1,0,0,1
71714,36976,0,17,0,348,0,0,0,0,0,0,1.5,2,0,0,-1,0,0,1
71722,36982,0,57,0,341,0,0,0,0,0,0,1.5,0,0,0,-1,0,0,1
71732,36988,0,0,1400,341,0,0,0,1,0,0,1,2,1,0,0,0,0,1
71733,36989,0,0,570,341,0,0,0,1,0,0,1,0,1,0,0,0,0,1
71740,36994,0,118,430,403,0,0,0,1,0,0,0.0001,0,1,0,0,0,0,1
71741,36995,0,1110,430,409,0,0,0,1,0,0,0.0001,0,1,0,0,0,0,1
71742,36996,0,41,0,406,0,0,0,1,0,0,-0.5,0,1,0,0,0,0,1
71743,36996,1,41,1500,342,0,0,0,1,0,0,-0.5,0,1,0,0,0,0,1
71811,37037,0,0,0,341,0,0,0,0,0,0,2,0,0,0,-1,0,0,1
71819,37041,0,51,0,345,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71821,37042,0,53,0,345,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71829,37047,0,0,0,345,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71830,37047,1,4,0,350,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
71855,37062,0,153,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
71857,37063,0,153,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71858,37063,1,159,0,345,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71859,37064,0,154,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71860,37064,1,159,0,345,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71862,37066,0,155,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71863,37066,1,159,0,345,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
71865,37067,0,153,0,689,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71866,37068,0,155,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
71897,37090,0,0,0,368,0,0,0,0,3,2190,2.5,0,0,0,-1,0,0,1
71899,37090,1,0,2190,368,1,1,0,4,1,2000,-2.5,3840,0,0,0,500,0,1
71900,37091,0,1,0,368,0,0,0,4,0,1500,1.5,3840,0,0,1,500,0,1
71901,37091,1,1,1830,368,2,0,0,4,1,1350,-1.5,3840,0,0,0,1500,1500,2
71918,37102,0,126,0,341,0,0,0,1,0,0,2,0,0,0,-1,0,0,1
71932,37109,0,125,0,403,0,0,0,0,0,0,0.45,0,0,0,0,0,0,1
71958,37117,0,0,0,342,0,0,0,0,0,0,3,0,0,0,-1,0,0,1
71959,37117,1,158,0,342,2,0,0,0,0,0,3,0,0,0,1,0,0,1
72007,37144,0,0,0,341,0,0,0,0,0,0,1,2,0,0,0,0,0,1
72008,37144,1,131,0,409,0,0,0,0,0,0,-0.39999998,0,0,0,3,0,0,1
72009,37144,2,4,0,413,0,0,0,0,0,0,1,0,0,0,2,0,0,1
72010,37144,3,131,0,409,2,1,0,0,0,0,0.39999998,0,0,0,1,0,0,1
72024,37147,0,132,0,41,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
72026,37149,0,130,0,343,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
72027,37150,0,0,0,343,0,0,0,0,0,0,1,2,1,0,-1,0,0,1
72028,37151,0,50,0,345,0,0,0,1,0,0,0.7,0,0,0,-1,0,0,1
72029,37151,1,61,0,345,2,0,0,1,0,0,0.79999995,0,0,0,-1,0,0,1
72064,37176,0,0,0,341,0,0,0,2,0,200,1,0,0,0,-1,0,0,1
72093,37194,0,0,0,341,0,0,0,2,0,20000,1,0,0,0,-1,0,0,1
72181,37243,0,1308,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
72292,37290,0,0,0,368,0,0,0,0,6,2200,3,3840,0,0,-1,500,500,1
72305,37290,1,1,0,368,2,0,0,4,1,1500,1.5,3840,0,0,-1,500,500,1
72306,37290,2,1,1830,368,2,1,0,4,2,1330,-1.5,3840,0,0,-1,500,500,1
72307,37290,3,1,0,368,2,2,0,4,3,1500,1.5,3840,0,0,-1,500,500,1
72308,37290,4,1,1830,368,2,3,0,4,4,1330,-1.5,3840,0,0,0,500,500,1
72311,37294,0,0,0,341,0,0,0,0,0,0,1.25,0,0,0,-1,0,0,1
72330,37308,0,61,0,341,0,0,0,4,0,1000,1,0,0,0,-1,0,0,1
72331,37308,1,61,1000,342,2,0,0,4,1,500,0.25,0,0,0,-1,0,0,1
72332,37308,2,61,1125,342,2,1,0,4,2,500,-0.25,0,0,0,1,0,0,1
72333,37309,0,61,0,341,0,0,0,4,0,500,1,0,0,0,-1,0,0,1
72334,37309,1,61,500,342,2,0,0,4,1,400,0.25,0,0,0,-1,0,0,1
72335,37309,2,61,600,342,2,1,0,4,2,400,-0.25,0,0,0,1,0,0,1
72336,37310,0,225,0,367,0,0,0,0,0,0,1,0,0,0,0,0,0,1
72473,37376,0,476,0,977,0,0,0,1,0,0,1,256,0,0,-1,500,0,1
72474,37377,0,158,0,341,0,0,0,1,0,0,0.29999998,0,0,0,-1,0,0,1
72494,37389,0,104,0,1252,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72495,37389,1,104,0,1429,0,0,0,1,0,0,1,0,0,0,1,0,0,1
72579,37444,0,87,0,367,0,0,0,0,0,0,1,2,0,0,-1,0,0,1
72587,37449,0,0,0,368,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72591,37451,0,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72592,37451,1,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72593,37451,2,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72594,37451,3,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72595,37451,4,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72596,37451,5,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72597,37451,6,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72598,37451,7,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72599,37451,8,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72600,37451,9,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72601,37451,10,61,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
72602,37452,0,61,0,343,0,0,0,0,15,0,1,0,0,0,-1,0,0,1
72661,37482,0,1092,0,341,0,0,0,0,0,0,0.29999998,0,0,0,-1,0,0,1
72679,37492,0,84,0,367,0,0,0,0,0,0,0.84999996,0,2,0,-1,0,0,1
72680,37492,1,0,0,367,2,0,0,4,1,2000,0.5,2,2,0,-1,0,0,1
72695,37500,0,112,0,341,0,0,0,2,0,1000,-0.19999999,0,0,0,-1,0,0,1
72696,37500,1,112,700,341,0,0,1000,2,0,2000,0.099999994,0,0,0,-1,0,0,1
72697,37501,0,16,0,341,0,0,0,2,0,1150,1,2,0,0,-1,0,0,1
72698,37501,1,16,1150,341,0,0,1150,2,0,1600,0.25,2,0,0,-1,500,500,1
72699,37501,2,16,1230,341,0,0,1600,0,0,0,-1,2,0,0,-1,500,500,1
72708,37506,0,0,0,345,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
72709,37506,1,112,500,348,0,0,0,2,0,3000,0.01,0,0,0,-1,0,0,1
72710,37507,0,16,0,341,0,0,0,2,0,1900,0.42,2,1,0,-1,0,0,1
72711,37507,1,16,800,341,0,0,1900,0,0,0,1,2,1,0,-1,0,0,1
72753,37492,2,0,2000,367,1,2,0,4,1,2000,-0.5,2,2,0,-1,0,0,0.5
72754,37492,3,52,0,367,2,2,0,4,3,1000,0.59999996,0,0,0,-1,0,0,1
72755,37492,4,16,0,342,2,3,0,0,0,0,1.35,2,0,0,-1,0,0,1
72756,37526,0,124,0,367,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
