ID,Expression
29190,0102AE450000000101010000000000
29191,01029B44000000010101000000000102D9450000000101010000000000
29192,0102AD450000000101010000000000
29193,0102AC450000000101010000000000
29194,0102AB450000000101010000000000
29195,0102AA450000000101010000000000
29196,0102A9450000000101010000000000
29197,0102A8450000000101010000000000
29198,010316000000010772000000000101000000000000
29199,0102E44500000006010E0000000000
29200,0102E5450000000101010000000000
29201,0102DD450000000101010000000000
29202,0102DE450000000101010000000000
29203,0102DF450000000101010000000000
29204,0102E0450000000101010000000000
29205,0102E1450000000101010000000000
29206,0102E6450000000101010000000000
29207,0102FF23000000010100000000000102FE23000000010100000000000102214300000001010100000000
29208,01022F450000000101000000000000
29209,0103250000000108000000015F8D04000000010325000000010000000001EC450000000000
29210,010316000000010F6F0000000001010100000000020316000000012D710000000001010100000000020316000000012E710000000001010100000000
29211,0102ED450000000101010000000000
29212,0102E7450000000101010000000000
29213,0102EE450000000101010000000000
29214,01030C00000000000501030000000101000000000000
29215,0102EF450000000101000000000000
29216,010245420000000101010000000000
29217,01030C00000000000501030000000101010000000000
29218,01030C00000000000501030000000101010000000000
29219,01030C00000000000501030000000101020000000000
29220,0102EE450000000101000000000000
29221,01020B440000000101010000000000
29222,0102F2450000000501020000000000
29223,01030C00000000000501030000000000
29224,0102F24500000501030000000000
29225,0102BD44000000010101000000000102C6440000000101000000000000
29226,0102F9420000000101010000000000
29227,010210450000000101010000000000
29228,01020B430000000101010000000000
29229,0102F9420000000101010000000001020B43000000010101000000000102104500000001010100000000
29230,0102F4450000000601320000000000
29231,0102F5450000000101000000000000
29232,01023D430000000101030000000000
29233,01023F430000000101030000000000
29234,0102F3450000000101010000000000
29235,0102F1450000000101000000000000
29236,0102F2450000000101000000000000
29237,0102F2450000000101010000000000
29238,0102F2450000000101020000000000
29239,0102CB380000000101010000000001030F0000000000000101930000000000
29240,0102CB380000000101020000000001030F0000000000000101930000000000
29241,0102CB380000000101030000000001030F0000000000000101930000000000
29242,0102CB380000000101010000000001030F0000000000000101950000000000
29243,0102CB380000000101020000000001030F0000000000000101950000000000
29244,0102CB380000000101030000000001030F0000000000000101950000000000
29245,0102EE4500000001010100000000010246450000000501020000000000
29246,0102EE4500000001010100000000010246450000000401020000000000
29247,01027D450000000101010000000000
29248,01027E450000000101010000000000
29249,01027F450000000101010000000000
29250,010280450000000101010000000000
29251,010281450000000101010000000000
29252,010282450000000101010000000000
29253,010283450000000101010000000000
29254,010284450000000101010000000000
29255,010285450000000101010000000000
29256,010286450000000101010000000000
29257,010287450000000101010000000000
29258,010288450000000101010000000000
29259,010289450000000101010000000000
29260,0102F645000000010101000000000102F745000000010101000000000102F84500000001010100000000
29261,01028A450000000101010000000000
29262,01028B450000000101010000000000
29263,01028C450000000101010000000000
29264,01028D450000000101010000000000
29265,01028E450000000101010000000000
29266,01028F450000000101010000000000
29267,010290450000000101010000000000
29268,010291450000000101010000000000
29269,010292450000000101010000000000
29270,010293450000000101010000000000
29271,010294450000000101010000000000
29272,010295450000000101010000000000
29273,010296450000000101010000000000
29274,010297450000000101010000000000
29275,010298450000000101010000000000
29276,010299450000000101010000000000
29277,01029A450000000101010000000000
29278,01029B450000000101010000000000
29279,01029C450000000101010000000000
29280,01029D450000000101010000000000
29281,0102A1450000000101010000000000
29282,0102A2450000000101010000000000
29283,0102A3450000000101010000000000
29284,0102A4450000000101010000000000
29285,0102A5450000000101010000000000
29286,0102F9450000000101010000000000
29287,0102A6450000000101010000000000
29288,010293420000000301140000000000
29289,010292420000000301140000000000
29290,0102F3450000000101000000000000
29291,0102FA450000000101000000000000
29292,0102BE44000000010101000000000102C5440000000101000000000000
29293,0102BF44000000010101000000000102C4440000000101000000000000
29294,01029943000000010100000000000102CA440000000101000000000000
29295,0102FF450000000101010000000000
29296,010200460000000101040000000000
29297,010201460000000101080000000000
29298,010203460000000101010000000000
29299,010204460000000101010000000000
29300,010238430000000101030000000000
29301,0102FF450000000101000000000000
29302,01023C450000000101000000000000
29303,01023D450000000101000000000000
29304,010206460000000101010000000000
29305,010207460000000101010000000000
29306,0102E1440000000401000000000000
29307,0102E2440000000401000000000000
29308,0102E14400000201010000000000
29309,01020A460000000101010000000000
29310,010317000000017700000000000000
29311,010317000000017700000000000101000000000000
29312,01020B460000000101010000000000
29314,010248450000000501010000000000
29317,0102FB460000000601010000000000
29319,01024845000000060101000000000102FC460000000601010000000000
29320,0102FF46000000060101000000000102FE460000000601010000000000
29322,01021C460000000601010000000000
29326,010248450000000501060000000000
29327,01020D460000000101010000000000
29328,01020D460000000101020000000000
29329,01020E460000000101010000000000
29330,01020E460000000101020000000000
29331,01020F460000000101000000000000
29332,01020F460000000101010000000000
29333,010206460000000101000000000000
29334,01029B430000000201000000000001022E440000000601020000000000
29335,010216460000000101000000000000
29336,010216460000000101010000000000
29337,010216460000000101020000000000
29338,01029B430000000201000000000001025E440000000101000000000001022E4400000006010200000000
29339,010218460000000601050000000000
29340,010215450000000201010000000000
29341,01026B450000000601020000000000
29342,010293430000000101060000000000
29343,010293430000000101070000000000
29344,010293430000000101080000000000
29345,010293430000000101090000000000
29346,0102934300000001010A0000000000
29347,0102934300000001010B0000000000
29348,0102934300000001010C0000000000
29349,0102934300000001010D0000000000
29350,01021E460000000101010000000000
29351,01021E460000000101020000000000
29352,01021E460000000101030000000000
29353,01021E460000000101040000000000
29355,01021F460000000602264600000000
29356,010220460000000602264600000000
29357,010221460000000602264600000000
29358,010222460000000602264600000000
29359,010223460000000602264600000000
29360,010224460000000602264600000000
29361,010225460000000602264600000000
29362,01021F4600000302274600000000
29363,0102204600000302274600000000
29364,0102214600000302274600000000
29365,0102224600000302274600000000
29366,0102234600000302274600000000
29367,0102244600000302274600000000
29368,0102254600000302274600000000
29369,01028A44000001031600000001B2720000000000
29370,01029244000001031600000001B3720000000000
29371,01029344000001031600000001B4720000000000
29372,01029444000001031600000001B5720000000000
29373,01029544000001031600000001B6720000000000
29374,01029644000001031600000001B7720000000000
29375,01029744000001031600000001B8720000000000
29376,010316000000012870000000000001031600000001AB72000000000000
29377,010316000000013B70000000000001031600000001AC72000000000000
29378,010316000000013C70000000000001031600000001AD72000000000000
29379,010316000000013D70000000000001031600000001AE72000000000000
29380,010316000000013E70000000000001031600000001AF72000000000000
29381,010316000000013F70000000000001031600000001B072000000000000
29382,010316000000014070000000000001031600000001B172000000000000
29383,01022646000002021F4600000000
29384,0102264600000202204600000000
29385,0102264600000202214600000000
29386,0102264600000202224600000000
29387,0102264600000202234600000000
29388,0102264600000202244600000000
29389,0102264600000202254600000000
29390,0102264600000302274600000000
29391,01028944000001031600000001CE720000000000
29392,010228460000000101000000000000
29393,010229460000000101010000000000
29394,01022A460000000101010000000000
29395,01022A460000000101000000000000
29396,010224450000000101000000000000
29397,01022C46000000010101000000000102B8440000000101010000000000
29398,01022C460000000101020000000000
29399,01022C46000000010101000000000102B8440000000101020000000000
29400,01022C46000000010101000000000102B8440000000101030000000000
29401,0102F2450000000101030000000000
29402,01022C460000000101010000000000
29403,01022E460000000101010000000000
29404,01021D460000000101010000000000
29405,01022F460000000101010000000000
29406,0102304600000006010A0000000000
29407,010231460000000101000000000000
29408,010231460000000101010000000000
29409,01023B460000000101010000000000
29410,01023B460000000101020000000000
29411,01023B460000000101030000000000
29412,01023B460000000101040000000000
29413,01023A460000000101010000000000
29414,01023A460000000101020000000000
29415,01023A460000000101030000000000
29416,01023A460000000101040000000000
29417,01023A460000000101050000000000
29418,01031600000001A4740000000001010100000000010317000000017700000000000000
29419,01031600000001A8740000000001010100000000010317000000017700000000000000
29420,01031600000001A7740000000001010100000000010317000000017700000000000000
29422,010226450000000101000000000000
29423,010234460000000101060000000000
29424,01021D4600000001010100000000010310000000000000020101000000000202D94600000001010100000000
29425,0102EC450000000101010000000000
29426,0102E3450000000101020000000001024E45000000010101000000000102394700000001010000000000
29427,0102EC440000000101010000000000
29428,0102CC3E0000000101010000000001030F0000000000000201950000000000
29429,0102CD3E0000000101010000000001030F0000000000000201950000000000
29430,01029943000000010100000000000102CA44000000010100000000000102C24400000001010000000000
29431,0102DB43000000010100000000000102CD44000000010100000000000102C24400000001010000000000
29432,0102F642000000010100000000000102CB44000000010100000000000102C24400000001010000000000
29433,010262440000000201000000000001030F0000000000000101100000000000
29434,010262440000000101000000000001030F0000000000000101100000000000
29435,01029B430000000201000000000001022E440000000301040000000000
29436,01025E450000000301020000000000
29437,010238460000000101000000000000
29438,0102CD440000000101000000000001030F00000000000002010E0000000001030F00000000000002011100000000
29439,010239460000000101010000000000
29440,01022B44000000010100000000000102CF44000000010100000000000102C24400000001010000000000
29441,010325000000012A00000001DA060000000101010000000000
29442,01023D460000000101010000000000
29443,01023D460000000101020000000000
29444,01023E460000000101010000000000
29445,01023E460000000101020000000000
29446,01023C460000000101010000000000
29447,01021E43000000010100000000000102D044000000010100000000000102C24400000001010000000000
29448,0102B84400000001010100000000010225450000000101000000000000
29449,0102B84400000001010200000000010225450000000101000000000000
29450,0102B84400000001010300000000010225450000000101000000000000
29451,010240460000000101040000000000
29452,010241460000000101040000000000
29453,01021945000000010101000000000102D9460000000000
29454,010243460000000201010000000000
29455,01030F000000000000010195000000000102CC3E0000000101010000000000
29456,01030F000000000000010195000000000102CD3E0000000101010000000000
29457,010244460000000101000000000000
29458,0102454600000101010000000000
29459,0102444600000102454600000000
29460,010246460000000101000000000000
29461,0102444600000101010000000000
29462,010246460000000101010000000000
29463,01021D4600000001010100000000010310000000000000020101000000000202D94600000001010100000000
29464,01021D4600000001010100000000010310000000000000020101000000000202D94600000000
29465,01021D4600000001010100000000010310000000000000020101000000000202D94600000001010100000000
29466,01021D4600000001010100000000010310000000000000020101000000000202D94600000000
29467,01021D4600000001010100000000010310000000000000020101000000000202D94600000001010100000000
29468,01030F0000000000000101020000000002030F000000000000010117000000000102094300000001010100000000
29469,010246450000000101010000000000
29470,010246450000000501010000000000
29472,010208430000000101000000000000
29473,0102B1460000000101010000000000
29476,01022A440000000101010000000000
29477,010298430000000101010000000000
29478,01024C460000000101010000000000
29479,01032500000001190000000147090000000501080000000000
29480,010325000000011900000001470900000005010D0000000000
29481,0102BD430000000101010000000000
29482,01032500000001190000000148090000000501080000000000
29483,010325000000011900000001480900000005010D0000000000
29484,01032500000001190000000149090000000401080000000000
29485,010325000000011900000001490900000005010D0000000000
29486,01032500000001190000000149090000000501080000000000
29487,01024C460000000201010000000002024C460000000201030000000000
29488,0102B1460000000101000000000001024B460000000101000000000000
29489,01024C460000000601010000000000
29490,01024E460000000401000000000000
29491,01024E460000000601010000000000
29492,01024F460000000101010000000000
29494,01024B46000000010102000000000102B1460000000101000000000000
29495,01024C460000000101000000000000
29500,010251460000000101040000000000
29501,0102B1460000000101010000000002024B460000000101020000000000
29502,01022E450000000101010000000000
29503,01022E450000000101000000000000
29504,0102E3450000000101030000000001024E450000000101010000000000
29505,0102DA430000000101010000000000
29506,0102EA4300000001010A0000000000
29507,0102EA4300000001010F0000000000
29508,0102EA430000000101140000000000
29509,0102EA430000000101190000000000
29510,01030F000000000000010195000000000102CC3E000000010101000000000102574600000001010000000000
29511,01030F000000000000010195000000000102CD3E000000010101000000000102574600000001010000000000
29512,010258460000000101030000000000
29513,01025B420000000101030000000000
29514,01025C420000000101030000000000
29515,01025B420000000601030000000000
29516,01025C420000000601030000000000
29517,01025B420000000601020000000000
29518,01025C420000000601020000000000
29519,01029B430000000201000000000001022E440000000301030000000000
29520,01029B430000000201000000000001022E440000000301020000000000
29521,01029A430000000101010000000000
29522,01022A440000000201010000000000
29523,01025F460000000101000000000000
29524,010243450000000101000000000001021945000000010101000000000102D94600000001010200000000
29525,010243450000000101010000000000
29526,010243450000000101020000000000
29527,010241450000000101020000000000
29528,010241450000000101010000000000
29529,010241450000000101000000000001021945000000010101000000000102D94600000001010200000000
29530,010242450000000101000000000001021945000000010101000000000102D94600000001010200000000
29531,010242450000000101010000000000
29532,010242450000000101020000000000
29533,010240450000000101000000000001021945000000010101000000000102D94600000001010200000000
29534,010240450000000101010000000000
29535,010240450000000101020000000000
29536,01032500000001250000000111090000000001032500000001260000000101000000000000
29537,010261460000000501000000000000
29538,0103250000000125000000018A0A0000000001032500000001260000000101000000000000
29539,010265460000000101010000000000
29540,010268460000000101010000000000
29541,010267460000000101010000000000
29542,010266460000000101010000000000
29543,01026C460000000101010000000000
29544,01026D460000000101010000000000
29545,01026B460000000101010000000000
29546,01026E460000000101010000000000
29547,01026F460000000101010000000000
29548,010270460000000101010000000000
29549,01025F460000000101010000000000
29550,010272460000000601010000000000
29551,010272460000000601020000000000
29552,010271460000000601010000000000
29553,010271460000000601020000000000
29554,01030100000001010000000102000000000000
29555,010273460000000101010000000000
29556,010273460000000101020000000000
29557,010274460000000101010000000000
29558,010274460000000101020000000000
29559,01030100000001010000000102000000000000
29560,0102904300000001010100000000010291430000000101010000000000
29561,0102904300000001010100000000010291430000000101020000000000
29562,0102904300000001010100000000010291430000000101030000000000
29563,01028F4300000001010100000000010292430000000101010000000000
29564,01028F4300000001010100000000010292430000000101020000000000
29565,01028F4300000001010100000000010292430000000101030000000000
29566,01021F450000000601D00700000000
29567,01021F450000000601A00F00000000
29568,01021F450000000601701700000000
29569,01021F450000000601401F00000000
29570,01021F450000000601102700000000
29571,010220450000000601102700000000
29572,010220450000000601401F00000000
29573,010220450000000601701700000000
29574,010220450000000601A00F00000000
29575,010220450000000601D00700000000
29576,010276460000000601030000000000
29578,010277460000000101010000000000
29579,010278460000000101010000000000
29580,010279460000000101010000000000
29581,01027A460000000101010000000000
29582,0102F2450000000501020000000000
29583,0102F2450000000301020000000000
29584,0102F2450000000101040000000000
29585,0102F145000000050100000000000102F1450000000301030000000000
29586,0102A5130000000101D40700000000
29587,0102A5130000000101E10700000000
29588,0102A5130000000101E20700000000
29589,010281460000000101000000000000
29590,010281460000000101010000000000
29591,010282460000000101010000000000
29592,010283460000000101000000000000
29593,010283460000000101010000000000
29594,0102FE450000000201000000000000
29595,0102FD450000000201000000000000
29596,0102FC450000000201000000000000
29597,0102FB450000000201000000000000
29598,010284460000000101010000000000
29599,010285460000000101010000000000
29600,01025B3F00000001010100000000010286460000000101010000000000
29601,0102874600000003011E0000000000
29602,010248450000000101000000000000
29603,0102884600000003011E0000000000
29604,010289460000000101000000000000
29605,0102F642000000010101000000000202F7430000000101010000000002028B4600000001010100000000
29606,01028A460000000101010000000000
29607,0102F8430000000101010000000000
29608,0102DB430000000101010000000000
29609,0102BE430000000101010000000000
29610,01028C460000000101010000000002022B440000000101010000000000
29611,01021E430000000101010000000000
29612,01029A430000000101010000000000
29613,0102BB440000000201020000000000
29614,010325000000010800000001549404000001010000000000010325000000010800000001D17104000001010000000000010325000000010800000001ED9104000001010000000000
29615,0103250000000108000000018678040000010100000000000103250000000108000000015C79040000010100000000000103250000000108000000015D7904000001010000000000
29616,010295460000000101010000000000
29617,010295460000000101000000000000
29618,010298460000000101000000000000
29619,010298460000000101010000000000
29620,0102994600000001010000000000010297470000000101000000000000
29621,0102F0450000000101020000000000
29622,0102F0450000000101030000000000
29623,0102F0450000000201010000000000
29624,0102F7420000000201010000000000
29625,0102F0450000000201020000000000
29626,01029B460000000101000000000000
29627,01029B460000000101010000000000
29628,01027B390000000101010000000000
29629,01027E390000000101010000000000
29630,0102B2140000000201020000000000
29631,0102B2140000000101020000000000
29632,0102892F0000000101000000000000
29633,01029E460000000101000000000000
29634,01029E460000000101010000000000
29635,01029F460000000101000000000000
29636,01029F460000000101010000000000
29637,0102A0460000000101000000000000
29638,0102A0460000000101010000000000
29639,0102A5130000000101E20700000000
29640,0102A1460000000101000000000000
29641,0102A1460000000101010000000000
29642,0102A34600000001010000000000010292470000000101000000000000
29643,0102A4460000000601050000000000
29644,0102B146000000010101000000000102A7460000000101010000000000
29645,0102B146000000010101000000000102A8460000000101010000000000
29646,0102B146000000010101000000000102A9460000000101010000000000
29647,0102B146000000010101000000000102AA460000000101010000000000
29648,0102B146000000010101000000000102AB460000000101010000000000
29649,0102B146000000010101000000000102AC460000000101010000000000
29650,0102B146000000010101000000000102AD460000000101010000000000
29651,0102B146000000010101000000000102AE460000000101010000000000
29652,0102B146000000010101000000000102AF460000000101010000000000
29653,0102A5460000000101000000000001029B470000000101000000000000
29654,0102B146000000010101000000000102B0460000000101010000000000
29655,0102B146000000010101000000000102AB460000000101000000000000
29656,01031600000001367300000000010101000000000102B2460000000101010000000000
29657,01031600000001367300000000010101000000000102B3460000000101010000000000
29658,01031600000001367300000000010101000000000102B4460000000101010000000000
29659,01031600000001367300000000010101000000000102B5460000000101010000000000
29660,01031600000001367300000000010101000000000102B6460000000101010000000000
29661,01031600000001367300000000010101000000000102B7460000000101010000000000
29662,0102B8460000000101000000000000
29663,0102B8460000000101010000000000
29664,0102B9460000000601050000000000
29665,0102B1460000000101000000000000
29666,0102BA460000000101050000000000
29667,0102BA460000000101060000000000
29668,0102BA460000000101070000000000
29671,0102BA4600000001010A0000000000
29672,0102BA4600000001010B0000000000
29674,0102974600000001010000000000010294470000000101000000000000
29675,01031600000001367300000000010101000000000102BB460000000101010000000000
29676,0102BC460000000101010000000000
29677,010296430000000601150000000000
29678,010296430000000601160000000000
29679,010296430000000601170000000000
29680,010296430000000601180000000000
29681,010296430000000601190000000000
29682,01031600000001367300000000010101000000000102BB460000000101000000000000
29683,01031600000001367300000000010101000000000102BD460000000101010000000000
29684,0102BE460000000601070000000000
29685,0102B1460000000101010000000002024B460000000101020000000000
29686,0102C1460000000101010000000000
29687,0102C1460000000101000000000000
29688,0102C3460000000101010000000000
29689,0102C44600000001010000000000010295470000000101000000000000
29690,0102C54600000001010000000000010296470000000101000000000000
29691,0102C9460000000601030000000000
29692,0102CB4600000001010000000000010299470000000101000000000000
29693,0102FC450000000101000000000000
29694,0102FB450000000101000000000000
29695,0102FD450000000101000000000000
29696,0102FE450000000101000000000000
29697,0102CC4600000006011E0000000000
29698,01031600000001367300000000010101000000000102CD460000000101010000000000
29699,0102CE460000000601020000000000
29700,01031600000001367300000000010101000000000102D0460000000101010000000000
29701,0102D24600000001010000000000010298470000000101000000000000
29702,01032500000001200000000155090000000001032500000001080000000186780400000000
29703,0103250000000120000000015409000000000103250000000108000000015C790400000000
29704,0102E8460000000101010000000000
29705,0102B7440000000301030000000000
29706,0102B7440000000501020000000000
29707,01023F330000000101790000000000
29708,0102D4460000000601E80300000000
29709,0102D6460000000101010000000000
29710,0102D7460000000101010000000000
29711,010324000000010000000000000000
29712,0102D8460000000101010000000000
29713,0102DA460000000101010000000000
29714,0102DB460000000101010000000000
29715,0102DC460000000101010000000000
29716,0102DD460000000101010000000000
29717,010316000000013673000000000101010000000001025D480000000101010000000000
29718,0102DE460000000101010000000000
29719,0102924200000003010F0000000000
29720,0102924200000006010F00000000010292420000000301140000000000
29721,0102924200000006011400000000010292420000000301190000000000
29722,01029242000000060119000000000102924200000003011E0000000000
29723,0102924200000006011E0000000000
29724,0102934200000003010F0000000000
29725,0102934200000006010F00000000010293420000000301140000000000
29726,0102934200000006011400000000010293420000000301190000000000
29727,01029342000000060119000000000102934200000003011E0000000000
29728,0102934200000006011E0000000000
29729,0102DF460000000101010000000000
29730,01021E430000000101010000000000
29731,01021945000000010101000000000103100000000000000101010000000000
29732,010299430000000101010000000000
29733,0102E1460000000101010000000000
29734,0102E0460000000101000000000000
29735,0102E5460000000101000000000000
29736,0102E6460000000101000000000000
29737,0102E7460000000101000000000000
29738,0102E0460000000201000000000000
29739,0102DB43000000010101000000000102BE430000000101000000000000
29740,0102F7430000000101010000000000
29741,0102F6420000000101010000000000
29742,0102E5460000000201000000000000
29743,0102E6460000000201000000000000
29744,0102E7460000000201000000000000
29745,0102E9460000000101010000000000
29746,0102EA460000000101010000000000
29747,01022B440000000101010000000000
29748,0102F0460000000101000000000000
29749,0102EF460000000101000000000000
29750,0102EE460000000101000000000000
29751,0102ED460000000101000000000000
29752,0102EC460000000101000000000000
29753,0102EB460000000101000000000000
29754,0102211600000001010200000000020221160000000101030000000000
29755,0102211600000001010100000000020221160000000101030000000000
29756,0102211600000001010100000000020221160000000101020000000000
29757,01030F00000000000002011000000000010211440000000101020000000000
29758,01030F00000000000002011000000000010211440000000201020000000000
29759,0102F743000000010101000000000102F6420000000101010000000000
29760,0102B146000000010101000000000102F2460000000101010000000000
29761,0102F3460000000602F44600000000
29762,0102F546000000010101000000000102F3460000000302F44600000000
29763,0102F6460000000102F7460000000102F5460000000101000000000000
29764,0102F6460000000302F74600000000
29765,0102E3460000000101000000000001029D470000000101000000000000
29766,0102B146000000010101000000000102FA460000000101010000000000
29769,010201470000000302074700000000
29770,0102014700000003010A0000000000
29771,0102014700000001010F0000000000
29772,0102014700000001010A0000000000
29773,010201470000000102074700000000
29774,0102A13E000000010102000000000102B93E0000000101010000000001025B4200000001010300000000
29775,0102063D000000010102000000000102B93E0000000101010000000001025C4200000001010300000000
29776,010203470000000101000000000001029C470000000101000000000000
29777,01031B0000000000000601010000000000
29778,010205470000000601010000000000
29779,010204470000000101010000000000
29780,010206470000000601010000000000
29781,010201470000000101140000000000
29782,010202470000000101010000000000
29783,010202470000000101020000000000
29784,010202470000000101030000000000
29785,010202470000000101040000000000
29786,01016400000002032500000001090000000135B104000000
29788,01020B470000000601020000000000
29789,01020C470000000101010000000000
29790,01020D470000000101010000000000
29791,01020E470000000101010000000000
29792,010238430000000101010000000001030F0000000000000101170000000000
29798,010210470000000601010000000000
29799,010211470000000101010000000000
29800,010211470000000501010000000000
29801,010211470000000201010000000000
29802,010212470000000101010000000000
29803,010213470000000101010000000000
29804,0102E2460000000101010000000000
29805,010215470000000101010000000000
29806,010214470000000301030000000000
29807,01021A470000000101050000000000
29808,010217470000000101050000000000
29809,010218470000000101050000000000
29810,010219470000000101050000000000
29811,010218470000000101050000000000
29812,01021A470000000101040000000000
29813,010216470000000101040000000000
29814,010219470000000101040000000000
29815,010217470000000101040000000000
29816,010218470000000101040000000000
29817,01028F480000000101000000000000
29818,01021B4700000001010A0000000000
29819,01021C470000000101010000000000
29823,01028F480000000101010000000000
29824,010220470000000101040000000000
29825,0102F14500000001010200000000010258460000000301020000000000
29826,0102F14500000001010200000000010258460000000101020000000000
29827,0102F14500000001010300000000010258460000000101030000000000
29828,0102F14500000001010300000000010258460000000301030000000000
29829,0102F24500000102F14500000000
29830,0102F1450000000101010000000000
29831,0102E34600000001010100000000010223470000000101000000000002029E4700000001010000000000
29832,010227470000000101060000000000
29833,010204440000000101010000000002020544000000010101000000000202064400000001010100000000
29834,010204440000000101020000000002020544000000010102000000000202064400000001010200000000
29835,010204440000000101030000000002020544000000010103000000000202064400000001010300000000
29836,010204440000000101040000000002020544000000010104000000000202064400000001010400000000
29837,010204440000000101050000000002020544000000010105000000000202064400000001010500000000
29838,010204440000000101060000000002020544000000010106000000000202064400000001010600000000
29839,010204440000000101070000000002020544000000010107000000000202064400000001010700000000
29840,010204440000000101080000000002020544000000010108000000000202064400000001010800000000
29841,010204440000000101090000000002020544000000010109000000000202064400000001010900000000
29842,0102044400000001010A000000000202054400000001010A000000000202064400000001010A00000000
29843,01022B470000000101210000000000
29844,01022C470000000601210000000000
29845,01022D4700000003022E4700000000
29846,01022D4700000001022E4700000000
29847,01023F3300000001017B0000000000
29848,010233470000000101000000000000
29849,01031600000001623C000000000101000000000000
29850,01022D4400000001010100000000010243350000000101010000000000
29851,010234470000000601040000000000
29852,010235470000000302364700000000
29853,010235470000000602364700000000
29854,010237470000000101010000000000
29855,0102384700000001010100000000010243350000000101010000000000
29856,0102384700000001010200000000010243350000000101010000000000
29857,0102384700000001010300000000010243350000000101010000000000
29858,010316000000017E72000000000101010000000000
29859,0103190000000103000000000001010000000000010243350000000101000000000000
29860,01031600000001A3740000000001010100000000020316000000019F74000000000101010000000000
29861,0103190000000103000000000001010100000000010243350000000101000000000000
29862,0103190000000103000000000001010200000000010243350000000101000000000000
29863,01031600000001A574000000000101010000000002031600000001A074000000000101010000000000
29864,01031600000001A674000000000101010000000002031600000001A174000000000101010000000000
29865,010239470000000101010000000000
29866,010254470000000101010000000000
29867,010254470000000101000000000000
29868,010239470000000101000000000000
29869,01023B470000000101000000000000
29870,01023B470000000101010000000000
29871,01023C470000000101000000000000
29872,01023C470000000101010000000000
29873,010215470000000602414700000000
29874,01023E470000000101000000000000
29875,010242470000000601010000000000
29876,010243470000000101010000000000
29877,010244470000000101010000000000
29878,010246470000000101010000000000
29879,010247470000000101010000000000
29880,010248470000000101010000000000
29881,010249470000000101000000000000
29882,01024A470000000101000000000000
29883,01024F470000000101000000000000
29884,010250470000000101000000000000
29885,01023C450000000101000000000001030F0000000000000101110000000000
29886,01030F0000000000000101070000000000
29887,01030F0000000000000101030000000000
29888,01030F0000000000000101040000000000
29889,01031600000001BF740000000001010100000000020316000000014465000000000101010000000000
29890,01031600000001BF74000000000101010000000002031600000001C074000000000101010000000000
29891,0103160000000144650000000001010100000000020316000000014565000000000101010000000000
29892,01030F0000000000000101110000000000
29893,01030F0000000000000101970000000000
29895,010256470000000101010000000000
29896,010316000000011E1D000000000101000000000000
29897,010316000000011E1D0000000001010100000000020316000000015531000000000101010000000000
29898,010316000000010147000000000101000000000000
29899,01031600000001C1740000000001010100000000020316000000015531000000000101010000000000
29900,0103160000000178810000000001010100000000010316000000015631000000000101010000000000
29901,010257470000000601010000000000
29902,010257470000000601020000000000
29903,010257470000000601030000000000
29904,010257470000000601040000000000
29905,010257470000000601050000000000
29906,010257470000000601060000000000
29907,010257470000000601070000000000
29908,010257470000000601080000000000
29909,010257470000000601090000000000
29910,0102574700000006010A0000000000
29911,0102574700000006010B0000000000
29912,0102574700000006010C0000000000
29913,0102574700000006010D0000000000
29914,0102574700000006010E0000000000
29915,0102574700000006010F0000000000
29916,010257470000000601100000000000
29917,010257470000000601110000000000
29918,010257470000000601120000000000
29919,010257470000000601130000000000
29920,010257470000000601140000000000
29921,010257470000000601150000000000
29922,010257470000000601160000000000
29923,010257470000000601170000000000
29924,010257470000000601180000000000
29925,010257470000000601190000000000
29926,01031600000001E444000000000101000000000000
29927,01031600000001AA3E0000000001010000000000010316000000015A51000000000101000000000000
29939,01026E470000000101010000000000
29940,01026F470000000101010000000000
29944,01031600000001465E000000000101000000000000
29945,0102794700000001010100000000020279470000000101000000000000
29946,0102794700000001010200000000020279470000000101000000000000
29947,0102794700000001010300000000020279470000000101000000000000
29948,0102794700000001010400000000020279470000000101000000000000
29956,010270470000000101010000000000
29957,01027E470000000101010000000000
29958,0102814700000001010100000000020282470000000101010000000001029F4700000001010000000000
29959,0102814700000001010200000000020282470000000101010000000000
29960,0102814700000001010300000000020282470000000000
29987,010234470000000101000000000000
29988,010234470000000501000000000000
29989,01031D0000000000000101010000000001024335000000010100000000000102884700000001010000000000
29990,01031D0000000000000101010000000001024335000000010100000000000102884700000001010100000000
29991,010289470000000101000000000001030F0000000000000101020000000000
29992,010289470000000101010000000001030F0000000000000101020000000000
29993,010289470000000101010000000000
29994,0102D7470000000101010000000000
29995,0102C1460000000101000000000000
29996,01028B470000000101000000000000
29997,01028C470000000101000000000000
29998,01028D470000000101000000000000
29999,01028F470000000101010000000000
30000,0102D3460000000101010000000000
30001,0102D3460000000101000000000000
30002,010290470000000101050000000000
30003,010290470000000101040000000000
30005,010230470000000101000000000001029A470000000101000000000000
30006,0102A7470000000101010000000000
30007,0102C5460000000101000000000001029F470000000101000000000000
30008,0102CB460000000101000000000001029F470000000101000000000000
30009,010299460000000101000000000001029F470000000101000000000000
30010,010299460000000101000000000001029F470000000101000000000000
30011,0102E3460000000101000000000001029F470000000101000000000000
30012,010223470000000101000000000001029E470000000101000000000000
30013,010234470000000301040000000001021E1B0000000101100000000000
