ID,AzeritePowerSetID,AzeritePowerID,Class,Tier,OrderIndex
24897,639,198,6,4,3
24898,639,142,6,4,4
24899,639,199,6,4,5
24900,639,188,2,4,0
24901,639,233,2,4,1
24902,639,189,2,4,2
24903,639,234,2,4,3
24904,639,187,2,4,4
24905,639,235,2,4,5
24906,639,174,1,4,0
24907,639,226,1,4,1
24908,639,176,1,4,2
24909,639,229,1,4,3
24910,639,177,1,4,4
24911,639,237,1,4,5
24912,640,348,6,4,0
24913,640,349,6,4,1
24914,640,346,6,4,2
24915,640,347,6,4,3
24916,640,350,6,4,4
24917,640,351,6,4,5
24918,640,393,2,4,0
24919,640,394,2,4,1
24920,640,150,2,4,2
24921,640,395,2,4,3
24922,640,154,2,4,4
24923,640,396,2,4,5
24924,640,434,1,4,0
24925,640,435,1,4,1
24926,640,437,1,4,2
24927,640,438,1,4,3
24928,640,440,1,4,4
24929,640,441,1,4,5
24930,641,348,6,4,0
24931,641,349,6,4,1
24932,641,346,6,4,2
24933,641,347,6,4,3
24934,641,350,6,4,4
24935,641,351,6,4,5
24936,641,393,2,4,0
24937,641,394,2,4,1
24938,641,150,2,4,2
24939,641,395,2,4,3
24940,641,154,2,4,4
24941,641,396,2,4,5
24942,641,434,1,4,0
24943,641,435,1,4,1
24944,641,437,1,4,2
24945,641,438,1,4,3
24946,641,440,1,4,4
24947,641,441,1,4,5
24948,642,106,6,4,0
24949,642,243,6,4,1
24950,642,108,6,4,2
24951,642,242,6,4,3
24952,642,109,6,4,4
24953,642,244,6,4,5
24954,642,139,2,4,0
24955,642,452,2,4,1
24956,642,133,2,4,2
24957,642,454,2,4,3
24958,642,125,2,4,4
24959,642,453,2,4,5
24960,642,121,1,4,0
24961,642,433,1,4,1
24962,642,119,1,4,2
24963,642,451,1,4,3
24964,642,118,1,4,4
24965,642,450,1,4,5
24966,643,106,6,4,0
24967,643,243,6,4,1
24968,643,108,6,4,2
24969,643,242,6,4,3
24970,643,109,6,4,4
24971,643,244,6,4,5
24972,643,139,2,4,0
24973,643,452,2,4,1
24974,643,133,2,4,2
24975,643,454,2,4,3
24976,643,125,2,4,4
24977,643,453,2,4,5
24978,643,121,1,4,0
24979,643,433,1,4,1
24980,643,119,1,4,2
24981,643,451,1,4,3
24982,643,118,1,4,4
24983,643,450,1,4,5
24984,644,197,6,4,0
24985,644,243,6,4,1
24986,644,198,6,4,2
24987,644,242,6,4,3
24988,644,199,6,4,4
24989,644,244,6,4,5
24990,644,233,2,4,0
24991,644,452,2,4,1
24992,644,234,2,4,2
24993,644,454,2,4,3
24994,644,235,2,4,4
24995,644,453,2,4,5
24996,644,226,1,4,0
24997,644,433,1,4,1
24998,644,229,1,4,2
24999,644,451,1,4,3
25000,644,237,1,4,4
25001,644,450,1,4,5
25002,645,197,6,4,0
25003,645,243,6,4,1
25004,645,198,6,4,2
25005,645,242,6,4,3
25006,645,199,6,4,4
25007,645,244,6,4,5
25008,645,233,2,4,0
25009,645,452,2,4,1
25010,645,234,2,4,2
25011,645,454,2,4,3
25012,645,235,2,4,4
25013,645,453,2,4,5
25014,645,226,1,4,0
25015,645,433,1,4,1
25016,645,229,1,4,2
25017,645,451,1,4,3
25018,645,237,1,4,4
25019,645,450,1,4,5
25056,648,140,6,4,0
25057,648,349,6,4,1
25058,648,141,6,4,2
25059,648,347,6,4,3
25060,648,142,6,4,4
25061,648,351,6,4,5
25062,648,188,2,4,0
25063,648,394,2,4,1
25064,648,189,2,4,2
25065,648,395,2,4,3
25066,648,187,2,4,4
25067,648,396,2,4,5
25068,648,174,1,4,0
25069,648,435,1,4,1
25070,648,176,1,4,2
25071,648,438,1,4,3
25072,648,177,1,4,4
25073,648,441,1,4,5
25074,649,140,6,4,0
25075,649,349,6,4,1
25076,649,141,6,4,2
25077,649,347,6,4,3
25078,649,142,6,4,4
25079,649,351,6,4,5
25080,649,188,2,4,0
25081,649,394,2,4,1
25082,649,189,2,4,2
25083,649,395,2,4,3
25084,649,187,2,4,4
25085,649,396,2,4,5
25086,649,174,1,4,0
25087,649,435,1,4,1
25088,649,176,1,4,2
25089,649,438,1,4,3
25090,649,177,1,4,4
25091,649,441,1,4,5
25092,646,106,6,4,0
25093,646,348,6,4,1
25094,646,108,6,4,2
25095,646,346,6,4,3
25096,646,109,6,4,4
25097,646,350,6,4,5
25098,646,139,2,4,0
25099,646,393,2,4,1
25100,646,133,2,4,2
25101,646,150,2,4,3
25102,646,125,2,4,4
25103,646,154,2,4,5
25104,646,121,1,4,0
25105,646,434,1,4,1
25106,646,119,1,4,2
25107,646,437,1,4,3
25108,646,118,1,4,4
25109,646,440,1,4,5
25110,647,106,6,4,0
25111,647,348,6,4,1
25112,647,108,6,4,2
25113,647,346,6,4,3
25114,647,109,6,4,4
25115,647,350,6,4,5
25116,647,139,2,4,0
25117,647,393,2,4,1
25118,647,133,2,4,2
25119,647,150,2,4,3
25120,647,125,2,4,4
25121,647,154,2,4,5
25122,647,121,1,4,0
25123,647,434,1,4,1
25124,647,119,1,4,2
25125,647,437,1,4,3
25126,647,118,1,4,4
25127,647,440,1,4,5
25128,791,541,8,3,0
25129,791,167,8,3,1
25130,791,168,8,3,2
25131,791,225,8,3,3
25132,791,541,5,3,0
25133,791,164,5,3,1
25134,791,165,5,3,2
25135,791,236,5,3,3
25136,791,541,9,3,0
25137,791,183,9,3,1
25138,791,190,9,3,2
25139,791,232,9,3,3
25140,791,30,8,2,0
25141,791,461,8,2,1
25142,791,18,8,2,2
25143,791,30,5,2,0
25144,791,19,5,2,1
25145,791,105,5,2,2
25146,791,30,9,2,0
25147,791,461,9,2,1
25148,791,18,9,2,2
25149,791,205,8,1,0
25150,791,15,8,1,1
25151,791,204,5,1,0
25152,791,15,5,1,1
25153,791,208,9,1,0
25154,791,15,9,1,1
25155,791,13,8,0,0
25156,791,13,5,0,0
25157,791,13,9,0,0
25158,791,127,8,4,0
25159,791,88,8,4,1
25160,791,128,8,4,2
25161,791,376,8,4,3
25162,791,132,8,4,4
25163,791,379,8,4,5
25164,791,113,5,4,0
25165,791,397,5,4,1
25166,791,114,5,4,2
25167,791,400,5,4,3
25168,791,115,5,4,4
25169,791,403,5,4,5
25170,791,123,9,4,0
25171,791,442,9,4,1
25172,791,130,9,4,2
25173,791,458,9,4,3
25174,791,131,9,4,4
25175,791,444,9,4,5
25176,792,492,8,3,0
25177,792,214,8,3,1
25178,792,377,8,3,2
25179,792,380,8,3,3
25180,792,492,5,3,0
25181,792,227,5,3,1
25182,792,401,5,3,2
25183,792,404,5,3,3
25184,792,492,9,3,0
25185,792,230,9,3,1
25186,792,428,9,3,2
25187,792,431,9,3,3
25188,792,22,8,2,0
25189,792,462,8,2,1
25190,792,31,8,2,2
25191,792,22,5,2,0
25192,792,38,5,2,1
25193,792,103,5,2,2
25194,792,22,9,2,0
25195,792,462,9,2,1
25196,792,31,9,2,2
25197,792,468,8,1,0
25198,792,14,8,1,1
25199,792,472,5,1,0
25200,792,14,5,1,1
25201,792,475,9,1,0
25202,792,14,9,1,1
25203,792,13,8,0,0
25204,792,13,5,0,0
25205,792,13,9,0,0
25206,792,88,8,4,0
25207,792,375,8,4,1
25208,792,376,8,4,2
25209,792,378,8,4,3
25210,792,379,8,4,4
25211,792,381,8,4,5
25212,792,397,5,4,0
25213,792,399,5,4,1
25214,792,400,5,4,2
25215,792,402,5,4,3
25216,792,403,5,4,4
25217,792,405,5,4,5
25218,792,442,9,4,0
25219,792,426,9,4,1
25220,792,458,9,4,2
25221,792,429,9,4,3
25222,792,444,9,4,4
25223,792,432,9,4,5
25224,793,497,8,3,0
25225,793,88,8,3,1
25226,793,378,8,3,2
25227,793,381,8,3,3
25228,793,497,5,3,0
25229,793,397,5,3,1
25230,793,402,5,3,2
25231,793,405,5,3,3
25232,793,497,9,3,0
25233,793,442,9,3,1
25234,793,429,9,3,2
25235,793,432,9,3,3
25236,793,18,8,2,0
25237,793,459,8,2,1
25238,793,21,8,2,2
25239,793,18,5,2,0
25240,793,42,5,2,1
25241,793,104,5,2,2
25242,793,18,9,2,0
25243,793,459,9,2,1
25244,793,21,9,2,2
25245,793,83,8,1,0
25246,793,85,8,1,1
25247,793,83,5,1,0
25248,793,85,5,1,1
25249,793,83,9,1,0
25250,793,85,9,1,1
25251,793,13,8,0,0
25252,793,13,5,0,0
25253,793,13,9,0,0
25254,793,167,8,4,0
25255,793,374,8,4,1
25256,793,168,8,4,2
25257,793,377,8,4,3
25258,793,170,8,4,4
25259,793,380,8,4,5
25260,793,164,5,4,0
25261,793,398,5,4,1
25262,793,165,5,4,2
25263,793,401,5,4,3
25264,793,166,5,4,4
25265,793,404,5,4,5
25266,793,183,9,4,0
25267,793,425,9,4,1
25268,793,190,9,4,2
25269,793,428,9,4,3
25270,793,460,9,4,4
25271,793,431,9,4,5
25272,794,493,8,3,0
25273,794,375,8,3,1
25274,794,128,8,3,2
25275,794,132,8,3,3
25276,794,493,5,3,0
25277,794,399,5,3,1
25278,794,114,5,3,2
25279,794,115,5,3,3
25280,794,493,9,3,0
25281,794,426,9,3,1
25282,794,130,9,3,2
25283,794,131,9,3,3
25284,794,21,8,2,0
25285,794,31,8,2,1
25286,794,22,8,2,2
25287,794,21,5,2,0
25288,794,463,5,2,1
25289,794,102,5,2,2
25290,794,21,9,2,0
25291,794,31,9,2,1
25292,794,22,9,2,2
25293,794,84,8,1,0
25294,794,87,8,1,1
25295,794,84,5,1,0
25296,794,87,5,1,1
25297,794,84,9,1,0
25298,794,87,9,1,1
25299,794,13,8,0,0
25300,794,13,5,0,0
25301,794,13,9,0,0
25302,794,167,8,4,0
25303,794,214,8,4,1
25304,794,168,8,4,2
25305,794,215,8,4,3
25306,794,170,8,4,4
25307,794,225,8,4,5
25308,794,164,5,4,0
25309,794,227,5,4,1
25310,794,165,5,4,2
25311,794,228,5,4,3
25312,794,166,5,4,4
25313,794,236,5,4,5
25314,794,183,9,4,0
25315,794,230,9,4,1
25316,794,190,9,4,2
25317,794,231,9,4,3
25318,794,460,9,4,4
25319,794,232,9,4,5
25320,795,541,8,3,0
25321,795,167,8,3,1
25322,795,168,8,3,2
25323,795,225,8,3,3
25324,795,541,5,3,0
25325,795,164,5,3,1
25326,795,165,5,3,2
25327,795,236,5,3,3
25328,795,541,9,3,0
25329,795,183,9,3,1
25330,795,190,9,3,2
25331,795,232,9,3,3
25332,795,30,8,2,0
25333,795,461,8,2,1
25334,795,18,8,2,2
25335,795,30,5,2,0
25336,795,19,5,2,1
25337,795,105,5,2,2
25338,795,30,9,2,0
25339,795,461,9,2,1
25340,795,18,9,2,2
25341,795,205,8,1,0
25342,795,15,8,1,1
25343,795,204,5,1,0
25344,795,15,5,1,1
25345,795,208,9,1,0
25346,795,15,9,1,1
25347,795,13,8,0,0
25348,795,13,5,0,0
25349,795,13,9,0,0
25350,795,127,8,4,0
25351,795,88,8,4,1
25352,795,128,8,4,2
25353,795,376,8,4,3
25354,795,132,8,4,4
25355,795,379,8,4,5
25356,795,113,5,4,0
25357,795,397,5,4,1
25358,795,114,5,4,2
25359,795,400,5,4,3
25360,795,115,5,4,4
25361,795,403,5,4,5
25362,795,123,9,4,0
25363,795,442,9,4,1
25364,795,130,9,4,2
25365,795,458,9,4,3
25366,795,131,9,4,4
25367,795,444,9,4,5
25368,796,486,8,3,0
25369,796,214,8,3,1
25370,796,377,8,3,2
25371,796,380,8,3,3
25372,796,486,5,3,0
25373,796,227,5,3,1
25374,796,401,5,3,2
25375,796,404,5,3,3
25376,796,486,9,3,0
25377,796,230,9,3,1
25378,796,428,9,3,2
25379,796,431,9,3,3
25380,796,22,8,2,0
25381,796,462,8,2,1
25382,796,31,8,2,2
25383,796,22,5,2,0
25384,796,38,5,2,1
25385,796,103,5,2,2
25386,796,22,9,2,0
25387,796,462,9,2,1
25388,796,31,9,2,2
25389,796,468,8,1,0
25390,796,14,8,1,1
25391,796,472,5,1,0
25392,796,14,5,1,1
25393,796,475,9,1,0
25394,796,14,9,1,1
25395,796,13,8,0,0
25396,796,13,5,0,0
25397,796,13,9,0,0
25398,796,88,8,4,0
25399,796,375,8,4,1
25400,796,376,8,4,2
25401,796,378,8,4,3
25402,796,379,8,4,4
25403,796,381,8,4,5
25404,796,397,5,4,0
25405,796,399,5,4,1
25406,796,400,5,4,2
25407,796,402,5,4,3
25408,796,403,5,4,4
25409,796,405,5,4,5
25410,796,442,9,4,0
25411,796,426,9,4,1
25412,796,458,9,4,2
25413,796,429,9,4,3
25414,796,444,9,4,4
25415,796,432,9,4,5
25416,797,491,8,3,0
25417,797,88,8,3,1
25418,797,378,8,3,2
25419,797,381,8,3,3
25420,797,491,5,3,0
25421,797,397,5,3,1
25422,797,402,5,3,2
25423,797,405,5,3,3
25424,797,491,9,3,0
25425,797,442,9,3,1
25426,797,429,9,3,2
25427,797,432,9,3,3
25428,797,18,8,2,0
25429,797,459,8,2,1
25430,797,21,8,2,2
25431,797,18,5,2,0
25432,797,42,5,2,1
25433,797,104,5,2,2
25434,797,18,9,2,0
25435,797,459,9,2,1
25436,797,21,9,2,2
25437,797,83,8,1,0
25438,797,85,8,1,1
25439,797,83,5,1,0
25440,797,85,5,1,1
25441,797,83,9,1,0
25442,797,85,9,1,1
25443,797,13,8,0,0
25444,797,13,5,0,0
25445,797,13,9,0,0
25446,797,167,8,4,0
25447,797,374,8,4,1
25448,797,168,8,4,2
25449,797,377,8,4,3
25450,797,170,8,4,4
25451,797,380,8,4,5
25452,797,164,5,4,0
25453,797,398,5,4,1
25454,797,165,5,4,2
25455,797,401,5,4,3
25456,797,166,5,4,4
25457,797,404,5,4,5
25458,797,183,9,4,0
25459,797,425,9,4,1
25460,797,190,9,4,2
25461,797,428,9,4,3
25462,797,460,9,4,4
25463,797,431,9,4,5
25464,798,487,8,3,0
25465,798,375,8,3,1
25466,798,128,8,3,2
25467,798,132,8,3,3
25468,798,487,5,3,0
25469,798,399,5,3,1
25470,798,114,5,3,2
25471,798,115,5,3,3
25472,798,487,9,3,0
25473,798,426,9,3,1
25474,798,130,9,3,2
25475,798,131,9,3,3
25476,798,21,8,2,0
25477,798,31,8,2,1
25478,798,22,8,2,2
25479,798,21,5,2,0
25480,798,463,5,2,1
25481,798,102,5,2,2
25482,798,21,9,2,0
25483,798,31,9,2,1
25484,798,22,9,2,2
25485,798,84,8,1,0
25486,798,87,8,1,1
25487,798,84,5,1,0
25488,798,87,5,1,1
25489,798,84,9,1,0
25490,798,87,9,1,1
25491,798,13,8,0,0
25492,798,13,5,0,0
25493,798,13,9,0,0
25494,798,167,8,4,0
25495,798,214,8,4,1
25496,798,168,8,4,2
25497,798,215,8,4,3
25498,798,170,8,4,4
25499,798,225,8,4,5
25500,798,164,5,4,0
25501,798,227,5,4,1
25502,798,165,5,4,2
25503,798,228,5,4,3
25504,798,166,5,4,4
25505,798,236,5,4,5
25506,798,183,9,4,0
25507,798,230,9,4,1
25508,798,190,9,4,2
25509,798,231,9,4,3
25510,798,460,9,4,4
25511,798,232,9,4,5
25512,799,492,8,3,0
25513,799,374,8,3,1
25514,799,376,8,3,2
25515,799,379,8,3,3
25516,799,492,5,3,0
25517,799,398,5,3,1
25518,799,400,5,3,2
25519,799,403,5,3,3
25520,799,492,9,3,0
25521,799,425,9,3,1
25522,799,458,9,3,2
25523,799,444,9,3,3
25524,799,461,8,2,0
25525,799,21,8,2,1
25526,799,462,8,2,2
25527,799,461,5,2,0
25528,799,463,5,2,1
25529,799,42,5,2,2
25530,799,461,9,2,0
25531,799,21,9,2,1
25532,799,462,9,2,2
25533,799,468,8,1,0
25534,799,83,8,1,1
25535,799,472,5,1,0
25536,799,83,5,1,1
25537,799,475,9,1,0
25538,799,83,9,1,1
25539,799,13,8,0,0
25540,799,13,5,0,0
25541,799,13,9,0,0
25542,799,127,8,4,0
25543,799,167,8,4,1
25544,799,128,8,4,2
25545,799,168,8,4,3
25546,799,132,8,4,4
25547,799,170,8,4,5
25548,799,113,5,4,0
25549,799,164,5,4,1
25550,799,114,5,4,2
25551,799,165,5,4,3
25552,799,115,5,4,4
25553,799,166,5,4,5
25554,799,123,9,4,0
25555,799,183,9,4,1
25556,799,130,9,4,2
25557,799,190,9,4,3
25558,799,131,9,4,4
25559,799,460,9,4,5
25560,800,494,8,3,0
25561,800,127,8,3,1
25562,800,128,8,3,2
25563,800,380,8,3,3
25564,800,494,5,3,0
25565,800,113,5,3,1
25566,800,114,5,3,2
25567,800,404,5,3,3
25568,800,494,9,3,0
25569,800,123,9,3,1
25570,800,130,9,3,2
25571,800,431,9,3,3
25572,800,459,8,2,0
25573,800,30,8,2,1
25574,800,461,8,2,2
25575,800,459,5,2,0
25576,800,38,5,2,1
25577,800,19,5,2,2
25578,800,459,9,2,0
25579,800,30,9,2,1
25580,800,461,9,2,2
25581,800,546,8,1,0
25582,800,85,8,1,1
25583,800,537,5,1,0
25584,800,85,5,1,1
25585,800,531,9,1,0
25586,800,85,9,1,1
25587,800,13,8,0,0
25588,800,13,5,0,0
25589,800,13,9,0,0
25590,800,214,8,4,0
25591,800,88,8,4,1
25592,800,215,8,4,2
25593,800,376,8,4,3
25594,800,225,8,4,4
25595,800,379,8,4,5
25596,800,227,5,4,0
25597,800,397,5,4,1
25598,800,228,5,4,2
25599,800,400,5,4,3
25600,800,236,5,4,4
25601,800,403,5,4,5
25602,800,230,9,4,0
25603,800,442,9,4,1
25604,800,231,9,4,2
25605,800,458,9,4,3
25606,800,232,9,4,4
25607,800,444,9,4,5
25608,801,496,8,3,0
25609,801,214,8,3,1
25610,801,215,8,3,2
25611,801,381,8,3,3
25612,801,496,5,3,0
25613,801,227,5,3,1
25614,801,228,5,3,2
25615,801,405,5,3,3
25616,801,496,9,3,0
25617,801,230,9,3,1
25618,801,231,9,3,2
25619,801,432,9,3,3
25620,801,31,8,2,0
25621,801,22,8,2,1
25622,801,30,8,2,2
25623,801,31,5,2,0
25624,801,105,5,2,1
25625,801,102,5,2,2
25626,801,31,9,2,0
25627,801,22,9,2,1
25628,801,30,9,2,2
25629,801,14,8,1,0
25630,801,44,8,1,1
25631,801,14,5,1,0
25632,801,44,5,1,1
25633,801,14,9,1,0
25634,801,44,9,1,1
25635,801,13,8,0,0
25636,801,13,5,0,0
25637,801,13,9,0,0
25638,801,127,8,4,0
25639,801,374,8,4,1
25640,801,128,8,4,2
25641,801,377,8,4,3
25642,801,132,8,4,4
25643,801,380,8,4,5
25644,801,113,5,4,0
25645,801,398,5,4,1
25646,801,114,5,4,2
25647,801,401,5,4,3
25648,801,115,5,4,4
25649,801,404,5,4,5
25650,801,123,9,4,0
25651,801,425,9,4,1
25652,801,130,9,4,2
25653,801,428,9,4,3
25654,801,131,9,4,4
25655,801,431,9,4,5
25656,802,497,8,3,0
25657,802,88,8,3,1
25658,802,168,8,3,2
25659,802,170,8,3,3
25660,802,497,5,3,0
25661,802,397,5,3,1
25662,802,165,5,3,2
25663,802,166,5,3,3
25664,802,497,9,3,0
25665,802,442,9,3,1
25666,802,190,9,3,2
25667,802,460,9,3,3
25668,802,462,8,2,0
25669,802,18,8,2,1
25670,802,459,8,2,2
25671,802,462,5,2,0
25672,802,103,5,2,1
25673,802,104,5,2,2
25674,802,462,9,2,0
25675,802,18,9,2,1
25676,802,459,9,2,2
25677,802,15,8,1,0
25678,802,87,8,1,1
25679,802,15,5,1,0
25680,802,87,5,1,1
25681,802,15,9,1,0
25682,802,87,9,1,1
25683,802,13,8,0,0
25684,802,13,5,0,0
25685,802,13,9,0,0
25686,802,374,8,4,0
25687,802,375,8,4,1
25688,802,377,8,4,2
25689,802,378,8,4,3
25690,802,380,8,4,4
25691,802,381,8,4,5
25692,802,398,5,4,0
25693,802,399,5,4,1
25694,802,401,5,4,2
25695,802,402,5,4,3
25696,802,404,5,4,4
25697,802,405,5,4,5
25698,802,425,9,4,0
25699,802,426,9,4,1
25700,802,428,9,4,2
25701,802,429,9,4,3
25702,802,431,9,4,4
25703,802,432,9,4,5
25704,803,486,8,3,0
25705,803,374,8,3,1
25706,803,376,8,3,2
25707,803,379,8,3,3
25708,803,486,5,3,0
25709,803,398,5,3,1
25710,803,400,5,3,2
25711,803,403,5,3,3
25712,803,486,9,3,0
25713,803,425,9,3,1
25714,803,458,9,3,2
25715,803,444,9,3,3
25716,803,461,8,2,0
25717,803,21,8,2,1
25718,803,462,8,2,2
25719,803,461,5,2,0
25720,803,463,5,2,1
25721,803,42,5,2,2
25722,803,461,9,2,0
25723,803,21,9,2,1
25724,803,462,9,2,2
25725,803,468,8,1,0
25726,803,83,8,1,1
25727,803,472,5,1,0
25728,803,83,5,1,1
25729,803,475,9,1,0
25730,803,83,9,1,1
25731,803,13,8,0,0
25732,803,13,5,0,0
25733,803,13,9,0,0
25734,803,127,8,4,0
25735,803,167,8,4,1
25736,803,128,8,4,2
25737,803,168,8,4,3
25738,803,132,8,4,4
25739,803,170,8,4,5
25740,803,113,5,4,0
25741,803,164,5,4,1
25742,803,114,5,4,2
25743,803,165,5,4,3
25744,803,115,5,4,4
25745,803,166,5,4,5
25746,803,123,9,4,0
25747,803,183,9,4,1
25748,803,130,9,4,2
25749,803,190,9,4,3
25750,803,131,9,4,4
25751,803,460,9,4,5
25752,804,488,8,3,0
25753,804,127,8,3,1
25754,804,128,8,3,2
25755,804,380,8,3,3
25756,804,488,5,3,0
25757,804,113,5,3,1
25758,804,114,5,3,2
25759,804,404,5,3,3
25760,804,488,9,3,0
25761,804,123,9,3,1
25762,804,130,9,3,2
25763,804,431,9,3,3
25764,804,459,8,2,0
25765,804,30,8,2,1
25766,804,461,8,2,2
25767,804,459,5,2,0
25768,804,38,5,2,1
25769,804,19,5,2,2
25770,804,459,9,2,0
25771,804,30,9,2,1
25772,804,461,9,2,2
25773,804,546,8,1,0
25774,804,85,8,1,1
25775,804,537,5,1,0
25776,804,85,5,1,1
25777,804,531,9,1,0
25778,804,85,9,1,1
25779,804,13,8,0,0
25780,804,13,5,0,0
25781,804,13,9,0,0
25782,804,214,8,4,0
25783,804,88,8,4,1
25784,804,215,8,4,2
25785,804,376,8,4,3
25786,804,225,8,4,4
25787,804,379,8,4,5
25788,804,227,5,4,0
25789,804,397,5,4,1
25790,804,228,5,4,2
25791,804,400,5,4,3
25792,804,236,5,4,4
25793,804,403,5,4,5
25794,804,230,9,4,0
25795,804,442,9,4,1
25796,804,231,9,4,2
25797,804,458,9,4,3
25798,804,232,9,4,4
25799,804,444,9,4,5
25800,805,490,8,3,0
25801,805,214,8,3,1
25802,805,215,8,3,2
25803,805,381,8,3,3
25804,805,490,5,3,0
25805,805,227,5,3,1
25806,805,228,5,3,2
25807,805,405,5,3,3
25808,805,490,9,3,0
25809,805,230,9,3,1
25810,805,231,9,3,2
25811,805,432,9,3,3
25812,805,31,8,2,0
25813,805,22,8,2,1
25814,805,30,8,2,2
25815,805,31,5,2,0
25816,805,105,5,2,1
25817,805,102,5,2,2
25818,805,31,9,2,0
25819,805,22,9,2,1
25820,805,30,9,2,2
25821,805,14,8,1,0
25822,805,44,8,1,1
25823,805,14,5,1,0
25824,805,44,5,1,1
25825,805,14,9,1,0
25826,805,44,9,1,1
25827,805,13,8,0,0
25828,805,13,5,0,0
25829,805,13,9,0,0
25830,805,127,8,4,0
25831,805,374,8,4,1
25832,805,128,8,4,2
25833,805,377,8,4,3
25834,805,132,8,4,4
25835,805,380,8,4,5
25836,805,113,5,4,0
25837,805,398,5,4,1
25838,805,114,5,4,2
25839,805,401,5,4,3
25840,805,115,5,4,4
25841,805,404,5,4,5
25842,805,123,9,4,0
25843,805,425,9,4,1
25844,805,130,9,4,2
25845,805,428,9,4,3
25846,805,131,9,4,4
25847,805,431,9,4,5
25848,806,491,8,3,0
25849,806,88,8,3,1
25850,806,168,8,3,2
25851,806,170,8,3,3
25852,806,491,5,3,0
25853,806,397,5,3,1
25854,806,165,5,3,2
25855,806,166,5,3,3
25856,806,491,9,3,0
25857,806,442,9,3,1
25858,806,190,9,3,2
25859,806,460,9,3,3
25860,806,462,8,2,0
25861,806,18,8,2,1
25862,806,459,8,2,2
25863,806,462,5,2,0
25864,806,103,5,2,1
25865,806,104,5,2,2
25866,806,462,9,2,0
25867,806,18,9,2,1
25868,806,459,9,2,2
25869,806,15,8,1,0
25870,806,87,8,1,1
25871,806,15,5,1,0
25872,806,87,5,1,1
25873,806,15,9,1,0
25874,806,87,9,1,1
25875,806,13,8,0,0
25876,806,13,5,0,0
25877,806,13,9,0,0
25878,806,374,8,4,0
25879,806,375,8,4,1
25880,806,377,8,4,2
25881,806,378,8,4,3
25882,806,380,8,4,4
25883,806,381,8,4,5
25884,806,398,5,4,0
25885,806,399,5,4,1
25886,806,401,5,4,2
25887,806,402,5,4,3
25888,806,404,5,4,4
25889,806,405,5,4,5
25890,806,425,9,4,0
25891,806,426,9,4,1
25892,806,428,9,4,2
25893,806,429,9,4,3
25894,806,431,9,4,4
25895,806,432,9,4,5
25896,807,541,8,3,0
25897,807,127,8,3,1
25898,807,215,8,3,2
25899,807,132,8,3,3
25900,807,541,5,3,0
25901,807,113,5,3,1
25902,807,228,5,3,2
25903,807,115,5,3,3
25904,807,541,9,3,0
25905,807,123,9,3,1
25906,807,231,9,3,2
25907,807,131,9,3,3
25908,807,18,8,2,0
25909,807,30,8,2,1
25910,807,22,8,2,2
25911,807,18,5,2,0
25912,807,19,5,2,1
25913,807,104,5,2,2
25914,807,18,9,2,0
25915,807,30,9,2,1
25916,807,22,9,2,2
25917,807,546,8,1,0
25918,807,44,8,1,1
25919,807,537,5,1,0
25920,807,44,5,1,1
25921,807,531,9,1,0
25922,807,44,9,1,1
25923,807,13,8,0,0
25924,807,13,5,0,0
25925,807,13,9,0,0
25926,807,374,8,4,0
25927,807,375,8,4,1
25928,807,377,8,4,2
25929,807,378,8,4,3
25930,807,380,8,4,4
25931,807,381,8,4,5
25932,807,398,5,4,0
25933,807,399,5,4,1
25934,807,401,5,4,2
25935,807,402,5,4,3
25936,807,404,5,4,4
25937,807,405,5,4,5
25938,807,425,9,4,0
25939,807,426,9,4,1
25940,807,428,9,4,2
25941,807,429,9,4,3
25942,807,431,9,4,4
25943,807,432,9,4,5
25944,808,496,8,3,0
25945,808,167,8,3,1
25946,808,376,8,3,2
25947,808,379,8,3,3
25948,808,496,5,3,0
25949,808,164,5,3,1
25950,808,400,5,3,2
25951,808,403,5,3,3
25952,808,496,9,3,0
25953,808,183,9,3,1
25954,808,458,9,3,2
25955,808,444,9,3,3
25956,808,31,8,2,0
25957,808,21,8,2,1
25958,808,459,8,2,2
25959,808,31,5,2,0
25960,808,38,5,2,1
25961,808,463,5,2,2
25962,808,31,9,2,0
25963,808,21,9,2,1
25964,808,459,9,2,2
25965,808,205,8,1,0
25966,808,87,8,1,1
25967,808,204,5,1,0
25968,808,87,5,1,1
25969,808,208,9,1,0
25970,808,87,9,1,1
25971,808,13,8,0,0
25972,808,13,5,0,0
25973,808,13,9,0,0
25974,808,214,8,4,0
25975,808,375,8,4,1
25976,808,215,8,4,2
25977,808,378,8,4,3
25978,808,225,8,4,4
25979,808,381,8,4,5
25980,808,227,5,4,0
25981,808,399,5,4,1
25982,808,228,5,4,2
25983,808,402,5,4,3
25984,808,236,5,4,4
25985,808,405,5,4,5
25986,808,230,9,4,0
25987,808,426,9,4,1
25988,808,231,9,4,2
25989,808,429,9,4,3
25990,808,232,9,4,4
25991,808,432,9,4,5
25992,809,493,8,3,0
25993,809,374,8,3,1
25994,809,377,8,3,2
25995,809,170,8,3,3
25996,809,493,5,3,0
25997,809,398,5,3,1
25998,809,401,5,3,2
25999,809,166,5,3,3
26000,809,493,9,3,0
26001,809,425,9,3,1
26002,809,428,9,3,2
26003,809,460,9,3,3
26004,809,22,8,2,0
26005,809,461,8,2,1
26006,809,30,8,2,2
