ID,ChrModelTextureTargetID,MaterialResourcesID
24571,11,666398
24572,11,666399
24573,11,666400
24574,11,666401
24575,11,666402
24576,11,666403
24600,25,670405
24601,25,670406
24602,25,670407
24603,25,670408
24604,25,670409
24605,25,670410
24606,25,670411
24607,25,670412
24608,25,670413
24609,25,670414
24610,25,670415
24611,25,670416
24612,25,670417
24613,25,670418
24614,25,670419
24615,25,670420
24616,25,670421
24617,25,670422
24618,25,670423
24619,25,670424
24620,25,670425
24621,25,670426
24622,25,670427
24626,10,672892
24627,10,672893
24628,10,672894
24635,1,672292
24636,13,672286
24637,1,672293
24638,13,672287
24639,1,672294
24640,13,672288
24668,5,672115
24669,5,672116
24670,5,672117
24671,5,672118
24672,5,672119
24673,5,672120
24674,5,672121
24675,5,672122
24676,5,672123
24677,5,672124
24678,5,672125
24679,5,672126
24680,5,672127
24681,5,672128
24682,5,672129
24683,5,672130
24684,5,672131
24685,5,672132
24686,5,672133
24687,5,672134
24688,5,672135
24689,5,672136
24690,5,672137
24691,5,672138
24692,5,672139
24693,5,672140
24694,5,672141
24704,1,672438
24705,13,672432
24706,14,672435
24707,1,672439
24708,13,672433
24709,14,672436
24710,1,672440
24711,13,672434
24712,14,672437
24740,5,672377
24741,5,672378
24742,5,672379
24743,5,672380
24744,5,672381
24745,5,672382
24746,5,672383
24747,5,672384
24748,5,672385
24749,5,672386
24750,5,672387
24751,5,672388
24752,5,672389
24753,5,672390
24754,5,672391
24755,5,672392
24756,5,672393
24757,5,672394
24758,5,672395
24759,5,672396
24760,5,672397
24761,5,672398
24762,5,672399
24763,5,672400
24764,5,672401
24765,5,672402
24766,5,672403
24772,2,684636
24773,2,684637
24774,2,684638
24775,2,684639
24776,2,684640
24780,16,684641
24781,16,684642
24782,16,684643
24795,17,684644
24796,17,684645
24797,17,684646
24798,17,684647
24799,17,684648
24800,17,684649
24801,17,684650
24802,17,684651
24803,17,684652
24804,17,684653
24805,17,684654
24806,17,684655
24811,2,684656
24812,2,684657
24813,2,684658
24814,2,684659
24818,16,684660
24819,16,684661
24820,16,684662
24833,17,684663
24834,17,684664
24835,17,684665
24836,17,684666
24837,17,684667
24838,17,684668
24839,17,684669
24840,17,684670
24841,17,684671
24842,17,684672
24843,17,684673
24844,17,684674
24846,25,669780
24865,25,683940
24866,25,683941
24867,25,683942
24868,25,683943
24869,25,683944
24870,25,683945
24871,25,683946
24872,25,683947
24873,25,683948
24874,25,683949
24875,25,683950
24876,25,683951
24877,25,683952
24878,25,683953
24879,25,683954
24880,25,683955
24881,25,683956
24882,25,683957
24884,25,684864
24892,25,684134
24893,25,684135
24894,25,684136
24895,25,684137
24896,25,684138
24897,25,684139
24898,25,684140
24899,2,750321
24900,2,420729
24908,25,670397
24909,25,670398
24910,25,670399
24911,25,670400
24912,25,683931
24913,25,683932
24914,25,683933
24955,5,670441
24956,5,670442
24957,5,670443
24958,5,670444
24959,5,670445
24960,5,670446
24961,5,670447
24962,5,670448
24963,5,670449
24964,5,670450
24965,5,670451
24966,5,670452
24967,5,670453
24968,5,670454
24969,5,670455
24970,5,670456
24971,5,670457
24972,5,670458
24973,5,670459
24974,5,670460
24975,5,670461
24976,5,670462
24977,5,670463
24978,5,670464
24979,5,670465
24980,5,670466
24981,5,670467
24982,5,670468
24983,5,670469
24984,5,670470
24985,5,670471
24986,5,670472
24987,5,670473
24988,5,670474
24989,5,670475
24990,5,670476
24991,5,670477
24992,5,670478
24993,5,670479
24994,5,670480
25035,5,670555
25036,5,670556
25037,5,670557
25038,5,670558
25039,5,670559
25040,5,670560
25041,5,670561
25042,5,670562
25043,5,670563
25044,5,670564
25045,5,670565
25046,5,670566
25047,5,670567
25048,5,670568
25049,5,670569
25050,5,670570
25051,5,670571
25052,5,670572
25053,5,670573
25054,5,670574
25055,5,670575
25056,5,670576
25057,5,670577
25058,5,670578
25059,5,670579
25060,5,670580
25061,5,670581
25062,5,670582
25063,5,670583
25064,5,670584
25065,5,670585
25066,5,670586
25067,5,670587
25068,5,670588
25069,5,670589
25070,5,670590
25071,5,670591
25072,5,670592
25073,5,670593
25074,5,670594
25075,25,684838
25131,11,685133
25132,11,685134
25133,11,685135
25134,11,685109
25135,11,685110
25136,11,685111
25137,11,685112
25138,11,685113
25139,11,685114
25140,11,685115
25141,11,685116
25142,11,685117
25143,11,685118
25144,11,685119
25145,11,685120
25146,11,685121
25147,11,685122
25148,11,685123
25149,11,685127
25150,11,685128
25151,11,685129
25152,11,685130
25153,11,685131
25154,11,685132
25155,11,685136
25156,11,685137
25157,11,685138
25158,11,685139
25159,11,685140
25160,11,685141
25161,11,685142
25162,11,685143
25163,11,685144
25164,11,685145
25165,11,685146
25166,11,685147
25167,11,685148
25168,11,685149
25169,11,685150
25170,11,685151
25171,11,685152
25172,11,685153
25173,11,685154
25174,11,685155
25175,11,685156
25176,11,685157
25177,11,685158
25178,11,685159
25179,11,685160
25180,11,685161
25181,11,685162
25182,11,685163
25230,11,685178
25231,11,685179
25232,11,685180
25233,11,685181
25234,11,685182
25235,11,685183
25236,11,685184
25237,11,685185
25238,11,685186
25239,11,685187
25240,11,685188
25241,11,685189
25242,11,685190
25243,11,685191
25244,11,685192
25245,11,685193
25246,11,685194
25247,11,685195
25248,11,685196
25249,11,685197
25250,11,685198
25251,11,685199
25252,11,685200
25253,11,685201
25254,11,685164
25255,11,685165
25256,11,685166
25257,11,685167
25258,11,685168
25259,11,685169
25260,11,685170
25261,11,685171
25262,11,685172
25263,11,685173
25264,11,685174
25265,11,685175
25266,11,685176
25267,11,790139
25271,8,685202
25272,8,685203
25273,8,685204
25274,3,684639
25275,3,684640
25627,8,684682
25628,8,684683
25629,8,684684
25630,8,684685
25631,8,684686
25632,8,684687
25633,8,684688
25634,8,684689
25635,8,684690
25636,8,684691
25637,8,684692
25638,8,684693
25639,8,684694
25640,8,684695
25641,8,684696
25642,8,684697
25643,8,684698
25644,8,684699
25645,8,684700
25646,8,684701
25647,8,684702
25648,8,684703
25649,8,684704
25650,8,684705
25651,8,684706
25652,8,684707
25653,8,684708
25654,8,684709
25655,8,684710
25656,8,684711
25657,8,684712
25658,8,684713
25659,8,684714
25660,8,684715
25661,8,684716
25662,8,684717
25663,8,684718
25664,8,684719
25665,8,684720
25666,8,684721
25667,8,684722
25668,8,684723
25669,8,684724
25670,8,684725
25671,8,684726
25672,8,684727
25673,8,684728
25674,8,684729
25675,8,684730
25676,8,684731
25677,8,684732
25678,8,684733
25679,8,684734
25680,8,684735
25681,8,684736
25682,8,684737
25683,8,684738
25684,8,684739
25685,8,684740
25686,8,684741
25687,8,684742
25688,8,684743
25689,8,684744
25690,8,684745
25691,8,684746
25692,8,684747
25693,8,684748
25694,8,684749
25695,8,684750
25696,8,684751
25697,8,684752
25698,8,684753
25699,8,684754
25700,8,684755
25701,8,684756
25702,8,684757
25703,8,684758
25704,8,684759
25705,8,684760
25706,8,684761
25707,8,684762
25708,8,684763
25709,8,684764
25710,8,684765
25711,8,684766
25712,8,684767
25713,8,684768
25714,8,684769
25715,8,684770
25716,8,684771
25717,8,684772
25718,8,684773
25719,8,684774
25720,8,684775
25721,8,684776
25722,8,684777
25723,8,684778
25724,8,684779
25725,8,684780
25726,8,684781
25727,8,684782
25728,8,684783
25729,8,684784
25730,8,684785
25731,8,684786
25732,8,684787
25733,8,684788
25734,8,684789
25735,8,684790
25736,8,684791
25737,8,684792
25738,8,684793
25739,8,684794
25740,8,684795
25741,8,684796
25742,8,684797
25743,8,684798
25774,12,685363
25775,12,685364
25776,3,685442
25777,3,685443
25778,38,685806
25779,13,262424
25780,13,262413
25781,13,262415
25782,25,689709
26797,8,691240
26798,8,691241
26799,8,691242
26800,8,691243
26801,8,691244
26802,8,691245
26803,8,691246
26804,8,691247
26805,8,691248
26806,8,691249
26807,8,691250
26808,8,691251
26809,8,691252
26810,8,691253
26811,8,691254
26812,8,691255
26813,8,691256
26814,8,691257
26815,8,691258
26816,8,691259
26817,8,691260
26818,8,691261
26819,8,691262
26820,8,691263
26821,8,691264
26822,8,691265
26823,8,691266
26824,8,691267
26825,8,691268
26826,8,691269
26827,8,691270
26828,8,691271
26829,8,691272
26830,8,691273
26831,8,691274
26832,8,691275
26833,8,691276
26834,8,691277
26835,8,691278
26836,8,691279
26837,8,691280
26838,8,691281
26839,8,691282
26840,8,691283
26841,8,691284
26842,8,691285
26843,8,691286
26844,8,691287
26845,8,691288
26846,8,691289
26847,8,691290
26848,8,691291
26849,8,691292
26850,8,691293
26851,8,691294
26852,8,691295
26853,8,691296
26854,8,691297
26855,8,691298
26856,8,691299
26857,8,691300
26858,8,691301
26859,8,691302
26860,8,691303
26861,8,691304
26862,8,691305
26863,8,691306
26864,8,691307
26865,8,691308
26866,8,691309
26867,8,691310
26868,8,691311
26869,8,691312
26870,8,691313
26871,8,691314
26872,8,691315
26873,8,691316
26874,8,691317
26875,8,691318
26876,8,691319
26877,8,691320
26878,8,691321
26879,8,691322
26880,8,691323
26881,8,691324
26882,8,691325
26883,8,691326
26884,8,691327
26885,8,691328
26886,8,691329
26887,8,691330
26888,8,691331
26889,8,691332
26890,8,691333
26891,8,691334
26892,8,691335
26893,8,691336
26894,8,691337
26895,8,691338
26896,8,691339
26897,8,691340
26898,8,691341
26899,8,691342
26900,8,691343
26901,8,691344
26902,8,691345
26903,8,691346
26904,8,691347
26905,8,691348
26906,8,691349
26907,8,691350
26908,8,691351
26909,8,691352
26910,8,691353
26911,8,691354
26912,8,691355
26913,8,691356
26914,8,691357
26915,8,691358
26916,8,691359
26917,8,691360
26918,8,691361
26919,8,691362
26920,8,691363
26921,8,691364
26922,8,691365
26923,8,691366
26924,8,691367
26925,8,691368
26926,8,691369
26927,8,691370
26928,8,691371
26929,8,691372
26930,8,691373
26931,8,691374
26932,8,691375
26933,8,691376
26934,8,691377
26935,8,691378
26936,8,691379
26937,8,691380
26938,8,691381
26939,8,691382
26940,8,691383
26941,8,691384
26942,8,691385
26943,8,691386
26944,8,691387
26945,8,691388
26946,8,691389
26947,8,691390
26948,8,691391
26949,8,691392
26950,8,691393
26951,8,691394
26952,8,691395
26953,8,691396
26954,8,691397
26955,8,691398
26956,8,691399
26957,8,691400
26958,8,691401
26959,8,691402
26960,8,691403
26961,8,691404
26962,8,691405
26963,8,691406
26964,8,691407
26965,8,691408
26966,8,691409
26967,8,691410
26968,8,691411
26969,8,691412
26970,8,691413
26971,8,691414
26972,8,691415
26973,8,691416
26974,8,691417
26975,8,691418
26976,8,691419
26977,8,691420
26978,8,691421
26979,8,691422
26980,8,691423
26981,8,691424
26982,8,691425
26983,8,691426
26984,8,691427
26985,8,691428
26986,8,691429
26987,8,691430
26988,8,691431
26989,8,691432
26990,8,691433
26991,8,691434
26992,8,691435
26993,8,691436
26994,8,691437
26995,8,691438
26996,8,691439
26997,8,691440
26998,8,691441
26999,8,691442
27000,8,691443
27001,8,691444
27002,8,691445
27003,8,691446
27004,8,691447
27005,8,691448
27006,8,691449
27007,8,691450
27008,8,691451
27009,8,691452
27010,8,691453
27011,8,691454
27012,8,691455
27013,8,691456
27014,8,691457
27015,8,691458
27016,8,691459
27017,8,691460
27018,8,691461
27019,8,691462
27020,8,691463
27021,8,691464
27022,8,691465
27023,8,691466
27024,8,691467
27025,8,691468
27026,8,691469
27027,8,691470
27028,8,691471
27029,8,691472
27030,8,691473
27031,8,691474
27032,8,691475
27033,8,691476
27034,8,691477
27035,8,691478
27036,8,691479
27037,8,691480
27038,8,691481
27039,8,691482
27040,8,691483
27041,8,691484
27042,8,691485
27043,8,691486
27044,8,691487
27045,8,691488
27046,8,691489
27047,8,691490
27048,8,691491
27049,8,691492
27050,8,691493
27051,8,691494
27052,8,691495
27053,8,691496
27054,8,691497
27055,8,691498
27056,8,691499
27057,8,691500
27058,8,691501
27059,8,691502
27060,8,691503
27061,8,691504
27062,8,691505
27063,8,691506
27064,8,691507
27065,8,691508
27066,8,691509
27067,8,691510
27068,8,691511
27069,8,691512
27070,8,691513
27071,8,691514
27072,8,691515
27073,8,691516
27074,8,691517
27075,8,691518
27076,8,691519
27077,8,691520
27078,8,691521
27079,8,691522
27080,8,691523
27081,8,691524
27082,8,691525
27083,8,691526
27084,8,691527
27085,8,691528
27086,8,691529
27087,8,691530
27088,8,691531
27089,8,691532
27090,8,691533
27091,8,691534
27092,8,691535
27093,8,691536
27094,8,691537
27095,8,691538
27096,8,691539
27097,8,691540
27098,8,691541
27099,8,691542
27100,8,691543
27101,8,691544
27102,8,691545
27103,8,691546
27104,8,691547
27105,8,691548
27106,8,691549
27107,8,691550
27108,8,691551
27109,8,691552
27110,8,691553
27111,8,691554
27112,8,691555
27113,8,691556
27114,8,691557
27115,8,691558
27116,8,691559
27117,8,691560
27118,8,691561
27119,8,691562
27120,8,691563
27121,8,691564
27122,8,691565
27123,8,691566
27124,8,691567
27125,8,691568
27126,8,691569
27127,8,691570
27128,8,691571
27129,8,691572
27130,8,691573
27131,8,691574
27132,8,691575
27133,8,691576
27134,8,691577
27135,36,695815
27136,36,695816
27137,36,699791
27138,36,699792
27139,36,699791
27140,36,699789
27141,36,699790
27142,36,699789
27143,36,700224
27144,36,700225
27145,36,700226
27146,36,700227
27147,36,700220
27148,36,700221
27149,36,700222
27150,36,700223
27151,36,700219
27152,36,700219
27153,36,700218
27154,36,700218
27155,36,681952
27156,36,681940
27157,2,653222
27158,36,719795
27159,36,719795
27160,36,719796
27161,36,719793
27162,36,719793
27163,36,719794
27164,10,719908
27165,10,719909
27166,10,719910
27167,10,719896
27168,10,719897
27169,10,719898
27170,11,719911
27171,11,719912
27172,11,719913
27173,11,719914
27174,12,719899
27175,8,719915
27176,8,719916
27177,8,719917
27178,8,719918
27179,8,719919
27180,8,719920
27181,8,719921
27182,8,719922
27183,8,719923
27184,8,719924
27185,8,719925
27186,8,719926
27187,8,719927
27188,8,719928
27189,8,719929
27190,8,719930
27191,8,719931
27192,8,719932
27193,8,719933
27194,8,719934
27195,8,719935
27196,8,719936
27197,8,719937
27198,8,719938
27199,8,719939
27200,8,719940
27201,8,719941
27202,8,719942
27203,8,719943
27204,8,719944
27205,8,719945
27206,8,719946
27207,8,719947
27208,8,719948
27209,8,719949
27210,25,682501
27211,25,682503
27212,25,682502
27213,25,682504
27214,25,720541
27215,25,720542
27216,25,720543
27217,25,720544
27218,25,725332
27219,5,207265
55937,25,746694
55938,25,746695
55939,25,746696
55940,25,746697
55941,25,746698
55942,25,746699
55943,25,746700
55944,25,746701
55945,25,746702
55946,25,746703
55947,25,746704
55948,25,746705
55949,25,746706
55950,25,746707
55951,25,746708
55952,25,746709
55953,25,746710
55954,25,746711
55955,25,746712
55956,25,746713
55957,25,746714
55958,25,746715
55959,25,746716
55960,25,746717
55961,25,746718
55962,25,746719
55963,25,746720
55964,25,746721
55965,25,746722
55966,25,746723
55967,25,746724
55968,25,746725
55969,25,746726
55970,25,746727
55971,25,746728
55972,25,746729
55973,25,746730
55974,25,746731
55975,25,746732
55976,25,746733
55977,25,746734
55978,25,746735
55979,25,746736
55980,25,746737
55981,25,746738
55982,25,746739
55983,25,746740
55984,25,746741
55985,25,746742
55986,25,746743
55987,25,746744
55988,25,746745
55989,25,746746
55990,25,746747
55991,25,746748
55992,25,746749
55993,25,746750
55994,25,746751
55995,25,746752
55996,25,746753
55997,25,746754
55998,25,746755
55999,25,746756
56000,25,746757
56001,25,746758
56002,25,746759
56003,25,746760
56004,25,746761
56005,25,746762
56006,25,746763
56007,25,746764
56008,25,746765
56009,25,746766
56010,25,746767
56011,25,746768
56012,25,746769
56013,25,746770
56014,25,746771
56015,25,746772
56016,25,746773
56017,25,746774
56018,25,746775
56019,25,746776
56020,25,746777
56021,25,746778
56022,25,746779
56023,25,746780
56024,25,746781
56025,25,746782
56026,25,746783
56027,25,746784
56028,25,746785
56029,25,746786
56030,25,746787
56031,25,746788
56032,25,746789
56033,25,746790
56034,25,746791
56035,25,746792
56036,25,746793
56037,25,746794
56038,25,746795
56039,25,746796
56040,25,746797
56041,25,746798
56042,25,746799
56043,25,746800
56044,25,746801
56045,25,746802
56046,25,746803
56047,25,746804
56048,25,746805
56049,25,746806
56050,25,746807
56051,25,746808
56052,25,746809
56053,25,746810
56054,25,746811
56055,25,746812
56056,25,746813
56057,25,746814
56058,25,746815
56059,25,746816
56060,25,746817
56061,25,746818
56062,25,746819
56063,25,746820
56064,10,749202
56065,10,749203
56066,10,749204
56067,10,749205
56068,10,749206
56069,1,749161
56070,1,749162
56071,1,749163
56072,1,749164
56073,5,749103
56074,5,749104
56075,5,749105
56076,5,749106
56077,5,749107
56078,5,749108
56079,5,749109
56080,5,749110
56081,5,749111
56082,5,749112
56083,5,749113
56084,5,749114
56085,5,749115
56086,5,749116
56087,5,749117
56088,5,749118
56089,5,749119
56090,5,749120
56091,5,749121
56092,5,749122
56093,5,749123
56094,5,749124
56095,5,749125
56096,5,749126
56097,5,749127
56098,5,749128
56099,5,749129
56100,5,749130
56101,5,749131
56102,5,749132
56103,5,749133
56104,5,749134
56105,5,749135
56106,5,749136
56107,5,749137
56108,5,749138
56109,5,749139
56110,5,749140
56111,5,749141
56112,5,749142
56113,2,749046
56114,2,749047
56115,2,749048
56116,2,749049
56117,1,749058
56118,1,749059
56119,1,749060
56120,1,749061
56121,5,749006
56122,5,749007
56123,5,749008
56124,5,749009
56125,5,749010
56126,5,749011
56127,5,749012
56128,5,749013
56129,5,749014
56130,5,749015
56131,5,749016
56132,5,749017
56133,5,749018
56134,5,749019
56135,5,749020
56136,5,749021
56137,5,749022
56138,5,749023
56139,5,749024
56140,5,749025
56141,5,749026
56142,5,749027
56143,5,749028
56144,5,749029
56145,5,749030
56146,5,749031
56147,5,749032
56148,5,749033
56149,5,749034
56150,5,749035
56151,5,749036
56152,5,749037
56153,5,749038
56154,5,749039
56155,5,749040
56156,5,749041
56157,5,749042
56158,5,749043
56159,5,749044
56160,5,749045
56161,38,749074
56162,38,749075
56163,38,749076
56164,38,749077
56165,38,749078
56166,38,749079
56167,38,749080
56168,38,749081
56169,38,749082
56170,38,749083
56171,38,749084
56172,38,749085
56173,14,749152
56174,13,749143
56175,14,749153
56176,13,749144
56177,14,749154
56178,13,749145
56179,14,749155
56180,13,749146
56181,14,749156
56182,13,749147
56183,14,749157
56184,13,749148
56185,14,749158
56186,13,749149
56187,14,749159
56188,13,749150
56189,14,749160
56190,13,749151
56191,38,748989
56192,38,748990
56193,38,748991
56194,38,748992
56195,38,748993
56196,38,748994
56197,38,748995
56198,38,748996
56199,38,748997
56200,38,748998
56201,38,748999
56202,38,749000
56203,13,749050
56204,13,749051
56205,13,749052
56206,17,749062
56207,17,749063
56208,17,749064
56209,17,749065
56210,17,749066
56211,17,749067
56212,17,749068
56213,17,749069
56214,17,749070
56215,17,749071
56216,17,749072
56217,17,749073
56218,17,749086
56219,17,749087
56220,17,749088
56221,17,749089
56222,17,749090
56223,17,749091
56224,17,749092
56225,17,749093
56226,17,749094
56227,17,749095
56228,17,749096
56229,17,749097
56230,10,749321
56231,10,749322
56232,10,749323
56233,10,749324
56234,10,749325
56235,1,748954
56236,1,748955
56237,1,748956
56238,1,748957
56239,1,748958
56240,1,748959
56241,1,748960
56256,5,748838
56257,5,748839
56258,5,748840
56259,5,748841
56260,5,748842
56261,5,748843
56262,5,748844
56263,5,748845
56264,5,748846
56265,5,748847
56266,5,748848
56267,5,748849
56268,5,748850
56269,5,748851
56270,5,748852
56271,5,748853
56272,5,748854
56273,5,748855
56274,5,748856
56275,5,748857
56276,5,748858
56277,5,748859
56278,5,748860
56279,5,748861
56280,5,748862
56281,5,748863
56282,5,748864
56283,5,748865
56284,5,748866
56285,5,748867
56286,5,748868
56287,5,748869
56288,5,748870
56289,5,748871
56290,5,748872
56291,5,748873
56292,5,748874
56293,5,748875
56294,5,748876
56295,5,748877
56296,5,748878
56297,5,748879
56298,5,748880
56299,5,748881
56300,5,748882
56301,5,748883
56302,5,748884
56303,5,748885
56304,5,748886
56305,5,748887
56306,5,748888
56307,5,748889
56308,5,748890
56309,5,748891
56310,5,748892
56311,5,748893
56312,5,748894
56313,5,748895
56314,5,748896
56315,5,748897
56316,5,748898
56317,5,748899
56318,5,748900
56319,5,748901
56320,5,748902
56321,5,748903
56322,5,748904
56323,5,748905
56324,5,748906
56325,5,748907
56326,5,748908
56327,5,748909
56328,5,748910
56329,5,748911
56330,5,748912
56331,5,748913
56332,5,748914
56333,5,748915
56334,5,748916
56335,5,748917
56336,5,748918
56337,5,748919
56338,5,748920
56339,5,748921
56340,5,748922
56341,5,748923
56342,5,748924
56343,5,748925
56344,5,748926
56345,5,748927
56346,5,748928
56347,5,748929
56348,5,748930
56349,5,748931
56350,5,748932
56351,5,748933
56352,5,748934
56353,5,748935
56354,5,748936
56355,5,748937
56356,5,748938
56357,5,748939
56358,1,416286
56361,1,748791
56362,1,748792
56363,1,748793
56364,1,748794
56365,1,748795
56366,1,748796
56367,1,748797
56375,5,416283
56376,5,748675
56377,5,748676
56378,5,748677
56379,5,748678
56380,5,748679
56381,5,748680
56382,5,748681
56383,5,748682
56384,5,748683
56385,5,748684
56386,5,748685
56387,5,748686
56388,5,748687
56389,5,748688
56390,5,748689
56391,5,748690
56392,5,748691
56393,5,748692
56394,5,748693
56395,5,748694
56396,5,748695
56397,5,748696
56398,5,748697
56399,5,748698
56400,5,748699
56401,5,748700
56402,5,748701
56403,5,748702
56404,5,748703
56405,5,748704
56406,5,748705
56407,5,748706
56408,5,748707
56409,5,748708
56410,5,748709
56411,5,748710
56412,5,748711
56413,5,748712
56414,5,748713
56415,5,748714
56416,5,748715
56417,5,748716
56418,5,748717
56419,5,748718
56420,5,748719
56421,5,748720
56422,5,748721
56423,5,748722
56424,5,748723
56425,5,748724
56426,5,748725
56427,5,748726
56428,5,748727
56429,5,748728
56430,5,748729
56431,5,748730
56432,5,748731
56433,5,748732
56434,5,748733
56435,5,748734
56436,5,748735
56437,5,748736
56438,5,748737
56439,5,748738
56440,5,748739
56441,5,748740
56442,5,748741
56443,5,748742
56444,5,748743
56445,5,748744
56446,5,748745
56447,5,748746
56448,5,748747
56449,5,748748
56450,5,748749
56451,5,748750
56452,5,748751
56453,5,748752
56454,5,748753
56455,5,748754
56456,5,748755
56457,5,748756
56458,5,748757
56459,5,748758
56460,5,748759
56461,5,748760
56462,5,748761
56463,5,748762
56464,5,748763
56465,5,748764
56466,5,748765
56467,5,748766
56468,5,748767
56469,5,748768
56470,5,748769
56471,5,748770
56472,5,748771
56473,5,748772
56474,5,748773
56475,5,748774
56476,5,748775
56477,5,748776
56478,16,748822
56479,16,748823
56480,16,748824
56481,16,748825
56482,16,748826
56483,16,748827
56484,16,748808
56485,16,748809
56486,16,748810
56487,16,748811
56488,16,748812
56489,16,748813
56490,19,748828
56491,19,748829
56492,19,748830
56493,19,748831
56494,19,748832
56495,19,748833
56496,19,748834
56497,19,748835
56498,19,748814
56499,19,748815
56500,19,748816
56501,19,748817
56502,19,748818
56503,19,748819
56504,19,748820
56505,19,748821
56506,38,684862
56507,38,748836
56508,38,748837
56509,38,684863
56510,38,748673
56511,38,748674
56513,11,413693
56515,11,413688
56517,7,682042
56519,1,750252
56520,1,750254
56521,1,750256
56522,1,750258
56523,1,750260
56524,2,750253
56525,2,750255
56526,2,750257
56527,2,750259
56528,2,750261
56529,1,750322
56530,1,750324
56531,1,750326
56532,1,750328
56533,2,750323
56534,2,750325
56535,2,750327
56536,2,750329
56537,5,750300
56538,1,416265
56539,2,420730
56541,5,416260
56542,5,750301
56543,5,750302
56544,5,750303
56545,5,750304
56546,5,750305
56547,5,750306
56548,5,750307
56549,5,750308
56550,5,750309
56551,5,750310
56552,5,750311
56553,5,750312
56554,5,750313
56555,5,750314
56556,5,750315
56557,5,750316
56558,5,750317
56559,5,750318
56560,5,750319
56561,5,750213
56562,5,750214
56563,5,750215
56564,5,390383
56565,5,750217
56566,5,750218
56567,5,750219
56568,5,750220
56569,5,750221
56570,5,750222
56571,5,750228
56572,5,750230
56573,5,750232
56574,5,750234
56575,5,750236
56576,5,750238
56577,5,750240
56578,5,750242
56579,5,750244
56580,5,750246
56581,5,750247
56582,5,750248
56583,5,750249
56584,5,750250
56585,5,750251
56586,5,750216
56587,38,750270
56588,38,750339
56589,10,750262
56590,10,750263
56591,10,750264
56592,10,750265
56593,10,750266
56594,10,750267
56595,10,750268
56596,10,750269
56597,10,750330
56598,10,750331
56599,10,750332
56600,10,750333
56601,10,750334
56602,10,750335
56603,10,750336
56604,10,750337
56605,10,750338
56606,10,750444
56607,22,749402
56608,1,745375
56609,1,745376
56610,1,745377
56611,1,745378
56612,1,745379
56613,1,745380
56614,1,745381
56615,1,745382
56616,1,745383
56617,1,745384
56618,1,745385
56619,2,745595
56620,2,745596
56621,2,745597
56622,2,745598
56623,2,745599
56624,2,745600
56625,2,745601
56626,2,745602
56627,2,745603
56628,2,745604
56629,2,745605
56641,3,745694
56642,3,745695
56643,3,745696
56644,3,745697
56645,3,745698
56646,3,745699
56647,3,745700
56648,3,745701
56649,3,745702
56650,3,745703
56651,3,745704
56652,2,416264
56780,25,750787
56781,25,750786
56782,25,750788
56783,25,750789
56784,25,750790
56785,25,750791
56786,25,750792
56787,25,750793
56788,25,750794
56789,25,750795
56790,25,750796
56791,25,750797
56792,25,750798
56793,25,750799
56794,25,750800
56795,25,750801
56796,25,750802
56797,25,750803
56798,25,750804
56799,25,750805
56800,25,750806
56801,25,750807
56802,25,750808
56803,25,750809
56804,25,750810
56805,25,750811
56806,25,750812
56807,25,750813
56808,25,750814
56809,25,750815
56810,25,750816
56811,25,750817
56812,25,750818
56813,25,750819
56814,25,750820
56815,25,750821
56816,25,750822
56817,25,750823
56818,25,750824
56819,25,750825
56820,25,750826
56821,25,750827
56822,25,750828
56823,25,750829
56824,25,750830
56825,25,750831
56826,25,750832
56827,25,750833
56828,25,750834
56829,25,750835
56830,25,750836
56831,25,750837
56832,25,750838
56833,25,750839
56834,25,750840
56835,25,750841
56836,25,750856
56837,25,750857
56838,25,750858
56839,25,750859
56840,25,750860
56841,25,750861
56842,25,750862
56843,25,750863
56844,25,750864
56845,25,750865
56846,25,750866
56847,25,750867
56848,25,750868
56849,25,750869
56850,25,750884
56851,25,750885
56852,25,750886
56853,25,750887
56854,25,750888
56855,25,750889
56856,25,750890
56857,25,750891
56858,25,750892
56859,25,750893
56860,25,750894
56861,25,750895
56862,25,750896
56863,25,750897
56864,25,750842
56865,25,750843
56866,25,750844
56867,25,750845
56868,25,750846
56869,25,750847
56870,25,750848
56871,25,750849
56872,25,750850
56873,25,750851
56874,25,750852
56875,25,750853
56876,25,750854
56877,25,750855
56878,25,750870
56879,25,750871
56880,25,750872
56881,25,750873
56882,25,750874
56883,25,750875
56884,25,750876
56885,25,750877
56886,25,750878
56887,25,750879
56888,25,750880
56889,25,750881
56890,25,750882
56891,25,750883
56892,25,750898
56893,25,750899
56894,25,750900
56895,25,750901
56896,25,750902
56897,25,750903
56898,25,750904
56899,25,750905
56900,25,750906
56901,25,750907
56902,25,750908
56903,25,750909
56904,25,750910
56905,25,750911
56906,25,750912
56907,22,751757
56908,4,745474
56909,4,745475
56910,4,745476
56911,4,745477
56912,4,745478
56913,4,745479
56914,4,745480
56915,4,745481
56916,4,745482
56917,4,745483
56918,4,745484
56919,4,745485
56920,4,745486
56921,4,745487
56922,4,745488
56923,4,745489
56924,4,745490
56925,4,745491
56926,4,745492
56927,4,745493
56928,4,745494
56929,4,745495
56930,4,745496
56931,4,745497
56932,4,745498
56933,4,745499
56934,4,745500
56935,4,745501
56936,4,745502
56937,4,745503
56938,4,745504
56939,4,745505
56940,4,745506
57172,16,745661
57173,17,751897
57174,18,745705
57175,16,745672
57176,17,751907
57177,18,745716
57178,16,745683
