ID,DifficultyID,CasterAuraState,TargetAuraState,ExcludeCasterAuraState,ExcludeTargetAuraState,CasterAuraSpell,TargetAuraSpell,ExcludeCasterAuraSpell,ExcludeTargetAuraSpell,SpellID
2816,0,0,0,0,0,0,119295,0,0,101569
2817,0,0,0,0,0,0,0,107784,107784,107784
2818,0,0,0,0,0,0,0,108933,108933,108933
2819,0,0,0,0,0,0,0,114453,114453,114453
2820,0,0,0,0,0,0,0,0,106274,119320
2824,0,0,0,0,0,0,0,0,119347,119347
2830,0,0,0,12,0,0,0,0,0,119450
2833,0,0,0,0,0,0,0,0,119635,119635
2834,0,0,0,0,0,0,0,119488,0,119622
2839,0,0,0,0,0,0,0,119744,119744,119745
2842,0,0,0,0,0,0,0,0,117195,116818
2843,0,0,0,0,0,0,0,0,116818,117195
2844,0,0,0,0,0,0,0,114925,0,114925
2846,0,0,0,0,0,0,0,0,119874,119879
2848,0,0,0,0,0,119904,0,0,0,119898
2849,0,0,0,0,0,0,0,101545,0,115072
2851,0,0,0,12,0,0,0,0,0,119908
2852,0,0,0,0,0,0,0,118593,0,118601
2853,0,0,0,0,0,0,0,118601,0,118593
2854,0,0,0,0,0,60503,0,0,0,7384
2855,0,0,0,0,0,0,0,0,105242,105242
2859,0,0,0,0,0,0,0,0,119982,119982
2860,0,0,0,0,0,0,0,0,119994,119994
2861,0,0,0,0,0,0,0,120098,0,119684
2862,0,0,0,0,0,0,0,0,120111,120102
2863,0,0,0,0,0,0,0,0,120111,120118
2864,0,0,0,0,0,0,0,0,120111,120119
2866,0,0,0,0,0,0,0,0,119374,119374
2869,0,0,0,0,0,0,0,0,120161,120160
2870,0,0,0,0,0,115867,0,0,0,115294
2871,0,0,0,0,0,0,0,0,120161,120165
2874,0,0,0,0,0,0,0,0,119946,119922
2875,0,0,0,0,0,0,0,0,119946,119929
2876,0,0,0,0,0,0,0,0,119946,119930
2877,0,0,0,0,0,0,0,0,119946,119931
2878,0,0,0,0,0,0,0,0,119946,119932
2879,0,0,0,0,0,0,0,0,119946,119933
2880,0,0,0,0,0,0,0,111712,0,17941
2882,0,0,22,0,0,120268,0,0,0,120285
2888,0,0,0,0,0,0,0,120343,0,120345
2889,0,0,0,0,0,0,0,120342,0,120344
2890,0,0,0,0,0,0,0,0,120160,120194
2891,0,0,0,0,0,0,0,0,119902,119902
2895,0,0,0,0,0,120412,0,0,0,120429
2898,0,0,0,0,0,0,120268,0,0,120441
2903,0,0,0,0,0,0,120289,0,120268,120461
2904,0,0,0,0,0,0,0,0,120472,116821
2906,0,0,0,0,0,120412,0,0,0,120495
2916,0,0,0,0,0,0,120289,0,0,120520
2917,0,0,0,0,0,0,120289,0,120268,120519
2919,0,0,0,0,0,0,0,96223,0,120587
2922,0,0,13,0,0,0,0,0,0,120546
2929,0,0,0,0,0,0,0,120747,0,120749
2931,0,0,0,0,0,0,0,120759,120778,120758
2936,0,0,0,0,0,0,0,0,120807,120807
2938,0,0,0,0,0,0,120289,0,120268,120629
2940,0,0,0,0,0,0,0,0,83569,120834
2943,0,0,0,0,0,0,0,0,120832,120831
2964,0,0,0,0,0,0,0,120098,0,121087
2983,0,0,0,0,0,0,0,0,121131,121131
2986,5,0,0,0,0,0,0,0,73879,68980
2987,6,0,0,0,0,0,0,0,73879,68980
2988,5,0,0,0,0,0,0,69076,0,69057
2989,6,0,0,0,0,0,0,69076,0,69057
2992,5,0,0,0,0,0,0,69076,0,73142
2993,6,0,0,0,0,0,0,69076,0,73142
3002,0,0,0,0,0,0,0,121189,121189,121187
3004,0,0,0,0,0,0,0,0,115911,121224
3006,0,0,0,0,0,0,0,0,115911,121229
3010,0,0,0,0,0,115741,0,121296,0,121296
3016,0,0,0,0,0,0,0,40803,0,78142
3021,0,0,0,0,0,0,0,0,121421,121422
3026,0,0,0,0,0,0,0,0,115167,115167
3027,0,0,0,0,0,0,0,0,121492,121492
3029,0,0,0,12,0,0,0,0,0,115763
3030,0,0,0,0,0,0,0,41425,0,121548
4899,0,0,0,0,0,0,0,0,113114,111839
4924,0,0,0,0,0,121746,0,120111,120111,121748
4925,0,0,0,0,0,0,0,121752,0,121752
4926,0,0,0,0,0,0,115972,0,0,121689
4951,0,0,0,0,0,0,0,121900,121910,121910
4953,0,0,0,0,0,0,0,121900,0,121921
4954,0,0,0,0,0,0,0,121900,0,121891
4956,0,0,0,0,0,121986,0,0,0,121984
4965,0,0,0,0,0,0,0,120111,120111,121660
5015,0,0,0,0,0,0,0,0,120111,120099
5059,0,0,0,0,0,121986,0,0,0,122079
5060,0,0,0,0,0,0,0,0,121885,122064
5065,0,0,0,0,0,0,0,0,122157,122157
5067,0,0,0,0,0,0,0,0,122185,122149
5070,0,0,0,0,0,0,0,0,122151,122180
5071,0,0,0,0,0,0,0,0,122064,121876
5072,0,0,0,0,0,0,0,0,122185,122193
5073,0,0,0,0,0,0,122185,0,0,122147
5074,0,0,0,0,0,0,0,0,122220,122220
5075,0,0,0,0,0,0,0,0,46598,122202
5076,0,0,0,0,0,0,0,0,118135,117504
5078,0,0,0,0,0,0,119721,0,0,122271
5079,0,0,0,0,0,0,0,0,65219,122292
5080,0,0,0,0,0,0,0,96223,0,122294
5083,0,0,0,0,0,0,0,120759,0,120778
5090,0,0,0,0,0,0,0,0,122373,122374
5092,0,0,0,0,0,0,0,118859,0,118858
5093,0,0,0,0,0,0,0,0,122396,120405
5094,0,0,0,0,0,0,0,121888,0,121871
5096,0,0,0,0,0,0,0,0,122412,122205
5097,0,0,0,0,0,0,0,0,122412,121966
5098,0,0,0,0,0,0,0,121900,0,122493
5099,0,0,0,0,0,0,0,0,65219,122506
5105,0,0,0,0,0,0,0,103958,0,105174
5106,0,0,0,0,0,0,0,122526,0,122526
5107,0,0,0,0,0,0,0,0,122412,122537
5110,0,0,0,0,0,0,0,0,120027,120027
5112,0,0,0,0,0,0,117870,0,0,122741
5114,0,0,0,0,0,122438,0,0,122789,122768
5115,0,0,0,0,0,0,0,114736,114736,114592
5123,0,0,0,0,0,0,0,0,122789,122775
5124,0,0,0,0,0,0,0,0,122257,122258
5125,0,0,0,0,0,0,0,96223,0,122891
5126,0,0,0,0,0,0,0,0,6788,122892
5127,0,0,0,0,0,0,0,0,6788,122893
5128,0,0,0,0,0,0,0,0,122257,119952
5129,0,0,0,0,0,0,0,0,122257,114919
5130,0,0,0,0,0,0,0,0,122853,122853
5134,0,0,0,0,0,0,0,120759,0,120269
5144,0,10,0,0,0,0,0,0,0,122979
5146,0,0,0,0,0,0,0,0,122394,121949
5147,0,0,0,0,0,0,0,0,123036,123036
5149,0,0,0,0,0,0,0,0,122370,122504
5151,0,0,0,0,0,0,0,122155,0,122153
5153,0,0,0,0,0,0,0,123155,0,123155
5156,0,0,0,0,0,0,123459,0,0,123180
5157,0,0,0,0,0,0,0,103958,0,123194
5158,0,0,0,0,0,121878,0,0,0,123204
5159,0,0,0,0,0,0,0,123203,0,123203
5164,0,0,0,0,0,0,0,123247,0,123247
5167,0,0,0,0,0,0,0,0,123301,123301
5168,0,0,0,0,0,0,0,123511,0,123511
5173,0,0,0,0,0,0,0,0,123688,123688
5177,0,0,0,0,0,123757,0,0,0,116670
5178,0,0,0,0,0,115867,0,0,0,123761
5179,0,0,0,0,0,0,123742,0,0,123794
5180,0,0,0,0,0,122786,123500,0,0,123495
5184,0,0,0,0,0,0,0,130662,122835,123808
5188,0,0,0,0,0,0,0,0,123818,123109
5189,0,0,0,0,0,123838,0,0,0,123842
5192,0,0,0,0,0,0,0,0,117574,117574
5194,0,0,0,0,0,0,113806,0,0,123862
5195,0,0,0,0,0,0,113806,0,0,123863
5197,0,0,0,0,0,0,123963,0,0,122409
5198,0,0,0,0,0,0,0,0,105314,123965
5199,0,0,0,0,0,0,0,69076,0,123968
5200,0,0,0,0,0,0,0,69076,0,123970
5201,0,0,0,0,0,0,0,69076,0,123972
5202,0,0,0,0,0,0,0,69076,0,123973
5204,0,0,0,0,0,0,0,116928,0,124059
5208,0,0,0,0,0,114874,0,0,0,114860
5209,0,0,0,0,0,0,0,114874,0,114873
5210,0,0,0,0,0,0,0,114874,0,114872
5211,0,0,0,0,0,0,0,64238,0,122780
5212,0,0,0,0,0,0,0,0,124174,124174
5213,0,0,0,0,0,0,0,124252,0,122410
5216,0,0,0,0,0,0,0,0,120161,120167
5217,0,0,0,0,0,0,119721,0,0,124304
5218,0,0,0,0,0,0,119721,0,0,124306
5219,0,0,0,0,0,0,0,0,106433,106433
5220,0,0,0,0,0,125195,0,0,0,116740
5221,0,0,0,0,0,0,0,0,56093,124437
5222,0,0,0,0,0,0,0,124531,0,119311
5223,0,0,0,0,0,0,0,124531,0,119314
5224,0,0,0,0,0,0,0,124531,0,123127
5225,0,0,0,0,0,0,0,124531,0,119337
5226,0,0,0,0,0,0,0,124531,0,123128
5227,0,0,0,0,0,0,0,124531,0,124320
5228,0,0,0,0,0,0,0,124531,0,124321
5229,0,0,0,0,0,1,0,0,0,77801
5230,0,0,0,0,0,124653,0,0,0,124652
5231,0,0,0,0,0,0,0,0,122740,124673
5232,0,0,0,0,0,0,0,0,122336,122336
5244,0,0,0,0,0,0,0,124791,0,124791
5245,0,0,0,0,0,0,0,0,122370,121995
5246,0,0,0,0,0,0,0,0,122370,122005
5249,0,2,0,0,0,0,0,0,0,123060
5261,0,0,0,0,0,0,0,0,124908,124908
5268,0,0,0,0,0,0,0,125029,0,125029
5269,0,0,0,0,0,0,0,0,125034,125032
5275,0,0,0,0,0,0,0,0,125039,125039
5277,0,0,0,0,0,0,0,0,125091,125092
5279,0,0,0,0,0,0,0,125149,0,125149
5281,0,0,0,0,0,0,0,0,124825,124825
5282,0,0,0,0,0,0,0,0,124870,124870
5283,0,0,0,0,0,0,0,0,124691,124691
5284,0,0,0,0,0,0,0,0,125178,125178
5285,0,0,0,0,0,0,0,0,125194,125194
5294,0,0,0,4,0,0,0,0,0,125277
5295,0,0,0,0,0,0,0,0,125235,124958
5296,0,0,0,0,0,0,0,0,125235,124961
5297,0,0,0,0,0,125329,0,0,125331,125330
5298,0,0,0,0,0,0,0,0,120087,120087
5299,0,0,0,0,0,0,0,120111,120111,125332
5300,0,0,0,0,0,0,0,120111,120111,125334
5301,0,0,0,0,0,0,0,120111,120111,121724
5302,0,0,0,0,0,0,0,0,124070,124070
5303,0,0,0,0,0,0,0,125390,0,125390
5305,0,0,0,0,0,0,0,0,125405,125405
5306,0,0,0,0,0,1,0,0,0,125430
5308,0,0,0,0,0,0,0,0,125502,125502
5309,0,0,0,0,0,0,0,0,113628,125506
5310,0,0,0,2,0,0,0,0,0,125450
5312,0,0,0,0,0,0,0,125632,0,125624
5313,0,0,0,0,0,0,0,125632,0,125623
5317,0,0,0,0,0,125632,0,0,0,125657
5318,0,0,0,0,0,0,0,124695,124695,124695
5319,0,13,0,0,0,0,0,132609,0,16491
5335,0,0,0,12,0,0,0,0,125773,125773
5336,0,0,0,12,0,0,0,0,125774,125774
5337,0,0,0,0,0,0,0,125785,0,125784
5338,0,0,0,0,0,122438,0,0,122789,125843
5340,0,0,0,0,0,0,0,125895,0,125895
5341,0,0,0,0,0,0,0,0,122412,125919
5343,0,0,0,0,0,0,0,0,125389,125389
5345,0,0,0,0,0,0,0,125987,0,125987
5347,0,0,0,0,0,0,0,0,126004,126004
5348,0,0,0,0,0,0,0,126034,0,126035
5349,0,13,0,0,0,0,0,0,0,126060
5350,0,0,0,0,0,0,0,0,126129,126129
5351,0,0,0,0,0,0,0,0,126131,126104
5353,0,0,0,0,0,0,0,0,126131,126131
5354,0,0,0,0,0,0,0,126258,0,126258
5355,0,0,0,0,0,0,0,79636,127282,126389
5356,0,0,0,0,0,0,0,0,126481,126481
5357,0,0,0,0,0,0,0,0,126421,126421
5358,0,0,0,13,0,0,0,0,0,126823
5360,0,0,0,0,0,0,0,0,126857,126857
5361,0,0,0,0,0,0,0,0,126859,126862
5362,0,0,0,0,0,125987,0,0,0,125985
5377,0,0,0,0,0,0,0,0,127559,127558
5378,0,0,0,0,0,0,0,121911,0,127510
5383,0,0,0,0,0,0,0,111446,0,111446
5384,0,0,0,0,0,0,0,0,126131,126101
5385,0,0,0,0,0,0,0,0,126131,127635
5386,0,0,0,0,0,0,0,122553,0,122553
5388,0,0,0,0,0,0,0,0,127703,127703
5390,0,0,0,0,0,0,0,0,123211,123211
5397,0,0,0,0,0,0,0,127736,0,114653
5398,0,0,0,0,0,0,0,120028,0,120028
5399,0,0,0,0,0,0,0,0,106414,106414
5400,0,0,0,0,0,0,0,0,125125,127782
5403,0,0,0,0,0,0,0,127811,0,127355
5404,0,0,0,0,0,0,0,122933,94562,127551
5405,0,0,0,0,0,0,0,122713,0,123791
5408,0,0,0,0,0,0,0,0,127368,127368
5409,0,0,0,0,0,0,0,0,127365,127365
5413,0,0,0,0,0,0,0,0,127368,127861
5414,0,0,0,0,0,0,0,0,127365,127860
5415,0,0,0,0,0,0,0,0,127360,127859
5420,0,0,0,12,0,0,0,0,0,112833
5422,0,0,0,0,0,0,127987,0,0,128013
5425,0,0,0,0,0,0,0,0,81227,128103
5426,0,0,0,0,0,0,0,120098,0,128105
5427,0,0,0,0,0,0,0,0,118432,118440
5430,0,0,0,0,0,0,128147,0,0,128141
5433,0,0,0,0,0,0,0,127704,123211,128202
5437,0,0,0,0,0,0,0,120589,0,126396
5438,0,0,0,0,0,0,0,120589,0,126395
5439,0,0,0,0,0,0,0,120589,0,126387
5440,0,0,0,0,0,0,0,120589,0,126383
5441,0,0,0,0,0,0,0,120589,0,121626
5442,0,0,0,0,0,0,0,120589,0,126382
5443,0,0,0,0,0,0,0,120589,0,126385
5444,0,0,0,0,0,0,0,120589,0,126386
5445,0,0,0,0,0,0,0,120589,0,126388
5447,0,0,0,0,0,0,0,0,128312,128312
5457,0,0,0,0,0,0,0,120759,0,128359
5459,0,0,0,0,0,0,0,19263,0,120360
5460,0,0,0,0,0,0,0,19263,0,109248
5461,0,0,0,0,0,0,0,19263,0,120679
5462,0,0,0,0,0,0,0,19263,0,121818
5464,0,0,0,0,0,0,0,0,125075,125075
5466,0,0,0,0,0,0,0,0,88314,128462
5467,0,0,0,0,0,0,0,0,83569,128468
5468,0,0,0,0,0,0,0,0,83569,128471
5471,0,0,0,0,0,0,0,123500,0,128596
5472,0,0,0,0,0,0,0,123500,0,128601
5473,0,0,0,0,0,0,0,123500,0,128600
5474,0,0,0,0,0,0,0,123500,0,128599
5475,0,0,0,0,0,0,126310,0,0,128620
5476,0,0,0,0,0,0,0,124056,0,123100
5477,0,0,0,0,0,0,0,27827,0,108968
5480,0,0,0,0,0,0,0,0,121949,122477
5487,0,0,0,0,0,0,0,102630,102630,128700
5488,0,0,0,0,0,114931,0,128708,0,128708
5491,0,0,0,0,0,0,0,0,31224,128716
5496,0,0,0,0,0,0,0,115452,115452,115452
5497,0,0,0,0,0,0,0,0,128807,128741
5498,0,0,0,0,0,0,0,115435,0,115435
5499,0,0,0,0,0,0,0,115426,0,115426
5500,0,0,0,0,0,0,0,0,128814,127471
5507,0,0,0,0,0,0,0,128893,128893,126681
5510,0,0,0,12,0,0,0,0,0,128933
5511,0,0,0,0,0,128939,0,115308,0,115308
5512,0,0,0,0,0,0,0,120098,0,128954
5518,0,0,0,0,0,0,121930,0,0,121940
5520,0,0,0,0,0,0,0,0,114969,114969
5522,0,0,0,0,0,0,0,0,107141,129098
5525,0,0,0,0,0,0,0,0,129108,129107
5526,0,0,2,0,0,0,0,0,0,32379
5532,0,0,0,0,0,0,0,129220,0,129220
5533,0,0,0,0,0,0,0,129221,0,129221
5540,0,0,0,0,0,0,0,129340,0,129340
5542,0,0,0,0,0,115972,0,0,0,129351
5553,0,0,0,0,0,0,0,0,129485,129356
5556,0,0,0,0,0,0,129657,0,0,129657
5558,0,0,0,0,0,0,0,0,129772,129772
5560,0,0,0,0,0,0,114644,0,129794,129793
5561,0,0,0,0,0,0,0,0,122835,129817
5562,0,0,0,0,0,0,0,0,129866,129865
5563,0,0,0,0,0,0,0,0,129865,129866
5564,0,0,0,12,0,0,0,0,0,129864
5565,0,0,0,0,0,0,0,0,129913,129871
5566,0,0,0,0,0,0,120267,0,0,129873
5567,0,0,0,0,0,0,0,0,129865,129913
5570,0,0,0,0,0,0,0,129989,0,66192
5571,0,0,0,0,0,0,0,129990,0,81333
5572,0,0,0,0,0,0,0,0,129212,129212
5573,0,0,0,0,0,0,0,0,129211,129211
5574,0,0,0,0,0,0,0,0,122881,122881
5576,0,0,0,0,0,0,0,0,125405,130069
5580,0,0,0,0,0,0,0,130197,0,107933
5581,0,0,0,0,0,0,0,130197,0,107931
5585,0,0,0,0,0,0,0,130243,0,130243
5587,0,0,0,0,0,0,127545,0,0,130296
5588,0,0,18,0,0,0,0,0,0,130313
5589,0,0,0,0,0,123757,0,0,0,130316
5590,0,0,0,0,0,0,0,130377,0,130377
5591,0,0,0,0,0,0,0,117050,0,117050
5599,0,0,0,0,0,0,0,0,130509,130415
5602,0,0,0,0,0,0,0,130638,130638,130638
5607,0,0,0,0,0,0,0,110183,110183,110240
5608,0,0,0,0,0,0,123845,0,0,130680
5622,0,0,0,0,0,0,0,125319,125319,125319
5625,0,0,0,0,0,0,0,130972,130825,130830
5627,0,0,0,0,0,0,0,0,129146,129146
5628,0,0,0,0,0,0,0,0,124862,123845
5629,0,0,0,0,0,0,0,0,130509,130871
5632,0,0,0,0,0,0,0,130935,0,130943
5633,0,0,0,0,0,0,0,130935,0,130944
5634,0,0,0,0,0,0,0,130935,0,130945
5635,0,0,0,0,0,0,0,130935,0,130946
5636,0,0,0,0,0,0,0,130935,0,130947
5638,0,0,0,0,0,0,0,0,124313,120100
5639,0,0,0,0,0,0,122370,0,0,124824
5640,0,0,0,0,0,0,0,118780,118780,118780
5645,0,0,0,0,0,0,0,110553,0,110553
5646,0,0,0,4,0,0,0,0,0,131044
5654,0,0,0,0,0,0,0,121773,0,121773
5662,0,0,0,12,0,0,0,0,125773,131219
5663,0,0,0,12,0,0,0,0,0,128947
5664,0,0,0,0,0,0,0,0,131233,131266
5668,0,0,0,0,0,0,0,79636,0,131347
5669,0,0,0,12,0,0,0,0,0,131361
5670,0,0,0,12,0,0,0,0,0,131364
5671,0,0,0,12,0,0,0,0,0,131368
5673,0,0,0,0,0,0,0,0,131380,131379
5674,0,0,0,0,0,0,0,131380,0,131380
5676,0,0,0,0,0,0,0,131394,131394,131394
5678,0,0,0,0,0,0,0,131429,0,131424
5679,0,0,0,0,0,0,0,131461,0,131461
5693,0,0,0,0,0,0,0,0,131493,131493
5694,0,0,0,0,0,0,0,0,131510,131510
5695,0,0,0,0,0,0,0,131310,0,131310
5696,0,0,0,0,0,0,0,131321,0,131321
5697,0,0,0,0,0,0,0,131332,0,131332
5698,0,0,0,0,0,0,131638,0,0,131588
5699,0,0,0,0,0,0,0,0,131595,131595
5700,0,0,0,0,0,0,0,19263,0,131637
5701,0,0,0,0,0,0,0,131636,0,128446
5702,0,0,0,0,0,0,0,127175,0,130210
5703,0,0,0,0,0,0,0,131192,131192,131192
5705,0,0,0,0,0,0,0,0,131585,131585
5706,0,0,0,0,0,0,0,103958,0,131740
5712,0,0,0,0,0,0,0,0,124950,131806
5719,0,0,0,0,0,0,0,19263,0,131894
5720,0,0,0,0,0,0,0,19263,0,131951
5721,0,0,0,0,0,0,0,19263,0,131952
5722,0,0,0,0,0,0,0,0,132001,119687
5727,0,0,0,0,0,0,0,126861,126861,126861
5731,0,0,0,0,0,0,0,124517,124522,124515
5732,0,0,0,0,0,0,0,114746,114746,114746
5733,0,0,0,0,0,0,0,124515,0,124517
5735,0,0,0,0,0,0,0,0,21562,109732
5737,0,0,0,0,0,132110,0,0,0,132101
5740,0,0,0,0,0,0,0,102953,0,102953
5798,0,0,0,0,0,0,0,123500,0,123235
5799,0,0,0,0,0,0,0,123500,0,123423
5800,0,0,0,0,0,0,0,123500,0,123426
5801,0,0,0,0,0,0,0,123500,0,123428
5802,0,0,0,0,0,127551,0,122713,0,132236
5803,0,0,0,12,0,115407,0,0,132243,132243
5804,0,0,0,0,0,0,0,130960,130960,130960
5815,0,0,0,0,0,0,0,114644,114644,132342
5822,0,0,0,0,0,0,0,0,117853,117854
5823,0,0,0,0,0,0,0,0,117853,132422
5830,0,0,0,0,0,0,0,0,127305,127005
5838,0,0,0,0,0,0,115999,0,0,116272
5850,0,0,0,0,0,0,0,0,122064,122125
5851,0,0,0,0,0,0,0,104362,0,104362
5853,0,0,0,0,0,0,0,108683,0,108683
5854,0,0,0,0,0,0,0,0,19263,114038
5857,0,0,0,0,0,0,0,114168,0,131632
5862,0,0,0,0,0,0,126188,0,0,126182
5864,0,0,0,0,0,0,0,70253,70253,70253
5866,0,0,0,0,0,0,0,0,114371,137483
5924,0,0,0,0,0,0,117870,0,0,132395
5926,0,0,0,0,0,0,0,126043,0,126043
5928,0,0,0,0,0,0,0,111021,0,111021
5929,0,0,0,0,0,0,0,116310,0,116310
5930,0,0,0,0,0,0,0,116311,0,116311
5931,0,0,0,0,0,0,0,116314,0,116314
5932,0,0,0,0,0,0,0,116315,0,116315
5933,0,0,0,0,0,0,0,116316,0,116316
5934,0,0,0,0,0,0,0,129543,0,129543
5935,0,0,0,0,0,0,0,129544,0,129544
5936,0,0,0,0,0,0,0,129545,0,129545
5937,0,0,0,0,0,0,0,129546,0,129546
5938,0,0,0,0,0,0,0,129547,0,129547
5939,0,0,0,0,0,0,0,129548,0,129548
5940,0,0,0,0,0,0,0,129549,0,129549
5941,0,0,0,0,0,0,0,129550,0,129550
5942,0,0,0,0,0,0,0,129551,0,129551
5943,0,0,0,0,0,0,0,111019,0,111019
5944,0,0,0,0,0,121537,0,0,0,121527
5947,0,0,0,12,0,0,0,0,0,132653
5951,0,0,0,0,0,0,132633,0,0,132668
5957,0,0,0,0,0,0,0,132633,0,132690
5965,0,0,0,0,0,0,0,19263,0,132764
6082,0,0,0,12,0,0,0,0,0,133032
6084,0,0,0,0,0,0,132633,0,0,133017
6087,0,0,0,12,0,0,0,0,0,133079
6088,0,0,0,0,0,0,0,133080,0,133075
6089,0,0,0,0,0,0,0,133080,0,133076
6090,0,0,0,0,0,0,0,61988,0,133093
6102,0,0,0,0,0,0,0,0,120832,133196
6103,0,0,0,0,0,0,132633,0,0,133206
6108,0,0,0,0,0,0,132633,0,0,133218
6109,0,0,0,0,0,0,0,133058,0,133058
6111,0,0,0,0,0,0,133136,0,0,133161
6115,0,0,0,0,0,0,132633,0,0,133226
6116,0,0,0,0,0,0,132633,0,0,133225
6119,0,0,0,0,0,0,132633,0,0,133303
6158,0,0,0,0,0,0,0,0,133381,107050
6160,0,0,0,0,0,133393,0,0,0,133395
6162,0,0,0,0,0,0,133403,0,0,133061
6164,0,0,0,0,0,0,133196,0,0,133057
6167,0,0,0,0,0,0,0,0,133466,133461
6172,0,0,0,0,0,0,0,133496,133496,133496
6173,0,0,0,0,0,133496,0,0,0,133321
6174,0,0,0,0,0,0,0,0,133533,133533
6175,0,0,0,0,0,0,0,0,133535,133535
6176,0,0,0,0,0,0,0,0,133538,133538
6177,0,0,0,0,0,0,0,0,133539,133539
6178,0,0,0,0,0,0,0,0,133540,133540
6179,0,0,0,0,0,0,0,0,133541,133541
6180,0,0,0,0,0,0,0,0,133545,133545
6181,0,0,0,0,0,0,0,0,133597,133597
6182,0,0,0,0,0,0,0,0,133597,133601
6183,0,0,0,0,0,0,132633,0,0,133611
6184,0,0,0,0,0,0,132633,0,0,133610
6185,0,0,0,0,0,0,132633,0,0,133606
6188,0,0,0,0,0,0,0,0,133646,133639
6189,0,0,0,0,0,0,0,0,133646,133648
6194,0,0,0,0,0,0,0,0,132651,133110
6197,0,0,0,0,0,0,0,0,133680,133637
6209,0,0,0,0,0,0,133773,0,133052,133388
6210,0,0,0,0,0,0,133766,0,0,133702
6215,0,0,0,0,0,0,0,96223,0,133893
6216,0,0,0,0,0,0,0,0,133466,133928
6217,0,0,0,0,0,0,0,0,126481,133937
6218,0,0,0,0,0,0,0,0,133680,133947
6219,0,0,0,0,0,133680,133680,0,0,133959
6220,0,0,0,0,0,133680,133680,0,0,133960
6223,0,0,0,0,0,0,0,133981,0,133981
6224,0,0,0,0,0,0,0,133981,0,133992
6234,0,0,0,0,0,0,133971,0,0,134031
6236,0,0,0,0,0,0,0,134064,0,134064
6237,0,0,0,0,0,0,0,134078,0,134078
6239,0,0,0,0,0,133680,133680,0,0,134114
6240,0,0,0,0,0,0,0,0,133466,134116
6241,0,0,0,0,0,0,134230,0,0,134185
6242,0,0,0,0,0,0,0,0,133680,134190
6245,0,0,0,0,0,0,0,131785,0,131785
6248,0,0,0,0,0,0,0,0,107200,115010
6259,0,0,0,0,0,0,134318,0,0,134319
6266,0,0,0,0,0,0,134086,0,135108,134454
6267,0,0,0,0,0,0,134086,0,135108,134479
6268,0,0,0,0,0,0,134086,0,135108,134474
6269,0,0,0,0,0,0,134086,0,135108,134506
6270,0,0,0,0,0,0,134086,0,135108,134544
6271,0,0,0,0,0,0,132633,0,0,134545
6273,0,0,0,0,0,0,0,0,134522,134522
6277,0,0,0,0,0,0,134567,0,0,134700
6278,0,0,0,0,0,0,134567,0,0,134701
6279,0,0,0,0,0,0,134567,0,0,134702
6280,0,0,0,0,0,0,134567,0,0,134712
6283,0,0,0,0,0,0,0,134734,0,134734
6287,0,0,0,0,0,0,132633,0,0,134777
6288,0,0,0,0,0,0,0,0,134790,134789
6289,0,0,0,0,0,0,0,134798,0,134798
6290,0,0,0,0,0,0,0,134799,0,134799
6291,0,0,0,0,0,0,134567,0,0,134802
6295,0,0,0,0,0,0,134086,0,135108,134859
6296,0,0,0,0,0,0,133311,0,135118,134863
6298,0,0,0,0,0,0,133311,0,135118,134885
6299,0,0,0,0,0,0,133311,0,135118,134887
6300,0,0,0,0,0,0,133311,0,135118,134888
6301,0,0,0,0,0,0,133311,0,135118,134889
6302,0,0,0,0,0,0,0,0,133680,134899
6303,0,0,0,0,0,0,132633,0,0,134543
6308,0,0,0,0,0,0,0,0,134937,134937
6310,0,0,0,0,0,1,0,0,1,134947
6311,0,0,0,0,0,0,0,0,134975,134974
6315,0,0,0,0,0,0,0,134959,0,134983
6316,0,0,0,0,0,0,0,134983,0,134959
6318,0,0,0,0,0,0,0,134606,134606,134606
6321,0,0,0,0,0,132633,0,0,0,135011
6322,0,0,0,0,0,132633,0,0,0,134986
6323,0,0,0,0,0,132633,0,0,0,134987
6324,0,0,0,0,0,132633,0,0,0,134989
6325,0,0,0,0,0,132633,0,0,0,134998
6327,0,0,0,0,0,0,132633,0,0,135016
6328,0,0,0,0,0,132633,0,0,0,135002
6330,0,0,0,0,0,0,132633,0,0,133038
6332,0,0,0,0,0,0,132634,0,0,133263
6333,0,0,0,0,0,0,0,134391,0,134341
6334,0,0,0,0,0,0,133849,0,135134,135075
6335,0,0,0,0,0,0,133849,0,135134,135076
6336,0,0,0,0,0,0,133849,0,135134,135077
6337,0,0,0,0,0,0,133849,0,135134,135078
6338,0,0,0,0,0,0,133849,0,135134,135079
6339,0,0,0,0,0,0,133849,0,135134,135080
6340,0,0,0,0,0,132633,0,0,0,135081
6342,0,0,0,0,0,0,132633,132633,135152,135082
6343,0,0,0,0,0,0,0,0,88611,115982
6344,0,0,0,0,0,0,0,0,88611,118421
6345,0,0,0,0,0,132633,0,0,0,135088
6349,0,0,0,0,0,0,132633,0,0,133651
6350,0,0,0,0,0,0,132633,132633,0,135014
6351,0,0,0,0,0,132633,0,0,0,135149
6352,0,0,0,0,0,0,132633,0,0,135152
6353,0,0,0,12,0,0,0,0,0,135157
6354,0,0,0,0,0,0,132633,0,0,135148
6355,0,0,0,12,0,0,0,0,0,135207
6356,0,0,0,0,0,0,0,135215,135215,135215
