ID,SoundType,VolumeFloat,Flags,MinDistance,DistanceCutoff,EAXDef,SoundKitAdvancedID,VolumeVariationPlus,VolumeVariationMinus,PitchVariationPlus,PitchVariationMinus,DialogType,PitchAdjust,BusOverwriteID,MaxInstances,SoundMixGroupID
109382,17,0.79999995,0,8,45,0,72968,0,0,0,0,2,0,0,0,0
109383,17,0.79999995,0,8,45,0,72969,0,0,0,0,2,0,0,0,0
109384,17,0.79999995,0,8,45,0,72970,0,0,0,0,2,0,0,0,0
109385,17,0.79999995,0,8,45,0,72971,0,0,0,0,2,0,0,0,0
109386,17,0.79999995,0,8,45,0,72972,0,0,0,0,2,0,0,0,0
109387,17,0.79999995,0,8,45,0,72973,0,0,0,0,2,0,0,0,0
109388,17,0.79999995,0,8,45,0,72974,0,0,0,0,2,0,0,0,0
109389,17,0.79999995,0,8,45,0,72975,0,0,0,0,2,0,0,0,0
109390,17,0.79999995,0,8,45,0,72976,0,0,0,0,2,0,0,0,0
109391,17,0.79999995,0,8,45,0,72977,0,0,0,0,2,0,0,0,0
109392,17,0.79999995,0,8,45,0,72978,0,0,0,0,2,0,0,0,0
109393,17,0.79999995,0,8,45,0,72979,0,0,0,0,2,0,0,0,0
109394,17,0.79999995,0,8,45,0,72980,0,0,0,0,2,0,0,0,0
109395,17,0.79999995,0,8,45,0,72981,0,0,0,0,2,0,0,0,0
109396,17,0.79999995,0,8,45,0,72982,0,0,0,0,2,0,0,0,0
109397,17,0.79999995,0,8,45,0,72983,0,0,0,0,2,0,0,0,0
109398,17,0.79999995,0,8,45,0,72984,0,0,0,0,2,0,0,0,0
109399,17,0.79999995,0,8,45,0,72985,0,0,0,0,2,0,0,0,0
109400,17,0.79999995,0,8,45,0,72986,0,0,0,0,2,0,0,0,0
109401,17,0.79999995,0,8,45,0,72987,0,0,0,0,2,0,0,0,0
109402,17,0.79999995,0,8,45,0,72988,0,0,0,0,2,0,0,0,0
109403,17,0.79999995,0,8,45,0,72989,0,0,0,0,2,0,0,0,0
109404,17,0.79999995,0,8,45,0,72990,0,0,0,0,2,0,0,0,0
109405,17,0.79999995,0,8,45,0,72991,0,0,0,0,2,0,0,0,0
109406,17,0.79999995,0,8,45,0,72992,0,0,0,0,2,0,0,0,0
109407,17,0.79999995,0,8,45,0,72993,0,0,0,0,2,0,0,0,0
109408,17,0.79999995,0,8,45,0,72994,0,0,0,0,2,0,0,0,0
109409,17,0.79999995,0,8,45,0,72995,0,0,0,0,2,0,0,0,0
109410,17,0.79999995,0,8,45,0,72996,0,0,0,0,2,0,0,0,0
109411,17,0.79999995,0,8,45,0,72997,0,0,0,0,2,0,0,0,0
109412,17,0.79999995,0,8,45,0,72998,0,0,0,0,2,0,0,0,0
109413,17,0.79999995,0,8,45,0,72999,0,0,0,0,2,0,0,0,0
109414,17,0.79999995,0,8,45,0,73000,0,0,0,0,2,0,0,0,0
109415,17,0.79999995,0,8,45,0,73001,0,0,0,0,2,0,0,0,0
109416,17,0.79999995,0,8,45,0,73002,0,0,0,0,2,0,0,0,0
109417,17,0.79999995,0,8,45,0,73003,0,0,0,0,2,0,0,0,0
109418,17,0.79999995,0,8,45,0,73004,0,0,0,0,2,0,0,0,0
109419,17,0.79999995,0,8,45,0,73005,0,0,0,0,2,0,0,0,0
109420,17,0.79999995,0,8,45,0,73006,0,0,0,0,2,0,0,0,0
109421,17,0.79999995,0,8,45,0,73007,0,0,0,0,2,0,0,0,0
109422,17,0.79999995,0,8,45,0,73008,0,0,0,0,2,0,0,0,0
109423,17,0.79999995,0,8,45,0,73009,0,0,0,0,2,0,0,0,0
109424,17,0.79999995,0,8,45,0,73010,0,0,0,0,2,0,0,0,0
109425,17,0.79999995,0,8,45,0,73011,0,0,0,0,2,0,0,0,0
109426,17,0.79999995,0,8,45,0,73012,0,0,0,0,2,0,0,0,0
109427,17,0.79999995,0,8,45,0,73013,0,0,0,0,2,0,0,0,0
109428,17,0.79999995,0,8,45,0,73014,0,0,0,0,2,0,0,0,0
109429,17,0.79999995,0,8,45,0,73015,0,0,0,0,2,0,0,0,0
109430,17,0.79999995,0,8,45,0,73016,0,0,0,0,2,0,0,0,0
109431,17,0.79999995,0,8,45,0,73017,0,0,0,0,2,0,0,0,0
109432,17,0.79999995,0,8,45,0,73018,0,0,0,0,2,0,0,0,0
109433,17,0.79999995,0,8,45,0,73019,0,0,0,0,2,0,0,0,0
109434,17,0.79999995,0,8,45,0,73020,0,0,0,0,2,0,0,0,0
109435,17,0.79999995,0,8,45,0,73021,0,0,0,0,2,0,0,0,0
109436,17,0.79999995,0,8,45,0,73022,0,0,0,0,2,0,0,0,0
109437,17,0.79999995,0,8,45,0,73023,0,0,0,0,2,0,0,0,0
109438,17,0.79999995,0,8,45,0,73024,0,0,0,0,2,0,0,0,0
109439,17,0.79999995,0,8,45,0,73025,0,0,0,0,2,0,0,0,0
109440,17,0.79999995,0,8,45,0,73026,0,0,0,0,2,0,0,0,0
109441,17,0.79999995,0,8,45,0,73027,0,0,0,0,2,0,0,0,0
109442,17,0.79999995,0,8,45,0,73028,0,0,0,0,2,0,0,0,0
109443,17,0.79999995,0,8,45,0,73029,0,0,0,0,2,0,0,0,0
109444,17,0.79999995,0,8,45,0,73030,0,0,0,0,2,0,0,0,0
109445,17,0.79999995,0,8,45,0,73031,0,0,0,0,2,0,0,0,0
109446,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109447,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109448,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109449,10,0.79999995,0,8,45,0,73045,0,0,0,0,0,0,0,0,0
109450,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109451,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109452,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109453,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109454,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109455,10,0.79999995,0,8,45,0,73039,0,0,0,0,0,0,0,0,0
109456,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109457,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109458,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109459,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109460,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109461,10,0.79999995,0,8,45,0,73049,0,0,0,0,0,0,0,0,0
109462,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109463,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109464,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109465,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109466,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109467,10,0.79999995,0,8,45,0,73042,0,0,0,0,0,0,0,0,0
109468,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109469,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109470,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109471,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109472,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109473,10,0.79999995,0,8,45,0,73044,0,0,0,0,0,0,0,0,0
109474,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109475,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109476,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109477,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109478,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109479,10,0.79999995,0,8,45,0,73040,0,0,0,0,0,0,0,0,0
109480,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109481,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109482,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109483,10,0.79999995,0,8,45,0,73032,0,0,0,0,0,0,0,0,0
109484,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109485,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109486,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109487,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109488,10,0.79999995,0,8,45,0,73033,0,0,0,0,0,0,0,0,0
109489,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109490,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109491,10,0.79999995,0,8,45,0,73035,0,0,0,0,0,0,0,0,0
109492,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109493,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109494,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109495,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109496,10,0.79999995,0,8,45,0,73034,0,0,0,0,0,0,0,0,0
109497,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109498,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109499,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109500,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109501,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109502,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109503,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109504,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109505,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109506,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109507,10,0.79999995,0,8,45,0,73047,0,0,0,0,0,0,0,0,0
109508,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109509,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109510,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109511,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109512,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109513,10,0.79999995,0,8,45,0,73038,0,0,0,0,0,0,0,0,0
109514,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109515,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109516,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109517,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109518,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109519,10,0.79999995,0,8,45,0,73041,0,0,0,0,0,0,0,0,0
109520,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109521,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109522,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109523,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109524,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109525,10,0.79999995,0,8,45,0,73043,0,0,0,0,0,0,0,0,0
109526,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109527,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109528,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109529,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109530,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109531,10,0.79999995,0,8,45,0,73048,0,0,0,0,0,0,0,0,0
109532,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109533,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109534,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109535,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109536,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109537,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109538,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109539,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109540,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109541,10,0.79999995,0,8,45,0,73037,0,0,0,0,0,0,0,0,0
109542,10,0.79999995,0,8,45,0,73036,0,0,0,0,0,0,0,0,0
109543,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109544,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109545,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109546,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109547,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109548,10,0.79999995,0,8,45,0,73046,0,0,0,0,0,0,0,0,0
109549,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109550,10,0.79999995,0,8,45,0,0,0,0,0,0,0,0,0,0,0
109551,10,0.79999995,4100,20,60,0,73050,0,0,0,0,1,0,0,0,0
109552,10,0.79999995,4100,20,60,0,73051,0,0,0,0,1,0,0,0,0
109553,10,0.79999995,4100,20,60,0,73052,0,0,0,0,1,0,0,0,0
109554,10,0.79999995,4100,20,60,0,73053,0,0,0,0,1,0,0,0,0
109555,10,0.79999995,4100,20,60,0,73054,0,0,0,0,1,0,0,0,0
109556,10,0.79999995,4100,20,60,0,73055,0,0,0,0,1,0,0,0,0
109557,10,0.79999995,4100,20,60,0,73056,0,0,0,0,1,0,0,0,0
109558,10,0.79999995,4100,20,60,0,73057,0,0,0,0,1,0,0,0,0
109559,10,0.79999995,4100,20,60,0,73058,0,0,0,0,1,0,0,0,0
109560,10,0.79999995,4100,20,60,0,73059,0,0,0,0,1,0,0,0,0
109561,10,0.79999995,4100,20,60,0,73060,0,0,0,0,1,0,0,0,0
109562,10,0.79999995,4100,20,60,0,73061,0,0,0,0,1,0,0,0,0
109563,10,0.79999995,4100,20,60,0,73062,0,0,0,0,1,0,0,0,0
109564,10,0.79999995,4100,20,60,0,73063,0,0,0,0,1,0,0,0,0
109565,10,0.79999995,4100,20,60,0,73064,0,0,0,0,1,0,0,0,0
109566,10,0.79999995,4100,20,60,0,73065,0,0,0,0,1,0,0,0,0
109567,10,0.79999995,4100,20,60,0,73066,0,0,0,0,1,0,0,0,0
109568,10,0.79999995,4100,20,60,0,73067,0,0,0,0,1,0,0,0,0
109569,10,0.79999995,4100,20,60,0,73068,0,0,0,0,1,0,0,0,0
109570,10,0.79999995,4100,20,60,0,73069,0,0,0,0,1,0,0,0,0
109571,10,0.79999995,4100,20,60,0,73070,0,0,0,0,1,0,0,0,0
109572,10,0.79999995,4100,20,60,0,73071,0,0,0,0,1,0,0,0,0
109573,10,0.79999995,4100,20,60,0,73072,0,0,0,0,1,0,0,0,0
109574,10,0.79999995,4100,20,60,0,73073,0,0,0,0,1,0,0,0,0
109575,10,0.79999995,4100,20,60,0,73074,0,0,0,0,1,0,0,0,0
109576,10,0.79999995,4100,20,60,0,73075,0,0,0,0,1,0,0,0,0
109577,10,0.79999995,4100,20,60,0,73076,0,0,0,0,1,0,0,0,0
109578,10,0.79999995,4100,20,60,0,73077,0,0,0,0,1,0,0,0,0
109579,10,0.79999995,4100,20,60,0,73078,0,0,0,0,1,0,0,0,0
109580,10,0.79999995,4100,20,60,0,73079,0,0,0,0,1,0,0,0,0
109581,10,0.79999995,4100,20,60,0,73080,0,0,0,0,1,0,0,0,0
109582,10,0.79999995,4100,20,60,0,73081,0,0,0,0,1,0,0,0,0
109583,10,0.79999995,4100,20,60,0,73082,0,0,0,0,1,0,0,0,0
109584,10,0.79999995,4100,20,60,0,73083,0,0,0,0,1,0,0,0,0
109585,10,0.79999995,4100,20,60,0,73084,0,0,0,0,1,0,0,0,0
109586,10,0.79999995,4100,20,60,0,73085,0,0,0,0,1,0,0,0,0
109587,10,0.79999995,4100,20,60,0,73086,0,0,0,0,1,0,0,0,0
109588,10,0.79999995,4100,20,60,0,73087,0,0,0,0,1,0,0,0,0
109589,10,0.79999995,4100,20,60,0,73088,0,0,0,0,1,0,0,0,0
109590,10,0.79999995,4100,20,60,0,73089,0,0,0,0,1,0,0,0,0
109591,10,0.79999995,4100,20,60,0,73090,0,0,0,0,1,0,0,0,0
109592,10,0.79999995,4100,20,60,0,73091,0,0,0,0,1,0,0,0,0
109593,10,0.79999995,4100,20,60,0,73092,0,0,0,0,1,0,0,0,0
109594,10,0.79999995,4100,20,60,0,73093,0,0,0,0,1,0,0,0,0
109595,10,0.79999995,4100,20,60,0,73094,0,0,0,0,1,0,0,0,0
109596,10,0.79999995,4100,20,60,0,73095,0,0,0,0,1,0,0,0,0
109597,10,0.79999995,4100,20,60,0,73096,0,0,0,0,1,0,0,0,0
109598,10,0.79999995,4100,20,60,0,73097,0,0,0,0,1,0,0,0,0
109599,10,0.79999995,4100,20,60,0,73098,0,0,0,0,1,0,0,0,0
109600,10,0.79999995,4100,20,60,0,73099,0,0,0,0,1,0,0,0,0
109601,10,0.79999995,4100,20,60,0,73100,0,0,0,0,1,0,0,0,0
109602,10,0.79999995,4100,20,60,0,73101,0,0,0,0,1,0,0,0,0
109603,10,0.79999995,4100,20,60,0,73102,0,0,0,0,1,0,0,0,0
109604,10,0.79999995,4100,20,60,0,73103,0,0,0,0,1,0,0,0,0
109605,10,0.79999995,4100,20,60,0,73104,0,0,0,0,1,0,0,0,0
109606,10,1,4100,20,60,0,73105,0,0,0,0,1,0,691,0,0
109607,10,1,4100,20,60,0,73106,0,0,0,0,1,0,691,0,0
109608,10,0.79999995,4100,20,60,0,73107,0,0,0,0,1,0,0,0,0
109609,10,0.79999995,4100,20,60,0,73108,0,0,0,0,1,0,0,0,0
109610,10,0.79999995,4100,20,60,0,73109,0,0,0,0,1,0,0,0,0
109611,10,0.79999995,4100,20,60,0,73110,0,0,0,0,1,0,0,0,0
109612,10,0.79999995,4100,20,60,0,73111,0,0,0,0,1,0,0,0,0
109613,10,0.79999995,4100,20,60,0,73112,0,0,0,0,1,0,0,0,0
109614,10,0.79999995,4100,20,60,0,73113,0,0,0,0,1,0,0,0,0
109615,10,0.79999995,4100,20,60,0,73114,0,0,0,0,1,0,0,0,0
109616,10,0.79999995,4100,20,60,0,73115,0,0,0,0,1,0,0,0,0
109617,10,0.79999995,4100,20,60,0,73116,0,0,0,0,1,0,0,0,0
109618,10,0.79999995,4100,20,60,0,73117,0,0,0,0,1,0,0,0,0
109619,10,0.79999995,4100,20,60,0,73118,0,0,0,0,1,0,0,0,0
109620,10,0.79999995,4100,20,60,0,73119,0,0,0,0,1,0,0,0,0
109621,1,1,0,100,150,0,73120,0,0,0,0,0,0,14,0,0
109622,10,0.79999995,4100,20,60,0,73121,0,0,0,0,1,0,0,0,0
109623,10,0.79999995,4100,20,60,0,73122,0,0,0,0,1,0,0,0,0
109624,10,0.79999995,4100,20,60,0,73123,0,0,0,0,1,0,0,0,0
109625,10,0.79999995,4100,20,60,0,73124,0,0,0,0,1,0,0,0,0
109626,10,0.79999995,4100,20,60,0,73125,0,0,0,0,1,0,0,0,0
109627,10,0.79999995,4100,20,60,0,73126,0,0,0,0,1,0,0,0,0
109628,10,0.79999995,4100,20,60,0,73127,0,0,0,0,1,0,0,0,0
109629,10,0.79999995,4100,20,60,0,73128,0,0,0,0,1,0,0,0,0
109630,10,0.79999995,4100,20,60,0,73129,0,0,0,0,1,0,0,0,0
109631,10,0.79999995,4100,20,60,0,73130,0,0,0,0,1,0,0,0,0
109632,10,0.79999995,4100,20,60,0,73131,0,0,0,0,1,0,0,0,0
109633,10,0.79999995,4100,20,60,0,73132,0,0,0,0,1,0,0,0,0
109634,10,0.79999995,4100,20,60,0,73133,0,0,0,0,1,0,0,0,0
109635,10,0.79999995,4100,20,60,0,73134,0,0,0,0,1,0,0,0,0
109636,10,0.79999995,4100,20,60,0,73135,0,0,0,0,1,0,0,0,0
109637,10,0.79999995,4100,20,60,0,73136,0,0,0,0,1,0,0,0,0
109638,10,0.79999995,4100,20,60,0,73137,0,0,0,0,1,0,0,0,0
109639,10,0.79999995,4100,20,60,0,73138,0,0,0,0,1,0,0,0,0
109640,10,0.79999995,4100,20,60,0,73139,0,0,0,0,1,0,0,0,0
109641,10,0.79999995,4100,20,60,0,73140,0,0,0,0,1,0,0,0,0
109642,10,0.79999995,4100,20,60,0,73141,0,0,0,0,1,0,0,0,0
109643,10,0.79999995,4100,20,60,0,73142,0,0,0,0,1,0,0,0,0
109644,10,0.79999995,4100,20,60,0,73143,0,0,0,0,1,0,0,0,0
109645,10,0.79999995,4100,20,60,0,73144,0,0,0,0,1,0,0,0,0
109646,10,0.79999995,4100,20,60,0,73145,0,0,0,0,1,0,0,0,0
109647,10,0.79999995,4100,20,60,0,73146,0,0,0,0,1,0,0,0,0
109648,10,1,4100,20,60,0,73147,0,0,0,0,1,0,691,0,0
109649,10,0.79999995,4100,20,60,0,73148,0,0,0,0,1,0,0,0,0
109650,10,0.79999995,4100,20,60,0,73149,0,0,0,0,1,0,0,0,0
109651,10,0.79999995,4100,20,60,0,73150,0,0,0,0,1,0,0,0,0
109652,10,0.79999995,4100,20,60,0,73151,0,0,0,0,1,0,0,0,0
109653,10,0.79999995,4100,20,60,0,73152,0,0,0,0,1,0,0,0,0
109654,10,0.79999995,4100,20,60,0,73153,0,0,0,0,1,0,0,0,0
109655,10,0.79999995,4100,20,60,0,73154,0,0,0,0,1,0,0,0,0
109656,10,0.79999995,4100,20,60,0,73155,0,0,0,0,1,0,0,0,0
109657,10,0.79999995,4100,20,60,0,73156,0,0,0,0,1,0,0,0,0
109658,10,0.79999995,4100,20,60,0,73157,0,0,0,0,1,0,0,0,0
109659,10,0.79999995,4100,20,60,0,73158,0,0,0,0,1,0,0,0,0
109660,10,0.79999995,4100,20,60,0,73159,0,0,0,0,1,0,0,0,0
109661,10,0.79999995,4100,20,60,0,73160,0,0,0,0,1,0,0,0,0
109662,10,0.79999995,4100,20,60,0,73161,0,0,0,0,1,0,0,0,0
109663,10,0.79999995,4100,20,60,0,73162,0,0,0,0,1,0,0,0,0
109665,1,0.79999995,4096,15,60,0,73165,0,0.25,0.14999999,0.049999997,0,0,0,10,0
109666,10,0.79999995,4100,20,60,0,73166,0,0,0,0,1,0,0,0,0
109667,10,0.79999995,4100,20,60,0,73167,0,0,0,0,1,0,0,0,0
109668,10,0.79999995,4100,20,60,0,73168,0,0,0,0,1,0,0,0,0
109669,10,0.79999995,4100,20,60,0,73169,0,0,0,0,1,0,0,0,0
109670,10,0.79999995,4100,20,60,0,73170,0,0,0,0,1,0,0,0,0
109671,10,0.79999995,4100,20,60,0,73171,0,0,0,0,1,0,0,0,0
109672,10,0.79999995,4100,20,60,0,73172,0,0,0,0,1,0,0,0,0
109673,10,0.79999995,4100,20,60,0,73173,0,0,0,0,1,0,0,0,0
109674,10,0.79999995,4100,20,60,0,73174,0,0,0,0,1,0,0,0,0
109675,10,0.79999995,4100,20,60,0,73175,0,0,0,0,1,0,0,0,0
109676,10,0.79999995,4100,20,60,0,73176,0,0,0,0,1,0,0,0,0
109677,10,0.79999995,4100,20,60,0,73177,0,0,0,0,1,0,0,0,0
109678,10,0.79999995,4100,20,60,0,73178,0,0,0,0,1,0,0,0,0
109679,10,0.79999995,4100,20,60,0,73179,0,0,0,0,1,0,0,0,0
109680,10,0.79999995,4100,20,60,0,73180,0,0,0,0,1,0,0,0,0
109681,10,0.79999995,4100,20,60,0,73181,0,0,0,0,1,0,0,0,0
109682,10,0.79999995,4100,20,60,0,73182,0,0,0,0,1,0,0,0,0
109683,10,0.79999995,4100,20,60,0,73183,0,0,0,0,1,0,0,0,0
109684,10,0.79999995,4100,20,60,0,73184,0,0,0,0,1,0,0,0,0
109685,10,0.79999995,4100,20,60,0,73185,0,0,0,0,1,0,0,0,0
109686,10,0.79999995,4100,20,60,0,73186,0,0,0,0,1,0,0,0,0
109687,10,0.79999995,4100,20,60,0,73187,0,0,0,0,1,0,0,0,0
109688,10,0.79999995,4100,20,60,0,73188,0,0,0,0,1,0,0,0,0
109689,10,0.79999995,4100,20,60,0,73189,0,0,0,0,1,0,0,0,0
109690,10,0.79999995,4100,20,60,0,73190,0,0,0,0,1,0,0,0,0
109691,10,0.79999995,4100,20,60,0,73191,0,0,0,0,1,0,0,0,0
109692,10,0.79999995,4100,20,60,0,73192,0,0,0,0,1,0,0,0,0
109693,10,0.79999995,4100,20,60,0,73193,0,0,0,0,1,0,0,0,0
109694,10,0.79999995,4100,20,60,0,73194,0,0,0,0,1,0,0,0,0
109695,10,0.79999995,4100,20,60,0,73195,0,0,0,0,1,0,0,0,0
109696,10,1,4100,20,60,0,73196,0,0,0,0,1,0,691,0,0
109697,10,1,4100,20,60,0,73197,0,0,0,0,1,0,691,0,0
109698,10,0.79999995,4100,20,60,0,73198,0,0,0,0,1,0,0,0,0
109699,10,0.79999995,4100,20,60,0,73199,0,0,0,0,1,0,0,0,0
109700,10,0.79999995,4100,20,60,0,73200,0,0,0,0,1,0,0,0,0
109701,10,0.79999995,4100,20,60,0,73201,0,0,0,0,1,0,0,0,0
109702,10,0.79999995,4100,20,60,0,73202,0,0,0,0,1,0,0,0,0
109703,10,0.79999995,4100,20,60,0,73203,0,0,0,0,1,0,0,0,0
109704,10,0.79999995,4100,20,60,0,73204,0,0,0,0,1,0,0,0,0
109705,10,0.79999995,4100,20,60,0,73205,0,0,0,0,1,0,0,0,0
109706,10,0.79999995,4100,20,60,0,73206,0,0,0,0,1,0,0,0,0
109707,10,0.79999995,4100,20,60,0,73207,0,0,0,0,1,0,0,0,0
109708,10,0.79999995,4100,20,60,0,73208,0,0,0,0,1,0,0,0,0
109709,10,0.79999995,4100,20,60,0,73209,0,0,0,0,1,0,0,0,0
109710,10,0.79999995,4100,20,60,0,73210,0,0,0,0,1,0,0,0,0
109711,10,0.79999995,4100,20,60,0,73211,0,0,0,0,1,0,0,0,0
109712,10,0.79999995,4100,20,60,0,73212,0,0,0,0,1,0,0,0,0
109713,10,0.79999995,4100,20,60,0,73213,0,0,0,0,1,0,0,0,0
109714,10,0.79999995,4100,20,60,0,73214,0,0,0,0,1,0,0,0,0
109715,10,0.79999995,4100,20,60,0,73215,0,0,0,0,1,0,0,0,0
109716,10,0.79999995,4100,20,60,0,73216,0,0,0,0,1,0,0,0,0
109717,10,0.79999995,4100,20,60,0,73217,0,0,0,0,1,0,0,0,0
109718,10,0.79999995,4100,20,60,0,73218,0,0,0,0,1,0,0,0,0
109719,10,0.79999995,4100,20,60,0,73219,0,0,0,0,1,0,0,0,0
109720,10,0.79999995,4100,20,60,0,73220,0,0,0,0,1,0,0,0,0
109721,10,0.79999995,4100,20,60,0,73221,0,0,0,0,1,0,0,0,0
109722,10,0.79999995,4100,20,60,0,73222,0,0,0,0,1,0,0,0,0
109723,10,0.79999995,4100,20,60,0,73223,0,0,0,0,1,0,0,0,0
109724,10,0.79999995,4100,20,60,0,73224,0,0,0,0,1,0,0,0,0
109725,10,0.79999995,4100,20,60,0,73225,0,0,0,0,1,0,0,0,0
109726,10,0.79999995,4100,20,60,0,73226,0,0,0,0,1,0,0,0,0
