ID,DifficultyID,InterruptFlags,AuraInterruptFlags[0],AuraInterruptFlags[1],ChannelInterruptFlags[0],ChannelInterruptFlags[1],SpellID
195543,0,13,0,0,0,0,407819
195631,0,8,0,0,0,0,408120
195634,0,8,0,0,0,0,408124
195680,0,15,0,0,0,0,408247
195749,0,7,0,0,0,0,408439
195750,0,7,0,0,0,0,408440
195751,0,7,0,0,0,0,408441
195752,0,7,0,0,0,0,408442
195753,0,7,0,0,0,0,408443
195757,0,7,0,0,0,0,408472
195758,0,7,0,0,0,0,408473
195759,0,7,0,0,0,0,408474
195760,0,7,0,0,0,0,408475
195761,0,7,0,0,0,0,408477
195763,0,7,0,0,0,0,408479
195764,0,7,0,0,0,0,408481
195765,0,7,0,0,0,0,408482
195767,0,7,0,0,0,0,408484
195769,0,15,0,0,0,0,408490
195770,0,7,0,0,0,0,408491
195812,0,15,0,0,0,0,408521
195890,0,15,0,0,0,0,408755
195906,0,15,0,0,0,0,408824
195925,0,15,0,0,0,0,408916
195990,0,1583,0,0,31758,0,409064
196005,0,15,0,0,0,0,409163
196076,0,0,67113992,0,0,0,409423
196191,0,0,0,0,15406,0,409856
196213,0,15,0,0,0,0,409920
196222,0,15,0,0,0,0,409999
196223,0,15,0,0,0,0,410001
196224,0,15,0,0,0,0,410002
196227,0,15,0,0,0,0,410005
196228,0,15,0,0,0,0,410008
196230,0,15,0,0,0,0,410010
196231,0,15,0,0,0,0,410011
196233,0,15,0,0,0,0,410013
196234,0,15,0,0,0,0,410014
196235,0,15,0,0,0,0,410015
196239,0,15,0,0,0,0,410021
196240,0,15,0,0,0,0,410023
196241,0,15,0,0,0,0,410025
196242,0,15,0,0,0,0,410027
196243,0,15,0,0,0,0,410028
196244,0,15,0,0,0,0,410029
196247,0,15,0,0,0,0,410033
196273,0,15,0,0,0,0,410059
196274,0,15,0,0,0,0,410060
196275,0,15,0,0,0,0,410061
196286,0,15,0,0,0,0,410093
196287,0,15,0,0,0,0,410094
196288,0,15,0,0,0,0,410095
196289,0,15,0,0,0,0,410096
196290,0,15,0,0,0,0,410097
196291,0,15,0,0,0,0,410098
196292,0,15,0,0,0,0,410099
196293,0,15,0,0,0,0,410100
196294,0,15,0,0,0,0,410101
196296,0,15,0,0,0,0,410103
196297,0,15,0,0,0,0,410104
196298,0,15,0,0,0,0,410105
196299,0,15,0,0,0,0,410107
196301,0,15,0,0,0,0,410109
196302,0,15,0,0,0,0,410110
196303,0,15,0,0,0,0,410111
196304,0,15,0,0,0,0,410113
196305,0,15,0,0,0,0,410114
196306,0,15,0,0,0,0,410115
196307,0,15,0,0,0,0,410116
196309,0,15,0,0,0,0,410118
196312,0,15,0,0,0,0,410121
196313,0,15,0,0,0,0,410122
196314,0,15,0,0,0,0,410123
196557,0,15,0,0,0,0,410958
196560,0,15,0,0,0,0,410971
196607,0,5,0,0,0,0,411186
196618,0,15,0,0,0,0,411220
196621,0,15,0,0,0,0,411210
196631,0,15,0,0,0,0,411239
196633,0,5,0,0,0,0,411249
196640,0,5,0,0,0,0,411263
196644,0,5,0,0,0,0,411272
196647,0,15,0,0,0,0,411253
196650,0,15,0,0,0,0,411280
196651,0,15,0,0,0,0,411282
196652,0,15,0,0,0,0,411284
196754,0,9,0,0,48140,0,411624
196761,0,9,0,0,48140,0,411631
196805,0,9,0,0,15420,0,411774
196861,0,8,0,0,0,0,411956
196863,0,15,0,0,0,0,411959
196864,0,5,0,0,0,0,411961
196870,0,15,0,0,0,0,411973
196872,0,15,0,0,0,0,411978
196877,0,13,0,0,0,0,411990
196878,0,15,0,0,0,0,411992
196879,0,15,0,0,0,0,411993
196912,0,8,0,0,0,0,412113
196914,0,8,0,0,0,0,412116
196916,0,8,0,0,0,0,412118
196917,0,8,0,0,0,0,412120
196918,0,8,0,0,0,0,412121
196919,0,8,0,0,0,0,412122
196920,0,8,0,0,0,0,412123
196936,0,8,0,0,0,0,412202
196937,0,8,0,0,0,0,412205
196938,0,8,0,0,0,0,412207
196939,0,8,0,0,0,0,412209
196940,0,8,0,0,0,0,412210
196942,0,8,0,0,0,0,412214
196944,0,8,0,0,0,0,412218
196951,0,8,0,0,0,0,412230
196952,0,8,0,0,0,0,412231
196953,0,8,0,0,0,0,412232
197006,0,15,0,0,0,0,412428
197008,0,15,0,0,0,0,412437
197028,0,15,0,0,31756,0,412510
197031,0,15,0,0,31788,0,412526
197034,0,15,0,0,0,0,412532
197103,0,1,0,0,0,0,412718
197116,0,15,0,0,0,0,412758
197172,0,13,0,0,0,0,413052
197231,0,15,0,0,31788,0,413259
197281,0,1,0,0,0,0,413446
197359,0,15,0,0,21516,0,413664
197561,0,1,0,0,0,0,407014
197585,0,47,0,0,0,0,414370
197636,0,8,0,0,0,0,414684
197640,0,15,0,0,0,0,414722
197641,0,5,0,0,0,0,414723
197666,0,15,0,0,0,0,414825
197684,0,0,-1604845568,512,-2142765056,512,414907
197685,0,1,0,0,0,0,414908
197693,0,5,0,0,0,0,414952
197694,0,31,0,0,0,0,414953
197715,0,15,0,0,0,0,415004
197716,0,15,0,0,0,0,415005
197720,0,5,0,0,0,0,415028
197740,0,4,0,0,0,0,415105
197776,0,15,0,0,0,0,415233
197890,0,15,0,0,0,0,415918
197895,0,15,0,0,0,0,415922
197897,0,15,0,0,0,0,415926
197902,0,15,0,0,0,0,415934
197903,0,15,0,0,0,0,415936
197905,0,15,0,0,0,0,415939
197907,0,15,0,0,0,0,415942
197911,0,15,0,0,0,0,415948
197920,0,15,0,0,0,0,415991
197924,0,15,0,0,0,0,415995
197925,0,15,0,0,0,0,415996
197926,0,15,0,0,0,0,415997
197931,0,15,0,0,0,0,416002
197932,0,15,0,0,0,0,416003
197933,0,15,0,0,0,0,416004
197934,0,15,0,0,0,0,416005
197937,0,15,0,0,0,0,416008
197938,0,15,0,0,0,0,416009
197943,0,15,0,0,0,0,416014
197944,0,15,0,0,0,0,416015
197945,0,15,0,0,0,0,416017
197947,0,15,0,0,0,0,416028
197950,0,15,0,0,0,0,416031
197953,0,15,0,0,0,0,416035
197955,0,15,0,0,0,0,416037
197960,0,15,0,0,0,0,416042
197962,0,15,0,0,0,0,416044
197964,0,15,0,0,0,0,416046
197967,0,15,0,0,0,0,416049
197968,0,15,0,0,0,0,416050
197969,0,15,0,0,0,0,416051
197971,0,15,0,0,0,0,416054
197972,0,15,0,0,0,0,416055
197973,0,15,0,0,0,0,416057
197975,0,15,0,0,0,0,416062
197979,0,15,0,0,0,0,416066
197985,0,15,0,0,0,0,416083
197986,0,15,0,0,0,0,416084
197987,0,15,0,0,0,0,416085
197988,0,15,0,0,0,0,416086
197989,0,15,0,0,0,0,416087
197990,0,15,0,0,0,0,416089
197991,0,15,0,0,0,0,416090
197992,0,15,0,0,0,0,416091
197994,0,15,0,0,0,0,416093
198044,0,15,0,0,0,0,416304
198186,0,5,0,0,0,0,416505
198233,0,5,0,0,0,0,416553
198339,0,5,0,0,0,0,416768
198340,0,5,0,0,0,0,416772
198364,0,5,0,0,0,0,416825
198482,0,5,0,0,0,0,417056
198483,0,8,0,0,0,0,417057
198484,0,8,0,0,0,0,417058
198485,0,8,0,0,0,0,417059
198486,0,8,0,0,0,0,417060
198487,0,8,0,0,0,0,417061
198488,0,8,0,0,0,0,417062
198489,0,8,0,0,0,0,417063
198490,0,8,0,0,0,0,417064
198491,0,8,0,0,0,0,417065
198492,0,8,0,0,0,0,417066
198493,0,8,0,0,0,0,417068
198555,0,12,0,0,0,0,417157
198561,0,15,0,0,0,0,417192
198564,0,5,0,0,0,0,417202
198593,0,5,0,0,0,0,417315
198624,0,15,0,0,0,0,417433
198724,0,5,0,0,0,0,417743
198747,0,27,0,0,0,0,417803
198751,0,15,0,0,0,0,417856
198812,0,5,0,0,0,0,418065
198908,0,15,0,0,0,0,418347
198932,0,5,0,0,0,0,418483
198934,0,5,0,0,0,0,418486
198937,0,5,0,0,0,0,418487
198939,0,5,0,0,0,0,418489
198944,0,31,0,0,0,0,418510
198977,0,15,0,0,0,0,418599
199010,0,5,0,0,0,0,418767
199179,0,31,0,0,0,0,419417
199447,0,15,0,0,0,0,420526
199449,0,0,2050,0,0,0,420536
199486,0,31,0,0,0,0,420664
199487,0,31,0,0,0,0,420666
199495,0,15,0,0,0,0,420684
199502,0,31,0,0,0,0,420709
199527,0,15,0,0,0,0,420794
199552,0,0,-1604845568,512,-2142765056,512,420861
199567,0,31,0,0,0,0,420899
199586,0,5,0,0,0,0,420964
199595,0,15,0,0,0,0,420990
199607,0,5,0,0,0,0,421058
199650,0,15,0,0,0,0,421239
199663,0,5,0,0,0,0,421295
199665,0,5,0,0,0,0,421299
199666,0,5,0,0,0,0,421303
199667,0,5,0,0,0,0,421304
199670,0,15,0,0,0,0,421322
199672,0,5,0,0,0,0,421338
199689,0,5,0,0,0,0,421406
199693,0,15,0,0,0,0,421424
199715,0,15,0,0,0,0,421508
199741,0,15,0,0,0,0,421596
199743,0,5,0,0,0,0,421599
199901,0,5,0,0,0,0,422171
199955,0,5,0,0,0,0,422387
199960,0,5,0,0,0,0,422397
199961,0,15,0,0,0,0,422410
199982,0,5,0,0,0,0,422478
199986,0,31,0,0,0,0,422488
200021,0,0,524288,0,0,0,422621
200136,0,31,0,0,0,0,423088
200151,0,15,0,0,0,0,423133
200185,0,31,0,0,0,0,423300
200256,0,31,0,0,0,0,423632
200464,0,15,0,0,0,0,42896
200466,0,5,0,0,0,0,423187
200541,0,15,0,0,0,0,424553
200543,0,5,0,0,0,0,424563
200569,0,15,0,0,0,0,424641
200570,0,15,0,0,0,0,424645
200587,0,15,0,0,0,0,424718
200604,0,15,0,0,0,0,424760
200605,0,15,0,0,0,0,424765
200612,0,1,0,0,0,0,424788
200664,0,15,0,0,0,0,424984
200666,0,15,0,0,0,0,424988
200667,0,15,0,0,0,0,424990
200668,0,15,0,0,0,0,424992
200700,0,15,0,0,0,0,425102
200701,0,15,0,0,0,0,425103
200732,0,15,0,0,0,0,425124
200751,0,5,0,0,0,0,425067
200753,0,15,0,0,0,0,425170
200754,0,15,0,0,0,0,425171
200760,0,15,0,0,0,0,425189
200769,0,8,0,0,0,0,425204
200770,0,15,0,0,0,0,425213
200771,0,15,0,0,0,0,425215
200772,0,15,0,0,0,0,425216
200773,0,8,0,0,0,0,425225
200774,0,0,524288,2048,0,0,420576
200775,0,15,0,0,0,0,425233
200777,0,1,0,0,0,0,425239
200787,0,1,0,0,0,0,425265
200788,0,8,0,0,0,0,425268
200789,0,8,0,0,0,0,425269
200790,0,8,0,0,0,0,425270
200791,0,8,0,0,0,0,425271
200792,0,8,0,0,0,0,425272
200794,0,8,0,0,0,0,425273
200795,0,8,0,0,0,0,425274
200796,0,8,0,0,0,0,425275
200797,0,8,0,0,0,0,425276
200798,0,8,0,0,0,0,425277
200801,0,0,4197376,0,0,0,425284
200803,0,15,0,0,0,0,425309
200804,0,15,0,0,0,0,425310
200806,0,15,0,0,0,0,425312
200807,0,15,0,0,0,0,425314
200813,0,15,0,0,0,0,425343
200814,0,15,0,0,0,0,425344
200843,0,15,0,0,0,0,425443
200845,0,15,0,0,0,0,425444
200846,0,15,0,0,0,0,425445
200847,0,15,0,0,0,0,425446
200848,0,15,0,0,0,0,425447
200856,0,15,0,0,0,0,425476
200857,0,15,0,0,0,0,425477
200862,0,5,0,0,0,0,425497
200890,0,15,0,0,0,0,425618
200891,0,15,0,0,0,0,425619
200892,0,15,0,0,0,0,425621
200910,0,15,0,0,0,0,425758
200911,0,15,0,0,0,0,425759
200912,0,15,0,0,0,0,425760
200913,0,15,0,0,0,0,425762
200949,0,15,0,0,0,0,425882
200950,0,15,0,0,0,0,425883
200953,0,15,0,0,0,0,425891
201026,0,13,0,0,0,0,426069
201027,0,15,0,0,0,0,426070
201059,0,15,0,0,0,0,426175
201060,0,15,0,0,0,0,426178
201061,0,15,0,0,0,0,426180
201062,0,31,0,0,0,0,426182
201084,0,15,0,0,0,0,426320
201085,0,15,0,0,0,0,426325
201100,0,15,0,0,0,0,426359
201131,0,15,0,0,0,0,426443
201132,0,15,0,0,0,0,426445
201136,0,15,0,0,0,0,426452
201145,0,15,0,0,0,0,426467
201146,0,15,0,0,0,0,426470
201157,0,15,0,0,0,0,426491
201159,0,0,0,256,0,0,426490
201188,0,1591,0,0,0,0,426571
201193,0,0,33554432,0,0,0,414920
201208,0,15,0,0,0,0,426607
201217,0,1573,0,0,0,0,426633
201223,0,9,0,0,0,0,426668
201244,0,15,0,0,0,0,426764
201263,0,15,0,0,0,0,426821
201313,0,0,524288,0,0,0,426972
201325,0,1,0,0,0,0,427020
201343,0,15,0,0,0,0,427061
201346,0,15,0,0,0,0,427076
201347,0,15,0,0,0,0,427078
201349,0,15,0,0,0,0,427080
201350,0,15,0,0,0,0,427081
201351,0,15,0,0,0,0,427082
201352,0,15,0,0,0,0,427084
201366,0,15,0,0,0,0,427143
201507,0,1577,5279745,2048,0,0,427592
201551,0,15,0,0,0,0,427717
201555,0,15,0,0,0,0,427733
201681,0,0,524288,0,0,0,974
201786,0,15,0,0,0,0,428424
201821,0,5,0,0,0,0,428567
201828,0,5,0,0,0,0,428604
201862,0,8,0,0,0,0,428713
201897,0,15,0,0,0,0,428739
201898,0,8,0,0,0,0,428741
202008,0,1,0,0,0,0,428837
202009,0,1,0,0,0,0,428838
202010,0,1,0,0,0,0,428840
202011,0,1,0,0,0,0,428842
202012,0,1,0,0,0,0,428843
202013,0,1,0,0,0,0,428844
202014,0,1,0,0,0,0,428845
202015,0,1,0,0,0,0,428846
202016,0,1,0,0,0,0,428847
202017,0,1,0,0,0,0,428848
202018,0,1,0,0,0,0,428849
202019,0,1,0,0,0,0,428850
202020,0,1,0,0,0,0,428851
202021,0,1,0,0,0,0,428853
202022,0,1,0,0,0,0,428855
202023,0,1,0,0,0,0,428856
202024,0,1,0,0,0,0,428857
202025,0,1,0,0,0,0,428858
202081,0,15,0,0,0,0,428878
202166,0,15,0,0,31756,0,428885
202358,0,15,0,0,0,0,428917
202419,0,8,0,0,0,0,429125
202427,0,15,0,0,0,0,429145
202428,0,15,0,0,0,0,429146
202454,0,15,0,0,0,0,429242
202455,0,15,0,0,0,0,429247
202456,0,15,0,0,0,0,429249
202457,0,15,0,0,0,0,429251
202458,0,15,0,0,0,0,429255
202460,0,15,0,0,0,0,429261
202472,0,15,0,0,0,0,429304
202473,0,15,0,0,0,0,429306
202474,0,15,0,0,0,0,429308
202475,0,15,0,0,0,0,429309
202476,0,15,0,0,0,0,429311
202486,0,15,0,0,0,0,429347
202487,0,15,0,0,0,0,429348
202488,0,15,0,0,0,0,429349
202489,0,15,0,0,0,0,429350
202490,0,15,0,0,0,0,429351
202492,0,15,0,0,0,0,429354
202507,0,13,0,0,0,0,429429
202508,0,15,0,0,0,0,429434
202579,0,13,0,0,0,0,429687
202580,0,13,0,0,0,0,429688
202619,0,15,0,0,31788,0,429820
202620,0,8,0,0,0,0,429823
202621,0,15,0,0,0,0,429825
202624,0,15,0,0,0,0,429838
202636,0,31,128,0,0,0,429856
202637,0,31,128,0,0,0,429857
202639,0,15,0,0,0,0,429869
202680,0,1,0,0,0,0,429972
202681,0,1,0,0,0,0,430021
202770,0,15,0,0,0,0,430231
202773,0,15,0,0,0,0,430236
202793,0,31,0,0,0,0,430318
202803,0,0,272629760,2048,0,0,430352
202810,0,1,0,0,0,0,430374
202811,0,1,0,0,0,0,430375
202812,0,1,0,0,0,0,430376
202813,0,1,0,0,0,0,430377
202814,0,1,0,0,0,0,430378
202815,0,1,0,0,0,0,430380
202818,0,1,0,0,0,0,430383
202820,0,1,0,0,0,0,430385
202821,0,1,0,0,0,0,430387
202822,0,1,0,0,0,0,430388
202823,0,1,0,0,0,0,430389
202824,0,15,0,0,0,0,430392
202825,0,1,0,0,0,0,430393
202826,0,1,0,0,0,0,430394
202827,0,1,0,0,0,0,430395
202828,0,1,0,0,0,0,430396
202829,0,15,0,0,0,0,430397
202831,0,1,0,0,0,0,430399
202833,0,1,0,0,0,0,430401
202834,0,1,0,0,0,0,430402
202835,0,1,0,0,0,0,430403
202836,0,1,0,0,0,0,430404
202837,0,1,0,0,0,0,430405
202839,0,15,0,0,0,0,430409
202845,0,15,0,0,0,0,430419
202884,0,5,0,0,0,0,430565
202914,0,15,0,0,0,0,430585
202992,0,1,0,0,0,0,430771
202993,0,1,0,0,0,0,430773
202995,0,1,0,0,0,0,430776
203016,0,15,0,0,0,0,415236
203045,0,0,0,2048,0,0,430947
203080,0,0,0,2048,0,0,431111
203135,0,15,0,0,0,0,431362
203156,0,15,0,0,0,0,431447
203157,0,15,0,0,0,0,431449
203158,0,15,0,0,0,0,431451
203160,0,15,0,0,0,0,431461
203163,0,15,0,0,0,0,431468
203213,0,15,0,0,0,0,431601
203214,0,15,0,0,0,0,431611
203219,0,23,0,0,0,0,426754
203224,0,15,0,0,0,0,431650
203225,0,15,0,0,0,0,431655
203227,0,15,0,0,0,0,431663
203229,0,15,0,0,0,0,431669
203231,0,15,0,0,0,0,431673
203236,0,15,0,0,0,0,431681
203243,0,15,0,0,0,0,431705
203253,0,15,0,0,0,0,431743
203255,0,15,0,0,0,0,431745
203256,0,15,0,0,0,0,431747
203263,0,15,0,0,0,0,431756
203264,0,15,0,0,0,0,431758
203348,0,15,0,0,0,0,432139
203367,0,1599,0,0,0,0,432190
203377,0,15,0,0,0,0,432234
203378,0,15,0,0,0,0,432236
203379,0,15,0,0,0,0,432238
203380,0,15,0,0,0,0,432241
203397,0,15,0,0,0,0,432291
203398,0,15,0,0,0,0,432293
203399,0,15,0,0,0,0,432295
203400,0,15,0,0,0,0,432297
203401,0,15,0,0,0,0,432299
203402,0,15,0,0,0,0,432301
203410,0,0,0,0,31758,0,432330
203654,0,41,0,0,0,0,433251
203655,0,47,0,0,0,0,433254
203665,0,15,0,0,67109896,1,433354
203672,0,41,0,0,0,0,433398
203713,0,5,0,0,0,0,433551
203717,0,15,0,0,67109896,1,433559
203728,0,45,0,0,0,0,433546
203773,0,15,0,0,0,0,433780
203780,0,0,0,0,4,0,433797
203781,0,0,0,0,4,0,433801
203800,0,15,0,0,0,0,433883
203801,0,15,0,0,0,0,433884
203849,0,0,-1604845568,512,-2142765056,512,434165
203850,0,1,0,0,0,0,434167
203856,0,31,0,0,0,0,434223
203909,0,15,0,0,0,0,434443
203923,0,15,0,0,0,0,434475
203927,0,15,0,0,0,0,434486
203930,0,31,128,0,0,0,434508
203937,0,15,0,0,0,0,434523
204003,0,15,0,0,0,0,434744
204006,0,31,0,0,0,0,434752
204007,0,31,0,0,0,0,434753
204008,0,31,524290,0,0,0,434754
204009,0,31,0,0,0,0,434755
204017,0,45,0,0,0,0,434358
204043,0,1599,0,0,0,0,434814
204056,0,31,0,0,31756,0,434851
204061,0,5,0,0,0,0,434869
204078,0,5,0,0,0,0,434957
204095,0,1591,0,0,0,0,435083
204104,0,1,0,0,0,0,435117
204106,0,15,0,0,0,0,435120
204133,0,0,0,0,15372,0,435167
204136,0,15,0,0,0,0,435185
204139,0,6,0,0,0,0,435205
204140,0,6,0,0,0,0,435206
204143,0,1591,0,0,0,0,435213
204153,0,39,0,0,0,0,435218
204154,0,0,2,0,0,0,435256
204168,0,31,0,0,0,0,435317
204229,0,15,0,0,0,0,435445
204230,0,1583,0,0,31758,0,435450
204235,0,15,0,0,0,0,435481
204248,0,15,0,0,0,0,435532
204254,0,5,0,0,0,0,435552
204256,0,31,0,0,0,0,435563
204257,0,15,0,0,0,0,435610
204279,0,15,0,0,0,0,435819
204285,0,15,0,0,0,0,435827
204303,0,15,0,0,0,0,435841
204307,0,15,0,0,0,0,435848
204308,0,15,0,0,0,0,435849
204333,0,15,0,0,0,0,435903
204334,0,15,0,0,0,0,435904
204336,0,15,0,0,0,0,435906
204338,0,15,0,0,0,0,435908
204340,0,15,0,0,0,0,435910
204342,0,1,0,0,0,0,435912
204343,0,1,0,0,0,0,435913
204344,0,1,0,0,0,0,435914
204345,0,1,0,0,0,0,435915
204346,0,1,0,0,0,0,435916
204347,0,1,0,0,0,0,435917
204348,0,1,0,0,0,0,435918
204349,0,1,0,0,0,0,435919
204350,0,1,0,0,0,0,435920
204351,0,1,0,0,0,0,435921
204352,0,1,0,0,0,0,435922
204353,0,1,0,0,0,0,435923
204354,0,1,0,0,0,0,435924
204355,0,1,0,0,0,0,435925
204356,0,1,0,0,0,0,435926
204357,0,1,0,0,0,0,435927
204358,0,1,0,0,0,0,435928
204359,0,1,0,0,0,0,435929
204360,0,1,0,0,0,0,435930
204361,0,1,0,0,0,0,435931
204362,0,1,0,0,0,0,435932
204363,0,1,0,0,0,0,435933
204364,0,1,0,0,0,0,435934
204365,0,1,0,0,0,0,435935
204366,0,1,0,0,0,0,435936
204367,0,1,0,0,0,0,435937
204368,0,1,0,0,0,0,435938
204369,0,1,0,0,0,0,435939
204370,0,1,0,0,0,0,435940
204371,0,1,0,0,0,0,435941
204372,0,1,0,0,0,0,435942
204373,0,1,0,0,0,0,435943
204374,0,1,0,0,0,0,435944
204375,0,1,0,0,0,0,435945
204376,0,1,0,0,0,0,435946
204377,0,1,0,0,0,0,435947
204378,0,1,0,0,0,0,435948
204379,0,15,0,0,0,0,435949
204381,0,15,0,0,0,0,435951
204383,0,15,0,0,0,0,435953
204385,0,15,0,0,0,0,435956
204387,0,15,0,0,0,0,435958
204389,0,15,0,0,0,0,435960
204391,0,5,0,0,0,0,435963
204392,0,15,0,0,0,0,435964
204394,0,15,0,0,0,0,435966
204396,0,5,0,0,0,0,435968
204397,0,15,0,0,0,0,435969
204399,0,15,0,0,0,0,435971
204402,0,9,0,0,0,0,435991
204409,0,1,8,0,8,0,436027
204411,0,0,4096,0,0,0,436041
204421,0,1536,4718592,0,0,0,436097
204433,0,1,8,0,0,0,436059
204451,0,31,128,0,0,0,436288
204452,0,31,128,0,0,0,436289
204454,0,31,0,0,0,0,436295
204461,0,31,0,0,0,0,436326
204462,0,31,128,0,0,0,436327
204463,0,31,128,0,0,0,436329
204471,0,15,0,0,0,0,436368
204473,0,0,272629760,2048,0,0,436387
204479,0,15,0,0,0,0,436429
204480,0,15,0,0,0,0,436430
204481,0,15,0,0,0,0,436445
204483,0,1,0,0,0,0,436474
204484,0,1,572429,0,8,0,436475
204485,0,15,0,0,0,0,436516
204486,0,8,0,0,0,0,436517
204489,0,1791,0,0,0,0,429961
204490,0,31,0,0,0,0,436536
204493,0,15,0,0,0,0,436545
204494,0,15,0,0,0,0,436563
204528,0,15,0,0,0,0,436609
204535,0,1536,4718592,0,0,0,436641
204562,0,31,0,0,0,0,436692
204572,0,1,0,0,0,0,436570
204573,0,1,0,0,0,0,436695
204595,0,1,0,0,0,0,436824
204604,0,15,0,0,0,0,436861
204605,0,15,0,0,0,0,436863
204619,0,15,0,0,0,0,436937
204620,0,15,0,0,0,0,436938
204621,0,15,0,0,0,0,436939
204622,0,15,0,0,0,0,436940
204623,0,15,0,0,0,0,436942
204624,0,15,0,0,0,0,436943
204625,0,15,0,0,0,0,436944
204626,0,15,0,0,0,0,436945
204627,0,15,0,0,0,0,436946
204631,0,15,0,0,0,0,436969
204632,0,15,0,0,0,0,436970
204634,0,15,0,0,0,0,436973
204640,0,15,0,0,0,0,437009
204672,0,15,0,0,0,0,437123
204677,0,15,0,0,0,0,437138
204682,0,15,0,0,15374,0,437169
204701,0,41,0,0,0,0,437301
204703,0,15,0,0,15374,0,437311
204708,0,41,0,0,0,0,437353
204712,0,41,0,0,0,0,437398
204713,0,41,0,0,4108,0,437410
204716,0,41,0,0,0,0,437424
204743,0,0,4718592,0,0,0,437480
204744,0,45,0,0,0,0,437472
204745,0,0,4718592,0,0,0,437479
204746,0,41,0,0,0,0,437503
204762,0,41,0,0,0,0,437597
204777,0,0,-2142765056,512,0,0,437627
204784,0,15,0,0,0,0,437707
204806,0,0,-2142765056,0,0,0,437801
204807,0,45,0,0,4120,0,437802
204808,0,41,0,0,0,0,437805
204811,0,8,0,0,0,0,437764
204812,0,41,0,0,0,0,437809
204814,0,41,0,0,0,0,437817
204825,0,41,0,0,0,0,437868
204828,0,41,0,0,0,0,437891
204833,0,41,0,0,0,0,437915
204836,0,41,0,0,0,0,437920
204837,0,41,0,0,4108,0,437921
204838,0,41,0,0,0,0,437927
204840,0,41,0,0,0,0,437928
204841,0,41,0,0,0,0,437930
204847,0,41,0,0,0,0,437951
204863,0,41,0,0,0,0,437995
204868,0,15,0,0,0,0,438019
204872,0,1583,0,0,31758,0,438032
204880,0,1583,0,0,31758,0,438078
204881,0,1583,0,0,31758,0,438079
204889,0,41,0,0,0,0,438101
204890,0,45,0,0,0,0,437621
204893,0,41,0,0,0,0,438142
204903,0,0,-2142765056,0,0,0,438185
204919,0,0,0,0,31758,0,438262
204933,0,1,0,0,0,0,438294
204945,0,9,0,0,0,0,438326
204950,0,13,0,0,0,0,438335
204952,0,15,0,0,0,0,438338
204953,0,15,0,0,0,0,438339
204954,0,15,0,0,0,0,438341
204957,0,15,0,0,0,0,438350
205004,0,0,0,2048,0,0,438536
205005,0,0,0,2048,0,0,438537
205007,0,31,0,0,0,0,438305
205012,0,1563,268435466,0,0,0,429960
205103,0,0,-1604845568,512,-2142765056,512,438714
205105,0,1,0,0,0,0,438713
205157,0,15,0,0,0,0,438938
205210,0,15,0,0,0,0,439084
205211,0,15,0,0,0,0,439085
205212,0,15,0,0,0,0,439086
205213,0,15,0,0,0,0,439088
205214,0,15,0,0,0,0,439090
205215,0,15,0,0,0,0,439091
205216,0,15,0,0,0,0,439092
205217,0,15,0,0,0,0,439093
205218,0,15,0,0,0,0,439094
205219,0,15,0,0,0,0,439096
205220,0,15,0,0,0,0,439097
205221,0,15,0,0,0,0,439098
205222,0,15,0,0,0,0,439100
205223,0,15,0,0,0,0,439102
205225,0,15,0,0,0,0,439105
205226,0,15,0,0,0,0,439106
205227,0,15,0,0,0,0,439108
205228,0,15,0,0,0,0,439109
205229,0,15,0,0,0,0,439110
205230,0,15,0,0,0,0,439111
205231,0,15,0,0,0,0,439112
205232,0,15,0,0,0,0,439113
205233,0,15,0,0,0,0,439114
205234,0,15,0,0,0,0,439116
205235,0,15,0,0,0,0,439118
205236,0,15,0,0,0,0,439119
205237,0,15,0,0,0,0,439120
205238,0,15,0,0,0,0,439121
205239,0,15,0,0,0,0,439122
205240,0,15,0,0,0,0,439123
205241,0,15,0,0,0,0,439124
205242,0,15,0,0,0,0,439125
205243,0,15,0,0,0,0,439126
205244,0,15,0,0,0,0,439127
205245,0,15,0,0,0,0,439128
205246,0,15,0,0,0,0,439129
205247,0,15,0,0,0,0,439130
205248,0,15,0,0,0,0,439131
205249,0,15,0,0,0,0,439132
205250,0,15,0,0,0,0,439133
205251,0,15,0,0,0,0,439134
205252,0,15,0,0,0,0,439135
205258,0,15,0,0,0,0,439156
205260,0,31,0,0,0,0,438723
205296,0,31,0,0,4104,0,438732
205310,0,15,0,0,0,0,439462
205311,0,15,0,0,0,0,439464
205312,0,15,0,0,0,0,439465
205322,0,15,0,0,0,0,439500
205323,0,15,0,0,0,0,439503
205324,0,15,0,0,0,0,439505
205361,0,1,0,0,0,0,432062
205405,0,8,163840,0,0,0,439748
205408,0,15,0,0,0,0,439765
205409,0,15,0,0,0,0,439767
205410,0,15,0,0,0,0,439770
205420,0,1583,0,0,31758,0,439822
205421,0,1583,0,0,31758,0,439823
205422,0,1583,0,0,31758,0,439824
205424,0,1583,0,0,31758,0,439826
205444,0,31,0,0,0,0,439956
205445,0,15,0,0,0,0,439960
205453,0,31,0,0,0,0,439995
205454,0,31,0,0,0,0,439996
205455,0,31,0,0,0,0,439998
205473,0,31,0,0,0,0,440106
205515,0,15,0,0,0,0,440212
205519,0,15,0,0,0,0,440236
205593,0,31,0,0,0,0,440471
