ID,RaceID,ClassID,SexID,SoundID,EmotesTextID
2338,4,12,0,167678,136
2339,4,12,1,109346,4
2340,10,12,1,101042,518
2341,10,12,1,101045,98
2342,4,12,1,109348,98
2343,4,12,1,109345,518
2344,34,0,1,101907,453
2345,34,0,0,101981,453
2346,34,0,1,101906,106
2347,34,0,0,101980,106
2348,34,0,1,110144,104
2349,34,0,0,110145,104
2350,34,0,0,101960,102
2351,34,0,1,101886,102
2352,34,0,0,101978,325
2353,34,0,1,101904,325
2354,34,0,1,101841,143
2355,34,0,0,101915,143
2356,34,0,0,101977,264
2357,34,0,1,101903,264
2358,34,0,1,101901,97
2359,34,0,0,101975,97
2360,34,0,1,101898,85
2361,34,0,0,101972,85
2362,34,0,1,101890,76
2363,34,0,0,101964,76
2364,34,0,1,101897,75
2365,34,0,0,101971,75
2366,34,0,0,101970,183
2367,34,0,1,101896,183
2368,34,0,1,101894,327
2369,34,0,0,101968,327
2370,34,0,0,101969,323
2371,34,0,1,101895,323
2372,34,0,0,101966,67
2373,34,0,1,101892,67
2374,34,0,1,101891,66
2375,34,0,0,101965,66
2376,34,0,0,101915,65
2377,34,0,1,101884,19
2378,34,0,1,101841,65
2379,34,0,0,101958,19
2380,34,0,0,101964,20
2381,34,0,1,101890,20
2382,34,0,0,110131,14
2383,34,0,1,110118,14
2384,34,0,1,101836,8
2385,34,0,0,101910,8
2386,34,0,1,101835,307
2387,34,0,0,101909,307
2388,34,0,1,101834,5
2389,34,0,0,101908,5
2390,34,0,0,101957,519
2391,34,0,1,101883,519
2392,34,0,0,101964,60
2393,34,0,1,101890,60
2394,34,0,1,101889,58
2395,34,0,0,101963,58
2398,34,0,1,101888,304
2399,34,0,0,101962,304
2400,34,0,0,101961,303
2401,34,0,1,101887,303
2402,34,0,0,101960,55
2403,34,0,1,101886,55
2404,34,0,0,101959,326
2405,34,0,1,101885,326
2406,34,0,1,101890,52
2407,34,0,0,101964,52
2408,34,0,0,101964,47
2409,34,0,1,101890,47
2410,34,0,1,101890,45
2411,34,0,0,101964,45
2412,34,0,0,101957,507
2413,34,0,1,101883,507
2414,34,0,1,101882,324
2415,34,0,0,101956,324
2416,34,0,1,101881,328
2417,34,0,0,101955,328
2418,34,0,0,101954,306
2419,34,0,1,101880,306
2420,34,0,1,101841,31
2421,34,0,0,101915,31
2422,34,0,1,101840,26
2423,34,0,0,101914,26
2424,34,0,0,101964,23
2425,34,0,1,101890,23
2426,34,0,0,101913,22
2427,34,0,1,101839,22
2428,34,0,1,101838,21
2429,34,0,0,101912,21
2430,34,0,0,101911,305
2431,34,0,1,101837,305
2432,36,0,1,110270,307
2433,36,0,1,110338,97
2434,36,0,1,110343,453
2435,36,0,1,110272,106
2436,36,0,1,110261,104
2437,36,0,1,110322,102
2438,36,0,1,110341,325
2439,36,0,1,110277,143
2440,36,0,1,110340,264
2441,36,0,1,110334,85
2442,36,0,1,110326,76
2443,36,0,1,110333,75
2444,36,0,1,110332,183
2445,36,0,1,110330,327
2446,36,0,1,110331,323
2447,36,0,1,110328,67
2448,36,0,1,110327,66
2449,36,0,1,110277,65
2450,36,0,1,110326,60
2451,36,0,1,110325,58
2452,36,0,1,110335,329
2453,36,0,1,110324,304
2454,36,0,1,110319,520
2455,36,0,1,110323,303
2456,36,0,1,110322,55
2457,36,0,1,110321,326
2458,36,0,0,110418,453
2459,36,0,0,110401,23
2460,36,0,0,110401,76
2461,36,0,0,110352,65
2462,36,0,0,110352,31
2463,36,0,1,110326,52
2464,36,0,1,110326,47
2465,36,0,1,110326,45
2466,36,0,1,110319,508
2467,36,0,1,110318,324
2468,36,0,1,110317,328
2469,36,0,1,110316,306
2470,36,0,1,110277,31
2471,36,0,1,110276,26
2472,36,0,1,110326,23
2473,36,0,1,110275,22
2474,36,0,1,110274,21
2475,36,0,1,110273,305
2476,36,0,1,110326,20
2477,36,0,1,110320,19
2478,36,0,1,110272,14
2479,36,0,1,110271,8
2480,36,0,1,110268,5
2481,36,0,0,110410,329
2482,36,0,0,110398,303
2483,36,0,0,110397,55
2484,36,0,0,110392,328
2485,36,0,0,110409,85
2486,36,0,0,110408,75
2487,36,0,0,110407,183
2488,36,0,0,110401,20
2489,36,0,0,110403,67
2490,36,0,0,110394,508
2491,36,0,0,110416,325
2492,36,0,0,110352,143
2493,36,0,0,110350,22
2494,36,0,0,110405,327
2495,36,0,0,110351,26
2496,36,0,0,110345,307
2497,36,0,0,110415,264
2498,36,0,0,110347,106
2499,36,0,0,110413,97
2500,36,0,0,110402,66
2501,36,0,0,110399,304
2502,36,0,0,110397,102
2503,36,0,0,110396,326
2504,36,0,0,110391,306
2505,36,0,0,110347,14
2506,36,0,0,110401,45
2507,36,0,0,110401,52
2508,36,0,0,110401,60
2509,36,0,0,110344,5
2510,36,0,0,110406,323
2511,36,0,0,110348,305
2512,36,0,0,110346,8
2513,36,0,0,110260,104
2514,36,0,0,110401,47
2515,36,0,0,110400,58
2516,36,0,0,110349,21
2517,36,0,0,110395,19
2518,36,0,0,110394,520
2519,36,0,0,110393,324
2520,34,0,0,101974,136
2521,34,0,1,101900,136
2522,34,0,0,101973,4
2523,34,0,1,101899,4
2524,34,0,1,101902,98
2525,34,0,0,101976,98
2526,34,0,0,101967,518
2527,34,0,1,101893,518
2528,34,0,0,101979,517
2529,34,0,1,101905,517
2530,36,0,1,110342,517
2531,36,0,0,110417,517
2532,36,0,1,110339,98
2533,36,0,0,110414,98
2534,36,0,1,110337,136
2535,36,0,0,110412,136
2536,36,0,1,110336,4
2537,36,0,0,110411,4
2538,36,0,1,110329,518
2539,36,0,0,110404,518
2540,28,0,1,112562,226
2642,28,0,1,112557,518
2643,28,0,0,115393,518
2644,28,0,1,112558,4
2645,28,0,0,115394,4
2646,28,0,0,115395,136
2647,28,0,1,112559,136
2648,28,0,0,115396,98
2649,28,0,1,112560,98
2650,28,0,1,112561,517
2651,28,0,0,115397,517
2652,28,0,0,115398,226
2653,29,0,0,122855,518
2654,29,0,0,122856,4
2655,29,0,0,122857,136
2656,29,0,0,122858,98
2657,29,0,0,122859,517
2658,32,0,0,127150,453
2659,32,0,1,127056,453
2660,32,0,0,127079,106
2661,32,0,1,126985,106
2662,32,0,0,127149,517
2663,32,0,1,127055,517
2664,32,0,1,127035,102
2665,32,0,0,127129,102
2666,32,0,1,127054,325
2667,32,0,0,127148,325
2668,32,0,0,127084,143
2669,32,0,1,126990,143
2670,32,0,0,127147,264
2671,32,0,1,127053,264
2672,32,0,1,127052,98
2673,32,0,0,127146,98
2674,32,0,0,127145,97
2675,32,0,1,127051,97
2676,32,0,1,127050,136
2677,32,0,0,127144,136
2678,32,0,1,127047,85
2679,32,0,0,127141,85
2680,32,0,0,127133,76
2681,32,0,1,127039,76
2682,32,0,1,127046,75
2683,32,0,0,127140,75
2684,32,0,0,127139,183
2685,32,0,1,127045,183
2686,32,0,1,127043,327
2687,32,0,0,127137,327
2688,32,0,1,127042,518
2689,32,0,0,127136,518
2690,32,0,1,127044,323
2691,32,0,0,127138,323
2692,32,0,0,127135,67
2693,32,0,1,127041,67
2694,32,0,0,127134,66
2695,32,0,1,127040,66
2696,32,0,1,126990,65
2697,32,0,0,127084,65
2698,32,0,0,127133,60
2699,32,0,1,127039,60
2700,32,0,0,127132,58
2701,32,0,1,127038,58
2702,32,0,0,127142,329
2703,32,0,1,127048,329
2704,32,0,0,127131,304
2705,32,0,1,127037,304
2706,32,0,1,127032,519
2707,32,0,0,127126,519
2708,32,0,1,127036,303
2709,32,0,0,127130,303
2710,32,0,1,127035,55
2711,32,0,0,127129,55
2712,32,0,0,127128,326
2713,32,0,1,127034,326
2714,32,0,0,127133,52
2715,32,0,1,127039,52
2716,32,0,1,127039,47
2717,32,0,0,127133,47
2718,32,0,1,127039,45
2719,32,0,0,127133,45
2720,32,0,1,127032,507
2721,32,0,0,127126,507
2722,32,0,0,127125,324
2723,32,0,1,127031,324
2724,32,0,0,127124,328
2725,32,0,1,127030,328
2726,32,0,0,127123,306
2727,32,0,1,127029,306
2728,32,0,0,127084,31
2729,32,0,1,126990,31
2730,32,0,1,126989,26
2731,32,0,0,127083,26
2732,32,0,1,127039,23
2733,32,0,0,127133,23
2734,32,0,1,126988,22
2735,32,0,0,127082,22
2736,32,0,0,127081,21
2737,32,0,1,126987,21
2738,32,0,0,127080,305
2739,32,0,1,126986,305
2740,32,0,0,127133,20
2741,32,0,1,127039,20
2742,32,0,0,127127,19
2743,32,0,1,127033,19
2744,32,0,1,126985,14
2745,32,0,0,127079,14
2746,32,0,0,127078,8
2747,32,0,1,126984,8
2748,32,0,0,127077,307
2749,32,0,1,126983,307
2750,32,0,1,126982,5
2751,32,0,0,127076,5
2752,32,0,0,127143,4
2753,32,0,1,127049,4
2754,31,0,1,126946,20
2755,31,0,1,126895,22
2756,31,0,1,126892,106
2757,31,0,1,126892,14
2758,31,0,1,126944,304
2759,31,0,1,126891,8
2760,31,0,1,126939,508
2761,31,0,1,126897,31
2762,31,0,1,126889,5
2763,31,0,1,126958,97
2764,31,0,1,126953,75
2765,31,0,1,126952,183
2766,31,0,1,126948,67
2767,31,0,1,126946,47
2768,31,0,1,126940,19
2769,31,0,1,126939,520
2770,31,0,1,126962,517
2771,31,0,1,126960,264
2772,31,0,1,126954,85
2773,31,0,1,126946,60
2774,31,0,1,126946,52
2775,31,0,1,126942,102
2776,31,0,1,126941,326
2777,31,0,1,126890,307
2778,31,0,1,126938,324
2779,31,0,1,126963,453
2780,31,0,1,126956,4
2781,31,0,1,126950,327
2782,31,0,1,126949,518
2783,31,0,1,126943,303
2784,31,0,1,126942,55
2785,31,0,1,126937,328
2786,31,0,1,126936,306
2787,31,0,1,126893,305
2788,31,0,1,126955,329
2789,31,0,1,126951,323
2790,31,0,1,126897,143
2791,31,0,1,126961,325
2792,31,0,1,126959,98
2793,31,0,1,126957,136
2794,31,0,1,126947,66
2795,31,0,1,126946,76
2796,31,0,1,126946,45
2797,31,0,1,126946,23
2798,31,0,1,126945,58
2799,31,0,1,126897,65
2800,31,0,1,126896,26
2801,31,0,1,126894,21
2802,31,0,1,127355,104
2803,31,0,0,127354,104
2804,32,0,1,127357,104
2805,32,0,0,127356,104
2806,31,0,0,127336,517
2807,31,0,0,127335,325
2808,31,0,0,127320,23
2809,31,0,0,127313,508
2810,31,0,0,127312,324
2811,31,0,0,127266,14
2812,31,0,0,127328,85
2813,31,0,0,127326,183
2814,31,0,0,127320,45
2815,31,0,0,127317,303
2816,31,0,0,127269,22
2817,31,0,0,127264,307
2818,31,0,0,127333,98
2819,31,0,0,127330,4
2820,31,0,0,127321,66
2821,31,0,0,127320,76
2822,31,0,0,127332,97
2823,31,0,0,127271,143
2824,31,0,0,127266,106
2825,31,0,0,127263,5
2826,31,0,0,127323,518
2827,31,0,0,127319,58
2828,31,0,0,127310,306
2829,31,0,0,127268,21
2830,31,0,0,127327,75
2831,31,0,0,127325,323
2832,31,0,0,127324,327
2833,31,0,0,127311,328
2834,31,0,0,127271,31
2835,31,0,0,127267,305
2836,31,0,0,127265,8
2837,31,0,0,127337,453
2838,31,0,0,127322,67
2839,31,0,0,127320,20
2840,31,0,0,127320,47
2841,31,0,0,127320,60
2842,31,0,0,127318,304
2843,31,0,0,127314,19
2844,31,0,0,127320,52
2845,31,0,0,127316,102
2846,31,0,0,127316,55
2847,31,0,0,127315,326
2848,31,0,0,127271,65
2849,31,0,0,127270,26
2850,31,0,0,127334,264
2851,31,0,0,127331,136
2852,31,0,0,127329,329
2853,31,0,0,127313,520
2854,37,0,0,143911,453
2855,37,0,0,143840,106
2856,37,0,0,143910,517
2857,37,0,0,143890,102
2858,37,0,0,143909,325
2859,37,0,0,143845,143
2860,37,0,0,143908,264
2861,37,0,0,143907,98
2862,37,0,0,143906,97
2863,37,0,0,143905,136
2864,37,0,0,143902,85
2865,37,0,0,143894,76
2866,37,0,0,143901,75
2867,37,0,0,143900,183
2868,37,0,0,143898,327
2869,37,0,0,143897,518
2870,37,0,0,143899,323
2871,37,0,0,143896,67
2872,37,0,0,143895,66
2873,37,0,0,143845,65
2874,37,0,0,143894,60
2875,37,0,0,143893,58
2876,37,0,0,143903,329
2877,37,0,0,143892,304
2878,37,0,0,143887,519
2879,37,0,0,143891,303
2880,37,0,0,143890,55
2881,37,0,0,143889,326
2882,37,0,0,143894,52
2883,37,0,0,143894,47
2884,37,0,0,143894,45
2885,37,0,0,143887,507
2886,37,0,0,143886,324
2887,37,0,0,143885,328
2888,37,0,0,143884,306
2889,37,0,0,143845,31
2890,37,0,0,143844,26
2891,37,0,0,143894,23
2892,37,0,0,143843,22
2893,37,0,0,143842,21
2894,37,0,0,143841,305
2895,37,0,0,143894,20
2896,37,0,0,143888,19
2897,37,0,0,143840,14
2898,37,0,0,143839,8
2899,37,0,0,143838,307
2900,37,0,0,143837,5
2901,37,0,0,143904,4
2902,37,0,0,143923,104
2903,35,0,1,144037,517
2904,35,0,1,144036,325
2905,35,0,1,144021,23
2906,35,0,1,144014,508
2907,35,0,1,144013,324
2908,35,0,1,144005,14
2909,35,0,1,144039,104
2910,35,0,1,144029,85
2911,35,0,1,144027,183
2912,35,0,1,144021,45
2913,35,0,1,144018,303
2914,35,0,1,144008,22
2915,35,0,1,144003,307
2916,35,0,1,144034,98
2917,35,0,1,144031,4
2918,35,0,1,144022,66
2919,35,0,1,144021,76
2920,35,0,1,144033,97
2921,35,0,1,144021,52
2922,35,0,1,144017,102
2923,35,0,1,144017,55
2924,35,0,1,144016,326
2925,35,0,1,144010,65
2926,35,0,1,144009,26
2927,35,0,1,144035,264
2928,35,0,1,144032,136
2929,35,0,1,144030,329
2930,35,0,1,144014,520
2931,35,0,1,144010,143
2932,35,0,1,144005,106
2933,35,0,1,144002,5
2934,35,0,1,144024,518
2935,35,0,1,144020,58
2936,35,0,1,144011,306
2937,35,0,1,144007,21
2938,35,0,1,144028,75
2939,35,0,1,144026,323
2940,35,0,1,144025,327
2941,35,0,1,144012,328
2942,35,0,1,144010,31
2943,35,0,1,144006,305
2944,35,0,1,144004,8
2945,35,0,1,144038,453
2946,35,0,1,144023,67
2947,35,0,1,144021,20
2948,35,0,1,144021,47
2949,35,0,1,144021,60
2950,35,0,1,144019,304
2951,35,0,1,144015,19
2952,35,0,0,144119,183
2953,35,0,0,144113,76
2954,35,0,0,144112,58
2955,35,0,0,144111,304
2956,35,0,0,144108,326
2957,35,0,0,144102,31
2958,35,0,0,144128,325
2959,35,0,0,144122,329
2960,35,0,0,144115,67
2961,35,0,0,144113,60
2962,35,0,0,144106,508
2963,35,0,0,144101,26
2964,35,0,0,144097,14
2965,35,0,0,144097,106
2966,35,0,0,144130,453
2967,35,0,0,144114,66
2968,35,0,0,144109,102
2969,35,0,0,144104,328
2970,35,0,0,144103,306
2971,35,0,0,144099,21
2972,35,0,0,144127,264
2973,35,0,0,144120,75
2974,35,0,0,144113,20
2975,35,0,0,144106,520
2976,35,0,0,144102,65
2977,35,0,0,144098,305
2978,35,0,0,144129,517
2979,35,0,0,144121,85
2980,35,0,0,144118,323
2981,35,0,0,144113,23
2982,35,0,0,144095,307
2983,35,0,0,144125,97
2984,35,0,0,144123,4
2985,35,0,0,144113,45
2986,35,0,0,144100,22
2987,35,0,0,144132,104
2988,35,0,0,144113,47
2989,35,0,0,144113,52
2990,35,0,0,144110,303
2991,35,0,0,144105,324
2992,35,0,0,144094,5
2993,35,0,0,144126,98
2994,35,0,0,144117,327
2995,35,0,0,144116,518
2996,35,0,0,144109,55
2997,35,0,0,144107,19
2998,35,0,0,144102,143
2999,35,0,0,144096,8
3000,35,0,0,144124,136
3001,37,0,1,144262,305
3002,37,0,1,144291,264
3003,37,0,1,144286,329
3004,37,0,1,144285,85
3005,37,0,1,144284,75
3006,37,0,1,144283,183
3007,37,0,1,144282,323
3008,37,0,1,144270,507
3009,37,0,1,144267,306
3010,37,0,1,144287,4
3011,37,0,1,144271,19
3012,37,0,1,144266,31
3013,37,0,1,144258,5
3014,37,0,1,144278,66
3015,37,0,1,144277,20
3016,37,0,1,144273,55
3017,37,0,1,144266,143
3018,37,0,1,144266,65
3019,37,0,1,144263,21
3020,37,0,1,144289,97
3021,37,0,1,144288,136
3022,37,0,1,144279,67
3023,37,0,1,144277,52
3024,37,0,1,144275,304
3025,37,0,1,144261,106
3026,37,0,1,144304,104
3027,37,0,1,144290,98
3028,37,0,1,144281,327
3029,37,0,1,144277,60
3030,37,0,1,144277,45
3031,37,0,1,144277,23
3032,37,0,1,144269,324
3033,37,0,1,144265,26
3034,37,0,1,144261,14
3035,37,0,1,144292,325
3036,37,0,1,144280,518
3037,37,0,1,144277,76
3038,37,0,1,144277,47
3039,37,0,1,144274,303
3040,37,0,1,144273,102
3041,37,0,1,144272,326
3042,37,0,1,144264,22
3043,37,0,1,144260,8
3044,37,0,1,144294,453
3045,37,0,1,144293,517
3046,37,0,1,144276,58
3047,37,0,1,144270,519
3048,37,0,1,144268,328
3049,37,0,1,144259,307
3050,10,12,1,57205,85
3051,10,12,0,56330,85
3052,10,12,0,79495,14
3053,10,12,1,79496,14
3054,3,0,0,6901,65
3055,25,0,1,31725,14
3056,24,0,1,31725,14
3057,24,0,0,30049,14
3058,25,0,0,30049,14
3059,26,0,0,30049,14
3060,26,0,1,31725,14
3061,4,12,0,56336,14
3062,4,12,1,57027,47
3063,4,12,1,57025,65
3064,4,12,1,57204,14
3065,4,12,0,167674,517
3066,4,12,0,167675,4
3067,4,12,0,167676,518
3068,4,12,0,167677,98
3069,10,12,1,57030,65
3070,52,0,1,212682,519
3071,52,0,0,212592,519
3072,52,0,1,212682,507
3073,52,0,0,212592,507
3074,70,0,1,212701,4
3075,52,0,1,212701,4
3076,70,0,1,212624,5
3077,52,0,1,212624,5
3078,70,0,1,212627,307
3079,52,0,1,212627,307
3080,70,0,1,212629,8
3081,52,0,1,212629,8
3082,70,0,1,212711,14
3083,52,0,1,212711,14
3084,70,0,1,212684,19
3085,52,0,1,212684,19
3086,70,0,1,212690,20
3087,52,0,1,212690,20
3088,70,0,1,212632,305
3089,52,0,1,212632,305
3090,70,0,1,212633,21
3091,52,0,1,212633,21
3092,70,0,1,212634,22
3093,52,0,1,212634,22
3094,70,0,1,212690,23
3095,52,0,1,212690,23
3096,70,0,1,212635,26
3097,52,0,1,212635,26
3098,70,0,1,212636,31
3099,52,0,1,212636,31
3100,70,0,1,212679,306
3101,52,0,1,212679,306
3102,70,0,1,212680,328
3103,52,0,1,212680,328
3104,70,0,1,212681,324
3105,52,0,1,212681,324
3106,70,0,1,212690,45
3107,52,0,1,212690,45
3108,70,0,1,212690,47
3109,52,0,1,212690,47
3110,70,0,1,212690,52
3111,52,0,1,212690,52
3112,70,0,1,212687,303
3113,70,0,1,212686,55
3114,70,0,1,212685,326
3115,52,0,1,212685,326
3116,52,0,1,212686,55
3117,52,0,1,212687,303
3118,70,0,1,212695,327
3119,70,0,1,212694,518
3120,70,0,1,212696,323
3121,70,0,1,212693,67
3122,70,0,1,212692,66
3123,70,0,1,212636,65
3124,70,0,1,212690,60
3125,70,0,1,212689,58
3126,70,0,1,212700,329
3127,70,0,1,212688,304
3128,70,0,1,212712,453
3129,70,0,1,212711,106
3130,70,0,1,212708,517
3131,70,0,1,212686,102
3132,70,0,1,212707,325
3133,70,0,1,212636,143
3134,70,0,1,212705,264
3135,70,0,1,212704,98
3136,70,0,1,212703,97
3137,70,0,1,212702,136
3138,70,0,1,212699,85
3139,70,0,1,212690,76
3140,70,0,1,212698,75
3141,70,0,1,212697,183
3142,70,0,1,212802,104
3143,52,0,1,212802,104
3144,52,0,1,212697,183
3145,52,0,1,212698,75
3146,52,0,1,212690,76
3147,52,0,1,212699,85
3148,52,0,1,212702,136
3149,52,0,1,212703,97
3150,52,0,1,212704,98
3151,52,0,1,212705,264
3152,52,0,1,212636,143
3153,52,0,1,212707,325
3154,52,0,1,212686,102
3155,52,0,1,212708,517
3156,52,0,1,212711,106
3157,52,0,1,212712,453
3158,52,0,1,212688,304
3159,52,0,1,212700,329
3160,52,0,1,212689,58
3161,52,0,1,212690,60
3162,52,0,1,212636,65
3163,52,0,1,212692,66
3164,52,0,1,212693,67
3165,52,0,1,212696,323
3166,52,0,1,212694,518
3167,52,0,1,212695,327
3168,70,0,0,212533,307
3169,52,0,0,212533,307
3170,70,0,0,212536,5
3171,52,0,0,212536,5
3172,70,0,0,212611,4
3173,52,0,0,212611,4
3174,52,0,0,212594,19
3175,70,0,0,212594,19
3176,70,0,0,212540,8
3177,52,0,0,212540,8
3178,70,0,0,212546,31
3179,52,0,0,212546,31
3180,52,0,0,212545,26
3181,70,0,0,212545,26
3182,52,0,0,212600,23
3183,70,0,0,212600,23
3184,70,0,0,212544,22
3185,52,0,0,212544,22
3186,52,0,0,212543,21
3187,70,0,0,212543,21
3188,70,0,0,212534,305
3189,52,0,0,212534,305
3190,70,0,0,212600,20
3191,52,0,0,212600,20
3192,52,0,0,212591,324
3193,70,0,0,212591,324
3194,70,0,0,212590,328
3195,52,0,0,212590,328
3196,70,0,0,212589,306
3197,52,0,0,212589,306
3198,70,0,0,212597,303
3199,52,0,0,212597,303
3200,52,0,0,212596,55
3201,70,0,0,212596,55
3202,70,0,0,212595,326
3203,52,0,0,212595,326
3204,52,0,0,212600,52
3205,70,0,0,212600,52
3206,52,0,0,212600,47
3207,70,0,0,212600,47
3208,70,0,0,212600,45
3209,52,0,0,212600,45
3210,52,0,0,212603,67
3211,70,0,0,212603,67
3212,52,0,0,212602,66
3213,70,0,0,212602,66
3214,52,0,0,212546,65
3215,70,0,0,212546,65
3216,52,0,0,212600,60
3217,70,0,0,212600,60
3218,52,0,0,212599,58
3219,70,0,0,212599,58
3220,52,0,0,212610,329
3221,70,0,0,212610,329
3222,52,0,0,212598,304
3223,70,0,0,212598,304
3224,70,0,0,212615,264
3225,52,0,0,212615,264
3226,52,0,0,212614,98
3227,70,0,0,212614,98
3228,52,0,0,212613,97
3229,70,0,0,212613,97
3230,52,0,0,212612,136
3231,70,0,0,212612,136
3232,70,0,0,212609,85
3233,52,0,0,212609,85
3234,52,0,0,212600,76
3235,70,0,0,212600,76
3236,70,0,0,212608,75
3237,52,0,0,212608,75
3238,70,0,0,212607,183
3239,52,0,0,212607,183
3240,52,0,0,212605,327
3241,70,0,0,212605,327
3242,70,0,0,212604,518
3243,52,0,0,212604,518
3244,70,0,0,212606,323
3245,52,0,0,212606,323
3246,52,0,0,212622,453
3247,70,0,0,212622,453
3248,52,0,0,212618,517
3249,70,0,0,212618,517
3250,52,0,0,212802,104
3251,70,0,0,212802,104
3252,52,0,0,212596,102
3253,70,0,0,212596,102
3254,52,0,0,212617,325
3255,70,0,0,212617,325
3256,70,0,0,212546,143
3257,52,0,0,212546,143
3258,70,0,0,212621,106
3259,52,0,0,212621,106
3260,70,0,0,212621,14
3261,52,0,0,212621,14
3262,75,0,0,212497,519
3263,75,0,1,212771,519
3264,75,0,1,212771,507
3265,75,0,0,212497,507
3266,76,0,0,212515,4
3267,75,0,0,212515,4
3268,70,0,1,212683,520
3269,76,0,0,212498,520
3270,76,0,1,212772,520
3271,70,0,0,212593,520
3272,70,0,0,212593,508
3273,76,0,1,212772,508
3274,76,0,0,212498,508
3275,70,0,1,212683,508
3276,76,0,0,212447,5
3277,75,0,0,212447,5
3278,75,0,1,212713,5
3279,76,0,1,212713,5
3280,75,0,0,212444,307
3281,75,0,1,212716,307
3282,76,0,1,212716,307
3283,76,0,0,212444,307
3284,76,0,1,212718,8
3285,76,0,0,212448,8
3286,75,0,0,212448,8
3287,75,0,1,212718,8
3288,76,0,0,212523,14
3289,76,0,1,212800,14
3290,75,0,1,212800,14
3291,75,0,0,212523,14
3292,76,0,0,212499,19
3293,76,0,1,212773,19
3294,75,0,1,212773,19
3295,75,0,0,212499,19
3296,76,0,0,212452,31
3297,76,0,1,212725,31
3298,76,0,0,212451,26
3299,76,0,1,212724,26
3300,76,0,0,212505,23
3301,76,0,1,212779,23
3302,76,0,0,212450,22
3303,76,0,1,212723,22
3304,76,0,1,212722,21
3305,76,0,0,212449,21
3306,76,0,0,212445,305
3307,76,0,1,212721,305
3308,76,0,0,212505,20
3309,76,0,1,212779,20
3310,76,0,1,212779,52
3311,76,0,0,212505,52
3312,76,0,0,212505,47
3313,76,0,1,212779,47
3314,76,0,0,212505,45
3315,76,0,1,212779,45
3316,76,0,0,212496,324
3317,76,0,1,212770,324
3318,76,0,0,212495,328
3319,76,0,1,212769,328
3320,76,0,1,212768,306
3321,76,0,0,212494,306
3322,76,0,1,212789,329
3323,76,0,0,212514,329
3324,76,0,1,212777,304
3325,76,0,0,212503,304
3326,76,0,1,212776,303
3327,76,0,0,212502,303
3328,76,0,1,212775,55
3329,76,0,0,212501,55
3330,76,0,0,212500,326
3331,76,0,1,212774,326
3332,76,0,0,212509,327
3333,76,0,1,212784,327
3334,76,0,0,212508,518
3335,76,0,1,212783,518
3336,76,0,0,212510,323
3337,76,0,1,212785,323
3338,76,0,0,212507,67
3339,76,0,1,212782,67
3340,76,0,1,212781,66
3341,76,0,0,212506,66
3342,76,0,0,212452,65
3343,76,0,1,212725,65
3344,76,0,0,212505,60
3345,76,0,1,212779,60
3346,76,0,1,212778,58
3347,76,0,0,212504,58
3348,76,0,1,212792,97
3349,76,0,0,212517,97
3350,76,0,0,212516,136
3351,76,0,1,212791,136
3352,76,0,0,212513,85
3353,76,0,1,212788,85
3354,76,0,1,212779,76
3355,76,0,0,212505,76
3356,76,0,0,212512,75
3357,76,0,1,212787,75
3358,76,0,0,212511,183
3359,76,0,1,212786,183
3360,76,0,0,212501,102
3361,76,0,1,212775,102
3362,76,0,0,212521,325
3363,76,0,1,212796,325
3364,76,0,0,212452,143
3365,76,0,1,212725,143
3366,76,0,1,212794,264
3367,76,0,0,212519,264
3368,76,0,1,212793,98
3369,76,0,0,212518,98
3370,76,0,0,212803,104
3371,76,0,1,212803,104
3372,76,0,0,212524,453
3373,76,0,1,212801,453
3374,76,0,0,212523,106
3375,76,0,1,212800,106
3376,76,0,0,212522,517
3377,76,0,1,212797,517
3378,75,0,1,212790,4
3379,76,0,1,212790,4
3380,75,0,0,212505,52
3381,75,0,0,212514,329
3382,75,0,1,212789,329
3383,75,0,0,212494,306
3384,75,0,1,212768,306
3385,75,0,1,212769,328
3386,75,0,0,212495,328
3387,75,0,1,212770,324
3388,75,0,0,212496,324
3389,75,0,1,212779,45
3390,75,0,0,212505,45
3391,75,0,1,212779,47
3392,75,0,0,212505,47
3393,75,0,1,212779,52
3394,75,0,1,212779,20
3395,75,0,0,212505,20
3396,75,0,1,212721,305
3397,75,0,0,212445,305
3398,75,0,0,212449,21
3399,75,0,1,212722,21
3400,75,0,1,212723,22
3401,75,0,0,212450,22
3402,75,0,1,212779,23
3403,75,0,0,212505,23
3404,75,0,1,212724,26
3405,75,0,0,212451,26
3406,75,0,1,212725,31
3407,75,0,0,212452,31
3408,75,0,1,212791,136
3409,75,0,1,212782,67
3410,75,0,0,212516,136
3411,75,0,0,212517,97
3412,75,0,1,212792,97
3413,75,0,0,212504,58
3414,75,0,1,212778,58
3415,75,0,1,212779,60
3416,75,0,0,212505,60
3417,75,0,1,212725,65
3418,75,0,0,212452,65
3419,75,0,0,212506,66
3420,75,0,1,212781,66
3421,75,0,0,212507,67
3422,75,0,1,212785,323
3423,75,0,0,212510,323
3424,75,0,1,212783,518
3425,75,0,0,212508,518
3426,75,0,1,212784,327
3427,75,0,0,212509,327
3428,75,0,1,212774,326
3429,75,0,0,212500,326
3430,75,0,0,212501,55
3431,75,0,1,212775,55
3432,75,0,0,212502,303
3433,75,0,1,212776,303
3434,75,0,0,212503,304
3435,75,0,1,212777,304
3436,75,0,1,212793,98
3437,75,0,1,212797,517
