ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
177018,47877,0,73815,0,0
177019,47878,0,73816,0,0
177020,47883,0,73716,0,0
177021,47884,0,73817,0,0
177022,47885,0,73636,0,0
177023,47886,0,73818,0,0
177024,47887,0,73643,0,0
177025,47889,0,73819,0,0
177026,47891,0,73760,0,0
177027,47892,0,73820,0,0
177029,47894,0,73822,0,0
177030,47895,0,73823,0,0
177031,47896,0,73672,0,0
177032,47897,0,73756,0,0
177033,47898,0,73676,0,0
177034,47899,0,73824,0,0
177035,47900,0,73718,0,0
177037,47902,0,73826,0,0
177038,47903,0,73827,0,0
177039,47904,0,73775,0,0
177040,47905,0,73721,0,0
177041,47906,0,73666,0,0
177042,47907,0,73828,0,0
177043,47908,0,73649,0,0
177044,47909,0,73631,0,0
177045,47910,0,73829,0,0
177046,47911,0,73830,0,0
177047,47913,0,73831,0,0
177048,47914,0,73763,0,0
177051,47918,0,73578,0,0
177054,47922,0,73738,0,0
177055,47923,0,73739,0,0
177056,47924,0,73602,0,0
177057,47925,0,73564,0,0
177058,47926,0,73741,0,0
177060,47929,0,73584,0,0
177062,47932,0,73543,0,0
177063,47933,0,73571,0,0
177067,47938,0,73535,0,0
177069,47941,0,73785,0,0
177070,47942,0,73754,0,0
177071,47943,0,73751,0,0
177072,47944,0,73783,0,0
177073,47945,0,73782,0,0
177074,47950,0,73788,0,0
177075,47951,0,73787,0,0
177077,47953,0,73786,0,0
177078,47954,0,73551,0,0
177079,47956,0,73621,0,0
177080,47958,0,73789,0,0
177081,47959,0,73759,0,0
177082,47960,0,73717,0,0
177083,47961,0,73790,0,0
177084,47962,0,73600,0,0
177085,47963,0,73802,0,0
177086,47964,0,73533,0,0
177087,47965,0,73755,0,0
177088,47966,0,73587,0,0
177089,47967,0,73702,0,0
177090,47968,0,73717,0,0
177091,47969,0,73771,0,0
177092,47970,0,73805,0,0
177093,47971,0,73803,0,0
177094,47972,0,73774,0,0
177095,47973,0,73804,0,0
177097,47975,0,73545,0,0
177100,47978,0,73807,0,0
177101,47979,0,73806,0,0
177103,47981,0,73780,0,0
177104,47982,0,73833,0,0
177105,47983,0,73833,0,0
177106,47984,0,73763,0,0
177109,47987,0,73780,0,0
177112,47991,0,73661,0,0
177113,47992,0,73653,0,0
177114,47994,0,73811,0,0
177115,47995,0,73812,0,0
177116,47996,0,73776,0,0
177117,47997,0,73682,0,0
177118,47998,0,73652,0,0
177119,47999,0,73773,0,0
177120,48000,0,73669,0,0
177122,48004,0,73645,0,0
177123,48005,0,73638,0,0
177124,48006,0,73663,0,0
177125,48008,0,73734,0,0
177126,48009,0,73641,0,0
177127,48010,0,73813,0,0
177129,48013,0,73634,0,0
177130,48014,0,73753,0,0
177131,48015,0,73747,0,0
177132,48016,0,73815,0,0
177133,48017,0,73816,0,0
177134,48022,0,73716,0,0
177135,48023,0,73817,0,0
177136,48024,0,73636,0,0
177137,48025,0,73818,0,0
177138,48026,0,73643,0,0
177139,48028,0,73819,0,0
177140,48029,0,73780,0,0
177142,48032,0,73831,0,0
177144,48034,0,73760,0,0
177145,48035,0,73763,0,0
177146,48036,0,73820,0,0
177147,48037,0,73833,0,0
177149,48039,0,73822,0,0
177150,48040,0,73823,0,0
177151,48041,0,73672,0,0
177152,48042,0,73756,0,0
177153,48043,0,73676,0,0
177154,48044,0,73824,0,0
177155,48045,0,73718,0,0
177157,48047,0,73826,0,0
177158,48048,0,73827,0,0
177159,48049,0,73775,0,0
177160,48050,0,73721,0,0
177161,48051,0,73666,0,0
177162,48052,0,73828,0,0
177163,48053,0,73649,0,0
177164,48054,0,73631,0,0
177165,48055,0,73829,0,0
177166,48056,0,73834,0,0
177167,48057,0,73835,0,0
177168,48058,0,73764,0,0
177169,48059,0,73645,0,0
177170,48060,0,73637,0,0
177171,48061,0,73781,0,0
177172,48062,0,73781,0,0
177173,48063,0,73637,0,0
177174,48064,0,73645,0,0
177175,48065,0,73764,0,0
177176,48066,0,73835,0,0
177177,48067,0,73835,0,0
177178,48068,0,73764,0,0
177179,48069,0,73645,0,0
177180,48070,0,73637,0,0
177181,48071,0,73781,0,0
177182,48072,0,73833,0,0
177183,48073,0,73763,0,0
177186,48076,0,73780,0,0
177187,48077,0,73833,0,0
177188,48078,0,73763,0,0
177191,48081,0,73780,0,0
177192,48082,0,73780,0,0
177195,48085,0,73763,0,0
177196,48086,0,73833,0,0
177197,48087,0,73835,0,0
177198,48088,0,73764,0,0
177199,48089,0,73645,0,0
177200,48090,0,73637,0,0
177201,48091,0,73781,0,0
177202,48092,0,73781,0,0
177203,48093,0,73637,0,0
177204,48094,0,73645,0,0
177205,48095,0,73764,0,0
177206,48096,0,73835,0,0
177207,48097,0,73835,0,0
177208,48098,0,73764,0,0
177209,48099,0,73645,0,0
177210,48100,0,73637,0,0
177211,48101,0,73781,0,0
177212,48102,0,73759,0,0
177213,48129,0,73574,0,0
177215,48131,0,73739,0,0
177216,48132,0,73836,0,0
177217,48133,0,73836,0,0
177218,48134,0,73759,0,0
177220,48136,0,73574,0,0
177221,48137,0,73739,0,0
177222,48138,0,73739,0,0
177223,48139,0,73574,0,0
177225,48141,0,73759,0,0
177226,48142,0,73836,0,0
177227,48143,0,73837,0,0
177228,48144,0,73760,0,0
177230,48146,0,73659,0,0
177231,48147,0,73776,0,0
177232,48148,0,73776,0,0
177233,48149,0,73659,0,0
177235,48151,0,73760,0,0
177236,48152,0,73837,0,0
177237,48153,0,73837,0,0
177238,48154,0,73760,0,0
177240,48156,0,73659,0,0
177241,48157,0,73776,0,0
177242,48158,0,73759,0,0
177243,48159,0,73574,0,0
177245,48161,0,73739,0,0
177246,48162,0,73836,0,0
177247,48163,0,73836,0,0
177248,48164,0,73759,0,0
177250,48166,0,73574,0,0
177251,48167,0,73739,0,0
177252,48168,0,73739,0,0
177253,48169,0,73574,0,0
177255,48171,0,73759,0,0
177256,48172,0,73836,0,0
177257,48173,0,73837,0,0
177258,48174,0,73760,0,0
177260,48176,0,73659,0,0
177261,48177,0,73776,0,0
177262,48178,0,73776,0,0
177263,48179,0,73659,0,0
177265,48181,0,73760,0,0
177266,48182,0,73837,0,0
177267,48183,0,73837,0,0
177268,48184,0,73760,0,0
177270,48186,0,73659,0,0
177271,48187,0,73776,0,0
177273,48189,0,73659,0,0
177275,48191,0,73776,0,0
177276,48192,0,73840,0,0
177277,48193,0,73840,0,0
177280,48196,0,73659,0,0
177281,48197,0,73776,0,0
177282,48198,0,73776,0,0
177283,48199,0,73659,0,0
177286,48202,0,73840,0,0
177287,48203,0,73836,0,0
177288,48204,0,73759,0,0
177290,48206,0,73574,0,0
177291,48207,0,73739,0,0
177292,48208,0,73739,0,0
177293,48209,0,73574,0,0
177295,48211,0,73759,0,0
177296,48212,0,73836,0,0
177297,48213,0,73836,0,0
177298,48214,0,73759,0,0
177300,48216,0,73574,0,0
177301,48217,0,73739,0,0
177302,48218,0,73758,0,0
177303,48219,0,73551,0,0
177304,48220,0,73537,0,0
177305,48221,0,73774,0,0
177306,48222,0,73782,0,0
177307,48223,0,73551,0,0
177308,48224,0,73782,0,0
177309,48225,0,73758,0,0
177310,48226,0,73537,0,0
177311,48227,0,73774,0,0
177312,48228,0,73774,0,0
177313,48229,0,73537,0,0
177314,48230,0,73758,0,0
177315,48231,0,73782,0,0
177316,48232,0,73551,0,0
177317,48233,0,73643,0,0
177318,48234,0,73816,0,0
177319,48235,0,73757,0,0
177320,48236,0,73632,0,0
177321,48237,0,73775,0,0
177322,48238,0,73775,0,0
177323,48239,0,73632,0,0
177324,48240,0,73757,0,0
177325,48241,0,73816,0,0
177326,48242,0,73643,0,0
177327,48243,0,73643,0,0
177328,48244,0,73816,0,0
177329,48245,0,73757,0,0
177330,48246,0,73632,0,0
177331,48247,0,73775,0,0
177332,48250,0,73754,0,0
177333,48251,0,73531,0,0
177334,48252,0,73596,0,0
177335,48253,0,73771,0,0
177336,48254,0,73841,0,0
177337,48255,0,73531,0,0
177338,48256,0,73841,0,0
177339,48257,0,73754,0,0
177340,48258,0,73596,0,0
177341,48259,0,73771,0,0
177342,48260,0,73771,0,0
177343,48261,0,73596,0,0
177344,48262,0,73754,0,0
177345,48263,0,73841,0,0
177346,48264,0,73531,0,0
177347,48265,0,73626,0,0
177349,48267,0,73753,0,0
177350,48268,0,73679,0,0
177353,48271,0,73679,0,0
177354,48272,0,73753,0,0
177356,48274,0,73626,0,0
177357,48275,0,73689,0,0
177359,48277,0,73753,0,0
177360,48278,0,73679,0,0
177362,48280,0,73755,0,0
177363,48281,0,73607,0,0
177364,48282,0,73570,0,0
177365,48283,0,73741,0,0
177366,48284,0,73790,0,0
177367,48285,0,73607,0,0
177368,48286,0,73790,0,0
177369,48287,0,73755,0,0
177370,48288,0,73570,0,0
177371,48289,0,73741,0,0
177372,48290,0,73741,0,0
177373,48291,0,73570,0,0
177374,48292,0,73755,0,0
177375,48293,0,73790,0,0
177376,48294,0,73607,0,0
177377,48295,0,73684,0,0
177379,48297,0,73756,0,0
177381,48299,0,73773,0,0
177382,48300,0,73684,0,0
177384,48302,0,73756,0,0
177386,48304,0,73773,0,0
177387,48305,0,73684,0,0
177389,48307,0,73756,0,0
177391,48309,0,73773,0,0
177392,48310,0,73607,0,0
177394,48312,0,73790,0,0
177395,48313,0,73755,0,0
177396,48314,0,73570,0,0
177397,48315,0,73741,0,0
177398,48316,0,73607,0,0
177399,48317,0,73790,0,0
177400,48318,0,73755,0,0
177401,48319,0,73570,0,0
177402,48320,0,73741,0,0
177403,48321,0,73741,0,0
177404,48322,0,73570,0,0
177405,48323,0,73755,0,0
177406,48324,0,73790,0,0
177407,48325,0,73607,0,0
177408,48326,0,73684,0,0
177410,48328,0,73756,0,0
177412,48330,0,73773,0,0
177413,48331,0,73773,0,0
177415,48333,0,73756,0,0
177417,48335,0,73684,0,0
177418,48336,0,73684,0,0
177420,48338,0,73756,0,0
177422,48340,0,73773,0,0
177423,48341,0,73607,0,0
177424,48342,0,73790,0,0
177425,48343,0,73755,0,0
177426,48344,0,73570,0,0
177427,48345,0,73741,0,0
177428,48346,0,73607,0,0
177429,48347,0,73790,0,0
177430,48348,0,73755,0,0
177431,48349,0,73570,0,0
177432,48350,0,73741,0,0
177433,48351,0,73741,0,0
177434,48352,0,73570,0,0
177435,48353,0,73755,0,0
177436,48354,0,73790,0,0
177437,48355,0,73607,0,0
177441,48359,0,73846,0,0
177442,48360,0,73773,0,0
177443,48361,0,73773,0,0
177444,48362,0,73846,0,0
177448,48366,0,73684,0,0
177451,48369,0,73846,0,0
177452,48370,0,73773,0,0
177453,48371,0,73746,0,0
177454,48372,0,73533,0,0
177455,48373,0,73805,0,0
177456,48374,0,73766,0,0
177458,48376,0,73533,0,0
177460,48378,0,73746,0,0
177461,48379,0,73805,0,0
177462,48380,0,73766,0,0
177463,48381,0,73766,0,0
177464,48382,0,73805,0,0
177465,48383,0,73746,0,0
177467,48385,0,73533,0,0
177468,48386,0,73628,0,0
177470,48388,0,73749,0,0
177471,48389,0,73826,0,0
177472,48390,0,73847,0,0
177473,48391,0,73628,0,0
177475,48393,0,73749,0,0
177476,48394,0,73826,0,0
177477,48395,0,73847,0,0
177478,48396,0,73628,0,0
177480,48398,0,73749,0,0
177481,48399,0,73826,0,0
177482,48400,0,73847,0,0
177483,48402,0,73848,0,0
177484,48404,0,72617,0,0
177485,48406,0,73849,0,0
177486,48408,0,73850,0,0
177487,48410,0,73851,0,0
177488,48412,0,72973,0,0
177489,48414,0,73851,0,0
177490,48420,0,73852,0,0
177491,48422,0,73853,0,0
177492,48424,0,73854,0,0
177493,48426,0,73855,0,0
177494,48428,0,73856,0,0
177495,48429,0,73746,0,0
177496,48430,0,73746,0,0
177497,48432,0,72597,0,0
177498,48433,0,73746,0,0
177499,48435,0,73857,0,0
177500,48436,0,73533,0,0
177501,48438,0,73858,0,0
177502,48440,0,72583,0,0
177503,48442,0,72587,0,0
177504,48444,0,73859,0,0
177508,48448,0,73783,0,0
177510,48450,0,73533,0,0
177511,48451,0,73533,0,0
177514,48454,0,73783,0,0
177515,48455,0,73783,0,0
177516,48456,0,73628,0,0
177518,48458,0,73749,0,0
177520,48460,0,73815,0,0
177521,48461,0,73628,0,0
177523,48463,0,73749,0,0
177525,48465,0,73815,0,0
177526,48466,0,73628,0,0
177528,48468,0,73749,0,0
177530,48470,0,73815,0,0
177531,48472,0,73748,0,0
177532,48474,0,73569,0,0
177533,48476,0,73580,0,0
177534,48478,0,73861,0,0
177535,48480,0,73620,0,0
177536,48481,0,73569,0,0
177537,48482,0,73620,0,0
177538,48483,0,73748,0,0
177539,48484,0,73580,0,0
177540,48485,0,73861,0,0
177541,48486,0,73861,0,0
177542,48487,0,73580,0,0
177543,48488,0,73748,0,0
177544,48489,0,73620,0,0
177545,48490,0,73569,0,0
177546,48491,0,73657,0,0
177548,48493,0,73747,0,0
177549,48494,0,73668,0,0
177550,48495,0,73765,0,0
177551,48496,0,73765,0,0
177552,48497,0,73668,0,0
177553,48498,0,73747,0,0
177555,48500,0,73657,0,0
177556,48501,0,73657,0,0
177558,48503,0,73747,0,0
177559,48504,0,73668,0,0
177560,48505,0,73765,0,0
177561,48507,0,72577,0,0
177562,48509,0,72587,0,0
177563,48511,0,73862,0,0
177564,48513,0,73858,0,0
177565,48515,0,72592,0,0
177566,48517,0,73863,0,0
177567,48519,0,73864,0,0
177568,48521,0,73851,0,0
177569,48523,0,73865,0,0
177570,48529,0,73748,0,0
177571,48531,0,73569,0,0
177573,48535,0,73767,0,0
177574,48537,0,73620,0,0
177575,48538,0,73569,0,0
177576,48539,0,73620,0,0
177577,48540,0,73748,0,0
177579,48542,0,73767,0,0
177580,48543,0,73767,0,0
177582,48545,0,73748,0,0
177583,48546,0,73620,0,0
177584,48547,0,73569,0,0
177585,48548,0,73657,0,0
177586,48549,0,73867,0,0
177587,48550,0,73747,0,0
177592,48555,0,73747,0,0
177593,48556,0,73867,0,0
177594,48557,0,73657,0,0
177595,48558,0,73657,0,0
177596,48559,0,73867,0,0
177597,48560,0,73747,0,0
177600,48564,0,73751,0,0
177601,48566,0,73586,0,0
177604,48574,0,73870,0,0
177605,48575,0,73586,0,0
177606,48576,0,73870,0,0
177607,48577,0,73751,0,0
177612,48582,0,73751,0,0
177613,48583,0,73870,0,0
177614,48584,0,73586,0,0
177616,48586,0,73649,0,0
177617,48587,0,73752,0,0
177619,48589,0,73672,0,0
177621,48591,0,73649,0,0
177622,48592,0,73752,0,0
177624,48594,0,73672,0,0
177626,48596,0,73649,0,0
177627,48597,0,73752,0,0
177629,48599,0,73672,0,0
177630,48602,0,73586,0,0
177631,48603,0,73870,0,0
177632,48604,0,73751,0,0
177633,48605,0,73872,0,0
177634,48606,0,73873,0,0
177635,48607,0,73586,0,0
177636,48608,0,73870,0,0
177637,48609,0,73751,0,0
177638,48610,0,73872,0,0
177639,48611,0,73873,0,0
177640,48612,0,73873,0,0
177641,48613,0,73872,0,0
177642,48614,0,73751,0,0
177643,48615,0,73870,0,0
177644,48616,0,73586,0,0
177645,48617,0,73672,0,0
177647,48619,0,73752,0,0
177649,48621,0,73876,0,0
177650,48622,0,73876,0,0
177652,48624,0,73752,0,0
177654,48626,0,73672,0,0
177655,48627,0,73876,0,0
177657,48629,0,73752,0,0
177659,48631,0,73672,0,0
177660,48632,0,73586,0,0
177661,48633,0,73870,0,0
177662,48634,0,73751,0,0
177664,48636,0,73878,0,0
177665,48637,0,73878,0,0
177667,48639,0,73751,0,0
177668,48640,0,73870,0,0
177669,48641,0,73586,0,0
177670,48642,0,73586,0,0
177671,48643,0,73870,0,0
177672,48644,0,73751,0,0
177674,48646,0,73878,0,0
177677,48649,0,73752,0,0
177679,48651,0,73672,0,0
177680,48652,0,73672,0,0
177682,48654,0,73752,0,0
177685,48657,0,73672,0,0
177687,48659,0,73752,0,0
177690,48663,0,73880,0,0
177691,48666,0,73724,0,0
177692,48667,0,73724,0,0
177693,48668,0,73724,0,0
177694,48669,0,73724,0,0
177695,48670,0,73724,0,0
177696,48671,0,73723,0,0
177697,48672,0,73723,0,0
177698,48673,0,73723,0,0
177699,48674,0,73723,0,0
177700,48675,0,73723,0,0
177702,48683,0,50532,0,0
177703,48685,0,50592,0,0
177704,48687,0,49984,0,0
177705,48689,0,50323,0,0
177706,48691,0,50565,0,0
177707,48693,0,73822,0,0
177708,48695,0,73654,0,0
177709,48697,0,73881,0,0
177710,48699,0,73721,0,0
177711,48701,0,73882,0,0
177712,48703,0,73883,0,0
177713,48705,0,73884,0,0
177714,48708,0,73711,0,0
177715,48709,0,73600,0,0
177716,48710,0,73885,0,0
177717,48711,0,73886,0,0
177718,48712,0,73887,0,0
177719,48713,0,73888,0,0
177720,48714,0,73804,0,0
177721,48716,0,49313,0,0
177722,48718,0,50972,0,0
177724,48726,0,73889,0,0
177725,48727,0,73791,0,0
177727,48729,0,73778,0,0
177729,48731,0,73794,0,0
177730,48732,0,73795,0,0
177732,48734,0,73796,0,0
177734,48736,0,73761,0,0
177737,48739,0,73779,0,0
177739,48741,0,73891,0,0
177742,48744,0,73798,0,0
177743,48745,0,73892,0,0
177744,48746,0,73833,0,0
177747,48749,0,73780,0,0
177748,48750,0,73764,0,0
177749,48751,0,73835,0,0
177750,48752,0,73645,0,0
177751,48753,0,73637,0,0
177752,48754,0,73781,0,0
177753,48755,0,73892,0,0
177754,48756,0,73833,0,0
177755,48757,0,73780,0,0
177758,48760,0,73764,0,0
177759,48761,0,73835,0,0
177760,48762,0,73781,0,0
177761,48763,0,73645,0,0
177762,48764,0,73637,0,0
177763,48769,0,73837,0,0
177764,48770,0,73760,0,0
177765,48771,0,73893,0,0
177766,48772,0,73659,0,0
177767,48773,0,73776,0,0
177770,48776,0,73896,0,0
177771,48777,0,73574,0,0
177772,48778,0,73897,0,0
177773,48781,0,73760,0,0
177774,48782,0,73837,0,0
177775,48783,0,73776,0,0
177776,48784,0,73893,0,0
177777,48785,0,73659,0,0
177780,48788,0,73897,0,0
177781,48789,0,73896,0,0
177782,48790,0,73574,0,0
177783,48794,0,73840,0,0
177785,48796,0,73898,0,0
177786,48797,0,73659,0,0
177787,48798,0,73776,0,0
177788,48799,0,73836,0,0
177791,48802,0,73574,0,0
177792,48803,0,73897,0,0
177793,48804,0,73643,0,0
177794,48805,0,73816,0,0
177795,48806,0,73757,0,0
177796,48807,0,73632,0,0
177797,48808,0,73775,0,0
177798,48809,0,73551,0,0
177799,48810,0,73782,0,0
177801,48812,0,73537,0,0
177804,48815,0,73753,0,0
177805,48816,0,73679,0,0
177807,48818,0,73689,0,0
177809,48820,0,73903,0,0
177810,48821,0,73596,0,0
177811,48822,0,73771,0,0
177812,48823,0,73531,0,0
177816,48827,0,73741,0,0
177817,48828,0,73607,0,0
177819,48830,0,73756,0,0
177821,48832,0,73773,0,0
177822,48833,0,73684,0,0
177824,48837,0,73607,0,0
177827,48840,0,73741,0,0
177829,48842,0,73684,0,0
177831,48844,0,73846,0,0
177832,48845,0,73773,0,0
177833,48846,0,73607,0,0
177834,48847,0,73908,0,0
177837,48850,0,73570,0,0
177838,48851,0,73684,0,0
177842,48855,0,73846,0,0
177843,48860,0,73628,0,0
177845,48862,0,73749,0,0
177846,48863,0,73826,0,0
177847,48864,0,73847,0,0
177848,48865,0,73657,0,0
177849,48866,0,73355,0,0
177850,48867,0,73037,0,0
177851,48868,0,73805,0,0
177852,48869,0,73766,0,0
177853,48870,0,73628,0,0
177854,48871,0,73749,0,0
177857,48874,0,73815,0,0
177858,48875,0,73162,0,0
177859,48876,0,73267,0,0
177860,48877,0,73867,0,0
177862,48879,0,73783,0,0
177863,48880,0,73657,0,0
177865,48882,0,73747,0,0
177866,48883,0,73668,0,0
177867,48884,0,73765,0,0
177868,48885,0,73657,0,0
177869,48886,0,73912,0,0
177870,48887,0,73037,0,0
177871,48888,0,73580,0,0
177872,48889,0,73861,0,0
177873,48890,0,73657,0,0
177874,48891,0,73747,0,0
177875,48892,0,73867,0,0
177878,48895,0,73162,0,0
177879,48896,0,73267,0,0
177882,48899,0,73767,0,0
177883,48900,0,73586,0,0
177885,48902,0,73095,0,0
177888,48905,0,73672,0,0
177890,48907,0,73752,0,0
177891,48908,0,73649,0,0
177893,48910,0,73672,0,0
177895,48912,0,73752,0,0
177897,48914,0,73876,0,0
177898,48915,0,73586,0,0
177899,48916,0,73355,0,0
177900,48917,0,73037,0,0
177901,48918,0,73872,0,0
177902,48919,0,73873,0,0
177903,48922,0,73672,0,0
177904,48923,0,73752,0,0
177908,48927,0,73586,0,0
177909,48928,0,73267,0,0
177910,48929,0,73867,0,0
177912,48931,0,73878,0,0
177913,48945,0,48625,0,0
177914,48947,0,73915,0,0
177915,48949,0,73916,0,0
177916,48974,0,55002,0,0
177917,48975,0,55002,0,0
177918,48976,0,55005,0,0
177919,48977,0,55004,0,0
177920,48978,0,55008,0,0
177921,48979,0,55007,0,0
177922,48980,0,55006,0,0
177923,48981,0,55006,0,0
177924,48982,0,55006,0,0
177929,48987,0,72369,0,0
177930,48988,0,72421,0,0
177932,48990,0,72274,0,0
177934,48992,0,72208,0,0
177935,48993,0,72203,0,0
177936,48994,0,72274,0,0
177939,48997,0,73917,0,0
177940,48998,0,72369,0,0
177941,49016,0,49449,0,0
177942,49018,0,73918,0,0
177943,49020,0,51003,0,0
177944,49022,0,54661,0,0
177945,49024,0,73919,0,0
177946,49052,0,73920,0,0
177947,49054,0,73921,0,0
177948,49070,0,50997,0,0
177949,49072,0,50995,0,0
177950,49086,0,73922,0,0
177952,49120,0,49256,0,0
177954,49126,0,54617,0,0
177955,49128,0,51017,0,0
177956,49148,0,73923,0,0
177957,49152,0,73924,0,0
177958,49154,0,73925,0,0
177959,49156,0,54519,0,0
177960,49158,0,73926,0,0
177961,49160,0,73927,0,0
177962,49179,0,72487,0,0
177963,49181,0,72507,0,0
177964,49183,0,73928,0,0
177965,49185,0,72687,0,0
177966,49187,0,52925,0,0
177967,49189,0,72628,0,0
177968,49191,0,73850,0,0
177969,49198,0,73929,0,0
177970,49206,0,53367,0,0
177971,49227,0,73930,0,0
177973,49232,0,73660,0,0
177974,49233,0,73660,0,0
177976,49235,0,73571,0,0
177977,49236,0,73662,0,0
177978,49237,0,73662,0,0
177979,49238,0,73571,0,0
177980,49278,0,47576,0,0
177981,49291,0,73931,0,0
177982,49292,0,73932,0,0
177983,49293,0,73933,0,0
177984,49296,0,73934,0,0
177985,49297,0,73935,0,0
177986,49298,0,73936,0,0
177987,49299,0,73937,0,0
177988,49301,0,73938,0,0
177989,49302,0,73938,0,0
177990,49303,0,73939,0,0
177991,49304,0,73940,0,0
177992,49305,0,73941,0,0
177993,49307,0,47280,0,0
177994,49308,0,50776,0,0
177995,49311,0,73942,0,0
177996,49315,0,73943,0,0
177997,49316,0,73944,0,0
177998,49317,0,73944,0,0
177999,49318,0,73945,0,0
178000,49319,0,73946,0,0
178001,49320,0,73947,0,0
178002,49321,0,73947,0,0
178003,49322,0,73948,0,0
178004,49323,0,73949,0,0
178005,49324,0,73949,0,0
178006,49325,0,73949,0,0
178007,49326,0,73950,0,0
178008,49327,0,73950,0,0
178009,49328,0,73950,0,0
178010,49329,0,73951,0,0
178011,49330,0,73951,0,0
178012,49331,0,73951,0,0
178013,49332,0,73952,0,0
178014,49333,0,73952,0,0
178015,49340,0,73953,0,0
178016,49341,0,73954,0,0
178017,49342,0,73955,0,0
178018,49344,0,73956,0,0
178019,49345,0,73932,0,0
178020,49346,0,73957,0,0
178021,49353,0,73958,0,0
178022,49357,0,73959,0,0
178023,49358,0,73960,0,0
178024,49363,0,73961,0,0
178025,49437,0,73962,0,0
178026,49465,0,73962,0,0
178027,49466,0,73952,0,0
178028,49467,0,73952,0,0
178029,49468,0,73951,0,0
178030,49469,0,73951,0,0
178031,49470,0,73951,0,0
178032,49471,0,73950,0,0
178033,49472,0,73950,0,0
178034,49473,0,73950,0,0
178035,49474,0,73949,0,0
178036,49475,0,73949,0,0
178037,49476,0,73949,0,0
178038,49477,0,73948,0,0
178039,49478,0,73947,0,0
178040,49479,0,73947,0,0
178041,49480,0,50725,0,0
178042,49481,0,73945,0,0
178043,49482,0,73944,0,0
178044,49483,0,73944,0,0
178045,49484,0,73943,0,0
178046,49490,0,50776,0,0
178047,49491,0,47280,0,0
178048,49493,0,73941,0,0
178049,49494,0,73940,0,0
178050,49495,0,73939,0,0
178051,49496,0,73938,0,0
178052,49497,0,73938,0,0
178053,49498,0,73937,0,0
178054,49499,0,73936,0,0
178055,49500,0,73935,0,0
178056,49501,0,73934,0,0
178057,49623,0,73963,0,0
178058,49637,0,71860,0,0
178059,49638,0,73964,0,0
178060,49645,0,73965,0,0
178061,49653,0,73966,0,0
178062,49654,0,73967,0,0
178063,49666,0,72621,0,0
178065,49681,0,71518,0,0
178066,49682,0,73409,0,0
178067,49684,0,73968,0,0
178068,49687,0,71306,0,0
178069,49689,0,71223,0,0
178071,49691,0,73970,0,0
178072,49706,0,73971,0,0
178073,49708,0,73972,0,0
178074,49709,0,73973,0,0
178075,49713,0,73538,0,0
178076,49714,0,73535,0,0
178077,49715,0,73974,0,0
178078,49716,0,73308,0,0
178079,49717,0,73600,0,0
178080,49719,0,73702,0,0
178081,49720,0,73567,0,0
178082,49721,0,73711,0,0
178083,49722,0,73558,0,0
178084,49724,0,73717,0,0
178085,49725,0,73804,0,0
178086,49726,0,72768,0,0
178087,49727,0,73707,0,0
178088,49728,0,73656,0,0
178089,49729,0,73712,0,0
178090,49730,0,73647,0,0
178091,49731,0,73822,0,0
178092,49732,0,73329,0,0
178093,49733,0,73817,0,0
178094,49734,0,73665,0,0
178095,49735,0,73856,0,0
178096,49736,0,73820,0,0
178097,49737,0,73721,0,0
178098,49738,0,73633,0,0
178099,49761,0,73886,0,0
178100,49762,0,73716,0,0
178101,49763,0,72008,0,0
178102,49764,0,73634,0,0
178103,49767,0,73975,0,0
178104,49773,0,73976,0,0
178105,49774,0,73977,0,0
178106,49775,0,73978,0,0
178107,49777,0,73979,0,0
178108,49778,0,46161,0,0
178109,49783,0,73980,0,0
178110,49784,0,73981,0,0
178111,49785,0,73982,0,0
178112,49786,0,73983,0,0
178113,49787,0,73984,0,0
178114,49788,0,73985,0,0
178115,49789,0,73986,0,0
178116,49790,0,71397,0,0
178117,49791,0,73987,0,0
178118,49792,0,53978,0,0
178119,49793,0,73988,0,0
178120,49794,0,73989,0,0
178121,49795,0,73990,0,0
178122,49796,0,73991,0,0
178123,49797,0,73992,0,0
178124,49798,0,73993,0,0
178125,49801,0,73994,0,0
178126,49802,0,73995,0,0
178127,49804,0,73996,0,0
178128,49805,0,73997,0,0
178129,49806,0,73998,0,0
178130,49807,0,73999,0,0
178131,49808,0,74000,0,0
178132,49809,0,74001,0,0
178133,49810,0,74002,0,0
178134,49811,0,74003,0,0
178135,49813,0,51834,0,0
178136,49814,0,74004,0,0
178137,49816,0,74005,0,0
178138,49817,0,74006,0,0
178139,49819,0,74007,0,0
178140,49820,0,74008,0,0
178141,49821,0,74009,0,0
178143,49823,0,48262,0,0
178144,49824,0,74011,0,0
178145,49825,0,74012,0,0
178146,49826,0,74013,0,0
178147,49827,0,74014,0,0
178148,49828,0,74015,0,0
178149,49829,0,74016,0,0
178150,49830,0,74017,0,0
178151,49831,0,74018,0,0
178152,49832,0,74019,0,0
178153,49833,0,72124,0,0
178154,49834,0,74020,0,0
178155,49835,0,72122,0,0
178156,49836,0,74021,0,0
178157,49837,0,74022,0,0
178158,49838,0,74023,0,0
178159,49839,0,74024,0,0
178160,49840,0,74025,0,0
178161,49841,0,74026,0,0
178162,49842,0,74027,0,0
178163,49843,0,74028,0,0
178164,49844,0,74029,0,0
