ID,Name_lang
405663,Greater Ice Barrier
405667,Create Test Ring Test
405688,Riptide Bubbles
405695,Riptide Bubbles
405717,Riptide Bubbles
405951,Whirlpool
405953,Torrential Downpour
405998,Bubble Beam
405999,Bubble Beam
406112,Viktoria Woods - Trade Kobold Head For Rune Fragment
406113,Viktoria Woods - Trade Murloc Head For Rune Fragment
406116,Viktoria Woods - Trade Gnoll Head For Rune Fragment
406634,Animated Lobster Molt
406651,Combine Rune Pieces
406662,Fight Stuart
406680,Frostbolt
406722,Shadowstep
406731,Liv Bradford - Give Warrior Rune
406746,Fathomblast
406754,Shadowstep
406970,Aqua Shell
406973,Aqua Shell
406985,Unstable Bubble
406992,Unstable Bubble
407010,Unstable Bubble
407014,Aqua Shell
407025,Exposed
407077,Triple Chomp
407085,Triple Chomp
407095,Crunch Armor
407102,Learn Runes
407264,Polymorphed Apprentice - Give Notes
407501,Root
407546,Freezing Arrow
407548,Freezing Arrow
407551,Freezing Arrow
407553,Freezing Arrow
407568,Freezing Arrow
407580,Summon Soboz
407610,[DNT] Player is in Soboz Trigger
407627,Righteous Fury
407628,Righteous Fury
407632,Hammer of the Righteous
407653,Forked Lightning
407667,Forked Lightning
407720,Forked Lightning
407736,Forked Lightning
407745,Forked Lightning
407767,Forked Lightning
407771,Forked Lightning
407774,Hand of Reckoning
407778,Divine Storm
407782,Divine Storm
407784,Divine Storm
407788,Avenging Wrath
407791,Aku'mai's Rage
407794,Triple Puncture
407798,Seal of Martyrdom
407799,Seal of Martyrdom
407800,Seal of Martyrdom
407802,Seal of Martyrdom
407803,Judgement of Martyrdom
407804,Divine Sacrifice
407805,Sacrifice Redeemed
407811,Cleave
407812,Immunity to Freezing Arrow
407813,Frost Arrow
407819,Frost Arrow
407821,Frost Arrow
407822,Frost Arrow
407880,Inspiration Exemplar
407881,Inspiration Exemplar
407957,Avenging Wrath
407973,Wild Strike
407975,Wild Strikes
407977,Wild Strikes
407988,Savage Roar
407989,Savage Roar
407995,Mangle
408013,Blackfathom Elite Spawner
408014,Spawn Blackfathom Elite
408024,Survival Instincts
408025,Survival Instincts
408035,Damien Kane - Trade Souls for Rune
408120,Wild Growth
408124,Lifebloom
408245,Lifebloom
408246,Lifebloom
408247,Nourish
408248,Eclipse
408255,Eclipse
408258,Dreamstate
408261,Dreamstate
408307,Nature's Fury
408309,Grace of Elune
408339,Fire Nova
408341,Fire Nova
408342,Fire Nova
408343,Fire Nova
408344,Fire Nova
408345,Fire Nova
408423,Fire Nova
408424,Fire Nova
408426,Fire Nova
408427,Fire Nova
408428,Fire Nova
408438,Lightning Overload
408439,Lightning Bolt
408440,Lightning Bolt
408441,Lightning Bolt
408442,Lightning Bolt
408443,Lightning Bolt
408472,Lightning Bolt
408473,Lightning Bolt
408474,Lightning Bolt
408475,Lightning Bolt
408477,Lightning Bolt
408479,Chain Lightning
408481,Chain Lightning
408482,Chain Lightning
408484,Chain Lightning
408490,Lava Burst
408491,Lava Burst
408496,Dual Wield Specialization
408498,Maelstrom Weapon
408501,Maelstrom Ready!
408505,Maelstrom Weapon
408507,Lava Lash
408510,Water Shield
408511,Water Shield
408514,Earth Shield
408519,Earth Shield
408521,Riptide
408524,Shield Mastery
408525,Shield Mastery
408531,Way of Earth
408680,Way of Earth
408681,Earth Shock
408683,Earth Shock
408685,Earth Shock
408687,Earth Shock
408688,Earth Shock
408689,Earth Shock
408690,Earth Shock
408693,Earth Shock
408696,Spirit of the Alpha
408699,Waylay
408700,Waylay
408752,Warlock Trainers - Identify Acolyte Artifact
408755,Blood Offering
408793,Elwynn - Dead Acolyte - Give Clues
408802,Gakin - Rune Reward
408824,Learn Relic
408828,Inspired
408833,Libram of Discovery
408889,Near Ritual Stone
408916,Cryomantic Mishap (Fire Absorb)
408953,Building Inspiration
409064,Rune Scrying
409073,Annihilation
409075,Annihilation
409076,Pain and Suffering
409163,Engrave Belt - Focused Rage
409214,Tanking Elite
409215,Tanking Elite
409239,Fan of Knives
409240,Fan of Knives
409317,Strength of Soul
409324,Ancestral Guidance
409333,Ancestral Guidance
409337,Ancestral Guidance
409365,Tamed Pet Passive (DND)
409368,Beast Mastery
409372,Growl
409379,Kill Command
409396,Kill Command
409418,Kill Command
409423,Corpse Exploded
409428,Master Marksman
409433,Chimera Shot
409493,Chimera Shot - Serpent
409494,Chimera Shot - Viper
409495,Chimera Shot - Scorpid
409504,Expose Weakness
409507,Expose Weakness
409580,Heart of the Lion
409583,Heart of the Lion
409593,Kill Shot
409687,Dual Wield Specialization
409691,Raptor Strike
409693,Raptor Strike
409748,Raptor Strike
409750,Raptor Strike
409751,Raptor Strike
409752,Raptor Strike
409754,Raptor Strike
409755,Raptor Strike
409805,Wild Strikes
409809,Survival Instincts
409810,Wild Growth
409813,Eclipse
409819,Savage Roar
409824,Lifebloom
409826,Nature's Fury
409828,Mangle
409830,Nourish
409831,Dreamstate
409832,Fury of Stormrage
409856,Spirit Ritual
409858,Dummy Trigger
409906,Beacon of Light
409911,Hand of Reckoning
409914,Crusader Strike
409918,Inspiration (Judgement)
409920,Learn Relic (Judgement)
409922,Hammer of the Righteous
409924,Divine Storm
409925,Divine Light
409930,Libram of Judgement
409932,Aura Mastery
409933,Avenger's Shield
409934,Avenging Wrath
409935,Hand of Sacrifice
409936,Inspiration Exemplar
409938,Fire Nova
409940,Dual Wield Specialization
409941,Water Shield
409943,Shield Mastery
409944,Ancestral Guidance
409945,Overload
409946,Maelstrom Weapon
409947,Earth Shield
409951,Spirit of the Alpha
409952,Lava Burst
409953,Lava Lash
409954,Riptide
409955,Way of Earth
409957,Steady Shot
409958,Master Marksman
409959,Expose Weakness
409960,Cobra Slayer
409961,Dual Wield Specialization
409962,Beast Mastery
409963,Summon Spirit
409968,Trap Launcher
409974,Kill Shot
409976,Chimera Shot
409979,Lone Wolf
409988,Force Player Cast Delayed Banish
409999,Engrave Gloves - Beacon of Light
410001,Engrave Gloves - Hand of Reckoning
410002,Engrave Gloves - Crusader Strike
410005,Engrave Pants - Aura Mastery
410008,Engrave Pants - Avenger's Shield
410010,Engrave Pants - Hand of Sacrifice
410011,Engrave Pants - Inspiration Exemplar
410013,Engrave Bracers - Hammer of the Righteous
410014,Engrave Chest - Divine Storm
410015,Engrave Cloak - Divine Light
410021,Engrave Chest - Wild Strikes
410023,Engrave Pants - Savage Roar
410025,Engrave Gloves - Mangle
410027,Engrave Boots - Survival Instincts
410028,Engrave Gloves - Wild Growth
410029,Engrave Belt - Eclipse
410033,Engrave Pants - Lifebloom
410059,Engrave Belt - Nourish
410060,Engrave Boots - Dreamstate
410061,Engrave Chest - Fury of Stormrage
410093,Engrave Belt - Fire Nova
410094,Engrave Chest - Overload
410095,Engrave Gloves - Lava Burst
410096,Engrave Chest - Dual Wield Specialization
410097,Engrave Gloves - Water Shield
410098,Engrave Chest - Shield Mastery
410099,Engrave Pants - Ancestral Guidance
410100,Engrave Belt - Maelstrom Weapon
410101,Engrave Pants - Earth Shield
410103,Engrave Boots - Spirit of the Alpha
410104,Engrave Gloves - Lava Lash
410105,Engrave Bracers - Riptide
410107,Engrave Pants - Way of Earth
410109,Engrave Belt - Steady Shot
410110,Engrave Chest - Beast Mastery
410111,Engrave Pants - Kill Shot
410113,Engrave Chest - Master Marksman
410114,Engrave Belt - Expose Weakness
410115,Cobra Slayer
410116,Engrave Boots - Dual Wield Specialization
410118,Engrave Boots - Trap Launcher
410121,Engrave Gloves - Chimera Shot
410122,Engrave Chest - Lone Wolf
410123,Engrave Gloves - Explosive Shot
410140,Spider Venom
410144,Savage Defense
410156,Stormstrike
410163,Necrotic Infection
410169,Wounded Adventurer Periodic Dummy
410176,Skull Bash
410262,Liv Bradford - Give Paladin Rune
410272,Purified Wounded Adventurer
410275,Wounded Adventurer - Give Paladin Rune
410412,Tease
410657,Duel to the Death
410659,Banish Spirit
410662,Delayed Banish
410718,Ada Gelhardt - Give Note
410738,Fight Ada Gelhardt
410829,Ada Gelhardt - Give Rewards
410881,Sanctified Area
410935,Meditation on the Light
410958,Learn Rune From Memory
410970,Meditation on the Void
410971,Learn Rune From Prophecy
411115,Survival of the Fittest
411124,Survival of the Fittest
411128,Swipe
411173,[DNT] Player is in Mokwa Trigger
411186,Place Bait
411210,Healing Wave
411220,Healing Wave
411239,Healing Wave
411249,Track Mokwa (First)
411253,Tidal Burst
411263,Track Mokwa (Second)
411272,Track Mokwa (Third)
411280,Tidal Burst
411282,Lightning Bolt
411284,Lightning Bolt
411583,Replace Stand with Swim
411608,Tame Prairie Dog
411622,Prairie Dog Musk
411624,Tame Beast
411631,Tame Beast
411684,Charge
411688,Charge Stun
411774,Whirlwind
411775,Whirlwind
411777,Rune of Carve - Give Rune
411956,Curse of Blackfathom
411959,Fear
411961,Reveal Poacher
411973,Curse of Blackfathom
411978,Curse of Blackfathom
411990,Shadow Crash
411991,Shadow Crash
411992,Shadow Crash
411993,Shoddy Camouflage
411995,Shadow Crash
412009,Shadow Crash
412018,Sacred Shield
412019,Sacred Shield
412020,Flash of Light
412040,Shadow Crash
412072,Shadow Strike
412079,Shadow Strike
412080,Shadow Strike
412096,Crimson Tempest
412107,Hate to Zero
412113,Remove Greater Curse
412114,Void Empowerment
412115,Advanced Warding
412116,Mana Shield
412118,Mana Shield
412120,Mana Shield
412121,Mana Shield
412122,Mana Shield
412123,Mana Shield
412179,Cunning Disguise?
412202,Frost Ward
412205,Frost Ward
412207,Frost Ward
412209,Frost Ward
412210,Frost Ward
412214,Fire Ward
412218,Fire Ward
412230,Fire Ward
412231,Fire Ward
412232,Fire Ward
412248,Void Empowerment
412270,March of the Murlocs
412272,March of the Murlocs
412278,Collect Blasting Supplies
412286,Burnout
412296,Void Empowerment
412322,Spell Power
412324,Enlightenment
412325,Enlightenment
412326,Enlightenment
412365,Collect Pinecone
412421,Void Empowerment
412427,March of the Murlocs
412428,Create Salve
412437,Waterbolt
412443,Void Empowerment
412456,March of the Murlocs
412466,March of the Murlocs
412507,Blood Frenzy
412510,Mass Regeneration
412513,Gladiator Stance
412526,Mind Flay
412527,Shadowform
412528,Ground Rupture
412532,Spellfrost Bolt
412538,Ignite
412545,Ignite
412569,Shadowform
412570,Anti Fear Clip Root
412609,Deep Wound
412613,Deep Wound
412689,Everlasting Affliction
412698,Everlasting Affliction
412718,Fish Fillet
412727,Demonic Tactics
412729,Tamed Pet Passive (DND)
412732,Demonic Knowledge
412735,Demonic Knowledge
412751,Fire and Brimstone
412758,Incinerate
412783,Metamorphosis : Demon Charge
412784,Metamorphosis : Demonic Howl
412787,Disrupt
412788,Demon Charge
412789,Demonic Howl
412790,Infernal Strike
412798,Dance of the Wicked
412800,Dance of the Wicked
413031,Dual Wield
413045,Void Empowerment
413052,Shadow Crash
413247,Serendipity
413248,Serendipity
413251,Pain and Suffering
413259,Mind Sear
413260,Mind Sear
413301,War Machine
413302,War Machine Rage Effect
413338,Bulwark Icon
413380,Blood Surge
413399,Blood Surge
413404,Single-Minded Fury
413429,Dyadic Icon
413432,Lithic Icon
413446,Auto Shot
413476,Gladiator Stance Passive
413479,Gladiator Stance Shield Passive
413548,Degreelessness Mode
413589,Thunder Clap
413651,Combine Prairie Flowers
413664,Bubble Beam
413671,Bubble Beam
413685,Path of Arthas
413698,Greater Frostbolt
413839,Kajaric Icon
414119,[DNT] Teleport to Ragefire Chasm
414120,[DNT] Teleport to Wailing Caverns
414121,[DNT] Teleport to Deadmines
414122,[DNT] Teleport to Shadowfang Keep
414123,[DNT] Teleport to Stockades
414124,[DNT] Teleport to Blackfathom Deeps
414370,Aqua Shell
414621,Skull Bash
414644,Lacerate
414647,Lacerate
414673,Gift of the Earthmother
414677,Living Seed
414680,Living Seed
414683,Living Seed
414684,Sunfire
414687,Sunfire
414689,Sunfire
414691,Corrupted Windfury Totem
414692,Sunfire
414696,Sunfire
414700,Sunfire
414719,Elune's Fires
414722,Slumbering Spirit
414723,Summon Nature Spirit
414724,Place Prairie Crown
414730,Corrupted Windfury Totem
414739,Corrupted Windfury Totem
414760,Corrupted Lightning Shield Totem
414763,Corrupted Lightning Shield Totem
414782,Corrupted Lightning Shield Totem
414783,Corrupted Lightning Shield Totem
414786,Corrupted Molten Fury Totem
414791,Corrupted Molten Fury Totem
414799,Fury of Stormrage
414800,Fury of Stormrage
414824,Attuned
414825,Learn Idol (Ursine Rage)
414826,Idol of Ursine Rage
414827,Ursine Rage
414887,Lightning Strike From Sky VFX
414900,Corrupted Molten Fury Totem
414901,Corrupted Molten Fury Totem
414907,Corrupted Molten Fury
414908,Corrupted Molten Fury
414920,Feral Charge
414921,Feral Charge
414923,Feral Charge
414924,Feral Charge (Cat)
414925,Feral Charge
414952,Summon Blooming Satyrweed
414953,Plant Bulb
415003,Lunar Stone Hit By Moonfire
415004,Unpowered
415005,Powered
415012,Clastic Icon
415013,[DNT] Lunar Stone Stalker Aura
415015,Galvanic Icon
415018,[DNT] Lunar Stone Stalker Remove Aura
415019,Collect Galvanic Icon
415028,Summon Lunar Stone Chest
415058,Guarded by the Light
415059,Guarded by the Light
415068,Exorcism
415069,Exorcism
415070,Exorcism
415071,Exorcism
415072,Exorcism
415073,Exorcism
415076,Exorcist
415093,Summon Lightning VFX
415096,Coherence
415100,Power Surge
415105,Power Surge
415112,Vateya Timberhoof - Trade Quilboar Head For Rune Fragment
415113,Vateya Timberhoof - Trade Harpy Head For Rune Fragment
415140,Mental Dexterity
415144,Mental Dexterity
415231,Burn
415233,Ghost Wolf
415236,Healing Rain
415240,Healing Rain
415242,Healing Rain
415292,Earthliving
415320,Flanking Strike
415326,Flanking Strike
415327,Flanking Strike
415335,Raptor Strike
415336,Raptor Strike
415337,Raptor Strike
415338,Raptor Strike
415340,Raptor Strike
415341,Raptor Strike
415342,Raptor Strike
415343,Raptor Strike
415352,Melee Specialist
415358,Raptor Fury
415362,Raptor Fury
415370,Lone Wolf
415372,Lone Wolf
415399,Sniper Training
415401,Sniper's Aim
415405,Rapid Killing
415407,Rapid Killing
415413,Lock and Load
415414,Lock and Load
415423,Aspect of the Viper
415424,Aspect of the Viper
415428,Catlike Reflexes
415429,Hunter Pet Scaling
415431,Avoidance
415449,Waist Rune Ability
415450,Feet Rune Ability
415452,Improved Swipe
415457,Fan of Knives
415459,Spell Power
415460,Burnout
415467,Mass Regeneration
415481,Pain and Suffering
415596,Shield Mastery
415598,Gladiator Stance
415599,Single-Minded Fury
415604,Everlasting Affliction
415605,Demonic Tactics
415703,Sacred Shield
415706,The Art of War
415709,Survival of the Fittest
415712,Power Surge
415713,Mental Dexterity
415714,Healing Rain
415717,Catlike Reflexes
415718,Aspect of the Viper
415719,Lock and Load
415720,Kill Shot
415723,Melee Specialist
415725,Waylay
415729,Enlightenment
415734,Spellfrost Bolt
415737,Serendipity
415738,Mind Sear
415739,Strength of Soul
415740,Strength of Soul
415743,Blood Surge
415744,Precise Timing
415745,Focused Rage
415749,Demonic Knowledge
415750,Incinerate
415751,Dance of the Wicked
415755,Guarded by the Light
415756,Aura Mastery
415759,Skull Bash
415760,Lacerate
415761,Living Seed
415762,Elune's Fires
415768,Burn
415813,Greater Ghost Wolf
415816,Wyvern Strike
415817,Rapid Killing
415818,Sniper Training
415822,Raptor Fury
415918,Engrave Cloak - Crimson Tempest
415922,Engrave Cloak - Blunderbuss
415926,Engrave Boots - Waylay
415934,Engrave Boots - Spell Power
415936,Engrave Gloves - Living Bomb
415939,Engrave Pants - Mass Regeneration
415942,Engrave Chest - Enlightenment
415948,Engrave Belt - Spellfrost Bolt
415988,Vahi Bonesplitter - Trade Centaur Head For Rune Fragment
415991,Engrave Helm - Pain and Suffering
415995,Engrave Chest - Serendipity
415996,Engrave Gloves - Mind Sear
415997,Engrave Chest - Strength of Soul
416002,Engrave Boots - Gladiator Stance
416003,Engrave Gloves - Single-Minded Fury
416004,Engrave Belt - Blood Surge
416005,Engrave Belt - Precise Timing
416008,Engrave Pants - Everlasting Affliction
416009,Engrave Chest - Demonic Tactics
416014,Engrave Boots - Demonic Knowledge
416015,Engrave Bracers - Incinerate
416017,Engrave Boots - Dance of the Wicked
416028,Engrave Boots - Sacred Shield
416031,Engrave Boots - The Art of War
416035,Engrave Boots - Guarded by the Light
416037,Engrave Pants - Aura Mastery
416042,Engrave Chest - Survival of the Fittest
416044,Engrave Gloves - Sunfire
416046,Engrave Gloves - Skull Bash
416049,Engrave Pants - Lacerate
416050,Engrave Chest - Living Seed
416051,Engrave Bracers - Elune's Fires
416054,Engrave Belt - Power Surge
416055,Engrave Helm - Mental Dexterity
416057,Engrave Chest - Healing Rain
416062,Engrave Cloak - Coherence
416066,Engrave Helm - Burn
416081,Coherence
416083,Engrave Helm - Catlike Reflexes
416084,Engrave Belt - Aspect of the Viper
416085,Engrave Helm - Lock and Load
416086,Engrave Belt - Melee Specialist
416087,Engrave Belt - Kill Shot
416089,Engrave Boots - Wyvern Strike
416090,Engrave Helm - Rapid Killing
416091,Engrave Pants - Sniper Training
416093,Engrave Bracers - Raptor Fury
416116,Water Elemental Scaling
416153,Shadowfiend Scaling
416186,Ba'so - Trade Letter for Rune
416189,Warlock Pet Scaling
416221,Tim's Test Flight Aura 2
416262,Tim's Test Flight Aura 1
416278,Orgrimmar Chest Ambush
416288,Combine Map Pieces
416297,Near Buried Cache
416304,Dig Up Treasure
416441,[DNT] Player is in Raluk Trigger
416505,Track Raluk (Third)
416553,Track Raluk (Second)
416768,Track Raluk (First)
416772,Place Bait
416825,Reveal Poacher
416837,Tame Adder
416861,Adder Pheromone
416863,Aura Mastery
417045,Tiger's Fury
417046,King of the Jungle
417051,Natural Reaction
417053,Natural Reaction
417056,Summon Soboz
417057,Rejuvenation
417058,Rejuvenation
417059,Rejuvenation
417060,Rejuvenation
417061,Rejuvenation
417062,Rejuvenation
417063,Rejuvenation
417064,Rejuvenation
417065,Rejuvenation
417066,Rejuvenation
417068,Rejuvenation
417123,Enhanced Restoration
417135,Gale Winds
417141,Berserk
417145,Gore
417146,Efflorescence
417147,Efflorescence
417148,Efflorescence
417149,Efflorescence
417157,Starsurge
417159,Renewal
417192,Loa Altar
417202,Summon Serpent Loa
417293,Trace Ta'zo Mural
417315,Summon Soboz
417316,Meditation on the Loa
417345,Helm Rune Ability
417346,Bracer Rune Ability
417347,Cloak Rune Ability
417348,Shoulder Rune Ability
417410,Near Buried Cache
417433,Dig Up Treasure
417434,Combine Map Pieces
417437,Thrash (Cat)
417440,Thrash (Bear)
417441,Thrash (Bear)
417448,Thrash (Cat)
417450,Thrash (Cat)
417453,Thrash (Cat)
417463,Near Death Experience
417627,Videre Elixir
417684,Quest Invisibility
417743,Forge Documents
417750,Jamie - Trade Letter for Rune
417803,Emberglow Vision
417856,Altar of the Light
417858,Meditation on the Light
418017,Dorac Graves - Trade Gnoll Head For Rune Fragment
418018,Dorac Graves - Trade Murloc Head For Rune Fragment
418019,Dorac Graves - Trade Bat Head For Rune Fragment
418065,Summon Soboz
418138,Junni Steelpass - Trade Heart For Rune Fragment
418139,Junni Steelpass - Trade Head For Rune Fragment
418140,Junni Steelpass - Trade Paw For Rune Fragment
418232,Tame Rabbit
418236,Rabbit Musk
418334,Polymorph Cured
418347,Translate Spell Notes
418358,Polymorphed Alchemist - Give Notes
418408,Teleport
418441,Encroaching Leprosy
418442,Toxic Gas
418459,Meditation on Undeath
418460,Chill of the Grave
418481,[DNT] Player is in Jorul Trigger
418483,Track Jorul (First)
418486,Track Jorul (Second)
418487,Track Jorul (Third)
418489,Place Bait
418506,Deep Rend
418508,Primal Bloodthirst
418509,Primal Bloodthirst
418510,Moa'kin Band
418545,Blackrat - Trade Letter for Rune
418548,Chill of the Grave
418598,Near Buried Cache
418599,Dig Up Treasure
418600,Combine Map Pieces
418641,Tirisfal - Dead Acolyte - Give Clues
418738,Debuff Fire Resist -15
418767,Reveal Poacher
419126,String of Ears
419288,Lunar Idol
419307,Meditation on Elune
419308,Moonwell's Blessing
419417,A Place Very Homelike
419427,Duel to the Death Win Checker
419636,Corrupted Molten Fury Totem
419649,Spawn Murloc
419652,Teleport Players
420355,Corrupted Totem
420484,Empty Snapjaw Nest - Give Rune
420493,Ferocious  Idol
420526,Frostbolt
420535,Pickpocket
420536,Stealth
420543,On the Move
420576,Adventure Admission
420657,Give Horde Warbanner
420664,Place Egg
420666,Place Warbanner
420667,Horde Warbanner
420673,Destroy Alliance Warbanner
420684,Lightning Spear
420687,Northwatch Warbanner Trap
420709,Feed Soul
420710,Glowy (Red Black Eyes)
420711,Hungry Gargoyle Statue - Give Rune
420725,Delwynna - Trade Owl Head For Rune Fragment
420728,Delwynna - Trade Tiger Head For Rune Fragment
420729,Delwynna - Trade Spider Head For Rune Fragment
420744,Altar of Thorns
420749,Altar of Thorns - Give Rune
420758,Dreamform
420794,Translate Spell Notes
420799,Tempest Icon
420803,Tempest Icon Fire Dummy
420804,Tempest Icon Nature Dummy
420805,Tempest Icon Frost Dummy
420818,Desert Mirage
420825,Mirage
420843,Mirage Blink
420850,Creeping Nightmare
420855,Hunter/Priest Epic Anti-Cheat Teleport Targeting
420861,Creeping Nightmare
420862,Hunter/Priest Epic Anti-Cheat Teleport Effect
420868,Dream Copy
420872,Dream Copy
420873,Dream Copy
420877,Helping Hand
420878,Helping Hand
420879,Open Helping Hand
420899,Ignite Powder Keg
420901,Powder Keg Explosion
420964,Fishing Harpoon
420990,Dream Copy
420993,Dream Copy
420998,Retribution Aura
421023,Transform into Nightmare
421041,No Steps Puzzle Aura
421058,Reveal Poacher
421063,Path of no Steps
421084,Path of no Steps
421096,Path of No Steps - Give Rune
421188,[DNT] Player is in Wishing Well Trigger
421197,Wishing Well - Give Rune
421239,Heretic Idol
421242,Heretic Altar - Give Rune
421248,Shadowguard
421262,Hellish Indigestion
421268,Malevolent Pie
421276,Malevolent Pie
421289,[DNT] Player is in Mowgh Trigger
421295,Place Bait
421299,Track Mowgh (Third)
421303,Track Mowgh (Second)
421304,Track Mowgh (First)
421311,Deer Musk
421312,Tame Deer
421322,Cursed Discovery
421338,Resurrect Demon
421352,Escape Rope
421406,Battle Totem
421423,Near Buried Cache
421424,Dig Up Treasure
421425,Combine Map Pieces
421436,Combine Glade Flowers
421476,Skull Thump
421478,Open Skull Geode
421479,Skull-Shaped Geode
421508,Learn Relic
421510,Libram of Blessings
421513,Libram of Blessings Spam Prevention Dummy
421535,Libram of Justice
421545,Libram of Justice Stun Dummy
421596,Translate Spell Notes
421599,Feed Chum
421600,Young Threshadon - Give Rune
421609,Young Threshadon - Give Rune Visual
422171,Feed Treat
422268,Young Reef Crawler- Give Rune
422269,Young Reef Crawler- Give Rune
422350,Westfall Farmland
422387,Plant Pumpkin Seeds
422390,Idol of the Deep - Summon Horror
422397,Gnarled Harpoon
422410,Malfunctioning
422477,Create Prototype Engine
422478,Install Engine
422487,Coyote Den - Summon Coyote
422488,Place Bait
422498,Sun's Blessing
422549,Back to Work!
422563,Back to Work Timeout
422598,Escape Plan
422600,Escape Plan Melee Effect
422603,Smoke Bomb
422609,Attempt to Flee
422612,Defias Scout - Flee - Marked
422613,Defias Scout - Flee
422621,Preparation
422746,Gillsbane
422978,Coward!
422996,Ancient Corrosive Poison
423002,Attack Power - Feral (+59)
423003,Crashing Thunder
423004,Gusting Wind
423088,Opening
423133,Sleep
423135,Sleep
423140,Sleep
423144,Spawn Emissary
423168,[DNT] Teleport to Lorgus Jett in Blackfathom Deeps
423186,Unbalanced Idol Moon
423187,Balance
423191,Power of the Moon
423192,Power of the Emerald Dream
423194,Power of the Wild
423212,Balance
423253,Indiscriminate Outburst
423298,Swimming Speed Minor
423299,Beast Slayer Equip Bonus
423300,M'grrgl's Protection
423304,Life Drain
423415,Sleep
423434,Tim's Test Invis
423435,Tim's Test Invis Detection
423474,Fetish of Mischief
423478,Wyvern Taming Wand
423481,Minor Stealth Detection
423484,Increased Hunter Pet Damage
423549,Imbue Wand
423558,Orb Shatter
423561,Orb Shatter
423592,Sleep - Dream Phase
423631,Knockdown
423632,Opening
423646,Tame Wyvern
423785,Give Extra Wyvern Wand
423786,Give Extra Rune
423907,Equip Dragonslayer Armor
423953,Impatient
423954,Stacking
424015,Green Whelp Dummy Effect
424016,Alonso Knockdown
424019,Alonso Threat Reduce
424035,Secrets of the Light
424036,Secrets of Elune
424037,Secrets of the Loa
424041,Secrets of Undeath
424137,Give Extra Rune
424160,Warrior Rune
424181,Twin Owl Aura
424182,Twin Owl Aura
424190,Unbalanced Idol
424191,Twin Owl Reward
424250, Secrets of the Light
424251, Secrets of Elune
424252, Secrets of the Loa
424253, Secrets of Undeath
424308,Hidden Spirit
424310,Eyes of the Owl
424336,Unbalanced Idol Wild
424339,Unbalanced Idol Dream
424378,Summon Wisp
424397,Summon Corrupt Spirit Beasts
424472,Near Death Experience
424553,Call Your Shot
424563,Call Vile Fin Hunter
424570,Gift of the Wisp
424573,Wounded
424574,Out of breath!
424631,Give Extra Rune
424641,Shredder Autosalvage Unit
424645,Translate Spell Notes
424684,S03 - Rogue 25 Quest Start
424715,Starsurge
424718,Engrave Pants - Starsurge
424732,Spawn Portal
424735,Exit Dream
424759,Berserk
424760,Engrave Belt - Berserk
424762,King of the Jungle
424765,Engrave Boots - King of the Jungle
424785,Saber Slash
424788,Salvage
424799,Shiv
424800,Shiv
424919,Main Gauche
424925,Slaughter from the Shadows
424941, Teach Living Bomb
424976,Begin Ratchet Arms Dealer Quest
424979,Saber Slash
424980,Cutthroat
424982,Main Gauche
424983,Slaughter from the Shadows
424984,Engrave Gloves - Saber Slash
424988,Engrave Gloves - Cutthroat
424990,Engrave Gloves - Main Gauche
424992,Engrave Chest - Slaughter from the Shadows
425012,Poisoned Knife
425013,Poisoned Knife
425016,Summon Grizzled Protector
425067,Breach Gate
425078,[DNT] Shadowfang Solo Rogue Aura
425094,Combine Half-Keys
425096,Master of Subtlety
425098,Master of Subtlety
425100,Poisoned Knife
425101,Master of Subtlety
425102,Engrave Belt - Poisoned Knife
425103,Engrave Boots - Master of Subtlety
425121,Icy Veins
425124,Arcane Surge
425147,Quest Invisibility
425151,S03 - Rogue 25 Quest Reward
425168,Arcane Surge
425169,Icy Veins
425170,Engrave Pants - Icy Veins
425171,Engrave Pants - Arcane Surge
425187,Chronostatic Preservation
425189,Engrave Boots - Chronostatic Preservation
425198,Twisted Faith
425204,Void Plague
425205,Power Word: Barrier
425207,Power Word: Barrier
425210,Twisted Faith
425211,Void Plague
425212,Power Word: Barrier
425213,Engrave Bracers - Power Word: Barrier
425215,Engrave Chest - Twisted Faith
425216,Engrave Boots - Void Plague
425218,Crazed
425225,Fire Damage Check
425226,Burning
425233,Mind Blast
425234,Orbs of Shadow
425235,Polished Iceblock
425236,Orbs of Shadow Visual 2
425237,Orbs of Shadow Visual 3
425239,Shadowy Chains
425265,Shadowy Chains
425266,Empowered Renew
425268,Renew
425269,Renew
425270,Renew
425271,Renew
425272,Renew
425273,Renew
425274,Renew
425275,Renew
425276,Renew
425277,Renew
425280,Renewed Hope
425284,Spirit of the Redeemer
425285,Summon Decayed Elemental
425294,Dispersion
425301,[DNT] Player is in Statue Trigger
425302,Empowered Renew
425303,Renewed Hope
425304,Spirit of the Redeemer
425307,Dispersion
425309,Engrave Belt - Empowered Renew
425310,Engrave Belt - Renewed Hope
425312,Engrave Boots - Spirit of the Redeemer
425314,Engrave Boots - Dispersion
425321,Duskwood Rings - Give Rune
425336,Rage of the Farseer
425339,Molten Blast
425340,Molten Blast
425341,Greater Ghost Wolf
425343,Engrave Pants - Greater Ghost Wolf
425344,Engrave Gloves - Molten Blast
425412,Frenzied Assault
425415,Enrage
425418,Consumed By Rage
425421,Warbringer
425428,Quick Strike
425429,Raging Blow
425430,Warbringer
425431,[DNT] Player is in Fishing Boat Trigger
425440,Consumed by Rage
