ID,StartEvent,EndEvent,StartMinOffsetMs,StartMaxOffsetMs,EndMinOffsetMs,EndMaxOffsetMs,TargetType,SpellVisualKitID,Field_10_0_0_44649_008,Field_10_0_0_44649_009,SpellVisualID
152606,3,13,0,0,0,0,1,87825,0,0,70013
152607,5,13,0,0,0,0,3,87823,0,0,70013
152608,1,2,0,0,0,0,1,87826,0,0,70014
152609,3,13,0,0,0,0,1,87827,0,0,70014
152610,6,13,0,0,0,0,1,87828,0,0,70014
152611,6,13,0,0,0,0,2,87828,0,0,70014
152612,3,13,0,0,0,0,1,87834,0,0,70018
152613,6,13,0,0,0,0,1,87835,0,0,70018
152614,6,13,0,0,0,0,2,87835,0,0,70018
152615,3,13,0,0,0,0,1,87836,0,0,70019
152616,5,13,0,0,0,0,3,87837,0,0,70019
152617,9,10,0,0,0,0,3,87838,0,0,70019
152618,1,2,0,0,0,0,1,87839,0,0,70020
152619,11,12,0,0,0,0,2,87840,0,0,70020
152620,3,13,0,0,0,0,1,87006,0,0,69502
152621,5,13,0,0,0,0,3,87047,0,0,69531
152622,6,13,0,0,0,0,3,87129,0,0,69585
152623,7,8,0,0,0,0,4,88105,0,0,70191
152624,8,13,0,0,0,0,2,88106,0,0,70191
152625,11,12,0,0,0,0,2,88104,0,0,70191
152626,7,8,0,0,0,0,4,88117,0,0,70196
152627,8,13,0,0,0,0,2,88119,0,0,70196
152628,11,12,0,0,0,0,2,88118,0,0,70196
152629,1,2,0,0,0,0,1,86899,0,0,69424
152630,3,13,0,0,0,0,1,86900,0,0,69424
152631,6,13,0,0,0,0,3,86913,0,0,69432
152632,3,13,0,0,0,0,1,86918,0,0,69436
152633,9,10,0,0,0,0,3,86919,0,0,69436
152634,6,13,0,0,0,0,4,86920,0,0,69437
152635,3,13,0,0,0,0,1,86975,0,0,69481
152637,7,8,0,0,0,0,2,86976,0,0,69481
152638,1,2,0,0,0,0,1,87111,0,0,69575
152639,3,13,0,0,0,0,1,87112,0,0,69575
152640,6,13,0,0,0,0,1,87095,0,0,69575
152641,6,13,0,0,0,0,2,87095,0,0,69575
152642,3,13,0,0,0,0,1,87114,0,0,69577
152643,6,13,0,0,0,0,1,87116,0,0,69577
152644,6,13,0,0,0,0,2,87116,0,0,69577
152645,3,13,0,0,0,0,1,87119,0,0,69578
152646,6,13,0,0,0,0,1,87116,0,0,69578
152647,6,13,0,0,0,0,2,87116,0,0,69578
152648,3,13,0,0,0,0,1,87125,0,0,69582
152649,6,13,0,0,0,0,1,9613,0,0,69582
152650,6,13,0,0,0,0,2,9613,0,0,69582
152651,3,13,0,0,0,0,1,87127,0,0,69584
152652,1,2,0,0,0,0,1,87131,0,0,69587
152653,3,13,0,0,0,0,1,87132,0,0,69587
152654,6,13,0,0,0,0,1,87133,0,0,69587
152655,6,13,0,0,0,0,2,87133,0,0,69587
152656,1,2,0,0,0,0,1,87131,0,0,69590
152657,3,13,0,0,0,0,1,87132,0,0,69590
152659,7,8,0,0,0,0,2,87137,0,0,69590
152660,3,13,0,0,0,0,1,87138,0,0,69592
152661,3,13,0,0,0,0,1,87144,0,0,69595
152662,6,13,0,0,0,0,1,87145,0,0,69595
152663,6,13,0,0,0,0,2,87145,0,0,69595
152664,3,13,0,0,0,0,1,87146,0,0,69596
152665,6,13,0,0,0,0,1,87147,0,0,69596
152666,6,13,0,0,0,0,2,87147,0,0,69596
152667,1,2,0,0,0,0,1,87154,0,0,69597
152668,3,13,0,0,0,0,1,87155,0,0,69597
152669,5,13,0,0,0,0,3,87152,0,0,69597
152670,3,13,0,0,0,0,1,87158,0,0,69605
152672,7,8,0,0,0,0,2,87159,0,0,69605
152673,6,13,0,0,0,0,3,87152,0,0,69600
152674,5,13,0,0,0,0,3,87152,0,0,69600
152675,3,13,0,0,0,0,1,87160,0,0,69606
152677,7,8,0,0,0,0,2,87159,0,0,69606
152678,1,2,0,0,0,0,1,87977,0,0,70113
152680,7,8,0,0,0,0,2,87980,0,0,70113
152681,11,12,0,0,0,0,2,87978,0,0,70113
152682,1,2,0,0,0,0,1,87981,0,0,70115
152683,3,13,0,0,0,0,1,87982,0,0,70115
152685,7,8,0,0,0,0,2,87983,0,0,70115
152686,3,13,0,0,0,0,1,87984,0,0,70116
152687,6,13,0,0,0,0,1,87985,0,0,70116
152688,6,13,0,0,0,0,2,87985,0,0,70116
152689,6,13,0,0,0,0,4,86890,0,0,67712
152691,7,8,0,0,0,0,2,87217,0,0,68857
152692,1,2,0,0,0,0,1,87225,0,0,68865
152693,1,2,0,0,0,0,1,87224,0,0,68867
152694,5,13,0,0,0,0,3,86735,0,0,68868
152695,1,2,0,0,0,0,1,87222,0,0,68870
152696,5,13,0,0,0,0,3,87223,0,0,68871
152698,7,8,0,0,0,0,2,86929,0,0,69445
152699,3,13,0,0,0,0,1,86950,0,0,68654
152700,3,13,0,0,0,0,1,86953,0,0,68657
152701,3,13,0,0,0,0,1,86952,0,0,68658
152702,3,13,0,0,0,0,1,86911,0,0,69149
152703,1,2,0,0,0,0,1,86910,0,0,69431
152704,3,13,0,0,0,0,1,86912,0,0,69431
152705,1,2,0,0,0,0,1,86914,0,0,69433
152706,3,13,0,0,0,0,1,86915,0,0,69433
152708,3,13,0,0,0,0,1,87090,0,0,69559
152709,6,13,0,0,0,0,1,87091,0,0,69559
152710,6,13,0,0,0,0,2,87091,0,0,69559
152713,7,8,0,0,0,0,2,86883,0,0,69412
152714,11,12,0,0,0,0,2,86881,0,0,69412
152715,5,13,0,0,0,0,3,86884,0,0,69414
152717,7,8,0,0,0,0,2,86885,0,0,69415
152718,11,12,0,0,0,0,2,86888,0,0,69417
152719,3,13,0,0,0,0,1,88267,0,0,69418
152720,6,13,0,0,0,0,1,54530,0,0,69418
152722,3,13,0,0,0,0,1,87136,0,0,69589
152723,1,2,0,0,0,0,1,87267,0,0,69687
152724,3,13,0,0,0,0,1,21347,0,0,69687
152725,6,13,0,0,0,0,2,87268,0,0,69687
152727,7,8,0,0,0,0,2,87858,0,0,70033
152728,6,13,0,0,0,0,1,38401,0,0,70039
152729,6,13,0,0,0,0,2,38401,0,0,70039
152731,7,8,0,0,0,0,2,87872,0,0,70042
152732,1,2,0,0,0,0,1,87879,0,0,70047
152733,3,13,0,0,0,0,1,87880,0,0,70047
152735,7,8,0,0,0,0,2,87881,0,0,70047
152737,7,8,0,0,0,0,2,88028,0,0,70118
152738,11,12,0,0,0,0,2,87987,0,0,70118
152740,7,8,0,0,0,0,2,88029,0,0,70119
152741,11,12,0,0,0,0,2,87988,0,0,70119
152743,7,8,0,0,0,0,2,88030,0,0,70120
152744,11,12,0,0,0,0,2,87989,0,0,70120
152745,3,13,0,0,0,0,1,87025,0,0,69484
152746,6,13,0,0,0,0,4,348,0,0,69484
152748,7,8,0,0,0,0,2,86984,0,0,69484
152749,3,13,0,0,0,0,1,87000,0,0,69495
152750,3,13,0,0,0,0,1,87001,0,0,69497
152751,6,13,0,0,0,0,4,987,0,0,69497
152752,6,13,0,0,0,0,4,987,0,0,69505
152753,1,2,0,0,0,0,1,87097,0,0,69564
152754,3,13,0,0,0,0,1,87098,0,0,69564
152755,6,13,0,0,0,0,1,87099,0,0,69564
152756,6,13,0,0,0,0,2,87099,0,0,69564
152757,3,13,0,0,0,0,1,87102,0,0,69568
152758,6,13,0,0,0,0,1,87103,0,0,69568
152759,6,13,0,0,0,0,2,87103,0,0,69568
152760,1,2,0,0,0,0,1,87104,0,0,69569
152761,3,13,0,0,0,0,1,87105,0,0,69570
152762,6,13,0,0,0,0,1,87109,0,0,69570
152763,6,13,0,0,0,0,2,87109,0,0,69570
152764,3,13,0,0,0,0,1,87107,0,0,69571
152765,6,13,0,0,0,0,1,87109,0,0,69571
152766,6,13,0,0,0,0,2,87109,0,0,69571
152767,3,13,0,0,0,0,1,87107,0,0,69572
152768,6,13,0,0,0,0,1,87109,0,0,69572
152769,6,13,0,0,0,0,2,87109,0,0,69572
152771,7,8,0,0,0,0,2,87122,0,0,69580
152772,7,8,0,0,0,0,2,90578,0,0,69580
152774,7,8,0,0,0,0,2,87066,0,0,69541
152775,3,13,0,0,0,0,1,87183,0,0,69626
152776,5,13,0,0,0,0,3,87184,0,0,69626
152777,9,10,0,0,0,0,3,87185,0,0,69626
152778,1,2,0,0,0,0,1,87189,0,0,69629
152779,3,13,0,0,0,0,1,87190,0,0,69629
152780,3,13,0,0,0,0,1,87197,0,0,69637
152781,6,13,0,0,0,0,1,87199,0,0,69637
152782,6,13,0,0,0,0,2,87199,0,0,69637
152784,7,8,0,0,0,0,2,87201,0,0,69637
152785,1,2,0,0,0,0,1,87207,0,0,69641
152786,3,13,0,0,0,0,1,87208,0,0,69641
152787,9,10,0,0,0,0,3,87209,0,0,69641
152788,6,13,0,0,0,0,1,87210,0,0,69642
152789,6,13,0,0,0,0,2,87210,0,0,69642
152790,1,2,0,0,0,0,1,87218,0,0,69649
152791,3,13,0,0,0,0,1,87219,0,0,69649
152793,7,8,0,0,0,0,2,87315,0,0,69650
152795,7,8,0,0,0,0,2,88084,0,0,69652
152797,7,8,0,0,0,0,2,88135,0,0,69654
152798,3,13,0,0,0,0,1,87220,0,0,69656
152800,7,8,0,0,0,0,2,87226,0,0,69658
152801,3,13,0,0,0,0,1,87227,0,0,69659
152802,3,13,0,0,0,0,1,87230,0,0,69662
152803,3,13,0,0,0,0,1,87231,0,0,69663
152804,3,13,0,0,0,0,1,87232,0,0,69664
152805,3,13,0,0,0,0,1,87233,0,0,69665
152806,3,13,0,0,0,0,1,87234,0,0,69666
152808,3,13,0,0,0,0,1,324,0,0,69712
152809,6,13,0,0,0,0,4,87309,0,0,69712
152811,7,8,0,0,0,0,2,45491,0,0,69712
152813,3,13,0,0,0,0,1,87389,0,0,69753
152815,6,13,0,0,0,0,2,87390,0,0,69753
152817,7,8,0,0,0,0,2,87391,0,0,69753
152819,7,8,0,0,0,0,2,86893,0,0,69420
152821,7,8,0,0,0,0,2,86921,0,0,69439
152822,3,13,0,0,0,0,1,86922,0,0,69440
152823,6,13,0,0,0,0,4,86923,0,0,69440
152824,1,2,0,0,0,0,1,86924,0,0,69442
152825,3,13,0,0,0,0,1,86925,0,0,69442
152826,3,13,0,0,0,0,1,86926,0,0,69443
152828,7,8,0,0,0,0,2,68068,0,0,69443
152829,9,10,0,0,0,0,3,86930,0,0,69446
152831,7,8,0,0,0,0,2,86934,0,0,69448
152833,7,8,0,0,0,0,2,86937,0,0,69450
152834,5,13,0,0,0,0,3,86938,0,0,69453
152835,1,2,0,0,0,0,1,277292,0,0,69648
152836,3,13,0,0,0,0,1,277293,0,0,69648
152838,7,8,0,0,0,0,2,87216,0,0,69648
152839,8,13,0,0,0,0,2,74947,0,0,69648
152841,7,8,0,0,0,0,2,87286,0,0,69699
152842,3,13,0,0,0,0,1,19556,0,0,69700
152843,5,13,0,0,0,0,3,76208,0,0,69700
152845,7,8,0,0,0,0,2,87302,0,0,69707
152846,6,13,0,0,0,0,1,58417,0,0,69718
152847,6,13,0,0,0,0,2,58417,0,0,69718
152848,8,13,0,0,0,0,2,58417,0,0,69718
152849,8,13,0,0,0,0,2,58417,0,0,69719
152851,7,8,0,0,0,0,2,87442,0,0,69774
152853,7,8,0,0,0,0,2,87444,0,0,69775
152854,1,2,0,0,0,0,1,87445,0,0,69776
152855,3,13,0,0,0,0,1,87446,0,0,69776
152856,6,13,0,0,0,0,4,87842,0,0,69776
152857,3,13,0,0,0,0,1,87449,0,0,69779
152858,6,13,0,0,0,0,1,87450,0,0,69779
152859,6,13,0,0,0,0,2,87450,0,0,69779
152860,1,2,0,0,0,0,1,87468,0,0,69783
152861,3,13,0,0,0,0,1,87469,0,0,69783
152862,1,2,0,0,0,0,1,87470,0,0,69784
152863,11,12,0,0,0,0,2,87471,0,0,69784
152864,5,13,0,0,0,0,3,87473,0,0,69785
152865,1,2,0,0,0,0,1,87475,0,0,69787
152866,3,13,0,0,0,0,1,87476,0,0,69787
152867,6,13,0,0,0,0,1,87478,0,0,69787
152868,6,13,0,0,0,0,2,87478,0,0,69787
152869,1,2,0,0,0,0,1,87707,0,0,69794
152870,3,13,0,0,0,0,1,87491,0,0,69794
152871,6,13,0,0,0,0,1,84589,0,0,69794
152872,6,13,0,0,0,0,2,84589,0,0,69794
152873,3,13,0,0,0,0,1,87494,0,0,69796
152874,6,13,0,0,0,0,1,87495,0,0,69796
152875,6,13,0,0,0,0,2,87495,0,0,69796
152877,7,8,0,0,0,0,2,87496,0,0,69796
152878,3,13,0,0,0,0,1,87497,0,0,69798
152879,6,13,0,0,0,0,1,87563,0,0,69798
152880,6,13,0,0,0,0,2,87563,0,0,69798
152881,3,13,0,0,0,0,1,87502,0,0,69800
152882,9,10,0,0,0,0,3,87507,0,0,69803
152884,7,8,0,0,0,0,2,8303,0,0,69804
152885,1,2,0,0,0,0,1,87512,0,0,69808
152886,11,12,0,0,0,0,2,87513,0,0,69808
152887,6,13,0,0,0,0,1,87516,0,0,69810
152888,6,13,0,0,0,0,2,87516,0,0,69810
152889,11,12,0,0,0,0,2,87519,0,0,69812
152890,3,13,0,0,0,0,1,87520,0,0,69813
152891,6,13,0,0,0,0,1,87521,0,0,69813
152892,6,13,0,0,0,0,2,87521,0,0,69813
152893,1,2,0,0,0,0,1,87526,0,0,69814
152894,3,13,0,0,0,0,1,87523,0,0,69814
152895,6,13,0,0,0,0,1,87524,0,0,69814
152896,6,13,0,0,0,0,2,87524,0,0,69814
152897,3,13,0,0,0,0,1,87527,0,0,69815
152898,6,13,0,0,0,0,1,87516,0,0,69815
152899,6,13,0,0,0,0,2,87516,0,0,69815
152901,3,13,0,0,0,0,1,87252,0,0,69677
152902,3,13,0,0,0,0,1,87254,0,0,69678
152904,3,13,0,0,0,0,1,87393,0,0,69754
152906,6,13,0,0,0,0,2,87394,0,0,69754
152907,1,2,0,0,0,0,1,87430,0,0,69772
152908,3,13,0,0,0,0,1,87431,0,0,69772
152911,3,13,0,0,0,0,1,87467,0,0,69782
152912,11,12,0,0,0,0,2,87566,0,0,69841
152913,3,13,0,0,0,0,1,87567,0,0,69842
152914,6,13,0,0,0,0,1,87568,0,0,69842
152915,6,13,0,0,0,0,2,87568,0,0,69842
152916,1,2,0,0,0,0,1,30,0,0,69856
152917,3,13,0,0,0,0,1,38,0,0,69856
152918,6,13,0,0,0,0,1,286,0,0,69856
152919,6,13,0,0,0,0,2,286,0,0,69856
152920,6,13,0,0,0,0,4,86923,0,0,69902
152921,6,13,0,0,0,0,4,43028,0,0,69920
152922,3,13,0,0,0,0,1,87781,0,0,69939
152923,5,13,0,0,0,0,3,21091,0,0,69939
152924,3,13,0,0,0,0,1,87751,0,0,69969
152925,6,13,0,0,0,0,1,87752,0,0,69970
152926,6,13,0,0,0,0,2,87752,0,0,69970
152927,11,12,0,0,0,0,2,87841,0,0,70021
152928,1,2,0,0,0,0,1,87856,0,0,70031
152929,3,13,0,0,0,0,1,3393,0,0,70031
152930,6,13,0,0,0,0,4,87250,0,0,70031
152931,1,2,0,0,0,0,1,87887,0,0,70050
152932,8,13,0,0,0,0,2,87891,0,0,70050
152933,9,10,0,0,0,0,3,87892,0,0,70050
152934,11,12,0,0,0,0,2,87890,0,0,70050
152936,7,8,0,0,0,0,2,87896,0,0,70052
152937,1,2,0,0,0,0,1,87939,0,0,70090
152938,3,13,0,0,0,0,1,87940,0,0,70090
152940,7,8,0,0,0,0,2,87941,0,0,70090
152941,3,13,0,0,0,0,1,87942,0,0,70092
152943,7,8,0,0,0,0,2,87943,0,0,70092
152944,1,2,0,0,0,0,1,87945,0,0,70093
152945,1,2,0,0,0,0,1,87949,0,0,70095
152946,3,13,0,0,0,0,1,87950,0,0,70095
152947,1,2,0,0,0,0,1,87953,0,0,70096
152948,3,13,0,0,0,0,1,87954,0,0,70096
152949,6,13,0,0,0,0,1,87955,0,0,70096
152950,6,13,0,0,0,0,2,87955,0,0,70096
152951,5,13,0,0,0,0,3,87956,0,0,70097
152952,1,2,0,0,0,0,1,87959,0,0,70099
152953,3,13,0,0,0,0,1,87960,0,0,70099
152955,7,8,0,0,0,0,2,87961,0,0,70099
152956,11,12,0,0,0,0,2,87963,0,0,70101
152957,6,13,0,0,0,0,1,87964,0,0,70102
152958,6,13,0,0,0,0,2,87964,0,0,70102
152959,11,12,0,0,0,0,1,87570,0,0,69844
152960,1,2,0,0,0,0,1,87571,0,0,69847
152961,3,13,0,0,0,0,1,87572,0,0,69847
152962,6,13,0,0,0,0,1,87573,0,0,69847
152963,6,13,0,0,0,0,2,87573,0,0,69847
152964,3,13,0,0,0,0,1,87576,0,0,69850
152965,3,13,0,0,0,0,1,87755,0,0,69972
152966,6,13,0,0,0,0,1,87756,0,0,69972
152967,6,13,0,0,0,0,2,87756,0,0,69972
152969,7,8,0,0,0,0,2,87844,0,0,70022
152970,1,2,0,0,0,0,1,87849,0,0,70027
152971,3,13,0,0,0,0,1,87851,0,0,70027
152972,3,13,0,0,0,0,1,87853,0,0,70029
152973,6,13,0,0,0,0,1,87854,0,0,70029
152974,6,13,0,0,0,0,2,87854,0,0,70029
152976,7,8,0,0,0,0,2,87867,0,0,70041
152977,6,13,0,0,0,0,3,87882,0,0,70046
152979,7,8,0,0,0,0,2,88140,0,0,70061
152980,6,13,0,0,0,0,1,62663,0,0,70078
152981,6,13,0,0,0,0,2,62663,0,0,70078
152984,7,8,0,0,0,0,2,87968,0,0,70103
152986,7,8,0,0,0,0,2,87968,0,0,70104
152989,6,13,0,0,0,0,4,85868,0,0,68650
152990,7,8,0,0,0,0,4,87591,0,0,69868
152991,6,13,0,0,0,0,1,84473,0,0,67625
152992,6,13,0,0,0,0,2,84473,0,0,67625
152993,3,13,0,0,0,0,1,87065,0,0,67544
152994,8,13,0,0,0,0,2,87031,0,0,67544
152995,6,13,0,0,0,0,3,87420,0,0,69764
152996,1,2,0,0,0,0,1,87421,0,0,69766
152997,1,2,0,0,0,0,1,87426,0,0,69770
152998,3,13,0,0,0,0,1,87427,0,0,69770
153000,7,8,0,0,0,0,2,87498,0,0,69799
153001,1,2,0,0,0,0,1,87407,0,0,69759
153002,3,13,0,0,0,0,1,87408,0,0,69759
153003,3,13,0,0,0,0,1,87410,0,0,69761
153005,7,8,0,0,0,0,2,87598,0,0,69871
153006,3,13,0,0,0,0,1,87607,0,0,69876
153007,6,13,0,0,0,0,1,87630,0,0,69876
153008,6,13,0,0,0,0,2,87630,0,0,69876
153010,7,8,0,0,0,0,2,87609,0,0,69876
153011,8,13,0,0,0,0,2,86879,0,0,67021
153012,3,13,0,0,0,0,1,87395,0,0,67468
153014,7,8,0,0,0,0,2,87396,0,0,67468
153015,8,13,0,0,0,0,2,87398,0,0,67468
153016,11,12,0,0,0,0,2,87397,0,0,67468
153017,3,13,0,0,0,0,1,87250,0,0,69675
153019,7,8,0,0,0,0,2,87269,0,0,69688
153020,3,13,0,0,0,0,1,87271,0,0,69689
153021,3,13,0,0,0,0,1,87287,0,0,69701
153023,7,8,0,0,0,0,2,87316,0,0,69715
153024,9,10,0,0,0,0,3,87957,0,0,70098
153025,3,13,0,0,0,0,1,87958,0,0,70100
153026,6,13,0,0,0,0,4,87962,0,0,70100
153027,7,8,0,0,0,0,2,85041,0,0,68026
153028,5,13,0,0,0,0,3,89612,0,0,69005
153031,3,13,0,0,0,0,1,87077,0,0,69551
153032,9,10,0,0,0,0,3,87078,0,0,69551
153034,7,8,0,0,0,0,2,87079,0,0,69552
153035,3,13,0,0,0,0,1,87080,0,0,69554
153036,6,13,0,0,0,0,1,87082,0,0,69554
153037,6,13,0,0,0,0,2,87082,0,0,69554
153038,1,2,0,0,0,0,1,87083,0,0,69555
153039,3,13,0,0,0,0,1,87084,0,0,69555
153040,6,13,0,0,0,0,1,87085,0,0,69555
153041,6,13,0,0,0,0,2,87085,0,0,69555
153043,7,8,0,0,0,0,2,87086,0,0,69555
153045,7,8,0,0,0,0,2,87274,0,0,69692
153046,3,13,0,0,0,0,1,87348,0,0,69735
153048,7,8,0,0,0,0,2,87350,0,0,69735
153049,1,2,0,0,0,0,1,267390,0,0,69752
153050,3,13,0,0,0,0,1,87385,0,0,69752
153052,6,13,0,0,0,0,2,87386,0,0,69752
153053,1,2,0,0,0,0,1,86972,0,0,69478
153054,3,13,0,0,0,0,1,80021,0,0,69478
153056,7,8,0,0,0,0,2,80019,0,0,69478
153057,6,13,0,0,0,0,1,68940,0,0,69995
153061,6,13,0,0,0,0,1,68940,0,0,70000
153063,6,13,0,0,0,0,1,68940,0,0,70001
153067,3,13,0,0,0,0,1,87072,0,0,67320
153069,6,13,0,0,0,0,2,87481,0,0,69176
153070,5,13,0,0,0,0,3,87532,0,0,69176
153071,7,8,0,0,0,0,4,88105,0,0,70112
153072,8,13,0,0,0,0,2,87976,0,0,70112
153073,11,12,0,0,0,0,2,87975,0,0,70112
153075,7,8,0,0,0,0,2,87979,0,0,70114
153077,7,8,0,0,0,0,2,88027,0,0,70117
153078,11,12,0,0,0,0,2,87986,0,0,70117
153079,6,13,0,0,0,0,1,87200,0,0,69638
153080,6,13,0,0,0,0,2,87200,0,0,69638
153081,6,13,0,0,0,0,3,87202,0,0,69638
153082,5,13,0,0,0,0,3,87203,0,0,69638
153083,1,2,0,0,0,0,1,87205,0,0,69640
153084,3,13,0,0,0,0,1,87206,0,0,69640
153086,6,13,0,0,0,0,1,87990,0,0,70121
153087,6,13,0,0,0,0,2,87990,0,0,70121
153088,1,2,0,0,0,0,1,87293,0,0,69519
153089,3,13,0,0,0,0,1,87294,0,0,69519
153090,1,2,0,0,0,0,1,87529,0,0,69816
153091,7,8,0,0,0,0,4,87531,0,0,69816
153092,11,12,0,0,0,0,2,87530,0,0,69816
153093,3,13,0,0,0,0,1,87535,0,0,69820
153095,7,8,0,0,0,0,2,87539,0,0,69820
153097,7,8,0,0,0,0,2,87539,0,0,69823
153098,9,10,0,0,0,0,3,81235,0,0,65290
153101,3,13,0,0,0,0,1,87546,0,0,68520
153102,3,13,0,0,0,0,1,87447,0,0,68521
153103,3,13,0,0,0,0,1,87559,0,0,68526
153104,3,13,0,0,0,0,1,87547,0,0,68527
153105,6,13,0,0,0,0,3,87017,0,0,69515
153106,5,13,0,0,0,0,3,87018,0,0,69515
153107,6,13,0,0,0,0,1,232,0,0,69517
153108,6,13,0,0,0,0,2,232,0,0,69517
153109,3,13,0,0,0,0,1,191,0,0,69518
153111,7,8,0,0,0,0,2,87029,0,0,69518
153112,6,13,0,0,0,0,1,42709,0,0,69521
153113,6,13,0,0,0,0,2,42709,0,0,69521
153114,5,13,0,0,0,0,3,84037,0,0,69525
153115,9,10,0,0,0,0,3,87042,0,0,69525
153116,3,13,0,0,0,0,1,87768,0,0,69979
153117,6,13,0,0,0,0,1,87769,0,0,69979
153118,6,13,0,0,0,0,2,87769,0,0,69979
153119,1,2,0,0,0,0,1,87772,0,0,69981
153120,3,13,0,0,0,0,1,87773,0,0,69981
153121,5,13,0,0,0,0,3,87777,0,0,69985
153122,3,13,0,0,0,0,1,87782,0,0,69987
153123,6,13,0,0,0,0,1,87783,0,0,69987
153124,6,13,0,0,0,0,2,87783,0,0,69987
153126,7,8,0,0,0,0,2,31289,0,0,69987
153127,3,13,0,0,0,0,1,87786,0,0,69988
153129,7,8,0,0,0,0,2,87787,0,0,69988
153130,1,2,0,0,0,0,1,87792,0,0,69990
153131,1,2,0,0,0,0,1,87799,0,0,69999
153132,3,13,0,0,0,0,1,87800,0,0,69999
153133,6,13,0,0,0,0,1,87801,0,0,69999
153134,6,13,0,0,0,0,2,87801,0,0,69999
153136,7,8,0,0,0,0,2,87802,0,0,69999
153137,1,2,0,0,0,0,1,87804,0,0,70002
153138,3,13,0,0,0,0,1,87805,0,0,70002
153139,6,13,0,0,0,0,1,87806,0,0,70002
153140,6,13,0,0,0,0,2,87806,0,0,70002
153141,6,13,0,0,0,0,1,87808,0,0,70004
153142,6,13,0,0,0,0,2,87808,0,0,70004
153144,7,8,0,0,0,0,2,87809,0,0,70004
153146,7,8,0,0,0,0,2,87589,0,0,69864
153147,9,10,0,0,0,0,3,87672,0,0,69906
153148,3,13,0,0,0,0,1,87235,0,0,68535
153149,3,13,0,0,0,0,1,87043,0,0,67252
153150,8,13,0,0,0,0,2,87192,0,0,67277
153151,3,13,0,0,0,0,1,86904,0,0,69427
153153,7,8,0,0,0,0,2,86903,0,0,69427
153154,1,2,0,0,0,0,1,38102,0,0,69428
153155,3,13,0,0,0,0,1,86905,0,0,69428
153156,6,13,0,0,0,0,4,38105,0,0,69428
153158,7,8,0,0,0,0,2,38113,0,0,69428
153159,6,13,0,0,0,0,1,86931,0,0,69447
153160,6,13,0,0,0,0,2,86931,0,0,69447
153162,7,8,0,0,0,0,2,86932,0,0,69447
153163,9,10,0,0,0,0,3,86939,0,0,69452
153164,3,13,0,0,0,0,1,86940,0,0,69454
153166,7,8,0,0,0,0,2,87855,0,0,69454
153167,6,13,0,0,0,0,1,43678,0,0,69527
153168,6,13,0,0,0,0,2,43678,0,0,69527
153170,7,8,0,0,0,0,2,87041,0,0,69527
153171,1,2,0,0,0,0,1,266926,0,0,69660
153172,3,13,0,0,0,0,1,266928,0,0,69660
153176,9,10,0,0,0,0,3,87229,0,0,69661
153178,7,8,0,0,0,0,2,87265,0,0,69686
153179,1,2,0,0,0,0,1,87272,0,0,69690
153181,7,8,0,0,0,0,2,87273,0,0,69690
153182,11,12,0,0,0,0,2,87270,0,0,69690
153183,1,2,0,0,0,0,1,87276,0,0,69694
153184,3,13,0,0,0,0,1,87279,0,0,69694
153185,3,13,0,0,0,0,1,87288,0,0,69702
153186,3,13,0,0,0,0,1,87291,0,0,69705
153187,1,2,0,0,0,0,1,87296,0,0,69708
153188,3,13,0,0,0,0,1,87297,0,0,69708
153189,1,2,0,0,0,0,1,87299,0,0,69709
153190,3,13,0,0,0,0,1,87300,0,0,69709
153191,1,2,0,0,0,0,1,87303,0,0,69710
153192,3,13,0,0,0,0,1,87304,0,0,69710
153193,3,13,0,0,0,0,1,87310,0,0,69713
153194,6,13,0,0,0,0,1,87312,0,0,69713
153195,6,13,0,0,0,0,2,87312,0,0,69713
153197,7,8,0,0,0,0,2,87313,0,0,69713
153198,3,13,0,0,0,0,1,87314,0,0,69714
153199,1,2,0,0,0,0,1,87323,0,0,69720
153200,11,12,0,0,0,0,2,87322,0,0,69720
153201,3,13,0,0,0,0,1,87324,0,0,69721
153202,7,8,0,0,0,0,4,87168,0,0,69614
153203,11,12,0,0,0,0,2,87167,0,0,69614
153204,3,13,0,0,0,0,1,87905,0,0,70056
153205,1,2,0,0,0,0,2,87904,0,0,70058
153207,7,8,0,0,0,0,2,87922,0,0,70076
153208,6,13,0,0,0,0,1,87923,0,0,70077
153209,6,13,0,0,0,0,2,87923,0,0,70077
153211,7,8,0,0,0,0,2,86869,0,0,69404
153212,1,2,0,0,0,0,1,86886,0,0,69416
153213,6,13,0,0,0,0,4,86887,0,0,69416
153214,1,2,0,0,0,0,1,87053,0,0,69535
153215,11,12,0,0,0,0,2,87054,0,0,69535
153216,6,13,0,0,0,0,1,87056,0,0,69537
153217,6,13,0,0,0,0,2,87056,0,0,69537
153218,3,13,0,0,0,0,1,87058,0,0,69538
153219,6,13,0,0,0,0,1,87059,0,0,69538
153220,6,13,0,0,0,0,2,87059,0,0,69538
153221,5,13,0,0,0,0,3,87059,0,0,69538
153222,1,2,0,0,0,0,1,87060,0,0,69539
153223,3,13,0,0,0,0,1,87061,0,0,69539
153224,9,10,0,0,0,0,3,87062,0,0,69539
153225,11,12,0,0,0,0,2,87564,0,0,69839
153227,7,8,0,0,0,0,2,87722,0,0,69940
153228,3,13,0,0,0,0,1,87292,0,0,68247
153229,5,13,0,0,0,0,3,87298,0,0,68247
