ID,MapID,SoundOverrideID,MusicOverrideID,ChunkX,ChunkY,SubchunkX,SubchunkY
627645,0,541,0,41,31,14,15
627646,0,541,0,40,32,7,11
627647,0,541,0,42,31,0,10
627648,0,541,0,40,34,15,6
627649,0,541,0,41,34,11,0
627650,0,541,0,41,32,7,3
627651,0,541,0,40,33,15,14
627652,0,541,0,41,31,9,12
627653,0,541,0,41,34,0,1
627654,0,541,0,40,31,12,5
627655,0,541,0,42,30,1,6
627656,0,541,0,40,34,5,5
627657,0,541,0,41,33,11,9
627658,0,541,0,41,31,2,4
627659,0,541,0,41,32,13,6
627660,0,541,0,42,30,5,7
627661,0,541,0,41,34,0,7
627662,0,541,0,41,32,4,0
627663,0,541,0,41,31,6,10
627664,0,541,0,41,34,1,4
627665,0,541,0,41,30,6,14
627666,0,541,0,40,34,11,1
627667,0,541,0,41,32,15,11
627668,0,541,0,40,33,11,9
627669,0,541,0,41,31,15,12
627670,0,541,0,42,30,2,7
627671,0,541,0,41,31,8,0
627672,0,541,0,41,32,10,1
627673,0,541,0,40,32,10,5
627674,0,541,0,42,33,1,11
627675,0,541,0,41,32,2,7
627676,0,541,0,42,30,2,3
627677,0,541,0,41,30,2,11
627678,0,541,0,41,34,8,2
627679,0,541,0,40,32,13,15
627680,0,541,0,41,32,4,14
627681,0,541,0,41,32,9,11
627682,0,541,0,41,31,0,2
627683,0,541,0,41,31,10,4
627684,0,541,0,40,32,8,12
627685,0,541,0,41,31,0,15
627686,0,541,0,40,34,11,0
627687,0,541,0,41,31,6,8
627688,0,541,0,40,32,7,8
627689,0,541,0,41,32,1,7
627690,0,541,0,42,33,1,8
627691,0,541,0,40,32,12,6
627692,0,541,0,40,32,9,14
627693,0,541,0,40,33,7,7
627694,0,541,0,40,34,10,5
627695,0,541,0,41,32,0,12
627696,0,541,0,41,33,3,3
627697,0,541,0,42,30,1,14
627698,0,541,0,41,34,6,3
627699,0,541,0,40,33,3,14
627700,0,541,0,41,34,6,9
627701,0,541,0,40,32,10,9
627702,0,541,0,41,30,3,14
627703,0,541,0,41,31,14,10
627704,0,541,0,41,33,11,6
627705,0,541,0,41,33,13,15
627706,0,541,0,40,32,9,10
627707,0,541,0,41,33,0,8
627708,0,541,0,41,32,6,14
627709,0,541,0,41,34,12,7
627710,0,541,0,42,34,1,0
627711,0,541,0,42,30,6,10
627712,0,541,0,41,32,13,9
627713,0,541,0,41,30,2,14
627714,0,541,0,42,30,8,4
627715,0,541,0,41,33,7,14
627716,0,541,0,40,33,15,10
627717,0,541,0,41,34,11,7
627718,0,541,0,39,34,15,7
627719,0,541,0,42,30,0,7
627720,0,541,0,41,31,8,4
627721,0,541,0,40,32,14,1
627722,0,541,0,42,33,0,8
627723,0,541,0,41,34,3,5
627724,0,541,0,40,33,14,2
627725,0,541,0,41,34,2,4
627726,0,541,0,41,31,1,1
627727,0,541,0,41,30,5,13
627728,0,541,0,41,30,15,15
627729,0,541,0,41,30,9,13
627730,0,541,0,42,31,0,13
627731,0,541,0,41,34,14,7
627732,0,541,0,41,33,5,14
627733,0,541,0,40,31,13,4
627734,0,541,0,40,33,9,3
627735,0,541,0,40,33,10,3
627891,0,543,0,29,48,12,14
627892,0,512,0,29,47,8,7
627893,0,543,0,29,48,7,7
627894,0,543,0,29,46,5,3
627895,0,543,0,29,48,5,4
627896,0,543,0,29,46,4,5
627897,0,543,0,28,44,15,15
627898,0,543,0,29,49,13,2
627899,0,543,0,29,48,11,11
627900,0,543,0,29,44,2,14
627901,0,512,0,29,47,5,0
627902,0,543,0,29,47,4,14
627903,0,543,0,29,48,10,12
627904,0,512,0,29,47,5,1
627905,0,543,0,29,48,8,10
627906,0,543,0,29,49,13,12
627907,0,543,0,29,47,3,1
627908,0,543,0,30,49,0,13
627909,0,543,0,29,47,3,13
627910,0,543,0,29,47,4,6
627911,0,543,0,29,49,15,13
627912,0,543,0,29,47,4,1
627913,0,543,0,29,48,8,4
627914,0,543,0,29,48,4,1
627915,0,543,0,29,48,13,13
627916,0,543,0,29,49,12,3
627917,0,543,0,29,49,14,3
627918,0,543,0,29,46,1,7
627919,0,543,0,29,48,6,3
627920,0,543,0,29,49,15,4
627921,0,543,0,29,47,2,0
627922,0,543,0,29,46,4,6
627923,0,543,0,28,45,15,2
627924,0,543,0,29,48,4,4
627925,0,543,0,29,48,3,3
627926,0,543,0,29,49,13,9
627927,0,543,0,29,47,3,9
627928,0,543,0,29,48,6,0
627929,0,543,0,29,45,1,14
627930,0,543,0,29,45,0,7
627931,0,543,0,29,49,14,2
627932,0,543,0,29,47,4,12
627933,0,543,0,29,47,4,9
627934,0,543,0,29,46,4,0
627935,0,543,0,29,44,2,15
627936,0,543,0,29,47,5,11
627937,0,543,0,29,49,14,5
627938,0,543,0,29,49,15,15
627939,0,543,0,29,45,2,15
627940,0,543,0,29,48,11,13
627941,0,543,0,29,47,3,0
627942,0,543,0,29,45,0,9
627943,0,543,0,29,48,11,10
627944,0,543,0,28,45,15,0
627945,0,543,0,29,48,4,2
627946,0,543,0,29,44,1,14
627947,0,543,0,29,45,1,10
627948,0,543,0,29,48,9,12
627949,0,543,0,28,45,14,1
627950,0,543,0,29,46,0,7
627951,0,543,0,28,45,14,0
627952,0,543,0,29,48,13,15
627953,0,543,0,29,47,3,11
627954,0,543,0,29,46,3,5
627955,0,543,0,29,48,8,9
627956,0,543,0,30,49,0,15
627957,0,543,0,30,49,0,12
627958,0,543,0,29,46,4,1
627959,0,543,0,29,47,5,6
627960,0,543,0,29,47,5,14
627961,0,543,0,28,45,15,4
627962,0,543,0,29,48,9,10
627963,0,543,0,29,46,2,10
627964,0,543,0,29,48,8,11
627965,0,543,0,29,47,4,13
627966,0,543,0,29,48,9,8
627967,0,543,0,29,48,10,4
627968,0,543,0,29,45,1,13
627969,0,543,0,29,48,6,1
627970,0,543,0,29,47,4,10
627971,0,543,0,29,44,0,15
627972,0,543,0,29,49,14,15
627973,0,543,0,29,48,6,4
627974,0,543,0,29,49,12,2
627975,0,543,0,29,49,11,1
627976,0,543,0,29,47,3,15
627977,0,543,0,29,49,14,11
627978,0,543,0,29,46,0,14
627979,0,543,0,29,46,1,14
627980,0,543,0,29,47,4,2
627981,0,512,0,29,47,7,4
627982,0,543,0,29,48,7,11
627983,0,543,0,28,45,15,1
627984,0,543,0,29,46,1,15
627985,0,543,0,29,47,3,8
627986,0,543,0,29,48,7,6
627987,0,543,0,29,48,13,12
627988,0,543,0,29,48,13,14
627989,0,543,0,29,46,1,9
627990,0,543,0,29,47,1,0
627991,0,543,0,29,44,3,14
627992,0,543,0,29,48,7,8
627993,0,543,0,29,47,3,7
627994,0,543,0,29,47,3,3
627995,0,543,0,29,49,13,4
627996,0,543,0,29,47,3,6
627997,0,543,0,29,46,0,15
627998,0,543,0,29,49,13,11
627999,0,512,0,29,47,5,7
628000,0,543,0,29,48,5,2
628001,0,543,0,29,46,1,10
628002,0,543,0,29,49,14,4
628003,0,543,0,29,49,11,0
628004,0,543,0,29,49,15,11
628005,0,543,0,29,48,12,13
628006,0,543,0,29,49,14,14
628007,0,543,0,29,47,6,5
628008,0,543,0,29,46,4,4
628009,0,543,0,29,48,7,9
628010,0,543,0,29,49,14,13
628011,0,543,0,30,49,0,11
628012,0,543,0,29,47,3,5
628013,0,543,0,29,45,0,11
628014,0,543,0,29,46,4,3
628015,0,543,0,29,48,11,12
628016,0,543,0,29,48,9,5
628017,0,543,0,29,48,9,4
628018,0,543,0,29,49,14,12
628019,0,543,0,29,47,6,4
628020,0,543,0,29,47,4,7
628021,0,543,0,29,46,0,9
628022,0,543,0,29,46,5,4
628023,0,543,0,29,49,15,12
628024,0,543,0,29,49,15,10
628025,0,543,0,29,49,15,8
628026,0,543,0,29,49,15,9
628027,0,543,0,29,46,2,14
628028,0,543,0,29,49,14,8
628029,0,543,0,29,46,5,5
628030,0,543,0,29,48,10,9
628031,0,543,0,28,45,15,7
628032,0,543,0,30,49,0,7
628033,0,543,0,29,46,1,11
628034,0,543,0,29,45,0,8
628035,0,543,0,29,47,5,3
628036,0,543,0,29,49,13,6
628037,0,543,0,29,48,10,10
628038,0,543,0,29,47,5,4
628039,0,543,0,29,46,2,7
628040,0,543,0,29,48,10,5
628041,0,543,0,29,48,7,5
628042,0,543,0,29,46,3,6
628043,0,543,0,29,46,3,7
628044,0,512,0,29,47,5,2
628045,0,543,0,29,49,13,1
628046,0,543,0,29,48,8,7
628047,0,543,0,29,47,3,4
628048,0,543,0,29,49,13,0
628049,0,543,0,29,48,9,9
628050,0,543,0,29,49,12,0
628051,0,543,0,29,48,5,0
628052,0,543,0,29,48,10,13
628053,0,543,0,30,49,0,14
628054,0,543,0,29,48,13,11
628055,0,543,0,29,49,13,3
628056,0,543,0,29,49,13,15
628057,0,512,0,29,47,8,5
628058,0,543,0,29,47,4,5
628059,0,543,0,29,48,6,7
628060,0,512,0,29,47,6,7
628061,0,543,0,29,45,2,13
628062,0,543,0,29,47,4,0
628063,0,512,0,29,47,7,5
628064,0,543,0,29,49,15,14
628065,0,543,0,29,48,3,0
628066,0,512,0,29,47,7,6
628067,0,543,0,29,46,3,1
628068,0,543,0,29,45,0,6
628069,0,543,0,29,48,5,3
628070,0,543,0,29,48,4,5
628071,0,543,0,29,47,5,15
628072,0,543,0,29,48,7,10
628073,0,543,0,29,47,5,5
628074,0,543,0,29,49,14,7
628075,0,543,0,30,49,0,6
628076,0,543,0,29,48,5,6
628077,0,543,0,29,49,15,5
628078,0,543,0,29,44,1,15
628079,0,543,0,29,49,14,9
628080,0,543,0,29,48,7,4
628081,0,543,0,29,48,8,6
628082,0,543,0,29,46,0,12
628083,0,543,0,30,49,0,10
628084,0,543,0,28,45,15,6
628085,0,543,0,29,46,1,8
628086,0,543,0,29,49,15,6
628087,0,543,0,28,45,14,2
628088,0,543,0,29,44,2,13
628089,0,543,0,29,48,12,15
628090,0,543,0,28,44,14,15
628091,0,543,0,29,48,11,15
628092,0,543,0,29,47,6,6
628093,0,543,0,29,47,5,10
628094,0,543,0,29,48,4,3
628095,0,543,0,29,48,5,1
628096,0,543,0,29,47,4,11
628097,0,543,0,29,48,12,11
628098,0,543,0,29,44,3,12
628099,0,543,0,29,48,3,4
628100,0,512,0,29,47,6,3
628101,0,543,0,29,44,3,11
628102,0,543,0,29,47,4,8
628103,0,543,0,29,49,13,13
628104,0,543,0,29,48,10,6
628105,0,543,0,29,44,2,12
628106,0,543,0,29,45,0,10
628107,0,543,0,28,45,15,5
628108,0,543,0,29,46,2,6
628109,0,543,0,29,47,5,13
628110,0,543,0,29,45,2,14
628111,0,543,0,29,48,6,6
628112,0,543,0,29,46,5,2
628113,0,543,0,30,49,0,9
628114,0,543,0,29,47,3,14
628115,0,543,0,29,48,9,6
628116,0,543,0,28,45,15,3
628117,0,512,0,29,47,7,7
628118,0,543,0,29,46,3,2
628119,0,543,0,29,45,1,11
628120,0,543,0,29,48,9,11
628121,0,543,0,29,46,0,10
628122,0,543,0,29,49,15,7
628123,0,543,0,29,47,3,10
628124,0,543,0,29,47,4,4
628125,0,543,0,29,46,0,11
628126,0,543,0,29,49,13,14
628127,0,543,0,28,45,14,3
628128,0,543,0,29,46,3,15
628129,0,543,0,29,45,0,3
628130,0,543,0,29,47,4,15
628131,0,512,0,29,47,8,6
628132,0,543,0,29,48,8,5
628133,0,543,0,29,47,5,12
628134,0,543,0,29,45,1,12
628135,0,543,0,29,48,12,12
628136,0,543,0,29,45,0,13
628137,0,543,0,29,45,4,15
628138,0,543,0,29,48,9,7
628139,0,543,0,29,48,8,8
628140,0,543,0,29,48,6,2
628141,0,543,0,29,48,4,0
628142,0,543,0,29,48,11,14
628143,0,543,0,29,49,13,10
628144,0,543,0,29,49,14,10
628145,0,543,0,29,45,0,12
628146,0,543,0,29,47,4,3
628147,0,543,0,29,48,3,1
628148,0,543,0,29,44,3,13
628149,0,543,0,28,45,15,8
628150,0,543,0,29,47,3,12
628151,0,543,0,29,46,3,0
628152,0,543,0,29,49,13,8
628153,0,543,0,29,44,2,11
628154,0,543,0,29,48,10,7
628155,0,543,0,29,49,13,5
628156,0,543,0,29,49,12,1
628157,0,543,0,29,46,0,8
628158,0,543,0,29,46,2,15
628159,0,543,0,29,45,3,15
628160,0,543,0,28,45,15,9
628161,0,543,0,29,49,13,7
628162,0,543,0,29,45,0,5
628163,0,543,0,29,48,6,5
628164,0,543,0,29,46,2,0
628165,0,543,0,29,47,3,2
628166,0,543,0,29,45,0,4
628167,0,543,0,29,48,10,11
628168,0,543,0,29,46,0,13
628169,0,543,0,29,46,4,2
628170,0,543,0,29,49,14,6
628171,0,543,0,29,48,3,2
628172,0,543,0,29,48,5,5
628173,0,543,0,30,49,0,8
628174,0,544,0,29,47,2,15
628175,0,544,0,28,46,9,11
628176,0,543,0,28,47,15,1
628177,0,544,0,27,48,1,15
628178,0,544,0,29,49,3,7
628179,0,544,0,27,45,2,6
628180,0,544,0,26,49,9,14
628181,0,544,0,28,48,4,11
628182,0,544,0,28,45,10,4
628183,0,544,0,27,45,1,9
628184,0,544,0,27,48,5,7
628185,0,543,0,29,46,3,3
628186,0,544,0,28,45,4,4
628187,0,543,0,28,47,13,3
628188,0,544,0,27,45,3,4
628189,0,544,0,27,48,7,7
628190,0,544,0,26,49,14,2
628191,0,544,0,28,49,0,1
628192,0,544,0,28,45,3,2
628193,0,544,0,27,46,14,0
628194,0,544,0,26,45,12,12
628195,0,544,0,26,45,15,13
628196,0,544,0,28,46,15,0
628197,0,544,0,27,47,2,13
628198,0,544,0,28,46,1,0
628199,0,544,0,27,45,8,4
628200,0,544,0,28,47,1,2
628201,0,544,0,27,45,0,7
628202,0,544,0,28,46,0,4
628203,0,543,0,29,47,2,4
628204,0,544,0,26,45,13,14
628205,0,544,0,29,48,7,14
628206,0,544,0,26,47,15,12
628207,0,544,0,28,49,15,6
628208,0,544,0,26,48,11,7
628209,0,544,0,27,47,3,12
628210,0,544,0,26,49,11,5
628211,0,543,0,28,47,13,1
628212,0,544,0,28,48,2,1
628213,0,544,0,29,49,9,11
628214,0,544,0,29,48,8,13
628215,0,544,0,29,46,0,4
628216,0,544,0,28,49,8,7
628217,0,544,0,27,47,10,8
628218,0,543,0,29,47,2,1
628219,0,544,0,28,48,14,8
628220,0,544,0,27,46,8,5
628221,0,544,0,27,49,1,11
628222,0,544,0,27,47,3,0
628223,0,544,0,27,49,7,8
628224,0,544,0,28,49,6,2
628225,0,544,0,26,48,12,6
628226,0,544,0,26,48,11,1
628227,0,544,0,27,46,11,12
628228,0,544,0,28,47,3,15
628229,0,544,0,28,49,3,12
628230,0,544,0,27,45,4,1
628231,0,544,0,28,45,3,8
628232,0,544,0,26,49,10,0
628233,0,544,0,27,49,9,10
628234,0,543,0,28,45,14,4
628235,0,544,0,27,45,10,3
628236,0,544,0,27,48,5,13
628237,0,544,0,28,48,2,7
628238,0,544,0,27,48,11,6
628239,0,544,0,28,49,9,0
628240,0,544,0,27,47,7,2
628241,0,544,0,28,48,3,8
628242,0,544,0,27,48,14,0
628243,0,544,0,27,46,2,1
628244,0,544,0,29,48,2,4
628245,0,544,0,29,48,1,6
628246,0,544,0,27,47,4,10
628247,0,544,0,27,47,6,15
628248,0,544,0,28,48,7,15
628249,0,544,0,27,45,0,8
628250,0,544,0,28,48,12,1
628251,0,544,0,28,46,6,13
628252,0,544,0,27,46,5,3
628253,0,544,0,28,48,12,14
628254,0,544,0,27,45,9,6
628255,0,544,0,27,49,0,3
628256,0,544,0,28,47,1,9
628257,0,543,0,28,44,12,11
628258,0,544,0,27,46,2,4
628259,0,544,0,29,49,5,7
628260,0,544,0,29,48,3,6
628261,0,544,0,27,44,6,11
628262,0,544,0,27,44,14,12
628263,0,544,0,27,49,3,5
628264,0,544,0,27,49,7,4
628265,0,544,0,27,49,14,12
628266,0,544,0,27,47,13,15
628267,0,544,0,27,45,4,12
628268,0,544,0,27,49,3,10
628269,0,544,0,27,49,14,3
628270,0,544,0,28,49,11,5
628271,0,544,0,27,48,7,5
628272,0,544,0,27,47,15,3
628273,0,544,0,28,49,1,5
628274,0,544,0,27,45,5,5
628275,0,544,0,27,47,2,6
628276,0,544,0,29,49,4,12
628277,0,544,0,27,49,8,0
628278,0,544,0,26,45,13,15
628279,0,544,0,27,47,10,12
628280,0,544,0,28,45,11,12
628281,0,544,0,27,45,9,11
628282,0,544,0,27,46,13,0
628283,0,544,0,28,46,13,0
628284,0,544,0,27,45,6,4
628285,0,544,0,27,49,0,1
628286,0,544,0,28,47,10,9
628287,0,544,0,27,49,12,5
628288,0,544,0,26,48,14,15
628289,0,544,0,26,45,14,0
628290,0,544,0,26,47,15,8
628291,0,544,0,27,46,5,8
628292,0,544,0,28,45,13,15
628293,0,544,0,28,49,15,7
628294,0,544,0,28,47,13,8
628295,0,544,0,27,49,5,4
628296,0,544,0,27,46,0,11
628297,0,544,0,27,47,3,10
628298,0,544,0,29,49,2,11
628299,0,544,0,26,46,11,15
628300,0,544,0,28,47,4,11
628301,0,544,0,28,47,6,6
628302,0,544,0,27,46,1,15
628303,0,544,0,27,47,5,5
628304,0,544,0,27,48,6,5
628305,0,544,0,27,48,6,8
628306,0,544,0,27,46,13,8
628307,0,544,0,29,49,6,0
628308,0,544,0,27,47,2,11
628309,0,544,0,26,49,10,11
628310,0,544,0,28,46,2,0
628311,0,543,0,28,47,12,3
628312,0,544,0,26,47,12,5
628313,0,544,0,28,45,1,3
628314,0,544,0,29,49,9,0
628315,0,544,0,26,46,13,12
628316,0,544,0,26,49,9,8
628317,0,544,0,27,47,3,13
628318,0,544,0,28,44,7,14
628319,0,544,0,28,45,9,2
628320,0,544,0,28,49,8,10
628321,0,544,0,27,48,5,11
628322,0,544,0,28,48,6,2
628323,0,544,0,27,49,1,8
628324,0,544,0,26,44,11,12
628325,0,544,0,29,49,4,2
628326,0,544,0,27,48,12,7
628327,0,544,0,29,48,1,12
628328,0,544,0,29,49,10,6
628329,0,544,0,28,46,8,14
628330,0,544,0,27,49,10,5
628331,0,544,0,28,46,9,7
628332,0,544,0,26,46,11,4
628333,0,544,0,26,48,14,5
628334,0,544,0,27,49,9,7
628335,0,544,0,27,49,5,7
628336,0,544,0,28,46,13,9
628337,0,544,0,27,46,3,13
628338,0,544,0,27,46,9,15
628339,0,544,0,27,46,13,3
628340,0,544,0,28,45,0,7
628341,0,544,0,27,49,5,6
628342,0,544,0,28,49,0,12
628343,0,544,0,28,46,12,8
628344,0,544,0,28,47,10,15
628345,0,544,0,26,46,13,9
628346,0,544,0,27,47,0,5
628347,0,544,0,28,47,14,9
628348,0,544,0,27,49,1,2
628349,0,544,0,28,48,3,6
628350,0,544,0,27,46,13,9
628351,0,544,0,29,47,1,13
628352,0,544,0,27,47,1,1
628353,0,544,0,27,45,3,0
628354,0,544,0,26,46,13,1
628355,0,544,0,26,47,12,1
628356,0,544,0,27,48,5,15
628357,0,544,0,26,49,10,8
628358,0,544,0,27,46,10,1
628359,0,544,0,28,48,3,4
628360,0,544,0,27,47,6,11
628361,0,544,0,28,45,6,10
628362,0,544,0,28,47,5,14
628363,0,544,0,27,46,3,8
628364,0,544,0,29,48,1,7
628365,0,544,0,28,46,0,11
628366,0,544,0,27,45,5,15
628367,0,544,0,26,46,12,3
628368,0,544,0,27,48,15,12
628369,0,544,0,27,48,3,13
628370,0,544,0,27,47,3,9
628371,0,544,0,28,49,2,6
628372,0,544,0,27,46,12,12
628373,0,544,0,27,49,8,5
628374,0,544,0,28,46,10,10
628375,0,543,0,29,44,0,11
628376,0,544,0,28,48,8,1
628377,0,544,0,28,47,10,5
628378,0,544,0,28,48,4,9
628379,0,544,0,27,47,1,4
628380,0,544,0,27,44,7,11
628381,0,544,0,28,48,15,7
628382,0,544,0,27,47,10,14
628383,0,544,0,27,47,8,0
628384,0,544,0,27,47,13,5
628385,0,544,0,27,48,13,2
628386,0,544,0,28,49,1,12
628387,0,544,0,27,47,13,14
628388,0,544,0,27,49,6,11
628389,0,544,0,27,45,9,2
628390,0,544,0,29,48,6,14
628391,0,544,0,28,48,10,4
628392,0,544,0,27,46,4,5
628393,0,544,0,26,48,11,6
628394,0,544,0,28,47,13,5
628395,0,544,0,28,46,9,15
628396,0,544,0,27,47,5,10
628397,0,544,0,27,48,7,9
628398,0,544,0,27,44,14,13
628399,0,544,0,28,46,7,2
628400,0,544,0,27,45,10,0
628401,0,544,0,26,45,10,0
628402,0,544,0,27,48,9,14
628403,0,543,0,28,45,14,8
628404,0,544,0,27,49,6,7
628405,0,544,0,27,48,14,12
628406,0,544,0,28,44,9,14
628407,0,544,0,28,45,7,3
628408,0,544,0,29,49,0,11
628409,0,544,0,28,49,6,4
628410,0,544,0,27,46,9,11
628411,0,544,0,27,47,2,3
628412,0,544,0,27,48,14,7
628413,0,544,0,28,48,7,9
628414,0,544,0,28,47,7,1
628415,0,544,0,28,48,5,5
628416,0,544,0,27,49,0,4
628417,0,544,0,29,48,6,11
628418,0,544,0,28,45,2,9
628419,0,544,0,29,49,7,11
628420,0,544,0,26,46,11,2
628421,0,544,0,28,48,0,3
628422,0,544,0,27,46,0,7
628423,0,544,0,26,46,14,14
628424,0,544,0,28,49,8,12
628425,0,544,0,27,48,8,14
628426,0,544,0,27,48,2,4
628427,0,544,0,28,44,0,15
628428,0,544,0,26,48,10,12
628429,0,544,0,27,45,7,5
628430,0,544,0,27,45,0,6
628431,0,544,0,26,45,13,13
628432,0,544,0,26,47,12,8
628433,0,544,0,27,48,13,14
628434,0,544,0,26,44,10,12
628435,0,544,0,26,47,14,4
628436,0,544,0,28,45,11,7
628437,0,544,0,27,48,11,3
628438,0,544,0,27,46,11,8
628439,0,544,0,28,49,0,11
628440,0,544,0,28,47,0,5
628441,0,544,0,26,46,15,8
628442,0,544,0,27,48,6,4
628443,0,544,0,27,46,2,0
628444,0,544,0,27,45,10,6
628445,0,544,0,26,46,10,11
628446,0,544,0,26,47,15,7
628447,0,544,0,27,47,14,9
628448,0,544,0,26,48,10,15
628449,0,544,0,29,49,8,8
628450,0,544,0,29,49,7,1
628451,0,544,0,29,49,1,8
628452,0,544,0,26,44,14,13
628453,0,544,0,27,48,8,5
628454,0,544,0,27,49,13,2
628455,0,544,0,29,49,0,10
628456,0,544,0,28,47,5,4
628457,0,544,0,27,47,5,7
628458,0,544,0,28,48,1,9
628459,0,544,0,27,49,1,5
628460,0,544,0,29,49,4,4
628461,0,544,0,28,45,5,8
628462,0,544,0,26,46,12,12
628463,0,544,0,28,49,5,8
628464,0,544,0,27,48,4,15
628465,0,544,0,28,47,11,9
628466,0,544,0,27,46,0,15
628467,0,544,0,29,49,7,5
628468,0,544,0,28,44,7,15
628469,0,544,0,28,45,8,4
628470,0,544,0,27,48,9,8
628471,0,544,0,27,46,15,4
628472,0,544,0,28,49,1,6
628473,0,544,0,29,46,0,0
628474,0,544,0,28,46,3,4
628475,0,544,0,27,47,14,8
628476,0,544,0,28,46,0,14
628477,0,544,0,28,48,13,4
628478,0,544,0,28,47,7,6
628479,0,544,0,28,47,0,4
628480,0,544,0,27,48,10,10
628481,0,544,0,29,49,10,9
628482,0,544,0,27,49,5,11
628483,0,544,0,29,48,0,6
628484,0,544,0,27,46,10,3
628485,0,544,0,26,44,15,15
628486,0,544,0,26,45,13,7
628487,0,544,0,26,49,11,7
628488,0,544,0,27,48,14,15
628489,0,544,0,27,46,5,0
628490,0,544,0,26,46,11,10
628491,0,544,0,28,48,10,2
628492,0,544,0,27,48,8,1
628493,0,544,0,28,47,2,9
628494,0,544,0,28,48,11,14
628495,0,543,0,29,46,2,3
628496,0,544,0,28,46,1,4
628497,0,544,0,28,45,11,15
628498,0,544,0,27,47,1,13
628499,0,544,0,27,46,14,3
628500,0,544,0,26,47,13,7
628501,0,544,0,27,47,15,1
628502,0,544,0,28,46,8,3
628503,0,544,0,28,48,8,10
628504,0,544,0,27,44,13,13
628505,0,544,0,27,45,1,2
628506,0,544,0,28,45,1,6
628507,0,544,0,28,45,10,1
628508,0,544,0,27,45,7,9
628509,0,544,0,26,46,14,10
628510,0,543,0,28,47,14,3
628511,0,544,0,28,45,9,13
628512,0,544,0,28,48,6,12
628513,0,544,0,27,46,2,7
628514,0,544,0,27,46,9,9
628515,0,544,0,27,46,15,8
628516,0,544,0,27,46,14,14
628517,0,544,0,28,49,3,7
628518,0,544,0,29,49,4,7
628519,0,544,0,27,45,11,2
628520,0,544,0,27,48,14,2
628521,0,544,0,29,48,3,9
628522,0,544,0,29,48,6,12
628523,0,544,0,26,44,10,15
628524,0,544,0,28,46,13,3
628525,0,544,0,27,49,14,8
628526,0,544,0,27,45,12,13
628527,0,544,0,26,49,15,8
628528,0,544,0,28,47,2,15
628529,0,544,0,27,46,3,6
628530,0,544,0,29,49,6,2
628531,0,544,0,28,48,13,3
628532,0,544,0,28,49,12,3
628533,0,544,0,29,49,11,5
628534,0,544,0,29,49,6,3
628535,0,544,0,29,49,3,6
628536,0,544,0,28,47,3,1
628537,0,543,0,28,45,13,10
628538,0,544,0,27,49,12,0
628539,0,544,0,29,48,1,5
628540,0,544,0,28,48,3,7
628541,0,544,0,28,48,10,5
628542,0,544,0,28,49,1,1
628543,0,544,0,26,49,11,8
628544,0,543,0,28,47,12,2
628545,0,544,0,28,47,9,14
628546,0,544,0,28,46,13,1
628547,0,544,0,28,46,3,3
628548,0,544,0,27,47,5,14
628549,0,544,0,27,49,6,5
628550,0,544,0,27,48,10,15
628551,0,544,0,29,49,6,10
628552,0,544,0,26,45,11,10
628553,0,544,0,29,49,2,8
628554,0,544,0,28,47,7,15
628555,0,544,0,28,46,3,15
628556,0,544,0,28,45,11,9
628557,0,544,0,27,46,0,6
628558,0,544,0,27,48,10,4
628559,0,544,0,27,47,5,12
628560,0,544,0,28,48,11,11
628561,0,544,0,28,48,11,3
628562,0,544,0,27,49,14,13
628563,0,544,0,27,46,14,7
628564,0,544,0,28,49,6,11
628565,0,544,0,28,49,1,9
628566,0,544,0,26,45,12,13
628567,0,544,0,26,46,12,0
628568,0,544,0,26,49,14,9
628569,0,544,0,26,49,13,4
628570,0,544,0,26,44,10,13
628571,0,544,0,28,49,12,2
628572,0,544,0,27,47,6,13
628573,0,544,0,28,48,11,6
628574,0,544,0,28,49,13,8
628575,0,544,0,27,46,7,14
628576,0,544,0,27,46,13,6
628577,0,544,0,28,49,0,13
628578,0,544,0,29,49,0,5
628579,0,544,0,28,47,10,0
628580,0,544,0,26,44,12,11
628581,0,544,0,27,47,0,15
628582,0,544,0,28,46,14,3
628583,0,544,0,27,45,3,1
628584,0,544,0,27,47,1,11
628585,0,544,0,27,48,13,11
628586,0,544,0,27,47,2,0
628587,0,544,0,28,46,10,11
628588,0,544,0,27,47,15,5
628589,0,544,0,28,46,11,13
628590,0,544,0,27,45,12,6
628591,0,544,0,27,49,14,6
628592,0,544,0,28,45,6,7
628593,0,544,0,27,45,13,4
628594,0,543,0,28,47,13,0
628595,0,544,0,26,47,14,1
628596,0,544,0,28,47,2,6
628597,0,544,0,27,48,9,6
628598,0,544,0,29,48,4,13
628599,0,544,0,27,48,11,0
628600,0,544,0,28,47,2,1
628601,0,544,0,29,48,5,11
628602,0,544,0,26,45,13,6
628603,0,544,0,29,49,3,10
628604,0,544,0,26,49,12,5
628605,0,544,0,28,45,3,14
628606,0,544,0,27,45,12,5
628607,0,544,0,28,46,13,7
628608,0,544,0,27,49,7,5
628609,0,544,0,27,48,3,12
628610,0,544,0,28,45,2,4
628611,0,544,0,27,46,4,8
628612,0,544,0,26,47,11,2
628613,0,544,0,26,46,15,6
628614,0,544,0,26,46,10,7
628615,0,544,0,28,46,3,13
628616,0,544,0,29,49,9,2
628617,0,544,0,29,49,0,7
628618,0,544,0,27,45,8,1
628619,0,544,0,26,46,13,0
