ID,Name_lang,Description_lang,TypeID,Subtype,Faction,IconTextureFileID,RewardsBgTextureFileID,PopupBgTextureFileID,ExpansionLevel,MapID,DifficultyID,MinGear,Group_ID,Order_index,Required_player_condition_ID,Random_ID,ScenarioID,FinalEncounterID,Count_tank,Count_healer,Count_damage,Min_count_tank,Min_count_healer,Min_count_damage,Max_premade_count_tank,Max_premade_count_healer,Max_premade_count_damage,Bonus_reputation_amount,MentorItemLevel,MentorCharLevel,MaxPremadeGroupSize,ContentTuningID,Flags[0],Flags[1]
2017,Memories of Azeroth: Wrath of the Lich King,,1,2,-1,136363,615223,615222,7,2235,151,64,11,1,73606,0,0,0,2,5,23,1,4,13,0,0,0,0,35,30,0,424,4211739,0
2018,Memories of Azeroth: Cataclysm,,1,2,-1,136363,615223,615222,7,2235,151,64,11,1,73606,0,0,0,2,5,23,1,4,13,0,0,0,0,40,35,0,424,4211739,0
2019,The Halls of Origination,,1,3,-1,136349,615223,615222,7,2187,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,703,67144706,0
2020,The Halls of Origination,Stop the Amathet from activating the Origination Protocol.,1,3,-1,136349,615223,615222,0,2187,12,0,38,10,0,0,1763,0,0,0,5,0,0,1,0,0,1,0,0,0,0,703,67144706,0
2021,Blackwing Descent,The whispers call.,1,3,-1,136349,615223,615222,7,2266,12,0,38,10,0,0,1764,0,0,0,5,0,0,1,0,0,1,0,0,0,5,703,67406850,0
2022,8.3 Heritage - Goblin - Crapopolis Scenario (KMS),Gallywix has taken over the streets of Crapopolis.,1,3,-1,2178735,615223,615222,0,2258,12,0,38,11,0,0,1765,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1281,67406850,2
2023,The Halls of Origination,Discover the source of corruption.,1,3,-1,136349,615223,615222,7,2187,12,0,38,10,0,0,1766,0,0,0,5,0,0,1,0,0,1,0,0,0,0,703,67406850,0
2024,Teeming Island Expeditions,Head out for adventure on an Island Expedition!,6,6,-1,136341,615222,2179220,7,-1,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,0,0,0,300,0,0,5,973,-2147400637,262144
2025,Havenswood,Head out for adventure on Havenswood.,1,6,-1,136363,615223,615222,7,1814,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,973,-2109717501,262148
2026,Timewalking Raid: Firelands,,1,4,-1,529270,0,3076645,3,720,33,0,44,0,37610,0,0,198,0,0,30,0,0,8,0,0,0,0,90,35,0,1287,46087,8192
2027,Operation: Mechagon - Junkyard,,1,1,-1,3025336,3025284,3025284,7,2097,2,0,58,0,62135,1671,0,2355,1,1,3,1,1,3,1,1,3,0,0,0,0,501,16387,16384
2028,Operation: Mechagon - Workshop,,1,1,-1,3025336,3025284,3025284,7,2097,2,0,58,0,62135,1671,0,2331,1,1,3,1,1,3,1,1,3,0,0,0,0,501,16387,16384
2029,Vale of Eternal Twilight,"Whispers of N'Zoth invade the safest of sanctuaries, including one's mind.",1,3,-1,136349,615223,615222,7,2275,12,0,38,1,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,703,1409551363,0
2030,The Master of Lies,The time has come to strike at Sire Denathrius while he is not expecting it.,1,3,-1,0,0,0,8,2278,12,0,38,10,0,0,1767,0,0,0,5,0,0,1,0,0,1,0,0,0,0,746,67376131,0
2031,The Battle for Darkshore (Heroic),Rally beside your forces and push forth to reclaim Darkshore for the Horde.,1,3,-1,0,615223,2564735,7,2111,149,0,38,1,0,0,1701,0,0,0,30,0,0,10,0,0,10,0,0,0,30,853,-1539302397,8
2032,The Battle for Darkshore (Heroic),Rally beside your forces and push forth to reclaim Darkshore for the Alliance.,1,3,-1,0,615223,2564735,7,2105,149,0,38,1,0,0,1697,0,0,0,30,0,0,10,0,0,10,0,0,0,30,853,-1539302397,8
2033,"Ny'alotha, the Waking City",,2,2,-1,3221466,0,3221465,7,2217,14,0,159,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0
2034,"Ny'alotha, the Waking City",,2,2,-1,3221466,0,3221465,7,2217,15,0,160,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0
2035,"Ny'alotha, the Waking City",,2,2,-1,3221466,0,3221465,7,2217,16,0,161,0,0,0,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0
2036,Vision of Destiny,"From his dark throne, N'Zoth concocts visions of a future where Azeroth has fallen, and none are left to resist his empire.",1,2,-1,3221466,3221467,3221465,7,2217,17,0,0,13,76996,0,0,2369,0,0,25,0,0,1,0,0,0,0,0,0,0,784,5139,8224
2037,Halls of Devotion,"Within their black halls, N'Zoth's devoted perform profane rituals to bring about the end of the world.",1,2,-1,3221466,3221468,3221465,7,2217,17,0,0,14,74076,0,0,2364,0,0,25,0,0,1,0,0,0,0,0,0,0,784,5139,8224
2038,Gift of Flesh,"Buried deep within a fissure of twisted flesh, Il'gynoth's corruption continues to spread from this realm into the next.",1,2,-1,3221466,3221469,3221465,7,2217,17,0,0,15,74077,0,0,2374,0,0,25,0,0,1,0,0,0,0,0,0,0,784,5139,8224
2039,The Waking Dream,"Deep within his monument of filth, lies the corruptor, and the final confrontation that will determine the fate of Azeroth.",1,2,-1,3221466,3221470,3221465,7,2217,17,0,0,16,74078,0,0,2375,0,0,25,0,0,1,0,0,0,0,0,0,0,784,5139,32
2040,Blackrock Depths - Pet Dungeon,Confront the Shadowy Figures in their base of operations!,1,3,-1,136326,615223,615222,0,2282,12,0,38,1,0,0,1777,0,0,0,1,0,0,1,0,0,1,0,0,0,0,373,67110411,0
2041,Jorundall,Head out for adventure on Jorundall.,1,6,-1,136363,615223,615222,7,1879,153,0,38,1,74390,2024,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,973,-2076111869,262144
2042,Vision of the Twisting Sands,"Whispers of N'Zoth invade the safest of sanctuaries, including one's mind.",1,3,-1,136349,615223,615222,7,2274,12,0,38,1,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,737,1141115907,0
2043,Darkmaul Citadel,,1,2,-1,3759927,3759941,3759941,0,2236,150,0,166,0,79986,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,5,964,-2147483581,2304
2044,Chamber of Heart,,1,3,-1,136349,615223,615222,0,2257,12,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,703,67144706,0
2045,End of the Dream,Experience the fall of the Dreamer.,1,3,-1,136349,615223,1452691,0,2299,12,0,38,10,0,0,1781,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1238,335580162,0
2046,9.0 Bastion - Campaign - Ch 02 - Redridge (JLW),,1,3,-1,0,0,0,0,2300,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,837,75795458,0
2047,Maldraxxus - Narrative Finale,,1,3,-1,136349,615223,615222,8,2362,12,0,38,10,0,0,1792,0,0,0,5,0,0,1,0,0,1,0,0,0,0,745,67111939,0
2049,Battle for Tirna Glayn,Defend Tirna Glayn and its inhabitants from the Possessed.,1,3,-1,136349,615223,1452691,0,2303,12,0,38,10,0,0,1783,0,0,0,5,0,0,1,0,0,1,0,0,0,0,1238,335580162,0
2050,The Path of Totality,Retrace the memories of Caregiver Selenis and her path to becoming a Night Warrior.,1,3,-1,136349,615223,1452691,0,2308,12,0,38,10,0,0,1784,0,0,0,5,0,0,1,0,0,1,0,0,0,0,837,67144706,0
2054,Teeming Island Expeditions,Head out for adventure on an Island Expedition!,6,3,-1,136341,615222,2179220,7,-1,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,0,0,0,300,0,0,5,973,70723,262144
2055,Havenswood,Head out for adventure on Havenswood.,1,3,-1,136363,615223,615222,7,1814,153,0,38,1,74390,2054,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,973,-2076111869,262144
2056,Jorundall,Head out for adventure on Jorundall.,1,3,-1,136363,615223,615222,7,1879,153,0,38,1,74390,2054,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,973,-2076111869,262144
2057,Crestfall,Head out for adventure on Crestfall.,1,3,-1,136363,615223,615222,7,2124,153,0,38,1,74390,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,973,-2076111869,262144
2058,Verdant Wilds,Head out for adventure on Verdant Wilds.,1,3,-1,136363,615223,615222,7,1882,153,0,38,1,74390,2054,0,0,0,0,10,0,0,1,0,0,0,0,0,0,5,973,-2076111869,262144
2059,The Recovery of Tyrande Whisperwind,,1,3,-1,136349,615223,615222,0,2354,12,0,38,10,0,0,1785,0,0,0,5,0,0,1,0,0,1,0,0,0,0,807,67406850,0
2061,The Greater Good,,1,3,-1,136349,615223,615222,8,2305,12,0,38,10,0,0,1790,0,0,0,5,0,0,1,0,0,1,0,0,0,0,837,67406850,0
2062,Plaguefall,,1,1,-1,3759931,3759945,3759945,8,2289,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2063,The Ember Court,,1,3,-1,136349,615223,3723679,0,2360,12,0,38,10,0,0,1791,0,0,0,5,0,0,1,0,0,1,0,0,0,0,837,201331715,132
2064,Castle Nathria Scenario,,1,3,-1,3759926,3759940,3759940,8,2356,12,0,38,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,746,67144706,0
2065,Assault on the House of Rituals,,1,3,-1,136349,615223,615222,8,2362,12,0,38,10,0,0,1792,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2060,75795458,0
2067,9.0 Ardenweald - Garden - Enter,Generic LFG Record for Scenarios.,1,3,-1,136349,615223,615222,8,2363,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,807,35842,4097
2068,Battle for the Grove of Awakening,Defeat the invasion at the Grove of Awakening.,1,3,-1,136349,615223,615222,0,2371,12,0,38,10,0,0,1794,0,0,0,1,0,0,1,0,0,1,0,0,0,0,837,75795458,0
2069,Plaguefall,,1,1,-1,3759931,3759945,3759945,8,2289,1,0,165,0,104519,2086,0,2404,1,1,3,1,1,3,1,0,3,0,0,0,0,1710,49475,16
2070,The Necrotic Wake,,1,1,-1,3759930,3759944,3759944,8,2286,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,1709,49475,16
2071,The Necrotic Wake,,1,1,-1,3759930,3759944,3759944,8,2286,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2072,Mists of Tirna Scithe,,1,1,-1,3759929,3759943,3759943,8,2290,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,1711,49475,16
2073,Mists of Tirna Scithe,,1,1,-1,3759929,3759943,3759943,8,2290,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2074,Halls of Atonement,,1,1,-1,3759928,3759942,3759942,8,2287,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,1712,49475,16
2075,Halls of Atonement,,1,1,-1,3759928,3759942,3759942,8,2287,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2076,Spires of Ascension,,1,1,-1,3759933,3759947,3759947,8,2285,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,747,49475,16
2077,Spires of Ascension,,1,1,-1,3759933,3759947,3759947,8,2285,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2078,Theater of Pain,,1,1,-1,3759934,3759948,3759948,8,2293,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,747,49475,16
2079,Theater of Pain,,1,1,-1,3759934,3759948,3759948,8,2293,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2080,De Other Side,,1,1,-1,3759935,3759949,3759949,8,2291,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,747,49475,16
2081,De Other Side,,1,1,-1,0,0,0,8,2291,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2082,Sanguine Depths,,1,1,-1,3759932,3759946,3759946,8,2284,1,0,165,0,104519,2086,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,747,49475,16
2083,Sanguine Depths,,1,1,-1,3759932,3759946,3759946,8,2284,2,155,164,0,105728,2087,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,748,49219,16
2084,Path of Ascension,Aid your soulbinds in proving themselves in the Path of Ascension.,1,3,-1,0,0,0,0,2375,12,0,38,0,0,0,1803,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2060,344228866,0
2085,The Medallion of Dominion,Obtain the Medallion of Dominion from Kel'Thuzad.,1,3,-1,136349,615223,615222,8,2362,12,0,38,10,0,0,1808,0,0,0,5,0,0,1,0,0,1,0,0,0,0,837,67144706,0
2086,Random Dungeon (Shadowlands),,6,1,-1,0,0,337493,8,-1,1,0,165,1,104519,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,747,16387,16400
2087,Random Heroic (Shadowlands),,6,1,-1,0,0,337493,8,-1,2,0,164,2,105728,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,748,16387,16400
2088,The Ember Court,,1,3,-1,136349,615223,3723679,0,2360,12,0,38,10,0,0,1820,0,0,0,1,0,0,1,0,0,1,0,0,0,0,837,201331715,4
2089,Path of Ascension (Tutorial),Aid your soulbinds in proving themselves in the Path of Ascension.,1,3,-1,0,0,0,0,2375,12,0,38,0,0,0,1826,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2060,344228866,0
2090,The Leeching Vaults,"Like an open wound, anima bleeds from Castle Nathria's vaults. The hemorrhaging must be stopped before Revendreth is drained.",1,2,-1,3759926,3759936,3759940,8,2296,17,170,0,14,83651,0,0,2420,2,5,18,1,4,13,0,0,0,0,0,0,0,2735,16411,16384
2091,Reliquary of Opulence,"With the aristocracy reveling in victory, heroes must crash their party and dismantle their power base.",1,2,-1,3759926,3759937,3759940,8,2296,17,170,0,15,83648,0,0,2426,2,5,18,1,4,13,0,0,0,0,0,0,0,2735,16411,16384
2092,Blood from Stone,"Denathrius's Stone Legion Generals lie in wait, preparing a trap that will destroy the rebellion once and for all.",1,2,-1,3759926,3759938,3759940,8,2296,17,170,0,16,83652,0,0,2425,2,5,18,1,4,13,0,0,0,0,0,0,0,2735,16411,16384
2093,Castle Nathria,,2,2,-1,3759926,3759940,3759940,8,2296,16,0,167,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,0
2094,Castle Nathria,,2,2,-1,3759926,3759940,3759940,8,2296,15,0,168,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0
2095,Castle Nathria,,2,2,-1,3759926,3759940,3759940,8,2296,14,0,169,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0
2096,An Audience with Arrogance,Denathrius eagerly awaits the heroes in his tower for the final confrontation to decide the fate of Revendreth.,1,2,-1,3759926,3759939,3759940,8,2296,17,170,0,17,83838,0,0,2424,2,5,18,1,4,13,0,0,0,0,0,0,0,2735,49179,16384
2097,Path's End,A devourer threatens to destroy the Path of Ascension!,1,3,-1,136349,615223,615222,0,2375,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,837,75795458,0
2098,"Torghast, Tower of the Damned - Runecarver",Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,0,0,1836,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,68
2099,"Torghast, Tower of the Damned",Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,84938,0,1842,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,68
2100,Torghast: Skoldus Hall (Layer 1),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1848,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2101,Torghast: The Fracture Chambers (Layer 1),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1849,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2102,Torghast: The Soulforges (Layer 1),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1850,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2103,Torghast: Coldheart Interstitia (Layer 1),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1851,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2104,Torghast: Mort'regar (Layer 1),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1852,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2105,Torghast: The Upper Reaches (Layer 1),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1853,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2106,"Torghast, Twisting Corridors (Layer 1)",Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1857,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2107,Atal'Dazar,,1,1,-1,1778896,0,1778894,7,1763,23,0,0,0,21439,0,0,2030,1,1,3,1,1,3,1,1,3,0,0,0,0,502,49155,0
2108,De Other Side,,1,1,-1,0,0,0,8,2291,23,157,0,0,5703,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2109,Halls of Atonement,,1,1,-1,3759928,3759942,3759942,8,2287,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2110,Mists of Tirna Scithe,,1,1,-1,3759929,3759943,3759943,8,2290,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2111,Plaguefall,,1,1,-1,3759931,3759945,3759945,8,2289,23,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,749,49219,16
2112,Sanguine Depths,,1,1,-1,3759932,3759946,3759946,8,2284,23,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2113,Spires of Ascension,,1,1,-1,3759933,3759947,3759947,8,2285,23,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2114,The Necrotic Wake,,1,1,-1,3759930,3759944,3759944,8,2286,23,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2115,Theater of Pain,,1,1,-1,3759934,3759948,3759948,8,2293,23,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2116,Sanguine Depths,,1,1,-1,3759932,3759946,3759946,8,2284,23,157,0,0,5703,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2117,Sanguine Depths,,1,1,-1,3759932,3759946,3759946,8,2284,8,157,0,0,5703,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2118,De Other Side,,1,1,-1,0,0,0,8,2291,8,157,0,0,5703,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2119,Halls of Atonement,,1,1,-1,3759928,3759942,3759942,8,2287,8,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2120,Mists of Tirna Scithe,,1,1,-1,3759929,3759943,3759943,8,2290,8,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2121,Plaguefall,,1,1,-1,3759931,3759945,3759945,8,2289,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,749,49155,0
2122,Spires of Ascension,,1,1,-1,3759933,3759947,3759947,8,2285,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2123,The Necrotic Wake,,1,1,-1,3759930,3759944,3759944,8,2286,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2124,Theater of Pain,,1,1,-1,3759934,3759948,3759948,8,2293,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,0,3,0,0,0,0,749,49219,16
2125,"Torghast, Tower of the Damned",Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1859,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,68
2126,"Torghast, Tower of the Damned",Search for Jaina.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1860,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,68
2127,"Torghast, Tower of the Damned",Search for Jaina.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,83872,0,1861,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,68
2128,Torghast: Skoldus Hall (Layer 2),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88044,0,1863,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2129,Torghast: Skoldus Hall (Layer 3),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88045,0,1865,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2130,Torghast: Skoldus Hall (Layer 4),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88046,0,1866,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2131,Torghast: Skoldus Hall (Layer 5),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88047,0,1867,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2132,Torghast: Skoldus Hall (Layer 6),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88048,0,1868,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2133,Torghast: Skoldus Hall (Layer 7),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88049,0,1869,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2134,Torghast: Skoldus Hall (Layer 8),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88050,0,1870,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2135,Torghast: The Fracture Chambers (Layer 2),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88044,0,1871,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2136,Torghast: The Fracture Chambers (Layer 3),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88045,0,1872,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2137,Torghast: The Fracture Chambers (Layer 4),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88046,0,1873,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2138,Torghast: The Fracture Chambers (Layer 5),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88047,0,1874,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2139,Torghast: The Fracture Chambers (Layer 6),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88048,0,1875,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2140,Torghast: The Fracture Chambers (Layer 7),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88049,0,1876,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2141,Torghast: The Fracture Chambers (Layer 8),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88050,0,1877,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2142,Torghast: The Soulforges (Layer 2),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88044,0,1878,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2143,Torghast: The Soulforges (Layer 3),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88045,0,1879,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2144,Torghast: The Soulforges (Layer 4),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88046,0,1880,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2145,Torghast: The Soulforges (Layer 5),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88047,0,1881,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2146,Torghast: The Soulforges (Layer 6),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88048,0,1882,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2147,Torghast: The Soulforges (Layer 7),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88049,0,1883,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2148,Torghast: The Soulforges (Layer 8),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88050,0,1884,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2149,Torghast: Coldheart Interstitia (Layer 2),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88044,0,1885,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2150,Torghast: Coldheart Interstitia (Layer 3),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88045,0,1886,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2151,Torghast: Coldheart Interstitia (Layer 4),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88046,0,1887,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2152,Torghast: Coldheart Interstitia (Layer 5),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88047,0,1888,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2153,Torghast: Coldheart Interstitia (Layer 6),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88048,0,1889,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2154,Torghast: Coldheart Interstitia (Layer 7),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88049,0,1890,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2155,Torghast: Coldheart Interstitia (Layer 8),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88050,0,1891,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
2156,Torghast: Mort'regar (Layer 2),Fight your way to the top of Torghast.,1,3,-1,3747982,0,3747533,8,2162,167,0,38,1,88044,0,1892,0,0,0,5,0,0,1,0,0,1,0,0,0,0,709,1811946499,8260
