Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,9297,825,146,0,7,3,0,90001,0,-4562944,0
,9298,825,146,0,8,12,0,90001,0,-13783627,0
,9299,825,146,0,9,7,0,90001,0,-8689607,0
,9300,825,146,0,10,5,0,90001,0,-3090366,0
,9312,825,12,0,15,100,0,90001,0,0,0
,9313,825,142,0,16,70,0,90001,0,0,0
,9314,824,10,0,17,1000,0,90001,0,0,0
,9315,825,10,0,17,1000,0,90001,0,0,0
,9322,22,141,0,12,9,0,90001,0,2448981,0
,9323,22,141,0,13,2,0,90001,0,8204066,0
,9324,22,141,0,14,6,0,90001,0,-11643136,0
,9334,28,141,0,12,9,0,90001,0,-14328235,0
,9335,28,141,0,13,2,0,90001,0,-8573150,0
,9336,28,141,0,14,6,0,90001,0,-11643136,0
High Knot,9337,21,141,0,13,13,0,90001,0,0,0
Bladefist,9338,21,141,0,14,14,0,90001,0,0,0
Razor,9339,21,141,0,15,15,0,90001,0,0,0
Barrens,9340,21,141,0,16,16,0,90001,0,0,0
Mane,9341,21,141,0,17,17,0,90001,0,0,0
Loop,9342,27,141,0,15,15,0,90001,0,0,0
High Knot,9343,27,141,0,16,16,0,90001,0,0,0
Mohawk,9344,27,141,0,17,17,0,90001,0,0,0
Undercut,9345,27,141,0,18,18,0,90001,0,0,0
Thick,9346,27,141,0,19,19,0,90001,0,0,0
,9350,19,141,0,31,7,0,90001,0,-5785734,0
,9351,19,141,0,32,10,0,90001,0,-11047393,0
,9352,19,141,0,33,11,0,90001,0,-12362177,0
,9356,25,141,0,32,7,0,90001,0,-4995703,0
,9357,25,141,0,33,10,0,90001,0,-10848221,0
,9358,25,141,0,34,11,0,90001,0,-12294587,0
None,9359,826,141,0,0,0,0,90001,0,0,0
Swipe,9360,826,141,0,1,1,0,90001,0,0,0
Cut,9361,826,141,0,2,2,0,90001,0,0,0
Burn,9362,826,141,0,3,3,0,90001,0,0,0
None,9365,827,141,0,0,0,0,90001,0,0,0
Immortality,9366,827,141,0,1,4,0,90001,0,0,0
Ferocity,9367,827,141,0,2,2,0,90001,0,0,0
Brutality,9368,827,141,0,3,3,0,90001,0,0,0
None,9369,828,141,0,0,0,0,90001,0,0,0
Bloodlust,9370,828,141,0,1,5,0,90001,0,0,0
Ghost,9371,828,141,0,2,4,0,90001,0,0,0
Beast,9372,828,141,0,3,3,0,90001,0,0,0
,9373,829,141,0,0,0,0,90001,0,14473146,0
,9374,829,141,0,1,1,0,90001,0,6717567,0
,9375,829,141,0,2,2,0,90001,0,15133758,0
,9376,829,141,0,3,3,0,90001,0,10042143,0
None,9377,830,141,0,0,0,0,90001,0,0,0
Blade,9378,830,141,0,1,1,0,90001,0,0,0
Swipe,9379,830,141,0,2,2,0,90001,0,0,0
Thorns,9380,830,141,0,3,3,0,90001,0,0,0
Wyvern,9381,830,141,0,4,4,0,90001,0,0,0
None,9382,831,141,0,0,0,0,90001,0,0,0
Ferocity,9383,831,141,0,1,1,0,90001,0,0,0
Brutality,9384,831,141,0,2,2,0,90001,0,0,0
Immortality,9385,831,141,0,3,3,0,90001,0,0,0
,9386,833,141,0,0,0,0,90001,0,14933695,0
,9387,833,141,0,1,1,0,90001,0,6717311,0
,9388,833,141,0,2,2,0,90001,0,15067966,0
,9389,833,141,0,3,3,0,90001,0,-6735073,0
None,9390,832,141,0,0,0,0,90001,0,0,0
Beast,9391,832,141,0,1,1,0,90001,0,0,0
Ghost,9392,832,141,0,2,2,0,90001,0,0,0
Bloodlust,9393,832,141,0,3,3,0,90001,0,0,0
None,9428,836,141,0,0,0,0,90001,0,0,0
Upper,9429,836,141,0,1,1,0,90001,0,0,0
Spikes,9430,836,141,0,2,2,0,90001,0,0,0
Plugs,9431,836,141,0,3,3,0,90001,0,0,0
Tusk,9432,836,141,0,4,4,0,90001,0,0,0
Rings,9433,836,141,0,5,5,0,90001,0,0,0
Iron Hoops,9452,29,141,0,7,7,0,90001,0,0,0
Iron Loops,9453,29,141,0,8,8,0,90001,0,0,0
Tusks,9454,29,141,0,9,9,0,90001,0,0,0
Dangling,9455,29,141,0,10,10,0,90001,0,0,0
Spikes,9456,29,141,0,11,11,0,90001,0,0,0
Ivory,9457,29,141,0,12,12,0,90001,0,0,0
Mixed,9458,29,141,0,13,13,0,90001,0,0,0
None,9471,841,141,0,0,0,0,90001,0,0,0
Bones,9472,841,141,0,1,1,0,90001,0,0,0
Choker,9473,841,141,0,2,2,0,90001,0,0,0
None,9477,842,141,0,0,0,0,90001,0,0,0
Flower,9478,842,141,0,1,1,0,90001,0,0,0
,9479,614,10,0,2,1000,0,90001,0,0,0
,9480,615,10,0,2,1000,0,90001,0,0,0
,9485,845,146,0,0,0,0,90001,0,15386936,0
,9486,845,142,0,1,1,0,90001,0,0,0
,9487,846,146,0,0,0,0,90001,0,15386936,0
,9488,846,142,0,1,1,0,90001,0,0,0
,9489,845,10,0,2,1000,0,90001,0,0,0
,9490,846,10,0,2,1000,0,90001,0,0,0
None,9491,847,141,0,0,0,0,90001,0,0,0
Gold Ring,9492,847,141,0,1,1,0,90001,0,0,0
None,9494,848,141,0,0,0,0,90001,0,0,0
Paired,9495,848,141,0,1,1,0,90001,0,0,0
Single,9496,848,141,0,2,2,0,90001,0,0,0
Twin,9497,848,141,0,3,3,0,90001,0,0,0
Double,9498,848,141,0,4,4,0,90001,0,0,0
Broad,9499,848,141,0,5,5,0,90001,0,0,0
Splayed,9500,848,141,0,6,6,0,90001,0,0,0
,9502,849,141,0,0,0,16,90001,0,0,0
,9541,852,146,0,0,4,0,90001,0,-4755182,0
,9542,852,146,0,1,3,0,90001,0,-4755182,0
,9543,852,146,0,2,9,0,90001,0,-7566210,0
,9544,852,146,0,3,13,0,90001,0,-569406,0
,9545,852,146,0,4,12,0,90001,0,-11108975,0
,9546,852,146,0,5,11,0,90001,0,-8477033,0
,9547,852,146,0,6,2,0,90001,0,-3915254,0
,9548,852,146,0,7,1,0,90001,0,-3915254,0
,9549,852,146,0,8,8,0,90001,0,-8485117,0
,9550,852,146,0,9,7,0,90001,0,-8485117,0
,9551,852,146,0,10,6,0,90001,0,-3036089,0
,9552,852,146,0,11,5,0,90001,0,-3036089,0
,9553,852,146,0,12,10,0,90001,0,-7756942,0
,9554,852,146,0,13,51,0,90001,0,-11108975,-4755182
,9559,852,142,0,18,100,0,90001,0,0,0
,9560,853,146,0,0,4,0,90001,0,-4755182,0
,9561,853,146,0,1,3,0,90001,0,-4755182,0
,9562,853,146,0,2,9,0,90001,0,-7566210,0
,9563,853,146,0,3,13,0,90001,0,-569406,0
,9564,853,146,0,4,12,0,90001,0,-11108975,0
,9565,853,146,0,5,11,0,90001,0,-8477033,0
,9566,853,146,0,6,2,0,90001,0,-3915254,0
,9567,853,146,0,7,1,0,90001,0,-3915254,0
,9568,853,146,0,8,8,0,90001,0,-8485117,0
,9569,853,146,0,9,7,0,90001,0,-8485117,0
,9570,853,146,0,10,6,0,90001,0,-3036089,0
,9571,853,146,0,11,5,0,90001,0,-3036089,0
,9572,853,146,0,12,10,0,90001,0,-7756942,0
,9573,853,146,0,13,51,0,90001,0,-11108975,-4755182
,9578,853,142,0,18,100,0,90001,0,0,0
,9579,852,10,0,19,101,0,90001,0,0,0
,9580,853,10,0,19,101,0,90001,0,0,0
Unpierced,9581,854,141,0,0,0,0,90001,0,0,0
Pierced,9582,854,141,0,1,1,0,90001,0,0,0
Unpierced,9583,855,141,0,0,0,0,90001,0,0,0
Pierced,9584,855,141,0,1,1,0,90001,0,0,0
,9589,858,146,0,0,0,0,90001,0,11711968,0
,9590,858,142,0,1,1,0,90001,0,0,0
,9591,859,146,0,0,0,0,90001,0,11711968,0
,9592,859,142,0,1,1,0,90001,0,0,0
,9593,858,10,0,2,1000,0,90001,0,0,0
,9594,859,10,0,2,1000,0,90001,0,0,0
,9611,862,146,0,0,6,0,90001,0,9329035,0
,9612,862,146,0,1,1,0,90001,0,11166263,0
,9613,862,146,0,2,4,0,90001,0,6067052,0
,9614,862,146,0,3,2,0,90001,0,13017935,0
,9615,862,146,0,4,5,0,90001,0,6990520,0
,9616,862,146,0,5,7,0,90001,0,9673885,0
,9617,862,146,0,6,3,0,90001,0,12107641,0
,9618,862,142,0,7,100,0,90001,0,0,0
,9619,863,146,0,0,6,0,90001,0,9329035,0
,9620,863,146,0,1,1,0,90001,0,11166263,0
,9621,863,146,0,2,4,0,90001,0,6067052,0
,9622,863,146,0,3,2,0,90001,0,13017935,0
,9623,863,146,0,4,5,0,90001,0,6990520,0
,9624,863,146,0,5,7,0,90001,0,9673885,0
,9625,863,146,0,6,3,0,90001,0,12107641,0
,9626,863,142,0,7,100,0,90001,0,0,0
,9627,862,10,0,8,101,0,90001,0,0,0
,9628,863,10,0,8,101,0,90001,0,0,0
Unpierced,9629,864,141,0,0,0,16,90001,0,0,0
Ring,9630,864,141,0,1,1,0,90001,0,0,0
None,9631,865,141,0,0,0,0,90001,0,0,0
Bear,9632,865,141,0,1,1,0,90001,0,0,0
Eagle,9633,865,141,0,2,2,0,90001,0,0,0
Moose,9634,865,141,0,3,3,0,90001,0,0,0
None,9635,866,141,0,0,0,0,90001,0,0,0
Bear,9636,866,141,0,1,1,0,90001,0,0,0
Eagle,9637,866,141,0,2,2,0,90001,0,0,0
Moose,9638,866,141,0,3,3,0,90001,0,0,0
,9655,869,146,0,0,1,0,90001,0,6750204,0
,9656,869,146,0,1,4,0,90001,0,8585124,0
,9657,869,146,0,2,2,0,90001,0,9554431,0
,9658,869,146,0,3,3,0,90001,0,10006480,0
,9662,869,142,0,7,100,0,90001,0,0,0
,9663,870,146,0,0,1,0,90001,0,6750204,0
,9664,870,146,0,1,4,0,90001,0,8585124,0
,9665,870,146,0,2,2,0,90001,0,9554431,0
,9666,870,146,0,3,3,0,90001,0,10006480,0
,9670,870,142,0,7,100,0,90001,0,0,0
,9671,869,10,0,8,101,0,90001,0,0,0
,9672,870,10,0,8,101,0,90001,0,0,0
None,9673,871,141,0,0,0,0,90001,0,0,0
None,9674,872,141,0,0,0,0,90001,0,0,0
Earrings,9681,297,141,0,1,1,0,90001,0,0,0
None,9682,873,141,0,0,0,0,90001,0,0,0
Small,9683,873,141,0,1,1,0,90001,0,0,0
Large,9684,873,141,0,2,2,0,90001,0,0,0
,9685,578,10,0,8,101,0,90001,0,0,0
,9686,579,10,0,8,101,0,90001,0,0,0
,9687,259,326,0,8,58,0,90001,0,-2518675,0
,9688,259,326,0,9,54,0,90001,0,-1262179,0
,9689,259,326,0,10,51,0,90001,0,-530992,0
,9690,259,326,0,11,60,0,90001,0,-3178399,0
,9691,259,326,0,12,57,0,90001,0,-2582662,0
,9692,259,326,0,13,56,0,90001,0,-2774142,0
,9693,259,326,0,14,55,0,90001,0,-1791359,0
,9694,259,326,0,15,53,0,90001,0,-207445,0
,9695,259,326,0,16,52,0,90001,0,-1709897,0
,9696,259,326,0,17,59,0,90001,0,-3566487,0
,9697,259,212,0,18,71,0,90001,0,-4543888,0
,9698,259,212,0,19,72,0,90001,0,-5928592,0
,9699,259,212,0,20,70,0,90001,0,-3030871,0
,9700,259,326,0,21,61,0,90001,0,-5272233,0
,9701,259,326,0,22,62,0,90001,0,-9746644,0
,9702,259,326,0,23,63,0,90001,0,-11785428,0
,9703,259,326,0,24,64,0,90001,0,-13032671,0
,9704,264,324,0,8,58,0,90001,0,-2189968,0
,9705,264,324,0,9,53,0,90001,0,-1129048,0
,9706,264,324,0,10,51,0,90001,0,-403517,0
,9707,264,324,0,11,60,0,90001,0,-2127004,0
,9708,264,324,0,12,55,0,90001,0,-1789042,0
,9709,264,324,0,13,57,0,90001,0,-2514573,0
,9710,264,324,0,14,56,0,90001,0,-2184576,0
,9711,264,324,0,15,54,0,90001,0,-1459045,0
,9712,264,324,0,16,52,0,90001,0,-733514,0
,9713,264,324,0,17,59,0,90001,0,-3302548,0
,9714,264,218,0,18,70,0,90001,0,-4346236,0
,9715,264,218,0,19,72,0,90001,0,-6391179,0
,9716,264,218,0,20,71,0,90001,0,-5986904,0
,9717,264,324,0,21,61,0,90001,0,-4482974,0
,9718,264,324,0,22,62,0,90001,0,-9746644,0
,9719,264,324,0,23,63,0,90001,0,-11785428,0
,9720,264,324,0,24,64,0,90001,0,-13032671,0
,9761,260,146,0,8,8,0,90001,0,0,0
,9762,260,146,0,9,9,0,90001,0,0,0
,9763,260,146,0,10,10,0,90001,0,0,0
,9764,260,146,0,11,11,0,90001,0,0,0
,9765,260,146,0,12,12,0,90001,0,0,0
,9766,260,146,0,13,13,0,90001,0,0,0
,9767,260,144,0,14,14,0,90001,0,0,0
,9768,260,144,0,15,15,0,90001,0,0,0
,9769,260,144,0,16,16,0,90001,0,0,0
,9770,260,144,0,17,17,0,90001,0,0,0
,9771,260,142,0,18,18,0,90001,0,0,0
,9772,260,142,0,19,19,0,90001,0,0,0
,9773,260,142,0,20,20,0,90001,0,0,0
,9774,260,142,0,21,21,0,90001,0,0,0
,9775,260,142,0,22,22,0,90001,0,0,0
,9776,260,142,0,23,23,0,90001,0,0,0
,9777,260,142,0,24,24,0,90001,0,0,0
,9778,260,142,0,25,25,0,90001,0,0,0
,9779,260,142,0,26,26,0,90001,0,0,0
,9780,260,142,0,27,27,0,90001,0,0,0
,9781,265,146,0,8,8,0,90001,0,0,0
,9782,265,146,0,9,9,0,90001,0,0,0
,9783,265,146,0,10,10,0,90001,0,0,0
,9784,265,146,0,11,11,0,90001,0,0,0
,9785,265,146,0,12,12,0,90001,0,0,0
,9786,265,146,0,13,13,0,90001,0,0,0
,9787,265,144,0,14,14,0,90001,0,0,0
,9788,265,144,0,15,15,0,90001,0,0,0
,9789,265,144,0,16,16,0,90001,0,0,0
,9790,265,144,0,17,17,0,90001,0,0,0
,9791,265,142,0,18,18,0,90001,0,0,0
,9792,265,142,0,19,19,0,90001,0,0,0
,9793,265,142,0,20,20,0,90001,0,0,0
,9794,265,142,0,21,21,0,90001,0,0,0
,9795,265,142,0,22,22,0,90001,0,0,0
,9796,265,142,0,23,23,0,90001,0,0,0
,9797,265,142,0,24,24,0,90001,0,0,0
,9798,265,142,0,25,25,0,90001,0,0,0
,9799,265,142,0,26,26,0,90001,0,0,0
,9800,265,142,0,27,27,0,90001,0,0,0
Natural,9804,874,141,0,0,0,0,90001,0,0,0
Gold Root,9805,874,141,0,1,1,0,90001,0,0,0
Broken,9806,874,141,0,2,2,0,90001,0,0,0
Iron Band,9807,874,141,0,3,3,0,90001,0,0,0
None,9808,875,141,0,0,0,0,90001,0,0,0
Gold,9809,875,141,0,1,1,0,90001,0,0,0
Iron,9810,875,141,0,2,2,0,90001,0,0,0
Bone,9811,875,141,0,3,3,0,90001,0,0,0
Bone Pincher,9812,847,141,0,2,2,0,90001,0,0,0
Twin Braids,9813,23,141,0,11,11,0,90001,0,0,0
Tusk,9814,23,141,0,12,12,0,90001,0,0,0
Thin,9815,23,141,0,13,13,0,90001,0,0,0
None,9816,876,141,0,0,0,0,90001,0,0,0
Low,9817,876,141,0,1,1,0,90001,0,0,0
Hanging,9818,876,141,0,2,2,0,90001,0,0,0
Full,9819,876,141,0,3,3,0,90001,0,0,0
Bushy,9820,876,141,0,4,4,0,90001,0,0,0
Thick,9821,876,141,0,5,5,0,90001,0,0,0
Long,9822,876,141,0,6,6,0,90001,0,0,0
Braids,9823,876,141,0,7,7,0,90001,0,0,0
Strands,9824,876,141,0,8,8,0,90001,0,0,0
None,9825,877,141,0,0,0,0,90001,0,0,0
Mouth,9826,877,141,0,1,1,0,90001,0,0,0
Eyes,9827,877,141,0,2,2,0,90001,0,0,0
,9846,880,146,0,0,1,0,90001,0,-531914,0
,9847,880,146,0,1,2,0,90001,0,-531914,0
,9848,880,146,0,2,6,0,90001,0,-6121863,0
,9849,880,146,0,3,5,0,90001,0,-5201046,0
,9850,880,146,0,4,7,0,90001,0,-4562944,0
,9851,880,146,0,5,8,0,90001,0,-4562944,0
,9852,880,146,0,6,3,0,90001,0,-5855691,0
,9853,880,146,0,7,4,0,90001,0,-5855691,0
,9854,880,142,0,8,70,0,90001,0,0,0
,9855,881,146,0,0,1,0,90001,0,-531914,0
,9856,881,146,0,1,2,0,90001,0,-531914,0
,9857,881,146,0,2,6,0,90001,0,-6121863,0
,9858,881,146,0,3,5,0,90001,0,-5201046,0
,9859,881,146,0,4,7,0,90001,0,-4562944,0
,9860,881,146,0,5,8,0,90001,0,-4562944,0
,9861,881,146,0,6,3,0,90001,0,-5855691,0
,9862,881,146,0,7,4,0,90001,0,-5855691,0
,9863,881,142,0,8,100,0,90001,0,0,0
,9864,880,10,0,9,1000,0,90001,0,0,0
,9865,881,10,0,9,101,0,90001,0,0,0
,9866,881,12,0,10,102,0,90001,0,1863792,0
None,9867,882,141,0,0,0,0,90001,0,0,0
Medium,9868,882,141,0,1,3,0,90001,0,0,0
Decorated,9869,882,141,0,2,5,0,90001,0,0,0
Long,9870,882,141,0,3,4,0,90001,0,0,0
Chops,9871,882,141,0,4,2,0,90001,0,0,0
Natural,9872,883,141,0,0,0,0,90001,0,0,0
Gold Root,9873,883,141,0,1,1,0,90001,0,0,0
Broken,9874,883,141,0,2,2,0,90001,0,0,0
Iron Band,9875,883,141,0,3,3,0,90001,0,0,0
None,9876,884,141,0,0,0,0,90001,0,0,0
Upper,9877,884,141,0,1,2,0,90001,0,0,0
Left,9878,884,141,0,2,3,0,90001,0,0,0
Plugs,9879,884,141,0,3,4,0,90001,0,0,0
Tusk,9880,884,141,0,4,5,0,90001,0,0,0
Lower,9881,884,141,0,5,1,0,90001,0,0,0
None,9882,885,141,0,0,0,0,90001,0,0,0
Gold Ring,9883,885,141,0,1,1,0,90001,0,0,0
Iron Ring,9884,885,141,0,2,2,0,90001,0,0,0
Bone Pincher,9885,885,141,0,3,3,0,90001,0,0,0
Gold Hoops,9887,414,141,0,1,1,0,90001,0,0,0
Gold Helix,9888,414,141,0,2,2,0,90001,0,0,0
Asymmetric,9889,414,141,0,3,3,0,90001,0,0,0
Gold Stack,9890,414,141,0,4,4,0,90001,0,0,0
Plugs,9891,414,141,0,8,8,0,90001,0,0,0
Bone Helix,9892,414,141,0,9,9,0,90001,0,0,0
Iron Hoops,9893,414,141,0,10,10,0,90001,0,0,0
Iron Loops,9894,414,141,0,11,11,0,90001,0,0,0
Tusks,9895,414,141,0,12,12,0,90001,0,0,0
Dangling,9896,414,141,0,13,13,0,90001,0,0,0
Spikes,9897,414,141,0,14,14,0,90001,0,0,0
Ivory,9898,414,141,0,15,15,0,90001,0,0,0
Mixed,9899,414,141,0,16,16,0,90001,0,0,0
Choker,9900,887,141,0,2,2,0,90001,0,0,0
Bones,9901,887,141,0,1,1,0,90001,0,0,0
None,9902,887,141,0,0,0,0,90001,0,0,0
Bone Pincher,9903,886,141,0,3,3,0,90001,0,0,0
Gold Ring,9904,886,141,0,1,1,0,90001,0,0,0
None,9905,886,141,0,0,0,0,90001,0,0,0
None,9906,888,141,0,0,0,0,90001,0,0,0
Brush,9907,888,141,0,1,1,0,90001,0,0,0
Handlebar,9908,888,141,0,2,2,0,90001,0,0,0
Tuskarr,9909,888,141,0,3,3,0,90001,0,0,0
Professor,9910,888,141,0,4,4,0,90001,0,0,0
Arched,9911,888,141,0,5,5,0,90001,0,0,0
Horseshoe,9912,888,141,0,6,6,0,90001,0,0,0
None,9913,889,141,0,0,0,0,90001,0,0,0
Medium,9914,889,225,0,1,1,0,90001,0,0,0
Thin,9915,890,141,0,0,0,0,90001,0,0,0
Soft,9916,890,141,0,1,1,0,90001,0,0,0
Arched,9917,890,141,0,2,2,0,90001,0,0,0
Thick,9918,890,141,0,3,3,0,90001,0,0,0
Straight,9919,890,141,0,4,4,0,90001,0,0,0
Angled,9920,890,141,0,5,5,0,90001,0,0,0
Untamed,9921,890,141,0,6,6,0,90001,0,0,0
Low,9922,890,141,0,7,7,0,90001,0,0,0
Raised,9923,890,141,0,8,8,0,90001,0,0,0
Sharp,9924,890,141,0,9,9,0,90001,0,0,0
Natural,9925,890,141,0,10,10,0,90001,0,0,0
Bushy,9926,890,141,0,11,11,0,90001,0,0,0
Corners,9928,752,141,0,6,6,0,90001,0,0,0
Long,9929,889,226,0,2,2,0,90001,0,0,0
,9930,125,230,0,6,6,0,90001,0,-13482669,0
,9931,116,228,0,6,6,0,90001,0,-12103836,0
None,9932,891,141,0,0,0,0,90001,0,0,0
Phoenix,9933,891,141,0,1,1,0,90001,0,0,0
Filigree,9934,891,141,0,2,3,0,90001,0,0,0
Wreath,9935,891,141,0,3,2,0,90001,0,0,0
,9936,892,141,0,0,0,0,90001,0,12632256,0
Blindfolded,9941,682,649,0,18,70,0,90001,0,0,0
Center,9942,659,141,0,3,3,0,90001,0,0,0
Black,9944,901,4297,0,49,25,0,90001,0,3091754,0
Silver,9945,901,4298,0,50,26,0,90001,0,9208955,0
Yellow,9946,901,4299,0,51,27,0,90001,0,12553292,0
Brown,9947,901,4300,0,52,28,0,90001,0,7030571,0
White,9948,901,4301,0,53,29,0,90001,0,12893615,0
Purple,9956,901,4302,0,13,13,0,90001,0,6160639,0
Blue,9957,901,4303,0,14,14,0,90001,0,36581,0
Yellow,9958,901,4304,0,15,15,0,90001,0,14923264,0
Red,9959,901,4305,0,16,16,0,90001,0,11993117,0
White,9960,901,4306,0,17,17,0,90001,0,14089983,0
Brown,9968,901,4307,0,9,9,0,90001,0,7886140,0
Light Brown,9969,901,4308,0,10,10,0,90001,0,12555084,0
White,9970,901,4309,0,11,11,0,90001,0,12893615,0
Black,9971,901,4310,0,12,12,0,90001,0,3091754,0
White,9978,901,4315,0,5,5,0,90001,0,8689810,0
Green,9979,901,4316,0,6,6,0,90001,0,10135552,0
Black,9980,901,4317,0,7,7,0,90001,0,3817285,0
Blue,9981,901,4318,0,8,8,0,90001,0,34684,0
None,9987,922,141,0,0,0,16,90001,0,0,0
White,9988,901,4311,0,1,1,0,90001,0,15259508,0
Green,9989,901,4312,0,2,2,0,90001,0,8490752,0
Black,9990,901,4313,0,3,3,0,90001,0,4737877,0
Brown,9991,901,4314,0,4,4,0,90001,0,7355392,0
Black,9998,911,4354,0,55,31,0,90001,0,3686474,0
White,9999,911,4355,0,56,32,0,90001,0,13614214,0
Brown,10000,911,4356,0,57,33,0,90001,0,6501120,0
Red,10001,911,4357,0,58,34,0,90001,0,9059840,0
Yellow,10002,911,4358,0,59,35,0,90001,0,13073920,0
Purple,10010,911,4359,0,13,13,0,90001,0,4794828,0
Blue,10011,911,4360,0,14,14,0,90001,0,57837,0
Yellow,10012,911,4361,0,15,15,0,90001,0,11252992,0
Red,10013,911,4362,0,16,16,0,90001,0,11216913,0
White,10014,911,4363,0,17,17,0,90001,0,15663080,0
Black,10022,911,4364,0,9,9,0,90001,0,3423045,0
Brown,10023,911,4365,0,10,10,0,90001,0,9724722,0
Red,10024,911,4366,0,11,11,0,90001,0,9718290,0
White,10025,911,4367,0,12,12,0,90001,0,10589292,0
Black,10032,911,4368,0,7,7,0,90001,0,3817285,0
Blue,10033,911,4369,0,8,8,0,90001,0,34684,0
Green,10034,911,4370,0,6,6,0,90001,0,10135552,0
White,10035,911,4371,0,5,5,0,90001,0,8689810,0
Brown,10042,911,4372,0,4,4,0,90001,0,7355392,0
Black,10043,911,4373,0,3,3,0,90001,0,4737877,0
Green,10044,911,4374,0,2,2,0,90001,0,8490752,0
White,10045,911,4375,0,1,1,0,90001,0,15259508,0
Stonepaw (Gray),10051,901,4319,0,28,40,64,90001,0,0,0
Stonepaw (Blue),10052,901,4320,0,29,41,64,90001,0,0,0
Stonepaw (Green),10053,901,4321,0,30,42,64,90001,0,0,0
Stonepaw (Fuschia),10054,901,4322,0,31,43,64,90001,0,0,0
Avatar of Ursol (Blue),10055,901,4323,0,32,44,64,90001,0,0,0
Avatar of Ursol (Green),10056,901,4324,0,33,45,64,90001,0,0,0
Avatar of Ursol (Purple),10057,901,4325,0,34,46,64,90001,0,0,0
Avatar of Ursol (Red),10058,901,4326,0,35,47,64,90001,0,0,0
Fallen to Nightmare (Teal),10059,901,4327,0,36,48,64,90001,0,0,0
Fallen to Nightmare (Orange),10060,901,4328,0,37,49,64,90001,0,0,0
Fallen to Nightmare (Green),10061,901,4329,0,38,50,64,90001,0,0,0
Fallen to Nightmare (Red),10062,901,4330,0,39,51,64,90001,0,0,0
Guardian of the Glade (Blue),10063,901,4331,0,40,52,64,90001,0,0,0
Guardian of the Glade (Brown),10064,901,4332,0,41,53,64,90001,0,0,0
Guardian of the Glade (Red),10065,901,4333,0,42,54,64,90001,0,0,0
Guardian of the Glade (White),10066,901,4334,0,43,55,64,90001,0,0,0
Might of the Grizzlemaw (White),10067,901,4335,0,44,56,0,90001,0,0,0
Might of the Grizzlemaw (Tan),10068,901,4336,0,45,57,0,90001,0,0,0
Might of the Grizzlemaw (Black),10069,901,4337,0,46,58,0,90001,0,0,0
Might of the Grizzlemaw (Brown),10070,901,4338,0,47,59,0,90001,0,0,0
Fangs of Ashamane (Purple),10071,911,4376,0,24,24,0,90001,0,0,0
Fangs of Ashamane (Black),10072,911,4377,0,25,37,64,90001,0,0,0
Fangs of Ashamane (Blue),10073,911,4378,0,26,38,64,90001,0,0,0
Fangs of Ashamane (White),10074,911,4379,0,27,39,64,90001,0,0,0
Nature's Fury (Brown),10075,911,4380,0,28,40,64,90001,0,0,0
Nature's Fury (Green),10076,911,4381,0,29,41,64,90001,0,0,0
Nature's Fury (Orange),10077,911,4382,0,30,42,64,90001,0,0,0
Nature's Fury (Fuschia),10078,911,4383,0,31,43,64,90001,0,0,0
Primal Stalker (Green),10079,911,4384,0,32,44,64,90001,0,0,0
Primal Stalker (Orange),10080,911,4385,0,33,45,64,90001,0,0,0
Primal Stalker (Purple),10081,911,4386,0,34,46,64,90001,0,0,0
Primal Stalker (Teal),10082,911,4387,0,35,47,64,90001,0,0,0
Incarnation of Nightmare (Purple),10083,911,4388,0,36,48,64,90001,0,0,0
Incarnation of Nightmare (Teal),10084,911,4389,0,37,49,64,90001,0,0,0
Incarnation of Nightmare (Red),10085,911,4390,0,38,50,64,90001,0,0,0
Incarnation of Nightmare (Fuschia),10086,911,4391,0,39,51,64,90001,0,0,0
Ghost of the Pridemother (Blue),10087,911,4392,0,40,52,0,90001,0,0,0
Ghost of the Pridemother (Green),10088,911,4393,0,41,53,0,90001,0,0,0
Ghost of the Pridemother (Fuschia),10089,911,4394,0,42,54,0,90001,0,0,0
Ghost of the Pridemother (Red),10090,911,4395,0,43,55,0,90001,0,0,0
Moonspirit (Brown),10091,911,4396,0,44,56,64,90001,0,0,0
Moonspirit (Black),10092,911,4397,0,45,57,64,90001,0,0,0
Moonspirit (White),10093,911,4398,0,46,58,64,90001,0,0,0
Moonspirit (Gray),10094,911,4399,0,47,59,64,90001,0,0,0
Claws of Ursoc (Burgundy),14779,901,4341,0,60,36,0,90001,0,0,0
Claws of Ursoc (Brown),14827,901,4339,0,54,30,0,90001,0,0,0
Claws of Ursoc (Blue),14875,901,4340,0,18,18,0,90001,0,0,0
Fangs of Ashamane (Tan),15091,911,4403,0,54,30,0,90001,0,0,0
Fangs of Ashamane (Brown),15139,911,4402,0,60,36,0,90001,0,0,0
Fangs of Ashamane (Green),15187,911,4401,0,18,18,0,90001,0,0,0
Druid of the Flame,15379,911,4400,0,48,60,64,90001,0,0,0
Pale,15383,922,4158,0,1,1,8,90001,0,15259508,0
Green,15384,922,4158,0,2,2,8,90001,0,8490752,0
Black,15385,922,4158,0,3,3,8,90001,0,4737877,0
Red,15386,922,4158,0,4,4,8,90001,0,7355392,0
Classic,15404,922,4159,0,9,9,8,90001,0,0,0
