ID,GossipNpcOption,LFGDungeonsID,TrainerID,GarrFollowerTypeID,CharShipmentID,GarrTalentTreeID,UiMapID,UiItemInteractionID,Field_10_0_0_45141_008,Field_10_0_0_45141_009,CovenantID,GossipIndex,TraitTreeID,ProfessionID,Field_10_0_2_46144_014,NeighborhoodMapID,SkillLineID
40618,3,0,0,0,0,0,0,0,0,0,0,98075,0,0,0,0,0
40619,3,0,0,0,0,0,0,0,0,0,0,98089,0,0,0,0,0
40620,3,0,0,0,0,0,0,0,0,0,0,98108,0,0,0,0,0
40621,3,0,0,0,0,0,0,0,0,0,0,98121,0,0,0,0,0
40622,1,0,0,0,0,0,0,0,0,0,0,98170,0,0,0,0,0
40623,3,0,0,0,0,0,0,0,0,0,0,98175,0,0,0,0,0
40624,3,0,0,0,0,0,0,0,0,0,0,98177,0,0,0,0,0
40625,3,0,0,0,0,0,0,0,0,0,0,98184,0,0,0,0,0
40626,12,0,0,0,0,0,0,0,0,0,0,98194,0,0,0,0,0
40627,3,0,0,0,0,0,0,0,0,0,0,98198,0,0,0,0,0
40628,1,0,0,0,0,0,0,0,0,0,0,98203,0,0,0,0,0
40629,1,0,0,0,0,0,0,0,0,0,0,98205,0,0,0,0,0
40630,1,0,0,0,0,0,0,0,0,0,0,98206,0,0,0,0,0
40631,3,0,0,0,0,0,0,0,0,0,0,98207,0,0,0,0,0
40632,3,0,0,0,0,0,0,0,0,0,0,98209,0,0,0,0,0
40633,3,0,0,0,0,0,0,0,0,0,0,98213,0,0,0,0,0
40634,3,0,0,0,0,0,0,0,0,0,0,98216,0,0,0,0,0
40635,3,0,0,0,0,0,0,0,0,0,0,98237,0,0,0,0,0
40636,3,0,0,0,0,0,0,0,0,0,0,98260,0,0,0,0,0
40637,3,0,0,0,0,0,0,0,0,0,0,98266,0,0,0,0,0
40638,1,0,0,0,0,0,0,0,0,0,0,98272,0,0,0,0,0
40639,1,0,0,0,0,0,0,0,0,0,0,98273,0,0,0,0,0
40640,4,0,0,0,0,0,0,0,0,0,0,98281,0,0,0,0,0
40641,4,0,0,0,0,0,0,0,0,0,0,98282,0,0,0,0,0
40642,9,0,0,0,0,0,0,0,0,0,0,98284,0,0,0,0,0
40643,9,0,0,0,0,0,0,0,0,0,0,98287,0,0,0,0,0
40644,9,0,0,0,0,0,0,0,0,0,0,98288,0,0,0,0,0
40645,1,0,0,0,0,0,0,0,0,0,0,98290,0,0,0,0,0
40646,1,0,0,0,0,0,0,0,0,0,0,98304,0,0,0,0,0
40647,1,0,0,0,0,0,0,0,0,0,0,98305,0,0,0,0,0
40648,1,0,0,0,0,0,0,0,0,0,0,98316,0,0,0,0,0
40649,3,0,0,0,0,0,0,0,0,0,0,98329,0,0,0,0,0
40651,3,0,0,0,0,0,0,0,0,0,0,98350,0,0,0,0,0
40652,3,0,0,0,0,0,0,0,0,0,0,98351,0,0,0,0,0
40653,3,0,0,0,0,0,0,0,0,0,0,98352,0,0,0,0,0
40654,3,0,0,0,0,0,0,0,0,0,0,98353,0,0,0,0,0
40655,9,0,0,0,0,0,0,0,0,0,0,98354,0,0,0,0,0
40656,1,0,0,0,0,0,0,0,0,0,0,98358,0,0,0,0,0
40657,3,0,0,0,0,0,0,0,0,0,0,98344,0,0,0,0,0
40658,1,0,0,0,0,0,0,0,0,0,0,98413,0,0,0,0,0
40659,3,0,0,0,0,0,0,0,0,0,0,98423,0,0,0,0,0
40660,67,0,0,0,0,0,0,0,0,0,0,98424,0,0,0,0,0
40661,3,0,0,0,0,0,0,0,0,0,0,98427,0,0,0,0,0
40662,3,0,0,0,0,0,0,0,0,0,0,98437,0,0,0,0,0
40663,3,0,0,0,0,0,0,0,0,0,0,98440,0,0,0,0,0
40664,1,0,0,0,0,0,0,0,0,0,0,98463,0,0,0,0,0
40665,3,0,0,0,0,0,0,0,0,0,0,98464,0,0,0,0,0
40666,3,0,0,0,0,0,0,0,0,0,0,98466,0,0,0,0,0
40667,3,0,0,0,0,0,0,0,0,0,0,98468,0,0,0,0,0
40668,1,0,0,0,0,0,0,0,0,0,0,98478,0,0,0,0,0
40669,1,0,0,0,0,0,0,0,0,0,0,98481,0,0,0,0,0
40670,5,0,0,0,0,0,0,0,0,0,0,98485,0,0,0,0,0
40671,3,0,0,0,0,0,0,0,0,0,0,98489,0,0,0,0,0
40672,9,0,0,0,0,0,0,0,0,0,0,98491,0,0,0,0,0
40673,9,0,0,0,0,0,0,0,0,0,0,98492,0,0,0,0,0
40674,9,0,0,0,0,0,0,0,0,0,0,98493,0,0,0,0,0
40675,9,0,0,0,0,0,0,0,0,0,0,98494,0,0,0,0,0
40676,3,0,0,0,0,0,0,0,0,0,0,98499,0,0,0,0,0
40677,3,0,0,0,0,0,0,0,0,0,0,98500,0,0,0,0,0
40678,3,0,0,0,0,0,0,0,0,0,0,98501,0,0,0,0,0
40679,3,0,0,0,0,0,0,0,0,0,0,98502,0,0,0,0,0
40680,3,0,0,0,0,0,0,0,0,0,0,98504,0,0,0,0,0
40681,3,0,0,0,0,0,0,0,0,0,0,98508,0,0,0,0,0
40682,3,0,0,0,0,0,0,0,0,0,0,98510,0,0,0,0,0
40683,3,0,0,0,0,0,0,0,0,0,0,98512,0,0,0,0,0
40684,3,0,0,0,0,0,0,0,0,0,0,98514,0,0,0,0,0
40685,3,0,0,0,0,0,0,0,0,0,0,98516,0,0,0,0,0
40686,3,0,0,0,0,0,0,0,0,0,0,98518,0,0,0,0,0
40687,3,0,0,0,0,0,0,0,0,0,0,98520,0,0,0,0,0
40688,3,0,0,0,0,0,0,0,0,0,0,98521,0,0,0,0,0
40689,3,0,0,0,0,0,0,0,0,0,0,98522,0,0,0,0,0
40690,1,0,0,0,0,0,0,0,0,0,0,98540,0,0,0,0,0
40691,2,0,0,0,0,0,0,0,0,0,0,98541,0,0,0,0,0
40692,3,0,0,0,0,0,0,0,0,0,0,98542,0,0,0,0,0
40693,3,0,0,0,0,0,0,0,0,0,0,98543,0,0,0,0,0
40694,3,0,0,0,0,0,0,0,0,0,0,98550,0,0,0,0,0
40695,3,0,0,0,0,0,0,0,0,0,0,98551,0,0,0,0,0
40696,3,0,0,0,0,0,0,0,0,0,0,98552,0,0,0,0,0
40697,3,0,0,0,0,0,0,0,0,0,0,98553,0,0,0,0,0
40698,3,0,0,0,0,0,0,0,0,0,0,98554,0,0,0,0,0
40699,3,0,0,0,0,0,0,0,0,0,0,98602,0,0,0,0,0
40700,3,0,0,0,0,0,0,0,0,0,0,98603,0,0,0,0,0
40701,3,0,0,0,0,0,0,0,0,0,0,98604,0,0,0,0,0
40702,3,0,0,0,0,0,0,0,0,0,0,98605,0,0,0,0,0
40703,3,0,0,0,0,0,0,0,0,0,0,98620,0,0,0,0,0
40704,1,0,0,0,0,0,0,0,0,0,0,98622,0,0,0,0,0
40705,9,0,0,0,0,0,0,0,0,0,0,98635,0,0,0,0,0
40706,9,0,0,0,0,0,0,0,0,0,0,98636,0,0,0,0,0
40707,1,0,0,0,0,0,0,0,0,0,0,98652,0,0,0,0,0
40708,3,0,0,0,0,0,0,0,0,0,0,98656,0,0,0,0,0
40709,1,0,0,0,0,0,0,0,0,0,0,98677,0,0,0,0,0
40710,1,0,0,0,0,0,0,0,0,0,0,98680,0,0,0,0,0
40711,12,0,0,0,0,0,0,0,0,0,0,98694,0,0,0,0,0
40712,3,0,0,0,0,0,0,0,0,0,0,98696,0,0,0,0,0
40713,3,0,0,0,0,0,0,0,0,0,0,98697,0,0,0,0,0
40714,3,0,0,0,0,0,0,0,0,0,0,98698,0,0,0,0,0
40715,3,0,0,0,0,0,0,0,0,0,0,98705,0,0,0,0,0
40716,1,0,0,0,0,0,0,0,0,0,0,98714,0,0,0,0,0
40717,3,0,0,0,0,0,0,0,0,0,0,98716,0,0,0,0,0
40718,3,0,0,0,0,0,0,0,0,0,0,98717,0,0,0,0,0
40719,9,0,0,0,0,0,0,0,0,0,0,98731,0,0,0,0,0
40720,3,0,0,0,0,0,0,0,0,0,0,98733,0,0,0,0,0
40721,3,0,0,0,0,0,0,0,0,0,0,98738,0,0,0,0,0
40722,3,0,0,0,0,0,0,0,0,0,0,98741,0,0,0,0,0
40723,3,0,0,0,0,0,0,0,0,0,0,98768,0,0,0,0,0
40724,1,0,0,0,0,0,0,0,0,0,0,98771,0,0,0,0,0
40725,1,0,0,0,0,0,0,0,0,0,0,98772,0,0,0,0,0
40726,1,0,0,0,0,0,0,0,0,0,0,98773,0,0,0,0,0
40727,1,0,0,0,0,0,0,0,0,0,0,98774,0,0,0,0,0
40728,1,0,0,0,0,0,0,0,0,0,0,98775,0,0,0,0,0
40730,1,0,0,0,0,0,0,0,0,0,0,98795,0,0,0,0,0
40731,1,0,0,0,0,0,0,0,0,0,0,98800,0,0,0,0,0
40732,1,0,0,0,0,0,0,0,0,0,0,98812,0,0,0,0,0
42617,3,0,1103,0,0,0,0,0,0,0,0,107965,0,0,0,0,0
42993,0,0,0,0,0,0,0,0,0,0,0,108968,0,0,0,0,0
43004,0,0,0,0,0,0,0,0,0,0,0,109028,0,0,0,0,0
43015,1,0,0,0,0,0,0,0,0,0,0,109046,0,0,0,0,0
43016,0,0,0,0,0,0,0,0,0,0,0,109047,0,0,0,0,0
43041,0,0,0,0,0,0,0,0,0,0,0,109084,0,0,0,0,0
43130,0,0,0,0,0,0,0,0,0,0,0,109285,0,0,0,0,0
43139,0,0,0,0,0,0,0,0,0,0,0,109305,0,0,0,0,0
43140,11,0,0,0,0,0,0,0,0,0,0,109307,0,0,0,0,0
43208,0,0,0,0,0,0,0,0,0,0,0,109556,0,0,0,0,0
43237,0,0,0,0,0,0,0,0,0,0,0,109612,0,0,0,0,0
43259,0,0,0,0,0,0,0,0,0,0,0,109791,0,0,0,0,0
43325,0,0,0,0,0,0,0,0,0,0,0,110207,0,0,0,0,0
43387,0,0,0,0,0,0,0,0,0,0,0,110340,0,0,0,0,0
43388,0,0,0,0,0,0,0,0,0,0,0,110341,0,0,0,0,0
43389,0,0,0,0,0,0,0,0,0,0,0,110342,0,0,0,0,0
43392,0,0,0,0,0,0,0,0,0,0,0,110357,0,0,0,0,0
43393,0,0,0,0,0,0,0,0,0,0,0,110360,0,0,0,0,0
43394,0,0,0,0,0,0,0,0,0,0,0,110361,0,0,0,0,0
43395,1,0,0,0,0,0,0,0,0,0,0,110362,0,0,0,0,0
43407,0,0,0,0,0,0,0,0,0,0,0,110395,0,0,0,0,0
43408,0,0,0,0,0,0,0,0,0,0,0,110396,0,0,0,0,0
43409,0,0,0,0,0,0,0,0,0,0,0,110397,0,0,0,0,0
43417,0,0,0,0,0,0,0,0,0,0,0,110407,0,0,0,0,0
43421,0,0,0,0,0,0,0,0,0,0,0,110419,0,0,0,0,0
43422,0,0,0,0,0,0,0,0,0,0,0,110420,0,0,0,0,0
43442,0,0,0,0,0,0,0,0,0,0,0,110504,0,0,0,0,0
43443,0,0,0,0,0,0,0,0,0,0,0,110505,0,0,0,0,0
43444,0,0,0,0,0,0,0,0,0,0,0,110515,0,0,0,0,0
43483,0,0,0,0,0,0,0,0,0,0,0,110612,0,0,0,0,0
43512,0,0,0,0,0,0,0,0,0,0,0,110677,0,0,0,0,0
43513,0,0,0,0,0,0,0,0,0,0,0,110678,0,0,0,0,0
43514,0,0,0,0,0,0,0,0,0,0,0,110679,0,0,0,0,0
43519,0,0,0,0,0,0,0,0,0,0,0,110702,0,0,0,0,0
43520,0,0,0,0,0,0,0,0,0,0,0,110703,0,0,0,0,0
43530,0,0,0,0,0,0,0,0,0,0,0,110740,0,0,0,0,0
43531,0,0,0,0,0,0,0,0,0,0,0,110741,0,0,0,0,0
43536,1,0,0,0,0,0,0,0,0,0,0,110751,0,0,0,0,0
43537,0,0,0,0,0,0,0,0,0,0,0,110755,0,0,0,0,0
43552,0,0,0,0,0,0,0,0,0,0,0,110790,0,0,0,0,0
43553,0,0,0,0,0,0,0,0,0,0,0,110791,0,0,0,0,0
43554,1,0,0,0,0,0,0,0,0,0,0,110794,0,0,0,0,0
56246,1,0,0,0,0,0,0,0,0,0,0,119725,0,0,0,0,0
56348,1,0,0,0,0,0,0,0,0,0,0,120016,0,0,0,0,0
56370,0,0,0,0,0,0,0,0,0,0,0,120099,0,0,0,0,0
56424,1,0,0,0,0,0,0,0,0,0,0,120191,0,0,0,0,0
56425,1,0,0,0,0,0,0,0,0,0,0,120192,0,0,0,0,0
56426,1,0,0,0,0,0,0,0,0,0,0,120193,0,0,0,0,0
56588,2,0,0,0,0,0,0,0,0,0,0,120532,0,0,0,0,0
56614,0,0,0,0,0,0,0,0,0,0,0,120668,0,0,0,0,0
56615,1,0,0,0,0,0,0,0,0,0,0,120702,0,0,0,0,0
56633,0,0,0,0,0,0,0,0,0,0,0,120782,0,0,0,0,0
56657,3,0,0,0,0,0,0,0,0,0,0,120813,0,0,0,0,0
56661,1,0,0,0,0,0,0,0,0,0,0,120850,0,0,0,0,0
56662,0,0,0,0,0,0,0,0,0,0,0,120859,0,0,0,0,0
56909,0,0,0,0,0,0,0,0,0,0,0,121411,0,0,0,0,0
57026,0,0,0,0,0,0,0,0,0,0,0,122045,0,0,0,0,0
57027,1,0,0,0,0,0,0,0,0,0,0,122046,0,0,0,0,0
57028,1,0,0,0,0,0,0,0,0,0,0,122047,0,0,0,0,0
57033,0,0,0,0,0,0,0,0,0,0,0,122131,0,0,0,0,0
57034,0,0,0,0,0,0,0,0,0,0,0,122132,0,0,0,0,0
57035,0,0,0,0,0,0,0,0,0,0,0,122133,0,0,0,0,0
57036,0,0,0,0,0,0,0,0,0,0,0,122134,0,0,0,0,0
57037,0,0,0,0,0,0,0,0,0,0,0,122149,0,0,0,0,0
57038,0,0,0,0,0,0,0,0,0,0,0,122150,0,0,0,0,0
57039,0,0,0,0,0,0,0,0,0,0,0,122151,0,0,0,0,0
57040,0,0,0,0,0,0,0,0,0,0,0,122155,0,0,0,0,0
57041,0,0,0,0,0,0,0,0,0,0,0,122156,0,0,0,0,0
57042,0,0,0,0,0,0,0,0,0,0,0,122157,0,0,0,0,0
57043,0,0,0,0,0,0,0,0,0,0,0,122160,0,0,0,0,0
57044,0,0,0,0,0,0,0,0,0,0,0,122161,0,0,0,0,0
57045,0,0,0,0,0,0,0,0,0,0,0,122162,0,0,0,0,0
57048,0,0,0,0,0,0,0,0,0,0,0,122166,0,0,0,0,0
57049,0,0,0,0,0,0,0,0,0,0,0,122167,0,0,0,0,0
57050,0,0,0,0,0,0,0,0,0,0,0,122168,0,0,0,0,0
57051,0,0,0,0,0,0,0,0,0,0,0,122169,0,0,0,0,0
57052,0,0,0,0,0,0,0,0,0,0,0,122170,0,0,0,0,0
57053,0,0,0,0,0,0,0,0,0,0,0,122171,0,0,0,0,0
57054,0,0,0,0,0,0,0,0,0,0,0,122172,0,0,0,0,0
57055,0,0,0,0,0,0,0,0,0,0,0,122173,0,0,0,0,0
57056,0,0,0,0,0,0,0,0,0,0,0,122174,0,0,0,0,0
57088,1,0,0,0,0,0,0,0,0,0,0,122304,0,0,0,0,0
57095,1,0,0,0,0,0,0,0,0,0,0,122333,0,0,0,0,0
57212,1,0,0,0,0,0,0,0,0,0,0,122670,0,0,0,0,0
57357,0,0,0,0,0,0,0,0,0,0,0,123165,0,0,0,0,0
57358,0,0,0,0,0,0,0,0,0,0,0,123166,0,0,0,0,0
57368,0,0,0,0,0,0,0,0,0,0,0,123199,0,0,0,0,0
57374,0,0,0,0,0,0,0,0,0,0,0,123263,0,0,0,0,0
57375,0,0,0,0,0,0,0,0,0,0,0,123264,0,0,0,0,0
57376,0,0,0,0,0,0,0,0,0,0,0,123265,0,0,0,0,0
57424,0,0,0,0,0,0,0,0,0,0,0,123551,0,0,0,0,0
57433,0,0,0,0,0,0,0,0,0,0,0,123598,0,0,0,0,0
57434,0,0,0,0,0,0,0,0,0,0,0,123599,0,0,0,0,0
57435,1,0,0,0,0,0,0,0,0,0,0,123616,0,0,0,0,0
57436,1,0,0,0,0,0,0,0,0,0,0,123617,0,0,0,0,0
57467,0,0,0,0,0,0,0,0,0,0,0,123705,0,0,0,0,0
57468,0,0,0,0,0,0,0,0,0,0,0,123706,0,0,0,0,0
57469,0,0,0,0,0,0,0,0,0,0,0,123707,0,0,0,0,0
57477,0,0,0,0,0,0,0,0,0,0,0,123814,0,0,0,0,0
57483,0,0,0,0,0,0,0,0,0,0,0,123858,0,0,0,0,0
57505,31,0,0,0,0,0,0,0,0,0,0,96766,0,0,0,0,0
57506,0,0,0,0,0,0,0,0,0,0,0,96767,0,0,0,0,0
57507,1,0,0,0,0,0,0,0,0,0,0,124049,0,0,0,0,0
57568,1,0,0,0,0,0,0,0,0,0,0,124262,0,0,0,0,0
57570,0,0,0,0,0,0,0,0,0,0,0,124268,0,0,0,0,0
57607,0,0,0,0,0,0,0,0,0,0,0,124384,0,0,0,0,0
57608,0,0,0,0,0,0,0,0,0,0,0,124385,0,0,0,0,0
57616,1,0,0,0,0,0,0,0,0,0,0,124445,0,0,0,0,0
57617,1,0,0,0,0,0,0,0,0,0,0,124446,0,0,0,0,0
57620,1,0,0,0,0,0,0,0,0,0,0,124466,0,0,0,0,0
57632,1,0,0,0,0,0,0,0,0,0,0,124519,0,0,0,0,0
57638,0,0,0,0,0,0,0,0,0,0,0,124525,0,0,0,0,0
57640,1,0,0,0,0,0,0,0,0,0,0,124556,0,0,0,0,0
57721,0,0,0,0,0,0,0,0,0,0,0,124792,0,0,0,0,0
57727,0,0,0,0,0,0,0,0,0,0,0,124836,0,0,0,0,0
57728,0,0,0,0,0,0,0,0,0,0,0,124837,0,0,0,0,0
57729,0,0,0,0,0,0,0,0,0,0,0,124838,0,0,0,0,0
57730,0,0,0,0,0,0,0,0,0,0,0,124840,0,0,0,0,0
57731,0,0,0,0,0,0,0,0,0,0,0,124851,0,0,0,0,0
57732,0,0,0,0,0,0,0,0,0,0,0,124852,0,0,0,0,0
57733,0,0,0,0,0,0,0,0,0,0,0,124853,0,0,0,0,0
57747,0,0,0,0,0,0,0,0,0,0,0,124913,0,0,0,0,0
57748,0,0,0,0,0,0,0,0,0,0,0,124914,0,0,0,0,0
57749,0,0,0,0,0,0,0,0,0,0,0,124915,0,0,0,0,0
57750,0,0,0,0,0,0,0,0,0,0,0,124916,0,0,0,0,0
57751,0,0,0,0,0,0,0,0,0,0,0,124917,0,0,0,0,0
57752,0,0,0,0,0,0,0,0,0,0,0,124918,0,0,0,0,0
57753,0,0,0,0,0,0,0,0,0,0,0,124919,0,0,0,0,0
57754,0,0,0,0,0,0,0,0,0,0,0,124920,0,0,0,0,0
57755,0,0,0,0,0,0,0,0,0,0,0,124921,0,0,0,0,0
57761,0,0,0,0,0,0,0,0,0,0,0,124932,0,0,0,0,0
57762,0,0,0,0,0,0,0,0,0,0,0,124933,0,0,0,0,0
57763,0,0,0,0,0,0,0,0,0,0,0,124934,0,0,0,0,0
57771,0,0,0,0,0,0,0,0,0,0,0,124992,0,0,0,0,0
57788,0,0,0,0,0,0,0,0,0,0,0,125083,0,0,0,0,0
57796,12,0,0,0,0,0,0,0,0,0,0,125095,0,0,0,0,0
57812,0,0,0,0,0,0,0,0,0,0,0,125141,0,0,0,0,0
57814,0,0,0,0,0,0,0,0,0,0,0,125158,0,0,0,0,0
57835,0,0,0,0,0,0,0,0,0,0,0,125244,0,0,0,0,0
57836,1,0,0,0,0,0,0,0,0,0,0,125269,0,0,0,0,0
57845,0,0,0,0,0,0,0,0,0,0,0,125317,0,0,0,0,0
57858,1,0,0,0,0,0,0,0,0,0,0,125354,0,0,0,0,0
57968,1,0,0,0,0,0,0,0,0,0,0,131308,0,0,0,0,0
57969,1,0,0,0,0,0,0,0,0,0,0,131310,0,0,0,0,0
58324,1,0,0,0,0,0,0,0,0,0,0,131426,0,0,0,0,0
58373,1,0,0,0,0,0,0,0,0,0,0,131564,0,0,0,0,0
58374,1,0,0,0,0,0,0,0,0,0,0,131565,0,0,0,0,0
58375,1,0,0,0,0,0,0,0,0,0,0,131566,0,0,0,0,0
58378,1,0,0,0,0,0,0,0,0,0,0,131572,0,0,0,0,0
58379,1,0,0,0,0,0,0,0,0,0,0,131574,0,0,0,0,0
58381,1,0,0,0,0,0,0,0,0,0,0,131583,0,0,0,0,0
58382,1,0,0,0,0,0,0,0,0,0,0,131584,0,0,0,0,0
58401,3,0,0,0,0,0,0,0,0,0,0,131641,0,0,0,0,0
58402,1,0,0,0,0,0,0,0,0,0,0,131642,0,0,0,0,0
58458,1,0,0,0,0,0,0,0,0,0,0,131868,0,0,0,0,0
58459,1,0,0,0,0,0,0,0,0,0,0,131869,0,0,0,0,0
58490,1,0,0,0,0,0,0,0,0,0,0,131969,0,0,0,0,0
58570,0,0,0,0,0,0,0,0,0,0,0,132150,0,0,0,0,0
58571,0,0,0,0,0,0,0,0,0,0,0,132151,0,0,0,0,0
58572,0,0,0,0,0,0,0,0,0,0,0,132152,0,0,0,0,0
58573,0,0,0,0,0,0,0,0,0,0,0,132153,0,0,0,0,0
58574,1,0,0,0,0,0,0,0,0,0,0,132154,0,0,0,0,0
58575,0,0,0,0,0,0,0,0,0,0,0,132155,0,0,0,0,0
58590,0,0,0,0,0,0,0,0,0,0,0,132230,0,0,0,0,0
58591,1,0,0,0,0,0,0,0,0,0,0,132231,0,0,0,0,0
58605,1,0,0,0,0,0,0,0,0,0,0,132271,0,0,0,0,0
58606,1,0,0,0,0,0,0,0,0,0,0,132272,0,0,0,0,0
58614,0,0,0,0,0,0,0,0,0,0,0,132357,0,0,0,0,0
58615,0,0,0,0,0,0,0,0,0,0,0,132358,0,0,0,0,0
58636,0,0,0,0,0,0,0,0,0,0,0,132446,0,0,0,0,0
58637,0,0,0,0,0,0,0,0,0,0,0,132447,0,0,0,0,0
58692,1,0,0,0,0,0,0,0,0,0,0,132566,0,0,0,0,0
58693,1,0,0,0,0,0,0,0,0,0,0,132567,0,0,0,0,0
58694,1,0,0,0,0,0,0,0,0,0,0,132568,0,0,0,0,0
58695,1,0,0,0,0,0,0,0,0,0,0,132570,0,0,0,0,0
58696,1,0,0,0,0,0,0,0,0,0,0,132571,0,0,0,0,0
58697,1,0,0,0,0,0,0,0,0,0,0,132572,0,0,0,0,0
58699,1,0,0,0,0,0,0,0,0,0,0,132574,0,0,0,0,0
58700,1,0,0,0,0,0,0,0,0,0,0,132575,0,0,0,0,0
58701,1,0,0,0,0,0,0,0,0,0,0,132576,0,0,0,0,0
58702,1,0,0,0,0,0,0,0,0,0,0,132577,0,0,0,0,0
58765,5,0,0,0,0,0,0,0,0,0,0,132781,0,0,0,0,0
58816,1,0,0,0,0,0,0,0,0,0,0,132919,0,0,0,0,0
58833,1,0,0,0,0,0,0,0,0,0,0,132977,0,0,0,0,0
58892,1,0,0,0,0,0,0,0,0,0,0,133137,0,0,0,0,0
58897,1,0,0,0,0,0,0,0,0,0,0,133163,0,0,0,0,0
58900,1,0,0,0,0,0,0,0,0,0,0,133171,0,0,0,0,0
58901,1,0,0,0,0,0,0,0,0,0,0,133172,0,0,0,0,0
58902,1,0,0,0,0,0,0,0,0,0,0,133175,0,0,0,0,0
58915,0,0,0,0,0,0,0,0,0,0,0,133273,0,0,0,0,0
58916,0,0,0,0,0,0,0,0,0,0,0,133274,0,0,0,0,0
58946,0,0,0,0,0,0,0,0,0,0,0,133559,0,0,0,0,0
58969,0,0,0,0,0,0,0,0,0,0,0,133650,0,0,0,0,0
58990,1,0,0,0,0,0,0,0,0,0,0,133776,0,0,0,0,0
59009,3,0,0,0,0,0,0,0,0,0,0,133873,0,0,0,0,0
59017,3,0,29,0,0,0,0,0,0,0,0,133891,0,0,0,0,0
59041,1,0,0,0,0,0,0,0,0,0,0,133964,0,0,0,0,0
59117,3,0,0,0,0,0,0,0,0,0,0,134246,0,0,0,0,0
59233,1,0,0,0,0,0,0,0,0,0,0,134624,0,0,0,0,0
59234,5,0,0,0,0,0,0,0,0,0,0,134625,0,0,0,0,0
59264,1,0,0,0,0,0,0,0,0,0,0,134682,0,0,0,0,0
59265,3,0,0,0,0,0,0,0,0,0,0,134683,0,0,0,0,0
59266,1,0,0,0,0,0,0,0,0,0,0,134684,0,0,0,0,0
59267,3,0,0,0,0,0,0,0,0,0,0,134685,0,0,0,0,0
59268,1,0,0,0,0,0,0,0,0,0,0,134686,0,0,0,0,0
59269,3,0,0,0,0,0,0,0,0,0,0,134687,0,0,0,0,0
59271,1,0,0,0,0,0,0,0,0,0,0,134689,0,0,0,0,0
59272,3,0,0,0,0,0,0,0,0,0,0,134690,0,0,0,0,0
59273,1,0,0,0,0,0,0,0,0,0,0,134691,0,0,0,0,0
59274,3,0,0,0,0,0,0,0,0,0,0,134692,0,0,0,0,0
59275,1,0,0,0,0,0,0,0,0,0,0,134693,0,0,0,0,0
59276,3,0,0,0,0,0,0,0,0,0,0,134694,0,0,0,0,0
59277,1,0,0,0,0,0,0,0,0,0,0,134695,0,0,0,0,0
59278,3,0,0,0,0,0,0,0,0,0,0,134696,0,0,0,0,0
59279,1,0,0,0,0,0,0,0,0,0,0,134697,0,0,0,0,0
59280,3,0,0,0,0,0,0,0,0,0,0,134698,0,0,0,0,0
59281,1,0,0,0,0,0,0,0,0,0,0,134699,0,0,0,0,0
59282,3,0,0,0,0,0,0,0,0,0,0,134700,0,0,0,0,0
59283,1,0,0,0,0,0,0,0,0,0,0,134701,0,0,0,0,0
59284,3,0,0,0,0,0,0,0,0,0,0,134702,0,0,0,0,0
59332,3,0,0,0,0,0,0,0,0,0,0,134841,0,0,0,0,0
59469,3,0,0,0,0,0,0,0,0,0,0,135357,0,0,0,0,0
59470,3,0,0,0,0,0,0,0,0,0,0,135358,0,0,0,0,0
59552,0,0,0,0,0,0,0,0,0,0,0,135483,0,0,0,0,0
59558,0,0,0,0,0,0,0,0,0,0,0,135489,0,0,0,0,0
59581,1,0,0,0,0,0,0,0,0,0,0,135589,0,0,0,0,0
59609,0,0,0,0,0,0,0,0,0,0,0,135650,0,0,0,0,0
59610,0,0,0,0,0,0,0,0,0,0,0,135651,0,0,0,0,0
59611,0,0,0,0,0,0,0,0,0,0,0,135652,0,0,0,0,0
59612,0,0,0,0,0,0,0,0,0,0,0,135653,0,0,0,0,0
59636,0,0,0,0,0,0,0,0,0,0,0,135717,0,0,0,0,0
59650,3,0,361,0,0,0,0,0,0,0,0,135785,0,0,0,0,0
59651,3,0,361,0,0,0,0,0,0,0,0,135788,0,0,0,0,0
59653,0,0,0,0,0,0,0,0,0,0,0,135792,0,0,0,0,0
59659,0,0,0,0,0,0,0,0,0,0,0,135813,0,0,0,0,0
59677,0,0,0,0,0,0,0,0,0,0,0,135832,0,0,0,0,0
59678,0,0,0,0,0,0,0,0,0,0,0,135833,0,0,0,0,0
59679,0,0,0,0,0,0,0,0,0,0,0,135834,0,0,0,0,0
59680,0,0,0,0,0,0,0,0,0,0,0,135835,0,0,0,0,0
59681,0,0,0,0,0,0,0,0,0,0,0,135836,0,0,0,0,0
59682,0,0,0,0,0,0,0,0,0,0,0,135837,0,0,0,0,0
59683,0,0,0,0,0,0,0,0,0,0,0,135838,0,0,0,0,0
59684,0,0,0,0,0,0,0,0,0,0,0,135839,0,0,0,0,0
59685,0,0,0,0,0,0,0,0,0,0,0,135840,0,0,0,0,0
59686,0,0,0,0,0,0,0,0,0,0,0,135841,0,0,0,0,0
59687,0,0,0,0,0,0,0,0,0,0,0,135842,0,0,0,0,0
59688,0,0,0,0,0,0,0,0,0,0,0,135843,0,0,0,0,0
59689,0,0,0,0,0,0,0,0,0,0,0,135844,0,0,0,0,0
59690,0,0,0,0,0,0,0,0,0,0,0,135845,0,0,0,0,0
59694,0,0,0,0,0,0,0,0,0,0,0,136018,0,0,0,0,0
59695,0,0,0,0,0,0,0,0,0,0,0,136019,0,0,0,0,0
