ID,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],Flags,FileDataID,WalkSpeed,RunSpeed,BloodID,FootprintTextureID,FootprintTextureLength,FootprintTextureWidth,FootprintParticleScale,FoleyMaterialID,FootstepCameraEffectID,DeathThudCameraEffectID,SoundID,SizeClass,CollisionWidth,CollisionHeight,WorldEffectScale,CreatureGeosetDataID,HoverHeight,AttachedEffectScale,ModelScale,MissileCollisionRadius,MissileCollisionPush,MissileCollisionRaise,MountHeight,OverrideLootEffectScale,OverrideNameScale,OverrideSelectionRadius,TamedPetBaseScale,MountScaleOtherIndex,MountScaleSelf,Field_11_0_0_54210_032,MountScaleOther[0],MountScaleOther[1]
373,-2.5910716,-2.98111,0.21932173,1.547392,3.0623438,6.303792,1,125378,2.5,8,1,1,18,12,1,0,0,0,350,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
374,-1.1447811,-1.0965997,-0.35216707,1.1654621,1.2136436,1.4658287,3,126041,0,0,1,0,18,12,1,0,0,0,351,1,0.5192677,1.3151135,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
375,-0.8970008,-0.85283697,-0.23764196,0.92208856,0.96625227,1.4658276,3,126009,0,0,1,0,18,12,1,0,0,0,352,1,0.5192677,1.3151135,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
376,-1.7231667,-1.6189644,-0.35216707,1.6101665,1.7143688,3.440727,3,126012,0,0,1,0,18,12,1,0,0,0,353,1,0.52006894,1.3151135,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
377,-0.8970008,-0.85283697,-0.35216707,0.92208856,0.96625227,1.4658277,3,125990,0,0,1,0,18,12,1,0,0,0,354,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
391,-0.66325736,-0.9058957,0.4652201,0.83766735,1.0571177,2.9057682,3,125854,2.5,8,3,0,18,12,1,0,0,0,368,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
392,-0.8560664,-0.7846794,-0.010908331,0.63513446,0.7957681,2.4102876,0,125498,2.5,8,1,6,18,12,1,0,0,0,143,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0.89052784,0,0,0,1,0,1,0,1,1
393,-0.897001,-0.852837,-0.421537,0.922089,0.966252,1.465828,3,126013,0,0,1,0,18,12,1,0,0,0,370,1,0.52006894,1.3151135,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
411,-2.2001352,-5.2194076,1.1174111,3.1688075,5.239837,7.885399,9,123831,2.5,8,2,0,18,12,1,0,0,0,10395,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.193892,0,0,0,1,0,1,0,1,1
452,-3.939116,-1.923957,1.866905,2.074345,1.30562,2.515815,1,123947,2.5,5,1,0,18,12,1,0,0,0,389,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
453,-1.5088605,-2.9815416,0.68187404,1.7399007,3.0619648,6.304192,1,126075,2.5,0,1,0,0,0,0,0,0,0,390,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
454,-9.469951,-2.3917136,-0.10822546,4.2142987,2.3874927,6.9039965,0,126225,2.5,8,1,5,12,18,1,0,1095,1094,391,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,5.792733,0,0,0,1,0,1,0,1,1
455,-0.52241,-0.470738,-0.003042,0.435288,0.423637,1.871041,2,126575,2.5,8,2,4,12,18,1,0,0,0,392,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.128875,0,0,0,1,0,1,0,1,1
456,-1.647077,-3.090728,-0.034069,1.888385,2.650772,7.511227,10,122906,2.5,8,3,1,18,12,1,0,1095,1094,40,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,4.309964,0,0,0,1,0,1,0,1,1
457,-2.428365,-0.6587,-0.034593,1.085699,0.521574,1.37463,0,124052,2.5,9.7,1,7,24,18,1,0,0,0,196,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.27043,0,0,0,1,0,1,0,1,1
458,-4.344136,-1.4892437,-0.062440395,2.098319,1.68347,3.333978,0,125680,2.5,9.7,1,5,24,18,1,0,0,0,34,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.5206087,0,0,0,1,0,1,0,1,1
459,-1.6721685,-0.7807119,-0.0286576,1.430013,0.8903592,3.2521234,0,126117,2.5,9.7,1,3,24,18,1,0,0,0,38,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.4126167,0,0,0,1,0,1,0,1,1
471,-1.424755,-0.632918,-0.000172,0.923705,0.632026,2.614836,0,123182,1.66667,8,1,6,18,12,1,0,0,0,3,1,0.6944445,2.0833333,1,0,0,1,1,0,0,0,1.9117709,0,0,0,1,0,1,0,1,1
491,-1.636378,-0.462955,-0.034254,1.856298,0.462889,2.579803,2,126304,2.5,9.02778,3,6,18,12,1,0,0,1091,428,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.9420087,0,0,0,1,0,1,0,1,1
492,-1.457186,-0.7473649,-0.004721169,0.93215525,0.66253203,2.824277,0,123171,1.66667,8,1,6,18,12,1,0,0,0,429,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.9117709,0,0,0,1,0,1,0,1,1
511,-1.457186,-0.548625,-0.004721,0.932155,0.532051,2.686584,0,123194,1.66667,8,1,6,18,12,1,0,0,0,3,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.9117709,0,0,0,1,0,1,0,1,1
512,-3.939116,-1.923957,1.866905,2.074345,1.30562,2.515815,3,123947,2.5,5,1,0,18,12,1,0,0,0,389,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
513,0,0,0,0,0,0,3,2199352,2.5,8,1,0,18,12,1,0,0,0,449,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
531,-1.806379,-0.73834,-0.020102,0.556626,0.7471,2.83436,1,125069,2.5,8,1,0,18,12,1,0,0,0,468,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.9767554,0,0,0,1,0,1,0,1,1
551,-0.77703035,-1.0576149,-0.007643647,1.1239017,0.904919,3.646525,0,123870,2.5,8,3,1,22,16,1,0,0,1091,488,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
552,-1.636378,-0.462955,-0.034254,1.856299,0.462889,2.579803,2,126306,2.5,9,3,6,12,18,1,0,0,0,428,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657155,0,0,0,1,0,1,0,1,1
571,-6.451479,-10.211523,-0.551221,2.749523,10.210951,11.512608,9,123636,2.5,8,1,1,18,12,1,0,0,1091,508,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.53466,0,0,0,1,0,1,0,1,1
591,-1.393875,-1.649658,0.404554,1.046039,1.511282,2.741903,3,122877,2.5,8,1,0,18,12,1,0,0,0,528,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
611,-1.56263,-2.981338,0.68141,1.567612,3.062078,6.304079,1,125395,2.5,8,1,4,18,12,1,0,0,0,548,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
631,-1.25599,-0.27844867,-2.2412984E-05,0.5255258,0.27061793,0.68594027,0,123162,2.5,8,1,7,4,3,1,0,0,0,568,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
651,-1.56263,-2.981338,0.68141,1.567612,3.062078,6.304079,1,125395,2.5,8,1,0,18,12,1,0,0,0,548,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
671,-1.593087,-1.4816368,0.01745969,1.0109975,1.4757693,2.6534953,3,124210,2.5,8,3,0,1,1,1,0,0,1091,588,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
691,0,0,0,0,0,0,3,2199352,2.5,8,2,0,18,12,1,0,0,0,449,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
692,-1.9048244,-3.0888228,-0.10736646,1.732889,2.6630056,7.4842253,2,126072,3.75,8,1,1,18,12,1,0,1092,1094,608,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,3.4877279,0,0,0,1,0,1,0,1,1
711,-7.282069,-2.671489,-0.020839,3.343076,2.366496,4.532022,0,124697,2.5,8,1,1,18,12,1,0,1092,1091,27,3,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
712,-0.441979,-0.441979,0,0.441979,0.441979,0.859121,3,126022,0,0,1,1,18,12,1,0,0,0,629,0,0.88395816,0.3309271,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
731,-1.886069,-0.9346813,-0.0037512458,1.9305084,0.93591356,3.1111205,0,124984,2.5,8,1,6,18,12,1,0,0,0,648,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.0784994,0,0,0,1,0,1,0,1,1
751,-1.338325,-0.666991,-0.01374,0.986847,0.629889,2.270161,2,124872,2.5,9.7,1,5,18,12,1,0,0,0,688,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.6249996,0,0,0,1,0,1,0,1,1
771,-1.552909,-1.694909,-0.191527,0.84789,1.624403,3.185407,2,124208,2.5,8,1,0,1,1,1,0,0,1091,708,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
791,-3.2013266,-5.2247925,0.85960007,3.1749225,5.238903,7.625875,1,126530,2.5,8,1,0,18,12,1,0,0,0,85,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.1938912,0,0,0,1,0,1,0,1,1
792,-2.5415769,-4.6910086,0.002135992,2.059098,4.7960405,5.346998,1,124290,2.5,8,1,0,18,12,1,0,0,0,145,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5676198,0,0,0,1,0,1,0,1,1
811,-3.120336,-2.74266,-0.31655,2.473806,2.85448,5.277591,2,124204,2.5,5,1,0,18,12,1,0,0,0,728,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
831,-0.4181142,-0.52074933,-0.021470902,0.4180696,0.53868973,1.3734946,132,119376,2.5,8,1,1,12,10,1,0,0,0,3131,1,0.5133333,1.2736112,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
832,-0.61223453,-0.51657516,-0.00981334,0.18176262,0.5323747,1.5437883,132,119369,2.5,8,1,1,12,10,1,0,0,0,3132,1,0.5133333,1.2736112,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
851,-1.694566,-1.200528,-7.4E-05,1.082574,1.221714,3.909968,0,124207,2.5,2.5,1,1,18,12,1,0,0,0,748,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
852,-1.338331,-0.665242,-0.016709,0.985476,0.629889,2.470776,0,124865,2.5,9.02778,1,5,18,12,1,0,0,0,749,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.6249998,0,0,0,1,0,1,0,1,1
853,-1.574138,-2.825399,-0.184146,4.142038,3.206416,4.74187,2,124209,2.5,8,1,1,18,12,1,0,0,1091,750,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
871,-2.281286,-1.706759,-0.011417,2.881499,1.708731,2.638692,1,125892,2.5,8,2,0,0,0,0,0,0,0,768,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
891,-1.51965,-3.358864,0.580546,1.366193,3.355157,3.799889,1,124131,2.5,8,3,1,18,12,1,0,0,0,788,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
892,-2.203223,-2.200133,-0.017909057,3.8843224,2.1973577,2.0391135,0,124904,7,8,2,1,18,12,1,0,0,1093,789,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
911,-2.794904,-0.64994,-0.029336,1.395791,0.729856,3.287648,1,126512,2.5,8,3,1,18,12,1,0,0,0,808,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
912,-0.50608265,-0.5064645,-0.006144689,0.39451662,0.38181594,1.8077564,128,125948,2.5,8,1,4,18,12,1,0,0,0,809,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.07824,0,0,0,1,0,1,0,1,1
931,-2.1721282,-1.8532579,-0.16948426,0.7569086,1.8285972,2.9765553,0,123372,2.5,8,1,1,18,12,1,0,0,0,828,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
932,-4.814114,-1.8251102,-0.23679823,2.8928359,1.7474241,2.2382812,3,124739,2.5,8,1,1,18,12,1,0,0,0,829,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
951,-1.724997,-1.814554,-0.147595,1.369573,1.969019,2.821875,3,124753,2.5,8,2,1,18,12,1,0,0,0,848,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
971,-1.0716196,-1.6465349,-0.008478365,1.6882843,1.6156483,3.138299,0,126277,1.66667,8,1,1,18,12,1,0,0,0,868,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5049529,0,0,0,1,0,1,0,1,1
991,-2.015082,-1.149405,-0.136495,0.777326,1.125682,1.386391,3,125958,2.5,8,2,0,18,12,1,0,0,0,81,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1011,-3.1298397,-2.2374425,-0.030038584,1.9466122,1.5834928,2.4436471,0,123577,2.22222,8,1,5,18,12,1,0,0,0,0,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5477326,0,0,0,1,0,1,0,1,1
1031,-2.976949,-2.141864,-0.036774,2.230292,2.095934,3.288544,0,123544,2.22222,8,1,1,18,12,1,0,0,0,47,2,1.388889,2.5,1,0,0,1,1,0,0,0,1.5250051,0,0,0,1,0,1,0,1,1
1051,-1.2990496,-1.3359085,-0.14195168,1.4117892,1.4408573,3.845491,3,124779,2.5,8,3,4,18,12,1,0,0,0,948,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1071,-7.282068,-2.542526,-0.020839,3.343075,2.277804,6.468338,0,124695,2.5,8,1,6,18,12,1,0,1092,1091,27,3,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1091,-2.772109,-3.51692,1.41397,2.668927,3.562483,5.628866,3,123977,2.5,9.02778,1,0,18,12,1,0,0,0,1728,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1111,-5.316195,-4.012901,0.062654,3.33823,3.695327,5.707886,3,125938,2.5,8,3,1,18,12,1,0,0,0,988,1,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1131,-0.880436,-1.889463,-0.003007,1.933572,1.623736,3.309371,2,124247,2.5,8,3,4,18,12,1,0,0,0,1008,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1151,-1.648451,-1.139407,-0.045229,0.769792,1.099005,3.009744,1,125777,2.5,8,1,1,18,12,1,0,0,0,1028,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1171,-2.464236,-5.229758,0.833279,3.439856,5.235107,7.616105,0,125437,2.5,10,1,5,18,12,1,0,0,0,1048,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.1938912,0,0,0,1,0,1,0,1,1
1191,-1.952967,-0.464979,-0.021533,2.040423,0.490535,2.540264,0,126407,2.5,9.02778,1,3,18,12,1,0,0,1091,65,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657155,0,0,0,1,0,1,0,1,1
1211,-6.536241,-3.4368029,-0.40021223,3.3654046,3.5067005,4.127069,0,123377,2.5,8,3,7,18,12,1,0,0,0,1068,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1231,-2.717952,-0.8624269,-0.04487224,1.0508628,0.5807456,1.4711835,16,123682,2.5,6.94444,1,7,18,12,1,0,0,0,1088,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.24137,0,0,0,1,0,1,0,1,1
1232,-2.8054078,-0.93281543,-0.044872236,1.0343392,0.61772287,1.4711835,16,123688,2.5,6.94444,1,7,18,12,1,0,0,0,1089,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.24137,0,0,0,1,0,1,0,1,1
1251,-0.94343454,-1.5442305,0.085343435,1.086055,1.4752458,2.9571266,3,1085582,2.5,6.94444,1,0,18,12,1,0,0,0,1148,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1271,1,1,1,-1,-1,-1,3,125995,0,0,1,0,18,12,1,0,0,0,1168,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1291,-6.451479,-10.460274,-0.551216,2.749523,10.458706,11.512608,1,123661,2.5,8,1,0,18,12,1,0,0,1093,1188,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.53466,0,0,0,1,0,1,0,1,1
1311,-57.801212,-58.705284,-55.37094,56.913567,59.876663,51.198673,0,126565,0,0,1,0,18,12,1,0,0,0,1208,2,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1331,-2.428367,-0.658701,-0.034593,1.0857,0.521574,1.37463,0,124036,2.5,9.7,1,7,24,18,1,0,0,0,1248,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.2413719,0,0,0,1,0,1,0,1,1
1351,-0.42861,-0.321016,-0.002542,0.541778,0.321474,0.495842,2,123343,2.08333,6.94444,1,0,18,12,1,0,0,0,1268,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1371,-1.4484617,-0.8954708,-0.011252694,2.1411526,0.96862036,2.5523322,0,125546,2.5,9.7,1,6,18,12,1,0,0,0,1288,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8669243,0,0,0,1,0,1,0,1,1
1391,-0.50456834,-0.52245885,0.0034412278,0.5389787,0.49505,1.4225938,3,123722,2.5,8,1,1,0,0,0,0,0,0,1308,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1411,-3.250959,-4.279484,-0.03537,1.952533,3.144126,4.873828,0,123554,2.22222,6.94444,1,5,18,12,1,0,0,0,1328,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.5477327,0,0,0,1,0,1,0,1,1
1431,-0.571247,-1.3241193,-0.013152297,0.60271657,1.1300056,2.8509872,0,125293,2.5,8,1,4,18,12,1,0,0,1091,1348,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.34669,0,0,0,1,0,1,0,1,1
1451,-4.1922297,-2.342935,-0.022873215,3.6192703,2.3284996,4.3538876,0,123834,2.5,8,3,1,20,14,1,0,1092,1093,1368,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1471,-4.070566,-2.542066,-0.173831,4.804175,2.435144,2.226632,3,124234,2.5,11.1111,1,1,0,0,0,0,0,0,1388,1,0.6944445,1.388889,1,0,0,1,1,0,0,0,0.531261,0,0,0,1,0,1,0,1,1
1491,-0.671327,-2.47083,0.001102,1.815622,2.064404,2.828682,3,126449,2,8,2,4,18,12,1,0,0,0,1408,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.504953,0,0,0,1,0,1,0,1,1
1492,-3.3588517,-7.216312,-0.22996125,1.1616316,7.1673737,6.7306933,3,126042,0,0,1,0,18,12,1,0,0,0,1409,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1511,-1.438126,-0.936908,-0.01994,1.993951,0.909372,3.115737,2,125009,2.5,9.02778,3,6,18,12,1,0,0,1091,1428,2,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657155,0,0,0,1,0,1,0,1,1
1531,-1.230732,-1.539625,-0.051298,1.404606,1.467216,2.973903,0,123375,2.5,8,3,5,10,6,1,0,0,0,1468,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1532,-1.746727,-0.925281,-0.154749,2.113511,0.861904,1.9511,0,125389,2.5,8,1,7,10,6,1,0,0,0,1469,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1533,-2.094645,-1.02568,-0.02018,2.075116,1.023076,2.707867,0,126561,2.5,8,1,5,10,6,1,0,0,0,1470,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1551,-19.512096,-10.750466,-1.513201,10.088694,10.988832,13.899625,8,123465,2.5,9,1,5,18,12,1,0,1095,1094,191,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,8.13903,0,0,8,1,0,1,0,1,1
1571,-14.215314,-22.085941,-2.301688,21.839586,22.10667,52.920425,11,125519,2.5,8,1,0,18,12,1,0,0,1094,1508,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1591,-19.7294,-9.707138,-0.6974323,10.304861,9.76749,13.759518,0,123461,5,25,3,5,18,12,1,0,1095,1094,191,4,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1611,-0.61436194,-0.5019622,-0.008706717,0.44530588,0.54270077,1.3236946,0,126278,2.5,6.94444,1,5,3,2,1,0,0,0,1530,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1631,-1.156953,-0.65814,-0.016944,1.780014,0.658127,2.088925,0,123839,2.5,8.33333,3,3,18,12,1,0,0,0,1548,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1651,-20.146122,-9.707138,-0.697432,10.478224,9.767494,13.759517,0,123460,2.5,6.94444,3,5,30,20,2,0,1095,1094,191,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1671,-0.435358,-0.469183,0.960407,0.467777,0.424166,2.918858,3,123344,0,0,1,0,0,0,0,0,0,0,1568,0,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1691,-6.89602,-9.756108,0.00244381,4.3260646,9.908392,11.441096,0,124802,2.5,9.72222,3,3,18,12,1,0,1091,1091,68,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1711,-7.381371,-2.445922,-0.013298,3.354582,2.273486,4.341762,0,124711,2.5,6.94444,1,6,18,12,1,0,0,0,1588,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,3.5428674,0,0,0,1,0,1,0,1,1
1731,1,1,1,-1,-1,-1,3,124640,2.5,8,3,4,0,0,0,0,0,0,1608,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.3009539,0,0,0,1,0,1,0,1,1
1751,-2.22477,-2.028813,-0.003786,1.165861,1.996074,4.358971,0,126150,2.5,8,3,1,18,12,1,0,0,0,1628,2,0.6944445,2.0833333,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1752,1,1,1,-1,-1,-1,3,124640,1.5,5,3,1,18,12,1,0,0,0,1608,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.3009539,0,0,0,1,0,1,0,1,1
1753,-2.1940548,-3.1276898,-0.0520512,2.0366921,2.3912928,3.7089572,0,125260,2.5,8,3,5,18,12,1,0,0,0,1648,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.455561,0,0,0,1,0,1,0,1,1
1771,-0.542556,-0.712335,-0.132363,0.927112,0.975776,1.826384,0,123120,2.5,8.33333,1,4,0,0,0,0,0,0,1668,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1791,0,0,0,0,0,0,0,2199501,2.5,8,3,5,0,0,0,0,0,0,1688,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1811,-6.89602,-9.756108,0.00244381,4.3260646,9.908392,11.441096,0,124802,2.5,8,3,5,18,12,1,0,1092,1093,1708,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1831,-0.4211219,-0.61374485,-0.024716783,0.66709775,0.59134555,1.1728746,11,125984,0,0,1,1,0,0,0,0,0,0,1748,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1851,-4.700993,-2.344445,-0.024322,2.764986,2.329423,4.868563,0,126363,2.5,8,3,5,18,12,1,0,0,0,1768,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1871,-0.9427894,-1.8411996,0.08182289,1.0859234,1.8405089,3.4455073,9,124850,2.5,8,1,0,0,0,0,0,0,0,1788,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1891,-2.918366,-1.6252601,0.0051418305,1.8980255,3.2306528,4.3720284,0,123507,2.5,8,1,1,18,12,1,0,0,1091,1808,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1911,-2.152961,-0.633568,-0.140683,1.606593,0.546911,2.025824,0,123410,2.5,9.7,1,7,24,18,1,0,0,0,1828,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.3991108,0,0,0,1,0,1,0,1,1
1912,-2.428366,-0.6587004,-0.03459227,1.1033645,0.53441656,1.4409387,0,124038,2.5,9.7,1,7,24,18,1,0,0,0,1829,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.2704253,0,0,0,1,0,1,0,1,1
1913,-1.275898,-1.019645,-0.010314,2.220588,0.906675,2.616677,0,125522,2.5,9.7,1,6,18,12,1,0,0,0,1830,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.1066353,0,0,0,1,0,1,0,1,1
1914,-7.468287,-2.502763,-0.010109,3.615493,2.319098,4.696958,0,124696,2.5,9.7,1,6,18,12,1,0,0,0,1831,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,3.5428674,0,0,0,1,0,1,0,1,1
1915,-1.958585,-1.011947,-0.01374,1.308336,0.982742,2.551032,0,124880,2.5,9.7,3,5,18,12,1,0,0,0,1832,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.6249996,0,0,0,1,0,1,0,1,1
1916,-4.3441377,-1.4892448,-0.062439933,1.9492407,1.6834711,3.3622801,0,125649,2.5,9.7,1,5,24,18,1,0,0,0,1833,1,0.6111111,2.031278,1,0,0,1,1,0,0,0,2.5206087,0,0,0,1,0,1,0,1,1
1917,-1.6488355,-0.5038113,-0.014185276,1.7603558,0.48457307,2.6721537,0,125620,2.5,9.7,1,6,18,12,1,0,0,0,1834,0,0.6111111,2.031278,1,0,0,1,1,0,0,0,1.8657155,0,0,0,1,0,1,0,1,1
1931,-4.1922297,-2.342935,-0.02287317,3.0124493,2.328496,6.0329103,0,123664,2.5,8,2,5,18,12,1,0,0,0,1848,3,0.6111111,2.031278,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
