ID,InitialAnimID,LoopAnimID,AnimKitID,Field_12_0_0_63967_003
381920,-1,282,0,0
381921,-1,51,0,0
381922,-1,53,0,0
381923,-1,209,0,0
381924,-1,-1,22697,0
381925,-1,-1,22688,0
381926,-1,255,0,0
381927,-1,255,0,0
381929,-1,-1,10573,0
381930,-1,52,0,0
381931,-1,125,0,0
381932,-1,-1,14964,0
381934,-1,54,0,0
381935,-1,-1,14964,0
381937,-1,14,0,0
381939,-1,216,0,0
381940,-1,-1,4010,0
381941,-1,-1,22693,0
381944,-1,-1,22692,0
381946,-1,14,0,0
381947,-1,-1,22694,0
381948,-1,29,0,0
381949,-1,-1,22695,0
381950,-1,125,0,0
381951,-1,52,0,0
381953,-1,125,0,0
381954,-1,-1,13841,0
381955,-1,124,0,0
381956,-1,51,0,0
381957,-1,53,0,0
381958,-1,-1,22700,0
381959,-1,51,0,0
381960,-1,54,0,0
381961,-1,125,0,0
381962,-1,-1,18780,0
381963,-1,51,0,0
381964,-1,124,0,0
381965,-1,51,0,0
381966,-1,53,0,0
381967,-1,-1,13352,0
381968,-1,28,0,0
381969,-1,124,0,0
381970,-1,124,0,0
381971,-1,-1,1725,0
381972,-1,54,0,0
381973,-1,54,0,0
381974,-1,52,0,0
381975,-1,52,0,0
381976,-1,52,0,0
381977,-1,54,0,0
381978,-1,54,0,0
381979,-1,52,0,0
381980,-1,54,0,0
381981,-1,51,0,0
381982,-1,53,0,0
381983,-1,52,0,0
381984,-1,54,0,0
381985,-1,52,0,0
381986,-1,54,0,0
381987,-1,-1,22709,0
381988,-1,-1,22708,0
381989,-1,52,0,0
381990,-1,54,0,0
381991,-1,-1,2539,0
381992,-1,-1,3502,0
381994,-1,125,0,0
381995,-1,-1,22528,0
381996,-1,-1,16584,0
381997,-1,-1,22714,0
381998,-1,-1,22715,0
381999,-1,-1,22716,0
382000,-1,-1,22717,0
382001,-1,-1,22718,0
382002,-1,52,0,0
382003,-1,54,0,0
382004,-1,25,0,0
382005,-1,-1,799,0
382006,-1,52,0,0
382007,-1,54,0,0
382008,-1,52,0,0
382009,-1,54,0,0
382010,-1,-1,22722,0
382011,-1,-1,13838,0
382012,-1,-1,13875,0
382013,-1,-1,13353,0
382014,-1,-1,16748,0
382016,-1,124,0,0
382017,-1,-1,22730,0
382018,-1,-1,22731,0
382019,-1,-1,22731,0
382020,-1,123,0,0
382022,-1,-1,22733,0
382024,-1,-1,22735,0
382025,-1,38,0,0
382026,-1,-1,13465,0
382028,-1,-1,22737,0
382029,-1,-1,22738,0
382030,-1,-1,22739,0
382031,-1,-1,22488,0
382032,-1,-1,1581,0
382033,-1,-1,22834,0
382034,-1,-1,22834,0
382035,-1,364,0,0
382036,-1,-1,8827,0
382037,-1,-1,14618,0
382038,-1,52,0,0
382039,-1,54,0,0
382040,-1,-1,22742,0
382041,-1,-1,22741,0
382042,-1,121,0,0
382043,-1,-1,22743,0
382044,-1,-1,22744,0
382045,-1,9,0,0
382046,-1,-1,22745,0
382047,-1,-1,22746,0
382048,-1,-1,21614,0
382049,-1,-1,22528,0
382050,-1,-1,22767,0
382051,-1,16,0,0
382052,-1,52,0,0
382053,-1,54,0,0
382054,-1,55,0,0
382055,-1,125,0,0
382056,-1,125,0,0
382057,-1,-1,22517,0
382058,-1,111,0,0
382059,-1,107,0,0
382060,-1,-1,8441,0
382061,-1,124,0,0
382062,-1,124,0,0
382063,-1,-1,22753,0
382064,-1,107,0,0
382065,-1,181,0,0
382066,-1,55,0,0
382067,-1,-1,3671,0
382068,-1,123,0,0
382069,-1,123,0,0
382070,-1,51,0,0
382071,-1,53,0,0
382072,-1,-1,23116,0
382074,-1,108,0,0
382075,-1,107,0,0
382076,-1,77,0,0
382077,-1,-1,2068,0
382078,-1,213,0,0
382079,-1,213,0,0
382080,-1,-1,17615,0
382081,-1,-1,10573,0
382082,-1,467,0,0
382083,-1,9,0,0
382084,-1,52,0,0
382085,-1,125,0,0
382086,-1,54,0,0
382087,-1,125,0,0
382088,-1,-1,22761,0
382089,-1,51,0,0
382090,-1,53,0,0
382091,-1,54,0,0
382092,-1,-1,532,0
382093,-1,148,0,0
382094,-1,-1,22762,0
382095,-1,124,0,0
382096,-1,74,0,0
382097,-1,52,0,0
382098,-1,53,0,0
382099,128,123,0,0
382100,-1,1294,0,0
382101,-1,125,0,0
382102,-1,-1,10464,0
382103,-1,-1,13874,0
382104,-1,51,0,0
382105,-1,123,0,0
382106,128,123,0,0
382107,-1,1294,0,0
382109,-1,-1,15869,0
382110,-1,-1,20708,0
382111,-1,984,0,0
382112,-1,-1,22766,0
382114,-1,153,0,0
382115,-1,51,0,0
382116,-1,52,0,0
382118,-1,-1,680,0
382119,-1,16,0,0
382120,-1,354,0,0
382121,-1,225,0,0
382122,-1,282,0,0
382123,-1,84,0,0
382124,-1,-1,1320,0
382125,-1,-1,22769,0
382126,-1,-1,22770,0
382127,-1,-1,22776,0
382128,-1,-1,22772,0
382129,-1,-1,22777,0
382130,-1,52,0,0
382131,-1,54,0,0
382132,-1,-1,22778,0
382133,-1,53,0,0
382134,-1,54,0,0
382135,-1,-1,1426,0
382136,-1,54,0,0
382137,-1,-1,18251,0
382138,-1,-1,22780,0
382139,-1,10,0,0
382140,-1,193,0,0
382141,-1,-1,20707,0
382142,-1,54,0,0
382143,-1,26,0,0
382144,-1,-1,4400,0
382145,146,147,0,0
382146,-1,9,0,0
382147,-1,124,0,0
382148,-1,9,0,0
382149,-1,-1,13465,0
382150,-1,-1,13335,0
382151,-1,-1,10469,0
382152,-1,-1,22447,0
382153,-1,-1,13512,0
382154,-1,55,0,0
382156,-1,16,0,0
382157,-1,123,0,0
382158,-1,14,0,0
382159,-1,-1,22784,0
382160,-1,-1,22786,0
382161,-1,10,0,0
382162,-1,52,0,0
382163,-1,54,0,0
382164,-1,125,0,0
382167,-1,-1,3128,0
382168,-1,-1,22791,0
382171,-1,14,0,0
382172,-1,16,0,0
382173,-1,26,0,0
382174,-1,-1,4400,0
382175,-1,-1,2662,0
382176,-1,-1,2661,0
382177,-1,-1,2662,0
382178,-1,-1,22794,0
382179,-1,-1,22797,0
382180,-1,994,0,0
382182,-1,-1,16602,0
382184,-1,-1,22799,0
382185,-1,-1,15449,0
382186,-1,-1,22804,0
382187,-1,-1,22805,0
382188,-1,-1,2505,0
382189,-1,52,0,0
382190,-1,-1,22810,0
382191,-1,-1,22806,0
382192,-1,55,0,0
382193,-1,-1,16393,0
382194,-1,-1,22807,0
382195,-1,-1,22837,0
382196,-1,-1,13334,0
382197,-1,1122,0,0
382198,-1,55,0,0
382199,-1,-1,22812,0
382200,-1,842,0,0
382201,-1,836,0,0
382202,-1,-1,22814,0
382203,-1,-1,22816,0
382204,-1,-1,22818,0
382205,-1,-1,22819,0
382206,-1,-1,22822,0
382207,-1,51,0,0
382208,-1,-1,22823,0
382209,-1,51,0,0
382210,-1,-1,22823,0
382211,-1,-1,22824,0
382213,-1,-1,22826,0
382214,-1,-1,22830,0
382215,-1,124,0,0
382216,-1,51,0,0
382218,828,862,0,0
382219,-1,830,0,0
382221,-1,-1,22831,0
382222,-1,54,0,0
382223,-1,27,0,0
382224,-1,58,0,0
382226,-1,51,0,0
382227,-1,214,0,0
382228,-1,54,0,0
382229,-1,53,0,0
382230,-1,84,0,0
382231,-1,878,0,0
382232,-1,876,0,0
382233,-1,123,0,0
382234,-1,107,0,0
382235,-1,-1,22844,0
382236,-1,-1,22846,0
382237,-1,-1,23355,0
382238,-1,38,0,0
382240,-1,876,0,0
382241,-1,888,0,0
382242,-1,508,0,0
382244,-1,14,0,0
382245,-1,51,0,0
382246,-1,53,0,0
382247,-1,-1,22851,0
382248,-1,-1,22852,0
382249,-1,-1,22413,0
382250,-1,52,0,0
382251,-1,52,0,0
382252,-1,123,0,0
382253,-1,149,0,0
382254,-1,-1,22852,0
382255,-1,-1,15995,0
382257,-1,-1,22853,0
382258,-1,-1,22854,0
382259,-1,-1,21407,0
382260,-1,-1,22857,0
382261,-1,108,0,0
382262,-1,52,0,0
382263,-1,54,0,0
382264,-1,107,0,0
382265,-1,-1,15761,0
382267,-1,1500,0,0
382268,-1,14,0,0
382269,-1,51,0,0
382270,-1,53,0,0
382271,-1,-1,11052,0
382272,-1,-1,720,0
382273,-1,-1,22863,0
382274,-1,-1,22864,0
382275,-1,9,0,0
382277,-1,-1,12545,0
382278,-1,54,0,0
382279,-1,14,0,0
382280,-1,-1,22413,0
382281,-1,14,0,0
382282,-1,-1,4543,0
382283,-1,14,0,0
382285,-1,214,0,0
382286,-1,216,0,0
382287,-1,-1,22865,0
382288,215,28,0,0
382289,-1,-1,8221,0
382290,-1,54,0,0
382292,-1,-1,8221,0
382293,-1,10,0,0
382294,-1,123,0,0
382295,-1,10,0,0
382296,-1,123,0,0
382297,-1,125,0,0
382298,-1,125,0,0
382299,-1,51,0,0
382300,-1,53,0,0
382301,-1,51,0,0
382302,-1,53,0,0
382303,-1,181,0,0
382304,-1,9,0,0
382305,-1,-1,22467,0
382306,-1,10,0,0
382308,-1,-1,22866,0
382309,-1,222,0,0
382310,-1,14,0,0
382311,-1,124,0,0
382312,-1,124,0,0
382313,-1,124,0,0
382314,-1,25,0,0
382315,-1,181,0,0
382316,-1,-1,8255,0
382317,-1,124,0,0
382318,-1,-1,15869,0
382319,-1,53,0,0
382321,-1,-1,13111,0
382323,112,111,0,0
382324,-1,107,0,0
382325,-1,55,0,0
382326,-1,54,0,0
382327,-1,14,0,0
382328,-1,181,0,0
382329,-1,-1,22869,0
382330,-1,84,0,0
382331,-1,-1,22873,0
382332,-1,10,0,0
382333,-1,10,0,0
382334,-1,-1,23040,0
382335,-1,-1,22874,0
382336,-1,-1,680,0
382337,-1,9,0,0
382338,-1,-1,22876,0
382339,-1,-1,22875,0
382340,-1,233,0,0
382341,-1,-1,22878,0
382342,-1,-1,22879,0
382343,-1,9,0,0
382344,-1,19,0,0
382345,-1,9,0,0
382346,-1,-1,11420,0
382348,-1,123,0,0
382349,-1,41,0,0
382350,-1,-1,5081,0
382351,-1,52,0,0
382352,-1,54,0,0
382353,-1,283,0,0
382354,-1,1293,0,0
382355,-1,-1,13379,0
382356,-1,-1,13114,0
382357,-1,-1,22680,0
382358,-1,-1,22884,0
382359,-1,-1,13115,0
382360,-1,-1,22885,0
382361,-1,-1,22886,0
382362,-1,-1,22888,0
382363,-1,-1,22997,0
382364,-1,-1,22890,0
382365,-1,52,0,0
382366,-1,26,0,0
382367,-1,51,0,0
382368,-1,53,0,0
382369,-1,51,0,0
382370,-1,124,0,0
382371,-1,14,0,0
382372,52,54,0,0
382373,-1,111,0,0
382374,-1,-1,680,0
382375,-1,920,0,0
382376,-1,125,0,0
382377,-1,1488,0,0
382378,-1,-1,22922,0
382379,-1,443,0,0
382380,-1,-1,17762,0
382381,-1,443,0,0
382382,-1,-1,15758,0
382383,-1,52,0,0
382384,-1,54,0,0
382385,-1,-1,10273,0
382386,-1,920,0,0
382387,-1,924,0,0
382388,-1,111,0,0
382389,-1,55,0,0
382390,-1,14,0,0
382391,-1,-1,26124,0
382392,-1,14,0,0
382393,-1,121,0,0
382394,-1,-1,22893,0
382395,-1,-1,22894,0
382397,-1,52,0,0
382398,-1,54,0,0
382399,-1,214,0,0
382400,-1,-1,8994,0
382401,-1,-1,22895,0
382402,-1,53,0,0
382403,-1,125,0,0
382404,-1,10,0,0
382405,-1,39,0,0
382406,-1,181,0,0
382407,-1,124,0,0
382408,-1,52,0,0
382409,-1,54,0,0
382410,-1,54,0,0
382411,-1,-1,14400,0
382412,-1,-1,22898,0
382413,-1,-1,22897,0
382414,-1,55,0,0
382415,-1,-1,8259,0
382417,-1,132,0,0
382418,-1,-1,532,0
382419,-1,124,0,0
382420,-1,-1,22917,0
382421,-1,118,0,0
382422,-1,14,0,0
382423,-1,52,0,0
382424,-1,55,0,0
382425,-1,-1,14100,0
382428,55,25,0,0
382429,-1,213,0,0
382430,-1,-1,23192,0
382431,-1,-1,22903,0
382432,-1,55,0,0
382433,-1,-1,22700,0
382434,-1,181,0,0
382435,-1,-1,7563,0
382436,-1,124,0,0
382437,-1,-1,22238,0
382438,-1,-1,22238,0
382439,-1,-1,22908,0
382440,-1,-1,22909,0
382441,-1,10,0,0
382442,-1,457,0,0
382443,-1,-1,1093,0
382444,-1,-1,22910,0
382445,-1,-1,7265,0
382446,-1,-1,22913,0
382447,-1,14,0,0
382448,-1,26,0,0
382451,-1,-1,19778,0
382452,-1,-1,22915,0
382453,-1,-1,5710,0
382454,-1,289,0,0
382455,-1,880,0,0
382456,-1,888,0,0
382457,-1,53,0,0
382458,-1,53,0,0
382459,-1,124,0,0
382460,-1,-1,5362,0
382461,-1,124,0,0
382462,-1,9,0,0
382463,-1,-1,8255,0
382464,-1,53,0,0
382465,-1,25,0,0
382466,-1,-1,13838,0
382468,-1,124,0,0
382469,-1,51,0,0
382470,-1,54,0,0
382471,-1,124,0,0
382472,-1,-1,2864,0
382473,-1,-1,20476,0
382474,-1,51,0,0
382475,-1,53,0,0
382476,-1,-1,3628,0
382477,-1,125,0,0
382478,-1,-1,1413,0
382479,-1,-1,2206,0
382481,-1,-1,8676,0
382482,-1,123,0,0
382483,-1,-1,14424,0
382484,-1,125,0,0
382485,-1,125,0,0
382486,-1,-1,22990,0
382488,-1,14,0,0
382489,-1,51,0,0
382490,-1,53,0,0
382491,-1,54,0,0
382492,-1,254,0,0
382493,-1,245,0,0
382494,-1,9,0,0
382495,-1,-1,14424,0
382496,-1,125,0,0
382497,-1,1182,0,0
382498,-1,53,0,0
382499,-1,52,0,0
382500,-1,6,0,0
382501,-1,-1,21231,0
382502,-1,9,0,0
382503,-1,-1,8259,0
382504,-1,-1,22511,0
382505,-1,-1,11580,0
382506,-1,-1,11767,0
382507,-1,-1,12359,0
382508,-1,-1,22921,0
382509,-1,26,0,0
382510,-1,-1,22178,0
382511,-1,10,0,0
382512,-1,-1,22923,0
382515,-1,-1,14044,0
382516,-1,-1,14045,0
382517,-1,125,0,0
382518,-1,52,0,0
382519,-1,54,0,0
382520,-1,9,0,0
382521,-1,-1,20180,0
382522,-1,-1,20181,0
382523,-1,-1,19610,0
382524,-1,-1,22925,0
382525,-1,-1,19629,0
382527,-1,10,0,0
382528,-1,149,0,0
382529,-1,123,0,0
382530,-1,-1,13433,0
382531,-1,-1,22926,0
382532,-1,-1,22926,0
382533,-1,26,0,0
382534,-1,55,0,0
382535,-1,52,0,0
382536,-1,-1,20185,0
382537,-1,-1,20186,0
382538,-1,-1,20015,0
382539,-1,9,0,0
382540,-1,62,0,0
382541,-1,-1,12276,0
382542,-1,-1,22927,0
382543,-1,26,0,0
382544,-1,-1,22937,0
382547,-1,-1,22978,0
382548,-1,55,0,0
382549,-1,-1,22931,0
382550,-1,-1,22933,0
382551,-1,-1,22935,0
382552,-1,107,0,0
382553,-1,-1,22935,0
382554,-1,280,0,0
382555,-1,282,0,0
382557,-1,54,0,0
382558,-1,125,0,0
382560,-1,-1,22939,0
382561,-1,-1,22940,0
382562,-1,54,0,0
382563,-1,124,0,0
382564,-1,51,0,0
382565,-1,53,0,0
382566,-1,14,0,0
382567,-1,-1,22942,0
382568,-1,-1,22941,0
382569,-1,17,0,0
382570,-1,512,0,0
382571,-1,1136,0,0
382572,-1,814,0,0
382573,-1,9,0,0
382574,-1,9,0,0
382575,-1,-1,22926,0
382576,-1,-1,22943,0
382577,-1,54,0,0
382578,-1,107,0,0
382580,-1,19,0,0
382581,-1,25,0,0
382583,-1,28,0,0
382584,-1,-1,11404,0
382585,-1,107,0,0
382586,-1,-1,19514,0
382587,-1,16,0,0
382588,-1,123,0,0
382589,-1,-1,17400,0
382590,-1,-1,22944,0
382591,-1,125,0,0
382592,-1,75,0,0
382593,-1,52,0,0
382594,-1,-1,22945,0
382595,-1,-1,22946,0
382596,-1,-1,22947,0
382597,-1,52,0,0
382598,-1,54,0,0
382599,-1,-1,22144,0
382600,-1,-1,22145,0
382601,-1,14,0,0
382602,-1,52,0,0
382603,-1,54,0,0
382604,-1,51,0,0
382605,-1,53,0,0
382606,-1,9,0,0
382607,-1,-1,1061,0
382608,-1,-1,22949,0
382609,-1,1330,0,0
382610,-1,1210,0,0
382611,-1,-1,799,0
382613,-1,115,0,0
382614,-1,-1,22950,0
382615,-1,-1,22958,0
382616,-1,-1,12167,0
382617,-1,52,0,0
382618,-1,54,0,0
382619,-1,-1,10671,0
382620,-1,-1,22952,0
382621,-1,-1,22953,0
382622,-1,10,0,0
382623,-1,14,0,0
382624,-1,-1,22954,0
382625,-1,-1,22955,0
382626,75,115,0,0
382627,-1,10,0,0
382628,-1,-1,22948,0
382629,75,115,0,0
382630,-1,53,0,0
382631,-1,51,0,0
382632,-1,53,0,0
382635,50,188,0,0
382636,-1,25,0,0
382637,-1,-1,12270,0
382638,-1,51,0,0
382639,-1,116,0,0
382640,-1,-1,22957,0
382641,-1,181,0,0
382642,-1,-1,18606,0
382644,-1,-1,15237,0
382646,-1,9,0,0
382647,-1,9,0,0
382648,-1,-1,19376,0
382649,-1,-1,17148,0
382650,-1,-1,1598,0
382651,-1,68,0,0
382652,-1,68,0,0
382653,-1,17,0,0
382654,-1,14,0,0
382655,-1,107,0,0
382656,-1,9,0,0
382657,-1,124,0,0
382659,518,520,0,0
382660,-1,-1,22626,0
382661,-1,474,0,0
382662,-1,-1,11767,0
382663,877,879,0,0
382665,-1,51,0,0
382666,-1,53,0,0
382667,-1,-1,22965,0
382668,-1,-1,23132,0
382669,-1,10,0,0
382670,-1,214,0,0
382671,-1,55,0,0
382672,-1,-1,23248,0
382673,-1,111,0,0
382674,-1,107,0,0
382675,-1,111,0,0
382676,-1,107,0,0
382677,-1,53,0,0
382678,-1,9,0,0
382679,-1,10,0,0
382680,-1,14,0,0
382681,-1,-1,22968,0
382682,-1,51,0,0
382683,-1,53,0,0
382684,-1,51,0,0
382685,-1,124,0,0
382686,-1,26,0,0
382687,-1,-1,22933,0
382688,-1,17,0,0
382689,-1,-1,22933,0
382690,-1,-1,22970,0
382692,-1,-1,22971,0
382693,-1,-1,22972,0
382694,-1,-1,22973,0
382695,-1,-1,10214,0
382696,-1,-1,22974,0
382697,-1,1114,0,0
382698,-1,1089,0,0
382699,-1,-1,22976,0
382700,-1,1208,0,0
382701,-1,-1,22977,0
382702,-1,-1,22933,0
382703,-1,53,0,0
382704,-1,-1,22989,0
382705,-1,-1,22933,0
382706,-1,-1,22270,0
382707,-1,-1,12760,0
382708,-1,-1,22980,0
382709,-1,-1,18502,0
382710,-1,-1,13841,0
382711,-1,-1,16602,0
382712,-1,-1,22981,0
382713,-1,-1,14146,0
382714,-1,-1,22982,0
382715,-1,-1,22708,0
382716,-1,123,0,0
382717,-1,14,0,0
382718,-1,-1,14268,0
382719,-1,24,0,0
382720,-1,-1,22984,0
382721,-1,-1,18909,0
382723,-1,-1,22987,0
382726,-1,-1,1598,0
382727,-1,-1,17148,0
382728,-1,-1,17148,0
382729,-1,54,0,0
382730,-1,51,0,0
382731,-1,53,0,0
382732,-1,181,0,0
382733,-1,-1,22988,0
382734,-1,-1,13838,0
382735,-1,-1,13839,0
382736,-1,-1,22992,0
382737,-1,-1,22933,0
382738,-1,-1,22992,0
382739,-1,-1,22993,0
382740,-1,-1,22994,0
382741,-1,9,0,0
382742,-1,52,0,0
382743,-1,55,0,0
382744,-1,9,0,0
382745,-1,-1,9326,0
382746,-1,-1,9325,0
382747,-1,-1,23000,0
382748,-1,52,0,0
382749,-1,54,0,0
382750,-1,124,0,0
382751,-1,-1,22996,0
382752,-1,-1,19376,0
382753,-1,-1,22998,0
382754,-1,-1,22999,0
382755,-1,-1,1160,0
382756,-1,216,0,0
382758,-1,-1,9762,0
382759,-1,-1,23001,0
382760,-1,-1,23002,0
382762,-1,51,0,0
382763,-1,53,0,0
382764,-1,-1,23003,0
382765,-1,-1,23004,0
382766,-1,-1,23005,0
382767,-1,52,0,0
382768,-1,54,0,0
382769,-1,474,0,0
382770,-1,-1,3060,0
382771,-1,25,0,0
382772,-1,-1,799,0
382773,-1,-1,21295,0
382774,-1,-1,23008,0
382775,-1,-1,13465,0
382776,-1,-1,13779,0
382777,-1,9,0,0
382779,-1,51,0,0
382780,-1,-1,5879,0
382781,-1,124,0,0
382782,-1,52,0,0
382783,-1,-1,23012,0
382784,-1,-1,23013,0
382785,-1,53,0,0
382786,-1,125,0,0
382787,-1,1094,0,0
382788,-1,25,0,0
382789,-1,-1,5710,0
382790,-1,-1,10794,0
382792,-1,-1,23015,0
382793,-1,-1,23016,0
382794,-1,-1,23017,0
382795,-1,-1,23018,0
382796,-1,9,0,0
382797,-1,-1,23019,0
382798,-1,54,0,0
382799,-1,177,0,0
382800,-1,51,0,0
382801,-1,53,0,0
382802,-1,-1,22849,0
382803,-1,-1,23022,0
382804,-1,-1,23023,0
382805,-1,10,0,0
382806,-1,-1,23024,0
382807,-1,-1,13286,0
382808,-1,-1,13291,0
382809,-1,-1,23025,0
382810,-1,-1,14964,0
382811,-1,-1,17140,0
382812,-1,-1,23026,0
382813,-1,904,0,0
382814,-1,-1,23027,0
382815,-1,-1,19842,0
382816,-1,-1,21757,0
382817,-1,-1,23028,0
382818,-1,124,0,0
382819,-1,124,0,0
382820,-1,60,0,0
382821,-1,-1,23029,0
382822,-1,-1,23002,0
382823,-1,65,0,0
382824,-1,64,0,0
382825,-1,215,0,0
382826,-1,-1,23030,0
382827,-1,-1,23031,0
382828,-1,-1,23032,0
382829,-1,-1,23033,0
382830,-1,-1,23034,0
382832,-1,856,0,0
382833,-1,1006,0,0
382834,-1,-1,23035,0
382836,-1,55,0,0
382837,-1,17,0,0
382838,-1,-1,14044,0
382839,-1,-1,14045,0
382840,-1,52,0,0
382841,-1,54,0,0
382842,-1,-1,23185,0
382843,-1,52,0,0
382844,-1,124,0,0
382845,-1,54,0,0
382846,-1,124,0,0
382847,-1,1330,0,0
382848,-1,-1,23037,0
382849,-1,840,0,0
382850,-1,-1,23039,0
382851,-1,225,0,0
382852,-1,838,0,0
382853,-1,51,0,0
382854,-1,125,0,0
382855,-1,26,0,0
382856,-1,814,0,0
382857,-1,121,0,0
382859,-1,-1,22522,0
382860,-1,-1,23044,0
382861,-1,-1,23046,0
382862,-1,-1,23047,0
382863,-1,-1,4010,0
382864,-1,-1,23048,0
382865,-1,-1,23049,0
382866,-1,-1,23050,0
382867,-1,124,0,0
382868,-1,-1,23051,0
382869,-1,-1,23052,0
382870,-1,51,0,0
382871,-1,53,0,0
382872,-1,54,0,0
382873,-1,52,0,0
382874,-1,55,0,0
382875,-1,-1,14637,0
382876,-1,858,0,0
382877,-1,-1,23053,0
382878,-1,-1,23054,0
382879,-1,-1,23055,0
382880,-1,52,0,0
382881,-1,51,0,0
382882,-1,53,0,0
382883,-1,52,0,0
382884,-1,54,0,0
382885,-1,9,0,0
382886,-1,125,0,0
382887,-1,-1,23058,0
382888,-1,124,0,0
382889,-1,54,0,0
382890,-1,-1,2287,0
382891,-1,51,0,0
382892,-1,-1,23060,0
382893,-1,-1,23061,0
382894,-1,-1,23062,0
382895,-1,-1,7356,0
382896,-1,9,0,0
382897,-1,474,0,0
382898,-1,-1,23063,0
382899,-1,-1,23064,0
382900,-1,-1,10203,0
382901,-1,202,0,0
382902,-1,54,0,0
382903,-1,-1,23066,0
382904,-1,-1,23066,0
382905,-1,-1,23067,0
382906,-1,-1,23066,0
382907,-1,224,0,0
382908,-1,-1,23068,0
382909,-1,-1,23069,0
382910,-1,-1,23022,0
382911,-1,-1,23023,0
382912,-1,-1,23071,0
382913,-1,-1,23072,0
382914,-1,51,0,0
382915,-1,-1,1598,0
382916,-1,-1,2661,0
382917,-1,52,0,0
382918,-1,55,0,0
382919,-1,-1,14421,0
382920,-1,-1,2293,0
382921,-1,28,0,0
382922,-1,-1,14421,0
382923,-1,-1,23073,0
382924,-1,-1,23074,0
382925,-1,55,0,0
382926,-1,-1,23075,0
382927,-1,-1,23076,0
382928,-1,-1,23077,0
382929,-1,125,0,0
382930,-1,53,0,0
382931,-1,-1,22178,0
382932,-1,-1,23078,0
382933,-1,52,0,0
382934,-1,54,0,0
382935,52,-1,0,0
382936,-1,9,0,0
382937,-1,54,0,0
382938,-1,-1,23080,0
382939,-1,-1,23081,0
382940,-1,52,0,0
382941,-1,54,0,0
382942,-1,-1,1877,0
382943,-1,-1,9125,0
382944,-1,53,0,0
382945,-1,51,0,0
382946,-1,54,0,0
382947,-1,89,0,0
382949,-1,-1,14268,0
382950,-1,53,0,0
382951,-1,9,0,0
382952,-1,-1,23084,0
382953,-1,-1,15498,0
382954,-1,-1,23086,0
382955,-1,51,0,0
382956,-1,53,0,0
382957,-1,217,0,0
382958,-1,54,0,0
382959,-1,52,0,0
382960,-1,52,0,0
382961,-1,54,0,0
382962,-1,54,0,0
382963,-1,-1,15498,0
382964,-1,-1,23087,0
382965,-1,-1,1588,0
382966,-1,-1,23089,0
382967,-1,9,0,0
382968,-1,874,0,0
382969,-1,880,0,0
382970,-1,10,0,0
382971,-1,-1,23091,0
382972,-1,-1,23093,0
382973,-1,-1,23094,0
382974,-1,123,0,0
382975,125,1448,0,0
382976,-1,1122,0,0
382977,125,1448,0,0
382978,-1,1122,0,0
382979,125,1448,0,0
382980,-1,1122,0,0
382981,-1,-1,23103,0
382983,-1,-1,23096,0
382985,-1,-1,23097,0
382986,-1,-1,23098,0
382987,-1,-1,23100,0
382988,-1,125,0,0
382989,-1,25,0,0
382990,-1,-1,23101,0
382991,-1,118,0,0
382992,-1,-1,23102,0
382993,-1,816,0,0
382994,-1,820,0,0
382995,-1,137,0,0
382996,-1,137,0,0
382997,-1,107,0,0
382998,-1,111,0,0
382999,-1,111,0,0
383000,-1,-1,23105,0
383001,-1,-1,23106,0
383002,-1,-1,21947,0
383003,-1,53,0,0
383004,-1,-1,23108,0
383005,-1,27,0,0
383006,-1,814,0,0
383007,-1,-1,23111,0
383008,-1,52,0,0
383009,-1,54,0,0
383010,-1,-1,23110,0
383011,-1,9,0,0
383012,-1,9,0,0
383013,-1,51,0,0
383014,-1,53,0,0
383016,-1,51,0,0
383017,-1,53,0,0
383018,-1,125,0,0
383019,-1,-1,23112,0
383020,-1,51,0,0
383021,-1,53,0,0
383022,-1,124,0,0
383023,-1,51,0,0
383024,-1,-1,23041,0
383025,-1,52,0,0
383026,-1,54,0,0
383027,-1,52,0,0
383029,-1,51,0,0
383030,-1,53,0,0
383031,-1,124,0,0
383032,-1,-1,22178,0
383033,-1,51,0,0
383034,-1,125,0,0
383036,-1,880,0,0
383037,-1,888,0,0
383038,-1,-1,14100,0
383039,-1,14,0,0
383040,-1,-1,23118,0
383041,-1,1212,0,0
383042,-1,202,0,0
383043,-1,-1,8632,0
383044,-1,-1,23119,0
383045,-1,125,0,0
383046,-1,-1,13875,0
383047,-1,51,0,0
383048,-1,53,0,0
383049,-1,9,0,0
383050,-1,-1,23120,0
383051,-1,862,0,0
383052,-1,474,0,0
383053,-1,-1,23121,0
383054,-1,-1,23122,0
383055,-1,-1,23123,0
383056,-1,-1,23124,0
383057,-1,10,0,0
383058,-1,-1,23125,0
383060,-1,10,0,0
383061,-1,54,0,0
383062,-1,52,0,0
383063,-1,9,0,0
383064,-1,9,0,0
383065,-1,10,0,0
383066,-1,-1,22816,0
383067,-1,58,0,0
383068,-1,-1,22974,0
383069,-1,53,0,0
383070,-1,-1,23127,0
383071,-1,-1,23128,0
383073,-1,962,0,0
383074,-1,-1,23129,0
383075,-1,962,0,0
383076,-1,53,0,0
383077,-1,-1,22507,0
383078,-1,-1,22507,0
383079,-1,-1,22507,0
383080,-1,-1,23130,0
383081,-1,17,0,0
383082,-1,-1,23131,0
383083,-1,124,0,0
383084,-1,124,0,0
383085,-1,52,0,0
