ID,SetName,SilenceIntervalMin[0],SilenceIntervalMin[1],SilenceIntervalMax[0],SilenceIntervalMax[1],Sounds[0],Sounds[1]
1801,Zone-71-TheNightholdIndoorWalk,180000,180000,300000,300000,79673,79673
1802,Zone-71-TheNightholdOutdoorWalk,180000,180000,300000,300000,79674,79674
1803,Zone-71-TheNightholdBattleHeavy,180000,180000,300000,300000,79675,79675
1804,Zone-71-TheNightholdLegionFel,180000,180000,300000,300000,79676,79676
1805,Zone-71-TrialOfValor-DarkCoast-Walk,0,0,0,0,79719,79719
1807,7.1.5 Brawler's Guild - Mushroom - Laughter - DQV,0,0,0,0,79829,0
1808,Zone-TavernGoblin,180000,180000,300000,300000,80448,80448
1809,Zone-TavernNightelf02,180000,180000,300000,300000,80449,80449
1810,Zone-72-Test-Kit-1,180000,180000,300000,300000,81940,81940
1811,Zone-72-Test-Kit-2,180000,180000,300000,300000,81941,81941
1812,Zone-72-BossBattleMusic,180000,180000,300000,300000,81942,81942
1813,DGN_72_ToS_GeneralWalk,100000,100000,180000,180000,85030,85030
1814,DGN_72_ToS_ChapelWalk,100000,100000,180000,180000,85031,85031
1815,DGN_72_ToS_GardenWalk,100000,100000,180000,180000,85032,85032
1816,DGN_72_ToS_LegionWalk,100000,100000,180000,180000,85033,85033
1817,DGN_72_ToS_Battle,100000,100000,180000,180000,85034,85034
1818,Zone_72_BrokenShoreIntro_BattleWalk,100000,100000,180000,180000,85107,85107
1819,zone_72_MaelstromUnderwater,100000,100000,180000,180000,85148,85148
1820,Zone_72_BrokenShore_GeneralWalk,100000,100000,180000,180000,85156,85156
1821,Zone_72_BrokenShore_SpiderWalk,100000,100000,180000,180000,85159,85159
1822,Zone_72_BrokenShore_TombWalk,100000,100000,180000,180000,85160,85160
1823,Zone_72_BrokenShore_RuinsWalk,100000,100000,180000,180000,85157,85157
1824,Zone_72_BrokenShore_FelFieldsWalk,100000,100000,180000,180000,85161,85161
1825,Zone_72_BrokenShore_HeroWalk,100000,100000,180000,180000,85155,85155
1826,Zone_72_BrokenShore_WrynnfallWalk,100000,100000,180000,180000,85167,85167
1827,DGN_72_ToS_LibraryWalk,100000,100000,180000,180000,85169,85169
1828,RAID_72_ToS_TitanWalk,100000,100000,180000,180000,85888,85888
1829,Prototype_Zone_80_WF_Barrens_A_General,10000,10000,25000,25000,85242,85242
1830,Prototype_Zone_80_WF_Barrens_A_Battle_Medium,10000,10000,25000,25000,85243,85243
1831,Prototype_Zone_80_WF_Barrens_A_Battle_Heavy,10000,10000,25000,25000,85251,85251
1832,ZONE_80_Nazmir_GeneralWalk,180000,180000,300000,300000,93666,93666
1833,RAID_72_ToS_GeneralWalk,100000,100000,180000,180000,85171,85171
1834,RAID_72_ToS_LegionWalk,100000,100000,180000,180000,85887,85887
1835,RAID_72_ToS_NightElfWalk,100000,100000,180000,180000,85889,85889
1841,7.2.5 Holiday - Dance - Music - Horde,0,0,0,0,85567,85567
1842,7.2.5 Holiday - Dance - Music - Alliance,0,0,0,0,85886,85886
1843,Event-725-TrialofStyle-1-Preparation,0,0,0,0,85957,85957
1844,Event-725-TrialofStyle-2-Competition,0,0,0,0,85958,85958
1845,Event-725-TrialofStyle-3-EndRewards,5000000,5000000,5000000,5000000,85960,85960
1846,Event-725-Holiday-AuctionHouseDance-Horde,0,0,0,0,85567,85567
1847,Event-725-Holiday-AuctionHouseDance-Alliance,0,0,0,0,85886,85886
1848,RAID_72_ToS_TombRaid_GeneralWalk,100000,100000,180000,180000,85171,85171
1849,RAID_72_ToS_Naga_GeneralWalk,100000,100000,180000,180000,86406,86406
1850,RAID_72_ToS_Naga_BossWalk,100000,100000,180000,180000,86407,86407
1851,RAID_72_ToS_Kil'jaedenShipWalk,100000,100000,180000,180000,86409,86409
1852,Zone_725_AzerothWarning_GeneralWalk,100000,100000,180000,180000,86415,86415
1857,Zone_73_VindicaarWalk_OverKrokuun,180000,180000,300000,300000,90276,90276
1858,Zone_73_Vindicaar_NOMUSIC,180000,180000,300000,300000,90277,90277
1859,Zone_73_VindicaarWalk_OverMacAree,180000,180000,300000,300000,90419,90419
1860,Zone_73_VindicaarWalk_OverAntoranWastes,180000,180000,300000,300000,90420,90420
1861,Zone_73_MacAree_GeneralWalk,180000,180000,300000,300000,90485,90485
1862,Zone_73_MacAree_VoidMediumWalk,180000,180000,300000,300000,90507,90507
1863,Zone_73_MacAree_VoidFullWalk,180000,180000,300000,300000,90509,90509
1864,Zone_73_MacAree_KiljaedenWalk,180000,180000,300000,300000,90510,90510
1865,Zone_73_Krokuun_GeneralWalk,180000,180000,300000,300000,90541,90541
1866,Zone_73_Krokuun_BattlefieldWalk,180000,180000,300000,300000,90542,90542
1867,Zone_73_Krokuun_XenedarLandingWalk,180000,180000,300000,300000,90543,90543
1868,Zone_73_Krokuun_XenedarWalk,180000,180000,300000,300000,90544,90544
1869,Zone_73_Krokuun_CourtoftheAvenger,180000,180000,300000,300000,90545,90545
1870,Zone_73_TheSeatoftheTriumvirate_VoidMediumWalk,180000,180000,300000,300000,90573,90573
1871,Zone_73_TheSeatoftheTriumvirate_VoidFullWalk,180000,180000,300000,300000,90572,90572
1872,Zone_73_TheSeatoftheTriumvirate_NOMUSIC,180000,180000,300000,300000,90576,90576
1873,Zone_73_AntoranWastes_GeneralWalk,180000,180000,300000,300000,90584,90584
1874,Zone_73_AntoranWastes_HoldoutWalk,180000,180000,300000,300000,90586,90586
1875,Zone_73_AntoranWastes_FullLegionWalk,180000,180000,300000,300000,90587,90587
1876,Raid_73_Pantheon_Walk,5000,5000,10000,10000,90601,90601
1880,Zone_73_InvasionPoints_Marsh_GeneralWalk,180000,180000,300000,300000,90603,90603
1882,Zone_73_InvasionPoints_Ice_GeneralWalk,180000,180000,300000,300000,90604,90604
1883,Zone_73_InvasionPoints_Forest_GeneralWalk,180000,180000,300000,300000,90605,90605
1884,Zone_73_InvasionPoints_Blood_GeneralWalk,180000,180000,300000,300000,90606,90606
1885,Zone_73_InvasionPoints_Fire_GeneralWalk,180000,180000,300000,300000,90607,90607
1886,Zone_73_InvasionPoints_Island_GeneralWalk,180000,180000,300000,300000,90608,90608
1887,Raid_73_AntorusBattleWalk,180000,180000,300000,300000,90610,90610
1888,Raid_73_AntorusElunariaWalk,180000,180000,300000,300000,90611,90611
1889,Raid_73_AntorusGeneralWalk,180000,180000,300000,300000,90609,90609
1890,Raid_73_BurningThroneBattle,180000,180000,300000,300000,90613,90613
1891,Raid_73_BurningThroneWalk,180000,180000,300000,300000,90612,90612
1894,Zone_73_VindicaarWalk_OverMacAree_Gold,180000,180000,300000,300000,90699,90699
1895,Zone_73_VindicaarWalk_OverKrokuun_Gold,180000,180000,300000,300000,90698,90698
1896,Zone_73_VindicaarWalk_OverAntoranWastes_Gold,180000,180000,300000,300000,90700,90700
1897,Raid_73_Pantheon_Battle,10000,10000,15000,15000,93357,93357
1898,DGN_80_Freehold_Outskirts,10000,10000,30000,30000,93660,93660
1899,DGN_80_Freehold_Town1,10000,10000,30000,30000,93661,93661
1900,DGN_80_Freehold_Battle,10000,10000,30000,30000,93662,93662
1901,DGN_80_CityofGold,100000,100000,180000,180000,93663,93663
1903,ZONE_80_Drustvar_Town,180000,180000,300000,300000,93658,93658
1904,ZONE_80_Drustvar_Walk,180000,180000,300000,300000,93659,116805
1906,ZONE_80_Nazmir_zOLD_Swamp,10000,10000,30000,30000,0,0
1907,ZONE_80_Nazmir_zOLD_Marsh,10000,10000,30000,30000,0,0
1909,ZONE_80_Nazmir_Naga,180000,180000,300000,300000,116115,116115
1910,DGN_80_Freehold_Town2,10000,10000,30000,30000,93906,93906
1911,ZONE_80_PH3,10000,10000,30000,30000,0,0
1912,ZONE_80_PH4,10000,10000,30000,30000,0,0
1913,Zone_735_PostmasterWalk,50000,50000,100000,100000,96465,96465
1914,Zone_735_PVP_SeethingShoreWalk,180000,180000,250000,250000,96468,96468
1915,Zone_735_AlliedRace_VoidElf_01,180000,180000,300000,300000,97311,97311
1916,Zone_735_AlliedRace_VoidElf_02,180000,180000,300000,300000,97312,97312
1917,Zone_735_AlliedRace_VoidElf_03,180000,180000,300000,300000,97313,97313
1918,Zone_735_AlliedRace_LightforgedDraenei_Vindicaar01,180000,180000,300000,300000,97314,97314
1919,Zone_735_AlliedRace_LightforgedDraenei_02,180000,180000,300000,300000,97315,97315
1920,Zone_735_AlliedRace_LightforgedDraenei_ForgeofAeons,180000,180000,300000,300000,97316,97316
1921,Zone_735_AlliedRace_HighmountainTauren_01,180000,180000,300000,300000,97317,97317
1922,Zone_735_AlliedRace_HighmountainTauren_02,180000,180000,300000,300000,97318,97318
1923,Zone_735_AlliedRace_HighmountainTauren_03,180000,180000,300000,300000,97319,97319
1924,Zone_735_AlliedRace_Nightborne_01,180000,180000,300000,300000,97320,97320
1925,Zone_735_AlliedRace_Nightborne_02,180000,180000,300000,300000,97321,97321
1926,Zone_735_AlliedRace_Nightborne_03,180000,180000,300000,300000,97322,97322
1927,Zone_735_Silithus_PointofImpact,180000,180000,300000,300000,97323,97323
1928,Zone_735_AlliedRace_EmbassyHorde,180000,180000,300000,300000,97593,97593
1929,Zone_735_AlliedRace_EmbassyAlliance,180000,180000,300000,300000,97594,97594
1930,Zone_735_AlliedRace_VoidElf_Scenario01,180000,180000,300000,300000,97782,97782
1931,Zone_735_AlliedRace_VoidElf_Scenario02,180000,180000,300000,300000,97783,97783
1932,Zone_735_AlliedRace_VoidElf_Scenario03,180000,180000,300000,300000,97784,97784
1933,Zone_735_ThunderBluff_VoidAttack,180000,180000,300000,300000,97785,97785
2035,ZONE_80_PVP_KulTirasArena,10000,10000,30000,30000,114680,114680
2036,Event_80_Lordaeron_H_UC_Walk,10000,10000,12000,12000,115014,115014
2037,Event_80_Lordaeron_H_Ruins_Walk,10000,10000,12000,12000,115016,115016
2038,Event_80_Lordaeron_H_Battle,10000,10000,12000,12000,115017,115017
2039,Islands_80_Adventure_Walk,180000,180000,300000,300000,115050,115050
2040,DGN_80_Waycrest_Boss04_StageA,0,0,0,0,115175,115175
2041,DGN_80_Waycrest_Boss04_StageB,10000,10000,30000,30000,115176,115176
2042,DGN_80_Waycrest_Boss04_StageC,10000,10000,30000,30000,117089,117089
2043,Islands_80_Adventure_Event_Walk,100000,100000,180000,180000,115413,115413
2044,Islands_80_Adventure_Invasion_Walk,180000,180000,300000,300000,115414,115414
2045,Event_80_Lordaeron_H_Battle,10000,10000,12000,12000,115017,115017
2046,Event_80_Magni_ChamberofHeart_Walk,10000,10000,12000,12000,115417,115417
2047,Event_80_Teldrassil_PrePatch_Walk_01,180000,180000,300000,300000,115665,115665
2048,Islands_80_Mystical_Walk,180000,180000,300000,300000,115689,115689
2049,ZONE_80_Drustvar_Fallhaven,180000,180000,300000,300000,116808,116809
2050,ZONE_80_Drustvar_BarrowknollCemetery,180000,180000,300000,300000,115698,115698
2051,ZONE_80_Drustvar_FletchersHollow,180000,180000,300000,300000,115699,115699
2052,ZONE_80_Drustvar_GolKoval,180000,180000,300000,300000,115758,115758
2053,ZONE_80_Drustvar_CarversHarbor,180000,180000,300000,300000,115771,115771
2054,ZONE_80_Drustvar_HighroadPass,180000,180000,300000,300000,115787,115787
2056,ZONE_80_Drustvar_AromsStand,180000,180000,300000,300000,115790,115790
2057,ZONE_80_Drustvar_CrimsonForest,180000,180000,300000,300000,115793,115793
2059,ZONE_80_Drustvar_Corlain,180000,180000,300000,300000,115798,115798
2060,ZONE_80_Drustvar_Waycrest,180000,180000,300000,300000,115809,115809
2061,Islands_80_Adventure_Intro,100000,100000,180000,180000,115048,115048
2062,Islands_80_Adventure_Victory,100000,100000,180000,180000,115053,115053
2063,ZONE_80_TiragardeSound_Walk,180000,180000,300000,300000,115888,115896
2065,ZONE_80_TiragardeSound_Estate,180000,180000,300000,300000,115967,115967
2067,ZONE_80_TiragardeSound_Ashvane,180000,180000,300000,300000,115988,115988
2068,ZONE_80_TiragardeSound_VigilHill,180000,180000,300000,300000,115997,115997
2069,ZONE_80_TiragardeSound_SirenSong,180000,180000,300000,300000,115999,115999
2070,ZONE_80_TiragardeSound_Boralus,180000,180000,300000,300000,116005,116006
2071,Zone_TEMPLATE,180000,180000,300000,300000,0,0
2072,Event_80_Lordaeron_A_Battle,10000,10000,12000,12000,116002,116002
2073,Event_80_Lordaeron_A_General_Walk,10000,10000,12000,12000,116001,116001
2074,ZONE_80_StormsongValley_Walk,180000,180000,300000,300000,116050,116068
2075,ZONE_80_StormsongValley_Ashvane,180000,180000,300000,300000,116055,116055
2076,ZONE_80_StormsongValley_OldGods,180000,180000,300000,300000,116056,116056
2077,ZONE_80_StormsongValley_Naga,180000,180000,300000,300000,116054,116054
2078,ZONE_80_StormsongValley_Quilboar,180000,180000,300000,300000,116052,116052
2079,ZONE_80_StormsongValley_Deadwash,180000,180000,300000,300000,116051,116051
2080,ZONE_80_StormsongValley_Horde,180000,180000,300000,300000,116057,116057
2081,ZONE_80_StormsongValley_Tortollan,180000,180000,300000,300000,116070,116070
2082,ZONE_80_StormsongValley_ShrineOfStorms,180000,180000,300000,300000,116091,116091
2083,ZONE_80_TiragardeSound_Freehold,180000,180000,300000,300000,116110,116110
2084,ZONE_80_Nazmir_Necropolis,180000,180000,300000,300000,116108,116108
2085,DGN_80_ShrineOfStorms_Walk,100000,100000,180000,180000,116118,116118
2086,DGN_80_ShrineOfStorms_StormsEnd,100000,100000,180000,180000,116122,116122
2087,DGN_80_ShrineOfStorms_Shadows,100000,100000,180000,180000,116123,116123
2088,ZONE_80_Nazmir_Sethrak,180000,180000,300000,300000,116116,116116
2089,ZONE_80_Nazmir_Void,180000,180000,300000,300000,93672,93672
2090,ZONE_80_Nazmir_Jurassic,180000,180000,300000,300000,116224,116224
2091,DGN_80_SiegeOfBoralus_Walk,10000,10000,30000,30000,116219,116219
2092,DGN_80_SiegeOfBoralus_Kraken,10000,10000,30000,30000,116225,116225
2093,DGN_80_TolDagor_Outside,100000,100000,180000,180000,116230,116230
2094,DGN_80_TolDagor_Summit,100000,100000,180000,180000,116249,116249
2095,DGN_80_TolDagor_Inside_Lower,100000,100000,180000,180000,116253,116253
2096,DGN_80_TolDagor_Armory,100000,100000,180000,180000,117224,117224
2097,DGN_80_TolDagor_Inside_Upper,100000,100000,180000,180000,116273,116273
2098,ZONE_80_Vol'dun_GeneralWalk,180000,180000,300000,300000,116281,116281
2099,ZONE_80_TiragardeSound_Proudmoore,180000,180000,300000,300000,116290,116291
2100,EVENT_80_Intro_Alliance_TolDagor_Inside,100000,100000,180000,180000,116354,116354
2101,EVENT_80_Intro_Alliance_TolDagor_Outside,100000,100000,180000,180000,116355,116355
2102,Event_80_Teldrassil_PrePatch_Walk_02,180000,180000,300000,300000,116356,116356
2103,EVENT_80_Teldrassil_Burning_Walk,100000,100000,180000,180000,116358,116358
2104,WARFRONT_80_Arathi_Alliance_GeneralWalk,100000,100000,180000,180000,116361,116361
2105,WARFRONT_80_Arathi_Alliance_FinalAssault,100000,100000,180000,180000,116455,116455
2106,ZONE_80_PVP_ZuldazarArena,100000,100000,180000,180000,117041,117041
2107,DGN_80_WaycrestManor_Outdoors,100000,100000,180000,180000,117086,117086
2108,ZONE_80_Vol'dun_Sethrak,180000,180000,300000,300000,116484,116484
2109,ZONE_80_Vol'dun_Tortollan,180000,180000,300000,300000,116485,116485
2110,ZONE_80_Vol'dun_Naga,180000,180000,300000,300000,116486,116486
2111,WARFRONT_80_Arathi_Horde_GeneralWalk,100000,100000,180000,180000,85251,85251
2112,WARFRONT_80_Arathi_Horde_FinalAssault,100000,100000,180000,180000,85243,85243
2113,ZONE_80_Vol'dun_Ashvane,180000,180000,300000,300000,116538,116538
2114,ZONE_80_Vol'dun_SanctuaryoftheDevoted,180000,180000,300000,300000,118558,118558
2115,ZONE_80_TiragardeSound_Taverns,1000,1000,18000,18000,116559,116560
2116,ZONE_80_Vol'dun_Distorted,180000,180000,300000,300000,116561,116561
2117,ZONE_80_Vol'dun_Azerite,180000,180000,300000,300000,116567,116567
2118,ZONE_80_Zuldazar_Azerite,180000,180000,300000,300000,116609,116609
2119,ZONE_80_Zuldazar_GeneralWalk,180000,180000,300000,300000,116611,116611
2120,ZONE_80_TiragardeSound_SirenSong_Cave,180000,180000,300000,300000,116659,116659
2121,ZONE_80_TiragardeSound_Witch,180000,180000,300000,300000,116660,116660
2122,ZONE_80_TiragardeSound_Anglepoint_OldGods,180000,180000,300000,300000,116661,116661
2123,ZONE_80_Drustvar_Chandlery,180000,180000,300000,300000,116862,116862
2124,EVENT_80_Intro_Horde_Stormwind_Walk,100000,100000,180000,180000,116899,116899
2125,ZONE_80_Zuldazar_Naga,180000,180000,300000,300000,116962,116962
2126,ZONE_80_Zuldazar_Sethrak,180000,180000,300000,300000,116951,116951
2127,ZONE_80_Zuldazar_Tortollan,180000,180000,300000,300000,116964,116964
2128,ZONE_80_Zuldazar_Dazar'alor,180000,180000,300000,300000,116674,116986
2130,ZONE_80_Zuldazar_BloodMagic,180000,180000,300000,300000,117025,117025
2131,ZONE_80_PVP_ZandalarArena,10000,10000,30000,30000,117041,117041
2132,ZONE_80_Zuldazar_Atal'Dazar,180000,180000,300000,300000,117049,117049
2133,DGN_80_Waycrest_General_Walk_Organ,10000,10000,30000,30000,117084,117084
2134,DGN_80_Waycrest_Hallway_Walk_NoOrgan,10000,10000,30000,30000,117085,117085
2135,DGN_80_Waycrest_Catacombs [NOT USED],10000,10000,30000,30000,117136,117136
2136,DGN_80_Waycrest_TheRupture,10000,10000,30000,30000,117090,117090
2137,DGN_80_WaycrestManor_Catacombs [NOT USED],100000,100000,180000,180000,117136,117136
2138,ZONE_80_TiragardeSound_Boralus_Monastery,180000,180000,300000,300000,117204,117204
2139,DGN_80_King'sRest,100000,100000,180000,180000,117218,117218
2140,Zone_80_AlliedRace_DarkIronDwarf01_Starting,180000,180000,300000,300000,117245,117245
2141,Zone_80_AlliedRace_DarkIronDwarf02_Starting,180000,180000,300000,300000,117246,117246
2142,Zone_80_AlliedRace_DarkIronDwarf_Scenario_SFC,180000,180000,300000,300000,117250,117250
2143,DGN_80_TempleofSethraliss,100000,100000,180000,180000,117251,117251
2144,Zone_80_AlliedRace_DarkIronDwarf_Scenario_Firelands,100000,100000,180000,180000,117260,117260
2145,DGN_80_TheUnderrot,100000,100000,180000,180000,117262,117262
2146,Zone_80_AlliedRace_Mag'harOrc01,100000,100000,180000,180000,117280,117280
2147,Zone_80_AlliedRace_Mag'harOrc02,100000,100000,180000,180000,117281,117281
2148,Zone_80_AlliedRace_Mag'harOrc_Light,100000,100000,180000,180000,117286,117286
2149,Islands_80_Mystical_Invasion_Walk,180000,180000,300000,300000,117352,117352
2150,Islands_80_Mystical_Victory,100000,100000,180000,180000,117353,117353
2151,Islands_80_Mystical_Intro,100000,100000,180000,180000,117351,117351
2152,Islands_80_Winter_Walk,180000,180000,300000,300000,117377,117377
2153,Islands_80_Winter_Intro,100000,100000,180000,180000,117372,117372
2154,Islands_80_Winter_Invasion_Walk,180000,180000,300000,300000,117378,117378
2155,Islands_80_Winter_Victory,100000,100000,180000,180000,117379,117379
2156,DGN_80_TheMotherlode_General_Walk,100000,100000,180000,180000,117425,117425
2157,DGN_80_TheMotherlode_BombArea_Walk,100000,100000,180000,180000,117427,117427
2158,DGN_80_TheMotherlode_BossFight,100000,100000,180000,180000,117423,117423
2159,DGN_80_TheMotherlode_Disco,100000,100000,180000,180000,117424,117424
2160,RAID_80_Uldir_Corruption,100000,100000,180000,180000,117670,117670
2161,RAID_80_Uldir_Blood,100000,100000,180000,180000,117988,117988
2162,RAID_80_Uldir_Titan,100000,100000,180000,180000,117989,117989
2163,ZONE_80_TiragardeSound_ProudmooreAcademy,180000,180000,300000,300000,118358,118358
2164,ZONE_80_TiragardeSound_Harbormaster,180000,180000,300000,300000,118363,118363
2165,ZONE_80_Vol'dun_Vulpera,180000,180000,300000,300000,118459,118459
2166,ZONE_80_Vol'dun_Zem'lan,180000,180000,300000,300000,118505,118505
2167,ZONE_80_Vol'dun_TempleoftheFang,180000,180000,300000,300000,118506,118506
2168,ZONE_80_Drustvar_CrimsonRise,180000,180000,300000,300000,118508,118508
2169,ZONE_80_StormsongValley_Kezan,180000,180000,300000,300000,118512,118512
2170,ZONE_80_Vol'dun_Alliance,180000,180000,300000,300000,118539,118539
2171,ZONE_80_StormsongValley_Sprucewood,180000,180000,300000,300000,118548,118548
2172,ZONE_80_Drustvar_WaycrestDistantOrgan,180000,180000,300000,300000,118579,118579
2173,ZONE_80_Nazmir_BloodTrolls,180000,180000,300000,300000,116065,116065
2174,ZONE_80_Zuldazar_TempleofRezan,180000,180000,300000,300000,118706,118706
2175,ZONE_80_Zuldazar_Savagelands,180000,180000,300000,300000,118707,118707
2176,ZONE_80_Zuldazar_Dazar'alor_Bazaar,180000,180000,300000,300000,118710,118710
2177,ZONE_80_Zuldazar_Dazar'alor_Hub,100000,100000,180000,180000,118711,118712
2178,ZONE_80_Drustvar_Thros_BlightedLands,180000,180000,300000,300000,118987,118987
2179,ZONE_80_Drustvar_WhitegroveChapel_Flashback,180000,180000,300000,300000,118990,118990
2180,ZONE_80_DiveBars,180000,180000,300000,300000,119004,119004
2181,DGN_80_Waycrest_BossMusic,10000,10000,20000,20000,119214,119214
2182,ZONE_80_TheGreatSea_WarCampaign,180000,180000,300000,300000,119317,119317
2183,DGN_80_TempleofSethraliss_Alt,100000,100000,180000,180000,119546,119546
2184,DGN_80_Waycrest_EE,1000,1000,5000,5000,119548,119548
2185,Zone_80_ArathiHighlands_AfterWarfront,180000,180000,300000,300000,120246,120246
2186,Zone_80_TheGreatSea,180000,180000,300000,300000,120278,120278
2187,Zone-81-PVP-CookingImpossible,180000,180000,250000,250000,125378,125378
2188,Zone-81-PVP-CookingImpossible_NomiWalk,180000,180000,250000,250000,125431,125431
2189,Event-81-HeritageArmor-BloodElf-Battle,180000,180000,250000,250000,125590,125590
2190,Event-81-HeritageArmor-BloodElf-ScourgeBattle,180000,180000,250000,250000,125740,125740
2191,Event-81-HeritageArmor-Dwarf-Forging,180000,180000,250000,250000,125634,125634
2192,Event-81-HeritageArmor-Dwarf-AegrimsStudy,180000,180000,250000,250000,125635,125635
2193,WARFRONT_81_Darkshore_Alliance_GeneralWalk,100000,100000,180000,180000,125670,125670
2194,WARFRONT_81_Darkshore_Alliance_FinalAssault,100000,100000,180000,180000,125671,125671
2195,WARFRONT_81_Darkshore_Horde_GeneralWalk,100000,100000,180000,180000,125883,125883
2196,WARFRONT_81_Darkshore_Horde_FinalAssault,100000,100000,180000,180000,125884,125884
2197,RAID_81_Zuldazar_Horde_Walk,100000,100000,180000,180000,125915,125915
2198,Event_81_WalkingtheShadows_Voljin,10000,10000,40000,40000,125961,125960
2199,Zone_81_Darkshore_Scenario_Walk_Horde,180000,180000,300000,300000,125975,125975
2200,Zone_81_Darkshore_Scenario_Walk_Alliance,180000,180000,300000,300000,125977,125977
2201,Islands_81_Havenswood_Intro,100000,100000,180000,180000,126125,126125
2202,Islands_81_Havenswood_Walk,180000,180000,300000,300000,125908,125908
2203,Islands_81_Havenswood_Invasion_Walk,180000,180000,300000,300000,126127,126127
2204,Islands_81_Jorundall_Intro,100000,100000,180000,180000,126148,126148
2205,Islands_81_Jorundall_Walk,180000,180000,300000,300000,126149,126149
2206,Islands_81_Jorundall_Invasion_Walk,180000,180000,300000,300000,126153,126153
2207,RAID_81_Zuldazar_Horde_BossPally,100000,100000,180000,180000,126174,126174
2208,RAID_81_Zuldazar_BossJaina01,100000,100000,180000,180000,126220,126220
2209,RAID_81_Zuldazar_Horde_BossApe,100000,100000,180000,180000,126273,126273
2210,RAID_81_Zuldazar_Pyramid,100000,100000,180000,180000,126329,126329
2211,RAID_81_Zuldazar_Horde_Dead,100000,100000,180000,180000,126279,126279
2212,RAID_81_Zuldazar_Horde_BossDuo,100000,100000,180000,180000,126320,126320
2213,RAID_81_Zuldazar_BossTreasure,100000,100000,180000,180000,126335,126335
2214,RAID_81_Zuldazar_BossLoa,100000,100000,180000,180000,126340,126340
2215,RAID_81_Zuldazar_BossRastakhan,100000,100000,180000,180000,126346,126346
2216,RAID_81_Zuldazar_Horde_Port,100000,100000,180000,180000,126348,126348
2217,RAID_81_Zuldazar_BossMekkatorque,100000,100000,180000,180000,126350,126350
2218,RAID_81_Zuldazar_Alliance_Port,100000,100000,180000,180000,126352,126352
2219,RAID_81_Zuldazar_BossSeaPriest,100000,100000,180000,180000,126355,126355
2220,RAID_81_Zuldazar_BossJaina02,100000,100000,180000,180000,126356,126356
2221,RAID_81_Zuldazar_Alliance_BossPally,100000,100000,180000,180000,126365,126365
2222,RAID_81_Zuldazar_Alliance_BossDuo,100000,100000,180000,180000,126366,126366
2223,RAID_81_Zuldazar_Alliance_BossApe,100000,100000,180000,180000,126367,126367
2224,Zone_81_KulTiras_WarCamp_H_NorwingtonBattle,100000,100000,180000,180000,126413,126413
2225,Event_81_Assaults_Horde_FinalBattle,100000,100000,180000,180000,126416,126416
2226,Event_81_Assaults_Alliance_FinalBattle,100000,100000,180000,180000,126415,126415
2227,RAID_81_Zuldazar_Alliance_Ship,100000,100000,180000,180000,126417,126417
2228,RAID_81_Zuldazar_Alliance_BloodMoon,100000,100000,180000,180000,126421,126421
2233,Event_815_BrawlersTrial,0,0,0,0,128098,128098
2234,PVP_Battlegrounds_EyeOfTheStorm,180000,180000,300000,300000,129972,129972
2235,Zone_815_AlliedRace_Zandalari_LoaKragwa,100000,100000,180000,180000,129662,129662
2236,Zone_815_AlliedRace_Zandalari_LoaGonk,100000,100000,180000,180000,129663,129663
2237,Zone_815_AlliedRace_Zandalari_LoaPaku,100000,100000,180000,180000,129664,129664
2238,Zone_815_AlliedRace_Zandalari_LoaBwonsamdi,100000,100000,180000,180000,129666,129666
2239,Zone_815_AlliedRace_KulTiran_Harbormaster,100000,100000,180000,180000,129703,129703
2240,Zone_815_AlliedRace_KulTiran_Brennadam,100000,100000,180000,180000,129705,129705
2241,Zone_815_AlliedRace_KulTiran_Atwater,100000,100000,180000,180000,129706,129706
2242,Zone_815_AlliedRace_KulTiran_UlfarRitual,100000,100000,180000,180000,129709,129709
2243,Zone_815_AlliedRace_KulTiran_FogtideProgress,100000,100000,180000,180000,129710,129710
2244,Zone_815_AlliedRace_KulTiran_FogtideComplete,100000,100000,180000,180000,129715,129715
2245,Zone_815_AlliedRace_KulTiran_Boat,100000,100000,180000,180000,129717,129717
2246,Zone_815_AlliedRace_KulTiran_Start,100000,100000,180000,180000,129718,129718
2247,Zone_815_AlliedRace_KulTiran_EvergreenGrove,100000,100000,180000,180000,129733,129733
2248,Zone_815_AlliedRace_Zandalari_ZanchulRide,100000,100000,180000,180000,129759,129759
2249,Zone_815_AlliedRace_Zandalari_Instigators,100000,100000,180000,180000,129762,129762
2250,Zone_815_AlliedRace_Zandalari_Council,100000,100000,180000,180000,129770,129770
2251,Zone_815_AlliedRace_Zandalari_LoaFly,100000,100000,180000,180000,129773,129773
2252,Zone_815_AlliedRace_Zandalari_Start,100000,100000,180000,180000,129774,129774
2253,Zone_815_AlliedRace_Zandalari_PreSpeech,100000,100000,180000,180000,129778,129778
2255,Zone_815_CrucibleofStorms,100000,100000,180000,180000,129930,129930
2256,ZONE_80_PVP_KulTirasArena,10000,10000,30000,30000,114680,114680
2257,Zone_815_PortalRoom_Alliance,100000,100000,180000,180000,129981,129981
2258,RAID_815_CrucibleofStorms_GeneralWalk,100000,100000,180000,180000,129976,129976
2259,RAID_815_CrucibleofStorms_Boss01,100000,100000,180000,180000,129975,129975
2260,RAID_815_CrucibleofStorms_Boss02,100000,100000,180000,180000,129979,129979
2261,EVENT_NPE_CampOnFire,100000,100000,180000,180000,135947,135947
