ID,DifficultyID,JournalEncounterItemID
3677,1,10265
3678,2,10265
3679,3,10265
3680,4,10265
3681,5,10265
3682,6,10265
3683,1,10266
3684,2,10266
3685,3,10266
3686,4,10266
3687,5,10266
3688,6,10266
3689,1,10267
3690,2,10267
3691,3,10267
3692,4,10267
3693,5,10267
3694,6,10267
3695,1,10268
3696,2,10268
3697,3,10268
3698,4,10268
3699,5,10268
3700,6,10268
3701,1,10269
3702,2,10269
3703,3,10269
3704,4,10269
3705,5,10269
3706,6,10269
3707,1,10270
3708,2,10270
3709,3,10270
3710,4,10270
3711,5,10270
3712,6,10270
3713,1,10271
3714,2,10271
3715,3,10271
3716,4,10271
3717,5,10271
3718,6,10271
3719,1,10272
3720,2,10272
3721,3,10272
3722,4,10272
3723,5,10272
3724,6,10272
3725,1,10273
3726,2,10273
3727,3,10273
3728,4,10273
3729,5,10273
3730,6,10273
3731,1,10274
3732,2,10274
3733,3,10274
3734,4,10274
3735,5,10274
3736,6,10274
3737,1,10275
3738,2,10275
3739,3,10275
3740,4,10275
3741,5,10275
3742,6,10275
3743,1,10276
3744,2,10276
3745,3,10276
3746,4,10276
3747,5,10276
3748,6,10276
3749,1,10277
3750,2,10277
3751,3,10277
3752,4,10277
3753,5,10277
3754,6,10277
3755,1,10278
3756,2,10278
3757,3,10278
3758,4,10278
3759,5,10278
3760,6,10278
3761,1,10279
3762,2,10279
3763,3,10279
3764,4,10279
3765,5,10279
3766,6,10279
3767,1,10280
3768,2,10280
3769,3,10280
3770,4,10280
3771,5,10280
3772,6,10280
3773,1,10281
3774,2,10281
3775,3,10281
3776,4,10281
3777,5,10281
3778,6,10281
3779,1,10282
3780,2,10282
3781,3,10282
3782,4,10282
3783,5,10282
3784,6,10282
3785,1,10283
3786,2,10283
3787,3,10283
3788,4,10283
3789,5,10283
3790,6,10283
3791,1,10284
3792,2,10284
3793,3,10284
3794,4,10284
3795,5,10284
3796,6,10284
3797,1,10285
3798,2,10285
3799,3,10285
3800,4,10285
3801,5,10285
3802,6,10285
3803,1,10286
3804,2,10286
3805,3,10286
3806,4,10286
3807,5,10286
3808,6,10286
3809,1,10287
3810,2,10287
3811,3,10287
3812,4,10287
3813,5,10287
3814,6,10287
3815,1,10288
3816,2,10288
3817,3,10288
3818,4,10288
3819,5,10288
3820,6,10288
3821,1,10289
3822,2,10289
3823,3,10289
3824,4,10289
3825,5,10289
3826,6,10289
3827,1,10290
3828,2,10290
3829,3,10290
3830,4,10290
3831,5,10290
3832,6,10290
3833,1,10291
3834,2,10291
3835,3,10291
3836,4,10291
3837,5,10291
3838,6,10291
3839,1,10292
3840,2,10292
3841,3,10292
3842,4,10292
3843,5,10292
3844,6,10292
3845,1,10293
3846,2,10293
3847,3,10293
3848,4,10293
3849,5,10293
3850,6,10293
3851,1,10294
3852,2,10294
3853,3,10294
3854,4,10294
3855,5,10294
3856,6,10294
3857,1,10295
3858,2,10295
3859,3,10295
3860,4,10295
3861,5,10295
3862,6,10295
3863,1,10296
3864,2,10296
3865,3,10296
3866,4,10296
3867,5,10296
3868,6,10296
3869,1,10297
3870,2,10297
3871,3,10297
3872,4,10297
3873,5,10297
3874,6,10297
3875,1,10298
3876,2,10298
3877,3,10298
3878,4,10298
3879,5,10298
3880,6,10298
3881,1,10299
3882,2,10299
3883,3,10299
3884,4,10299
3885,5,10299
3886,6,10299
3887,1,10300
3888,2,10300
3889,3,10300
3890,4,10300
3891,5,10300
3892,6,10300
3893,1,10301
3894,2,10301
3895,3,10301
3896,4,10301
3897,5,10301
3898,6,10301
3899,1,10302
3900,2,10302
3901,3,10302
3902,4,10302
3903,5,10302
3904,6,10302
3905,1,10303
3906,2,10303
3907,3,10303
3908,4,10303
3909,5,10303
3910,6,10303
3911,1,10304
3912,2,10304
3913,3,10304
3914,4,10304
3915,5,10304
3916,6,10304
3917,1,10305
3918,2,10305
3919,3,10305
3920,4,10305
3921,5,10305
3922,6,10305
3923,1,10306
3924,2,10306
3925,3,10306
3926,4,10306
3927,5,10306
3928,6,10306
3929,1,10307
3930,2,10307
3931,3,10307
3932,4,10307
3933,5,10307
3934,6,10307
3935,1,10308
3936,2,10308
3937,3,10308
3938,4,10308
3939,5,10308
3940,6,10308
3941,1,10309
3942,2,10309
3943,3,10309
3944,4,10309
3945,5,10309
3946,6,10309
3947,1,10310
3948,2,10310
3949,3,10310
3950,4,10310
3951,5,10310
3952,6,10310
3953,1,10311
3954,2,10311
3955,3,10311
3956,4,10311
3957,5,10311
3958,6,10311
3959,1,10312
3960,2,10312
3961,3,10312
3962,4,10312
3963,5,10312
3964,6,10312
3965,1,10313
3966,2,10313
3967,3,10313
3968,4,10313
3969,5,10313
3970,6,10313
3971,1,10314
3972,2,10314
3973,3,10314
3974,4,10314
3975,5,10314
3976,6,10314
3977,1,10315
3978,2,10315
3979,3,10315
3980,4,10315
3981,5,10315
3982,6,10315
3983,1,10316
3984,2,10316
3985,3,10316
3986,4,10316
3987,5,10316
3988,6,10316
3989,1,10317
3990,2,10317
3991,3,10317
3992,4,10317
3993,5,10317
3994,6,10317
3995,1,10318
3996,2,10318
3997,3,10318
3998,4,10318
3999,5,10318
4000,6,10318
4001,1,10319
4002,2,10319
4003,3,10319
4004,4,10319
4005,5,10319
4006,6,10319
4007,1,10320
4008,2,10320
4009,3,10320
4010,4,10320
4011,5,10321
4012,6,10321
4013,1,10322
4014,2,10322
4015,3,10322
4016,4,10322
4017,1,10323
4018,2,10323
4019,3,10323
4020,4,10323
4021,1,10324
4022,2,10324
4023,3,10324
4024,4,10324
4025,1,10325
4026,2,10325
4027,3,10325
4028,4,10325
4029,1,10326
4030,2,10326
4031,3,10326
4032,4,10326
4033,1,10327
4034,2,10327
4035,3,10327
4036,4,10327
4037,5,10328
4038,6,10328
4039,5,10329
4040,6,10329
4041,1,10330
4042,2,10330
4043,3,10330
4044,4,10330
4045,1,10331
4046,2,10331
4047,3,10331
4048,4,10331
4049,5,10332
4050,6,10332
4051,5,10333
4052,6,10333
4053,1,10334
4054,2,10334
4055,3,10334
4056,4,10334
4057,1,10335
4058,2,10335
4059,3,10335
4060,4,10335
4061,5,10336
4062,6,10336
4063,1,10337
4064,2,10337
4065,3,10337
4066,4,10337
4067,5,10338
4068,6,10338
4069,5,10339
4070,6,10339
4071,5,10340
4072,6,10340
4073,1,10341
4074,2,10341
4075,3,10341
4076,4,10341
4077,5,10342
4078,6,10342
4079,5,10343
4080,6,10343
4081,5,10344
4082,6,10344
4083,1,10345
4084,2,10345
4085,3,10345
4086,4,10345
4087,5,10346
4088,6,10346
4089,5,10347
4090,6,10347
4091,5,10348
4092,6,10348
4093,5,10349
4094,6,10349
4095,5,10350
4096,6,10350
4097,5,10351
4098,6,10351
4099,5,10352
4100,6,10352
4101,5,10353
4102,6,10353
4103,5,10354
4104,6,10354
4105,5,10355
4106,6,10355
4107,1,10356
4108,2,10356
4109,3,10356
4110,4,10356
4111,1,10357
4112,2,10357
4113,3,10357
4114,4,10357
4115,1,10359
4116,2,10359
4117,3,10359
4118,4,10359
4119,1,10360
4120,2,10360
4121,3,10360
4122,4,10360
4123,1,10361
4124,2,10361
4125,3,10361
4126,4,10361
4127,1,10362
4128,2,10362
4129,3,10362
4130,4,10362
4131,1,10363
4132,2,10363
4133,3,10363
4134,4,10363
4135,5,10364
4136,6,10364
4137,1,10365
4138,2,10365
4139,3,10365
4140,4,10365
4141,5,10366
4142,6,10366
4143,5,10367
4144,6,10367
4145,5,10368
4146,6,10368
4147,1,10369
4148,2,10369
4149,3,10369
4150,4,10369
4151,1,10370
4152,2,10370
4153,3,10370
4154,4,10370
4155,1,10371
4156,2,10371
4157,3,10371
4158,4,10371
4159,1,10372
4160,2,10372
4161,3,10372
4162,4,10372
4163,1,10373
4164,2,10373
4165,3,10373
4166,4,10373
4167,1,10374
4168,2,10374
4169,3,10374
4170,4,10374
4171,5,10375
4172,6,10375
4173,1,10376
4174,2,10376
4175,3,10376
4176,4,10376
4177,1,10377
4178,2,10377
4179,3,10377
4180,4,10377
4181,1,10378
4182,2,10378
4183,3,10378
4184,4,10378
4185,1,10379
4186,2,10379
4187,3,10379
4188,4,10379
4189,5,10380
4190,6,10380
4191,1,10381
4192,2,10381
4193,3,10381
4194,4,10381
4195,5,10382
4196,6,10382
4197,1,10383
4198,2,10383
4199,3,10383
4200,4,10383
4201,1,10384
4202,2,10384
4203,3,10384
4204,4,10384
4205,1,10385
4206,2,10385
4207,3,10385
4208,4,10385
4209,1,10386
4210,2,10386
4211,3,10386
4212,4,10386
4213,1,10387
4214,2,10387
4215,3,10387
4216,4,10387
4217,5,10388
4218,6,10388
4219,1,10389
4220,2,10389
4221,3,10389
4222,4,10389
4223,5,10390
4224,6,10390
4225,5,10391
4226,6,10391
4227,1,10392
4228,2,10392
4229,3,10392
4230,4,10392
4231,5,10393
4232,6,10393
4233,1,10394
4234,2,10394
4235,3,10394
4236,4,10394
4237,5,10396
4238,6,10396
4239,5,10397
4240,6,10397
4241,5,10398
4242,6,10398
4243,5,10399
4244,6,10399
4245,5,10400
4246,6,10400
4247,5,10401
4248,6,10401
4249,5,10402
4250,6,10402
4251,5,10403
4252,6,10403
4253,5,10404
4254,6,10404
4255,5,10405
4256,6,10405
4257,5,10406
4258,6,10406
4259,5,10407
4260,6,10407
4261,5,10408
4262,6,10408
4263,5,10409
4264,6,10409
4265,5,10410
4266,6,10410
4267,5,10411
4268,6,10411
4269,5,10412
4270,6,10412
4271,5,10413
4272,6,10413
4273,1,10414
4274,2,10414
4275,3,10414
4276,4,10414
4277,5,10415
4278,6,10415
4279,1,10416
4280,2,10416
4281,3,10416
4282,4,10416
4283,5,10417
4284,6,10417
4285,1,10418
4286,2,10418
4287,3,10418
4288,4,10418
4289,5,10419
4290,6,10419
4291,1,10420
4292,2,10420
4293,3,10420
4294,4,10420
4295,5,10421
4296,6,10421
4297,5,10422
4298,6,10422
4299,1,10423
4300,2,10423
4301,3,10423
4302,4,10423
4303,1,10424
4304,2,10424
4305,3,10424
4306,4,10424
4307,5,10425
4308,6,10425
4309,1,10426
4310,2,10426
4311,3,10426
4312,4,10426
4313,1,10427
4314,2,10427
4315,3,10427
4316,4,10427
4317,5,10428
4318,6,10428
4319,1,10429
4320,2,10429
4321,3,10429
4322,4,10429
4323,1,10430
4324,2,10430
4325,3,10430
4326,4,10430
4327,1,10431
4328,2,10431
4329,3,10431
4330,4,10431
4331,1,10432
4332,2,10432
4333,3,10432
4334,4,10432
4335,1,10433
4336,2,10433
4337,3,10433
4338,4,10433
4339,5,10434
4340,6,10434
4341,5,10435
4342,6,10435
4343,1,10436
4344,2,10436
4345,3,10436
4346,4,10436
4347,1,10437
4348,2,10437
4349,3,10437
4350,4,10437
4351,5,10438
4352,6,10438
4353,5,10439
4354,6,10439
4355,1,10440
4356,2,10440
4357,3,10440
4358,4,10440
4359,1,10441
4360,2,10441
4361,3,10441
4362,4,10441
4363,5,10442
4364,6,10442
4365,1,10443
4366,2,10443
4367,3,10443
4368,4,10443
4369,5,10444
4370,6,10444
4371,5,10445
4372,6,10445
4373,1,10446
4374,2,10446
4375,3,10446
4376,4,10446
4377,5,10447
4378,6,10447
4379,1,10448
4380,2,10448
4381,3,10448
4382,4,10448
4383,1,10450
4384,2,10450
4385,3,10450
4386,4,10450
4387,5,10451
4388,6,10451
4389,5,10452
4390,6,10452
4391,5,10453
4392,6,10453
4393,1,10454
4394,2,10454
4395,3,10454
4396,4,10454
4397,5,10455
4398,6,10455
4399,5,10456
4400,6,10456
4401,5,10457
4402,6,10457
4403,5,10458
4404,6,10458
4405,5,10459
4406,6,10459
4407,5,10460
4408,6,10460
4409,5,10461
4410,6,10461
4411,5,10462
4412,6,10462
4413,5,10463
4414,6,10463
4415,5,10464
4416,6,10464
4417,5,10465
4418,6,10465
4419,5,10466
4420,6,10466
4421,5,10467
4422,6,10467
4423,5,10468
4424,6,10468
4425,5,10469
4426,6,10469
4427,5,10470
4428,6,10470
4429,1,10471
4430,2,10471
4431,3,10471
4432,4,10471
4433,1,10472
4434,2,10472
4435,3,10472
4436,4,10472
4437,5,10473
4438,6,10473
4439,5,10474
4440,6,10474
4441,1,10475
4442,2,10475
4443,3,10475
4444,4,10475
4445,1,10476
4446,2,10476
4447,3,10476
4448,4,10476
4449,1,10477
4450,2,10477
4451,3,10477
4452,4,10477
4453,5,10478
4454,6,10478
4455,1,10479
4456,2,10479
4457,3,10479
4458,4,10479
4459,1,10480
4460,2,10480
4461,3,10480
4462,4,10480
4463,5,10481
4464,6,10481
4465,5,10482
4466,6,10482
4467,1,10483
4468,2,10483
4469,3,10483
4470,4,10483
4471,1,10484
4472,2,10484
4473,3,10484
4474,4,10484
4475,5,10485
4476,6,10485
4477,1,10486
4478,2,10486
4479,3,10486
4480,4,10486
4481,1,10487
4482,2,10487
4483,3,10487
4484,4,10487
4485,1,10488
4486,2,10488
4487,3,10488
4488,4,10488
4489,1,10489
4490,2,10489
4491,3,10489
4492,4,10489
4493,1,10490
4494,2,10490
4495,3,10490
4496,4,10490
4497,1,10491
4498,2,10491
4499,3,10491
4500,4,10491
4501,1,10492
4502,2,10492
4503,3,10492
4504,4,10492
4505,1,10493
4506,2,10493
4507,3,10493
4508,4,10493
4509,1,10494
4510,2,10494
4511,3,10494
4512,4,10494
4513,1,10495
4514,2,10495
4515,3,10495
4516,4,10495
4517,1,10496
4518,2,10496
4519,3,10496
4520,4,10496
4521,5,10498
4522,6,10498
4523,5,10499
4524,6,10499
4525,5,10500
4526,6,10500
4527,5,10501
4528,6,10501
4529,1,10502
4530,2,10502
4531,3,10502
4532,4,10502
4533,1,10503
4534,2,10503
4535,3,10503
4536,4,10503
4537,1,10504
4538,2,10504
4539,3,10504
4540,4,10504
4541,1,10505
4542,2,10505
4543,3,10505
4544,4,10505
4545,1,10506
4546,2,10506
4547,3,10506
4548,4,10506
4549,5,10507
4550,6,10507
4551,1,10508
4552,2,10508
4553,3,10508
4554,4,10508
4555,1,10509
4556,2,10509
4557,3,10509
4558,4,10509
4559,5,10510
4560,6,10510
4561,5,10511
4562,6,10511
4563,1,10512
4564,2,10512
4565,3,10512
4566,4,10512
4567,5,10513
4568,6,10513
4569,1,10514
4570,2,10514
4571,3,10514
4572,4,10514
4573,5,10515
4574,6,10515
4575,5,10516
4576,6,10516
4577,5,10517
4578,6,10517
4579,5,10518
4580,6,10518
4581,5,10519
4582,6,10519
4583,5,10520
4584,6,10520
4585,1,10521
4586,2,10521
4587,3,10521
4588,4,10521
4589,5,10522
4590,6,10522
4591,1,10523
4592,2,10523
4593,3,10523
4594,4,10523
4595,5,10524
4596,6,10524
4597,5,10525
4598,6,10525
4599,5,10526
4600,6,10526
4601,1,10527
4602,2,10527
4603,3,10527
4604,4,10527
4605,5,10528
4606,6,10528
4607,5,10529
4608,6,10529
4609,5,10530
4610,6,10530
4611,5,10531
4612,6,10531
4613,5,10532
4614,6,10532
4615,1,10533
4616,2,10533
4617,3,10533
4618,4,10533
4619,5,10534
4620,6,10534
4621,1,10535
4622,2,10535
4623,3,10535
4624,4,10535
4625,1,10536
4626,2,10536
4627,3,10536
4628,4,10536
4629,1,10537
4630,2,10537
4631,3,10537
4632,4,10537
4633,1,10538
4634,2,10538
4635,3,10538
4636,4,10538
4637,1,10539
4638,2,10539
4639,3,10539
4640,4,10539
4641,1,10540
4642,2,10540
4643,3,10540
4644,4,10540
4645,5,10542
4646,6,10542
4647,1,10543
4648,2,10543
4649,3,10543
4650,4,10543
4651,5,10544
4652,6,10544
4653,5,10545
4654,6,10545
4655,1,10546
4656,2,10546
4657,3,10546
4658,4,10546
4659,5,10547
4660,6,10547
4661,5,10548
4662,6,10548
4663,1,10549
4664,2,10549
4665,3,10549
4666,4,10549
4667,1,10550
4668,2,10550
4669,3,10550
4670,4,10550
4671,1,10551
4672,2,10551
4673,3,10551
4674,4,10551
4675,1,10552
4676,2,10552
4677,3,10552
4678,4,10552
4679,5,10553
4680,6,10553
4681,1,10554
4682,2,10554
4683,3,10554
4684,4,10554
4685,1,10555
4686,2,10555
4687,3,10555
4688,4,10555
4689,5,10556
4690,6,10556
4691,5,10557
4692,6,10557
4693,1,10558
4694,2,10558
4695,3,10558
4696,4,10558
4697,1,10559
4698,2,10559
4699,3,10559
4700,4,10559
4701,5,10560
4702,6,10560
4703,1,10561
4704,2,10561
4705,3,10561
4706,4,10561
4707,5,10562
4708,6,10562
4709,5,10563
4710,6,10563
4711,1,10564
4712,2,10564
4713,3,10564
4714,4,10564
4715,5,10565
4716,6,10565
4717,5,10566
4718,6,10566
4719,5,10567
4720,6,10567
4721,1,10568
4722,2,10568
4723,3,10568
4724,4,10568
4725,5,10569
4726,6,10569
4727,5,10570
4728,6,10570
4729,5,10571
4730,6,10571
4731,5,10572
4732,6,10572
4733,1,10573
4734,2,10573
4735,3,10573
4736,4,10573
4737,5,10574
4738,6,10574
4739,5,10575
4740,6,10575
4741,1,10576
4742,2,10576
4743,3,10576
4744,4,10576
4745,5,10577
4746,6,10577
4747,1,10578
4748,2,10578
4749,3,10578
4750,4,10578
4751,5,10579
4752,6,10579
4753,1,10580
4754,2,10580
4755,3,10580
4756,4,10580
4757,1,10581
4758,2,10581
4759,3,10581
4760,4,10581
4761,1,10583
4762,2,10583
4763,3,10583
4764,4,10583
4765,5,10584
4766,6,10584
4767,1,10585
4768,2,10585
4769,3,10585
4770,4,10585
4771,5,10586
4772,6,10586
4773,5,10587
4774,6,10587
4775,1,10588
4776,2,10588
4777,3,10588
4778,4,10588
4779,1,10589
4780,2,10589
4781,3,10589
4782,4,10589
4783,1,10590
4784,2,10590
4785,3,10590
4786,4,10590
4787,5,10591
4788,6,10591
4789,5,10592
4790,6,10592
4791,1,10593
4792,2,10593
4793,3,10593
4794,4,10593
4795,1,10594
4796,2,10594
4797,3,10594
4798,4,10594
4799,1,10595
4800,2,10595
4801,3,10595
4802,4,10595
4803,5,10596
4804,6,10596
4805,5,10597
4806,6,10597
4807,1,10598
4808,2,10598
4809,3,10598
4810,4,10598
4811,5,10599
4812,6,10599
4813,5,10600
4814,6,10600
4815,1,10601
4816,2,10601
4817,3,10601
4818,4,10601
4819,1,10602
4820,2,10602
4821,3,10602
4822,4,10602
4823,5,10603
4824,6,10603
4825,5,10604
4826,6,10604
4827,1,10605
4828,2,10605
4829,3,10605
4830,4,10605
4831,1,10606
4832,2,10606
4833,3,10606
4834,4,10606
4835,5,10607
4836,6,10607
4837,1,10608
4838,2,10608
4839,3,10608
4840,4,10608
4841,5,10609
4842,6,10609
4843,1,10610
4844,2,10610
4845,3,10610
4846,4,10610
4847,5,10610
4848,6,10610
4849,5,10611
4850,6,10611
4851,1,10612
4852,2,10612
4853,3,10612
4854,4,10612
4855,5,10613
4856,6,10613
4857,1,10614
4858,2,10614
4859,3,10614
4860,4,10614
4861,5,10615
4862,6,10615
4863,1,10616
4864,2,10616
4865,3,10616
4866,4,10616
4867,5,10617
4868,6,10617
4869,1,10619
4870,2,10619
4871,3,10619
4872,4,10619
4873,5,10620
4874,6,10620
4875,5,10621
4876,6,10621
4877,1,10622
4878,2,10622
4879,3,10622
4880,4,10622
4881,1,10623
4882,2,10623
4883,3,10623
4884,4,10623
4885,5,10624
4886,6,10624
4887,1,10625
4888,2,10625
4889,3,10625
4890,4,10625
4891,5,10626
4892,6,10626
4893,1,10627
4894,2,10627
4895,3,10627
4896,4,10627
4897,1,10628
4898,2,10628
4899,3,10628
4900,4,10628
4901,5,10629
4902,6,10629
4903,1,10630
4904,2,10630
4905,3,10630
4906,4,10630
4907,5,10631
4908,6,10631
4909,1,10632
4910,2,10632
4911,3,10632
4912,4,10632
4913,1,10633
4914,2,10633
4915,3,10633
4916,4,10633
4917,5,10634
4918,6,10634
4919,5,10635
4920,6,10635
4921,1,10636
4922,2,10636
4923,3,10636
4924,4,10636
4925,5,10637
4926,6,10637
4927,1,10707
4928,2,10707
4929,3,10707
4930,4,10707
4931,1,10709
4932,2,10709
4933,3,10709
4934,4,10709
4935,5,10711
4936,6,10711
4937,1,10712
4938,2,10712
4939,3,10712
4940,4,10712
4941,5,10713
4942,6,10713
4943,5,10715
4944,6,10715
4945,1,10716
4946,2,10716
4947,3,10716
4948,4,10716
4949,5,10717
4950,6,10717
4951,5,10719
4952,6,10719
4953,1,10720
4954,2,10720
4955,3,10720
4956,4,10720
4957,5,10721
4958,6,10721
4959,5,10724
4960,6,10724
4961,1,10725
4962,2,10725
4963,3,10725
4964,4,10725
4965,5,10726
4966,6,10726
4967,5,10729
4968,6,10729
4973,5,10731
4974,6,10731
4975,1,10735
4976,2,10735
4977,3,10735
4978,4,10735
4979,5,10736
4980,6,10736
4981,5,10738
4982,6,10738
4983,5,10741
4984,6,10741
4987,5,10745
4988,6,10745
4989,5,10746
4990,6,10746
4991,5,10747
4992,6,10747
4993,5,10748
4994,6,10748
4995,1,10754
4996,2,10754
4997,3,10754
4998,4,10754
4999,1,10756
5000,2,10756
5001,3,10756
5002,4,10756
5003,1,10758
5004,2,10758
5005,3,10758
5006,4,10758
5007,1,10760
5008,2,10760
5009,3,10760
5010,4,10760
5011,5,10761
5012,6,10761
5013,1,10762
5014,2,10762
5015,3,10762
5016,4,10762
5017,5,10764
5018,6,10764
5019,5,10766
5020,6,10766
5021,5,10768
5022,6,10768
5023,5,10769
5024,6,10769
5025,1,10770
5026,2,10770
5027,3,10770
5028,4,10770
5029,5,10770
5030,6,10770
5031,1,10771
5032,2,10771
5033,3,10771
5034,4,10771
5035,1,10772
5036,2,10772
5037,3,10772
5038,4,10772
5039,1,10773
5040,2,10773
5041,3,10773
5042,4,10773
5043,1,10774
5044,2,10774
5045,3,10774
5046,4,10774
5047,1,10775
5048,2,10775
5049,3,10775
5050,4,10775
5051,1,10776
5052,2,10776
5053,3,10776
5054,4,10776
5055,1,10777
5056,2,10777
5057,3,10777
5058,4,10777
5059,1,10778
5060,2,10778
5061,3,10778
5062,4,10778
5063,1,10779
5064,2,10779
5065,3,10779
5066,4,10779
5067,1,10780
5068,2,10780
5069,3,10780
5070,4,10780
5071,5,10781
5072,6,10781
5073,5,10782
5074,6,10782
5075,5,10783
5076,6,10783
5077,1,10793
5078,2,10793
5079,3,10793
5080,4,10793
5081,1,10795
5082,2,10795
5083,3,10795
5084,4,10795
5085,5,10797
5086,6,10797
5087,1,10798
5088,2,10798
5089,3,10798
5090,4,10798
5091,5,10800
5092,6,10800
5093,1,10802
5094,2,10802
5095,3,10802
5096,4,10802
5097,5,10803
5098,6,10803
5099,1,10806
5100,2,10806
5101,3,10806
5102,4,10806
5103,5,10807
5104,6,10807
5105,5,10810
5106,6,10810
5107,1,10819
5108,2,10819
5109,3,10819
5110,4,10819
5111,1,10820
5112,2,10820
5113,3,10820
5114,4,10820
5115,1,10821
5116,2,10821
5117,3,10821
5118,4,10821
5119,1,10822
5120,2,10822
5121,3,10822
5122,4,10822
5123,1,10823
5124,2,10823
5125,3,10823
5126,4,10823
5127,5,10824
5128,6,10824
5129,1,10825
5130,2,10825
5131,3,10825
5132,4,10825
5133,5,10826
5134,6,10826
5135,1,10827
5136,2,10827
5137,3,10827
5138,4,10827
5139,5,10828
5140,6,10828
5141,5,10829
5142,6,10829
5143,5,10830
5144,6,10830
5145,1,10831
5146,2,10831
5147,3,10831
5148,4,10831
5149,1,10832
5150,2,10832
5151,3,10832
5152,4,10832
5153,1,10833
5154,2,10833
5155,3,10833
5156,4,10833
5157,5,10833
5158,6,10833
5159,1,10834
5160,2,10834
5161,3,10834
5162,4,10834
5163,1,10835
5164,2,10835
5165,3,10835
5166,4,10835
5167,1,10836
5168,2,10836
5169,3,10836
5170,4,10836
5171,1,10837
5172,2,10837
5173,3,10837
5174,4,10837
5175,5,10838
5176,6,10838
5177,5,10839
5178,6,10839
5179,5,10840
5180,6,10840
5181,5,10841
5182,6,10841
5183,5,10842
5184,6,10842
5185,5,10843
5186,6,10843
5187,5,10844
5188,6,10844
5189,5,10845
5190,6,10845
5191,1,10851
5192,2,10851
5193,3,10851
5194,4,10851
5195,1,10854
5196,2,10854
5197,3,10854
5198,4,10854
5199,1,10855
5200,2,10855
5201,3,10855
5202,4,10855
5203,5,10857
5204,6,10857
5205,5,10858
5206,6,10858
5207,5,10864
5208,6,10864
5209,5,10865
5210,6,10865
5211,5,10866
5212,6,10866
5213,1,10867
5214,2,10867
5215,3,10867
5216,4,10867
5217,5,10868
5218,6,10868
5219,1,10869
5220,2,10869
5221,3,10869
5222,4,10869
5223,5,10870
5224,6,10870
5225,1,10871
5226,2,10871
5227,3,10871
5228,4,10871
5229,1,10872
5230,2,10872
5231,3,10872
5232,4,10872
5233,1,10873
5234,2,10873
5235,3,10873
5236,4,10873
5237,1,10874
5238,2,10874
5239,3,10874
5240,4,10874
5241,1,10875
5242,2,10875
5243,3,10875
5244,4,10875
5245,1,10876
5246,2,10876
5247,3,10876
5248,4,10876
5249,1,10877
5250,2,10877
5251,3,10877
5252,4,10877
5253,1,10879
5254,2,10879
5255,3,10879
5256,4,10879
5257,5,10884
5258,6,10884
5259,1,10885
5260,2,10885
5261,3,10885
5262,4,10885
5263,5,10885
5264,6,10885
5265,5,10886
5266,6,10886
5267,5,10887
5268,6,10887
5269,5,10906
5270,6,10906
5271,5,10907
5272,6,10907
5273,5,10908
5274,6,10908
5275,1,10916
5276,2,10916
5277,3,10916
5278,4,10916
5279,1,10920
5280,2,10920
5281,3,10920
5282,4,10920
5283,1,10922
5284,2,10922
5285,3,10922
5286,4,10922
5287,5,10924
5288,6,10924
5289,1,10925
5290,2,10925
5291,3,10925
5292,4,10925
5293,5,10927
5294,6,10927
5295,1,10928
5296,2,10928
5297,3,10928
5298,4,10928
5299,5,10930
5300,6,10930
5301,1,10932
5302,2,10932
5303,3,10932
5304,4,10932
5305,5,10934
5306,6,10934
5307,5,10937
5308,6,10937
5309,1,10941
5310,2,10941
5311,3,10941
5312,4,10941
5313,1,10945
5314,2,10945
5315,3,10945
5316,4,10945
5317,5,10948
5318,6,10948
5319,1,10949
5320,2,10949
5321,3,10949
5322,4,10949
5323,1,10950
5324,2,10950
5325,3,10950
5326,4,10950
5327,1,10951
5328,2,10951
5329,3,10951
5330,4,10951
5331,5,10952
5332,6,10952
5333,1,10953
5334,2,10953
5335,3,10953
5336,4,10953
5337,5,10954
5338,6,10954
5339,1,10955
5340,2,10955
5341,3,10955
5342,4,10955
5343,5,10956
5344,6,10956
5345,5,10957
5346,6,10957
5347,5,10958
5348,6,10958
5349,5,10959
5350,6,10959
5351,5,10960
5352,6,10960
5353,5,10961
5354,6,10961
5355,5,10962
5356,6,10962
5357,5,10963
5358,6,10963
5359,5,10964
5360,6,10964
5361,5,10965
5362,6,10965
5363,1,10969
5364,2,10969
5365,3,10969
5366,4,10969
5367,5,10969
5368,6,10969
5369,1,10973
5370,2,10973
5371,3,10973
5372,4,10973
5373,1,10974
5374,2,10974
5375,3,10974
5376,4,10974
5377,1,10975
5378,2,10975
5379,3,10975
5380,4,10975
5381,1,10976
5382,2,10976
5383,3,10976
5384,4,10976
5385,1,10977
5386,2,10977
5387,3,10977
5388,4,10977
5389,1,10978
5390,2,10978
5391,3,10978
5392,4,10978
5393,1,10979
5394,2,10979
5395,3,10979
5396,4,10979
5397,1,10980
5398,2,10980
5399,3,10980
5400,4,10980
5401,5,10981
5402,6,10981
5403,5,10982
5404,6,10982
5405,5,10983
5406,6,10983
5407,1,10991
5408,2,10991
5409,3,10991
5410,4,10991
5411,1,10995
5412,2,10995
5413,3,10995
5414,4,10995
5415,1,10998
5416,2,10998
5417,3,10998
5418,4,10998
5419,1,11000
5420,2,11000
5421,3,11000
5422,4,11000
5423,5,11001
5424,6,11001
5425,1,11003
5426,2,11003
5427,3,11003
5428,4,11003
5429,5,11004
