ID,DifficultyID,MaxLevel,MaxPassiveAuraLevel,BaseLevel,SpellLevel,SpellID
104315,0,0,0,0,60,24309
104316,0,0,0,0,20,23268
104317,0,0,0,0,65,22734
104318,0,0,0,0,62,22574
104319,0,0,0,0,16,22730
104320,0,0,0,0,60,24238
104321,0,0,0,0,60,22686
104322,0,0,0,0,20,23106
104324,0,0,0,0,20,23039
104326,0,0,0,0,58,22908
104327,0,0,0,0,30,23683
104328,0,0,0,10,10,23817
104329,0,0,0,10,10,23819
104330,0,0,0,10,10,23820
104331,0,48,0,40,40,24119
104332,0,0,0,0,5,23262
104333,0,0,0,30,30,23501
104334,0,0,0,10,10,23821
104335,0,0,0,0,10,23354
104337,0,0,0,40,40,23881
104338,0,0,0,0,10,23498
104339,0,0,0,10,10,23499
104340,0,0,0,30,30,23500
104341,0,0,0,0,1,22822
104342,0,0,0,0,30,23100
104343,0,0,0,0,1,22724
104344,0,0,0,0,40,23008
104345,0,0,0,0,0,24411
104346,0,0,0,0,54,24631
104347,0,0,0,0,60,24632
104348,0,0,0,0,20,24332
104349,0,0,0,0,24,24584
104350,0,0,0,0,45,24375
104351,0,58,0,0,48,23947
104352,0,0,0,0,20,24331
104353,0,70,0,0,60,23948
104354,0,0,0,0,1,25378
104355,0,40,0,0,30,24450
104356,0,0,0,0,50,24516
104357,0,0,0,60,60,25300
104358,0,70,0,60,60,25302
104359,0,0,0,0,12,24302
104360,0,0,0,0,54,23960
104361,0,0,0,0,1,24438
104362,0,60,0,0,50,24826
104363,0,0,0,0,6,24333
104364,0,0,0,0,50,24445
104365,0,0,0,0,20,24446
104366,0,0,0,0,50,24449
104367,0,60,0,0,50,24453
104368,0,60,0,0,52,24354
104369,0,0,0,0,0,24355
104370,0,38,0,30,30,24118
104371,0,0,0,0,50,25195
104372,0,0,0,0,40,24454
104373,0,0,0,0,1,24671
104374,0,0,0,0,1,24682
104375,0,0,0,0,20,24685
104376,0,0,0,0,20,22582
104377,0,0,0,0,40,24500
104378,0,0,0,0,1,23249
104379,0,65,0,0,60,23964
104380,0,0,0,0,50,24455
104381,0,0,0,40,40,24858
104382,0,0,0,0,20,22713
104383,0,0,0,0,1,23598
104384,0,0,0,0,30,23601
104385,0,24,0,8,8,24423
104386,0,0,0,0,1,24048
104387,0,0,0,0,1,24049
104388,0,0,0,0,50,24257
104389,0,0,0,0,1,24212
104390,0,0,0,50,50,24854
104391,0,0,0,0,20,24315
104392,0,0,0,0,63,24316
104393,0,0,0,0,50,24501
104394,0,0,0,0,40,24507
104395,0,0,0,0,60,22661
104396,0,0,0,0,20,24458
104397,0,0,0,0,1,22946
104398,0,0,0,0,20,22947
104399,0,0,0,0,0,22731
104400,0,0,0,1,1,23602
104401,0,0,0,0,8,23603
104402,0,0,0,46,46,23474
104403,0,0,0,58,58,23476
104404,0,0,0,58,58,23477
104405,0,0,0,0,1,23220
104406,0,0,0,0,0,23541
104407,0,0,0,0,20,22821
104408,0,65,0,0,60,22751
104409,0,0,0,0,55,23266
104410,0,0,0,0,1,24573
104411,0,0,0,54,54,23893
104412,0,0,0,60,60,23894
104413,0,0,0,0,50,23682
104414,0,0,0,0,1,22859
104415,0,0,0,0,20,22937
104416,0,0,0,0,10,24184
104417,0,0,0,0,1,24185
104418,0,0,0,0,30,24447
104419,0,0,0,0,60,24393
104420,0,0,0,40,40,24394
104421,0,0,0,0,40,24388
104422,0,0,0,8,8,24867
104424,0,0,0,0,20,24004
104425,0,0,0,0,0,24869
104426,0,0,0,0,40,24448
104427,0,43,0,0,0,24412
104428,0,43,0,0,0,24413
104430,0,0,0,0,0,24384
104431,0,0,0,0,20,23642
104432,0,0,0,10,10,23519
104433,0,43,0,0,0,23567
104434,0,0,0,0,60,23462
104435,0,0,0,0,20,22938
104436,0,0,0,10,10,23468
104437,0,0,0,22,22,23470
104439,0,0,0,0,1,23979
104440,0,0,0,0,55,24360
104441,0,0,0,0,15,24382
104442,0,0,0,0,28,24415
104443,0,0,0,0,15,24417
104444,0,0,0,0,1,24686
104445,0,0,0,0,20,24339
104447,0,0,0,0,20,24112
104448,0,0,0,0,1,24242
104449,0,0,0,46,46,23475
104450,0,60,0,0,60,23605
104451,0,0,0,34,34,23472
104452,0,0,0,34,34,23473
104453,0,0,0,0,20,24337
104454,0,0,0,0,1,23246
104455,0,0,0,0,62,28663
104456,0,0,0,0,20,24495
104457,0,0,0,0,45,24363
104458,0,0,0,0,34,24310
104460,0,0,0,48,48,23892
104461,0,0,0,0,20,24435
104462,0,0,0,0,20,24334
104463,0,0,0,0,60,24335
104464,0,0,0,0,60,24336
104465,0,0,0,0,20,23392
104466,0,0,0,0,40,24444
104467,0,0,0,0,60,23422
104468,0,0,0,0,1,23242
104469,0,0,0,0,20,23391
104470,0,0,0,0,1,23252
104471,0,0,0,0,20,24612
104472,0,34,0,28,28,23458
104473,0,0,0,0,36,24236
104474,0,0,0,0,45,24883
104475,0,70,0,40,40,24905
104476,0,70,0,40,40,24907
104477,0,0,0,0,1,24208
104478,0,0,0,0,1,24209
104479,0,0,0,0,1,24292
104481,0,0,0,0,63,23461
104482,0,0,0,0,20,24614
104483,0,0,0,0,20,24615
104484,0,0,0,0,20,24616
104485,0,0,0,0,1,23250
104486,0,0,0,0,1,23251
104487,0,43,0,0,0,24414
104489,0,60,0,0,56,24170
104495,0,0,0,0,55,23719
104496,0,0,0,0,1,23239
104497,0,0,0,0,1,23241
104498,0,0,0,10,10,23469
104499,0,0,0,22,22,23471
104500,0,0,0,0,1,23485
104501,0,0,0,0,0,23692
104502,0,0,0,0,8,24424
104503,0,0,0,0,0,23540
104504,0,0,0,0,60,24063
104505,0,0,0,0,15,24383
104506,0,56,0,50,50,24348
104507,0,0,0,0,20,24193
104508,0,0,0,0,20,24326
104509,0,0,0,0,1,24327
104510,0,0,0,0,40,24463
104511,0,0,0,0,1,23247
104512,0,0,0,0,20,23859
104513,0,0,0,0,30,24053
104514,0,60,0,60,60,24406
104515,0,0,0,0,20,24459
104516,0,0,0,10,10,23522
104517,0,0,0,0,1,23221
104518,0,0,0,0,1,23222
104519,0,0,0,0,40,24607
104520,0,0,0,0,24,24608
104521,0,0,0,0,10,24609
104522,0,0,0,0,1,24252
104523,0,0,0,0,58,24042
104524,0,0,0,0,20,24618
104525,0,0,0,0,1,23967
104526,0,0,0,0,24,24674
104527,0,0,0,0,1,24110
104528,0,0,0,0,20,24408
104529,0,0,0,0,0,24409
104530,0,0,0,0,0,24410
104531,0,0,0,0,60,23848
104532,0,0,0,0,60,23850
104533,0,0,0,0,58,23790
104534,0,0,0,0,40,23109
104535,0,0,0,0,1,23255
104536,0,65,0,0,60,23693
104537,0,0,0,0,20,24407
104538,0,0,0,0,50,23110
104539,0,0,0,0,40,23111
104540,0,0,0,0,50,23112
104541,0,0,0,0,58,23792
104542,0,0,0,0,0,24800
104543,0,0,0,0,20,24680
104544,0,0,0,0,1,23952
104545,0,0,0,0,1,24669
104546,0,60,0,56,56,25345
104547,0,0,0,0,20,25424
104548,0,0,0,0,15,25123
104549,0,0,0,60,60,25359
104550,0,0,0,60,60,25360
104551,0,0,0,60,60,25288
104552,0,0,0,0,1,25462
104553,0,0,0,0,10,24722
104554,0,0,0,0,1,26248
104555,0,0,0,0,20,24942
104556,0,0,0,0,20,24668
104557,0,0,0,60,60,25349
104558,0,0,0,0,13,24683
104559,0,0,0,0,1,26241
104560,0,0,0,0,10,25174
104561,0,0,0,0,14,25175
104562,0,0,0,0,1,26242
104563,0,0,0,0,18,24550
104564,0,0,0,0,24,24551
104565,0,0,0,0,30,24552
104566,0,0,0,0,36,24553
104567,0,0,0,0,42,24554
104568,0,0,0,30,30,24974
104569,0,0,0,0,60,24726
104570,0,40,0,24,24,24605
104571,0,64,0,60,60,25306
104572,0,65,0,60,60,25307
104573,0,65,0,60,60,25309
104574,0,65,0,60,60,25314
104575,0,65,0,60,60,25357
104576,0,0,0,60,60,25361
104578,0,0,0,0,42,24561
104579,0,0,0,0,1,26108
104580,0,65,0,60,60,25297
104581,0,0,0,1,1,25735
104582,0,0,0,1,1,25736
104583,0,0,0,1,1,25737
104584,0,0,0,1,1,25738
104585,0,0,0,0,1,26243
104586,0,0,0,0,1,26244
104587,0,0,0,0,1,26245
104588,0,0,0,0,1,26246
104589,0,0,0,12,12,25503
104590,0,0,0,40,40,23922
104591,0,0,0,0,20,27620
104592,0,0,0,0,60,27632
104593,0,0,0,54,54,23924
104594,0,0,0,60,60,23925
104595,0,0,0,0,1,23954
104596,0,0,0,0,1,24672
104597,0,0,0,0,1,24673
104598,0,0,0,0,0,23542
104599,0,0,0,0,1,23953
104600,0,0,0,0,1,26239
104601,0,0,0,0,1,26240
104602,0,0,0,0,1,24706
104603,0,70,0,60,60,27681
104604,0,0,0,0,1,24111
104605,0,0,0,0,20,25021
104606,0,0,0,0,1,24619
104607,0,0,0,0,10,24716
104608,0,0,0,0,20,25034
104609,0,0,0,0,1,25029
104610,0,0,0,0,1,23510
104611,0,0,0,0,5,23511
104612,0,0,0,60,60,25362
104613,0,0,0,0,1,25033
104614,0,0,0,0,10,24547
104615,0,0,0,0,20,24097
104616,0,0,0,0,18,24698
104617,0,0,0,0,60,24262
104618,0,0,0,0,1,26250
104619,0,0,0,0,50,24670
104620,0,0,0,0,60,25347
104621,0,0,0,0,0,24707
104622,0,56,0,0,50,24265
104623,0,0,0,0,20,24688
104624,0,0,0,0,1,27988
104625,0,0,0,0,20,27989
104626,0,0,0,0,1,26247
104627,0,0,0,0,1,26038
104628,0,0,0,0,30,24559
104629,0,0,0,0,1,24021
104630,0,0,0,0,20,24492
104631,0,0,0,0,20,24493
104632,0,0,0,0,30,24451
104633,0,0,0,0,40,24241
104634,0,0,0,0,24,24558
104635,0,49,0,44,44,24275
104636,0,0,0,0,54,24629
104637,0,0,0,0,60,24630
104638,0,0,0,56,56,24587
104639,0,0,0,0,40,24506
104640,0,65,0,60,60,25315
104641,0,0,0,0,1,24576
104642,0,0,0,0,52,24350
104643,0,0,0,0,60,24318
104644,0,0,0,0,50,24152
104645,0,15,0,0,10,25595
104646,0,0,0,0,20,24475
104647,0,0,0,0,30,24476
104648,0,0,0,0,8,24641
104649,0,0,0,0,40,24477
104650,0,0,0,0,50,24478
104651,0,0,0,40,40,24586
104652,0,0,0,0,1,24839
104653,0,48,0,24,24,24577
104654,0,0,0,0,1,24687
104655,0,0,0,0,20,24494
104656,0,0,0,0,30,24497
104657,0,0,0,0,1,24016
104658,0,0,0,0,56,24599
104659,0,0,0,0,20,25187
104660,0,0,0,0,45,25188
104661,0,0,0,8,8,24640
104662,0,69,0,60,60,25316
104663,0,0,0,0,1,25322
104664,0,7,0,1,1,24844
104665,0,0,0,0,40,24588
104666,0,0,0,0,56,24589
104667,0,0,0,0,10,25189
104668,0,0,0,0,20,25190
104669,0,0,0,0,1,24845
104670,0,0,0,0,1,23951
104671,0,0,0,0,50,24893
104672,0,0,0,0,20,25640
104673,0,0,0,50,50,24853
104674,0,56,0,48,48,24578
104675,0,60,0,56,56,24579
104676,0,0,0,60,60,25351
104677,0,0,0,0,48,24555
104678,0,0,0,0,50,24504
104679,0,0,0,0,30,24505
104680,0,0,0,0,40,24509
104681,0,0,0,0,20,24374
104682,0,0,0,24,24,24583
104683,0,60,0,0,60,24530
104684,0,0,0,0,20,24023
104685,0,0,0,0,15,25117
104686,0,0,0,0,15,25118
104687,0,0,0,0,15,25119
104688,0,60,0,56,56,24597
104689,0,0,0,0,15,25120
104690,0,0,0,0,1,25032
104691,0,65,0,60,60,25299
104692,0,0,0,0,30,24514
104693,0,0,0,0,30,24439
104694,0,0,0,0,20,24440
104695,0,0,0,0,60,24300
104696,0,0,0,0,20,24488
104697,0,0,0,0,12,24556
104698,0,64,0,60,60,25304
104699,0,0,0,0,36,24560
104700,0,24,0,10,10,24604
104701,0,0,0,0,56,24248
104702,0,0,0,0,12,24549
104703,0,0,0,0,30,24441
104704,0,0,0,0,10,24437
104705,0,0,0,0,45,24585
104706,0,57,0,52,52,24274
104708,0,50,0,0,40,24452
104709,0,0,0,0,50,24464
104710,0,0,0,0,30,24502
104711,0,0,0,0,60,24317
104712,0,0,0,0,18,24557
104713,0,0,0,0,48,24562
104714,0,0,0,0,40,24503
104715,0,0,0,0,0,25990
104716,0,0,0,0,24,25014
104717,0,0,0,0,20,25690
104718,0,61,0,60,60,25289
104719,0,0,0,0,20,24947
104720,0,0,0,0,1,26210
104721,0,0,0,0,1,25953
104722,0,0,0,0,36,25015
104723,0,0,0,0,10,26198
104724,0,0,0,60,60,25290
104725,0,60,0,60,60,25291
104726,0,0,0,60,60,25295
104727,0,0,0,0,5,24926
104728,0,0,0,0,1,26199
104729,0,0,0,0,48,25016
104730,0,60,0,60,60,25916
104731,0,0,0,60,60,25918
104732,0,0,0,1,1,25758
104733,0,0,0,0,40,24515
104734,0,0,0,0,0,25697
104735,0,0,0,0,1,28683
104736,0,0,0,0,1,26079
104737,0,14,0,10,10,26226
104738,0,34,0,30,30,26090
104739,0,0,0,56,56,25902
104740,0,0,0,36,36,28379
104741,0,0,0,0,10,25806
104742,0,0,0,0,52,27621
104743,0,0,0,1,1,25757
104744,0,0,0,1,1,25739
104745,0,0,0,1,1,25740
104746,0,0,0,1,1,25741
104747,0,0,0,1,1,25742
104748,0,0,0,0,20,25821
104749,0,0,0,0,60,26067
104750,0,0,0,0,10,26195
104751,0,54,0,48,48,25011
104752,0,0,0,0,0,25695
104753,0,0,0,0,20,25025
104754,0,0,0,0,20,25028
104757,0,0,0,0,20,26078
104758,0,18,0,12,12,25008
104759,0,42,0,36,36,25010
104760,0,60,0,48,48,26201
104761,0,0,0,0,48,26202
104762,0,17,0,0,12,25002
104763,0,0,0,0,20,24957
104764,0,0,0,0,61,26099
104766,0,0,0,0,1,25037
104767,0,0,0,0,50,26190
104768,0,0,0,0,1,25022
104769,0,0,0,0,10,25023
104770,0,0,0,0,40,24512
104771,0,0,0,0,50,24513
104772,0,0,0,0,1,24054
104773,0,0,0,0,24,24580
104774,0,0,0,0,40,24581
104775,0,0,0,0,15,29029
104776,0,0,0,60,60,25898
104777,0,0,0,0,20,25052
104778,0,0,0,0,60,26066
104779,0,0,0,0,30,26069
104780,0,0,0,0,56,24582
104781,0,0,0,0,20,24490
104782,0,0,0,0,60,25907
104783,0,0,0,0,30,24508
104784,0,0,0,0,50,24510
104785,0,0,0,0,30,24511
104786,0,0,0,0,30,26094
104787,0,0,0,0,1,27286
104788,0,0,0,0,8,25247
104789,0,0,0,0,1,26234
104790,0,45,0,0,0,25146
104791,0,0,0,0,1,25020
104792,0,0,0,0,20,26097
104793,0,0,0,0,20,26098
104794,0,0,0,0,1,26063
104795,0,0,0,0,5,24927
104797,0,0,0,0,60,25017
104798,0,0,0,0,20,26071
104799,0,0,0,0,6,26072
104800,0,0,0,40,40,28682
104802,0,0,0,50,50,25909
104803,0,0,0,0,1,24939
104805,0,0,0,0,60,26233
104806,0,0,0,0,20,26073
104807,0,0,0,10,10,25112
104808,0,65,0,60,60,25292
104809,0,0,0,0,1,26211
104810,0,0,0,0,1,26212
104811,0,0,0,0,1,25019
104812,0,0,0,60,60,25296
104813,0,66,0,60,60,25298
104814,0,0,0,0,1,26214
104815,0,0,0,0,1,26209
104816,0,0,0,0,20,25200
104817,0,0,0,0,10,26197
104818,0,0,0,0,36,26083
104819,0,0,0,40,40,25228
104820,0,65,0,60,60,25311
104821,0,0,0,0,1,26084
104822,0,0,0,0,1,25804
104823,0,0,0,0,1,26200
104824,0,64,0,60,60,25346
104825,0,0,0,0,1,25077
104826,0,0,0,0,1,25098
104827,0,0,0,0,1,25863
104828,0,0,0,0,16,25712
104829,0,0,0,0,0,25696
104830,0,0,0,0,45,25056
104831,0,25,0,0,20,25058
104832,0,0,0,0,40,24992
104833,0,0,0,0,60,25262
104834,0,0,0,0,10,25703
104835,0,0,0,0,60,26170
104836,0,0,0,1,1,25713
104837,0,0,0,0,20,24648
104838,0,0,0,0,1,26215
104839,0,0,0,0,1,25085
104840,0,0,0,0,60,25051
104841,0,0,0,0,1,26254
104842,0,0,0,0,1,26055
104843,0,0,0,0,1,26251
104844,0,0,0,0,1,26252
104845,0,0,0,0,1,26253
104846,0,0,0,0,1,26056
104847,0,0,0,0,20,26059
104848,0,0,0,0,10,26373
104849,0,0,0,0,20,25059
104850,0,0,0,0,1,26054
104851,0,30,0,24,24,25009
104852,0,0,0,0,1,24545
104853,0,0,0,0,1,26141
104854,0,22,0,0,9,24995
104855,0,0,0,0,13,25060
104856,0,0,0,0,1,26249
104857,0,0,0,0,15,25121
104858,0,0,0,0,20,25004
104859,0,0,0,0,12,26184
104860,0,0,0,0,20,25698
104861,0,0,0,0,20,25699
104862,0,0,0,0,10,25702
104863,0,60,0,0,52,25101
104864,0,0,0,0,8,26070
104865,0,0,0,0,20,26081
104866,0,0,0,0,15,25122
104867,0,0,0,0,60,25260
104868,0,0,0,0,20,26082
104869,0,0,0,0,10,25889
104870,0,0,0,60,60,25895
104871,0,0,0,0,1,26231
104872,0,0,0,0,20,26192
104873,0,0,0,0,1,26193
104874,0,0,0,60,60,25286
104875,0,0,0,40,40,24975
104876,0,48,0,36,36,26179
104877,0,0,0,0,60,26180
104878,0,0,0,52,52,25782
104879,0,0,0,0,54,25348
104880,0,0,0,0,20,25586
104881,0,0,0,0,24,26185
104882,0,0,0,0,36,26186
104883,0,0,0,0,1,25675
104884,0,0,0,0,20,26194
104885,0,66,0,60,60,25012
104886,0,0,0,0,12,25013
104887,0,54,0,50,50,26188
104888,0,0,0,0,40,26189
104889,0,0,0,0,20,25054
104890,0,0,0,0,20,25055
104891,0,0,0,0,10,25700
104893,0,0,0,0,20,26046
104894,0,0,0,0,1,26048
104895,0,0,0,0,60,24752
104896,0,22,0,0,9,24997
104897,0,0,0,0,1,26143
104898,0,0,0,0,20,26049
104899,0,0,0,0,60,26042
104900,0,0,0,0,50,25102
104901,0,0,0,0,1,25000
104902,0,0,0,0,30,25001
104903,0,0,0,0,20,27567
104904,0,0,0,0,15,25691
104905,0,0,0,0,10,25692
104906,0,0,0,0,30,25693
104907,0,0,0,0,1,25722
104909,0,0,0,10,10,25076
104910,0,0,0,0,45,25716
104911,0,0,0,0,5,24924
104912,0,0,0,0,5,24925
104913,0,0,0,0,20,26065
104914,0,0,0,0,1,26157
104916,0,0,0,0,1,25710
104918,0,0,0,0,20,25651
104919,0,0,0,0,20,25049
104920,0,0,0,0,50,25050
104922,0,0,0,0,20,25053
104925,0,0,0,0,1,26415
104926,0,0,0,0,1,26548
104927,0,0,0,8,8,26364
104928,0,0,0,0,20,27637
104929,0,0,0,56,56,27683
104930,0,0,0,0,45,27757
104931,0,0,0,56,56,26363
104932,0,61,0,0,52,27578
104933,0,0,0,0,10,26406
104936,0,0,0,0,20,28391
104937,0,0,0,0,52,27577
104938,0,0,0,0,60,27580
104939,0,0,0,0,20,26419
104940,0,0,0,0,20,26601
104941,0,0,0,0,1,26613
104942,0,0,0,0,45,27758
104945,0,0,0,0,62,28405
104946,0,0,0,0,1,26977
104947,0,0,0,0,10,26456
104949,0,64,0,0,54,27579
104950,0,0,0,0,50,27865
104951,0,0,0,10,10,28023
104952,0,0,0,0,61,26043
104953,0,0,0,0,1,26044
104954,0,0,0,40,40,26369
104955,0,0,0,48,48,26370
104957,0,0,0,0,20,28401
104958,0,0,0,0,0,26401
104959,0,0,0,50,50,24976
104960,0,0,0,60,60,24977
104961,0,0,0,0,5,24930
104962,0,65,0,0,60,26565
104963,0,0,0,0,1,26569
104964,0,0,0,0,1,28322
104965,0,0,0,0,50,27867
104966,0,0,0,0,50,27868
104967,0,0,0,0,1,28334
104968,0,0,0,0,62,26540
104969,0,0,0,24,24,26366
104970,0,0,0,32,32,26367
104971,0,0,0,0,1,28341
104972,0,0,0,0,1,27037
104973,0,0,0,0,8,27760
104974,0,0,0,0,20,27646
104975,0,0,0,0,1,28406
104976,0,0,0,0,20,28407
104977,0,0,0,0,20,26546
104978,0,0,0,0,60,28343
104979,0,0,0,60,60,28272
104980,0,0,0,0,1,26379
104981,0,0,0,0,0,26402
104982,0,0,0,0,10,26408
104983,0,0,0,0,10,26409
104984,0,0,0,0,10,26410
104985,0,0,0,0,10,26412
104986,0,0,0,0,20,30285
104987,0,0,0,0,1,26470
104988,0,0,0,0,0,26472
104989,0,0,0,0,1,26520
104990,0,0,0,0,1,26383
104991,0,0,0,0,1,26384
104993,0,0,0,0,20,26386
104994,0,0,0,0,5,26387
104995,0,0,0,0,1,26550
104996,0,0,0,0,20,28318
104997,0,63,0,0,63,28342
104998,0,61,0,0,56,27608
104999,0,0,0,0,0,26474
105000,0,0,0,0,0,26475
105001,0,0,0,0,40,26652
105005,0,0,0,16,16,26365
105006,0,0,0,0,1,26350
105007,0,0,0,0,1,26653
105008,0,0,0,0,0,26473
105009,0,0,0,0,1,26594
105010,0,0,0,0,20,28301
105011,0,0,0,0,29,28297
105012,0,0,0,0,29,28298
105013,0,0,0,1,1,31751
105014,0,0,0,0,20,28304
105015,0,0,0,0,1,28305
105016,0,0,0,0,1,28306
105017,0,0,0,0,20,28309
105018,0,0,0,0,1,28310
105019,0,0,0,0,20,28311
105020,0,0,0,0,10,26414
105021,0,0,0,0,20,25812
105022,0,0,0,0,20,27532
105023,0,0,0,0,0,27533
105024,0,0,0,0,10,25887
105025,0,0,0,48,48,25911
105026,0,0,0,0,36,27609
105027,0,0,0,0,20,26561
105028,0,0,0,0,60,27338
105029,0,0,0,0,26,25862
105030,0,65,0,0,60,27618
105031,0,0,0,0,1,25819
105032,0,0,0,40,40,25912
105033,0,55,0,48,48,25913
105034,0,47,0,40,40,25914
105035,0,0,0,0,18,27581
105036,0,0,0,0,1,27611
105037,0,0,0,0,20,26282
105038,0,0,0,0,0,25660
105039,0,0,0,0,16,25661
105040,0,0,0,0,20,27634
105041,0,0,0,0,20,25668
105043,0,65,0,0,60,27624
105044,0,0,0,0,1,27433
105045,0,0,0,0,60,25815
105046,0,0,0,0,1,25814
105047,0,0,0,0,1,28314
105048,0,0,0,0,1,26274
105049,0,0,0,0,1,26272
105050,0,0,0,0,60,25816
105051,0,0,0,0,20,25817
105052,0,60,0,56,56,25903
105053,0,0,0,0,20,26666
105054,0,0,0,0,38,25810
105055,0,0,0,0,4,27619
105056,0,0,0,0,40,28148
105057,0,0,0,0,1,26273
105058,0,0,0,0,54,27584
105059,0,61,0,0,42,27617
105060,0,0,0,0,20,27530
105061,0,0,0,0,63,27648
105062,0,0,0,0,20,27613
105063,0,0,0,0,60,25848
105064,0,0,0,0,10,26448
105065,0,0,0,0,10,26455
105066,0,0,0,0,10,26450
105067,0,0,0,0,20,27640
105068,0,0,0,0,8,27641
105069,0,0,0,0,20,25779
105070,0,0,0,0,20,28317
105071,0,0,0,1,1,25942
105072,0,0,0,0,10,26451
105073,0,0,0,0,10,26452
105074,0,0,0,0,1,25807
105075,0,0,0,0,1,26341
105076,0,0,0,0,10,26453
105077,0,0,0,0,10,26454
105078,0,0,0,1,1,25943
105079,0,66,0,60,60,27685
105080,0,1,0,0,1,27686
105081,0,0,0,0,1,25859
105082,0,0,0,0,1,27689
105083,0,0,0,16,16,25780
105085,0,0,0,0,20,25788
105086,0,0,0,1,1,25944
105087,0,0,0,0,1,25801
105088,0,0,0,0,20,25777
105089,0,0,0,0,10,25888
105090,0,0,0,1,1,25945
105091,0,0,0,0,60,25787
105092,0,0,0,0,1,27429
105093,0,0,0,0,0,26276
105094,0,0,0,0,1,27514
105095,0,0,0,0,20,26554
105096,0,65,0,0,60,26281
105097,0,0,0,0,10,26258
105098,0,0,0,0,10,26259
105099,0,0,0,0,50,27420
105100,0,0,0,0,20,26555
105101,0,0,0,0,1,25947
105102,0,0,0,0,60,25768
105103,0,0,0,0,0,26260
105104,0,0,0,0,30,25774
105105,0,0,0,0,20,25778
105106,0,0,0,0,0,27534
105107,0,0,0,0,0,27535
105108,0,0,0,0,20,27527
105109,0,0,0,0,1,25858
105110,0,0,0,0,20,26557
105111,0,0,0,60,60,25890
105112,0,0,0,0,0,26263
105113,0,0,0,0,10,25886
105114,0,0,0,0,0,26261
105115,0,0,0,0,20,27382
105116,0,0,0,0,32,27626
105117,0,0,0,0,0,27536
105118,0,0,0,0,0,27538
105119,0,0,0,0,20,25808
105120,0,0,0,0,40,25818
105122,0,0,0,0,20,27383
105123,0,0,0,0,50,27418
105124,0,0,0,0,20,25809
105125,0,0,0,54,54,25894
105126,0,0,0,0,20,25811
105127,0,0,0,0,24,28440
105128,0,0,0,0,20,28450
105129,0,70,0,0,40,28144
105130,0,0,0,0,58,27869
105131,0,56,0,50,50,27870
105132,0,0,0,0,60,28724
105133,0,0,0,44,44,28380
105134,0,0,0,0,34,27986
105135,0,0,0,20,20,28377
105136,0,0,0,0,60,27874
105137,0,0,0,0,10,28437
105138,0,0,0,0,62,28438
105139,0,0,0,0,20,28741
105140,0,0,0,0,1,29501
105141,0,0,0,0,1,28319
105142,0,0,0,0,1,28335
105143,0,0,0,0,62,28323
105144,0,70,0,0,40,28143
105145,0,0,0,0,30,28336
105146,0,0,0,0,24,28350
105148,0,0,0,0,60,27798
105149,0,0,0,0,33,27564
105150,0,0,0,0,0,27540
105151,0,0,0,0,20,27543
105152,0,0,0,0,55,27860
105153,0,0,0,0,1,28241
105154,0,60,0,0,0,27677
105155,0,0,0,0,1,27678
105156,0,0,0,0,1,27204
105157,0,0,0,0,45,28725
105158,0,0,0,0,60,27780
105159,0,70,0,0,40,28142
105161,0,0,0,0,40,28340
105162,0,0,0,0,60,28723
105163,0,0,0,0,25,28156
105164,0,0,0,0,60,27782
105165,0,0,0,0,1,28168
105166,0,0,0,0,20,27545
105167,0,0,0,0,18,28456
105168,0,0,0,0,62,28732
105169,0,65,0,0,60,28418
105170,0,0,0,60,60,28382
105171,0,0,0,0,45,28701
105173,0,0,0,0,20,28413
105174,0,0,0,0,50,27419
105175,0,0,0,0,1,28320
105176,0,0,0,0,1,28321
105177,0,64,0,0,58,28412
105178,0,0,0,0,1,28153
105179,0,70,0,0,40,28145
105180,0,56,0,0,50,28447
105181,0,0,0,0,29,28294
105182,0,0,0,0,20,28167
105183,0,0,0,0,1,28330
105184,0,0,0,28,28,28378
105185,0,0,0,52,52,28381
105186,0,0,0,0,20,28448
105187,0,65,0,0,60,28419
105188,0,0,0,0,60,28722
105189,0,66,0,60,60,27871
105190,0,0,0,60,60,28270
105191,0,0,0,0,20,28431
105192,0,0,0,0,50,27873
105193,0,0,0,0,1,28333
105194,0,0,0,40,40,28146
105195,0,0,0,0,1,28433
105196,0,0,0,0,50,27864
105197,0,0,0,0,1,27603
105198,0,0,0,0,1,26686
105199,0,0,0,0,8,26580
105200,0,50,0,44,44,27803
105201,0,0,0,0,60,27656
105202,0,0,0,0,60,27776
105203,0,0,0,60,60,26650
105204,0,0,0,0,20,27831
105205,0,0,0,0,60,27753
105206,0,0,0,0,1,26462
105207,0,66,0,60,60,27805
105208,0,0,0,0,36,27825
105210,0,0,0,0,20,29134
105212,0,0,0,20,20,26573
105213,0,0,0,0,20,28293
105214,0,0,0,0,1,27604
105215,0,0,0,0,1,27793
105216,0,0,0,0,50,27861
105217,0,0,0,0,60,27655
105218,0,1,0,0,1,27694
105220,0,0,0,0,62,26607
105221,0,0,0,0,1,27807
105222,0,0,0,0,20,27737
105223,0,58,0,52,52,27804
105224,0,0,0,0,0,26677
105225,0,0,0,0,60,27778
105226,0,0,0,0,20,26616
105227,0,0,0,1,1,26654
105228,0,0,0,0,1,26655
105229,0,0,0,0,22,27857
105230,0,0,0,0,20,30091
105231,0,0,0,0,60,27781
105232,0,60,0,0,1,30090
105233,0,0,0,0,1,26656
105234,0,10,0,0,1,26658
