ID,RankIndex,SpellID,ItemBonusListID,AuraPointsOverride,ArtifactPowerID
8351,33,239042,0,13900,1528
8352,34,239042,0,14200,1528
8353,35,239042,0,14500,1528
8354,36,239042,0,14800,1528
8355,37,239042,0,15100,1528
8356,38,239042,0,15400,1528
8357,39,239042,0,15700,1528
8358,40,239042,0,16000,1528
8359,41,239042,0,16300,1528
8360,42,239042,0,16600,1528
8361,43,239042,0,16900,1528
8362,44,239042,0,17200,1528
8363,45,239042,0,17500,1528
8364,46,239042,0,17800,1528
8365,47,239042,0,18100,1528
8366,48,239042,0,18400,1528
8367,49,239042,0,18700,1528
8369,1,239042,0,4300,1532
8370,2,239042,0,4600,1532
8371,3,239042,0,4900,1532
8372,4,239042,0,5200,1532
8373,5,239042,0,5500,1532
8374,6,239042,0,5800,1532
8375,7,239042,0,6100,1532
8376,8,239042,0,6400,1532
8377,9,239042,0,6700,1532
8378,10,239042,0,7000,1532
8379,11,239042,0,7300,1532
8380,12,239042,0,7600,1532
8381,13,239042,0,7900,1532
8382,14,239042,0,8200,1532
8383,15,239042,0,8500,1532
8384,16,239042,0,8800,1532
8385,17,239042,0,9100,1532
8386,18,239042,0,9400,1532
8387,19,239042,0,9700,1532
8388,20,239042,0,10000,1532
8389,21,239042,0,10300,1532
8390,22,239042,0,10600,1532
8391,23,239042,0,10900,1532
8392,24,239042,0,11200,1532
8393,25,239042,0,11500,1532
8394,26,239042,0,11800,1532
8395,27,239042,0,12100,1532
8396,28,239042,0,12400,1532
8397,29,239042,0,12700,1532
8398,30,239042,0,13000,1532
8399,31,239042,0,13300,1532
8400,32,239042,0,13600,1532
8401,33,239042,0,13900,1532
8402,34,239042,0,14200,1532
8403,35,239042,0,14500,1532
8404,36,239042,0,14800,1532
8405,37,239042,0,15100,1532
8406,38,239042,0,15400,1532
8407,39,239042,0,15700,1532
8408,40,239042,0,16000,1532
8409,41,239042,0,16300,1532
8410,42,239042,0,16600,1532
8411,43,239042,0,16900,1532
8412,44,239042,0,17200,1532
8413,45,239042,0,17500,1532
8414,46,239042,0,17800,1532
8415,47,239042,0,18100,1532
8416,48,239042,0,18400,1532
8417,49,239042,0,18700,1532
8419,1,239042,0,4300,1540
8420,2,239042,0,4600,1540
8421,3,239042,0,4900,1540
8422,4,239042,0,5200,1540
8423,5,239042,0,5500,1540
8424,6,239042,0,5800,1540
8425,7,239042,0,6100,1540
8426,8,239042,0,6400,1540
8427,9,239042,0,6700,1540
8428,10,239042,0,7000,1540
8429,11,239042,0,7300,1540
8430,12,239042,0,7600,1540
8431,13,239042,0,7900,1540
8432,14,239042,0,8200,1540
8433,15,239042,0,8500,1540
8434,16,239042,0,8800,1540
8435,17,239042,0,9100,1540
8436,18,239042,0,9400,1540
8437,19,239042,0,9700,1540
8438,20,239042,0,10000,1540
8439,21,239042,0,10300,1540
8440,22,239042,0,10600,1540
8441,23,239042,0,10900,1540
8442,24,239042,0,11200,1540
8443,25,239042,0,11500,1540
8444,26,239042,0,11800,1540
8445,27,239042,0,12100,1540
8446,28,239042,0,12400,1540
8447,29,239042,0,12700,1540
8448,30,239042,0,13000,1540
8449,31,239042,0,13300,1540
8450,32,239042,0,13600,1540
8451,33,239042,0,13900,1540
8452,34,239042,0,14200,1540
8453,35,239042,0,14500,1540
8454,36,239042,0,14800,1540
8455,37,239042,0,15100,1540
8456,38,239042,0,15400,1540
8457,39,239042,0,15700,1540
8458,40,239042,0,16000,1540
8459,41,239042,0,16300,1540
8460,42,239042,0,16600,1540
8461,43,239042,0,16900,1540
8462,44,239042,0,17200,1540
8463,45,239042,0,17500,1540
8464,46,239042,0,17800,1540
8465,47,239042,0,18100,1540
8466,48,239042,0,18400,1540
8467,49,239042,0,18700,1540
8469,1,239042,0,4300,1544
8470,2,239042,0,4600,1544
8471,3,239042,0,4900,1544
8472,4,239042,0,5200,1544
8473,5,239042,0,5500,1544
8474,6,239042,0,5800,1544
8475,7,239042,0,6100,1544
8476,8,239042,0,6400,1544
8477,9,239042,0,6700,1544
8478,10,239042,0,7000,1544
8479,11,239042,0,7300,1544
8480,12,239042,0,7600,1544
8481,13,239042,0,7900,1544
8482,14,239042,0,8200,1544
8483,15,239042,0,8500,1544
8484,16,239042,0,8800,1544
8485,17,239042,0,9100,1544
8486,18,239042,0,9400,1544
8487,19,239042,0,9700,1544
8488,20,239042,0,10000,1544
8489,21,239042,0,10300,1544
8490,22,239042,0,10600,1544
8491,23,239042,0,10900,1544
8492,24,239042,0,11200,1544
8493,25,239042,0,11500,1544
8494,26,239042,0,11800,1544
8495,27,239042,0,12100,1544
8496,28,239042,0,12400,1544
8497,29,239042,0,12700,1544
8498,30,239042,0,13000,1544
8499,31,239042,0,13300,1544
8500,32,239042,0,13600,1544
8501,33,239042,0,13900,1544
8502,34,239042,0,14200,1544
8503,35,239042,0,14500,1544
8504,36,239042,0,14800,1544
8505,37,239042,0,15100,1544
8506,38,239042,0,15400,1544
8507,39,239042,0,15700,1544
8508,40,239042,0,16000,1544
8509,41,239042,0,16300,1544
8510,42,239042,0,16600,1544
8511,43,239042,0,16900,1544
8512,44,239042,0,17200,1544
8513,45,239042,0,17500,1544
8514,46,239042,0,17800,1544
8515,47,239042,0,18100,1544
8516,48,239042,0,18400,1544
8517,49,239042,0,18700,1544
8519,1,239042,0,4300,1548
8520,2,239042,0,4600,1548
8521,3,239042,0,4900,1548
8522,4,239042,0,5200,1548
8523,5,239042,0,5500,1548
8524,6,239042,0,5800,1548
8525,7,239042,0,6100,1548
8526,8,239042,0,6400,1548
8527,9,239042,0,6700,1548
8528,10,239042,0,7000,1548
8529,11,239042,0,7300,1548
8530,12,239042,0,7600,1548
8531,13,239042,0,7900,1548
8532,14,239042,0,8200,1548
8533,15,239042,0,8500,1548
8534,16,239042,0,8800,1548
8535,17,239042,0,9100,1548
8536,18,239042,0,9400,1548
8537,19,239042,0,9700,1548
8538,20,239042,0,10000,1548
8539,21,239042,0,10300,1548
8540,22,239042,0,10600,1548
8541,23,239042,0,10900,1548
8542,24,239042,0,11200,1548
8543,25,239042,0,11500,1548
8544,26,239042,0,11800,1548
8545,27,239042,0,12100,1548
8546,28,239042,0,12400,1548
8547,29,239042,0,12700,1548
8548,30,239042,0,13000,1548
8549,31,239042,0,13300,1548
8550,32,239042,0,13600,1548
8551,33,239042,0,13900,1548
8552,34,239042,0,14200,1548
8553,35,239042,0,14500,1548
8554,36,239042,0,14800,1548
8555,37,239042,0,15100,1548
8556,38,239042,0,15400,1548
8557,39,239042,0,15700,1548
8558,40,239042,0,16000,1548
8559,41,239042,0,16300,1548
8560,42,239042,0,16600,1548
8561,43,239042,0,16900,1548
8562,44,239042,0,17200,1548
8563,45,239042,0,17500,1548
8564,46,239042,0,17800,1548
8565,47,239042,0,18100,1548
8566,48,239042,0,18400,1548
8567,49,239042,0,18700,1548
8569,1,239042,0,4300,1552
8570,2,239042,0,4600,1552
8571,3,239042,0,4900,1552
8572,4,239042,0,5200,1552
8573,5,239042,0,5500,1552
8574,6,239042,0,5800,1552
8575,7,239042,0,6100,1552
8576,8,239042,0,6400,1552
8577,9,239042,0,6700,1552
8578,10,239042,0,7000,1552
8579,11,239042,0,7300,1552
8580,12,239042,0,7600,1552
8581,13,239042,0,7900,1552
8582,14,239042,0,8200,1552
8583,15,239042,0,8500,1552
8584,16,239042,0,8800,1552
8585,17,239042,0,9100,1552
8586,18,239042,0,9400,1552
8587,19,239042,0,9700,1552
8588,20,239042,0,10000,1552
8589,21,239042,0,10300,1552
8590,22,239042,0,10600,1552
8591,23,239042,0,10900,1552
8592,24,239042,0,11200,1552
8593,25,239042,0,11500,1552
8594,26,239042,0,11800,1552
8595,27,239042,0,12100,1552
8596,28,239042,0,12400,1552
8597,29,239042,0,12700,1552
8598,30,239042,0,13000,1552
8599,31,239042,0,13300,1552
8600,32,239042,0,13600,1552
8601,33,239042,0,13900,1552
8602,34,239042,0,14200,1552
8603,35,239042,0,14500,1552
8604,36,239042,0,14800,1552
8605,37,239042,0,15100,1552
8606,38,239042,0,15400,1552
8607,39,239042,0,15700,1552
8608,40,239042,0,16000,1552
8609,41,239042,0,16300,1552
8610,42,239042,0,16600,1552
8611,43,239042,0,16900,1552
8612,44,239042,0,17200,1552
8613,45,239042,0,17500,1552
8614,46,239042,0,17800,1552
8615,47,239042,0,18100,1552
8616,48,239042,0,18400,1552
8617,49,239042,0,18700,1552
8619,1,239042,0,4300,1556
8620,2,239042,0,4600,1556
8621,3,239042,0,4900,1556
8622,4,239042,0,5200,1556
8623,5,239042,0,5500,1556
8624,6,239042,0,5800,1556
8625,7,239042,0,6100,1556
8626,8,239042,0,6400,1556
8627,9,239042,0,6700,1556
8628,10,239042,0,7000,1556
8629,11,239042,0,7300,1556
8630,12,239042,0,7600,1556
8631,13,239042,0,7900,1556
8632,14,239042,0,8200,1556
8633,15,239042,0,8500,1556
8634,16,239042,0,8800,1556
8635,17,239042,0,9100,1556
8636,18,239042,0,9400,1556
8637,19,239042,0,9700,1556
8638,20,239042,0,10000,1556
8639,21,239042,0,10300,1556
8640,22,239042,0,10600,1556
8641,23,239042,0,10900,1556
8642,24,239042,0,11200,1556
8643,25,239042,0,11500,1556
8644,26,239042,0,11800,1556
8645,27,239042,0,12100,1556
8646,28,239042,0,12400,1556
8647,29,239042,0,12700,1556
8648,30,239042,0,13000,1556
8649,31,239042,0,13300,1556
8650,32,239042,0,13600,1556
8651,33,239042,0,13900,1556
8652,34,239042,0,14200,1556
8653,35,239042,0,14500,1556
8654,36,239042,0,14800,1556
8655,37,239042,0,15100,1556
8656,38,239042,0,15400,1556
8657,39,239042,0,15700,1556
8658,40,239042,0,16000,1556
8659,41,239042,0,16300,1556
8660,42,239042,0,16600,1556
8661,43,239042,0,16900,1556
8662,44,239042,0,17200,1556
8663,45,239042,0,17500,1556
8664,46,239042,0,17800,1556
8665,47,239042,0,18100,1556
8666,48,239042,0,18400,1556
8667,49,239042,0,18700,1556
8669,1,239042,0,4300,1560
8670,2,239042,0,4600,1560
8671,3,239042,0,4900,1560
8672,4,239042,0,5200,1560
8673,5,239042,0,5500,1560
8674,6,239042,0,5800,1560
8675,7,239042,0,6100,1560
8676,8,239042,0,6400,1560
8677,9,239042,0,6700,1560
8678,10,239042,0,7000,1560
8679,11,239042,0,7300,1560
8680,12,239042,0,7600,1560
8681,13,239042,0,7900,1560
8682,14,239042,0,8200,1560
8683,15,239042,0,8500,1560
8684,16,239042,0,8800,1560
8685,17,239042,0,9100,1560
8686,18,239042,0,9400,1560
8687,19,239042,0,9700,1560
8688,20,239042,0,10000,1560
8689,21,239042,0,10300,1560
8690,22,239042,0,10600,1560
8691,23,239042,0,10900,1560
8692,24,239042,0,11200,1560
8693,25,239042,0,11500,1560
8694,26,239042,0,11800,1560
8695,27,239042,0,12100,1560
8696,28,239042,0,12400,1560
8697,29,239042,0,12700,1560
8698,30,239042,0,13000,1560
8699,31,239042,0,13300,1560
8700,32,239042,0,13600,1560
8701,33,239042,0,13900,1560
8702,34,239042,0,14200,1560
8703,35,239042,0,14500,1560
8704,36,239042,0,14800,1560
8705,37,239042,0,15100,1560
8706,38,239042,0,15400,1560
8707,39,239042,0,15700,1560
8708,40,239042,0,16000,1560
8709,41,239042,0,16300,1560
8710,42,239042,0,16600,1560
8711,43,239042,0,16900,1560
8712,44,239042,0,17200,1560
8713,45,239042,0,17500,1560
8714,46,239042,0,17800,1560
8715,47,239042,0,18100,1560
8716,48,239042,0,18400,1560
8717,49,239042,0,18700,1560
8719,1,239042,0,4300,1564
8720,2,239042,0,4600,1564
8721,3,239042,0,4900,1564
8722,4,239042,0,5200,1564
8723,5,239042,0,5500,1564
8724,6,239042,0,5800,1564
8725,7,239042,0,6100,1564
8726,8,239042,0,6400,1564
8727,9,239042,0,6700,1564
8728,10,239042,0,7000,1564
8729,11,239042,0,7300,1564
8730,12,239042,0,7600,1564
8731,13,239042,0,7900,1564
8732,14,239042,0,8200,1564
8733,15,239042,0,8500,1564
8734,16,239042,0,8800,1564
8735,17,239042,0,9100,1564
8736,18,239042,0,9400,1564
8737,19,239042,0,9700,1564
8738,20,239042,0,10000,1564
8739,21,239042,0,10300,1564
8740,22,239042,0,10600,1564
8741,23,239042,0,10900,1564
8742,24,239042,0,11200,1564
8743,25,239042,0,11500,1564
8744,26,239042,0,11800,1564
8745,27,239042,0,12100,1564
8746,28,239042,0,12400,1564
8747,29,239042,0,12700,1564
8748,30,239042,0,13000,1564
8749,31,239042,0,13300,1564
8750,32,239042,0,13600,1564
8751,33,239042,0,13900,1564
8752,34,239042,0,14200,1564
8753,35,239042,0,14500,1564
8754,36,239042,0,14800,1564
8755,37,239042,0,15100,1564
8756,38,239042,0,15400,1564
8757,39,239042,0,15700,1564
8758,40,239042,0,16000,1564
8759,41,239042,0,16300,1564
8760,42,239042,0,16600,1564
8761,43,239042,0,16900,1564
8762,44,239042,0,17200,1564
8763,45,239042,0,17500,1564
8764,46,239042,0,17800,1564
8765,47,239042,0,18100,1564
8766,48,239042,0,18400,1564
8767,49,239042,0,18700,1564
8769,1,239042,0,4300,1568
8770,2,239042,0,4600,1568
8771,3,239042,0,4900,1568
8772,4,239042,0,5200,1568
8773,5,239042,0,5500,1568
8774,6,239042,0,5800,1568
8775,7,239042,0,6100,1568
8776,8,239042,0,6400,1568
8777,9,239042,0,6700,1568
8778,10,239042,0,7000,1568
8779,11,239042,0,7300,1568
8780,12,239042,0,7600,1568
8781,13,239042,0,7900,1568
8782,14,239042,0,8200,1568
8783,15,239042,0,8500,1568
8784,16,239042,0,8800,1568
8785,17,239042,0,9100,1568
8786,18,239042,0,9400,1568
8787,19,239042,0,9700,1568
8788,20,239042,0,10000,1568
8789,21,239042,0,10300,1568
8790,22,239042,0,10600,1568
8791,23,239042,0,10900,1568
8792,24,239042,0,11200,1568
8793,25,239042,0,11500,1568
8794,26,239042,0,11800,1568
8795,27,239042,0,12100,1568
8796,28,239042,0,12400,1568
8797,29,239042,0,12700,1568
8798,30,239042,0,13000,1568
8799,31,239042,0,13300,1568
8800,32,239042,0,13600,1568
8801,33,239042,0,13900,1568
8802,34,239042,0,14200,1568
8803,35,239042,0,14500,1568
8804,36,239042,0,14800,1568
8805,37,239042,0,15100,1568
8806,38,239042,0,15400,1568
8807,39,239042,0,15700,1568
8808,40,239042,0,16000,1568
8809,41,239042,0,16300,1568
8810,42,239042,0,16600,1568
8811,43,239042,0,16900,1568
8812,44,239042,0,17200,1568
8813,45,239042,0,17500,1568
8814,46,239042,0,17800,1568
8815,47,239042,0,18100,1568
8816,48,239042,0,18400,1568
8817,49,239042,0,18700,1568
8819,1,239042,0,4300,1572
8820,2,239042,0,4600,1572
8821,3,239042,0,4900,1572
8822,4,239042,0,5200,1572
8823,5,239042,0,5500,1572
8824,6,239042,0,5800,1572
8825,7,239042,0,6100,1572
8826,8,239042,0,6400,1572
8827,9,239042,0,6700,1572
8828,10,239042,0,7000,1572
8829,11,239042,0,7300,1572
8830,12,239042,0,7600,1572
8831,13,239042,0,7900,1572
8832,14,239042,0,8200,1572
8833,15,239042,0,8500,1572
8834,16,239042,0,8800,1572
8835,17,239042,0,9100,1572
8836,18,239042,0,9400,1572
8837,19,239042,0,9700,1572
8838,20,239042,0,10000,1572
8839,21,239042,0,10300,1572
8840,22,239042,0,10600,1572
8841,23,239042,0,10900,1572
8842,24,239042,0,11200,1572
8843,25,239042,0,11500,1572
8844,26,239042,0,11800,1572
8845,27,239042,0,12100,1572
8846,28,239042,0,12400,1572
8847,29,239042,0,12700,1572
8848,30,239042,0,13000,1572
8849,31,239042,0,13300,1572
8850,32,239042,0,13600,1572
8851,33,239042,0,13900,1572
8852,34,239042,0,14200,1572
8853,35,239042,0,14500,1572
8854,36,239042,0,14800,1572
8855,37,239042,0,15100,1572
8856,38,239042,0,15400,1572
8857,39,239042,0,15700,1572
8858,40,239042,0,16000,1572
8859,41,239042,0,16300,1572
8860,42,239042,0,16600,1572
8861,43,239042,0,16900,1572
8862,44,239042,0,17200,1572
8863,45,239042,0,17500,1572
8864,46,239042,0,17800,1572
8865,47,239042,0,18100,1572
8866,48,239042,0,18400,1572
8867,49,239042,0,18700,1572
8869,1,239042,0,4300,1576
8870,2,239042,0,4600,1576
8871,3,239042,0,4900,1576
8872,4,239042,0,5200,1576
8873,5,239042,0,5500,1576
8874,6,239042,0,5800,1576
8875,7,239042,0,6100,1576
8876,8,239042,0,6400,1576
8877,9,239042,0,6700,1576
8878,10,239042,0,7000,1576
8879,11,239042,0,7300,1576
8880,12,239042,0,7600,1576
8881,13,239042,0,7900,1576
8882,14,239042,0,8200,1576
8883,15,239042,0,8500,1576
8884,16,239042,0,8800,1576
8885,17,239042,0,9100,1576
8886,18,239042,0,9400,1576
8887,19,239042,0,9700,1576
8888,20,239042,0,10000,1576
8889,21,239042,0,10300,1576
8890,22,239042,0,10600,1576
8891,23,239042,0,10900,1576
8892,24,239042,0,11200,1576
8893,25,239042,0,11500,1576
8894,26,239042,0,11800,1576
8895,27,239042,0,12100,1576
8896,28,239042,0,12400,1576
8897,29,239042,0,12700,1576
8898,30,239042,0,13000,1576
8899,31,239042,0,13300,1576
8900,32,239042,0,13600,1576
8901,33,239042,0,13900,1576
8902,34,239042,0,14200,1576
8903,35,239042,0,14500,1576
8904,36,239042,0,14800,1576
8905,37,239042,0,15100,1576
8906,38,239042,0,15400,1576
8907,39,239042,0,15700,1576
8908,40,239042,0,16000,1576
8909,41,239042,0,16300,1576
8910,42,239042,0,16600,1576
8911,43,239042,0,16900,1576
8912,44,239042,0,17200,1576
8913,45,239042,0,17500,1576
8914,46,239042,0,17800,1576
8915,47,239042,0,18100,1576
8916,48,239042,0,18400,1576
8917,49,239042,0,18700,1576
8919,1,239042,0,4300,1580
8920,2,239042,0,4600,1580
8921,3,239042,0,4900,1580
8922,4,239042,0,5200,1580
8923,5,239042,0,5500,1580
8924,6,239042,0,5800,1580
8925,7,239042,0,6100,1580
8926,8,239042,0,6400,1580
8927,9,239042,0,6700,1580
8928,10,239042,0,7000,1580
8929,11,239042,0,7300,1580
8930,12,239042,0,7600,1580
8931,13,239042,0,7900,1580
8932,14,239042,0,8200,1580
8933,15,239042,0,8500,1580
8934,16,239042,0,8800,1580
8935,17,239042,0,9100,1580
8936,18,239042,0,9400,1580
8937,19,239042,0,9700,1580
8938,20,239042,0,10000,1580
8939,21,239042,0,10300,1580
8940,22,239042,0,10600,1580
8941,23,239042,0,10900,1580
8942,24,239042,0,11200,1580
8943,25,239042,0,11500,1580
8944,26,239042,0,11800,1580
8945,27,239042,0,12100,1580
8946,28,239042,0,12400,1580
8947,29,239042,0,12700,1580
8948,30,239042,0,13000,1580
8949,31,239042,0,13300,1580
8950,32,239042,0,13600,1580
8951,33,239042,0,13900,1580
8952,34,239042,0,14200,1580
8953,35,239042,0,14500,1580
8954,36,239042,0,14800,1580
8955,37,239042,0,15100,1580
8956,38,239042,0,15400,1580
8957,39,239042,0,15700,1580
8958,40,239042,0,16000,1580
8959,41,239042,0,16300,1580
8960,42,239042,0,16600,1580
8961,43,239042,0,16900,1580
8962,44,239042,0,17200,1580
8963,45,239042,0,17500,1580
8964,46,239042,0,17800,1580
8965,47,239042,0,18100,1580
8966,48,239042,0,18400,1580
8967,49,239042,0,18700,1580
8969,1,239042,0,4300,1584
8970,2,239042,0,4600,1584
8971,3,239042,0,4900,1584
8972,4,239042,0,5200,1584
8973,5,239042,0,5500,1584
8974,6,239042,0,5800,1584
8975,7,239042,0,6100,1584
8976,8,239042,0,6400,1584
8977,9,239042,0,6700,1584
8978,10,239042,0,7000,1584
8979,11,239042,0,7300,1584
8980,12,239042,0,7600,1584
8981,13,239042,0,7900,1584
8982,14,239042,0,8200,1584
8983,15,239042,0,8500,1584
8984,16,239042,0,8800,1584
8985,17,239042,0,9100,1584
8986,18,239042,0,9400,1584
8987,19,239042,0,9700,1584
8988,20,239042,0,10000,1584
8989,21,239042,0,10300,1584
8990,22,239042,0,10600,1584
8991,23,239042,0,10900,1584
8992,24,239042,0,11200,1584
8993,25,239042,0,11500,1584
8994,26,239042,0,11800,1584
8995,27,239042,0,12100,1584
8996,28,239042,0,12400,1584
8997,29,239042,0,12700,1584
8998,30,239042,0,13000,1584
8999,31,239042,0,13300,1584
9000,32,239042,0,13600,1584
9001,33,239042,0,13900,1584
9002,34,239042,0,14200,1584
9003,35,239042,0,14500,1584
9004,36,239042,0,14800,1584
9005,37,239042,0,15100,1584
9006,38,239042,0,15400,1584
9007,39,239042,0,15700,1584
9008,40,239042,0,16000,1584
9009,41,239042,0,16300,1584
9010,42,239042,0,16600,1584
9011,43,239042,0,16900,1584
9012,44,239042,0,17200,1584
9013,45,239042,0,17500,1584
9014,46,239042,0,17800,1584
9015,47,239042,0,18100,1584
9016,48,239042,0,18400,1584
9017,49,239042,0,18700,1584
9019,1,239042,0,4300,1588
9020,2,239042,0,4600,1588
9021,3,239042,0,4900,1588
9022,4,239042,0,5200,1588
9023,5,239042,0,5500,1588
9024,6,239042,0,5800,1588
9025,7,239042,0,6100,1588
9026,8,239042,0,6400,1588
9027,9,239042,0,6700,1588
9028,10,239042,0,7000,1588
9029,11,239042,0,7300,1588
9030,12,239042,0,7600,1588
9031,13,239042,0,7900,1588
9032,14,239042,0,8200,1588
9033,15,239042,0,8500,1588
9034,16,239042,0,8800,1588
9035,17,239042,0,9100,1588
9036,18,239042,0,9400,1588
9037,19,239042,0,9700,1588
9038,20,239042,0,10000,1588
9039,21,239042,0,10300,1588
9040,22,239042,0,10600,1588
9041,23,239042,0,10900,1588
9042,24,239042,0,11200,1588
9043,25,239042,0,11500,1588
9044,26,239042,0,11800,1588
9045,27,239042,0,12100,1588
9046,28,239042,0,12400,1588
9047,29,239042,0,12700,1588
9048,30,239042,0,13000,1588
9049,31,239042,0,13300,1588
9050,32,239042,0,13600,1588
9051,33,239042,0,13900,1588
9052,34,239042,0,14200,1588
9053,35,239042,0,14500,1588
9054,36,239042,0,14800,1588
9055,37,239042,0,15100,1588
9056,38,239042,0,15400,1588
9057,39,239042,0,15700,1588
9058,40,239042,0,16000,1588
9059,41,239042,0,16300,1588
9060,42,239042,0,16600,1588
9061,43,239042,0,16900,1588
9062,44,239042,0,17200,1588
9063,45,239042,0,17500,1588
9064,46,239042,0,17800,1588
9065,47,239042,0,18100,1588
9066,48,239042,0,18400,1588
9067,49,239042,0,18700,1588
9069,1,239042,0,4300,1592
9070,2,239042,0,4600,1592
9071,3,239042,0,4900,1592
9072,4,239042,0,5200,1592
9073,5,239042,0,5500,1592
9074,6,239042,0,5800,1592
9075,7,239042,0,6100,1592
9076,8,239042,0,6400,1592
9077,9,239042,0,6700,1592
9078,10,239042,0,7000,1592
9079,11,239042,0,7300,1592
9080,12,239042,0,7600,1592
9081,13,239042,0,7900,1592
9082,14,239042,0,8200,1592
9083,15,239042,0,8500,1592
9084,16,239042,0,8800,1592
9085,17,239042,0,9100,1592
9086,18,239042,0,9400,1592
9087,19,239042,0,9700,1592
9088,20,239042,0,10000,1592
9089,21,239042,0,10300,1592
9090,22,239042,0,10600,1592
9091,23,239042,0,10900,1592
9092,24,239042,0,11200,1592
9093,25,239042,0,11500,1592
9094,26,239042,0,11800,1592
9095,27,239042,0,12100,1592
9096,28,239042,0,12400,1592
9097,29,239042,0,12700,1592
9098,30,239042,0,13000,1592
9099,31,239042,0,13300,1592
9100,32,239042,0,13600,1592
9101,33,239042,0,13900,1592
9102,34,239042,0,14200,1592
9103,35,239042,0,14500,1592
9104,36,239042,0,14800,1592
9105,37,239042,0,15100,1592
9106,38,239042,0,15400,1592
9107,39,239042,0,15700,1592
9108,40,239042,0,16000,1592
9109,41,239042,0,16300,1592
9110,42,239042,0,16600,1592
9111,43,239042,0,16900,1592
9112,44,239042,0,17200,1592
9113,45,239042,0,17500,1592
9114,46,239042,0,17800,1592
9115,47,239042,0,18100,1592
9116,48,239042,0,18400,1592
9117,49,239042,0,18700,1592
9119,1,239042,0,4300,1596
9120,2,239042,0,4600,1596
9121,3,239042,0,4900,1596
9122,4,239042,0,5200,1596
9123,5,239042,0,5500,1596
9124,6,239042,0,5800,1596
9125,7,239042,0,6100,1596
9126,8,239042,0,6400,1596
9127,9,239042,0,6700,1596
9128,10,239042,0,7000,1596
9129,11,239042,0,7300,1596
9130,12,239042,0,7600,1596
9131,13,239042,0,7900,1596
9132,14,239042,0,8200,1596
9133,15,239042,0,8500,1596
9134,16,239042,0,8800,1596
9135,17,239042,0,9100,1596
9136,18,239042,0,9400,1596
9137,19,239042,0,9700,1596
9138,20,239042,0,10000,1596
9139,21,239042,0,10300,1596
9140,22,239042,0,10600,1596
9141,23,239042,0,10900,1596
9142,24,239042,0,11200,1596
9143,25,239042,0,11500,1596
9144,26,239042,0,11800,1596
9145,27,239042,0,12100,1596
9146,28,239042,0,12400,1596
9147,29,239042,0,12700,1596
9148,30,239042,0,13000,1596
9149,31,239042,0,13300,1596
9150,32,239042,0,13600,1596
9151,33,239042,0,13900,1596
9152,34,239042,0,14200,1596
9153,35,239042,0,14500,1596
9154,36,239042,0,14800,1596
9155,37,239042,0,15100,1596
9156,38,239042,0,15400,1596
9157,39,239042,0,15700,1596
9158,40,239042,0,16000,1596
9159,41,239042,0,16300,1596
9160,42,239042,0,16600,1596
9161,43,239042,0,16900,1596
9162,44,239042,0,17200,1596
9163,45,239042,0,17500,1596
9164,46,239042,0,17800,1596
9165,47,239042,0,18100,1596
9166,48,239042,0,18400,1596
9167,49,239042,0,18700,1596
9169,1,239042,0,4300,1600
9170,2,239042,0,4600,1600
9171,3,239042,0,4900,1600
9172,4,239042,0,5200,1600
9173,5,239042,0,5500,1600
9174,6,239042,0,5800,1600
9175,7,239042,0,6100,1600
9176,8,239042,0,6400,1600
9177,9,239042,0,6700,1600
9178,10,239042,0,7000,1600
9179,11,239042,0,7300,1600
9180,12,239042,0,7600,1600
9181,13,239042,0,7900,1600
9182,14,239042,0,8200,1600
9183,15,239042,0,8500,1600
9184,16,239042,0,8800,1600
9185,17,239042,0,9100,1600
9186,18,239042,0,9400,1600
9187,19,239042,0,9700,1600
9188,20,239042,0,10000,1600
9189,21,239042,0,10300,1600
9190,22,239042,0,10600,1600
9191,23,239042,0,10900,1600
9192,24,239042,0,11200,1600
9193,25,239042,0,11500,1600
9194,26,239042,0,11800,1600
9195,27,239042,0,12100,1600
9196,28,239042,0,12400,1600
9197,29,239042,0,12700,1600
9198,30,239042,0,13000,1600
9199,31,239042,0,13300,1600
9200,32,239042,0,13600,1600
9201,33,239042,0,13900,1600
9202,34,239042,0,14200,1600
9203,35,239042,0,14500,1600
9204,36,239042,0,14800,1600
9205,37,239042,0,15100,1600
9206,38,239042,0,15400,1600
9207,39,239042,0,15700,1600
9208,40,239042,0,16000,1600
9209,41,239042,0,16300,1600
9210,42,239042,0,16600,1600
9211,43,239042,0,16900,1600
9212,44,239042,0,17200,1600
9213,45,239042,0,17500,1600
9214,46,239042,0,17800,1600
9215,47,239042,0,18100,1600
9216,48,239042,0,18400,1600
9217,49,239042,0,18700,1600
9219,1,239042,0,4300,1604
9220,2,239042,0,4600,1604
9221,3,239042,0,4900,1604
9222,4,239042,0,5200,1604
9223,5,239042,0,5500,1604
9224,6,239042,0,5800,1604
9225,7,239042,0,6100,1604
9226,8,239042,0,6400,1604
9227,9,239042,0,6700,1604
9228,10,239042,0,7000,1604
9229,11,239042,0,7300,1604
9230,12,239042,0,7600,1604
9231,13,239042,0,7900,1604
9232,14,239042,0,8200,1604
9233,15,239042,0,8500,1604
9234,16,239042,0,8800,1604
9235,17,239042,0,9100,1604
9236,18,239042,0,9400,1604
9237,19,239042,0,9700,1604
9238,20,239042,0,10000,1604
9239,21,239042,0,10300,1604
9240,22,239042,0,10600,1604
