ID,GameCoords[0],GameCoords[1],GameCoords[2],GameFalloffStart,GameFalloffEnd,ContinentID,LightParamsID[0],LightParamsID[1],LightParamsID[2],LightParamsID[3],LightParamsID[4],LightParamsID[5],LightParamsID[6],LightParamsID[7]
7151,-3375.1094,4438.4893,-0.43674278,641.9936,913.89075,1220,2599,2588,2599,0,3,0,0,0
7152,-3375.1094,4438.4893,-0.43674278,641.9936,913.89075,1456,2599,2599,2599,0,3,0,0,0
7153,-4182.4688,3803.0557,-55.863804,10.268071,32.66878,1456,2524,2524,2524,0,3,0,0,0
7154,-4209.5156,3869.2773,-55.612747,10.268071,32.66878,1456,2525,2525,2525,0,3,0,0,0
7155,-4219.6875,3943.9248,-59.961536,10.268071,32.66878,1456,2526,2526,2526,0,3,0,0,0
7158,2138.2178,2774.1172,706.0524,173.70276,232.34514,1220,2140,3082,2140,3082,3,0,0,0
7160,10839.087,-10386.326,608.0326,70.116196,87.98973,1520,2690,203,482,203,3,0,0,0
7162,175.41602,6749.8955,44.94268,148.77676,213.25159,1220,2623,2623,2623,0,3,0,0,0
7165,1757.7935,7362.8994,-1.6423689,184.05988,239.95454,1220,2596,2596,2596,0,3,0,0,0
7166,813.6042,4180.6562,-22.537413,50.553394,100.49671,1220,2793,2810,2793,0,3,0,0,0
7167,1283.0851,3150.3057,132.8775,75.588425,121.29232,1220,2620,2620,2620,0,3,0,0,0
7169,2308.9248,2879.2031,611.59375,97.23171,138.01025,1220,2140,3082,2140,3082,3,0,0,0
7172,0,0,0,56.974556,89.93984,1608,3081,3020,3081,0,3,0,0,0
7173,2879.5078,1287.5859,197.76736,69.32055,93.0779,1220,2607,3082,2761,3082,3,0,0,0
7174,2769.1729,1227.8223,210.06523,52.9581,74.29735,1220,2607,3082,2761,3082,3,0,0,0
7176,-164.875,6209.887,44.94268,148.77676,267.5366,1220,2630,2873,2630,0,3,0,0,0
7177,-2977.25,-5079.3594,528.4226,66.83936,98.37647,1520,2862,9,2862,0,3,0,0,0
7178,-8825.883,616.2031,94.67036,399.10342,456.02267,1620,3028,3027,3035,3027,3,0,0,0
7187,8561.92,2600.1406,2.7777507,0.7210899,93.23366,451,12,9,0,0,3,0,0,0
7189,730.1367,3341.2686,-85.71455,199.74622,224.47467,1220,2340,2633,2340,0,3,0,0,0
7191,6844.722,15607.208,167.89703,117.80125,155.08365,1060,2634,9,2450,0,3,0,0,0
7207,-12785.986,12359.742,-242.47572,35.658985,60.91714,1520,2639,9,0,0,3,0,0,0
7210,10510.802,14471.566,139.13939,144.8887,195.31557,1060,2640,9,0,0,3,0,0,0
7221,730.13715,3115.5503,-85.71455,161.40349,224.47467,1220,2340,2633,2340,0,3,0,0,0
7222,477.06076,2964.8481,-85.71455,199.74622,224.47467,1220,2340,2633,2340,0,3,0,0,0
7223,291.14584,2793.4253,-214.23164,152.74261,224.47467,1220,2340,2633,2340,0,3,0,0,0
7224,2959.9993,6450.6743,-41.678825,30.712044,30.712044,1220,2340,2633,2340,0,3,0,0,0
7228,1560.7223,6356.3066,8.50206,101.72617,149.36482,1220,2596,2596,2596,0,3,0,0,0
7229,1614.3698,6227.078,-1.6423618,118.49969,166.64153,1220,2596,2596,2596,0,3,0,0,0
7230,1762.4236,6185.2134,-1.642369,102.82188,160.28801,1220,2596,2596,2596,0,3,0,0,0
7235,15666.745,4846.022,428.68674,572.3549,629.64075,1060,2570,9,2570,9,3,0,0,0
7237,11501.18,10978.5,369.85947,74.01028,129.76833,1520,2644,9,2644,0,3,0,0,0
7238,-366.00174,5437.4385,44.942677,168.33362,277.11664,1220,2630,2873,2630,0,3,0,0,0
7239,-208.12674,7017.2866,44.94268,223.5402,301.41287,1220,2630,2873,2630,0,3,0,0,0
7240,1012.4792,7420.8135,44.942677,134.61072,202.86005,1220,2630,2873,2630,0,3,0,0,0
7242,3987.2153,7509.932,64.13522,79.556435,98.15366,1220,2646,3020,2646,0,3,0,0,0
7244,3498.9497,5587.81,285.59283,6.9678526,13.394913,1220,3064,3020,2740,0,3,0,0,0
7245,3542.664,5538.9126,323.60928,73.9951,86.96083,1220,2719,2719,2719,0,3,0,0,0
7246,547.81946,6283.143,41.32639,101.40577,151.25656,1220,2614,3020,2614,0,3,0,0,0
7247,1327.908,2722.1807,0,15.20265,25.133406,1622,2653,3020,0,0,3,0,0,0
7248,-4407.1353,452.30728,435.40176,353.04932,814.62897,1616,2655,3020,0,0,3,0,0,0
7250,3548.0825,5538.4263,323.9032,275.1313,459.38248,1552,2719,2719,2719,0,3,0,0,0
7258,589.7518,3920.8203,5.6852756,36.76574,70.25377,1220,2672,2810,2672,0,3,0,0,0
7259,11367.721,-12696.962,618.17163,21.635246,30.189201,1520,2667,9,2667,0,3,0,0,0
7261,1427.6216,3797.0027,16.265001,57.70478,88.80698,1220,2670,2810,2670,0,3,0,0,0
7262,1510.9723,3950.2622,16.265001,80.96621,107.92596,1220,2671,2810,2671,0,3,0,0,0
7263,1503.941,3771.0955,16.265001,65.82617,89.62276,1220,2670,2810,2670,0,3,0,0,0
7265,792.2691,4008.9827,5.6852736,41.947163,60.70787,1220,2673,2810,2673,0,3,0,0,0
7266,648.88544,4002.8672,1.493056,20.236319,33.0986,1220,2674,2810,2674,0,3,0,0,0
7267,678.23615,3972.7388,1.4930547,20.236319,33.0986,1220,2674,2810,2674,0,3,0,0,0
7268,691.809,4010.6946,1.4930542,20.236319,36.478523,1220,2674,2810,2674,0,3,0,0,0
7269,723.6233,3968.6484,1.4930537,20.236319,33.0986,1220,2674,2810,2674,0,3,0,0,0
7270,691.97394,3940.7795,1.493055,20.236319,45.219032,1220,2674,2810,2674,0,3,0,0,0
7271,339.56772,680.7535,-331.54993,3.8700671,25.698277,1460,2675,9,0,0,3,0,0,0
7275,1739.3264,6404.7207,54.743538,41.308323,54.67807,1220,3064,3064,2740,0,3,0,0,0
7278,2866.1077,6350.8335,216.64467,138.1174,148.4273,1220,3075,2679,3075,0,3,0,0,0
7280,0,0,0,83.08282,136.78743,1513,2681,9,0,0,3,0,0,0
7281,-1196.6875,1127.5295,41.178833,178.00229,273.02063,1460,2680,2800,2233,0,3,0,0,0
7283,2627.8308,6730.541,107.48804,73.96098,97.23473,1220,2684,2661,2684,0,3,0,0,0
7286,11366.436,-12845.448,391.53262,72.09474,138.13197,1520,2731,2731,2731,0,3,0,0,0
7290,2594.48,6921.7485,88.61822,66.07535,92.16319,1220,2441,2692,2441,0,3,0,0,0
7291,2836.3447,6567.8735,134.34453,14.018813,20.366125,1220,2696,2696,2696,0,3,0,0,0
7292,4612.494,5227.657,856.2048,144.28023,179.26245,1220,2697,3020,0,0,3,0,0,0
7293,2465.0452,6520.888,153.28145,59.15886,70.75742,1220,3064,3020,2740,0,3,0,0,0
7294,3267.592,5744.1006,318.69864,56.70792,68.44021,1220,3064,3064,2740,0,3,0,0,0
7295,3348.6545,5752.2207,308.86893,55.21501,69.21576,1220,3064,3064,2740,0,3,0,0,0
7296,3423.5469,5736.994,306.5715,46.56811,66.79899,1220,3064,3064,2740,0,3,0,0,0
7297,6649.4634,16151.919,147.53886,163.77803,163.77803,1060,2712,9,0,0,3,0,0,0
7298,3208.0347,6646.3013,72.95402,3.463839,13.291642,1501,2713,3020,2713,0,3,0,0,0
7299,3190.783,7395.0034,317.68726,54.515675,65.90686,1501,2714,3020,2714,0,3,0,0,0
7300,3504.3013,5854.0356,269.45355,42.982304,56.398323,1220,3075,3020,3075,0,3,0,0,0
7301,3595.2986,5890.653,278.52945,50.138737,65.71001,1220,3075,3020,3075,0,3,0,0,0
7303,3176.691,5801.75,301.69717,47.96622,61.76562,1220,3075,3075,3075,0,3,0,0,0
7305,4114.0063,7192.0254,52.064888,55.40824,70.69802,1220,2715,3020,0,0,3,0,0,0
7308,0,0,0,137.22845,194.33249,1621,604,9,604,0,3,0,0,0
7309,3205.119,5849.507,282.064,44.404892,44.559624,1220,3075,3075,3075,0,3,0,0,0
7310,3238.487,5852.645,259.06842,48.18937,63.68183,1220,3075,3075,3075,0,3,0,0,0
7311,3320.553,5875.443,254.97212,54.85637,73.41281,1220,3075,3075,3075,0,3,0,0,0
7312,3220.4487,6567.5723,185.30182,53.79251,75.14383,1220,2441,3020,2741,0,3,0,0,0
7313,3142.5051,6494.547,205.83038,66.09723,82.655914,1220,2441,3020,2741,0,3,0,0,0
7320,-6628.884,8688.88,60.37641,586.9706,644.5054,451,2716,9,0,0,3,0,0,0
7321,0,0,0,196.66565,237.17923,1468,2717,9,2717,0,3,0,0,0
7322,1238.0035,1145.4341,193.96454,57.565094,79.174576,1623,2695,3020,2720,0,3,0,0,0
7323,0,0,0,79.55209,117.20949,1623,2723,3020,2723,0,3,0,0,0
7325,11314.872,11343.508,-613.7235,491.33575,517.5017,1520,2728,9,2728,0,3,0,0,0
7328,11715.886,11321.019,-481.5256,374.26257,420.03415,1520,2728,9,2728,0,3,0,0,0
7329,-13373.882,-12449.545,251.9438,46.5377,66.52762,1520,2730,9,2730,0,3,0,0,0
7330,-3000.0105,-5033.4097,147.73714,50.593513,61.011944,1520,2622,9,2622,0,3,0,0,0
7332,3122.0461,6428.8784,224.76103,79.97231,96.222435,1220,2441,3020,2741,0,3,0,0,0
7334,0,0,0,2.7777777,13.533206,1533,3026,3020,0,0,3,0,0,0
7335,1945.4531,3178.5261,173.41911,194.8808,303.0896,1220,2503,3020,2503,0,3,0,0,0
7336,1329.9497,3216.677,132.8775,70.67167,119.13157,1220,2620,2620,2620,0,3,0,0,0
7337,477.54688,3835.89,5.6852794,32.97177,52.974735,1220,2746,2810,2746,0,3,0,0,0
7339,0,0,0,8.3776455,21.935598,1629,2774,9,0,0,3,0,0,0
7341,2981.994,6265.6665,224.4448,95.97706,121.0095,1220,3075,2679,3075,0,3,0,0,0
7342,1316.901,3542.309,20.025927,24.247677,54.68522,1220,2672,2810,2672,0,3,0,0,0
7343,3166.7969,7282.178,164.8691,506.62863,585.9256,1501,2713,3020,2713,0,3,0,0,0
7344,2468.6458,6749.4287,140.96133,55.591377,73.011765,1220,2651,2661,2651,0,3,0,0,0
7345,2517.034,6826.4517,135.07152,52.564274,61.50133,1220,2651,2661,2651,0,3,0,0,0
7349,2851.0564,5723.943,326.40118,72.02501,94.321075,1220,3075,3075,3075,0,3,0,0,0
7350,2743.6658,5781.634,289.42554,64.6919,79.54685,1220,3075,3075,3075,0,3,0,0,0
7351,2984.9531,5713.328,320.22943,74.44069,85.010956,1220,3075,3075,3075,0,3,0,0,0
7352,3089.9714,5755.2925,313.88745,72.5856,81.69498,1220,3075,3075,3075,0,3,0,0,0
7353,2413.9358,7186.657,72.039825,72.069824,104.12283,1220,2748,3020,2737,0,3,0,0,0
7357,2788.716,6609.8706,206.35547,42.715923,53.90819,1220,2441,3020,2741,0,3,0,0,0
7358,2742.6746,6582.384,198.45659,42.411728,52.118576,1220,2441,3020,2741,0,3,0,0,0
7359,2716.139,6521.705,185.73569,47.980637,63.061485,1220,2441,3020,2741,0,3,0,0,0
7360,2731.7883,6489.014,192.82909,37.09599,59.35206,1220,2441,3020,2741,0,3,0,0,0
7361,2689.0364,6409.7744,191.47989,29.77176,56.85981,1220,3064,3020,2740,0,3,0,0,0
7362,2697.6338,6284.4307,221.65465,80.23543,93.7078,1220,3075,2679,3075,0,3,0,0,0
7363,2618.5173,6212.3926,204.25583,70.00466,86.609184,1220,3075,2679,3075,0,3,0,0,0
7364,2596.9202,6110.25,202.17657,87.47366,109.9429,1220,3075,2679,3075,0,3,0,0,0
7365,2698.0798,6214.702,230.55963,102.95306,113.33701,1220,3075,2679,3075,0,3,0,0,0
7366,2608.165,6024.4688,199.06595,91.29876,102.64697,1220,3075,2679,3075,0,3,0,0,0
7367,2506.9792,5801.5356,164.62256,133.20486,156.69205,1220,3064,3020,2740,0,3,0,0,0
7368,2700.7517,6014.3657,270.55386,65.60041,84.22658,1220,3075,2679,3075,0,3,0,0,0
7369,2704.6301,5920.252,296.27783,85.52358,101.25962,1220,3075,2679,3075,0,3,0,0,0
7370,3135.2102,6569.6,205.32736,46.74502,56.09941,1220,2441,3020,2741,0,3,0,0,0
7371,3126.808,6640.6294,165.67078,84.30551,109.63411,1220,2441,3020,2741,0,3,0,0,0
7372,2801.837,6794.54,217.61107,128.25475,159.52113,1220,2441,3020,2741,0,3,0,0,0
7373,2973.6182,6735.5757,188.75435,79.206055,109.61193,1220,2441,3020,2741,0,3,0,0,0
7374,3257.2456,6671.5454,138.51067,85.80325,107.59769,1220,2441,3020,2741,0,3,0,0,0
7375,3527.3706,5726.9185,330.4171,61.50701,74.15269,1220,3064,3064,2740,0,3,0,0,0
7376,3649.0781,5744.8203,327.34204,90.481674,104.04819,1220,3064,3064,2740,0,3,0,0,0
7377,3683.587,5859.2812,342.75885,37.039524,51.54224,1220,3064,3064,2740,0,3,0,0,0
7378,3733.105,5916.328,347.8207,57.916443,67.50547,1220,3064,3064,2740,0,3,0,0,0
7379,3813.9324,5950.7485,350.2876,54.328304,68.247154,1220,3064,3064,2740,0,3,0,0,0
7380,3904.9497,5953.954,227.93317,63.975193,82.19144,1220,3064,3064,2740,0,3,0,0,0
7381,2067.9375,6888.0645,80.39793,79.27259,98.40959,1220,3064,3020,2740,0,3,0,0,0
7382,2010.1823,6972.5444,110.26427,67.79866,91.333954,1220,3064,3020,2740,0,3,0,0,0
7384,1771.1389,6665.5713,82.979164,77.583664,117.12687,1220,2654,2664,2739,0,3,0,0,0
7386,1991.6632,6736.905,83.32204,71.50724,102.095,1220,2654,2664,2739,0,3,0,0,0
7387,2621.8906,6512.858,159.47217,51.58767,64.59727,1220,3064,3020,2740,0,3,0,0,0
7388,2545.8855,6501.961,164.97163,42.04266,50.914246,1220,3064,3020,2740,0,3,0,0,0
7389,3197.1267,5747.6772,325.38626,27.757988,39.5322,1220,3064,3064,2740,0,3,0,0,0
7390,3033.6614,5665.901,366.13086,45.08025,64.05979,1220,3075,3075,3075,0,3,0,0,0
7391,2523.8376,6774.257,178.60637,29.532705,43.63315,1220,2651,2661,2651,0,3,0,0,0
7392,2651.6016,6589.4375,194.72255,36.324837,45.643246,1220,3064,3020,2740,0,3,0,0,0
7396,3606.2969,5677.752,861.1517,258.9262,314.33994,1220,2753,3020,2753,0,3,0,0,0
7397,3403.677,5502.6284,1016.9495,373.611,458.77185,1220,2753,3020,2753,0,3,0,0,0
7398,3045.89,6076.895,927.5887,507.81042,554.2842,1220,2753,3020,2753,0,3,0,0,0
7399,3044.691,6599.9253,743.7918,271.48325,327.9754,1220,2753,3020,2753,0,3,0,0,0
7402,3580.3967,6164.436,1080.0808,386.01596,388.78143,1220,2753,3020,2753,0,3,0,0,0
7403,3420.355,5817.4844,572.0744,167.3413,202.89702,1220,2753,3020,2753,0,3,0,0,0
7404,3187.967,6332.432,606.3157,179.92168,231.04346,1220,2753,3020,2753,0,3,0,0,0
7405,2535.0608,6253.8193,697.419,310.15323,380.58002,1220,2753,3020,2753,0,3,0,0,0
7406,2680.0322,6431.2476,667.73956,277.06024,330.5507,1220,2753,3020,2753,0,3,0,0,0
7407,2565.375,6637.9126,133.38368,72.74553,98.35192,1220,2684,2661,2684,0,3,0,0,0
7423,366.19098,378.68228,-13.190644,60.418034,120.40327,1463,2765,2242,2765,2242,3,0,0,0
7424,502.3837,489.9514,-17.50497,55.968494,87.97025,1463,2141,2242,2141,2242,3,0,0,0
7427,0,0,0,64.52206,89.647644,1572,2516,9,2516,0,3,0,0,0
7429,3400.8733,1044.6945,247.94035,3.2869546,3.2869546,1107,2774,9,0,0,3,0,0,0
7433,-818.36633,4314.941,755.95,52.719223,70.85375,1220,3201,3020,3201,0,3,0,0,0
7436,-1103.1927,6107.512,69.89289,120.95831,218.36658,1220,2778,2588,2778,0,3,0,0,0
7437,-1329.4567,6172.3047,102.92117,120.95831,218.36658,1220,2778,2588,2778,0,3,0,0,0
7438,-338.52432,6590.4473,0.13264973,122.57359,216.66902,1220,2779,2872,2757,0,3,0,0,0
7439,184.66493,6233.0522,-7.242289,58.0801,84.320984,1220,2089,2780,2757,0,3,0,0,0
7440,-909.2465,4527.638,770.25116,142.79196,176.19223,1220,2421,2586,2421,0,3,0,0,0
7441,-313.94446,8026.999,23.906141,167.80653,321.92508,1220,2420,2588,2420,0,3,0,0,0
7443,-107.29861,7679.522,97.550255,98.23772,190.72343,1220,2792,3020,2792,0,3,0,0,0
7444,-13219.882,12268.795,-245.1929,77.32442,114.79874,1520,2787,9,0,0,3,0,0,0
7445,-13281.458,12156.372,-248.00174,77.32442,114.79874,1520,2787,9,0,0,3,0,0,0
7446,-13269.205,12023.804,-254.62848,77.32442,114.79874,1520,2787,9,0,0,3,0,0,0
7447,-13152.497,11960.861,-258.93228,77.32442,114.79874,1520,2787,9,0,0,3,0,0,0
7448,-13020.75,11963.796,-262.87326,77.32442,114.79874,1520,2787,9,0,0,3,0,0,0
7449,-12904.091,12002.392,-271.17883,77.32442,114.79874,1520,2787,9,0,0,3,0,0,0
7450,-12743.101,11968.433,-271.40625,127.22791,181.14304,1520,2787,9,0,0,3,0,0,0
7451,-13127.685,12331.118,-264.31076,87.01571,131.22885,1520,2787,9,0,0,3,0,0,0
7453,-12759.764,12127.342,-267.54514,95.00754,146.0147,1520,2788,9,0,0,3,0,0,0
7454,-13015.417,12406.198,-278.39932,95.00754,146.0147,1520,2788,9,0,0,3,0,0,0
7457,-499.87326,4699.146,638.5444,31.05267,58.53676,1220,2790,3020,2790,0,3,0,0,0
7459,855.21875,1335.3229,-192.26233,398.9682,471.65744,1220,3096,2586,0,0,3,0,0,0
7461,150.17535,2011.2656,210.31572,193.58725,514.0215,1220,2420,2586,2420,0,3,0,0,0
7462,88.19097,2829.1753,-214.23164,152.74261,224.47467,1220,2340,2633,2340,0,3,0,0,0
7463,8121.961,15512.085,167.89703,165.39659,252.47649,1060,2407,9,2407,0,3,0,0,0
7464,8355.473,16012.217,223.93884,165.39659,252.47649,1060,3202,9,3202,0,3,0,0,0
7465,8415.498,15198.397,167.89703,165.39659,252.47649,1060,3203,9,3203,0,3,0,0,0
7466,0,0,0,206.83882,365.46426,1653,2797,2797,2797,0,3,0,0,0
7467,1111.106,1057.7795,535.34204,340.62064,372.15372,1623,2695,3020,2720,0,3,0,0,0
7468,1274.7413,1184.8334,205.89888,57.565094,79.174576,1623,2695,3020,2720,0,3,0,0,0
7469,1317.3038,1229.0452,211.72897,57.565094,79.174576,1623,2695,3020,2720,0,3,0,0,0
7470,1153.9497,1089.1632,194.73862,87.45073,120.60678,1623,2695,3020,2720,0,3,0,0,0
7471,1283.0851,3150.3057,132.8775,75.588425,121.29232,1571,2620,3020,2620,0,3,0,0,0
7472,1329.9497,3216.677,132.8775,70.67167,119.13157,1571,2620,3020,2620,0,3,0,0,0
7473,1144.7448,3555.0295,17.3941,52.98968,81.49693,1571,2747,3020,0,0,3,0,0,0
7475,648.88544,4002.8672,1.493056,20.236319,33.0986,1571,2674,3020,2674,0,3,0,0,0
7476,678.23615,3972.7388,1.4930547,20.236319,33.0986,1571,2674,3020,2674,0,3,0,0,0
7477,691.809,4010.6946,1.4930542,20.236319,36.478523,1571,2674,3020,2674,0,3,0,0,0
7478,723.6233,3968.6484,1.4930537,20.236319,33.0986,1571,2674,3020,2674,0,3,0,0,0
7479,691.97394,3940.7795,1.493055,20.236319,45.219032,1571,2674,3020,2674,0,3,0,0,0
7480,792.2691,4008.9827,5.6852736,41.947163,60.70787,1571,2673,3020,2673,0,3,0,0,0
7481,589.7518,3920.8203,5.6852756,36.76574,70.25377,1571,2672,3020,2672,0,3,0,0,0
7482,813.6042,4180.6562,-22.537413,50.553394,100.49671,1571,2793,3020,2793,0,3,0,0,0
7483,1427.6216,3797.0027,16.265001,57.70478,88.80698,1571,2670,3020,2670,0,3,0,0,0
7484,1503.941,3771.0955,16.265001,65.82617,89.62276,1571,2670,3020,2670,0,3,0,0,0
7485,1510.9723,3950.2622,16.265001,80.96621,107.92596,1571,2671,3020,2671,0,3,0,0,0
7486,730.1367,3341.2686,-85.71455,199.74622,224.47467,1571,2340,2633,2340,0,3,0,0,0
7487,730.13715,3115.5503,-85.71455,161.40349,224.47467,1571,2340,2633,2340,0,3,0,0,0
7488,1227.151,3558.428,17.3941,52.98968,81.49693,1571,2747,3020,2747,0,3,0,0,0
7489,1314.0052,3542.264,17.3941,61.30779,82.75906,1571,2747,3020,2747,0,3,0,0,0
7490,-1196.6875,393.217,41.178833,178.00229,273.02063,1460,2799,2800,2233,0,3,0,0,0
7492,1395.8403,1409.8906,1.8953783E-06,804.6948,804.6948,1512,2774,9,0,0,3,0,0,0
7493,11358.65,-12821.729,307.223,72.09474,138.13197,1520,2731,2731,2731,0,3,0,0,0
7500,-628.21875,4375.983,721.7752,25.012169,38.517914,1220,2805,3020,2805,0,3,0,0,0
7501,399.60416,690.07465,9.425321,1.1190102,125.8755,1648,2137,2242,2137,2242,3,0,0,0
7502,458.36633,748.434,-12.390346,68.77289,85.93428,1648,2141,2242,2141,2242,3,0,0,0
7503,462.96353,630.75867,2.6510417,13.661676,51.186554,1648,2141,2242,2141,2242,3,0,0,0
7504,446.1337,550.8125,-17.50497,75.4386,102.51681,1648,2141,2242,2141,2242,3,0,0,0
7505,190.7168,881.52734,12.019097,49.84846,62.38965,1648,2141,2242,2141,2242,3,0,0,0
7506,97.9043,874.1924,-5.84375,40.81,61.637222,1648,2141,2242,2141,2242,3,0,0,0
7507,285.64062,839.30176,14.75,49.84846,62.38965,1648,2141,2242,2141,2242,3,0,0,0
7508,339.93164,742.80176,8.614583,49.84846,62.38965,1648,2141,2242,2141,2242,3,0,0,0
7509,370.03125,651.82227,1.390625,49.84846,62.38965,1648,2141,2242,2141,2242,3,0,0,0
7510,366.19098,378.68228,-13.190644,60.418034,120.40327,1648,2765,2242,2765,2242,3,0,0,0
7511,502.3837,489.9514,-17.50497,55.968494,87.97025,1648,2141,2242,2141,2242,3,0,0,0
7512,3216.4446,506.31424,632.62946,92.99812,106.88872,1648,2226,9,2226,9,3,0,0,0
7513,3012.5686,3103.139,584.20154,721.89276,971.8548,1648,2401,9,2401,9,3,0,0,0
7514,-11910.346,-11409.558,196.49185,221.43924,243.61447,1060,2811,2812,2811,2812,3,0,0,0
7515,-12271.976,-11508.622,27.17486,221.43924,243.61447,1060,2820,2816,2815,2816,3,0,0,0
7517,3733.3333,1066.6666,0,2.8621593,14.228968,1492,2819,3020,0,0,3,0,0,0
7521,-12647.052,-11410.464,24.883274,183.50574,197.65541,1060,2826,2827,2826,2827,3,0,0,0
7524,3958.9062,7580.4175,2.7193892,159.22258,277.05014,1655,2831,3020,0,0,3,0,0,0
7537,-12042.455,-12033.018,27.17486,221.43924,243.61447,1060,2398,11,2832,11,3,0,0,0
7539,2683.2622,12228.864,195.7791,412.49667,481.19763,1655,2802,3020,0,0,3,0,0,0
7541,3636.4653,5572.663,3.634042,152.86461,215.15921,1648,2268,2427,2763,2427,3,0,0,0
7542,3462.132,5759.75,26.332047,92.355865,156.09758,1648,2268,2427,2763,2427,3,0,0,0
7543,3405.9932,5847.3213,63.386997,66.375,89.169,1648,2268,2427,2763,2427,3,0,0,0
7544,3213.2075,5971.7847,247.15533,1.7516421,22.29094,1648,2268,2427,2763,2427,3,0,0,0
7547,-1942.9791,6869.473,-65.0523,2.7777777,13.888889,1505,3023,3020,0,0,3,0,0,0
7549,2665.731,6734.8604,2.5874686,413.0126,482.301,1655,3097,3020,0,0,3,0,0,0
7550,-12346.285,-12116.018,2.0047572,54.27261,90.79818,1060,2826,2827,2826,2827,3,0,0,0
7552,3458.4167,6944.9863,2.7194095,242.93964,317.7066,1655,2860,3020,0,0,3,0,0,0
7554,-12422.778,-11963.705,27.17486,72.32875,77.352036,1060,2859,2816,2815,2816,3,0,0,0
7555,-2090.1667,6043.803,-78.11002,937.8334,937.8334,1270,2863,9,0,0,3,0,0,0
7562,-11526.145,-11865.516,7.875,251.31158,260.1657,1060,1683,1683,0,1683,3,0,0,0
7563,-11016.252,-11560.139,7.875,251.31158,260.1657,1060,2871,2871,0,2871,3,0,0,0
7564,2127.7222,4852.783,5.3951488,658.46136,732.3591,1655,2888,3020,0,0,3,0,0,0
7565,3601.2493,8164.8228,4.1066093,181.98987,202.29916,1655,2133,3020,0,0,3,0,0,0
7569,390.71875,8360.989,137.90556,221.87639,409.22147,1655,2927,3020,0,0,3,0,0,0
7570,-12.550347,2925.861,153.92624,47.87902,282.4397,1661,2866,3020,0,0,3,0,0,0
7575,-10929.77,-11927.359,10.16748,92.89319,119.00193,1060,2880,9,0,0,3,0,0,0
7576,3943.658,4774.494,11.062616,410.7252,478.74738,1655,2822,3020,0,0,3,0,0,0
7577,-10452.203,-11496.38,10.249512,179.5211,204.18571,1060,2885,9,0,0,3,0,0,0
7583,-10404.435,-12022.886,0.18782346,184.49017,229.602,1060,1369,9,0,0,3,0,0,0
7584,-11531.554,-11413.13,5.399072E-06,291.14896,315.15326,1060,12,9,0,0,3,0,0,0
7585,2319.323,13162.017,-42.981445,53.484226,123.93963,1655,2849,3020,0,0,3,0,0,0
7586,763.4514,4538.6787,-2.9457467,299.10968,302.64914,1655,2935,3337,0,0,3,0,0,0
7587,763.4809,5078.0103,-2.9457467,299.10968,302.64914,1655,2886,3020,0,0,3,0,0,0
7588,763.4809,5610.522,-2.9457467,299.10968,302.64914,1655,2886,3020,0,0,3,0,0,0
7589,1392.0712,11166.658,290.22372,16.76389,27.34867,1655,2894,3020,0,0,3,0,0,0
7590,-9750.285,-11436.442,35.375065,182.28438,203.00769,1060,2896,9,0,0,3,0,0,0
7592,-205.51389,8146.705,-203.37915,489.43982,489.43982,1661,2866,3020,0,0,3,0,0,0
7593,0,0,0,23262.191,30725.883,1673,3090,3020,3090,3022,3,3090,0,0
7594,1381.6211,868.1992,-6.0450864,342.71722,410.54385,1673,3092,3020,3092,3022,3,0,0,0
7595,237.82227,1954.2549,21.375929,349.08344,408.75912,1673,3093,3020,3093,3022,3,0,0,0
7596,545.2656,601.1543,-4.6666668E-05,361.96786,420.70126,1673,3094,3020,3094,3022,3,0,0,0
7597,105.96094,1211.956,-1.0416667E-05,274.59903,316.6536,1673,3095,3020,3095,3022,3,0,0,0
7598,1903.1372,4036.711,5.395158,256.37143,308.60043,1655,2888,3020,0,0,3,0,0,0
7599,0,0,0,61.368286,61.23146,1669,2901,3020,0,0,3506,0,0,0
7602,3558.2856,3780.9697,-8.362366,62.135704,77.96453,1655,2887,3020,0,0,3,0,0,0
7603,2683.2622,12228.864,195.7791,412.49667,481.19763,1655,2802,3020,0,0,3,0,0,0
7604,247.27083,12745.989,195.7791,640.75916,674.6351,1655,2918,3020,0,0,3,0,0,0
7605,-671.35767,-6220.7466,3.6265008,438.46878,527.8595,1655,3146,3020,0,0,3,0,0,0
7608,3409.5625,6024.6562,125.06509,93.707535,146.06503,1648,2913,9,0,0,3,0,0,0
7609,3318.006,5802.096,146.80344,27.034721,52.60994,1648,2913,9,0,0,3,0,0,0
7610,3202.6362,5858.3735,95.67252,103.54484,152.33992,1648,2913,9,0,0,3,0,0,0
7611,3218.6067,6104.744,120.10204,91.86779,142.44193,1648,2913,9,0,0,3,0,0,0
7613,1833.6788,3096.5,5.3951554,783.73987,878.17053,1655,2935,3020,0,0,3,0,0,0
7614,2028.0798,5935.297,5.3951554,313.6937,338.65576,1655,2888,3020,0,0,3,0,0,0
7615,-9745.989,-11738.033,0.7024072,107.33037,119.99171,1060,2921,9,0,0,3,0,0,0
7616,-5360.8145,-5085.9204,9.295354,586.1545,716.3979,451,2914,9,2914,11,3,0,0,0
7618,3365.2188,-2034.0608,830.29083,385.45813,427.77277,1651,2915,3020,0,0,3,0,0,0
