ID,BattlePetAbilityTurnID,OrderIndex,BattlePetEffectPropertiesID,AuraBattlePetAbilityID,BattlePetVisualID,Param[0],Param[1],Param[2],Param[3],Param[4],Param[5]
1999,1522,1,24,0,0,25,100,0,0,0,0
2000,1523,1,24,0,0,30,95,0,0,0,0
2001,1523,2,52,248,0,1,100,3,0,0,0
2002,1524,1,24,0,0,20,95,0,0,0,0
2003,1524,2,50,154,0,1,100,1,0,0,0
2005,1526,1,24,0,0,30,95,0,0,0,0
2006,1526,2,50,911,0,1,100,2,0,0,0
2007,1527,1,24,0,0,25,95,0,0,0,0
2008,1527,2,50,462,0,1,50,1,0,0,0
2009,1528,1,26,915,0,0,100,1,0,0,0
2010,1529,1,179,0,0,20,100,1,0,0,0
2011,1530,1,24,0,0,27,95,0,0,0,0
2012,1531,1,24,0,0,27,95,0,0,0,0
2014,1533,1,24,0,0,25,95,0,0,0,0
2015,1533,2,158,0,0,0,0,0,0,0,0
2016,1535,1,50,918,0,0,100,3,0,0,0
2017,1536,1,24,0,0,10,100,0,0,0,0
2018,1536,2,50,154,0,1,100,4,0,0,0
2019,1536,3,24,0,0,10,100,0,0,0,0
2020,1536,4,50,154,0,1,100,4,0,0,0
2021,1536,5,24,0,0,10,100,0,0,0,0
2022,1536,6,50,154,0,1,100,4,0,0,0
2024,1537,1,24,0,571,4,100,0,0,0,0
2025,1537,2,24,0,571,4,100,0,1,0,0
2026,1537,3,24,0,571,4,100,0,1,0,0
2027,1537,4,50,542,0,0,100,1,0,0,0
2028,1538,1,24,0,571,4,100,0,0,0,0
2029,1538,2,24,0,571,4,100,0,1,0,0
2030,1538,3,24,0,571,4,100,0,1,0,0
2031,1538,4,50,542,0,0,100,1,0,0,0
2032,1539,1,23,0,694,24,100,0,0,0,0
2033,1539,2,100,0,694,12,100,0,9,0,0
2034,1539,3,100,0,694,12,100,0,9,0,0
2035,1540,1,24,0,695,12,100,0,0,0,0
2036,1540,2,24,0,695,9,100,0,0,0,0
2037,1540,3,24,0,695,9,100,0,0,0,0
2038,1541,1,26,924,0,0,100,2,0,0,0
2044,1545,1,26,924,0,0,200,2,0,0,0
2045,1546,1,49,926,0,100,0,0,0,0,0
2046,1547,1,26,924,0,0,200,3,0,0,0
2047,1548,1,26,924,0,0,200,2,0,0,0
2048,1549,1,22,0,0,0,100,0,0,0,0
2049,1550,1,26,924,0,0,200,2,0,0,0
2050,1551,1,24,0,0,30,85,0,0,0,0
2051,1551,2,50,928,0,1,100,2,0,0,0
2052,1552,1,27,0,0,20,95,5,40,21,0
2053,1553,1,26,924,0,0,200,2,0,0,0
2054,1555,1,24,0,0,20,100,0,0,0,0
2055,1556,1,26,933,0,0,100,-1,0,0,0
2056,1558,1,26,935,0,0,100,2,0,0,0
2057,1559,1,24,0,0,18,95,0,0,0,0
2058,1559,2,158,0,0,0,0,0,0,0,0
2059,1560,1,31,0,0,32,0,0,0,0,0
2060,1561,1,24,0,0,20,100,0,0,0,0
2061,1561,2,177,0,0,149,0,0,0,0,0
2062,1562,1,23,0,337,10,100,0,0,0,0
2063,1563,1,24,0,0,20,95,0,0,0,0
2064,1563,2,50,939,0,1,100,2,0,0,0
2065,1564,1,31,0,0,141,1,0,0,0,0
2066,1564,2,31,0,249,141,1,0,0,0,0
2067,1564,3,31,0,249,141,1,0,0,0,0
2068,1564,4,136,0,0,1,0,0,0,0,0
2069,1564,5,136,0,0,1,0,0,0,0,0
2070,1564,6,136,0,0,1,0,0,0,0,0
2071,1564,7,136,0,0,1,0,0,0,0,0
2072,1564,8,31,0,0,141,0,0,0,0,0
2073,1564,9,31,0,0,141,0,0,0,0,0
2074,1564,10,31,0,0,141,0,0,0,0,0
2075,1565,1,24,0,0,20,95,0,0,0,0
2076,1565,2,177,0,0,149,0,0,0,0,0
2077,1566,1,24,491,0,14,100,0,0,0,0
2078,1566,2,54,491,0,1,100,5,1,0,0
2079,1567,1,179,0,0,10,100,1,0,0,0
2080,1568,1,26,944,0,0,100,3,0,0,0
2081,1570,1,24,0,0,30,100,0,0,0,0
2082,1570,2,52,248,0,1,100,2,0,0,0
2083,854,3,52,498,0,1,25,1,0,0,0
2084,702,3,172,927,0,0,0,1,52,1,25
2086,1203,3,52,927,0,1,25,1,0,0,0
2087,1174,3,52,927,0,1,25,1,0,0,0
2088,1565,3,52,927,0,1,25,1,0,0,0
2089,1178,3,52,927,0,1,25,1,0,0,0
2090,734,3,50,498,0,1,25,1,0,0,0
2091,404,3,52,822,0,1,25,1,0,0,0
2095,332,3,52,927,0,1,25,1,0,0,0
2096,1215,3,52,927,0,1,25,1,0,0,0
2097,760,3,24,0,0,13,200,0,0,0,0
2099,431,3,59,0,0,10,100,0,0,0,0
2107,430,2,26,251,0,0,200,4,0,0,0
2108,430,3,26,251,0,0,200,4,0,0,0
2109,755,2,159,0,0,0,0,0,0,0,0
2110,755,3,50,526,0,0,100,4,1,0,0
2115,710,3,170,0,0,10,100,54,54,0,0
2116,711,3,170,0,0,10,100,54,54,0,0
2117,712,3,170,0,0,10,100,54,54,0,0
2131,1263,3,52,927,0,1,25,1,0,0,0
2132,397,3,172,927,390,0,0,1,82,1,0
2134,585,3,52,927,0,1,25,1,0,0,0
2135,1590,1,50,954,0,1,200,10,0,0,0
2136,930,3,52,927,0,1,25,1,0,0,0
2137,265,3,32,0,330,50,100,0,0,0,0
2138,264,6,29,0,96,5,100,91,0,0,0
2139,310,3,32,0,337,100,100,0,0,0,0
2140,1559,3,32,0,37,100,100,0,0,0,0
2141,266,3,160,0,522,7,100,0,0,0,0
2142,336,3,29,0,0,10,100,0,34,0,0
2143,676,3,145,0,0,100,0,0,0,0,0
2144,1176,2,31,0,0,114,0,0,0,0,0
2145,1177,2,31,0,0,114,0,0,0,0,0
2146,730,3,103,0,0,10,100,0,0,0,0
2147,685,3,107,0,0,100,0,0,0,0,0
2148,763,3,103,0,0,8,100,0,0,0,0
2149,1533,3,104,0,37,25,100,0,1,0,0
2150,346,3,26,185,0,0,100,1,0,0,0
2151,629,3,103,0,0,9,100,0,0,0,0
2152,1591,1,24,0,526,30,100,0,0,0,0
2153,1591,2,26,485,0,0,100,3,0,0,0
2154,1592,1,24,0,0,23,85,0,0,0,0
2155,1593,1,79,0,0,20,10000,0,10000,0,0
2156,1593,2,116,0,0,0,100,0,0,0,0
2157,1594,1,79,0,0,20,-10000,0,10000,0,0
2158,1594,2,116,0,0,0,100,0,0,0,0
2159,1596,1,26,959,0,0,100,3,0,0,0
2160,831,3,116,0,0,0,0,0,0,0,0
2161,831,4,116,0,0,0,0,0,0,0,0
2162,831,5,23,0,0,28,100,0,0,0,0
2163,1598,1,24,0,0,15,100,0,0,0,0
2164,1598,2,26,961,0,0,100,1,0,0,0
2165,1600,1,23,0,439,12,100,0,0,0,0
2166,1600,2,23,0,439,12,100,0,0,0,0
2167,1600,3,23,0,439,12,100,0,0,0,0
2168,1600,4,50,963,223,0,100,2,0,0,0
2169,1600,5,50,963,223,0,100,2,0,0,0
2170,1600,6,50,963,223,0,100,2,0,0,0
2175,548,3,29,0,0,20,100,0,77,0,0
2176,506,2,177,0,0,149,0,0,0,0,0
2177,1605,1,135,0,0,100,0,0,0,0,0
2178,1605,2,135,0,0,100,0,0,0,0,0
2179,1605,3,135,0,0,100,0,0,0,0,0
2181,697,2,50,968,0,1,100,5,0,0,0
2182,1607,1,24,822,0,20,150,0,0,0,0
2184,1608,1,26,970,0,0,100,3,0,0,0
2191,348,2,26,187,40,0,100,5,0,0,0
2192,348,3,26,187,40,0,100,5,0,0,0
2193,1613,1,96,0,0,28,80,55,0,0,0
2194,1614,1,24,0,0,23,100,0,0,0,0
2195,1616,1,26,976,0,0,100,1,0,0,0
2196,1617,1,24,0,0,26,85,0,0,0,0
2197,1618,1,24,0,498,5,100,0,0,0,0
2198,1618,2,24,0,498,5,100,0,0,0,0
2199,1618,3,24,0,498,5,100,0,0,0,0
2200,1618,4,23,0,499,5,101,0,0,0,0
2201,1618,5,23,0,499,5,101,0,0,0,0
2202,1618,6,23,0,499,5,101,0,0,0,0
2203,1618,7,80,596,0,0,200,9,0,0,0
2204,1619,1,26,981,0,0,100,9,0,0,0
2205,1619,2,26,981,720,0,200,9,0,0,0
2206,1619,3,26,981,720,0,200,9,0,0,0
2207,936,3,135,0,148,100,0,0,1,0,0
2210,1622,1,24,0,0,17,95,0,0,0,0
2211,1622,2,158,0,0,0,0,0,0,0,0
2212,1622,3,103,0,761,8,100,0,0,0,0
2213,747,3,50,682,0,1,100,15,0,0,0
2214,755,4,159,0,0,0,0,0,0,0,0
2215,755,5,50,526,0,0,100,4,1,0,0
2216,519,5,50,320,491,0,100,9,0,0,0
2217,519,6,159,0,0,0,0,0,0,0,0
2218,519,7,135,0,0,200,100,0,0,0,0
2221,1625,1,157,0,0,1,1,0,0,0,0
2222,1625,2,49,653,0,0,0,0,0,0,0
2223,1626,1,24,0,571,9,80,0,0,0,0
2224,1626,2,24,0,571,9,80,0,1,0,0
2225,1626,3,24,0,571,9,80,0,1,0,0
2226,1626,4,50,986,0,0,200,4,0,0,0
2227,1627,1,24,0,571,3,100,0,0,0,0
2236,1186,3,159,0,0,0,0,0,0,0,0
2238,1186,4,52,174,0,0,100,1,0,0,0
2252,1645,1,178,926,0,1,100,2,149,0,1
2253,1646,1,197,0,0,100,100,0,0,0,0
2255,1647,1,26,999,0,0,100,0,0,0,0
2256,1648,1,28,853,0,0,100,0,0,0,0
2257,1648,2,116,0,0,0,0,0,0,0,0
2258,1649,1,49,853,0,100,0,0,0,0,0
2259,1649,2,116,0,0,0,0,0,0,0,0
2260,1649,3,49,999,0,100,0,0,0,0,0
2261,1651,1,26,829,0,0,200,2,0,0,0
2262,1651,2,26,827,0,0,100,2,0,0,0
2263,1652,1,24,0,0,10,100,0,0,0,0
2264,1653,1,24,0,571,3,100,0,0,0,0
2265,1653,2,24,0,571,3,100,0,1,0,0
2266,1653,3,24,0,571,3,100,0,1,0,0
2267,1653,4,50,542,0,0,100,2,1,0,0
2268,1654,1,24,0,571,3,100,0,0,0,0
2269,1654,2,24,0,571,3,100,0,1,0,0
2270,1654,3,24,0,571,3,100,0,1,0,0
2271,1654,4,50,542,0,0,100,2,1,0,0
2272,1655,1,24,0,571,3,100,0,0,0,0
2273,1655,2,24,0,571,3,100,0,1,0,0
2274,1655,3,24,0,571,3,100,0,1,0,0
2275,1655,4,50,542,0,0,100,2,1,0,0
2276,1656,1,24,0,0,35,95,0,0,0,0
2277,1656,2,158,0,0,0,0,0,0,0,0
2278,1656,3,24,0,0,15,200,0,0,0,0
2279,1657,1,24,0,0,24,90,0,0,0,0
2280,1658,1,24,0,0,15,100,0,0,0,0
2281,1658,2,26,1006,0,0,100,1,0,0,0
2283,1661,1,24,0,571,15,100,0,0,0,0
2284,1661,2,24,0,571,15,100,0,0,0,0
2285,1661,3,24,0,571,15,100,0,0,0,0
2286,1662,1,24,0,0,28,85,0,0,0,0
2287,1664,1,50,1009,0,0,100,4,1,0,0
2288,1664,2,159,0,0,0,0,0,0,0,0
2289,1664,3,50,1009,0,0,100,4,1,0,0
2290,1664,4,159,0,0,0,0,0,0,0,0
2291,1664,5,50,1009,0,0,100,4,1,0,0
2292,1660,1,26,1011,734,0,100,1,0,0,0
2293,1666,1,23,0,37,22,100,0,0,0,0
2294,1666,2,26,485,0,0,100,3,0,0,0
2295,1667,1,24,0,0,9,100,0,0,0,0
2296,1667,2,29,0,0,4,100,0,52,0,0
2297,1667,3,24,0,0,9,100,0,0,0,0
2298,1667,4,29,0,0,4,100,0,52,0,0
2299,1667,5,24,0,0,9,100,0,0,0,0
2300,1667,6,29,0,0,4,100,0,52,0,0
2301,1667,7,80,205,0,0,200,9,0,0,0
2302,1669,1,50,1014,0,1,100,1,0,0,0
2304,1670,1,24,0,109,20,90,0,0,0,0
2305,1670,2,158,0,0,0,0,0,0,0,0
2306,1670,3,32,0,37,100,100,0,0,0,0
2307,1671,1,31,0,0,32,0,0,0,0,0
2314,1678,1,31,0,0,113,1,0,0,0,0
2315,1678,2,31,0,0,113,0,0,0,0,0
2316,1679,1,24,0,0,50,100,0,0,0,0
2317,1680,1,24,0,0,10,100,0,0,0,0
2318,1680,2,50,462,0,1,100,2,0,0,0
2319,1681,1,24,0,0,24,90,0,0,0,0
2320,1682,1,24,0,571,7,100,0,0,0,0
2321,1682,2,24,0,571,7,100,0,0,0,0
2322,1682,3,24,0,571,7,100,0,0,0,0
2323,1683,1,26,1023,0,0,100,2,1,0,0
2324,1684,1,22,0,0,0,100,0,0,0,0
2325,1685,1,23,0,0,70,100,0,0,0,0
2326,1685,2,49,1023,0,100,0,0,0,0,0
2327,1686,1,24,0,641,20,100,0,0,0,0
2328,1686,2,24,0,641,20,100,0,0,0,0
2329,1686,3,24,0,641,20,100,0,0,0,0
2330,1686,4,135,0,0,200,100,0,0,0,0
2331,1687,1,178,1030,0,1,100,1,149,0,1
2332,1688,1,24,0,0,10,100,0,0,0,0
2333,1688,2,158,0,0,0,0,0,0,0,0
2334,1688,3,164,0,0,10,50,0,0,0,0
2335,1688,4,103,0,0,10,100,0,0,0,0
2336,1689,1,49,1028,0,200,0,0,0,0,0
2337,1690,1,26,1028,0,0,100,2,0,0,0
2338,1691,1,22,0,0,0,100,0,0,0,0
2339,1692,1,26,924,0,0,200,2,0,0,0
2341,1694,1,24,0,750,9,100,0,0,0,0
2342,1694,2,24,0,750,9,100,0,0,0,0
2343,1694,3,24,0,750,9,100,0,0,0,0
2344,1695,1,26,1033,0,0,100,5,0,0,0
2345,1696,1,85,0,0,161,0,0,0,0,0
2346,1696,2,26,1034,0,0,100,3,0,0,0
2347,1213,3,139,0,0,100,0,0,0,0,0
2348,1698,1,24,0,757,15,100,0,0,0,0
2349,1698,2,24,0,757,15,100,0,0,0,0
2350,1698,3,24,0,757,15,100,0,0,0,0
2351,1699,1,24,0,0,40,100,0,0,0,0
2352,1699,2,158,0,0,0,0,0,0,0,0
2353,1699,3,145,0,0,100,0,0,0,0,0
2360,1705,1,26,1039,40,0,100,9,0,0,0
2361,1705,2,26,1039,40,0,100,9,0,0,0
2362,1705,3,26,1039,40,0,100,9,0,0,0
2363,1706,1,24,0,0,30,95,0,0,0,0
2364,1707,1,24,0,0,5,100,1,0,0,0
2365,1706,2,54,1042,0,0,50,3,0,0,0
2366,1708,1,62,0,0,10,100,0,0,0,0
2367,1708,2,158,0,0,0,0,0,0,0,0
2368,1708,3,32,0,37,300,100,0,0,0,0
2369,1709,1,31,0,0,32,0,0,0,0,0
2370,1711,1,26,1044,0,0,100,5,0,0,0
2371,1713,1,26,1046,0,0,100,2,0,0,0
2372,1715,1,50,1048,0,1,100,1,0,0,0
2373,1716,1,24,0,0,20,100,0,0,0,0
2374,1716,2,29,0,0,20,100,0,21,0,0
2375,1717,1,24,0,562,9,100,0,0,0,0
2376,1717,2,24,0,562,9,100,0,0,0,0
2377,1717,3,24,0,562,9,100,0,0,0,0
2378,1717,4,80,229,0,0,200,9,0,0,0
2379,1718,1,24,0,0,30,95,0,0,0,0
2380,1718,2,177,0,0,149,0,0,0,0,0
2381,1718,3,52,927,0,1,25,1,0,0,0
2382,1720,1,26,1053,0,0,100,2,0,0,0
2383,1721,1,24,0,0,25,95,0,0,0,0
2384,1721,2,50,1059,0,1,100,2,0,0,0
2385,1722,1,24,0,0,26,85,0,0,0,0
2386,1723,1,54,1058,0,0,100,4,3,0,0
2387,1725,1,24,0,0,9,100,0,0,0,0
2388,1726,1,24,0,0,28,80,0,0,0,0
2391,1728,1,23,0,0,20,100,0,0,0,0
2392,1728,2,26,1061,0,0,100,2,0,0,0
2395,1729,1,50,1064,0,0,100,3,0,0,0
2400,1730,1,24,0,804,5,100,1,0,0,0
2401,1730,2,24,0,804,5,100,1,0,0,0
2402,1731,1,23,0,0,30,100,0,0,0,0
2403,1732,1,24,0,0,28,85,0,0,0,0
2404,1734,1,50,1067,0,0,100,4,0,0,0
2405,1736,1,24,0,0,20,100,0,0,0,0
2406,1736,2,52,1069,0,1,100,5,0,0,0
2407,1737,1,22,0,0,0,100,0,0,0,0
2408,1738,1,24,0,0,30,100,1,0,0,0
2409,1739,1,50,1071,0,0,100,3,0,0,0
2410,1740,1,137,1075,0,158,1,1,0,0,0
2411,1741,1,179,0,0,5,100,1,0,0,0
2412,1742,1,179,0,0,10,100,1,0,0,0
2413,1740,2,26,1074,0,0,100,5,0,0,0
2415,1743,1,24,0,0,40,90,0,0,0,0
2416,1744,1,24,0,0,17,95,0,0,0,0
2417,1744,2,177,0,0,149,0,0,0,0,0
2418,1745,1,23,0,0,20,100,0,0,0,0
2419,1745,2,44,0,0,50,100,0,0,0,0
2420,1746,1,24,0,0,20,100,0,0,0,0
2421,1747,1,50,1081,0,0,100,9,0,0,0
2422,1748,1,24,0,0,40,100,0,0,0,0
2423,1748,2,49,1081,0,200,0,0,0,0,0
2424,1747,2,49,635,0,200,0,0,0,0,0
2425,914,2,49,1081,0,200,0,0,0,0,0
2426,1749,1,24,0,0,20,100,0,0,0,0
2427,1752,1,28,1083,0,0,100,0,0,0,0
2428,1753,1,49,1083,0,100,0,0,0,0,0
2429,1753,2,107,0,0,100,0,0,0,0,0
2430,1754,1,24,491,0,20,75,0,0,0,0
2435,605,2,26,391,0,0,100,3,0,0,0
2436,1696,3,49,1033,0,200,0,0,0,0,0
2437,396,2,26,224,0,0,100,2,0,0,0
2438,317,2,26,164,0,0,100,3,0,0,0
2441,1757,1,26,1086,0,0,200,5,0,0,0
2445,1761,1,62,379,309,5,100,0,0,0,0
2446,1762,1,27,0,0,15,100,5,30,0,0
2448,1763,1,24,0,571,9,80,0,0,0,0
2449,1763,2,24,0,571,9,80,0,1,0,0
2450,1763,3,24,0,571,9,80,0,1,0,0
2451,1763,4,50,1092,0,0,200,4,0,0,0
2452,1764,1,24,0,571,3,100,0,0,0,0
2453,1765,1,24,0,571,3,100,0,0,0,0
2454,1765,2,24,0,571,3,100,0,1,0,0
2455,1765,3,24,0,571,3,100,0,1,0,0
2456,1765,4,50,542,0,0,100,2,0,0,0
2457,1766,1,24,0,571,3,100,0,1,0,0
2458,1766,2,24,0,571,3,100,0,1,0,0
2459,1766,3,24,0,571,3,100,0,1,0,0
2460,1766,4,50,542,0,0,100,2,0,0,0
2461,1767,1,24,0,571,3,100,0,1,0,0
2462,1767,2,24,0,571,3,100,0,1,0,0
2463,1767,3,24,0,571,3,100,0,1,0,0
2464,1767,4,50,542,0,0,100,2,0,0,0
2465,1768,1,24,0,0,20,100,0,0,0,0
2466,505,3,131,927,0,0,100,0,0,0,0
2467,1744,3,131,927,0,0,100,0,0,0,0
2468,695,3,131,927,0,0,100,0,0,0,0
2469,1561,3,131,927,0,0,100,0,0,0,0
2470,956,3,131,927,0,0,100,0,0,0,0
2471,506,3,131,927,0,0,100,0,0,0,0
2472,1631,1,24,0,0,30,50,0,0,0,0
2473,1631,2,194,0,0,0,0,0,0,0,0
2474,1631,3,159,0,0,0,0,0,0,0,0
2475,1631,4,23,0,747,30,100,0,0,0,0
2476,826,3,131,927,0,1,50,0,0,0,0
2477,1770,1,24,0,0,24,90,0,0,0,0
2478,771,2,24,0,0,25,100,0,0,0,0
2490,1781,1,24,0,0,24,90,0,0,0,0
2491,1782,1,24,0,571,7,100,0,0,0,0
2492,1782,2,24,0,571,7,100,0,0,0,0
2493,1782,3,24,0,571,7,100,0,0,0,0
2494,1783,1,28,759,0,0,100,8,0,0,0
2495,1783,2,28,759,0,0,100,8,0,0,0
2496,1783,3,28,759,0,0,100,8,0,0,0
2501,1789,1,85,0,0,161,0,0,0,0,0
2502,1789,2,26,1104,0,0,100,2,0,0,0
2503,1790,1,24,0,0,40,100,0,0,0,0
2504,1790,2,52,174,103,0,100,1,0,0,0
2507,1793,1,31,0,0,141,1,0,0,0,0
2508,1793,2,136,0,0,1,0,0,0,0,0
2509,1793,3,136,0,0,1,0,0,0,0,0
2510,1793,4,31,0,0,141,0,0,0,0,0
2512,1794,1,24,491,0,15,100,0,0,0,0
2513,1794,2,50,1120,0,1,100,1,1,0,0
2514,1795,1,23,0,0,0,100,0,0,0,0
2515,1795,2,23,0,821,24,100,0,0,0,0
2516,1796,1,141,0,0,40,100,0,0,0,0
2517,1798,1,85,0,0,161,0,0,0,0,0
2518,1798,2,26,1111,0,0,100,3,0,0,0
2519,1797,1,85,0,0,161,0,0,0,0,0
2521,1802,1,24,0,571,8,100,0,0,0,0
2522,1802,2,24,0,571,7,100,0,0,0,0
2523,1802,3,24,0,571,6,100,0,0,0,0
2524,1802,4,50,542,0,0,100,1,0,0,0
2538,1795,3,23,0,821,24,100,0,0,0,0
2539,1809,1,49,1120,0,100,0,0,0,0,0
2540,1785,1,145,0,0,100,0,0,0,0,0
2541,1785,2,26,1119,0,0,100,1,0,0,0
2542,1810,1,26,853,0,0,100,0,0,0,0
2543,1810,2,116,0,0,0,0,0,0,0,0
2544,1811,1,49,853,0,100,0,0,0,0,0
2545,1811,2,116,0,0,0,0,0,0,0,0
2546,1812,1,204,0,0,50,100,0,0,0,0
2549,1813,1,24,0,0,13,100,0,0,0,0
2550,1813,2,50,1122,0,1,100,3,0,0,0
2551,1815,1,31,0,0,141,1,0,0,0,0
2552,1815,2,136,0,0,1,0,0,0,0,0
2553,1815,3,136,0,0,1,0,0,0,0,0
2554,1815,4,31,0,0,141,0,0,0,0,0
2555,1818,1,28,1124,0,0,100,0,0,0,0
2556,1819,1,145,0,0,100,0,0,0,0,0
2557,1819,2,49,1124,0,100,0,0,0,0,0
2558,1823,1,26,1128,0,0,100,0,0,0,0
2559,1824,1,49,1128,0,100,0,0,0,0,0
2594,1817,1,22,0,0,0,0,0,0,0,0
2624,2038,1,31,0,0,141,1,0,0,0,0
2625,2038,2,136,0,0,1,0,0,0,0,0
2626,2038,3,136,0,0,1,0,0,0,0,0
2627,2038,4,31,0,0,141,0,0,0,0,0
2628,2038,5,23,0,439,20,100,0,0,0,0
2629,2039,1,26,485,840,0,100,4,0,0,0
2637,2039,2,26,187,0,0,100,4,0,0,0
2638,2049,1,24,0,0,24,90,0,0,0,0
2639,1555,2,50,931,0,0,100,4,0,0,0
4924,4145,1,50,653,335,0,100,4,0,68,1
4925,4145,2,158,0,0,0,0,0,0,0,0
4926,4145,3,135,0,148,100,0,0,1,0,0
4927,4146,1,24,0,0,5,85,0,0,0,0
4928,4146,2,24,0,0,5,85,0,0,0,0
4929,4146,3,24,0,0,5,85,0,0,0,0
4930,4146,4,24,0,0,5,85,0,0,0,0
4931,4146,5,24,0,0,5,85,0,0,0,0
4932,4147,1,79,0,0,25,10,0,10000,0,0
4933,4148,1,26,831,0,0,100,2,0,0,0
4934,4149,1,24,0,533,12,100,0,0,0,0
4935,4149,2,24,0,533,5,100,0,0,0,0
4936,4149,3,24,0,533,5,100,0,0,0,0
4937,4150,1,24,0,571,3,100,0,0,0,0
4938,4150,2,24,0,571,3,100,0,0,0,0
4939,4150,3,24,0,571,3,100,0,0,0,0
4940,4150,4,50,542,0,0,100,2,0,0,0
4941,4151,1,24,0,571,5,100,0,0,0,0
4942,4151,2,24,0,571,5,100,0,0,0,0
4943,4151,3,24,0,571,5,100,0,0,0,0
4944,4151,4,50,542,0,0,100,2,0,0,0
4945,4152,1,24,0,571,7,100,0,0,0,0
4946,4152,2,24,0,571,7,100,0,0,0,0
4947,4152,3,24,0,571,7,100,0,0,0,0
4948,4152,4,50,542,0,0,100,2,0,0,0
4949,4153,1,24,0,0,24,90,0,0,0,0
4950,4154,1,24,0,0,20,100,0,0,0,0
4951,4155,1,26,853,0,0,100,0,0,0,0
4952,4155,2,116,0,0,0,0,0,0,0,0
4953,4156,1,49,853,0,100,0,0,0,0,0
4954,4156,2,116,0,0,0,0,0,0,0,0
4955,4157,1,24,0,0,12,100,0,0,0,0
4956,4157,2,24,0,0,12,100,0,0,0,0
4957,4157,3,24,0,0,12,100,0,0,0,0
4958,4157,4,145,0,0,100,0,0,0,0,0
