ID,GeosetIndex,GeosetValue,CreatureDisplayInfoID
78988,1,3,103296
78989,2,3,103296
78990,3,1,103296
78991,5,1,103296
78992,6,2,103296
78993,7,2,103296
78994,9,2,103296
78995,10,1,103297
78996,11,1,103297
78997,12,4,103297
78998,0,1,103297
78999,2,1,103297
79000,3,1,103297
79001,5,1,103297
79002,6,2,103297
79003,7,2,103297
79004,9,2,103297
79005,8,2,103297
79006,10,1,103298
79007,11,1,103298
79008,12,4,103298
79009,0,1,103298
79010,1,2,103298
79011,2,1,103298
79012,3,2,103298
79013,5,2,103298
79014,6,2,103298
79015,7,2,103298
79016,9,1,103298
79017,10,1,103299
79018,11,1,103299
79019,12,4,103299
79020,0,2,103299
79021,1,3,103299
79022,2,3,103299
79023,3,1,103299
79024,5,1,103299
79025,6,2,103299
79026,7,2,103299
79027,9,2,103299
79028,10,1,103300
79029,11,1,103300
79030,12,4,103300
79031,0,1,103300
79032,2,1,103300
79033,3,1,103300
79034,5,1,103300
79035,6,2,103300
79036,7,2,103300
79037,9,2,103300
79038,8,2,103300
79039,10,1,103301
79040,11,1,103301
79041,12,4,103301
79042,0,1,103301
79043,1,2,103301
79044,2,1,103301
79045,3,2,103301
79046,5,2,103301
79047,6,2,103301
79048,7,2,103301
79049,9,1,103301
79050,10,1,103302
79051,11,1,103302
79052,12,4,103302
79053,0,2,103302
79054,1,3,103302
79055,2,3,103302
79056,3,1,103302
79057,5,1,103302
79058,6,2,103302
79059,7,2,103302
79060,9,2,103302
79061,10,1,103303
79062,11,1,103303
79063,12,4,103303
79064,0,1,103303
79065,2,1,103303
79066,3,1,103303
79067,5,1,103303
79068,6,2,103303
79069,7,2,103303
79070,9,2,103303
79071,8,2,103303
79072,10,1,103304
79073,11,1,103304
79074,12,4,103304
79075,0,1,103304
79076,1,2,103304
79077,2,1,103304
79078,3,2,103304
79079,5,2,103304
79080,6,2,103304
79081,7,2,103304
79082,9,1,103304
79083,10,1,103305
79084,11,1,103305
79085,12,4,103305
79086,0,2,103305
79087,1,3,103305
79088,2,3,103305
79089,3,1,103305
79090,5,1,103305
79091,6,2,103305
79092,7,2,103305
79093,9,2,103305
79094,10,1,103306
79095,11,1,103306
79096,12,4,103306
79097,0,1,103306
79098,2,1,103306
79099,3,1,103306
79100,5,1,103306
79101,6,2,103306
79102,7,2,103306
79103,9,2,103306
79104,8,2,103306
79105,10,1,103307
79106,11,1,103307
79107,12,4,103307
79108,0,1,103307
79109,1,2,103307
79110,2,1,103307
79111,3,2,103307
79112,5,2,103307
79113,6,2,103307
79114,7,2,103307
79115,9,1,103307
79116,10,1,103308
79117,11,1,103308
79118,12,4,103308
79119,0,2,103308
79120,1,3,103308
79121,2,3,103308
79122,3,1,103308
79123,5,1,103308
79124,6,2,103308
79125,7,2,103308
79126,9,2,103308
79127,10,1,103309
79128,11,1,103309
79129,12,4,103309
79130,0,1,103309
79131,2,1,103309
79132,3,1,103309
79133,5,1,103309
79134,6,2,103309
79135,7,2,103309
79136,9,2,103309
79137,8,2,103309
79138,10,3,103310
79139,11,1,103310
79140,12,4,103310
79141,0,3,103310
79142,1,1,103310
79143,2,1,103310
79144,3,2,103310
79145,5,3,103310
79146,6,2,103310
79147,7,2,103310
79148,9,1,103310
79149,4,2,103310
79150,8,2,103310
79151,10,3,103311
79152,11,2,103311
79153,12,4,103311
79154,0,4,103311
79155,1,1,103311
79156,2,1,103311
79157,3,1,103311
79158,5,3,103311
79159,6,2,103311
79160,7,1,103311
79161,9,2,103311
79162,4,3,103311
79163,8,2,103311
79164,10,3,103312
79165,12,4,103312
79166,0,5,103312
79167,1,1,103312
79168,2,3,103312
79169,3,1,103312
79170,5,3,103312
79171,6,1,103312
79172,7,2,103312
79173,9,2,103312
79174,4,4,103312
79175,8,4,103312
79176,11,1,103312
79177,0,1,103313
79178,1,4,103313
79179,2,3,103313
79180,4,2,103313
79181,3,2,103313
79182,4,1,103314
79183,0,2,103314
79184,1,7,103314
79185,2,3,103314
79186,3,1,103314
79187,0,1,103366
79188,0,1,103367
79189,0,1,103368
79190,0,1,103369
79191,0,1,103370
79192,10,3,103373
79193,11,1,103373
79194,12,4,103373
79195,0,3,103373
79196,1,1,103373
79197,2,1,103373
79198,3,2,103373
79199,5,3,103373
79200,6,2,103373
79201,7,2,103373
79202,9,1,103373
79203,4,2,103373
79204,8,2,103373
79205,10,3,103374
79206,11,2,103374
79207,12,4,103374
79208,0,4,103374
79209,1,1,103374
79210,2,1,103374
79211,3,1,103374
79212,5,3,103374
79213,6,2,103374
79214,7,1,103374
79215,9,2,103374
79216,4,3,103374
79217,8,2,103374
79218,10,3,103375
79219,12,4,103375
79220,0,5,103375
79221,1,1,103375
79222,2,3,103375
79223,3,1,103375
79224,5,3,103375
79225,6,1,103375
79226,7,2,103375
79227,9,2,103375
79228,4,4,103375
79229,8,4,103375
79230,11,1,103375
79231,10,3,103376
79232,11,1,103376
79233,12,4,103376
79234,0,3,103376
79235,1,1,103376
79236,2,1,103376
79237,3,2,103376
79238,5,3,103376
79239,6,2,103376
79240,7,2,103376
79241,9,1,103376
79242,4,2,103376
79243,8,2,103376
79244,10,3,103377
79245,11,2,103377
79246,12,4,103377
79247,0,4,103377
79248,1,1,103377
79249,2,1,103377
79250,3,1,103377
79251,5,3,103377
79252,6,2,103377
79253,7,1,103377
79254,9,2,103377
79255,4,3,103377
79256,8,2,103377
79257,10,3,103378
79258,12,4,103378
79259,0,5,103378
79260,1,1,103378
79261,2,3,103378
79262,3,1,103378
79263,5,3,103378
79264,6,1,103378
79265,7,2,103378
79266,9,2,103378
79267,4,4,103378
79268,8,4,103378
79269,11,1,103378
79275,10,3,103380
79276,11,1,103380
79277,12,4,103380
79278,0,3,103380
79279,1,1,103380
79280,2,1,103380
79281,3,2,103380
79282,5,3,103380
79283,6,2,103380
79284,7,2,103380
79285,9,1,103380
79286,4,2,103380
79287,8,2,103380
79288,10,3,103381
79289,11,2,103381
79290,12,4,103381
79291,0,4,103381
79292,1,1,103381
79293,2,1,103381
79294,3,1,103381
79295,5,3,103381
79296,6,2,103381
79297,7,1,103381
79298,9,2,103381
79299,4,3,103381
79300,8,2,103381
79301,10,3,103382
79302,12,4,103382
79303,0,5,103382
79304,1,1,103382
79305,2,3,103382
79306,3,1,103382
79307,5,3,103382
79308,6,1,103382
79309,7,2,103382
79310,9,2,103382
79311,4,4,103382
79312,8,4,103382
79313,11,1,103382
79314,10,3,103383
79315,11,1,103383
79316,12,4,103383
79317,0,3,103383
79318,1,1,103383
79319,2,1,103383
79320,3,2,103383
79321,5,3,103383
79322,6,2,103383
79323,7,2,103383
79324,9,1,103383
79325,4,2,103383
79326,8,2,103383
79327,10,3,103385
79328,11,2,103385
79329,12,4,103385
79330,0,4,103385
79331,1,1,103385
79332,2,1,103385
79333,3,1,103385
79334,5,3,103385
79335,6,2,103385
79336,7,1,103385
79337,9,2,103385
79338,4,3,103385
79339,8,2,103385
79340,10,3,103386
79341,12,4,103386
79342,0,5,103386
79343,1,1,103386
79344,2,3,103386
79345,3,1,103386
79346,5,3,103386
79347,6,1,103386
79348,7,2,103386
79349,9,2,103386
79350,4,4,103386
79351,8,4,103386
79352,11,1,103386
79353,10,3,103387
79354,11,1,103387
79355,12,4,103387
79356,0,3,103387
79357,1,1,103387
79358,2,1,103387
79359,3,2,103387
79360,5,3,103387
79361,6,2,103387
79362,7,2,103387
79363,9,1,103387
79364,4,2,103387
79365,8,2,103387
79366,10,3,103388
79367,11,2,103388
79368,12,4,103388
79369,0,4,103388
79370,1,1,103388
79371,2,1,103388
79372,3,1,103388
79373,5,3,103388
79374,6,2,103388
79375,7,1,103388
79376,9,2,103388
79377,4,3,103388
79378,8,2,103388
79379,10,3,103389
79380,12,4,103389
79381,0,5,103389
79382,1,1,103389
79383,2,3,103389
79384,3,1,103389
79385,5,3,103389
79386,6,1,103389
79387,7,2,103389
79388,9,2,103389
79389,4,4,103389
79390,8,4,103389
79391,11,1,103389
79392,10,3,103390
79393,11,1,103390
79394,12,4,103390
79395,0,3,103390
79396,1,1,103390
79397,2,1,103390
79398,3,2,103390
79399,5,3,103390
79400,6,2,103390
79401,7,2,103390
79402,9,1,103390
79403,4,2,103390
79404,8,2,103390
79405,10,3,103391
79406,11,2,103391
79407,12,4,103391
79408,0,4,103391
79409,1,1,103391
79410,2,1,103391
79411,3,1,103391
79412,5,3,103391
79413,6,2,103391
79414,7,1,103391
79415,9,2,103391
79416,4,3,103391
79417,8,2,103391
79418,10,3,103393
79419,12,4,103393
79420,0,5,103393
79421,1,1,103393
79422,2,3,103393
79423,3,1,103393
79424,5,3,103393
79425,6,1,103393
79426,7,2,103393
79427,9,2,103393
79428,4,4,103393
79429,8,4,103393
79430,11,1,103393
79431,10,1,103395
79432,11,1,103395
79433,12,4,103395
79434,0,1,103395
79435,1,2,103395
79436,2,1,103395
79437,3,2,103395
79438,5,2,103395
79439,6,2,103395
79440,7,2,103395
79441,9,1,103395
79442,10,1,103396
79443,11,1,103396
79444,12,4,103396
79445,0,2,103396
79446,1,3,103396
79447,2,3,103396
79448,3,1,103396
79449,5,1,103396
79450,6,2,103396
79451,7,2,103396
79452,9,2,103396
79453,10,1,103397
79454,11,1,103397
79455,12,4,103397
79456,0,1,103397
79457,2,1,103397
79458,3,1,103397
79459,5,1,103397
79460,6,2,103397
79461,7,2,103397
79462,9,2,103397
79463,8,2,103397
79464,10,1,103398
79465,11,1,103398
79466,12,4,103398
79467,0,1,103398
79468,1,2,103398
79469,2,1,103398
79470,3,2,103398
79471,5,2,103398
79472,6,2,103398
79473,7,2,103398
79474,9,1,103398
79475,12,4,103399
79476,0,2,103399
79477,1,3,103399
79478,2,3,103399
79479,3,1,103399
79480,5,1,103399
79481,6,2,103399
79482,7,2,103399
79483,9,2,103399
79484,10,1,103399
79485,11,1,103399
79486,10,1,103400
79487,11,1,103400
79488,12,4,103400
79489,0,1,103400
79490,2,1,103400
79491,3,1,103400
79492,5,1,103400
79493,6,2,103400
79494,7,2,103400
79495,9,2,103400
79496,8,2,103400
79497,10,3,103401
79498,11,1,103401
79499,12,4,103401
79500,0,3,103401
79501,1,1,103401
79502,2,1,103401
79503,3,2,103401
79504,5,3,103401
79505,6,2,103401
79506,7,2,103401
79507,9,1,103401
79508,4,2,103401
79509,8,2,103401
79510,10,3,103402
79511,11,2,103402
79512,12,4,103402
79513,0,4,103402
79514,1,1,103402
79515,2,1,103402
79516,3,1,103402
79517,5,3,103402
79518,6,2,103402
79519,7,1,103402
79520,9,2,103402
79521,4,3,103402
79522,8,2,103402
79523,10,3,103403
79524,12,4,103403
79525,0,5,103403
79526,1,1,103403
79527,2,3,103403
79528,3,1,103403
79529,5,3,103403
79530,6,1,103403
79531,7,2,103403
79532,9,2,103403
79533,4,4,103403
79534,8,4,103403
79535,11,1,103403
79536,10,3,103404
79537,11,1,103404
79538,12,4,103404
79539,0,3,103404
79540,1,1,103404
79541,2,1,103404
79542,3,2,103404
79543,5,3,103404
79544,6,2,103404
79545,7,2,103404
79546,9,1,103404
79547,4,2,103404
79548,8,2,103404
79549,10,3,103405
79550,11,2,103405
79551,12,4,103405
79552,0,4,103405
79553,1,1,103405
79554,2,1,103405
79555,3,1,103405
79556,5,3,103405
79557,6,2,103405
79558,7,1,103405
79559,9,2,103405
79560,4,3,103405
79561,8,2,103405
79562,10,3,103406
79563,12,4,103406
79564,0,5,103406
79565,1,1,103406
79566,2,3,103406
79567,3,1,103406
79568,5,3,103406
79569,6,1,103406
79570,7,2,103406
79571,9,2,103406
79572,4,4,103406
79573,8,4,103406
79574,11,1,103406
79575,0,1,103429
79576,0,1,103430
79577,0,1,103431
79578,0,1,103432
79579,0,1,103433
79580,1,1,103445
79581,1,1,103446
79583,1,2,103447
79584,1,2,103448
79585,1,2,103449
79586,1,2,103450
79587,0,1,103452
79588,1,1,103452
79589,1,1,103453
79590,0,1,103453
79591,1,1,103454
79592,0,1,103454
79593,1,1,103455
79594,0,1,103455
79595,0,4,103468
79596,1,3,103468
79597,3,5,103468
79598,2,5,103468
79599,0,4,103469
79600,1,3,103469
79601,3,3,103469
79602,2,4,103469
79603,0,4,103470
79604,3,2,103470
79605,2,2,103470
79606,1,3,103470
79607,0,4,103471
79608,1,3,103471
79609,3,1,103471
79610,2,1,103471
79611,0,4,103472
79612,1,2,103472
79613,3,5,103472
79614,2,5,103472
79615,0,4,103473
79616,1,2,103473
79617,3,3,103473
79618,2,4,103473
79619,0,4,103474
79620,1,2,103474
79621,3,2,103474
79622,2,2,103474
79623,0,4,103475
79624,1,2,103475
79625,3,1,103475
79626,2,1,103475
79627,2,3,103476
79628,3,2,103476
79629,0,1,103476
79630,2,6,103477
79631,3,1,103477
79632,0,1,103477
79633,2,4,103478
79634,3,4,103478
79635,0,1,103478
79636,2,1,103479
79637,3,1,103479
79638,0,1,103479
79639,2,6,103480
79640,3,4,103480
79641,0,2,103480
79642,1,2,103480
79643,2,4,103481
79644,3,5,103481
79645,0,2,103481
79646,1,2,103481
79647,3,2,103482
79648,2,3,103482
79649,0,2,103482
79650,1,2,103482
79651,2,1,103483
79652,3,1,103483
79653,0,2,103483
79654,1,2,103483
79655,0,3,103484
79656,1,2,103484
79658,3,1,103484
79659,0,4,103485
79660,1,2,103485
79662,3,1,103485
79663,2,6,103486
79664,3,4,103486
79665,0,1,103486
79666,2,4,103487
79667,3,5,103487
79668,0,1,103487
79669,2,3,103488
79670,3,2,103488
79671,0,1,103488
79672,2,1,103489
79673,3,1,103489
79674,0,1,103489
79675,2,6,103490
79676,3,4,103490
79677,0,1,103490
79678,2,4,103491
79679,3,5,103491
79680,0,1,103491
79681,2,3,103492
79682,3,2,103492
79683,0,1,103492
79684,2,1,103493
79685,3,1,103493
79686,0,1,103493
79687,0,4,103494
79688,3,3,103494
79689,2,5,103494
79690,1,3,103494
79691,0,4,103495
79692,3,4,103495
79693,2,4,103495
79694,1,3,103495
79695,0,4,103496
79696,3,2,103496
79697,2,5,103496
79698,1,3,103496
79699,0,4,103497
79700,3,5,103497
79701,2,1,103497
79702,1,3,103497
79703,0,4,103498
79704,3,3,103498
79705,2,5,103498
79706,0,4,103499
79707,3,4,103499
79708,2,4,103499
79709,0,4,103500
79710,3,2,103500
79711,2,5,103500
79712,0,4,103501
79713,3,5,103501
79714,2,1,103501
79715,0,4,103502
79716,3,3,103502
79717,2,5,103502
79718,0,4,103503
79719,3,4,103503
79720,2,4,103503
79721,0,5,103504
79722,1,4,103504
79723,2,3,103504
79724,6,2,103504
79725,9,6,103504
79726,4,2,103504
79727,0,4,103505
79728,3,2,103505
79729,2,5,103505
79730,0,4,103506
79731,3,5,103506
79732,2,1,103506
79733,2,4,103507
79734,4,3,103507
79735,6,2,103507
79736,0,2,103507
79737,1,4,103507
79738,9,11,103507
79739,2,4,103508
79740,3,4,103508
79741,0,2,103508
79742,1,2,103508
79743,2,4,103509
79744,3,5,103509
79745,0,2,103509
79746,1,2,103509
79747,2,3,103510
79748,3,2,103510
79749,0,2,103510
79750,1,2,103510
79751,2,1,103511
79752,3,1,103511
79753,0,2,103511
79754,1,2,103511
79755,2,6,103512
79756,3,4,103512
79757,0,1,103512
79758,1,2,103512
79759,2,4,103513
79760,3,5,103513
79761,0,1,103513
79762,1,2,103513
79763,2,3,103514
79764,3,2,103514
79765,0,1,103514
79766,1,2,103514
79767,2,1,103515
79768,3,1,103515
79769,0,1,103515
79770,1,2,103515
79771,1,2,103516
79772,2,6,103516
79773,3,4,103516
79774,0,1,103516
79775,1,2,103517
79776,2,4,103517
79777,3,5,103517
79778,0,1,103517
79779,1,2,103518
79780,2,3,103518
79781,3,2,103518
79782,0,1,103518
79783,1,2,103519
79784,2,1,103519
79785,3,1,103519
79786,0,1,103519
79787,2,2,103520
79788,4,2,103520
79789,5,1,103520
79790,6,2,103520
79791,7,1,103520
79792,8,1,103520
79793,0,1,103520
79794,1,4,103520
79795,9,6,103520
79796,0,5,103522
79797,1,4,103522
79798,2,2,103522
79799,4,1,103522
79800,6,2,103522
79801,9,2,103522
79802,5,1,103522
79803,7,1,103522
79804,0,1,103570
79805,0,1,103571
79806,0,1,103572
79807,0,1,103573
79808,0,1,103574
79809,0,1,103589
79810,1,1,103589
79811,2,2,103589
79812,3,1,103589
79813,5,1,103589
79814,6,1,103589
79815,7,2,103589
79816,8,2,103589
79817,10,1,103589
79818,11,1,103589
79819,12,2,103589
79820,9,1,103589
79821,8,2,103590
79822,10,1,103590
79823,11,1,103590
79824,12,2,103590
79825,0,2,103590
79826,1,3,103590
79827,2,1,103590
79828,3,1,103590
79829,5,1,103590
79830,6,1,103590
79831,7,1,103590
79832,9,1,103590
79833,10,1,103591
79834,11,1,103591
79835,12,1,103591
79836,0,1,103591
79837,1,2,103591
79838,2,3,103591
79839,3,1,103591
79840,5,1,103591
79841,6,2,103591
79842,7,1,103591
79843,9,1,103591
79844,0,2,103592
79845,1,1,103592
79846,2,3,103592
79847,3,1,103592
79848,5,2,103592
79849,6,1,103592
79850,7,2,103592
79851,8,3,103592
79852,10,1,103592
79853,11,1,103592
79854,12,2,103592
79855,4,2,103592
79856,0,4,103593
79857,1,2,103593
79858,2,1,103593
79859,3,1,103593
79860,5,4,103593
79861,6,2,103593
79862,8,4,103593
79863,10,1,103593
79864,11,1,103593
79865,12,2,103593
79866,4,3,103593
79867,9,2,103593
79868,7,1,103593
79869,0,2,103594
79870,1,3,103594
79871,2,3,103594
79872,3,1,103594
79873,5,2,103594
79874,6,2,103594
79875,8,1,103594
79876,10,1,103594
79877,11,1,103594
79878,12,2,103594
79879,4,4,103594
79880,7,1,103594
79881,9,2,103594
79882,0,6,103595
79883,1,1,103595
79884,2,1,103595
79885,3,1,103595
79886,5,4,103595
79887,6,1,103595
79888,7,2,103595
79889,8,4,103595
79890,10,2,103595
79891,11,1,103595
79892,12,3,103595
79893,4,2,103595
79894,9,1,103595
79895,0,6,103596
79896,1,3,103596
79897,2,1,103596
79898,3,1,103596
79899,5,5,103596
79900,6,2,103596
79901,7,1,103596
79902,8,4,103596
79903,10,1,103596
79904,11,2,103596
79905,12,3,103596
79906,4,3,103596
79907,9,1,103596
79908,0,3,103597
79909,1,2,103597
79910,2,2,103597
79911,3,1,103597
79912,5,5,103597
79913,6,2,103597
79914,7,2,103597
79915,8,4,103597
79916,10,2,103597
79917,11,1,103597
79918,12,3,103597
79919,4,4,103597
79920,9,1,103597
79921,0,3,103598
79922,1,2,103598
79923,2,2,103598
79924,3,1,103598
79925,5,5,103598
79926,6,2,103598
79927,7,2,103598
79928,8,4,103598
79929,10,2,103598
79930,11,1,103598
79931,12,3,103598
79932,4,4,103598
79933,9,1,103598
79934,0,1,103599
79935,1,1,103599
79936,2,2,103599
79937,3,1,103599
79938,5,1,103599
79939,6,1,103599
79940,7,2,103599
79941,8,2,103599
79942,10,1,103599
79943,11,1,103599
79944,12,2,103599
79945,9,1,103599
79946,8,2,103600
79947,10,1,103600
79948,11,1,103600
79949,12,2,103600
79950,0,2,103600
79951,1,3,103600
79952,2,1,103600
79953,3,1,103600
79954,5,1,103600
79955,6,1,103600
79956,7,1,103600
79957,9,1,103600
79958,10,1,103601
79959,11,1,103601
79960,12,1,103601
79961,0,1,103601
79962,1,2,103601
79963,2,3,103601
79964,3,1,103601
79965,5,1,103601
79966,6,2,103601
79967,7,1,103601
79968,9,1,103601
79969,0,3,103602
79970,1,1,103602
79971,2,3,103602
79972,3,1,103602
79973,5,2,103602
79974,6,1,103602
79975,7,2,103602
79976,8,3,103602
79977,10,1,103602
79978,11,1,103602
79979,12,2,103602
79980,4,2,103602
79981,0,4,103603
79982,1,2,103603
79983,2,1,103603
79984,3,1,103603
79985,5,4,103603
79986,6,2,103603
79987,8,4,103603
79988,10,1,103603
79989,11,1,103603
79990,12,2,103603
79991,4,3,103603
79992,9,2,103603
79993,7,1,103603
79994,0,2,103604
79995,1,3,103604
79996,2,3,103604
79997,3,1,103604
79998,5,2,103604
79999,6,2,103604
80000,8,1,103604
80001,10,1,103604
80002,11,1,103604
80003,12,2,103604
80004,4,4,103604
80005,7,1,103604
80006,9,2,103604
80007,0,6,103605
80008,1,1,103605
80009,2,1,103605
80010,3,1,103605
80011,5,4,103605
80012,6,1,103605
80013,7,2,103605
80014,8,4,103605
80015,10,2,103605
80016,11,1,103605
80017,12,3,103605
80018,4,2,103605
80019,9,1,103605
80020,0,6,103606
80021,1,3,103606
80022,2,1,103606
80023,3,1,103606
80024,5,5,103606
80025,6,2,103606
80026,7,1,103606
80027,8,4,103606
80028,10,1,103606
80029,11,2,103606
80030,12,3,103606
80031,4,3,103606
80032,9,1,103606
80033,10,1,103607
80034,11,1,103607
80035,12,1,103607
80036,0,1,103607
80037,1,2,103607
80038,2,3,103607
80039,3,1,103607
80040,5,1,103607
80041,6,2,103607
80042,7,1,103607
80043,9,1,103607
80044,8,2,103608
80045,10,1,103608
80046,11,1,103608
80047,12,2,103608
80048,0,2,103608
80049,1,3,103608
80050,2,1,103608
80051,3,1,103608
80052,5,1,103608
80053,6,1,103608
80054,7,1,103608
80055,9,1,103608
80056,0,1,103609
80057,1,1,103609
80058,2,2,103609
80059,3,1,103609
80060,5,1,103609
80061,6,1,103609
80062,7,2,103609
80063,8,2,103609
80064,10,1,103609
80065,11,1,103609
80066,12,2,103609
80067,9,1,103609
80068,0,2,103610
80069,1,3,103610
80070,2,3,103610
80071,3,1,103610
80072,5,2,103610
80073,6,2,103610
80074,8,1,103610
80075,10,1,103610
80076,11,1,103610
80077,12,2,103610
80078,4,4,103610
80079,7,1,103610
80080,9,2,103610
80081,0,4,103611
80082,1,2,103611
80083,2,1,103611
80084,3,1,103611
80085,5,4,103611
80086,6,2,103611
80087,8,4,103611
80088,10,1,103611
80089,11,1,103611
80090,12,2,103611
80091,4,3,103611
80092,9,2,103611
80093,7,1,103611
80094,1,1,103612
80095,2,3,103612
80096,3,1,103612
80097,5,2,103612
80098,6,1,103612
80099,7,2,103612
80100,8,3,103612
80101,10,1,103612
80102,11,1,103612
80103,12,2,103612
80104,4,2,103612
80105,0,3,103612
80106,0,3,103613
80107,1,2,103613
80108,2,2,103613
80109,3,1,103613
80110,5,5,103613
80111,6,2,103613
80112,7,2,103613
80113,8,4,103613
80114,10,2,103613
80115,11,1,103613
80116,12,3,103613
80117,4,4,103613
80118,9,1,103613
80119,0,6,103614
80120,1,3,103614
80121,2,1,103614
80122,3,1,103614
80123,5,5,103614
80124,6,2,103614
80125,7,1,103614
80126,8,4,103614
80127,10,1,103614
80128,11,2,103614
80129,12,3,103614
80130,4,3,103614
80131,9,1,103614
80132,0,6,103615
80133,1,1,103615
80134,2,1,103615
80135,3,1,103615
80136,5,4,103615
80137,6,1,103615
80138,7,2,103615
80139,8,4,103615
80140,10,2,103615
80141,11,1,103615
80142,12,3,103615
80143,4,2,103615
80144,9,1,103615
80145,10,1,103616
80146,11,1,103616
80147,12,4,103616
80148,0,1,103616
80149,1,2,103616
80150,2,1,103616
80151,3,2,103616
80152,5,2,103616
80153,6,2,103616
80154,7,2,103616
80155,9,1,103616
80156,10,1,103617
80157,11,1,103617
80158,12,4,103617
80159,0,2,103617
80160,1,3,103617
80161,2,3,103617
80162,3,1,103617
80163,5,1,103617
80164,6,2,103617
80165,7,2,103617
80166,9,2,103617
80167,10,1,103618
80168,11,1,103618
80169,12,4,103618
80170,0,1,103618
80171,2,1,103618
80172,3,1,103618
80173,5,1,103618
80174,6,2,103618
80175,7,2,103618
80176,9,2,103618
80177,8,2,103618
80178,10,3,103619
80179,11,1,103619
80180,12,4,103619
80181,0,3,103619
80182,1,1,103619
80183,2,1,103619
80184,3,2,103619
80185,5,3,103619
80186,6,2,103619
80187,7,2,103619
80188,9,1,103619
80189,4,2,103619
80190,8,2,103619
80191,10,3,103620
80192,11,2,103620
80193,12,4,103620
80194,0,4,103620
80195,1,1,103620
80196,2,1,103620
80197,3,1,103620
80198,5,3,103620
80199,6,2,103620
80200,7,1,103620
80201,9,2,103620
80202,4,3,103620
80203,8,2,103620
80204,10,3,103621
80205,12,4,103621
80206,0,5,103621
80207,1,1,103621
80208,2,3,103621
80209,3,1,103621
80210,5,3,103621
80211,6,1,103621
80212,7,2,103621
80213,9,2,103621
80214,4,4,103621
80215,8,4,103621
80216,11,1,103621
80217,0,1,103622
80218,0,2,103623
80219,0,1,103624
80220,0,2,103625
80221,0,1,103626
80222,0,2,103627
80223,0,1,103628
80224,0,2,103629
80225,0,2,103630
80226,0,1,103631
80227,0,2,103632
80228,0,1,103633
80229,0,1,103634
80230,1,1,103634
80231,2,2,103634
80232,3,1,103634
80233,5,1,103634
80234,6,1,103634
80235,7,2,103634
80236,8,2,103634
80237,10,1,103634
80238,11,1,103634
80239,12,2,103634
80240,9,1,103634
80241,8,2,103635
80242,10,1,103635
80243,11,1,103635
80244,12,2,103635
80245,0,2,103635
80246,1,3,103635
80247,2,1,103635
80248,3,1,103635
80249,5,1,103635
80250,6,1,103635
80251,7,1,103635
80252,9,1,103635
80253,10,1,103636
80254,11,1,103636
80255,12,1,103636
80256,0,1,103636
80257,1,2,103636
80258,2,3,103636
80259,3,1,103636
80260,5,1,103636
80261,6,2,103636
80262,7,1,103636
80263,9,1,103636
80264,0,2,103637
80265,1,1,103637
80266,2,3,103637
80267,3,1,103637
80268,5,2,103637
80269,6,1,103637
80270,7,2,103637
80271,8,3,103637
80272,10,1,103637
80273,11,1,103637
80274,12,2,103637
80275,4,2,103637
80276,0,4,103638
80277,1,2,103638
80278,2,1,103638
80279,3,1,103638
80280,5,4,103638
80281,6,2,103638
80282,8,4,103638
80283,10,1,103638
80284,11,1,103638
80285,12,2,103638
80286,4,3,103638
80287,9,2,103638
80288,7,1,103638
80289,0,2,103639
80290,1,3,103639
80291,2,3,103639
80292,3,1,103639
80293,5,2,103639
80294,6,2,103639
80295,8,1,103639
80296,10,1,103639
80297,11,1,103639
80298,12,2,103639
80299,4,4,103639
80300,7,1,103639
80301,9,2,103639
80302,0,6,103640
80303,1,1,103640
80304,2,1,103640
80305,3,1,103640
80306,5,4,103640
80307,6,1,103640
80308,7,2,103640
80309,8,4,103640
80310,10,2,103640
80311,11,1,103640
80312,12,3,103640
80313,4,2,103640
80314,9,1,103640
80315,0,6,103641
80316,1,3,103641
80317,2,1,103641
80318,3,1,103641
80319,5,5,103641
80320,6,2,103641
80321,7,1,103641
80322,8,4,103641
80323,10,1,103641
80324,11,2,103641
80325,12,3,103641
80326,4,3,103641
80327,9,1,103641
80328,0,3,103642
80329,1,2,103642
80330,2,2,103642
80331,3,1,103642
80332,5,5,103642
80333,6,2,103642
80334,7,2,103642
80335,8,4,103642
80336,10,2,103642
80337,11,1,103642
80338,12,3,103642
80339,4,4,103642
80340,9,1,103642
80341,0,3,103643
80342,1,2,103643
80343,2,2,103643
80344,3,1,103643
80345,5,5,103643
80346,6,2,103643
80347,7,2,103643
80348,8,4,103643
80349,10,2,103643
80350,11,1,103643
80351,12,3,103643
80352,4,4,103643
80353,9,1,103643
80354,0,6,103644
80355,1,3,103644
80356,2,1,103644
80357,3,1,103644
80358,5,5,103644
80359,6,2,103644
80360,7,1,103644
80361,8,4,103644
80362,10,1,103644
80363,11,2,103644
80364,12,3,103644
80365,4,3,103644
80366,9,1,103644
80367,0,6,103645
80368,1,1,103645
80369,2,1,103645
80370,3,1,103645
80371,5,4,103645
80372,6,1,103645
80373,7,2,103645
80374,8,4,103645
80375,10,2,103645
80376,11,1,103645
80377,12,3,103645
80378,4,2,103645
80379,9,1,103645
80380,0,3,103646
80381,1,2,103646
80382,2,2,103646
80383,3,1,103646
80384,5,5,103646
80385,6,2,103646
80386,7,2,103646
80387,8,4,103646
80388,10,2,103646
80389,11,1,103646
80390,12,3,103646
80391,4,4,103646
