ID,Text,Language
5972,\bcumguz,1
5973,\bcumm\b,1
5974,\bcumming\b,1
5975,\bcumonmyface\b,1
5976,\bcums\b,1
5977,\bcumshooter,1
5978,\bcumshot,1
5979,\bcumslot,1
5980,\bcumstain,1
5981,\bcunnilingus\b,1
5982,\bcunny\b,1
5983,\bcunt,1
5984,\bdankhoe\b,1
5985,\bdanknugg,1
5986,\bdiaperhead\b,1
5987,\bdickholster\b,1
5988,\bdildo\b,1
5989,\bdimebag\b,1
5990,\bdingleberry\b,1
5991,\bdunecoon\b,1
5992,\bejaculate\b,1
5993,\bEzgaming\b,1
5994,\bezgaming\b,1
5995,\bfagg[aeiouy]t,1
5996,\bfawk,1
5997,\bfellatio,1
5998,\bfudgepacker\b,1
5999,\bganja\b,1
6000,\bgism\b,1
6001,\bgizm\b,1
6002,\bgizz\b,1
6003,\bGMworker\b,1
6004,\bgmworkers\b,1
6005,\bgoddamn,1
6006,\bgooch\b,1
6007,\bgook\b,1
6008,\bgringo\b,1
6009,\bgutterslut\b,1
6010,\bhardon\b,1
6011,\bhashish\b,1
6012,\bheeb\b,1
6013,\bhentai\b,1
6014,\bheroin\b,1
6015,\bholywanker\b,1
6016,\bhomo\b,1
6017,\bhomos\b,1
6018,\bhonkey\b,1
6019,\bhornytauren\b,1
6020,\bhotslut\b,1
6021,\bhymen\b,1
6022,\bigxe\b,1
6023,\binjun\b,1
6024,\bitembay\b,1
6025,\bjackoff\b,1
6026,\bjap\b,1
6027,\bjerkoff\b,1
6028,\bjigg,1
6029,\bjism\b,1
6030,\bjizz\b,1
6031,\bjunglebunny\b,1
6032,\bkike\b,1
6033,\bkikes\b,1
6034,\bkkk\b,1
6035,\bkunt\b,1
6036,\bkyke,1
6037,\blesbo\b,1
6038,\blongusdongus\b,1
6039,\blsd\b,1
6040,\bmangina\b,1
6041,\bmansatchel\b,1
6042,\bmarijuana\b,1
6043,\bmast[eu]rbat,1
6044,\bmeatsword\b,1
6045,\bmeth\b,1
6046,\bmilf\b,1
6047,\bmonstercock,1
6049,\bmooley\b,1
6050,\bmooncricket,1
6051,\bmooncricket\b,1
6052,\bmorningwood\b,1
6053,\bmoulie\b,1
6054,\bmudshark,1
6055,\bmuffdiver,1
6056,\bMysupersales\b,1
6057,\bmysupersales\b,1
6058,\bnatzi\b,1
6059,\bnazi,1
6060,\bnecrophil,1
6061,\bnegroid\b,1
6062,\bnegrolicious\b,1
6063,\bnegromancer\b,1
6064,\bnicklebag\b,1
6065,\bnig+a,1
6066,\bnig+er,1
6067,\bnig\b,1
6068,\bniglet,1
6069,\bnignog\b,1
6070,\bnigs\b,1
6071,\bnosecandy\b,1
6072,\boface\b,1
6073,\bOffgamers\b,1
6074,\boffgamers\b,1
6075,\bonanism\b,1
6076,\bopium\b,1
6077,\borgasm\b,1
6078,\bpcp\b,1
6079,\bpeckertracks\b,1
6080,\bpeckerwood\b,1
6081,\bpedophile\b,1
6082,\bpenis,1
6083,\bphugface\b,1
6084,\bpikajew\b,1
6085,\bpillowbiter,1
6086,\bpolesmok,1
6087,\bpoohstab,1
6088,\bpoontang\b,1
6089,\bpoostab,1
6090,\bporchmonk,1
6091,\bporn\b,1
6092,\bpothead,1
6093,\bpr[o0]n\b,1
6094,\bpriapism\b,1
6095,\bpudendum\b,1
6096,\bpussyfart,1
6097,\bpussylick,1
6098,\bpussystomp,1
6099,\bputo\b,1
6100,\bquaaludes\b,1
6101,\bqueef,1
6102,\bqueers\b,1
6103,\bqweef\b,1
6104,\braghead\b,1
6105,\brapist\b,1
6106,\breefer\b,1
6107,\breggin\b,1
6108,\brimjob\b,1
6109,\brohypnol\b,1
6110,\brugmunch,1
6111,\brumprang,1
6112,\bscrotum,1
6113,\bsemen\b,1
6114,\bsexmachine\b,1
6115,\bsh[ie][ie]thead\b,1
6116,\bskinbat,1
6117,\bslamhound,1
6118,\bslut\b,1
6119,\bslutmuffin\b,1
6120,\bsmegma\b,1
6121,\bspanishfly\b,1
6122,\bspearchuck,1
6123,\bspic\b,1
6124,\bspick,1
6125,\bspics\b,1
6126,\bsploog,1
6127,\bsquarehead\b,1
6128,\bstfu\b,1
6129,\bstiffy\b,1
6130,\bstrapon\b,1
6131,\btalliwhacker\b,1
6132,\btards\b,1
6133,\bteabagging\b,1
6134,\bthrobknobbin\b,1
6135,\bthsale\b,1
6136,\bthunderfuck\b,1
6137,\btirdburglar,1
6138,\btitnass\b,1
6139,\btits\b,1
6140,\btitsnass\b,1
6141,\btittie,1
6142,\btitty,1
6143,\btowelhead\b,1
6144,\bturbanhead,1
6145,\bturdburglars\b,1
6146,\btwat\b,1
6147,\btwatlick,1
6148,\btwats\b,1
6149,\btwatsuck,1
6150,\btwatty\b,1
6151,\btwaty\b,1
6152,\bvagina,1
6153,\bviagra\b,1
6154,\bwhitti?ey?\b,1
6155,\bwhop\b,1
6156,\bwop\b,1
6157,\bwowsupplier\b,1
6158,\bzipperhead\b,1
6159,\bzlywy\b,1
6160,\bzoophilia\b,1
6161,18년,1
6162,18놈,1
6163,18새 끼,1
6164,18새끼,1
6881,ㅈㄹ,1
7254,히로뽕,1
7255,bia?ts?ch,1
7257,bukake,1
7258,bukakke,1
7259,bukkake,1
7260,fagg[aeiouy]t\b,1
7261,felch,1
7262,feltch,1
7263,fuck,1
7264,gangbang,1
7265,nig+a\b,1
7266,nig+er\b,1
7267,penis\b,1
7268,phuck,1
7269,shit,1
7270,sperm,1
7271,sphincter,1
7272,tampon,1
7273,testicle,1
7274,transsexual,1
7276,wetback,1
7277,whore,1
7278,yuckfou,1
7279,yuckfu,1
8664,\bjod[eií],6
8665,mierda,6
8666,coño,6
8667,\b[gj]ilipo,6
8668,\bmeapilas\b,6
8669,\bcapull,6
8670,\bcabr[oó]n,6
8671,\bmari[cq],6
8672,\bpene\b,6
8673,polla,6
8674,\bpoya,6
8675,\bpinga\b,6
8676,\bpito,6
8677,\bva[gj]ina,6
8678,\blesbi,6
8679,\bminga\b,6
8680,\bput[aoó],6
8681,\bzorra,6
8682,\bpaja\b,6
8683,\bpaji[lt],6
8684,\bnazi\b,6
8685,\bkkk\b,6
8686,\bescroto\b,6
8687,\bcoj[oó]n,6
8688,\bcorrer[mst],6
8689,\bcorri[eé]ndo[mst]e\b,6
8690,\beyacul,6
8691,\besperm,6
8692,\bmama[rd],6
8693,\bencula[rd],6
8694,\bculo\b,6
8695,\bviol[aó],6
8696,\bped[oó]f,6
8697,\bpederast,6
8699,\bculandr[oó]n\b,6
8700,\bsodomi,6
8701,\bsadomaso,6
8702,\bsudaca,6
8703,\bnegraco\b,6
8704,\bmoro\b,6
8705,\bmoros\b,6
8706,\bmoromierda\b,6
8707,\bjop[eu],6
8708,\bpo[lr]cul,6
8709,\bostia,6
8710,\bhostia,6
8711,\bcullons\b,6
8712,\bgabacho\b,6
8713,\bpringao\b,6
8715,\bmam[oó]n,6
8716,\bniñ[ao]t,6
8717,\bnenaza,6
8718,\bhomo\b,6
8719,choch[eio],6
8720,txotx[eio],6
8721,xox[eio],6
8722,\bmastur,6
8723,\bcl[ií]toris\b,6
8724,\bb[aá]lano\b,6
8725,\bprepucio\b,6
8726,\bhero[ií]na\b,6
8727,\bpellote\b,6
8728,\bhach[ií]s\b,6
8729,\bhatx[ií]s\b,6
8730,\bLSD\b,6
8731,\bcoca[ií]na\b,6
8732,\bp[uú]bis\b,6
8733,\bp[uú]bico\b,6
8734,\bvulva\b,6
8735,\banal\b,6
8736,\bfela[ct]i,6
8737,\bcunnilingus\b,6
8738,\bmari[hj]uana\b,6
8739,\bporro\b,6
8740,\bdesvirga,6
8741,\bhimen\b,6
8742,meretriz,6
8743,prostituta,6
8744,\brohypnol\b,6
8745,\brugmunch,6
8746,nig+er\b,6
8747,\bscrotum,6
8748,\bsemen\b,6
8749,\bsexmachine\b,6
8750,\bslut\b,6
8751,\bslutmuffin\b,6
8752,\bsmegma\b,6
8753,\bspanishfly\b,6
8754,\bspics\b,6
8755,\bsquarehead\b,6
8756,\bstfu\b,6
8757,\bstrapon\b,6
8758,\btalliwhacker\b,6
8759,\btards\b,6
8760,\bteabagging\b,6
8761,\bthrobknobbin\b,6
8762,\bthunderfuck\b,6
8763,\btirdburglar,6
8764,\bturdburglars\b,6
8765,\btwatlick,6
8766,\btwats\b,6
8767,\btwatsuck,6
8768,\bviagra\b,6
8769,\bwhop\b,6
8770,\bzoophilia\b,6
8771,\bfagg[aeiouy]t,6
8772,\bpillowbiter,6
8773,\bpoohstab,6
8775,\bdildo\b,6
8776,\bheeb\b,6
8777,\bkike\b,6
8778,\bmudshark,6
8779,\bmooley\b,6
8780,\bnig+a,6
8781,\bjap\b,6
8782,feltch,6
8783,\bhomos\b,6
8784,\btittie,6
8785,\btits\b,6
8786,\bslamhound,6
8787,\bgutterslut\b,6
8788,\bcumguz,6
8789,\binjun\b,6
8790,\bgooch\b,6
8792,\bpothead,6
8793,shit,6
8794,\btwat\b,6
8795,\bassface\b,6
8796,\bnosecandy\b,6
8797,\btowelhead\b,6
8798,\bfudgepacker\b,6
8799,\bassmaster\b,6
8800,\bejaculate\b,6
8801,\bmilf\b,6
8802,\brumprang,6
8803,\bspic\b,6
8804,\bspick,6
8805,wetback,6
8806,\bqueef,6
8807,\bnig\b,6
8808,fagg[aeiouy]t\b,6
8809,\brapist\b,6
8810,\bgook\b,6
8811,\bpolesmok,6
8812,\bcracksmoker,6
8813,\bjism\b,6
8814,\bdingleberry\b,6
8815,\bmooncricket,6
8816,\bassman\b,6
8817,\bspearchuck,6
8818,\bhardon\b,6
8819,\bstiffy\b,6
8820,\bcumstain,6
8821,\bdunecoon\b,6
8822,\bbuttfloss\b,6
8823,\bpeckertracks\b,6
8824,\bcornhole\b,6
8825,\bwop\b,6
8826,\bcock\b,6
8827,\basspound,6
8828,\bbuttboy,6
8829,\bsploog,6
8830,\bmeatsword\b,6
8831,\bskinbat,6
8832,\basshole,6
8833,\bzipperhead\b,6
8834,\bporchmonk,6
8835,\bjunglebunny\b,6
8836,\bjizz\b,6
8837,\bafricoon\b,6
8838,\baidsbearer\b,6
8839,\banalcumdrip\b,6
8840,\banaldoctor\b,6
8841,\baperape\b,6
8842,\bassbandit\b,6
8843,\bassbasher\b,6
8844,\basshunter\b,6
8845,\basskiss,6
8846,\basslick,6
8847,\bassram,6
8848,\bassrape,6
8849,\bbiotch\b,6
8850,\bblackanese\b,6
8851,\bblaxican\b,6
8852,\bblowjob\b,6
8853,\bblueball\b,6
8854,\bbonch\b,6
8855,\bboners\b,6
8856,nig+a\b,6
8857,\bbullshirt\b,6
8858,\bbuttbang\b,6
8859,\bbuttfucker,6
8860,\bbuttlick,6
8861,\bbuttmonkey\b,6
8862,\bbuttmunch,6
8863,\bbuttnugget,6
8864,\bbuttslam,6
8865,\bbuttstain\b,6
8866,\bcameljockey\b,6
8867,\bcann[aio]bis\b,6
8868,\bcarpetmuncher,6
8869,\bcheapwhore\b,6
8870,\bchinawhite\b,6
8871,\bchinko\b,6
8872,\bchoad\b,6
8873,\bcirclejerk\b,6
8874,\bcircumcise\b,6
8875,\bcocaine\b,6
8876,\bcocksucker\b,6
8877,\bcoon\b,6
8878,\bcracka\b,6
8879,\bcrackerass,6
8880,\bcrackpipe,6
8881,\bcreamtits\b,6
8882,\bcrystalmeth\b,6
8883,\bcumboy,6
8884,\bcumbubble,6
8885,\bcumbucket\b,6
8886,\bcumcatcher,6
8887,\bcumdumpster,6
8888,\bcumeater\b,6
8889,\bcumm\b,6
8890,\bcumonmyface\b,6
8891,\bcums\b,6
8892,\bcumshooter,6
8893,\bcumshot,6
8894,\bcumslot,6
8895,\bdankhoe\b,6
8896,\bdanknugg,6
8897,\bhashish\b,6
8898,\bheroin\b,6
8899,\bholywanker\b,6
8900,\bhonkey\b,6
8901,\bhornytauren\b,6
8902,\bhotslut\b,6
8903,\bhymen\b,6
8904,\bjackoff\b,6
8905,\bkikes\b,6
8906,\bkunt\b,6
8907,\blesbo\b,6
8908,\blongusdongus\b,6
8909,\blsd\b,6
8910,\bmangina\b,6
8911,\bmansatchel\b,6
8912,\bmarijuana\b,6
8913,\bmast[eu]rbat,6
8914,\bmeth\b,6
8916,\bmorningwood\b,6
8917,\bmonstercock,6
8918,\bmoulie\b,6
8919,\bmuffdiver,6
8920,\bnatzi\b,6
8921,\bnecrophil,6
8922,\bnegrolicious\b,6
8923,\bnegromancer\b,6
8924,\bnicklebag\b,6
8925,\bniglet,6
8926,\bnignog\b,6
8927,\bnigs\b,6
8928,\boface\b,6
8929,\bonanism\b,6
8930,\bopium\b,6
8931,\borgasm\b,6
8932,\bpcp\b,6
8933,\bpedophile\b,6
8934,\bpenis,6
8935,\bphugface\b,6
8936,\bpikajew\b,6
8937,\bpoontang\b,6
8938,\bporn\b,6
8939,\bpriapism\b,6
8940,\bpr[o0]n\b,6
8941,\bpudendum\b,6
8942,\bpussyfart,6
8943,\bpussylick,6
8944,\bpussystomp,6
8945,\bputo\b,6
8946,\bquaaludes\b,6
8947,\bqueers\b,6
8948,\bqweef\b,6
8949,\braghead\b,6
8950,\breefer\b,6
8951,\breggin\b,6
8952,\brimjob\b,6
8953,\bgizz\b,6
8954,\bcooze\b,6
8955,\bcumming\b,6
8956,\bboner\b,6
8958,\bbuttpirate,6
8959,\btitty,6
8960,\bpoostab,6
8961,fuck,6
8962,\bass\b,6
8963,bia?ts?ch,6
8964,\bclit,6
8965,\bcum\b,6
8966,\bcunt,6
8967,\bnig+er,6
8968,penis\b,6
8969,whore,6
8970,ㅈㄹ,6
8971,yuckfu,6
8972,yuckfou,6
8974,transsexual,6
8975,testicle,6
8976,tampon,6
8977,sphincter,6
8978,sperm,6
8979,phuck,6
8980,gangbang,6
8981,felch,6
8982,bukkake,6
8983,bukakke,6
8984,bukake,6
8985,\bvagina,6
8986,\btwaty\b,6
8987,\btwatty\b,6
8988,\bturbanhead,6
8989,\btitsnass\b,6
8990,\btitnass\b,6
8991,\bsh[ie][ie]thead\b,6
8992,\bpeckerwood\b,6
8993,\bnegroid\b,6
8994,\bmooncricket\b,6
8995,\bkyke,6
8996,\bjigg,6
8997,\bjerkoff\b,6
8998,\bhentai\b,6
8999,\bgringo\b,6
9000,\bgoddamn,6
9001,\bgizm\b,6
9002,\bgism\b,6
9003,\bganja\b,6
9004,GMworker,6
9005,Offgamers,6
9006,Mysupersales,6
9007,Ezgaming,6
9008,itembay,6
9009,zlywy,6
9010,wowsupplier,6
9011,gmworkers,6
9012,thsale,6
9013,offgamers,6
9014,mysupersales,6
9015,igxe,6
9016,ezgaming,6
9017,\bwhitti?ey?\b,6
9018,\bfellatio,6
9019,\bfawk,6
9020,\bdimebag\b,6
9021,\bdickholster\b,6
9022,\bdiaperhead\b,6
9023,\bcunny\b,6
9024,\bbustanut\b,6
9025,\basshat\b,6
9026,\baryan\b,6
9027,\barsehole\b,6
9028,\barse\b,6
9029,\bamericunt\b,6
9030,\balphanigg,6
9031,\baggin\b,6
9032,\baftercum\b,6
9033,\bp[oO]rn\b,3
9034,\bpr0n\b,3
9035,\bgehirnamput,3
9037,\barisch\b,3
9038,\bdealer\b,3
9039,\bkanack,3
9040,scheiß,3
9041,scheiss,3
9042,<\haschisch\b,3
9043,\b1225game\b,2
9044,\b29games\b,2
9045,\bancul,2
9047,\bbaise[usz-]\b,2
9048,\bbaise\b,2
9049,\bbatards\b,2
9050,\bbites?\b,2
9051,\bboche>\b,2
9052,\bboucaques\b,2
9053,\bbougnoules\b,2
9054,\bbouk*ake\b,2
9055,\bcan+abi+ce\b,2
9056,\bcan+abi+s\b,2
9057,\bcunilingus\b,2
9058,\bencul,2
9060,\benfoire\b,2
9061,\bfel*acion\b,2
9062,\bgame1999\b,2
9063,\bgamenoble\b,2
9064,\bGmauthorization\b,2
9065,\bGMW0RKlNG\b,2
9066,\bgouinaces?\b,2
9067,\bha[sc]hi[sc]h\b,2
9068,\bhitler+,2
9069,\bku klux klan\b,2
9070,\bkukluxklan\b,2
9072,\bmdma\b,2
9073,\bmussol*in*i,2
9074,\bmy super sales\b,2
9075,\bnazy,2
9076,\bncrophil,2
9077,\bnike\b,2
9078,\bniketam,2
9079,\bniquetam,2
9081,\bonanism,2
9082,\borgasm,2
9083,\bpartou[sz],2
9084,\bpd\b,2
9085,\bpd+\b,2
9086,\bpdophil,2
9087,\bptasses?\b,2
9088,\bplayer123\b,2
9089,\bplaysupplier\b,2
9090,\bporno\b,2
9091,\bpoufiasse\b,2
9092,\bpriapism,2
9093,\bputaces?\b,2
9094,\brital[es]?\b,2
9095,\bsalot\b,2
9096,\bsodomy,2
9097,\bsoumerde\b,2
9098,\bspeedpanda\b,2
9099,\bssegames\b,2
9100,\btantouz\b,2
9101,\btapet+es?\b,2
9102,\btarlou[sz]\b,2
9103,\btassep,2
9105,\bvaginal\b,2
9106,\bwowforever\b,2
9107,\bwowfree*uy\b,2
9108,\bWOWPANNlNG\b,2
9109,foutre,2
9110,pnisse,2
9112,tranny,-1
9113,trannie,-1
9114,shemale,-1
9121,\btravelo\b,2
9125,\btravelo\b,6
9126,travesti,6
9127,travestido,6
9130,\btranse\b,3
9131,mannweib,3
9686,\banus\b,0
9784,\bjod[eií],7
9785,mierda,7
9786,coño,7
9787,\b[gj]ilipo,7
9788,\bmeapilas\b,7
9789,\bcapull,7
9790,\bcabr[oó]n,7
9791,\bmari[cq],7
9792,\bpene\b,7
9793,polla,7
9794,\bpoya,7
9795,\bpinga\b,7
9796,\bpito,7
9797,\bva[gj]ina,7
9798,\blesbi,7
9799,\bminga\b,7
9800,\bput[aoó],7
9801,\bzorra,7
9802,\bpaja\b,7
9803,\bpaji[lt],7
9804,\bnazi\b,7
9805,\bkkk\b,7
9806,\bescroto\b,7
9807,\bcoj[oó]n,7
9808,\bcorri[eé]ndo[mst]e\b,7
9809,\beyacul,7
9810,\besperm,7
9811,\bmama[rd],7
9812,\bencula[rd],7
9813,\bculo\b,7
9814,\bviol[aó],7
9815,\bped[oó]f,7
9816,\bpederast,7
9818,\bculandr[oó]n\b,7
9819,\bsodomi,7
9820,\bsadomaso,7
9821,\bsudaca,7
9822,\bnegraco\b,7
9823,\bmoro\b,7
9824,\bmoros\b,7
9825,\bmoromierda\b,7
9826,\bjop[eu],7
9827,\bpo[lr]cul,7
9828,\bostia,7
9829,\bhostia,7
9830,\bcullons\b,7
9831,\bgabacho\b,7
9832,\bpringao\b,7
9834,\bmam[oó]n,7
9835,\bniñ[ao]t,7
9836,\bnenaza,7
9837,\bhomo\b,7
9838,choch[eio],7
9839,txotx[eio],7
9840,xox[eio],7
9841,\bmastur,7
9842,\bcl[ií]toris\b,7
9843,\bb[aá]lano\b,7
9844,\bprepucio\b,7
9845,\bhero[ií]na\b,7
9846,\bpellote\b,7
9847,\bhach[ií]s\b,7
9848,\bhatx[ií]s\b,7
9849,\bLSD\b,7
9850,\bcoca[ií]na\b,7
9851,\bp[uú]bis\b,7
9852,\bp[uú]bico\b,7
9853,\bvulva\b,7
9854,\banal\b,7
9855,\bfela[ct]i,7
9856,\bcunnilingus\b,7
9857,\bmari[hj]uana\b,7
9858,\bporro\b,7
9859,\bdesvirga,7
9860,\bhimen\b,7
9861,meretriz,7
9862,prostituta,7
9863,\brohypnol\b,7
9864,\brugmunch,7
9865,nig+er\b,7
9866,\bscrotum,7
9867,\bsemen\b,7
9868,\bsexmachine\b,7
9869,\bslut\b,7
9870,\bslutmuffin\b,7
9871,\bsmegma\b,7
9872,\bspanishfly\b,7
9873,\bspics\b,7
9874,\bsquarehead\b,7
9875,\bstfu\b,7
9876,\bstrapon\b,7
9877,\btalliwhacker\b,7
9878,\btards\b,7
9879,\bteabagging\b,7
9880,\bthrobknobbin\b,7
9881,\bthunderfuck\b,7
9882,\btirdburglar,7
9883,\bturdburglars\b,7
9884,\btwatlick,7
9885,\btwats\b,7
9886,\btwatsuck,7
9887,\bviagra\b,7
9888,\bwhop\b,7
9889,\bzoophilia\b,7
9890,\bfagg[aeiouy]t,7
9891,\bpillowbiter,7
9892,\bpoohstab,7
9893,\bdildo\b,7
9894,\bheeb\b,7
9895,\bmudshark,7
9896,\bmooley\b,7
9897,\bnig+a,7
9898,\bjap\b,7
9899,feltch,7
9900,\bhomos\b,7
9901,\btittie,7
9902,\btits\b,7
9903,\bslamhound,7
9904,\bgutterslut\b,7
9905,\bcumguz,7
9906,\binjun\b,7
9907,\bgooch\b,7
9909,\bpothead,7
9910,shit,7
9911,\btwat\b,7
9912,\bassface\b,7
9913,\bnosecandy\b,7
9914,\btowelhead\b,7
9915,\bfudgepacker\b,7
9916,\bassmaster\b,7
9917,\bejaculate\b,7
9918,\bmilf\b,7
9919,\brumprang,7
9920,\bspic\b,7
9921,\bspick,7
9922,wetback,7
9923,\bqueef,7
9924,\bnig\b,7
9925,fagg[aeiouy]t\b,7
9926,\brapist\b,7
9927,\bgook\b,7
9928,\bpolesmok,7
9929,\bcracksmoker,7
9930,\bjism\b,7
9931,\bdingleberry\b,7
9932,\bmooncricket,7
9933,\bassman\b,7
9934,\bspearchuck,7
9935,\bhardon\b,7
9936,\bstiffy\b,7
9937,\bcumstain,7
9938,\bdunecoon\b,7
9939,\bbuttfloss\b,7
9940,\bpeckertracks\b,7
9941,\bcornhole\b,7
9942,\bwop\b,7
9943,\bcock\b,7
9944,\basspound,7
9945,\bbuttboy,7
9946,\bsploog,7
9947,\bmeatsword\b,7
9948,\bskinbat,7
9949,\basshole,7
9950,\bzipperhead\b,7
9951,\bporchmonk,7
9952,\bjunglebunny\b,7
9953,\bjizz\b,7
9954,\bafricoon\b,7
9955,\baidsbearer\b,7
9956,\banalcumdrip\b,7
9957,\banaldoctor\b,7
9958,\baperape\b,7
9959,\bassbandit\b,7
9960,\bassbasher\b,7
9961,\basshunter\b,7
9962,\basskiss,7
9963,\basslick,7
9964,\bassram,7
9965,\bassrape,7
9966,\bbiotch\b,7
9967,\bblackanese\b,7
9968,\bblaxican\b,7
9969,\bblowjob\b,7
9970,\bblueball\b,7
9971,\bbonch\b,7
9972,\bboners\b,7
9973,nig+a\b,7
9974,\bbullshirt\b,7
9975,\bbuttbang\b,7
9976,\bbuttfucker,7
9977,\bbuttlick,7
9978,\bbuttmonkey\b,7
9979,\bbuttmunch,7
9980,\bbuttnugget,7
9981,\bbuttslam,7
9982,\bbuttstain\b,7
9983,\bcameljockey\b,7
9984,\bcann[aio]bis\b,7
9985,\bcarpetmuncher,7
9986,\bcheapwhore\b,7
9987,\bchinawhite\b,7
9988,\bchinko\b,7
9989,\bchoad\b,7
9990,\bcirclejerk\b,7
9991,\bcircumcise\b,7
9992,\bcocaine\b,7
9993,\bcocksucker\b,7
9994,\bcoon\b,7
9995,\bcracka\b,7
9996,\bcrackerass,7
9997,\bcrackpipe,7
9998,\bcreamtits\b,7
9999,\bcrystalmeth\b,7
10000,\bcumboy,7
10001,\bcumbubble,7
10002,\bcumbucket\b,7
10003,\bcumcatcher,7
10004,\bcumdumpster,7
10005,\bcumeater\b,7
10006,\bcumm\b,7
10007,\bcumonmyface\b,7
10008,\bcums\b,7
10009,\bcumshooter,7
10010,\bcumshot,7
10011,\bcumslot,7
10012,\bdankhoe\b,7
10013,\bdanknugg,7
10014,\bhashish\b,7
10015,\bheroin\b,7
10016,\bholywanker\b,7
10017,\bhonkey\b,7
10018,\bhornytauren\b,7
10019,\bhotslut\b,7
10020,\bhymen\b,7
10021,\bjackoff\b,7
10022,\bkikes\b,7
10023,\bkunt\b,7
10024,\blesbo\b,7
10025,\blongusdongus\b,7
10026,\blsd\b,7
10027,\bmangina\b,7
10028,\bmansatchel\b,7
10029,\bmarijuana\b,7
10030,\bmast[eu]rbat,7
10031,\bmeth\b,7
10033,\bmorningwood\b,7
10034,\bmonstercock,7
10035,\bmoulie\b,7
10036,\bmuffdiver,7
10037,\bnatzi\b,7
10038,\bnecrophil,7
10039,\bnegrolicious\b,7
10040,\bnegromancer\b,7
10041,\bnicklebag\b,7
10042,\bniglet,7
10043,\bnignog\b,7
10044,\bnigs\b,7
10045,\boface\b,7
10046,\bonanism\b,7
10047,\bopium\b,7
10048,\borgasm\b,7
10049,\bpcp\b,7
10050,\bpedophile\b,7
10051,\bpenis,7
10052,\bphugface\b,7
10053,\bpikajew\b,7
10054,\bpoontang\b,7
10055,\bporn\b,7
10056,\bpriapism\b,7
10057,\bpr[o0]n\b,7
10058,\bpudendum\b,7
10059,\bpussyfart,7
10060,\bpussylick,7
10061,\bpussystomp,7
10062,\bputo\b,7
10063,\bquaaludes\b,7
10064,\bqueers\b,7
10065,\bqweef\b,7
10066,\braghead\b,7
10067,\breefer\b,7
10068,\breggin\b,7
10069,\brimjob\b,7
10070,\bgizz\b,7
10071,\bcooze\b,7
10072,\bcumming\b,7
10073,\bboner\b,7
10074,\bbuttpirate,7
10075,\btitty,7
10076,\bpoostab,7
10077,fuck,7
10078,\bass\b,7
10079,bia?ts?ch,7
10080,\bclit,7
10081,\bcum\b,7
10082,\bcunt,7
10083,\bnig+er,7
10084,penis\b,7
10085,whore,7
10086,ㅈㄹ,7
10087,yuckfu,7
10088,yuckfou,7
10090,transsexual,7
10091,testicle,7
10092,tampon,7
10093,sphincter,7
10094,sperm,7
10095,phuck,7
10096,gangbang,7
10097,felch,7
10098,bukkake,7
10099,bukakke,7
10100,bukake,7
10101,\bvagina,7
10102,\btwaty\b,7
10103,\btwatty\b,7
10104,\bturbanhead,7
10105,\btitsnass\b,7
10106,\btitnass\b,7
10107,\bsh[ie][ie]thead\b,7
10108,\bpeckerwood\b,7
10109,\bnegroid\b,7
10110,\bmooncricket\b,7
10111,\bkyke,7
10112,\bjigg,7
10113,\bjerkoff\b,7
10114,\bhentai\b,7
10115,\bgringo\b,7
10116,\bgoddamn,7
10117,\bgizm\b,7
10118,\bgism\b,7
10119,\bganja\b,7
10120,GMworker,7
10121,Offgamers,7
10122,Mysupersales,7
10123,Ezgaming,7
10124,itembay,7
10125,zlywy,7
10126,wowsupplier,7
10127,gmworkers,7
10128,thsale,7
10129,offgamers,7
10130,mysupersales,7
10131,igxe,7
10132,ezgaming,7
10133,\bwhitti?ey?\b,7
10134,\bfellatio,7
10135,\bfawk,7
10136,\bdimebag\b,7
10137,\bdickholster\b,7
10138,\bdiaperhead\b,7
10139,\bcunny\b,7
10140,\bbustanut\b,7
10141,\basshat\b,7
10142,\baryan\b,7
10143,\barsehole\b,7
10144,\barse\b,7
10145,\bamericunt\b,7
10146,\balphanigg,7
10147,\baggin\b,7
10148,\baftercum\b,7
10149,\btravelo\b,7
10150,travesti,7
10151,travestido,7
12533,\banal\b,1
13015,хуй,8
13016,\bх+у+[еёийюя],8
13017,[зн]+[еиа]+х+у+[еёийюя],8
13018,[вос]+т?х+у+[еёийюя],8
13019,прих+у+[еёийюя],8
13020,\bа+х+у+[ие],8
13021,хуя,8
13022,х+у+[её]+в,8
13023,\bХу+ли\b,8
13024,\bн+[ае]+х\b,8
13025,\bпо+х\b,8
13026,\bза+х\b,8
13027,б+л+я+д,8
13028,\bб+л+я+т,8
13029,\bб+л+я+\b,8
13030,\bб+л+[еи]+а,8
13031,\b[мп]+л+я\b,8
13032,\b[мп]+л+я+т,8
13033,п[еёи]+[зс]+д,8
13034,зде+ц,8
13035,пе+ло+тк,8
13036,\b[её]+б,8
13037,[аеёийоуъ][её]+б,8
13038,йо+б,8
13039,\bй+о+п+[ат],8
13040,\b[вс][ьъ]+я+б,8
13041,\b[зн]+а+[еёи]+[бп]+[^ор],8
13042,нииб,8
13043,долбоящер,8
13044,\b[её]+п+[тл],8
13045,\bх+е+р\b,8
13046,\bпо+х+е+р,8
13047,\bна+х+е+р,8
13048,\bх+е+р[но],8
13049,х+е+р+а+ч,8
13050,\bму+д[аеиоя],8
13051,па+дл+[аио],8
