ID,DifficultyID,CategoryRecoveryTime,RecoveryTime,StartRecoveryTime,AuraSpellID,SpellID
68233,0,0,0,1500,0,33546
68234,0,0,0,1500,0,33547
68235,0,0,10000,0,0,33618
68236,0,5000,0,0,0,33689
68237,0,0,0,1500,0,33690
68238,0,0,60000,1500,0,33691
68239,0,0,0,1500,0,33770
68240,0,0,0,1500,0,33841
68241,0,0,0,1500,0,33844
68242,0,0,0,1500,0,33973
68243,0,0,0,1500,0,33976
68244,0,0,0,1500,0,34119
68247,0,1000,0,0,0,34206
68248,0,0,20000,0,0,33096
68249,0,0,0,1500,0,33548
68250,0,0,0,1500,0,33549
68251,0,0,0,1500,0,33550
68252,0,0,0,1500,0,33623
68253,0,0,0,1500,0,33625
68254,0,0,120000,0,0,33697
68255,0,0,0,0,0,33772
68256,0,60000,0,0,0,33773
68257,0,60000,0,0,0,33774
68258,0,0,0,1500,0,33907
68259,0,0,300000,0,0,33977
68260,0,10000,0,0,0,34444
68261,0,1000,0,0,0,34511
68262,0,30000,0,1000,0,34600
68263,0,0,0,1500,0,34679
68267,0,0,0,1500,0,34984
68272,0,0,0,1500,0,35377
68273,0,1000,0,0,0,34513
68274,0,0,0,1500,0,34517
68276,0,0,0,1500,0,34844
68280,0,0,180000,0,0,34379
68281,0,0,0,1500,0,34518
68282,0,0,6000,1500,0,35387
68284,0,120000,0,0,0,34616
68285,0,3000,0,0,0,34694
68286,0,0,0,1500,0,35152
68287,0,0,0,1500,0,35234
68288,0,0,0,1500,0,35235
68289,0,6000,0,0,0,35311
68290,0,45000,0,0,0,35313
68292,0,4500,0,1500,0,35395
68293,0,10000,0,0,0,34618
68294,0,10000,0,0,0,34619
68295,0,10000,0,0,0,34620
68296,0,0,30000,0,0,34784
68297,0,10000,0,1500,0,34861
68298,0,0,0,1500,0,34933
68299,0,0,0,1500,0,34934
68300,0,0,40000,0,0,35158
68301,0,10000,0,1500,0,35240
68302,0,6000,0,1500,0,35401
68303,0,0,0,1500,0,35460
68305,0,0,0,1500,0,34322
68306,0,0,0,1500,0,34324
68307,0,0,0,1500,0,34791
68311,0,0,0,1500,0,35010
68312,0,0,5000,0,0,35011
68313,0,0,40000,0,0,35159
68314,0,0,0,1500,0,35243
68315,0,0,10000,0,0,35319
68316,0,8000,0,0,0,35322
68318,0,0,0,1500,0,35247
68321,0,9000,0,0,0,35326
68322,0,600000,0,0,0,35470
68324,0,0,30000,1500,0,34477
68325,0,10000,0,0,0,34716
68326,0,0,0,1500,0,34871
68327,0,0,0,1500,0,34941
68328,0,0,0,1500,0,34942
68330,0,8000,0,0,0,35327
68331,0,6000,0,0,0,35473
68332,0,0,0,500,0,35474
68333,0,0,0,1500,0,35475
68336,0,0,0,1500,0,34722
68337,0,0,0,1500,0,34879
68338,0,0,10000,0,0,34880
68339,0,0,0,1500,0,34945
68340,0,8000,0,0,0,35330
68341,0,0,0,1500,0,35332
68342,0,0,0,1500,0,35476
68343,0,0,0,1500,0,35477
68344,0,0,0,1500,0,35478
68345,0,0,0,1500,0,34343
68346,0,0,0,1500,0,34344
68347,0,0,0,1500,0,34642
68348,0,45000,0,0,0,34643
68349,0,0,10000,0,0,34881
68350,0,0,0,1500,0,35336
68351,0,0,0,1500,0,34345
68352,0,0,0,1500,0,34346
68353,0,0,0,1500,0,34347
68354,0,0,0,1500,0,34348
68355,0,0,0,1500,0,34349
68356,0,0,20000,0,0,34490
68357,0,0,0,1500,0,34812
68358,0,0,30000,1500,0,34889
68359,0,0,0,1500,0,35033
68360,0,6000,0,0,0,34352
68361,0,0,0,1500,0,34423
68362,0,0,10000,0,0,34427
68363,0,1000,0,1500,0,34653
68364,0,0,0,1500,0,34656
68365,0,10000,0,0,0,34741
68366,0,0,0,1500,0,35188
68367,0,0,0,0,0,35270
68368,0,0,0,0,0,35271
68369,0,0,0,1500,0,35342
68370,0,0,15000,0,0,35346
68371,0,6000,0,0,0,34353
68372,0,6000,0,0,0,34354
68373,0,0,0,1500,0,34428
68374,0,0,0,1500,0,35195
68375,0,0,300000,1500,0,34433
68376,0,0,0,1500,0,34436
68377,0,0,0,1500,0,34663
68378,0,6000,0,1500,0,34829
68379,0,0,3000,0,0,34969
68380,0,0,0,1500,0,35050
68381,0,0,0,1500,0,35052
68382,0,0,0,1500,0,35053
68383,0,0,0,1500,0,35198
68384,0,0,0,1500,0,35199
68385,0,30000,0,0,0,35200
68386,0,0,0,1500,0,34290
68387,0,0,0,1500,0,34361
68388,0,0,0,1500,0,34906
68389,0,300000,0,1500,0,34973
68390,0,0,0,1500,0,34974
68391,0,0,0,1500,0,35124
68392,0,0,0,1500,0,35126
68393,0,4000,0,0,0,35205
68394,0,0,0,1500,0,35361
68396,0,0,0,1500,0,34914
68397,0,0,15000,0,0,35058
68398,0,0,0,1500,0,35129
68399,0,0,0,1500,0,35206
68400,0,0,10000,1500,0,35290
68403,0,30000,0,0,0,36719
68404,0,600000,0,0,0,36722
68405,0,0,0,1500,0,35516
68406,0,0,0,1500,0,36242
68407,0,0,0,1500,0,36247
68408,0,0,0,1500,0,36647
68409,0,0,0,1500,0,35913
68410,0,0,0,1000,0,36332
68411,0,0,0,1500,0,36333
68413,0,0,0,10000,0,36414
68414,0,0,0,1500,0,35915
68415,0,0,0,1500,0,35917
68416,0,0,0,1500,0,36253
68418,0,0,0,1500,0,36494
68422,0,0,3000,0,0,36736
68423,0,0,5000,0,0,35783
68424,0,0,0,1500,0,36004
68425,0,0,0,1500,0,36088
68429,0,6000,0,0,0,36664
68430,0,0,0,1500,0,36671
68431,0,0,3000,0,0,36742
68433,0,60000,0,0,0,36746
68434,0,0,0,1500,0,35930
68435,0,0,0,1500,0,36095
68436,0,0,0,1500,0,36594
68437,0,0,0,1500,0,36678
68438,0,60000,0,0,0,36749
68441,0,0,0,1500,0,36099
68443,0,0,0,1500,0,36679
68448,0,0,0,1500,0,35715
68449,0,0,60000,1500,0,35717
68450,0,10000,0,1500,0,35942
68451,0,10000,0,1500,0,36518
68460,0,6000,0,1500,0,36609
68466,0,10000,0,0,0,35949
68467,0,60000,0,1500,0,35950
68468,0,0,0,1500,0,36035
68469,0,0,0,10000,0,36458
68470,0,0,0,1500,0,36613
68471,0,0,30000,0,0,35571
68472,0,6000,0,0,0,35953
68473,0,0,0,1500,0,35954
68474,0,0,0,1500,0,36123
68475,0,6000,0,0,0,36293
68476,0,0,0,1500,0,36534
68477,0,3000,0,0,0,36617
68478,0,0,0,1500,0,36543
68479,0,6000,0,1500,0,36623
68480,0,0,0,1500,0,36701
68481,0,0,0,1500,0,35743
68482,0,0,0,1500,0,35744
68483,0,0,0,1500,0,36224
68484,0,0,0,1500,0,36226
68485,0,0,0,1500,0,36472
68486,0,0,0,1500,0,36706
68487,0,0,5000,0,0,36708
68488,0,0,0,1500,0,35748
68489,0,0,0,1500,0,35749
68490,0,0,300000,0,0,36477
68491,0,0,0,1500,0,36314
68492,0,0,24000,0,0,36554
68493,0,0,0,1500,0,35511
68494,0,5000,0,0,0,36240
68495,0,0,0,1500,0,36404
68496,0,0,10000,0,0,36640
68497,0,0,0,1500,0,36642
68498,0,0,0,1500,0,37921
68499,0,30000,0,0,0,36872
68500,0,0,0,1500,0,36944
68501,0,5000,0,1500,0,37321
68502,0,5000,15000,0,0,37465
68503,0,0,0,1500,0,37539
68505,0,1000,0,0,0,37764
68507,0,0,0,1500,0,36879
68508,0,0,0,1500,0,36947
68509,0,5000,15000,0,0,37469
68510,0,5000,15000,0,0,37471
68511,0,5000,15000,0,0,37472
68515,0,0,0,1500,0,36880
68516,0,0,0,1500,0,36881
68517,0,0,0,1500,0,36950
68518,0,0,0,1500,0,37113
68519,0,0,0,1500,0,37328
68520,0,5000,0,0,0,37474
68521,0,5000,0,0,0,37476
68522,0,10000,0,0,0,37548
68525,0,5000,0,0,0,37775
68526,0,0,0,1500,0,36807
68527,0,6000,0,1500,0,36884
68528,0,6000,0,1500,0,36953
68529,0,0,1500,0,0,37120
68530,0,5000,0,0,0,37406
68531,0,3000,0,0,0,37478
68532,0,15000,0,1500,0,37551
68533,0,4000,0,0,0,36887
68534,0,5000,0,0,0,37413
68535,0,0,0,1500,0,37555
68544,0,0,0,1500,0,37945
68545,0,4000,0,0,0,36891
68546,0,5000,0,0,0,37414
68547,0,5000,0,0,0,37416
68550,0,30000,0,0,0,37788
68551,0,0,0,1500,0,36825
68552,0,0,0,1500,0,36971
68553,0,0,10000,0,0,37277
68554,0,0,0,1500,0,37420
68555,0,0,0,1500,0,37422
68557,0,0,0,1500,0,36830
68558,0,5000,0,0,0,37427
68559,0,5000,0,0,0,37498
68560,0,0,0,1500,0,37569
68561,0,0,0,1500,0,36831
68562,0,0,0,1000,0,36905
68563,0,0,0,1000,0,36906
68564,0,0,0,1500,0,37063
68566,0,5000,0,0,0,37428
68567,0,5000,0,0,0,37502
68568,0,0,0,1500,0,37967
68569,0,0,0,1500,0,36984
68570,0,6000,0,1500,0,37071
68571,0,0,1000,0,0,37144
68572,0,0,1000,0,0,37146
68573,0,0,1000,0,0,37148
68574,0,0,0,1500,0,37361
68575,0,5000,0,0,0,37432
68576,0,5000,0,0,0,37434
68577,0,40000,0,0,0,37648
68582,0,0,5000,0,0,36841
68583,0,0,1000,0,0,37151
68584,0,0,1000,0,0,37152
68585,0,0,1000,0,0,37153
68586,0,0,0,1500,0,37367
68587,0,0,0,20000,0,37580
68588,0,1000,0,0,0,37729
68589,0,4000,0,0,0,37730
68595,0,0,0,1500,0,36994
68596,0,0,0,1500,0,37158
68597,0,6000,0,1500,0,37226
68598,0,15000,0,1500,0,37368
68600,0,0,120000,0,0,37587
68601,0,0,0,1500,0,37823
68602,0,5000,0,0,0,37824
68607,0,1000,0,1500,0,36920
68608,0,3000,0,0,0,36921
68609,0,8000,0,0,0,36922
68610,0,0,0,1500,0,37089
68611,0,6000,0,1500,0,37229
68612,0,15000,0,0,0,37445
68613,0,0,5000,0,0,37592
68614,0,3000,0,0,0,37660
68618,0,0,0,1500,0,36926
68619,0,5000,0,0,0,37453
68620,0,5000,0,0,0,37454
68622,0,0,0,1500,0,37664
68623,0,0,20000,0,0,37830
68625,0,4000,0,0,0,36863
68626,0,5000,20000,0,0,37455
68627,0,5000,20000,0,0,37456
68628,0,5000,0,0,0,37459
68630,0,6000,0,0,0,36787
68631,0,0,0,1500,0,36867
68632,0,0,0,1500,0,36936
68633,0,0,0,1500,0,37014
68634,0,5000,0,0,0,37461
68635,0,5000,0,0,0,37462
68636,0,5000,0,0,0,37463
68637,0,10000,0,0,0,37673
68640,0,0,0,1500,0,37759
68641,0,0,0,1500,0,37841
68643,0,0,0,1500,0,39119
68644,0,0,10000,0,0,38379
68645,0,0,0,1500,0,38601
68646,0,0,0,1500,0,39048
68647,0,0,0,1500,0,38009
68648,0,0,0,1500,0,38085
68649,0,0,4000,0,0,38312
68650,0,5000,0,0,0,38380
68651,0,0,0,1500,0,38383
68654,0,0,0,1500,0,38604
68655,0,30000,0,1000,0,38605
68656,0,30000,0,0,0,38830
68657,0,600000,0,0,0,38831
68658,0,0,15000,0,0,38905
68659,0,0,0,1500,0,39054
68660,0,0,0,1500,0,39125
68661,0,0,0,1500,0,39126
68662,0,0,0,1500,0,38386
68665,0,0,3000,0,0,38836
68666,0,10000,0,0,0,38908
68667,0,0,0,1500,0,39058
68668,0,0,0,1500,0,38391
68669,0,0,0,1500,0,38456
68670,0,0,3000,0,0,38840
68671,0,0,0,1500,0,38914
68672,0,0,0,1500,0,38915
68673,0,0,0,1500,0,38980
68674,0,0,0,1500,0,38981
68675,0,0,0,1500,0,38252
68676,0,1000,0,0,0,38543
68678,0,6000,0,0,0,38846
68679,0,0,0,10000,0,38985
68680,0,0,0,1500,0,39065
68681,0,6000,0,1500,0,39066
68682,0,10000,0,0,0,38028
68685,0,4000,0,0,0,38849
68686,0,4000,0,0,0,38850
68687,0,4000,0,0,0,38851
68688,0,0,15000,0,0,38920
68689,0,0,10000,0,0,39067
68690,0,2000,0,0,0,39144
68692,0,10000,0,0,0,39070
68693,0,0,0,1500,0,38115
68694,0,0,0,1500,0,38116
68695,0,0,0,1500,0,38194
68696,0,0,0,1500,0,38263
68697,0,0,0,1500,0,38340
68698,0,0,0,1500,0,38859
68699,0,6000,0,1500,0,38861
68700,0,60000,0,0,0,38929
68701,0,0,10000,0,0,39002
68702,0,0,6000,0,0,38269
68703,0,0,0,1500,0,38636
68704,0,0,0,1500,0,38712
68705,0,4000,0,0,0,38794
68706,0,0,0,1000,0,39164
68707,0,40000,0,0,0,38046
68708,0,0,0,1500,0,38203
68709,0,0,0,1500,0,38204
68710,0,0,0,1500,0,38205
68711,0,0,0,1500,0,38274
68712,0,0,0,1500,0,38275
68713,0,0,0,1500,0,38349
68714,0,7000,0,0,0,38796
68715,0,0,0,1500,0,38935
68716,0,30000,0,0,0,38208
68717,0,0,0,1500,0,38209
68718,0,0,0,1500,0,38210
68719,0,0,0,1500,0,38276
68720,0,0,0,1500,0,38641
68721,0,0,0,1500,0,38642
68722,0,0,0,1500,0,38643
68723,0,0,0,1500,0,38725
68724,0,0,0,1500,0,37978
68725,0,0,0,1000,0,39022
68726,0,0,0,1000,0,39023
68728,0,3000,0,0,0,38810
68730,0,0,0,1500,0,38064
68731,0,0,0,1500,0,38065
68732,0,6000,0,1500,0,38146
68733,0,0,0,1500,0,38657
68734,0,0,0,1500,0,38658
68735,0,0,0,1500,0,38067
68736,0,6000,0,1500,0,38370
68737,0,0,0,1500,0,38438
68738,0,0,0,1500,0,38510
68739,0,0,0,1500,0,38660
68740,0,30000,0,0,0,38959
68741,0,0,0,1500,0,38150
68742,0,0,0,1500,0,38154
68743,0,0,0,1500,0,38304
68744,0,0,0,1500,0,38306
68745,0,0,0,1500,0,38595
68746,0,0,0,1500,0,38597
68747,0,8000,0,0,0,38664
68748,0,0,5000,0,0,38897
68749,0,0,0,1500,0,40363
68750,0,0,0,1500,0,39273
68751,0,6000,0,1500,0,39587
68752,0,0,0,1500,0,39591
68753,0,30000,0,0,0,39658
68754,0,0,0,1000,0,39967
68755,0,0,0,1500,0,40120
68756,0,0,0,1500,0,39661
68757,0,0,0,0,0,39894
68758,0,6000,0,1500,0,40057
68759,0,8000,0,0,0,40126
68760,0,0,0,1500,0,39212
68761,0,0,0,1500,0,39367
68762,0,0,0,1000,0,39666
68763,0,6000,0,1500,0,39979
68764,0,10000,0,0,0,39980
68765,0,40000,0,0,0,40136
68766,0,0,25000,1500,0,40219
68768,0,0,0,1500,0,39449
68769,0,0,0,1000,0,39669
68770,0,30000,0,1500,0,39902
68771,0,0,0,1500,0,40066
68772,0,0,3000,1000,0,40220
68773,0,0,15000,1000,0,40221
68774,0,0,25000,1000,0,40222
68775,0,15000,0,0,0,39221
68776,0,15000,0,0,0,39222
68777,0,0,0,1500,0,39297
68778,0,0,0,1500,0,39378
68779,0,6000,0,1500,0,40071
68780,0,6000,0,1500,0,40146
68782,0,1000,0,0,0,39228
68783,0,0,0,1500,0,39676
68784,0,0,10000,0,0,39836
68785,0,0,0,1500,0,40076
68786,0,0,15000,1000,0,40314
68787,0,0,10000,0,0,39685
68788,0,0,0,1000,0,40157
68789,0,5000,0,0,0,40321
68790,0,0,90000,1000,0,40322
68791,0,10000,0,0,0,40399
68792,0,0,0,1500,0,40400
68793,0,0,0,1500,0,39233
68794,0,3000,10000,0,0,39314
68795,0,5000,15000,0,0,39842
68796,0,0,0,1500,0,40084
68797,0,0,0,1000,0,40325
68798,0,0,0,1500,0,39621
68799,0,0,0,1500,0,39622
68800,0,0,0,1500,0,39623
68801,0,0,4000,0,0,39692
68802,0,0,2000,0,0,39693
68803,0,5000,10000,0,0,39694
68804,0,0,5000,0,0,39695
68805,0,1800000,0,1500,0,39937
68806,0,6000,0,0,0,39174
68807,0,1200000,0,0,0,39330
68808,0,0,15000,1000,0,40175
68809,0,6000,0,1500,0,40254
68810,0,0,0,1500,0,39413
68811,0,0,0,1500,0,39415
68815,0,6000,0,1500,0,39945
68816,0,0,0,1500,0,40097
68817,0,10000,0,0,0,40184
68818,0,10000,0,0,0,40259
68819,0,0,0,1500,0,39182
68821,0,8000,0,0,0,39188
68822,0,0,0,1500,0,39267
68823,0,15000,0,0,0,39645
68824,0,0,0,1500,0,39794
68825,0,8000,0,0,0,39193
68826,0,8000,0,0,0,39194
68827,0,8000,0,0,0,39195
68828,0,0,30000,0,0,39271
68829,0,0,0,1500,0,39347
68830,0,8000,0,0,0,39427
68831,0,0,5000,0,0,39583
68832,0,8000,0,0,0,39878
68833,0,3000,0,0,0,40276
68834,0,6000,0,1500,0,40507
68835,0,2000,0,0,0,40508
68836,0,0,0,1500,0,40671
68837,0,0,0,1500,0,40751
68838,0,2000,0,0,0,40832
68839,0,2000,0,0,0,40834
68840,0,10000,0,0,0,41071
68841,0,6000,0,1500,0,41302
68842,0,60000,0,0,0,41304
68843,0,10000,0,0,0,41306
68844,0,15000,0,0,0,41459
68846,0,0,0,1500,0,40844
68847,0,0,0,1500,0,40845
68848,0,6000,0,0,0,40846
68849,0,0,0,1500,0,41084
68850,0,0,0,1500,0,41233
68851,0,0,0,1000,0,41392
68852,0,0,0,1000,0,41393
68853,0,15000,0,0,0,41469
68854,0,2000,0,0,0,40595
68855,0,2000,0,0,0,40597
68856,0,0,0,1500,0,40851
68857,0,0,0,1500,0,41396
68858,0,60000,0,0,0,41617
68859,0,0,0,0,0,40768
68860,0,0,0,1500,0,40769
68861,0,10000,0,0,0,40772
68862,0,0,8000,0,0,41173
68863,0,0,55000,0,0,41476
68864,0,60000,0,0,0,41618
68865,0,10000,0,0,0,41619
68866,0,10000,0,0,0,41620
68867,0,0,0,0,0,40543
68868,0,6000,0,1500,0,40605
68869,0,6000,0,1500,0,40608
68870,0,18000,0,0,0,41097
68871,0,0,0,1000,0,41177
68872,0,6000,0,1500,0,41332
68873,0,3000,0,0,0,41481
68874,0,0,0,0,0,41030
68875,0,30000,0,0,0,41102
68876,0,0,0,1000,0,41103
68877,0,6000,0,1500,0,41335
68878,0,6000,0,1500,0,41336
68879,0,3000,0,0,0,41482
68880,0,1000,0,0,0,40621
68881,0,0,15000,0,0,40622
68882,0,0,0,1500,0,40787
68883,0,0,0,1500,0,40789
68884,0,0,0,1500,0,40791
68885,0,2000,0,0,0,41032
68886,0,0,0,1500,0,41106
68887,0,6000,0,1500,0,41183
68888,0,6000,0,1500,0,41339
68889,0,0,0,1500,0,40554
68890,0,0,0,1500,0,40556
68891,0,0,0,1500,0,40792
68892,0,0,0,1500,0,40793
68893,0,0,0,1500,0,40794
68894,0,0,0,1500,0,40797
68895,0,0,0,1500,0,40954
68896,0,0,0,1500,0,41114
68897,0,0,0,1500,0,41187
68898,0,0,0,1500,0,41265
68899,0,0,0,1500,0,41494
68900,0,0,0,1000,0,41578
68901,0,0,0,1000,0,41579
68902,0,0,0,1500,0,41635
68903,0,5000,30000,0,0,40474
68904,0,0,25000,15000,0,40476
68905,0,0,3000,1000,0,40560
68906,0,0,15000,1000,0,40561
68907,0,0,8000,1000,0,40563
68908,0,0,0,1500,0,40633
68909,0,0,0,1500,0,40721
68910,0,0,0,1500,0,40798
68911,0,1000,0,0,0,41431
68912,0,0,0,1500,0,41495
68913,0,0,0,1500,0,41497
68914,0,60000,0,0,0,40408
68915,0,0,0,1500,0,40411
68916,0,0,30000,1500,0,40565
68917,0,0,12000,1000,0,40727
68918,0,0,5000,1500,0,40803
68919,0,0,0,1500,0,40884
68920,0,8000,0,0,0,41272
68921,0,0,0,1500,0,41273
68922,0,0,0,1500,0,41355
68923,0,0,0,1500,0,41498
68924,0,0,8000,1500,0,41589
68925,0,0,30000,0,0,41590
68926,0,2000,0,0,0,40486
68927,0,10000,30000,0,0,41198
68928,0,8000,0,0,0,41274
68929,0,3000,0,0,0,41276
68930,0,3000,0,0,0,41277
68931,0,10000,30000,0,0,41593
68932,0,10000,30000,0,0,41594
68933,0,10000,30000,0,0,41595
68934,0,2000,0,0,0,40491
68935,0,6000,0,1500,0,40646
68936,0,10000,0,0,0,40651
68937,0,0,0,1000,0,40736
68938,0,0,8000,1000,0,40737
68939,0,0,0,1500,0,41280
68940,0,0,0,1500,0,41282
68941,0,6000,0,1500,0,41365
68942,0,0,0,1500,0,41443
68943,0,0,10000,1000,0,41596
68944,0,0,30000,1000,0,41597
68945,0,10000,0,0,0,40423
68946,0,0,15000,1000,0,40493
68947,0,18000,0,0,0,40653
68948,0,0,0,1500,0,40821
68949,0,0,0,1500,0,41446
68950,0,0,0,1500,0,41448
68951,0,1000,0,0,0,41604
68952,0,0,0,1500,0,40428
68953,0,0,15000,1000,0,40497
68954,0,60000,0,0,0,40501
68955,0,0,0,1500,0,40658
68956,0,0,300000,1500,0,40659
68957,0,0,15000,1500,0,40741
68958,0,0,0,1500,0,40822
68959,0,0,0,1500,0,40824
68960,0,8000,5000,0,0,41213
68961,0,15000,0,0,0,41450
68962,0,15000,0,0,0,41451
68963,0,30000,60000,0,0,41452
68964,0,60000,0,0,0,40662
68965,0,0,0,0,0,40745
68966,0,2000,0,0,0,40904
68967,0,0,0,1500,0,41069
68968,0,9000,0,0,0,41150
68969,0,30000,60000,0,0,41453
68970,0,3000,1500,0,0,41524
68971,0,6000,0,1500,0,41911
68972,0,0,0,0,0,42402
68973,0,0,5000,1000,0,42654
68974,0,0,0,1500,0,42802
68975,0,0,0,1500,0,43447
68976,0,30000,0,1500,0,43449
68977,0,0,0,1500,0,43577
68978,0,6000,0,1500,0,41916
68979,0,6000,0,1500,0,41918
68980,0,6000,0,1500,0,42804
68982,0,10000,0,0,0,43128
68983,0,0,0,0,0,43303
68984,0,0,0,0,0,43305
68985,0,0,0,1500,0,42184
68986,0,0,0,0,0,42308
68987,0,0,0,0,0,42309
68988,0,3000,0,0,0,42667
68989,0,120000,0,0,0,43133
68990,0,1500,0,0,0,43308
68991,0,0,0,0,0,43456
68992,0,1000,0,0,0,42313
68993,0,0,0,1500,0,43590
68994,0,2000,0,0,0,43592
68995,0,0,10000,0,0,42324
68996,0,0,5000,1000,0,42570
68997,0,0,0,1500,0,43343
68998,0,4000,0,0,0,43620
68999,0,5000,0,0,0,43621
69000,0,0,0,1500,0,41938
69001,0,0,0,1500,0,42025
69002,0,0,5000,1000,0,42333
69003,0,9000,0,0,0,43152
69004,0,60000,0,0,0,41943
69005,0,60000,0,0,0,41944
69006,0,6000,0,1500,0,42441
69007,0,9000,0,0,0,42583
69009,0,0,0,0,0,43154
69010,0,60000,0,0,0,43155
69011,0,60000,0,0,0,41945
69012,0,60000,0,0,0,41946
69013,0,60000,0,0,0,41947
69014,0,0,45000,5000,0,42035
69015,0,120000,0,0,0,42347
69016,0,0,0,1500,0,42354
69017,0,0,0,1500,0,43515
69018,0,0,0,1500,0,42129
69019,0,0,0,1500,0,42477
69020,0,0,0,1500,0,43520
69021,0,0,0,1500,0,43521
69023,0,10000,0,0,0,41964
69024,0,10000,0,0,0,42133
69025,0,0,10000,0,0,42478
69026,0,0,0,1500,0,43523
69027,0,0,0,1500,0,43525
69028,0,0,0,1500,0,42372
69029,0,0,10000,0,0,42376
69030,0,0,0,0,0,42760
69031,0,15000,0,0,0,43098
69032,0,0,0,1500,0,43427
69033,0,0,0,1500,0,43428
69034,0,0,30000,5000,0,42073
69035,0,0,10000,0,0,42269
69036,0,0,10000,0,0,42271
69037,0,0,10000,0,0,42272
69038,0,40000,0,0,0,42500
69039,0,30000,0,1500,0,43265
69040,0,4000,0,0,0,43432
69041,0,30000,0,1500,0,42159
69042,0,30000,0,1500,0,42160
69043,0,1000,0,0,0,42275
69045,0,0,5000,1000,0,42391
69046,0,0,0,1000,0,43436
69047,0,0,0,1500,0,43550
69048,0,0,0,1500,0,41988
69049,0,0,0,0,0,42397
69050,0,5000,0,0,0,44054
69051,0,0,0,1500,0,44141
69052,0,0,0,1500,0,44142
69053,0,6000,0,1500,0,44271
69054,0,2000,0,0,0,44869
69055,0,0,0,1500,0,44956
69061,0,0,10000,0,0,43942
69062,0,0,0,1500,0,44285
69063,0,0,1000,1500,0,45127
69068,0,300000,0,1500,0,45438
69069,0,0,0,1500,0,43824
69070,0,0,0,1500,0,43825
69071,0,0,0,1500,0,43826
69072,0,0,10000,0,0,43943
69074,0,0,0,1500,0,44163
69075,0,0,0,1500,0,44286
69076,0,300000,0,0,0,44290
69077,0,8000,0,1500,0,45043
69078,0,0,0,0,0,45214
69082,0,0,0,1500,0,43835
69083,0,0,30000,0,0,43949
69084,0,15000,0,1500,0,44291
69085,0,0,0,1500,0,44457
69086,0,0,300000,0,0,45052
69089,0,0,0,1500,0,45468
69090,0,0,0,1500,0,44174
69091,0,15000,0,1500,0,44175
69092,0,0,0,1500,0,44176
69093,0,0,0,1500,0,44294
69094,0,1000,0,0,0,44467
69095,0,60000,0,1500,0,44977
69096,0,0,0,1500,0,45055
69098,0,3000,0,0,0,45737
69099,0,0,0,1500,0,44178
69100,0,0,0,1500,0,44477
69101,0,5000,0,0,0,44480
69102,0,0,0,1500,0,45481
69104,0,0,0,1500,0,43732
69105,0,300000,0,1500,0,43987
69106,0,0,0,1500,0,44503
69107,0,2000,0,0,0,45150
69108,0,0,0,1500,0,45336
69109,0,0,0,1500,0,45482
69110,0,0,0,1500,0,45483
69111,0,0,0,1500,0,45770
69113,0,0,0,1500,0,43993
69114,0,0,0,1500,0,44318
69115,0,0,0,1500,0,44319
69116,0,0,0,1500,0,44517
69117,0,0,0,1500,0,45484
69118,0,60000,0,0,0,43995
69119,0,0,0,1500,0,44520
69120,0,0,0,1500,0,45075
69121,0,0,0,1500,0,45789
69122,0,0,0,1500,0,44332
69123,0,0,0,1500,0,44536
69124,0,0,0,1500,0,44537
69126,0,5000,0,0,0,43648
69127,0,0,0,1500,0,44547
69128,0,0,0,1500,0,43756
69129,0,0,0,1500,0,43896
69130,0,10000,0,1500,0,44583
69131,0,0,0,1500,0,44586
69132,0,0,0,0,0,43763
69133,0,1500,0,1500,0,44587
69134,0,0,0,1500,0,44844
69135,0,5000,0,0,0,45095
69136,0,0,0,1500,0,45265
69137,0,2000,0,0,0,43673
69138,0,0,0,1500,0,43774
69139,0,0,0,1500,0,43903
69140,0,0,0,0,0,44035
69141,0,0,0,1500,0,45025
69142,0,0,0,1500,0,45027
69143,0,2000,0,0,0,45185
69144,0,4000,0,0,0,45657
69145,0,5000,0,0,0,45661
69149,0,15000,0,1500,0,44136
69150,0,0,0,1500,0,44256
69151,0,15000,0,1500,0,44257
69152,0,5000,0,0,0,45029
69155,0,2000,0,0,0,45664
69159,0,60000,0,1500,0,44137
69160,0,0,0,1500,0,44267
69161,0,6000,0,1500,0,44268
69167,0,10000,0,0,0,50986
69168,0,0,10000,1000,0,45856
69169,0,5000,0,0,0,46030
69170,0,6000,0,1500,0,46460
69171,0,0,6000,0,0,49297
69172,0,0,10000,1000,0,45860
69173,0,0,0,1000,0,45862
69174,0,0,0,1500,0,46149
69175,0,0,0,1500,0,46466
69176,0,0,0,1500,0,46467
69177,0,0,0,10000,0,46605
69178,0,0,0,0,0,46898
69179,0,60000,0,0,0,50062
69180,0,10000,0,1500,0,46045
69181,0,0,0,1500,0,46153
69182,0,0,0,1500,0,46608
69183,0,0,0,1500,0,46048
69184,0,0,0,1500,0,46049
69185,0,0,0,1500,0,46155
69186,0,0,0,1500,0,49358
69187,0,0,0,1500,0,49359
69188,0,5000,0,0,0,45897
69189,0,0,0,1500,0,46478
69190,0,0,0,1500,0,46479
69191,0,0,0,1500,0,46480
69192,0,0,0,1500,0,48098
69193,0,0,60000,1500,0,49360
69194,0,0,60000,1500,0,49361
69195,0,0,0,1500,0,45906
69196,0,0,0,1500,0,46380
69197,0,0,0,1500,0,46381
69198,0,0,0,1500,0,46546
69199,0,0,0,0,0,46812
