ID,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6],ItemLevel
686,27448.69,28973.617,30498.543,30498.543,30498.543,30498.543,30498.543,686
687,27695.96,29234.625,30773.29,30773.29,30773.29,30773.29,30773.29,687
688,27945.545,29498.076,31050.605,31050.605,31050.605,31050.605,31050.605,688
689,28197.467,29763.992,31330.52,31330.52,31330.52,31330.52,31330.52,689
690,28451.746,30032.398,31613.053,31613.053,31613.053,31613.053,31613.053,690
691,28708.406,30303.318,31898.23,31898.23,31898.23,31898.23,31898.23,691
692,28967.469,30576.773,32186.078,32186.078,32186.078,32186.078,32186.078,692
693,29228.957,30852.79,32476.62,32476.62,32476.62,32476.62,32476.62,693
694,29492.893,31131.387,32769.883,32769.883,32769.883,32769.883,32769.883,694
695,29759.299,31412.594,33065.887,33065.887,33065.887,33065.887,33065.887,695
696,30028.2,31696.434,33364.668,33364.668,33364.668,33364.668,33364.668,696
697,30299.617,31982.93,33666.242,33666.242,33666.242,33666.242,33666.242,697
698,30573.574,32272.107,33970.64,33970.64,33970.64,33970.64,33970.64,698
699,30850.098,32563.992,34277.887,34277.887,34277.887,34277.887,34277.887,699
700,31129.209,32858.61,34588.01,34588.01,34588.01,34588.01,34588.01,700
701,31410.934,33155.984,34901.035,34901.035,34901.035,34901.035,34901.035,701
702,31695.295,33456.145,35216.992,35216.992,35216.992,35216.992,35216.992,702
703,31982.316,33759.113,35535.906,35535.906,35535.906,35535.906,35535.906,703
704,32272.027,34064.918,35857.81,35857.81,35857.81,35857.81,35857.81,704
705,32564.45,34373.586,36182.723,36182.723,36182.723,36182.723,36182.723,705
706,32859.61,34685.14,36510.676,36510.676,36510.676,36510.676,36510.676,706
707,33157.53,34999.613,36841.7,36841.7,36841.7,36841.7,36841.7,707
708,33458.242,35317.03,37175.824,37175.824,37175.824,37175.824,37175.824,708
709,33761.766,35637.42,37513.074,37513.074,37513.074,37513.074,37513.074,709
710,34068.133,35960.81,37853.484,37853.484,37853.484,37853.484,37853.484,710
711,34377.37,36287.223,38197.08,38197.08,38197.08,38197.08,38197.08,711
712,34689.5,36616.695,38543.887,38543.887,38543.887,38543.887,38543.887,712
713,35004.55,36949.25,38893.945,38893.945,38893.945,38893.945,38893.945,713
714,35322.55,37284.918,39247.28,39247.28,39247.28,39247.28,39247.28,714
715,35643.53,37623.727,39603.92,39603.92,39603.92,39603.92,39603.92,715
716,35967.51,37965.707,39963.902,39963.902,39963.902,39963.902,39963.902,716
717,36294.527,38310.89,40327.254,40327.254,40327.254,40327.254,40327.254,717
718,36624.605,38659.305,40694.004,40694.004,40694.004,40694.004,40694.004,718
719,36957.77,39010.98,41064.19,41064.19,41064.19,41064.19,41064.19,719
720,37294.055,39365.95,41437.84,41437.84,41437.84,41437.84,41437.84,720
721,37633.49,39724.24,41814.99,41814.99,41814.99,41814.99,41814.99,721
722,37976.1,40085.883,42195.668,42195.668,42195.668,42195.668,42195.668,722
723,38321.918,40450.914,42579.91,42579.91,42579.91,42579.91,42579.91,723
724,38670.973,40819.36,42967.746,42967.746,42967.746,42967.746,42967.746,724
725,39023.293,41191.254,43359.215,43359.215,43359.215,43359.215,43359.215,725
726,39378.914,41566.633,43754.35,43754.35,43754.35,43754.35,43754.35,726
727,39737.863,41945.523,44153.184,44153.184,44153.184,44153.184,44153.184,727
728,40100.176,42327.96,44555.75,44555.75,44555.75,44555.75,44555.75,728
729,40465.875,42713.98,44962.082,44962.082,44962.082,44962.082,44962.082,729
730,40835,43103.61,45372.223,45372.223,45372.223,45372.223,45372.223,730
731,41207.58,43496.89,45786.2,45786.2,45786.2,45786.2,45786.2,731
732,41583.65,43893.85,46204.05,46204.05,46204.05,46204.05,46204.05,732
733,41963.234,44294.527,46625.816,46625.816,46625.816,46625.816,46625.816,733
734,42346.375,44698.953,47051.53,47051.53,47051.53,47051.53,47051.53,734
735,42733.105,45107.164,47481.227,47481.227,47481.227,47481.227,47481.227,735
736,43123.453,45519.2,47914.95,47914.95,47914.95,47914.95,47914.95,736
737,43517.453,45935.09,48352.727,48352.727,48352.727,48352.727,48352.727,737
738,43915.145,46354.875,48794.605,48794.605,48794.605,48794.605,48794.605,738
739,44316.56,46778.59,49240.62,49240.62,49240.62,49240.62,49240.62,739
740,44721.73,47206.27,49690.81,49690.81,49690.81,49690.81,49690.81,740
741,45130.69,47637.953,50145.215,50145.215,50145.215,50145.215,50145.215,741
742,45543.484,48073.68,50603.87,50603.87,50603.87,50603.87,50603.87,742
743,45960.14,48513.48,51066.824,51066.824,51066.824,51066.824,51066.824,743
744,46380.695,48957.402,51534.11,51534.11,51534.11,51534.11,51534.11,744
745,46805.19,49405.477,52005.766,52005.766,52005.766,52005.766,52005.766,745
746,47233.656,49857.75,52481.84,52481.84,52481.84,52481.84,52481.84,746
747,47666.133,50314.254,52962.37,52962.37,52962.37,52962.37,52962.37,747
748,48102.66,50775.03,53447.402,53447.402,53447.402,53447.402,53447.402,748
749,48543.273,51240.12,53936.97,53936.97,53936.97,53936.97,53936.97,749
750,48988.01,51709.566,54431.12,54431.12,54431.12,54431.12,54431.12,750
751,49436.91,52183.406,54929.902,54929.902,54929.902,54929.902,54929.902,751
752,49890.01,52661.68,55433.348,55433.348,55433.348,55433.348,55433.348,752
753,50347.355,53144.434,55941.508,55941.508,55941.508,55941.508,55941.508,753
754,50808.98,53631.703,56454.426,56454.426,56454.426,56454.426,56454.426,754
755,51274.93,54123.535,56972.145,56972.145,56972.145,56972.145,56972.145,755
756,51745.24,54619.973,57494.707,57494.707,57494.707,57494.707,57494.707,756
757,52219.945,55121.055,58022.164,58022.164,58022.164,58022.164,58022.164,757
758,52699.1,55626.83,58554.56,58554.56,58554.56,58554.56,58554.56,758
759,53182.742,56137.34,59091.934,59091.934,59091.934,59091.934,59091.934,759
760,53670.91,56652.625,59634.344,59634.344,59634.344,59634.344,59634.344,760
761,54163.645,57172.74,60181.83,60181.83,60181.83,60181.83,60181.83,761
762,54660.996,57697.715,60734.438,60734.438,60734.438,60734.438,60734.438,762
763,55163,58227.61,61292.223,61292.223,61292.223,61292.223,61292.223,763
764,55669.703,58762.465,61855.227,61855.227,61855.227,61855.227,61855.227,764
765,56181.152,59302.33,62423.504,62423.504,62423.504,62423.504,62423.504,765
766,56697.387,59847.242,62997.098,62997.098,62997.098,62997.098,62997.098,766
767,57218.453,60397.258,63576.062,63576.062,63576.062,63576.062,63576.062,767
768,57744.402,60952.42,64160.445,64160.445,64160.445,64160.445,64160.445,768
769,58275.27,61512.785,64750.3,64750.3,64750.3,64750.3,64750.3,769
770,58811.11,62078.39,65345.676,65345.676,65345.676,65345.676,65345.676,770
771,59351.96,62649.293,65946.625,65946.625,65946.625,65946.625,65946.625,771
772,59897.88,63225.54,66553.2,66553.2,66553.2,66553.2,66553.2,772
773,60448.906,63807.18,67165.45,67165.45,67165.45,67165.45,67165.45,773
774,61005.094,64394.266,67783.44,67783.44,67783.44,67783.44,67783.44,774
775,61566.484,64986.844,68407.2,68407.2,68407.2,68407.2,68407.2,775
776,62133.133,65584.98,69036.81,69036.81,69036.81,69036.81,69036.81,776
777,62705.086,66188.7,69672.31,69672.31,69672.31,69672.31,69672.31,777
778,63282.39,66798.08,70313.766,70313.766,70313.766,70313.766,70313.766,778
779,63865.1,67413.164,70961.22,70961.22,70961.22,70961.22,70961.22,779
780,64453.266,68034,71614.74,71614.74,71614.74,71614.74,71614.74,780
781,65046.934,68660.66,72274.375,72274.375,72274.375,72274.375,72274.375,781
782,65646.164,69293.17,72940.18,72940.18,72940.18,72940.18,72940.18,782
783,66251,69931.61,73612.23,73612.23,73612.23,73612.23,73612.23,783
784,66861.5,70576.03,74290.555,74290.555,74290.555,74290.555,74290.555,784
785,67477.71,71226.48,74975.234,74975.234,74975.234,74975.234,74975.234,785
786,68099.695,71883.016,75666.33,75666.33,75666.33,75666.33,75666.33,786
787,68727.5,72545.695,76363.89,76363.89,76363.89,76363.89,76363.89,787
788,69361.18,73214.586,77067.984,77067.984,77067.984,77067.984,77067.984,788
789,70000.8,73889.73,77778.664,77778.664,77778.664,77778.664,77778.664,789
790,70646.4,74571.195,78496,78496,78496,78496,78496,790
791,71298.04,75259.05,79220.05,79220.05,79220.05,79220.05,79220.05,791
792,71955.79,75953.33,79950.875,79950.875,79950.875,79950.875,79950.875,792
793,72619.69,76654.12,80688.54,80688.54,80688.54,80688.54,80688.54,793
794,73289.805,77361.46,81433.12,81433.12,81433.12,81433.12,81433.12,794
795,73966.195,78075.43,82184.664,82184.664,82184.664,82184.664,82184.664,795
796,74648.914,78796.08,82943.24,82943.24,82943.24,82943.24,82943.24,796
797,75338.03,79523.48,83708.92,83708.92,83708.92,83708.92,83708.92,797
798,76033.59,80257.68,84481.766,84481.766,84481.766,84481.766,84481.766,798
799,76735.664,80998.76,85261.85,85261.85,85261.85,85261.85,85261.85,799
800,77444.31,81746.77,86049.234,86049.234,86049.234,86049.234,86049.234,800
801,78159.59,82501.79,86843.99,86843.99,86843.99,86843.99,86843.99,801
802,78881.57,83263.875,87646.19,87646.19,87646.19,87646.19,87646.19,802
803,79610.3,84033.09,88455.89,88455.89,88455.89,88455.89,88455.89,803
804,80345.86,84809.516,89273.17,89273.17,89273.17,89273.17,89273.17,804
805,81088.3,85593.2,90098.11,90098.11,90098.11,90098.11,90098.11,805
806,81837.69,86384.23,90930.766,90930.766,90930.766,90930.766,90930.766,806
807,82594.09,87182.66,91771.22,91771.22,91771.22,91771.22,91771.22,807
808,83357.58,87988.56,92619.54,92619.54,92619.54,92619.54,92619.54,808
809,84128.22,88802.01,93475.8,93475.8,93475.8,93475.8,93475.8,809
810,84906.06,89623.07,94340.07,94340.07,94340.07,94340.07,94340.07,810
811,85691.195,90451.81,95212.44,95212.44,95212.44,95212.44,95212.44,811
812,86483.67,91288.32,96092.97,96092.97,96092.97,96092.97,96092.97,812
813,87283.57,92132.66,96981.74,96981.74,96981.74,96981.74,96981.74,813
814,88090.95,92984.9,97878.836,97878.836,97878.836,97878.836,97878.836,814
815,88905.9,93845.12,98784.33,98784.33,98784.33,98784.33,98784.33,815
816,89728.47,94713.38,99698.3,99698.3,99698.3,99698.3,99698.3,816
817,90558.74,95589.78,100620.82,100620.82,100620.82,100620.82,100620.82,817
818,91396.79,96474.38,101551.98,101551.98,101551.98,101551.98,101551.98,818
819,92242.67,97367.266,102491.86,102491.86,102491.86,102491.86,102491.86,819
820,93096.484,98268.51,103440.54,103440.54,103440.54,103440.54,103440.54,820
821,93958.28,99178.19,104398.09,104398.09,104398.09,104398.09,104398.09,821
822,94828.15,100096.38,105364.61,105364.61,105364.61,105364.61,105364.61,822
823,95706.16,101023.17,106340.18,106340.18,106340.18,106340.18,106340.18,823
824,96592.39,101958.63,107324.88,107324.88,107324.88,107324.88,107324.88,824
825,97486.914,102902.85,108318.79,108318.79,108318.79,108318.79,108318.79,825
826,98389.81,103855.91,109322.02,109322.02,109322.02,109322.02,109322.02,826
827,99301.164,104817.89,110334.63,110334.63,110334.63,110334.63,110334.63,827
828,100221.05,105788.88,111356.72,111356.72,111356.72,111356.72,111356.72,828
829,101149.54,106768.95,112388.38,112388.38,112388.38,112388.38,112388.38,829
830,102086.72,107758.21,113429.7,113429.7,113429.7,113429.7,113429.7,830
831,103032.68,108756.72,114480.76,114480.76,114480.76,114480.76,114480.76,831
832,103987.49,109764.58,115541.66,115541.66,115541.66,115541.66,115541.66,832
833,104951.24,110781.87,116612.49,116612.49,116612.49,116612.49,116612.49,833
834,105924.02,111808.68,117693.35,117693.35,117693.35,117693.35,117693.35,834
835,106905.89,112845.11,118784.33,118784.33,118784.33,118784.33,118784.33,835
836,107896.96,113891.24,119885.52,119885.52,119885.52,119885.52,119885.52,836
837,108897.31,114947.16,120997.02,120997.02,120997.02,120997.02,120997.02,837
838,109907.02,116012.97,122118.91,122118.91,122118.91,122118.91,122118.91,838
839,110926.19,117088.75,123251.32,123251.32,123251.32,123251.32,123251.32,839
840,111954.89,118174.61,124394.32,124394.32,124394.32,124394.32,124394.32,840
841,112993.23,119270.63,125548.02,125548.02,125548.02,125548.02,125548.02,841
842,114041.28,120376.91,126712.53,126712.53,126712.53,126712.53,126712.53,842
843,115099.14,121493.54,127887.94,127887.94,127887.94,127887.94,127887.94,843
844,116166.91,122620.63,129074.34,129074.34,129074.34,129074.34,129074.34,844
845,117244.67,123758.27,130271.86,130271.86,130271.86,130271.86,130271.86,845
846,118332.52,124906.55,131480.58,131480.58,131480.58,131480.58,131480.58,846
847,119430.55,126065.59,132700.62,132700.62,132700.62,132700.62,132700.62,847
848,120538.87,127235.48,133932.08,133932.08,133932.08,133932.08,133932.08,848
849,121657.55,128416.31,135175.06,135175.06,135175.06,135175.06,135175.06,849
850,122786.72,129608.2,136429.69,136429.69,136429.69,136429.69,136429.69,850
851,123926.45,130811.25,137696.05,137696.05,137696.05,137696.05,137696.05,851
852,125076.85,132025.56,138974.28,138974.28,138974.28,138974.28,138974.28,852
853,126238.02,133251.23,140264.47,140264.47,140264.47,140264.47,140264.47,853
854,127410.05,134488.39,141566.73,141566.73,141566.73,141566.73,141566.73,854
855,128593.06,135737.12,142881.19,142881.19,142881.19,142881.19,142881.19,855
856,129787.15,136997.55,144207.94,144207.94,144207.94,144207.94,144207.94,856
857,130992.41,138269.77,145547.12,145547.12,145547.12,145547.12,145547.12,857
858,132208.95,139553.89,146898.84,146898.84,146898.84,146898.84,146898.84,858
859,133436.89,140850.05,148263.2,148263.2,148263.2,148263.2,148263.2,859
860,134676.31,142158.33,149640.34,149640.34,149640.34,149640.34,149640.34,860
861,135927.34,143478.86,151030.38,151030.38,151030.38,151030.38,151030.38,861
862,137190.08,144811.75,152433.42,152433.42,152433.42,152433.42,152433.42,862
863,138464.64,146157.12,153849.6,153849.6,153849.6,153849.6,153849.6,863
864,139751.12,147515.08,155279.03,155279.03,155279.03,155279.03,155279.03,864
865,141049.67,148885.77,156721.86,156721.86,156721.86,156721.86,156721.86,865
866,142360.36,150269.27,158178.17,158178.17,158178.17,158178.17,158178.17,866
867,143683.31,151665.72,159648.12,159648.12,159648.12,159648.12,159648.12,867
868,145018.66,153075.25,161131.84,161131.84,161131.84,161131.84,161131.84,868
869,146366.5,154497.97,162629.45,162629.45,162629.45,162629.45,162629.45,869
870,147726.97,155934.02,164141.08,164141.08,164141.08,164141.08,164141.08,870
871,149100.16,157383.5,165666.84,165666.84,165666.84,165666.84,165666.84,871
872,150486.2,158846.56,167206.9,167206.9,167206.9,167206.9,167206.9,872
873,151885.23,160323.31,168761.38,168761.38,168761.38,168761.38,168761.38,873
874,153297.36,161813.88,170330.39,170330.39,170330.39,170330.39,170330.39,874
875,154722.7,163318.4,171914.11,171914.11,171914.11,171914.11,171914.11,875
876,156161.38,164837.02,173512.64,173512.64,173512.64,173512.64,173512.64,876
877,157613.53,166369.84,175126.14,175126.14,175126.14,175126.14,175126.14,877
878,159079.28,167917.02,176754.75,176754.75,176754.75,176754.75,176754.75,878
879,160558.73,169478.67,178398.61,178398.61,178398.61,178398.61,178398.61,879
880,162052.06,171054.95,180057.84,180057.84,180057.84,180057.84,180057.84,880
881,163559.34,172645.98,181732.61,181732.61,181732.61,181732.61,181732.61,881
882,165080.75,174251.9,183423.06,183423.06,183423.06,183423.06,183423.06,882
883,166616.39,175872.86,185129.33,185129.33,185129.33,185129.33,185129.33,883
884,168166.42,177509,186851.58,186851.58,186851.58,186851.58,186851.58,884
885,169730.95,179160.45,188589.94,188589.94,188589.94,188589.94,188589.94,885
886,171310.12,180827.36,190344.58,190344.58,190344.58,190344.58,190344.58,886
887,172904.08,182509.86,192115.64,192115.64,192115.64,192115.64,192115.64,887
888,174512.97,184208.12,193903.3,193903.3,193903.3,193903.3,193903.3,888
889,176136.9,185922.28,195707.67,195707.67,195707.67,195707.67,195707.67,889
890,177776.05,187652.48,197528.94,197528.94,197528.94,197528.94,197528.94,890
891,179430.53,189398.89,199367.25,199367.25,199367.25,199367.25,199367.25,891
892,181100.5,191161.64,201222.78,201222.78,201222.78,201222.78,201222.78,892
893,182786.11,192940.89,203095.67,203095.67,203095.67,203095.67,203095.67,893
894,184487.5,194736.8,204986.11,204986.11,204986.11,204986.11,204986.11,894
895,186204.81,196549.52,206894.23,206894.23,206894.23,206894.23,206894.23,895
896,187938.19,198379.2,208820.22,208820.22,208820.22,208820.22,208820.22,896
897,189687.81,200226.02,210764.23,210764.23,210764.23,210764.23,210764.23,897
898,191453.8,202090.12,212726.44,212726.44,212726.44,212726.44,212726.44,898
899,193236.33,203971.67,214707.03,214707.03,214707.03,214707.03,214707.03,899
900,195035.53,205870.84,216706.14,216706.14,216706.14,216706.14,216706.14,900
901,196851.58,207787.78,218723.98,218723.98,218723.98,218723.98,218723.98,901
902,198684.64,209722.67,220760.7,220760.7,220760.7,220760.7,220760.7,902
903,200534.84,211675.67,222816.5,222816.5,222816.5,222816.5,222816.5,903
904,202402.38,213646.95,224891.53,224891.53,224891.53,224891.53,224891.53,904
905,204287.39,215636.69,226985.98,226985.98,226985.98,226985.98,226985.98,905
906,206190.05,217645.05,229100.05,229100.05,229100.05,229100.05,229100.05,906
907,208110.52,219672.22,231233.9,231233.9,231233.9,231233.9,231233.9,907
908,210048.97,221718.36,233387.73,233387.73,233387.73,233387.73,233387.73,908
909,212005.56,223783.64,235561.73,235561.73,235561.73,235561.73,235561.73,909
910,213980.47,225868.27,237756.08,237756.08,237756.08,237756.08,237756.08,910
911,215973.86,227972.4,239970.95,239970.95,239970.95,239970.95,239970.95,911
912,217985.92,230096.25,242206.58,242206.58,242206.58,242206.58,242206.58,912
913,220016.81,232239.97,244463.12,244463.12,244463.12,244463.12,244463.12,913
914,222066.7,234403.75,246740.78,246740.78,246740.78,246740.78,246740.78,914
915,224135.8,236587.8,249039.78,249039.78,249039.78,249039.78,249039.78,915
916,226224.27,238792.28,251360.28,251360.28,251360.28,251360.28,251360.28,916
917,228332.27,241017.39,253702.52,253702.52,253702.52,253702.52,253702.52,917
918,230460.02,243263.34,256066.69,256066.69,256066.69,256066.69,256066.69,918
919,232607.67,245530.33,258452.97,258452.97,258452.97,258452.97,258452.97,919
920,234775.44,247818.52,260861.6,260861.6,260861.6,260861.6,260861.6,920
921,236963.5,250128.14,263292.78,263292.78,263292.78,263292.78,263292.78,921
922,239172.03,252459.38,265746.72,265746.72,265746.72,265746.72,265746.72,922
923,241401.25,254812.44,268223.62,268223.62,268223.62,268223.62,268223.62,923
924,243651.33,257187.52,270723.7,270723.7,270723.7,270723.7,270723.7,924
925,245922.47,259584.83,273247.2,273247.2,273247.2,273247.2,273247.2,925
926,248214.88,262004.6,275794.3,275794.3,275794.3,275794.3,275794.3,926
927,250528.75,264447,278365.28,278365.28,278365.28,278365.28,278365.28,927
928,252864.27,266912.28,280960.3,280960.3,280960.3,280960.3,280960.3,928
929,255221.66,269400.62,283579.62,283579.62,283579.62,283579.62,283579.62,929
930,257601.11,271912.28,286223.47,286223.47,286223.47,286223.47,286223.47,930
931,260002.84,274447.44,288892.03,288892.03,288892.03,288892.03,288892.03,931
932,262427.06,277006.34,291585.62,291585.62,291585.62,291585.62,291585.62,932
933,264873.97,279589.2,294304.4,294304.4,294304.4,294304.4,294304.4,933
934,267343.75,282196.2,297048.62,297048.62,297048.62,297048.62,297048.62,934
935,269836.7,284827.62,299818.56,299818.56,299818.56,299818.56,299818.56,935
936,272352.97,287483.7,302614.4,302614.4,302614.4,302614.4,302614.4,936
937,274892.78,290164.6,305436.44,305436.44,305436.44,305436.44,305436.44,937
938,277456.38,292870.62,308284.88,308284.88,308284.88,308284.88,308284.88,938
939,280043.97,295601.97,311159.97,311159.97,311159.97,311159.97,311159.97,939
940,282655.78,298358.88,314062,314062,314062,314062,314062,940
941,285292.06,301141.62,316991.16,316991.16,316991.16,316991.16,316991.16,941
942,287953,303950.38,319947.78,319947.78,319947.78,319947.78,319947.78,942
943,290638.84,306785.44,322932.06,322932.06,322932.06,322932.06,322932.06,943
944,293349.84,309647.06,325944.28,325944.28,325944.28,325944.28,325944.28,944
945,296086.22,312535.44,328984.7,328984.7,328984.7,328984.7,328984.7,945
946,298848.22,315450.88,332053.56,332053.56,332053.56,332053.56,332053.56,946
947,301636.06,318393.6,335151.16,335151.16,335151.16,335151.16,335151.16,947
948,304450,321363.88,338277.75,338277.75,338277.75,338277.75,338277.75,948
949,307290.28,324361.94,341433.62,341433.62,341433.62,341433.62,341433.62,949
950,310157.12,327388.1,344619.03,344619.03,344619.03,344619.03,344619.03,950
951,313050.84,330442.56,347834.28,347834.28,347834.28,347834.28,347834.28,951
952,315971.62,333525.62,351079.6,351079.6,351079.6,351079.6,351079.6,952
953,318919.78,336637.53,354355.3,354355.3,354355.3,354355.3,354355.3,953
954,321895.5,339778.6,357661.7,357661.7,357661.7,357661.7,357661.7,954
955,324899.1,342949.03,360999,360999,360999,360999,360999,955
956,327930.8,346149.2,364367.56,364367.56,364367.56,364367.56,364367.56,956
957,330990.88,349379.28,367767.66,367767.66,367767.66,367767.66,367767.66,957
958,334079.62,352639.6,371199.56,371199.56,371199.56,371199.56,371199.56,958
959,337197.25,355930.44,374663.62,374663.62,374663.62,374663.62,374663.62,959
960,340344.1,359252.1,378160.1,378160.1,378160.1,378160.1,378160.1,960
961,343520.38,362604.84,381689.3,381689.3,381689.3,381689.3,381689.3,961
962,346726.4,365988.97,385251.56,385251.56,385251.56,385251.56,385251.56,962
963,349962.44,369404.78,388847.12,388847.12,388847.12,388847.12,388847.12,963
964,353228.75,372852.56,392476.38,392476.38,392476.38,392476.38,392476.38,964
965,356525.66,376332.62,396139.62,396139.62,396139.62,396139.62,396139.62,965
966,359853.4,379845.28,399837.12,399837.12,399837.12,399837.12,399837.12,966
967,363212.3,383390.78,403569.25,403569.25,403569.25,403569.25,403569.25,967
968,366602.7,386969.5,407336.3,407336.3,407336.3,407336.3,407336.3,968
969,370024.78,390581.72,411138.62,411138.62,411138.62,411138.62,411138.62,969
970,373478.9,394227.72,414976.56,414976.56,414976.56,414976.56,414976.56,970
971,376965.38,397907.88,418850.4,418850.4,418850.4,418850.4,418850.4,971
972,380484.47,401622.5,422760.5,422760.5,422760.5,422760.5,422760.5,972
973,384036.5,405371.88,426707.22,426707.22,426707.22,426707.22,426707.22,973
974,387621.78,409156.34,430690.88,430690.88,430690.88,430690.88,430690.88,974
975,391240.66,412976.25,434711.8,434711.8,434711.8,434711.8,434711.8,975
976,394893.38,416831.9,438770.4,438770.4,438770.4,438770.4,438770.4,976
977,398580.28,420723.66,442867,442867,442867,442867,442867,977
978,402301.72,424651.8,447001.94,447001.94,447001.94,447001.94,447001.94,978
979,406058,428616.78,451175.56,451175.56,451175.56,451175.56,451175.56,979
980,409849.44,432618.84,455388.25,455388.25,455388.25,455388.25,455388.25,980
981,413676.38,436658.38,459640.4,459640.4,459640.4,459640.4,459640.4,981
982,417539.12,440735.72,463932.34,463932.34,463932.34,463932.34,463932.34,982
983,421438.03,444851.25,468264.47,468264.47,468264.47,468264.47,468264.47,983
984,425373.44,449005.28,472637.16,472637.16,472637.16,472637.16,472637.16,984
985,429345.7,453198.22,477050.75,477050.75,477050.75,477050.75,477050.75,985
986,433355.1,457430.38,481505.7,481505.7,481505.7,481505.7,481505.7,986
987,437402.06,461702.2,486002.3,486002.3,486002.3,486002.3,486002.3,987
988,441486.9,466013.97,490541.03,490541.03,490541.03,490541.03,490541.03,988
989,445610,470366.12,495122.22,495122.22,495122.22,495122.22,495122.22,989
990,449771.7,474759,499746.3,499746.3,499746.3,499746.3,499746.3,990
991,453972.3,479193,504413.7,504413.7,504413.7,504413.7,504413.7,991
992,458212.28,483668.53,509124.75,509124.75,509124.75,509124.75,509124.75,992
993,462491.94,488185.94,513879.9,513879.9,513879.9,513879.9,513879.9,993
994,466811.66,492745.62,518679.6,518679.6,518679.6,518679.6,518679.6,994
995,471171.78,497348,523524.22,523524.22,523524.22,523524.22,523524.22,995
996,475572.75,501993.47,528414.2,528414.2,528414.2,528414.2,528414.2,996
997,480014.9,506682.4,533349.94,533349.94,533349.94,533349.94,533349.94,997
998,484498.66,511415.25,538331.9,538331.9,538331.9,538331.9,538331.9,998
999,489024.38,516192.4,543360.44,543360.44,543360.44,543360.44,543360.44,999
1000,493592.47,521014.28,548436.06,548436.06,548436.06,548436.06,548436.06,1000
1001,498203.3,525881.25,553559.25,553559.25,553559.25,553559.25,553559.25,1001
1002,502857.3,530793.8,558730.4,558730.4,558730.4,558730.4,558730.4,1002
1003,507554.9,535752.4,563949.9,563949.9,563949.9,563949.9,563949.9,1003
1004,512296.44,540757.4,569218.25,569218.25,569218.25,569218.25,569218.25,1004
1005,517082.38,545809.2,574535.94,574535.94,574535.94,574535.94,574535.94,1005
1006,521913.1,550908.25,579903.44,579903.44,579903.44,579903.44,579903.44,1006
1007,526789.06,556055.1,585321.2,585321.2,585321.2,585321.2,585321.2,1007
1008,531710.7,561250.1,590789.6,590789.6,590789.6,590789.6,590789.6,1008
1009,536678.3,566493.8,596309.25,596309.25,596309.25,596309.25,596309.25,1009
1010,541692.5,571786.5,601880.56,601880.56,601880.56,601880.56,601880.56,1010
1011,546753.6,577128.8,607504,607504,607504,607504,607504,1011
1012,551862.1,582521.1,613180.1,613180.1,613180.1,613180.1,613180.1,1012
1013,557018.4,587963.9,618909.3,618909.3,618909.3,618909.3,618909.3,1013
1014,562223,593457.56,624692.2,624692.2,624692.2,624692.2,624692.2,1014
1015,567476.25,599002.75,630529.2,630529.2,630529.2,630529.2,630529.2,1015
1016,572778.75,604599.8,636420.8,636420.8,636420.8,636420.8,636420.8,1016
1017,578130.9,610249.25,642367.6,642367.6,642367.6,642367.6,642367.6,1017
1018,583533.06,615951.56,648370.06,648370.06,648370.06,648370.06,648370.06,1018
1019,588985.9,621707.25,654428.7,654428.7,654428.7,654428.7,654428.7,1019
1020,594489.7,627516.9,660544.06,660544.06,660544.06,660544.06,660544.06,1020
1021,600045,633380.9,666716.7,666716.7,666716.7,666716.7,666716.7,1021
1022,605652.4,639299.7,672947.06,672947.06,672947.06,672947.06,672947.06,1022
1023,611312.2,645274,679235.75,679235.75,679235.75,679235.75,679235.75,1023
1024,617025,651304.2,685583.4,685583.4,685583.4,685583.4,685583.4,1024
1025,622791.3,657390.8,691990.4,691990.4,691990.4,691990.4,691990.4,1025
1026,628611.56,663534.44,698457.3,698457.3,698457.3,698457.3,698457.3,1026
1027,634486.4,669735.56,704984.8,704984.8,704984.8,704984.8,704984.8,1027
1028,640416.1,675994.75,711573.44,711573.44,711573.44,711573.44,711573.44,1028
1029,646401.4,682312.56,718223.75,718223.75,718223.75,718223.75,718223.75,1029
1030,652442.7,688689.5,724936.3,724936.3,724936.3,724936.3,724936.3,1030
1031,658540.5,695126.06,731711.7,731711.7,731711.7,731711.7,731711.7,1031
1032,664695.44,701622.94,738550.5,738550.5,738550.5,738550.5,738550.5,1032
1033,670907.94,708180.6,745453.3,745453.3,745453.3,745453.3,745453.3,1033
1034,677178.7,714799.7,752420.75,752420.75,752420.75,752420.75,752420.75,1034
1035,683508.06,721480.75,759453.4,759453.4,759453.4,759453.4,759453.4,1035
1036,689896.7,728224.3,766551.9,766551.9,766551.9,766551.9,766551.9,1036
1037,696345.1,735031,773716.8,773716.8,773716.8,773716.8,773716.8,1037
1038,702853.94,741901.44,780948.9,780948.9,780948.9,780948.9,780948.9,1038
1039,709423.7,748836.1,788248.56,788248.56,788248.56,788248.56,788248.56,1039
1040,716054.94,755835.8,795616.6,795616.6,795616.6,795616.6,795616.6,1040
1041,722748.25,762900.94,803053.6,803053.6,803053.6,803053.6,803053.6,1041
1042,729504.25,770032.25,810560.25,810560.25,810560.25,810560.25,810560.25,1042
