ID,AvgSegLen,NoiseScale,TexCoordScale,SegDuration,SegDelay,Flags,JointCount,JointOffsetRadius,JointsPerMinorJoint,MinorJointsPerMajorJoint,MinorJointScale,MajorJointScale,JointMoveSpeed,JointSmoothness,MinDurationBetweenJointJumps,MaxDurationBetweenJointJumps,WaveHeight,WaveFreq,WaveSpeed,MinWaveAngle,MaxWaveAngle,MinWaveSpin,MaxWaveSpin,ArcHeight,MinArcAngle,MaxArcAngle,MinArcSpin,MaxArcSpin,DelayBetweenEffects,MinFlickerOnDuration,MaxFlickerOnDuration,MinFlickerOffDuration,MaxFlickerOffDuration,PulseSpeed,PulseOnLength,PulseFadeLength,Alpha,Red,Green,Blue,BlendMode,RenderLayer,WavePhase,TimePerFlipFrame,VariancePerFlipFrame,TextureParticleFileDataID,StartWidth,EndWidth,WidthScaleCurveID,NumFlipFramesU,NumFlipFramesV,SoundKitID,ParticleScaleMultiplier,ParticleEmissionRateMultiplier,Field_1_15_4_56400_054,SpellChainEffectID[0],SpellChainEffectID[1],SpellChainEffectID[2],SpellChainEffectID[3],SpellChainEffectID[4],SpellChainEffectID[5],SpellChainEffectID[6],SpellChainEffectID[7],SpellChainEffectID[8],SpellChainEffectID[9],SpellChainEffectID[10],TextureCoordScaleU[0],TextureCoordScaleU[1],TextureCoordScaleU[2],TextureCoordScaleV[0],TextureCoordScaleV[1],TextureCoordScaleV[2],TextureRepeatLengthU[0],TextureRepeatLengthU[1],TextureRepeatLengthU[2],TextureRepeatLengthV[0],TextureRepeatLengthV[1],TextureRepeatLengthV[2],TextureFileDataID[0],TextureFileDataID[1],TextureFileDataID[2]
1397,0.334,0,1.4,249,0,70,27,0.18,4,5,5.75,9.15,0.27,0,0.23,0.72,0,1.194,6.8,0,0,0,0,0.9,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,255,255,255,255,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,186212,0,0
1398,1,0,2.5,1000,300,73,27,0,3,3,2,4,0,0.75,0,0,0.5,0.5027,9.2,0,0,0,0,0,0.3491,0.3491,0,0,0,0,0,0,0,30,2.609,7.5,127,0,4,56,2,2,-2.513,0.066,0.01,0,1,1,0,0,0,0,1,1,0,1400,1399,1399,1400,0,0,0,0,0,0,0,2.5,1,1,0,0,0,5,0,0,0,0,0,241098,0,0
1399,0.2,0,2,1000,300,1352,27,0,3,3,2,4,0,0.75,0,0,0.75,31.42,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,44,0,249,3,0,3.142,0.066,0.01,0,0.425,0.425,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,9,0,0,0,0,0,241098,0,0
1400,0.2,0,1.5,1000,300,1352,27,0,3,3,2,4,0,0.75,0,0,0.75,31.42,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,0,17,246,6,2,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,10,0,0,0,0,0,167101,0,0
1401,2.78,0,0,1000,200,327,21,0.015,3,3,2.15,2.85,0.99,0.792,0,0,0,0,-40,0,0,0,0,1.85,3.142,3.142,0,0,0,0,0,0,0,20,4,1,255,128,128,64,2,0,0,0.066,0.01,0,0.079925,0.079925,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,186208,0,0
1402,1.231,0.001,0.75,999,200,0,0,0,3,3,0,0,0,0.75,0,0,0.15,1.257,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,1,255,255,255,255,3,1,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,1403,1404,1406,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,167105,0,0
1403,4,0.001,1.3,999,200,0,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,2,2,100,30,1,51,255,255,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,0,0,0,2,0,0,0,0,0,167105,0,0
1404,0.3,0.001,0.75,999,200,8,0,0,3,3,0,0,0,0.75,0,0,0.4,0.6283,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,1,255,255,255,255,3,2,0,0.066,0.01,0,0.2,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186195,0,0
1405,100,0,1.15,3058,0,231,51,0,9,5,0,0,0,0.99,0.8,1.42,4.4,0.09425,-5.6,0.06283,1.414,-0.754,1.508,0,0,0,0,0,0,0,0,0,0,21.5,10.01,50,151,233,0,205,3,0,0,0.066,0.01,0,0.85415,0.85415,0,0,0,0,1,1,0,1405,1405,1405,1405,1405,0,0,0,0,0,0,1.15,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
1406,0.3,0.001,0.75,999,300,8,0,0,3,3,0,0,0,0.75,0,0,0.4,0.6283,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,1,255,255,255,255,3,2,0,0.066,0.01,0,0.2,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186195,0,0
1407,1,0.002,-0.85,1000,300,93,51,0.02,3,3,2,4,0.075,0.8366,0.26,2,0.55,-3.016,12.8,0,0,0,0,0,0,0,0,0,0,1,1,0.25,0.25,20,4,1,255,32,0,236,3,0,0,0.066,0.01,0,0.05495,0.05495,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.85,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
1408,1,0.002,-0.85,1000,300,93,51,0.02,3,3,2,4,0.075,0.8366,0.26,2,0.3,-3.016,14.8,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.25,0.25,20,4,1,255,107,28,233,3,0,0,0.066,0.01,0,0.05495,0.05495,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.85,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
1409,1,0.002,-0.85,1000,300,93,51,0.02,3,3,2,4,0.075,0.8366,0.26,2,0.15,-3.016,16.8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0.25,20,4,1,255,97,5,246,3,0,0,0.066,0.01,0,0.05495,0.05495,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.85,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
1410,1,0.002,-0.85,1000,300,77,51,0.02,3,3,2,4,0.075,0.8366,0.26,2,0.75,-3.016,-3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,20,4,1,255,110,0,241,3,0,0,0.066,0.01,0,0.15485,0.15485,0,0,0,0,1,1,0,1407,1408,1409,0,0,0,0,0,0,0,0,-0.85,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
1411,2.78,0,0,1000,200,327,21,0.015,3,3,2.15,2.85,0.99,0.792,0,0,0,0,-40,0,0,0,0,0.5,3.142,3.142,0,0,0,0,0,0,0,20,4,1,255,128,128,64,2,0,0,0.066,0.01,0,0.079925,0.079925,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,186208,0,0
1412,0.25,0,1.2,1000,300,72,27,0,3,3,2,4,0,0.75,0,0,0.15,1.634,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,255,0,255,2,3,0,0.066,0.01,0,0.375,0.375,0,0,0,0,1,1,0,1413,1414,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2.209,0,0,0,0,0,241099,0,0
1413,4,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,76,240,240,240,2,3,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,739,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2.209,0,0,0,0,0,241099,0,0
1414,4,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,240,240,240,2,0,0,0.066,0.01,0,0.175,0.175,0,0,0,0,1,1,0,739,740,741,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2.209,0,0,0,0,0,186185,0,0
1415,0.1,0.002,-1.3,2000,200,69,21,0.105,3,3,2,4,0.435,0.3663,0.03,0.18,0,0,2,0,0,0,0,3.1,-0.377,0.377,0,0,0,0,0,0,0,20,100,1,255,255,255,255,3,0,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,1,1,0,0,0,2,0,0,0,0,0,167099,0,0
1416,0.7045,0,-2,2030,192,0,20,0,3,3,2,4,0,0.698,0.66,1.42,0,0,-1E-06,0,0,11.18,0,2.6,-0.377,0.377,0,0,0,0,0,0,0,50,12,1,255,96,60,8,3,0,0,0.066,0.01,0,0.279725,0.279725,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,0,0.01,0,0,0,0,0,167100,0,0
1417,0.1,0,-1.3,2000,200,69,51,0.0925,3,3,2,4,0.435,0.3663,0.03,0.18,0,0,2,0,0,0,0,3.1,-0.377,0.377,0,0,0,0,0,0,0,20,100,1,255,214,220,255,3,0,0,0.066,0.01,0,0.5045,0.5045,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,1,1,0,0,0,2,0,0,0,0,0,167107,0,0
1418,2.78,0.01,2.15,1000,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,255,224,205,45,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,1418,0,0,0,0,0,0,0,0,0,0,2.15,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
1420,4,0.01,0.9,1000,200,4,29,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,2,-0.09425,0.09425,0,0,0,0,0,0,0,0,0,0,255,164,249,255,3,0,0,0.066,0.01,0,0.35465,0.35465,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1,1,0,0,0,2,0,0,0,0,0,167104,0,0
1421,0.997,0,0,3363,0,398,27,0,3,3,2,4,0.51,0.75,0,0,0.15,-0.1885,-6,0,0,0,0,0,0,0.4398,-0.6283,0.6283,0,0,0,0,0,30,50,0,255,255,255,255,2,0,0,0.066,0.01,0,0.229775,0.229775,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.809,0,0,0,0,0,167097,0,0
1426,1,0,5,1000,300,320,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,255,0,0,3,0,0,0.066,0.01,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,50,0,0,0,0,0,307593,0,0
1427,0.334,0,1.4,1000,0,70,27,0.07,3,4,3.7,8.45,0.27,0,0.23,0.72,0,1.194,6.8,0,0,0,0,0.9,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,255,255,255,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
1428,1,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,51,201,174,83,3,0,0,0.066,0.01,0,0.379625,0.379625,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,167100,0,0
1429,1,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,207,207,207,3,0,0,0.066,0.01,0,0.95405,0.95405,0,0,0,0,1,1,0,1428,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1430,1,0,1.9,1192,300,96,27,0,3,3,2,4,0,0.75,0,0,0.75,0.9425,0,0,0,0,0,0.45,0.4712,0,0,0,0,0,0,0,0,30,4,1,255,252,252,252,3,0,0,0.066,0.01,0,0.3047,0.3047,0,0,0,0,1,1,0,1396,1215,0,0,0,0,0,0,0,0,0,1.9,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
1431,2.78,0,1,1200,200,0,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
1432,1,0,-3.05,1000,300,329,51,0,3,3,2,4,0,0.75,0,0,0.25,4.712,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,255,224,0,3,0,0,0.066,0.01,0,0.029975,0.029975,0,0,0,0,1,1,0,1431,0,0,0,0,0,0,0,0,0,0,-3.05,1,1,0,0,0,0.11,0,0,0,0,0,307592,0,0
1433,0.5,0,1.4,1000,0,70,27,0.1,3,4,3.7,8.45,0.27,0,0.23,0.72,0,1.194,6.8,0,0,0,0,0.9,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,255,255,255,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
1434,4,0,1.1,1000,200,64,0,0,3,3,0,0,0,0.75,0,0,0,-6.283,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,4,1,206,252,248,108,3,0,1.319,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1,1,0,0,0,8.306,0,0,0,0,0,241098,0,0
1435,1,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,66,8,136,3,0,0,0.066,0.01,0,0.35465,0.35465,0,0,0,0,1,1,0,1227,1359,1227,1359,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,167101,0,0
1436,0.7045,0,2.75,499,300,0,20,0,3,3,2,4,0,0.698,0.66,1.42,0,0,-1E-06,0,0,11.18,0,0,0.01745,-0.01745,0,0,0,0,0,0,0,50,12,1,126,255,255,255,3,0,0,0.066,0.01,0,0.979025,0.979025,0,0,0,0,1,1,0,658,0,0,0,0,0,0,0,0,0,0,2.75,1,1,0,0,0,2,0,0,0,0,0,369750,0,0
1440,0.334,0,1.4,999,0,70,27,0.07,3,4,2.7,4.45,0.27,0,0.5,0.75,0,1.194,6.8,0,0,0,0,0.5,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,178,255,255,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
1441,1,0,-1.2,1000,300,72,27,0,3,3,2,4,0,0.75,0,0,0,0.6912,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,6.907,1,163,255,255,255,3,0,0,0.066,0.01,0,0.05495,0.05495,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,1,1,0,0,0,2,0,0,0,0,0,167099,0,0
1444,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0.2,1.445,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,153,255,255,255,3,0,0,0.066,0.01,0,1.25,1.25,0,0,0,0,1,1,0,1445,1446,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,13,0,0,0,0,0,167099,0,0
1445,0.1,0,1.5,2000,200,65,27,0,3,3,2,4,0,0.698,0.26,0.46,0,2.011,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,20,100,1,255,243,50,50,3,1,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,13,0,0,0,0,0,167099,0,0
1446,0.1,0,2.5,2000,200,97,27,0,3,3,2,4,0,0.698,0.26,0.46,0,2.011,20,1.1,2.356,1.571,1.571,0,1.257,-1.257,12.19,10.81,0,0,0,0,0,80,10,5,255,252,234,50,3,3,0,0.066,0.01,0,1.125,1.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,1,0,0,0,13,0,0,0,0,0,167099,0,0
1447,1,0,1.55,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,3.108,8.8,255,255,255,255,3,0,0,0.066,0.01,0,1.75,1.75,0,0,0,0,1,1,0,1448,0,0,0,0,0,0,0,0,0,0,1.55,1,1,0,0,0,2,0,0,0,0,0,369750,0,0
1448,0.4,0,1.55,1000,200,76,33,0,7,5,10,2,1.665,0.5495,0,0,1.6,2.136,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11.9,13,255,255,0,247,2,0,0,0.066,0.01,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1,1,0,0,0,2,0,0,0,0,0,369750,0,0
1450,0.1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,127,202,3,1,0,0.066,0.01,0,0.429575,0.429575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,369749,0,0
1451,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,80,127,202,3,1,0,0.066,0.01,0,0.95405,0.95405,0,0,0,0,1,1,0,1450,1508,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,369749,0,0
1452,0.1975,0,0.55,1000,300,76,27,0,3,3,2,4,0,0.75,0.35,0.35,1.25,-0.1257,4.8,0,0,2.765,2.765,0.1,3.142,-3.142,4.775,3.896,0,0,0,0,0,-18.5,50,8.5,76,224,111,30,3,0,0,0.066,0.01,0,0.65435,0.65435,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,1,0,0,0,2.009,0,0,0,0,0,167099,0,0
1453,1,0,5,1000,300,320,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,188,255,10,10,2,0,0,0.066,0.01,0,1.5,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,200,0,0,0,0,0,167108,0,0
1454,1,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,184,87,5,3,0,0,0.066,0.01,0,0.3,0.3,0,0,0,0,1,1,0,1455,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1455,1,0,1.2,1000,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,192,159,55,16,3,0,0,0.066,0.01,0,2.5025,2.5025,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1457,1,0,0.2999997,5000,300,33,30,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,75,0,255,255,0,0,3,0,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,1458,1459,1461,1463,1464,1465,0,0,0,0,0,0.2999997,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1458,1,0,0,5000,300,33,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,10,300,0,255,255,120,0,3,0,0,0.066,0.01,0,1.15,1.15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1459,1,0,0,5000,300,33,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,10,300,0,255,255,255,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1460,0.1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.01,0,0,0,0,0,0,0,1,1,0,1457,1458,1459,1461,1463,1464,1465,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1461,1,0,0,5000,300,33,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,10,300,0,255,0,255,0,3,0,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1462,0.334,0,1.4,1000,0,70,27,0.07,3,4,3.7,8.45,0.27,0,0.23,0.72,0,1.194,6.8,0,0,0,0,0.5,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,255,255,255,255,3,0,0,0.066,0.01,0,0.375,0.375,0,0,0,0,1,1,0,1462,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
1463,1,0,0,5000,300,33,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,300,0,255,0,255,255,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1464,1,0,0,5000,300,33,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,10,300,0,255,0,0,255,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1465,1,0,0,5000,300,33,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,10,300,0,255,255,0,255,3,0,0,0.066,0.01,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1466,0.334,0,1.4,1000,0,70,27,0.07,3,4,3.7,8.45,0.27,0,0.23,0.72,0,1.194,6.8,0,0,0,0,0.5,0,0,0,0,0,0.26,0.37,0.25,0.45,150,900,0,255,255,255,255,3,0,0,0.066,0.01,0,0.15,0.15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
1467,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,4,1,191,255,0,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1468,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,20,4,1,191,255,126,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1469,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,20,4,1,191,255,255,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1470,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,20,4,1,191,0,255,0,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1471,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,4,1,191,0,255,255,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1472,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,20,4,1,191,0,0,255,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1473,1,0,0,1000,300,64,27,0,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,20,4,1,191,255,0,255,3,0,0,0.066,0.01,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,424588,0,0
1474,0.1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.01,0,0,0,0,0,0,0,1,1,0,1467,1468,1469,1470,1471,1472,1473,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1475,0.7045,0.0065,0.9,2999,0,102,20,0.1275,1,3,1.75,2.75,0.6,0.99,0.17,0.25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,50,50,10,118,253,253,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,1476,0,0,0,0,0,0,0,0,0,0,0.9,1,1,0,0,0,2,0,0,0,0,0,167104,0,0
1476,0.3145,0.0065,0.9,2999,999,70,20,0.145,1,3,1.75,2.75,0.6,0.99,0.17,0.25,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,25,75,10,118,253,253,255,3,0,0,0.066,0.01,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1,1,0,0,0,2,0,0,0,0,0,167104,0,0
