GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,Flags,LodCount,ModelResourcesID
-53.91202,-51.305477,-4.5195794,49.550873,53.408775,132.70967,202056,1,0,10365
-127.24235,-21.282757,-28.127901,191.2653,252.06514,248.6425,202057,1,0,10364
-173.36987,-41.573753,-34.356895,151.68501,247.35362,249.02776,202058,1,0,10363
-3.283452,-3.1761663,-0.27698365,2.8544412,3.0541103,4.839743,202059,1,0,10362
-7.276789,-9.286991,-0.9802464,7.0902314,6.215201,14.857103,202060,1,0,10361
-8.362027,-4.0772643,-0.49794102,4.047859,7.639774,-0.49794096,202061,0,0,10189
-16.745707,-18.894495,-2.272388,16.186684,22.396852,66.9179,202063,1,0,10188
-16.745708,-18.894495,-2.272388,17.140985,22.39685,66.9179,202064,1,0,10187
-2.8103206,-2.73887,-0.0037688436,2.7254572,2.73887,1.4760417,202071,0,0,10186
-4.9110475,-4.418879,-0.0037980229,4.2825356,4.712581,6.1513987,202074,0,0,10185
-1.1115524,-7.2392445,6.3578285E-05,1.0925598,7.239241,10.922017,202077,0,0,10184
-0.48859787,-0.56154525,-0.019295225,0.48916715,0.5674805,0.91649556,202080,0,0,10183
-0.48859787,-0.56154525,-0.019295225,0.48916715,0.5674805,0.91649556,202081,0,0,10182
-0.48859787,-0.56154525,-0.019295225,0.48916715,0.5674805,0.91649556,202082,0,0,10181
-0.6321216,-0.6548764,-0.019295225,0.6321217,0.6548765,1.2069422,202086,0,0,10180
-1.3946568,-0.5872322,-0.015943648,0.9921244,0.50073206,2.946294,202088,0,0,10179
-34.116592,-29.986582,-3.9418423,32.207146,32.140804,65.81159,202092,0,0,10178
-27.13154,-35.666683,-3.9418454,36.455914,33.858112,71.55479,202093,0,0,10177
-30.512081,-31.766487,-0.010767279,31.47703,32.006023,83.62575,202097,0,0,10176
-30.23744,-31.766487,-0.010767279,31.751673,32.006023,48.548855,202098,0,0,9636
-1.1341877,-1.4397092,-0.2329837,1.6170313,1.5762858,2.510834,202099,0,0,9635
-1.3694204,-1.439709,-0.20537896,1.3817983,1.5762857,4.0475388,202100,0,0,9634
-1.5559156,-1.4397091,-0.17105144,1.1953033,1.5762857,1.1842093,202101,0,0,9633
-12.32183,-6.470036,-0.8868688,16.138655,12.725255,27.758652,202104,0,0,9632
-2.791131,-7.8229375,-1.8040047,4.59615,8.383918,7.157309,202106,0,0,9631
-2.791131,-7.8229375,-1.8040047,4.59615,8.383918,7.157309,202107,0,0,9630
-3.1300404,-2.6499472,-0.39691412,2.3344836,2.6483378,9.114728,202109,0,0,9629
-50.408325,-46.730125,-0.7374751,48.373077,44.05616,71.78814,202111,0,0,9628
-47.540607,-45.020073,-0.73747486,48.91698,42.256565,83.176994,202112,0,0,9627
-0.55625314,-0.6417311,-0.21855189,0.4760489,0.6978888,2.055075,202123,0,0,9626
-1.0657681,-0.8600225,-0.1376899,0.5116003,1.0008444,1.1108629,202124,0,0,9625
-0.6223718,-1.586223,-0.18882158,0.7481887,1.6584524,2.2027998,202125,0,0,9624
-2.00389,-1.6778647,-0.19887824,1.1851552,1.7949053,4.3517427,202126,0,0,9470
-2.1890385,-2.4661627,-0.044574812,2.1497927,2.4559612,2.1785433,202127,0,0,9469
-1.1970738,-1.2199894,-1.3040501,0.8468847,1.4324573,5.6482153,202128,0,0,9468
-0.9509552,-0.99587333,-0.09995842,0.643074,1.0727013,3.301637,202129,0,0,9467
-0.5599703,-0.60922223,-0.2185519,0.47233167,0.7303977,2.055075,202130,0,0,9466
-0.525461,-0.6016574,-0.00300026,0.59622324,0.7216256,0.8848594,202131,0,0,9465
-1.1970738,-1.2199894,-1.3040501,0.8468847,1.4324573,5.6482153,202132,0,0,9464
-2.0830042,-2.730057,-1.652881,2.2558274,2.1920674,2.8866284,202136,0,0,9463
-1.320047,-1.3713452,-0.4920279,1.2037421,1.6060419,1.7054243,202140,0,0,9462
-0.44053134,-0.61297256,-0.21855189,0.5917707,0.7266473,2.055075,202141,0,0,9461
-3.046449,-2.7300565,-0.044574812,1.292382,2.1920674,2.1785433,202142,0,0,9460
-2.2716901,-1.275264,-0.17056955,1.4061636,1.7530944,4.486586,202143,0,0,9459
-1.9968207,-1.4831114,-0.15741535,0.89295316,1.7689446,3.7735474,202144,0,0,9458
-1.9731776,-1.0741125,-0.023025937,0.76195985,1.3424144,1.1368687,202145,0,0,9457
-0.2945697,-1.3291414,-0.21155782,0.6373823,1.2678269,3.1681814,202146,0,0,9456
-0.9798077,-0.9717547,-1.1791322,1.064151,1.6806921,5.7731333,202147,0,0,9455
-1.0428756,-0.9142828,-0.16997354,0.9168611,1.1349702,4.2917047,202148,0,0,9454
-1.002053,-1.0007476,-1.2540506,1.0827849,1.7047478,5.837259,202149,0,0,9453
-1.0073237,-0.8127665,-0.7230263,1.1225487,1.262032,8.719379,202150,0,0,9452
-2.0569108,-3.4252388,-0.006795908,2.3361628,5.2223263,11.756094,202154,0,0,9451
-81.18808,-86.08612,-105.18045,86.18252,86.09966,228.1052,202158,0,0,9450
-0.24649408,-0.2434711,-0.0019304395,0.24878605,0.25180903,0.7039639,202164,0,0,9449
-0.00037653215,-0.17031749,-0.00034586436,0,0.13240197,0.6476873,202165,0,0,9448
0,-0.08904024,-0.00035937378,0.00060132454,0.13148767,0.5528338,202166,0,0,9447
0,-0.04334517,-6.4838685E-05,0.0011098239,0.055014264,0.5188113,202167,0,0,9446
0.00023950184,-0.062114194,0.00018296127,0.00023966373,0.081588805,0.5478214,202168,0,0,9445
-0.00037653212,-0.1358904,-0.0002702103,0,0.16682906,0.50600576,202169,0,0,9444
-0.1453892,-0.14568146,-0.00011037847,0.14437471,0.14412655,0.72857744,202170,0,0,9443
-11.879468,-12.338383,-0.010767279,13.031296,12.617011,30.388815,202173,0,0,8839
-14.218364,-15.247952,-0.010767354,15.447108,16.855246,33.087265,202174,0,0,8838
-8.226763,-7.8725276,-0.010767301,6.8080378,7.393204,10.373062,202176,0,0,8837
-8.35338,-7.123082,-0.24659215,6.9355917,8.835685,15.695741,202177,0,0,8836
-8.353381,-7.5523973,-0.16104929,6.9355917,7.9720783,19.25671,202178,0,0,8835
-4.862429,-5.4255376,-3.1137505,3.2681022,4.167291,4.273435,202182,0,0,8834
-3.8464122,-7.19178,-2.8358219,4.1069064,5.9335337,3.9869258,202183,0,0,8833
-0.32011056,-0.59002334,-0.023231357,0.41852236,1.6834944,0.73636895,202186,0,0,8832
-0.6162486,-1.3748838,-0.03693359,0.4884269,1.2506546,0.9601222,202187,0,0,8831
-0.35904962,-0.7127905,0.00064805214,0.43766662,0.9290544,0.8389705,202188,0,0,8830
-0.39488658,-1.3866202,-0.023231387,0.32971278,1.6841567,0.80674297,202189,0,0,8829
-0.6497004,-1.2820641,-0.050840307,0.57329077,1.4941689,1.144323,202190,0,0,8828
-0.7546916,-0.97200763,-0.051806357,0.7507476,1.4016006,0.39278492,202191,0,0,8827
-0.31572232,-1.3516495,-0.023231385,0.49727964,2.1470392,0.63952464,202192,0,0,8826
-4.112231,-5.96295,-0.65443575,4.8434463,4.5619645,5.624986,202194,0,0,8825
-3.3335748,-3.3702738,-0.65547925,3.6013515,4.469363,4.6348753,202195,0,0,8824
-4.017438,-2.1421335,-0.55502063,4.291963,4.8177047,10.217592,202196,0,0,8689
-4.9958515,-3.7227614,-0.45348766,3.6013515,4.0452514,4.6348753,202197,0,0,8688
-1.5353094,-6.753527,-0.42059043,2.5990303,6.759261,16.152208,202200,0,0,8687
-0.092883684,-1.7723258,0.015531142,0.25418007,1.7723258,7.156032,202201,0,0,8686
0,-4.3221846,-0.037727404,0.49887854,4.3221846,9.108704,202202,0,0,8685
-1.8083692,-1.7717522,-0.12757057,1.4804244,1.726944,2.7599099,202203,0,0,8684
-1.8083692,-1.7717522,-0.12757057,1.4804244,1.726944,2.7599099,202204,0,0,8683
-1.8083692,-1.7717522,-0.12757057,1.4804244,1.726944,2.7599099,202205,0,0,8682
-0.26182234,-0.82596844,-0.29885817,0.063514106,0.7482002,1.8801886,202208,0,0,8681
-0.4496061,-0.98619705,-0.29885817,0.1418928,1.566499,2.3599038,202209,0,0,8680
-0.2697054,-0.91066384,-0.29885817,0.08643198,0.9855915,2.1539602,202210,0,0,8679
-0.28674117,-1.0126634,-0.29885817,0.09426052,1.0340259,2.4281514,202211,0,0,8678
-5.281878,-3.9243965,-0.009113948,-1.115921,-0.7948322,4.7238483,202212,0,0,8677
-1.1898705,-1.8183945,0,1.2311097,1.8012602,6.1900105,202213,0,0,8676
-1.3110083,-1.9925435,0.039087746,1.3110081,2.0325432,4.028266,202216,0,0,8675
-1.3110083,-1.9925433,0.03908422,1.3110081,2.031915,4.0282664,202217,0,0,8674
-1.3110083,-1.9925433,0.03933098,1.3110081,2.0326598,4.0282664,202218,0,0,8673
-1.5236888,-2.6920018,-0.45706436,1.269223,2.9444315,6.7563996,202220,0,0,8672
-1.5231738,-3.6205068,-0.45706436,1.3412653,2.9762034,6.7563996,202221,0,0,8671
-2.9364967,-3.6196544,-0.56169385,2.1072407,2.9762037,8.957119,202222,0,0,8670
-1.1408694,-0.85902476,-0.4570643,0.93972915,1.1033993,6.7563996,202223,0,0,8669
-2.365264,-2.3850505,-0.32409358,2.2953815,2.275595,4.3365517,202225,0,0,8668
-2.365264,-2.4279451,-0.32409358,2.2953815,2.2327003,4.3365517,202229,0,0,8667
-8.513898,-8.462524,-0.010492307,8.475046,8.52773,2.9096236,202231,0,0,8666
-0.7938515,-0.9302341,3.284712,0.8583356,0.8870137,10.723502,202232,0,0,8665
-0.9589547,-1.690441,3.2847118,0.85833555,1.5795647,10.723502,202233,0,0,8664
-1.5448644,-2.695981,0.84875923,1.5383333,2.7456353,10.671627,202234,0,0,8663
-1.4134156,-1.6564251,4.0863123,1.4034842,1.5962503,10.723502,202235,0,0,8662
-0.9676034,-0.99043775,3.284712,1.048065,1.2266046,11.196433,202236,0,0,8661
-0.5871676,-0.66859865,-0.07246242,0.35998473,1.3605648,1.9179624,202238,0,0,8660
-1.6631345,-1.9130627,-0.008595561,1.2776173,2.0699353,1.8965927,202239,0,0,8659
-0.942199,-1.2422901,-0.0007179468,0.67741346,1.2334703,1.7342893,202240,0,0,8658
-0.8451714,-1.1180731,0.0054474035,0.4618994,2.3829894,2.404225,202241,0,0,8657
-0.94316685,-2.424826,-0.1600597,1.471875,2.7836657,2.291002,202242,0,0,8656
-1.227454,-2.483125,-0.050895184,1.4239432,2.2697394,2.9521477,202243,0,0,8655
-1.189922,-2.5627158,-0.11335581,1.22512,2.76683,2.294762,202244,0,0,8654
-23.242937,-33.29961,0.33934495,6.047799,3.531712,159.82948,202246,0,0,8653
-2.8726552,-23.662958,-0.027522365,18.109596,0.013285291,17.751913,202247,0,0,8141
-54.497917,-78.875084,-2.20282,91.37782,86.09734,166.27509,202248,0,0,8140
-121.63715,-254.99713,-3.598871,68.61044,196.83783,231.23619,202249,0,0,8139
-61.988457,-123.61662,-1.3742514,-10.841974,95.38182,154.0106,202251,0,0,8138
-34.988396,-28.261517,1.0941224,8.241312,5.3801174,143.5089,202252,0,0,8137
-5.1747904,-7.44497,1.2491957,6.980534,2.8367295,139.19826,202253,0,0,8136
-8.287543,-11.291514,-1.1995591,3.756242,11.902171,28.959887,202258,0,0,8135
-7.361567,-11.094218,-1.1995591,3.2200863,11.902171,17.909592,202259,0,0,8134
-1.4477952,-1.6106701,-0.08571349,1.4968933,1.7184912,2.383304,202261,0,0,8133
-1.1691527,-1.1205796,-0.0505387,1.2494764,1.2524453,2.217937,202263,0,0,8132
-131.17911,-154.1222,-8.010285,136.90688,150.4385,256.91446,202271,1,0,8131
-40.992847,-38.416435,-4.442371,53.082558,40.411606,74.55172,202272,1,0,8130
-52.839382,-52.144135,-4.5195794,49.93875,52.57011,134.79312,202273,1,0,8129
-32.313454,-32.107674,-3.5156713,27.283594,36.630695,78.681,202274,1,0,8128
-23.33328,-26.834944,-2.319595,24.252987,28.050379,72.4851,202275,1,0,8127
-17.26882,-17.719114,-1.7212919,17.485725,16.880976,47.522266,202276,1,0,8126
-14.854612,-15.59205,-0.94696575,13.088261,15.625654,28.526999,202277,1,0,8125
-3.241061,-3.2216427,-0.53294575,2.1561482,4.361671,11.700215,202278,1,0,8124
-4.429538,-3.3258653,-0.40035954,4.190048,1.8325492,5.1440372,202292,0,0,10730
-4.7290134,-2.593848,-0.54877925,3.9151611,1.996702,4.9656477,202293,0,0,10729
-1.4242798,-2.3423474,-1.7018276,1.1518755,0.87879986,3.2004693,202295,0,0,10728
-0.21482724,-0.15223524,-0.0024305582,0.24615489,0.15223522,0.26124862,202297,0,0,10727
-5.8580728,-23.277403,-2.1244977,7.3994913,22.645273,18.672892,202298,0,0,10726
-2.7959216,-3.6396484,-0.47566897,5.782013,5.5490885,7.120852,202300,0,0,10725
-8.173396,-9.471626,-1.2634134,7.755772,9.775643,12.308308,202301,0,0,10724
-9.731865,-7.8599615,-1.9004263,12.305959,14.144331,27.432327,202302,0,0,10723
-8.188349,-4.604457,-0.29948467,8.446321,3.9681854,9.642828,202303,0,0,10722
-2.8181968,-45.59444,-8.68601,18.160114,18.462635,52.46457,202305,0,0,10721
-20.92744,-22.324638,-10.804457,6.1479506,14.988161,22.71978,202306,0,0,10720
-6.800415,-13.593519,-9.39733,7.904982,22.428026,13.254923,202307,0,0,10719
-26.538797,-11.643751,-28.737492,42.401844,15.570333,22.802204,202308,0,0,10718
-24.639444,-25.537294,-7.5272913,37.59878,13.398842,22.34013,202309,0,0,10717
-33.578754,-15.168134,-9.989798,10.946706,23.04318,21.13855,202310,0,0,10716
-33.544537,-7.630272,-14.66518,10.012745,9.298545,22.391445,202311,0,0,10715
-3.4892511,-3.0085442,-5.3012657,3.5988164,4.222201,10.887695,202312,0,0,10714
-4.853711,-5.0783334,-2.6523013,4.7605844,4.804233,12.441985,202316,0,0,10713
1,1,1,-1,-1,-1,202317,0,0,10712
-23.857737,-6.878048,-2.2039149,27.998316,11.239064,11.680237,202321,1,0,10711
-8.706297,-9.388593,-0.61362535,7.480776,6.552595,32.98531,202322,1,0,10131
-12.559736,-12.477452,-1.204174,12.416905,12.388191,46.13455,202323,1,0,10130
-4.4230933,-8.028124,-3.720653,6.67008,7.974489,18.32147,202324,0,0,10129
0,-4.068817,4.379682E-07,5.8576563E-07,3.7852015,8.263051,202325,0,0,10128
0,-1.510143,-3.5901947,2.4521003E-07,1.498799,0,202326,0,0,10127
-5.758586,-4.008202,-6.1288443,5.748718,4.142235,-1.3234726,202327,0,0,10126
-5.758586,-4.45955,-6.1288443,5.748718,3.6908877,-1.3234726,202328,0,0,10125
1,1,1,-1,-1,-1,202334,0,0,10124
-0.8815841,-3.7479095,-0.11111331,0.8815845,3.5263069,8.727538,202335,0,0,10123
-3.2895865,-3.6049492,-0.0028601077,4.454991,4.884488,23.317707,202337,0,0,10122
-6.892219,-7.6847787,-1.9472508,8.164362,7.8282495,18.36866,202344,0,0,10121
-3.3719914,-3.1191666,-0.18729113,2.7857983,3.3028564,3.1893241,202348,0,0,10120
-3.3719914,-3.1191666,-0.18729113,2.7857983,3.3028564,3.1893237,202349,0,0,10119
-4.510259,-5.935537,-0.0028601077,8.350173,6.8134227,25.922676,202355,0,0,9968
-6.217406,-5.359432,-0.0028601077,6.6344438,5.587959,26.455156,202356,0,0,9967
-5.288061,-5.6517925,-3.4543052,5.538809,5.1750774,7.372565,202360,0,0,9966
-42.448856,-42.23466,0,41.882034,42.23562,31.571981,202362,0,0,9965
-14.293858,-5.036792,0,14.053134,45.358562,32.10338,202363,0,0,9964
-11.067046,-11.045058,-0.46559688,11.276867,10.49671,1.9919395,202366,0,0,9963
-3.1048214,-3.7549312,0.04690905,2.724353,3.880788,7.9270496,202367,0,0,9962
-45.340397,-38.92071,-0.062338606,12.58801,29.231724,60.392864,202368,0,0,9961
-3.599799,-8.653141,-2.4095378,5.754035,7.5882435,6.6312895,202369,0,0,9960
-5.6627316,-7.8179493,-1.7050804,4.2003365,6.8198643,7.0712404,202370,0,0,9959
-6.4683323,-4.664042,-1.6071306,7.5803013,2.991456,6.050684,202371,0,0,9958
-7.917261,-3.6986592,0.29803568,6.8989043,6.484792,7.9075227,202372,0,0,9957
-8.622814,-6.858793,-1.9419215,7.5248175,3.7043,7.8397727,202373,0,0,9956
-1.3643949,-1.2777381,-0.77619123,1.3248593,1.4882551,1.7419534,202375,0,0,9955
-55.641,-10.896932,-3.606327,54.324306,10.338162,63.766495,202376,0,0,9954
-71.26651,-37.31487,-5.7592535,62.815742,50.460567,31.64627,202377,0,0,9953
-1.4390227,-0.14882633,-0.434677,1.2077664,0.14882623,1.143602,202380,0,0,9952
-1.7715412,-0.1488263,-0.5347958,1.484009,0.14882624,1.8648207,202381,0,0,9951
-3.7487574,-0.1488264,-0.5347959,3.616372,0.14882615,2.7405374,202382,0,0,9950
-0.6565693,-0.8757451,-0.06329904,0.5526123,0.8525784,0.6170202,202387,0,0,9949
-3.193382,-4.1365523,-4.88594,4.834472,3.8913014,4.211313,202389,0,0,9948
-2.8725836,-2.821509,-2.5132241,3.1283605,3.2495344,3.48772,202390,0,0,9947
-2.283399,-12.487471,-7.4032035,2.6849527,9.407381,31.14358,202393,0,0,9946
-2.146698,-5.419931,-4.7970834,2.5482514,4.0589223,22.51211,202394,0,0,9945
-2.283399,-26.608997,-3.4625282,2.6849527,3.906734,21.512741,202395,0,0,9944
-1.271816,-1.289043,-4.8675537,1.3377793,1.2810007,1.282468,202396,0,0,9943
-0.34476778,-13.214439,-13.750815,33.71412,19.374577,18.838202,202399,0,0,9394
7.309529,-11.948552,-10.112721,10.824499,12.379521,14.39098,202400,0,0,9393
1,1,1,-1,-1,-1,202401,0,0,9392
-1.5495267,-6.3435483,-0.58867645,1.549552,6.3435497,14.862544,202402,0,0,9391
-2.03062,-30.563063,-8.521625,2.0325863,30.419786,8.425571,202403,0,0,9390
-3.4734404,-3.523787,-0.22037983,3.381532,3.523786,1.8370328,202405,0,0,9389
-11.507474,-6.6017537,-20.694155,11.614728,6.663338,15.218915,202413,0,0,9388
-1.1462591,-1.3013852,-0.21490487,1.137232,1.1632732,0.7644058,202417,0,0,9387
-1.3259131,-0.5725885,0,1.3259131,0.5725885,0.5084913,202418,0,0,9386
-1.2580372,-0.5410962,0.0072584995,1.258037,0.5410962,0.44392687,202419,0,0,9385
-1.2580372,-0.5410962,0.0029165794,1.258037,0.5410962,0.43958494,202420,0,0,9384
-1.2580372,-0.5410962,0.0026910885,1.258037,0.5410962,0.43935946,202421,0,0,9383
-0.9430489,-0.5410962,0.0026910885,0.943049,0.5410962,0.43935946,202422,0,0,9232
-0.5059661,-0.5739984,0.067286104,0.55289656,0.48486426,1.4201127,202425,0,0,9231
-1.310787,-2.3548524,0,1.3836278,2.375703,1.494891,202429,0,0,9230
-0.01756821,-4.612282,-4.2827992,0.01756821,4.612282,4.2827992,202430,0,0,9229
-0.41273728,-0.718566,-0.016939918,0.5811442,0.80849534,5.5081644,202432,0,0,9228
-0.27976263,-0.75778615,-0.03814232,1.3766761,2.121815,4.495981,202433,0,0,9227
-0.33475205,-1.2004097,0,0.55798036,1.1160648,5.555556,202434,0,0,9226
-0.37019727,-1.210116,-0.016191721,0.6351118,1.1063584,4.4734597,202435,0,0,9225
-20.177408,-18.709938,-1.4840342,20.177368,18.715506,3.4954793,202437,0,0,9224
-9.634768,-18.041836,-9.095391,9.634774,18.041836,6.7789736,202438,0,0,9223
-17.727406,-18.041836,-12.844304,17.825163,18.041838,12.265729,202439,0,0,9222
-7.2168946,-8.333352,-5.6943116,7.2168756,8.33334,8.333332,202440,0,0,9221
-8.333412,-12.629414,-5.6961823,8.33344,16.237871,20.970451,202441,0,0,9220
-6.3529496,-4.6116014,-0.055884045,6.352952,6.392035,42.19173,202442,0,0,9219
-1.5242144,-1.7336725,0.7983826,1.3768184,1.0923463,9.788929,202443,0,0,9218
-1.2665834,-1.7336727,-1.2213383,1.5990179,1.0923463,9.99339,202444,0,0,9217
-1.4409283,-0.7144414,-0.37994128,1.2775371,1.7418971,8.647424,202445,0,0,9216
-0.78877544,-0.26295704,0.7926256,0.6724771,1.1326903,6.0501556,202446,0,0,9215
-1.5242145,-1.7336725,0.7832644,1.3768185,1.0923463,9.495064,202447,0,0,9214
-1.2665834,-1.7336727,-0.78521925,1.5990179,1.0923463,10.065475,202448,0,0,9213
-1.4409288,-0.71444154,-0.17877147,1.2775376,1.7418972,8.512391,202449,0,0,9212
-0.78877544,-0.26295704,0.695043,0.6724771,1.1326903,5.8526707,202450,0,0,9211
-0.5737799,-1.0403692,0.6901751,0.40548846,1.0338246,3.5001566,202451,0,0,9210
-0.91881734,-0.82764834,-0.015339719,0.94875073,0.8193628,0.6924923,202453,0,0,9209
-1.6364796,-1.3032786,-0.10095567,1.5877852,1.5795305,1.8295358,202454,0,0,9208
-1.8548493,-1.6552932,-0.24076663,2.0119214,2.0591106,2.5433736,202455,0,0,9207
-1.5720998,-1.6840615,0.4867782,1.7154983,1.6035366,4.064576,202456,0,0,9206
-2.7343118,-2.93385,0.6774358,2.8116205,2.6120822,6.712913,202457,0,0,9205
-2.9087837,-2.9348834,-0.918174,2.8890946,2.862995,8.837666,202458,0,0,9204
-4.8212934,-4.4790473,-0.66026497,3.387634,3.693925,4.802672,202463,0,0,9203
-8.005659,-10.834516,-1.1482377,8.95446,8.986438,9.852993,202464,0,0,9202
-6.5307775,-9.426286,-1.2345533,9.106978,11.276527,17.332722,202465,0,0,9201
-10.246175,-11.651851,-1.9813963,9.126642,13.230022,16.600107,202466,0,0,9200
-21.380444,-18.96364,-2.7854724,19.035109,18.988482,31.266335,202471,0,0,8613
-20.776424,-23.68155,-2.793668,20.480234,14.003698,30.861603,202472,0,0,8612
-16.112904,-21.342508,-2.6130228,20.84049,20.170912,41.42421,202473,0,0,8611
-24.000734,-30.10233,-3.808549,22.240692,23.449997,36.4037,202474,0,0,8610
-4.418756,-4.3089166,-0.52369434,4.4472184,8.441189,2.1242008,202475,0,0,8609
-4.412641,-3.907141,-0.68122226,3.360709,2.984171,1.7993491,202477,0,0,8608
-5.794656,-5.791086,-1.8067328,7.481358,7.9691415,3.0343118,202478,0,0,8607
-8.915448,-8.680522,-1.9594595,7.1898828,7.4155273,4.4135213,202479,0,0,8606
-2.0840414,-2.730057,-0.32347676,2.2547903,2.1920674,1.8996413,202480,0,0,8605
-1.3671509,-1.1882544,-0.31352982,1.1142609,1.4681215,0.8467421,202481,0,0,8604
-1.8325479,-4.219904,-1.5668722,2.0928588,3.1900945,2.6019583,202482,0,0,8603
-0.75569975,-0.8432088,-0.39733005,0.9383519,1.5327202,2.158919,202483,0,0,8602
-0.84714115,-0.7322629,-0.41250375,0.8469107,0.8369974,3.359006,202484,0,0,8601
-1.6351696,-1.8578513,-0.41250375,1.7258294,1.829909,3.3590066,202485,0,0,8600
-2.2694948,-2.7300565,-0.32347688,2.2778122,2.6294827,6.2918534,202486,0,0,8599
-65.50307,-60.812973,-5.116919,65.09542,62.132965,141.84592,202487,0,0,8598
-1.5534407,-1.5871627,-0.8991583,1.6247853,1.5910633,2.2790678,202490,0,0,8597
-21.101805,-16.262232,-0.80709296,14.458459,18.745235,9.926583,202493,0,0,8596
-22.051939,-17.030792,3.038967,17.520746,16.394148,52.366314,202494,0,0,8595
-22.558863,-20.642214,1.300384,17.532803,24.517881,26.460268,202495,0,0,8594
-0.54109824,-10.862768,-0.55013746,17.317526,1.0463784,12.504299,202496,0,0,8593
-27.97219,-4.7682314,-9.604883,19.41775,7.7754045,12.27741,202498,0,0,8592
-14.399733,-14.671753,-2.8328485,14.399733,14.671753,33.20084,202499,0,0,8591
-14.399733,-14.671753,-2.8328485,14.399733,14.671753,57.440754,202500,0,0,8590
-23.297369,-7.473734,-2.8072865,23.48558,6.2333,21.002497,202501,0,0,8589
-5.9188867,-29.738214,-3.6746013,6.1955905,38.27128,22.298859,202502,0,0,8448
-7.941782,-9.022878,-1.5883403,10.878404,12.902889,5.6782665,202503,0,0,8447
-10.906754,-11.537803,-0.8849975,13.153812,19.02804,6.7893863,202504,0,0,8446
-0.24888515,-4.820496,-0.20221147,0.7251688,4.8578663,8.77022,202508,0,0,8445
-6.378998,-6.51051,-1.2880749,7.774482,6.434597,3.4221745,202509,0,0,8444
-9.793438,-8.240625,-15.916092,8.302408,9.960356,2.7233393,202513,0,0,8443
-4.4926386,-6.6289763,-5.358378,4.249102,6.32854,5.9886317,202515,0,0,8442
-2.5826485,-10.042562,-9.603567,8.943701,9.010781,12.913636,202516,0,0,8441
-8.951993,-13.259818,-14.197095,6.3612757,13.641681,16.649942,202517,0,0,8440
-2.6802444,-3.0931506,-1.7712399,2.6747358,3.090248,8.146247,202519,0,0,8439
-3.2436378,-3.0931506,-1.7712401,5.072043,3.0902483,8.146247,202520,0,0,8438
-2.6802444,-3.0931506,-1.7712399,2.6747358,3.090248,5.517415,202521,0,0,8437
-91.94749,-94.92675,-99.63819,93.4674,89.90615,33.631477,202522,0,0,8436
-1.1961216,-0.4266967,-0.034013174,1.1961216,0.4175986,0.37386492,202525,0,0,8435
-1.1961216,-0.3979213,-0.034014594,1.1961216,0.4284481,0.40137854,202527,0,0,8434
-1.2018639,-0.41277048,-0.044859085,1.2018639,0.43152478,0.39385366,202529,0,0,8433
-2.1464968,-2.0279899,-0.029360738,1.6312901,2.0275414,4.5466013,202533,0,0,8432
-1.1417644,-1.0903755,-0.15153818,1.1520721,1.3319011,2.2086349,202534,0,0,8431
-1.5385226,-1.9835254,-0.1184941,1.7786691,1.4499751,4.196706,202535,0,0,8430
-1.2326467,-1.403633,-0.077893786,1.3804653,1.1286486,2.7317996,202536,0,0,8429
-0.55544764,-0.51035357,-0.0051095583,0.32534328,0.50669605,2.7079668,202539,0,0,8428
-0.55544764,-0.51035357,-0.0051095583,0.32534328,0.50669605,0.6027921,202540,0,0,8427
-1.5606087,-3.3083215,-2.1353362,2.4909585,3.274653,2.5238283,202543,0,0,8426
-78.43729,-89.25151,12.507013,92.00782,79.6893,59.62384,202545,0,0,8425
-3.2928267,-3.7082372,-0.14296259,3.292823,3.7082372,0.8908449,202549,0,0,10864
0.06404749,-15.351743,0.098008074,8.687947,0.2971523,7.467392,202550,0,0,10863
-1.2675246,-10.33352,-0.05905719,12.195343,0.69764507,6.596864,202551,0,0,10862
-8.13477,-0.45136976,0.09800798,0.43929666,10.652367,4.929934,202552,0,0,10861
-1.0149405,-1.0988282,-0.19061534,0.91297245,1.127334,11.188694,202553,0,0,10860
-0.93556607,-1.0802985,0,0.93556607,1.0802985,7.911292,202554,0,0,10859
-0.70922726,-2.6687524,-0.12315006,0.6944445,2.0833333,1.8212945,202555,0,0,10858
-3.2766583,-2.6687524,-0.0015670605,4.6833334,5.749737,1.9450079,202556,0,0,10857
-2.336111,-3.8104973,-0.75619155,2.3722224,3.2676973,6.133476,202557,0,0,10856
-5.193827,-5.4611106,-0.7457225,5.193824,5.461112,13.376432,202558,0,0,10855
-10.95961,-9.577274,-0.70389813,11.75481,11.606496,8.740546,202559,0,0,10854
-2.5823667,-8.287314,-0.56056625,17.276695,9.916685,6.1829658,202560,0,0,10853
-2.4068458,-5.9766197,-0.31281817,14.072557,5.9766183,6.335162,202561,0,0,10852
-6.9904222,-2.4855568,-0.5878556,8.463899,14.883798,5.3711524,202562,0,0,10851
-2.5045998,-8.287314,-0.6508781,17.35446,9.916685,7.6021347,202563,0,0,10850
-6.6111116,-16.427816,-0.944294,10.055556,7.7222223,9.164039,202564,0,0,10849
-7.469269,-0.28092593,-0.38226762,9.923015,0.28092593,6.1859727,202565,0,0,10848
-7.469269,-0.28092593,-0.62551475,8.402763,0.28092593,4.5984254,202566,0,0,10847
