ID,FirstSceneScriptID,NextSceneScriptID,Field_9_1_5_39977_002
39368,0,0,11
39431,0,39432,21
39432,39431,0,21
39440,0,39441,23
39441,39440,0,23
39442,0,39443,28
39443,39442,39444,28
39444,39442,39445,28
39445,39442,39446,28
39446,39442,42111,28
39447,0,39448,25
39448,39447,43532,25
39449,0,39450,24
39450,39449,39451,24
39451,39449,39452,24
39452,39449,39453,24
39453,39449,43537,24
39454,0,39455,29
39455,39454,39456,29
39456,39454,0,29
39458,0,39459,25
39459,39458,0,25
39462,0,41780,27
39464,0,39465,29
39465,39464,0,29
39467,0,41781,26
39468,0,41083,26
39469,0,41084,30
39470,0,0,7
39472,0,39473,8
39473,39472,39474,8
39474,39472,0,8
39475,0,39476,8
39476,39475,39477,8
39477,39475,0,8
39478,0,39479,6
39479,39478,0,6
39480,0,39481,8
39481,39480,39482,8
39482,39480,0,8
39483,0,39484,9
39484,39483,0,9
39485,0,39486,7
39486,39485,0,7
39487,0,39488,8
39488,39487,39489,8
39489,39487,42229,8
39490,0,42230,6
39491,0,39492,7
39492,39491,0,7
39493,0,39494,7
39494,39493,0,7
39495,0,39496,8
39496,39495,39497,8
39497,39495,0,8
39499,0,0,6
39500,0,39501,7
39501,39500,39502,7
39502,39500,39503,7
39503,39500,0,7
39504,0,39505,9
39505,39504,0,9
39506,0,39507,9
39507,39506,39508,9
39508,39506,0,9
39509,0,39510,18
39510,39509,0,18
39511,0,0,21
39513,0,0,9
39514,0,39515,16
39515,39514,0,16
39516,0,39517,11
39517,39516,0,11
39518,0,39519,18
39519,39518,0,18
39520,0,39521,18
39521,39520,41254,18
39522,0,39523,8
39523,39522,0,8
39524,0,39525,19
39525,39524,0,19
39526,0,39527,21
39527,39526,0,21
39528,0,39529,18
39529,39528,0,18
39530,0,39531,20
39531,39530,43216,20
39532,0,39533,23
39533,39532,39534,23
39534,39532,0,23
39535,0,39536,25
39536,39535,39537,25
39537,39535,42613,25
39538,0,0,2
39539,0,43743,9
39540,0,39541,3
39541,39540,39542,3
39542,39540,39543,3
39543,39540,0,3
39544,0,0,2
39545,0,39546,2
39546,39545,39547,2
39547,39545,39548,2
39548,39545,39549,2
39549,39545,39550,2
39550,39545,39551,2
39551,39545,39552,2
39552,39545,0,2
39553,0,39554,2
39554,39553,39555,2
39555,39553,39556,2
39556,39553,39557,2
39557,39553,0,2
39558,0,0,1
39559,0,0,1
39560,39140,0,1
39561,0,39562,1
39562,39561,39563,1
39563,39561,0,1
39564,0,39565,1
39565,39564,39566,1
39566,39564,0,1
39567,39089,39568,9
39568,39089,42693,9
39592,39058,41091,10
39593,0,0,2
39612,0,39613,3
39613,39612,0,3
39614,0,39615,5
39615,39614,39616,5
39616,39614,39617,5
39617,39614,39618,5
39618,39614,39619,5
39619,39614,39620,5
39620,39614,39621,5
39621,39614,39622,5
39622,39614,0,5
39623,0,39624,3
39624,39623,42611,3
39625,0,39626,4
39626,39625,39627,4
39627,39625,42612,4
39628,0,39629,3
39629,39628,0,3
39630,0,39631,5
39631,39630,0,5
39632,0,39633,3
39633,39632,39634,3
39634,39632,0,3
39637,0,39638,6
39638,39637,42984,6
39742,0,39743,11
39743,39742,39744,11
39744,39742,0,11
39745,0,0,8
39746,0,39747,10
39747,39746,39748,10
39748,39746,39749,10
39749,39746,0,10
39750,0,0,8
39751,0,39752,11
39752,39751,42571,11
39753,0,39754,9
39754,39753,39755,9
39755,39753,0,9
39756,0,39757,11
39757,39756,0,11
39758,0,39759,14
39759,39758,39760,14
39760,39758,39761,14
39761,39758,42541,14
39762,0,0,6
39763,0,39764,9
39764,39763,42572,9
39765,0,0,8
39767,0,0,6
39768,0,39769,13
39769,39768,39770,13
39770,39768,39771,13
39771,39768,0,13
39772,0,39773,9
39773,39772,39774,9
39774,39772,39775,9
39775,39772,39776,9
39776,39772,39777,9
39777,39772,41176,9
39783,0,39784,9
39784,39783,41097,9
39785,0,39786,9
39786,39785,0,9
39788,0,39789,9
39789,39788,39790,9
39790,39788,0,9
39793,0,39794,8
39794,39793,0,8
39795,0,0,8
39797,0,41092,9
39798,0,39799,8
39799,39798,39800,8
39800,39798,39801,8
39801,39798,39802,8
39802,39798,39803,8
39803,39798,39804,8
39804,39798,0,8
39807,0,39808,8
39808,39807,39809,8
39809,39807,39810,8
39810,39807,39811,8
39811,39807,39812,8
39812,39807,39813,8
39813,39807,39814,8
39814,39807,41100,8
39815,0,39816,9
39816,39815,39817,9
39817,39815,41093,9
39818,0,39819,10
39819,39818,39820,10
39820,39818,39821,10
39821,39818,39822,10
39822,39818,39823,10
39823,39818,39824,10
39824,39818,39825,10
39825,39818,39826,10
39826,39818,39827,10
39827,39818,0,10
39828,0,39829,9
39829,39828,39830,9
39830,39828,39831,9
39831,39828,39832,9
39832,39828,39833,9
39833,39828,39834,9
39834,39828,39835,9
39835,39828,39836,9
39836,39828,41702,9
39839,0,0,6
39840,0,39841,8
39841,39840,0,8
39842,0,0,214
39843,0,39866,3
39844,0,0,8
39845,0,0,30
39846,0,0,33
39847,0,0,10
39848,0,39849,69
39849,39848,43206,12
39850,0,0,7
39851,0,39870,76
39852,0,39867,78
39853,0,39869,16
39855,0,39872,76
39856,0,39874,76
39857,0,39877,76
39858,0,39879,76
39863,0,0,7
39864,0,0,26
39865,0,0,37
39866,39843,0,2
39867,39852,39868,13
39868,39852,43208,13
39869,39853,42542,13
39870,39851,39871,13
39871,39851,0,13
39872,39855,39873,13
39873,39855,0,13
39874,39856,39875,13
39875,39856,40700,13
39877,39857,39878,13
39878,39857,0,13
39879,39858,39880,13
39880,39858,42543,13
39882,0,39883,18
39883,39882,0,18
39890,0,39891,17
39891,39890,39892,17
39892,39890,42257,17
39893,0,39894,19
39894,39893,39895,19
39895,39893,39896,19
39896,39893,39897,19
39897,39893,39898,19
39898,39893,39899,19
39899,39893,39900,19
39900,39893,39901,19
39901,39893,39902,19
39902,39893,39903,19
39903,39893,39904,19
39904,39893,39905,19
39905,39893,43533,19
39913,0,39914,13
39914,39913,39915,13
39915,39913,39916,13
39916,39913,39917,13
39917,39913,39918,13
39918,39913,39919,13
39919,39913,39920,13
39920,39913,39921,13
39921,39913,39922,13
39922,39913,39923,13
39923,39913,43797,13
39925,0,39926,14
39926,39925,42224,14
39927,0,39928,18
39928,39927,42258,18
39930,0,39931,15
39931,39930,0,15
39932,0,39933,14
39933,39932,0,14
39934,0,0,11
39935,0,39936,14
39936,39935,0,14
39937,0,39938,13
39938,39937,0,13
39939,0,43741,13
39940,0,0,9
39941,0,39942,17
39942,39941,43794,17
39944,0,39945,15
39945,39944,43749,15
39946,0,0,14
39947,0,39948,12
39948,39947,0,12
39949,0,39950,15
39950,39949,0,15
39951,0,0,13
39953,0,39954,14
39954,39953,0,14
39955,0,0,11
39956,0,39957,12
39957,39956,0,12
39958,0,43764,9
39959,0,0,14
39960,0,0,2
39962,0,0,2
39963,0,0,2
39964,0,0,2
39965,0,0,2
39966,0,0,2
39967,0,0,2
39968,0,0,2
39969,0,0,2
39970,0,0,2
39971,0,0,2
40254,0,40255,39
40255,40254,40256,39
40256,40254,40257,39
40257,40254,0,39
40259,0,40260,15
40260,40259,0,15
40261,0,40262,33
40262,40261,0,33
40263,0,40264,34
40264,40263,41770,34
40265,0,41606,31
40267,0,0,34
40269,0,40270,34
40270,40269,0,34
40272,0,41496,36
40274,0,41773,35
40276,0,41850,28
40278,0,41774,31
40280,0,41851,22
40282,0,40283,38
40283,40282,0,38
40284,0,0,29
40285,0,40286,35
40286,40285,0,35
40287,0,40288,36
40288,40287,0,36
40290,0,41775,32
40292,0,42367,28
40294,0,0,25
40295,0,43150,32
40297,0,41852,27
40301,0,41575,34
40303,0,43151,33
40305,0,0,38
40307,0,40308,38
40308,40307,0,38
40310,0,40311,34
40311,40310,0,34
40312,0,40313,37
40313,40312,0,37
40314,0,40315,38
40315,40314,0,38
40318,0,0,2
40319,0,0,13
40320,0,0,23
40321,0,0,3
40322,0,0,22
40323,0,0,93
40324,0,0,10
40325,0,40326,173
40326,40325,43152,129
40327,0,0,132
40328,0,0,3
40329,0,0,24
40330,0,0,4
40331,0,0,9
40332,0,0,5
40333,0,0,41
40435,0,0,139
40437,38014,0,4
40438,37662,40439,3
40439,37662,40440,3
40440,37662,40441,3
40441,37662,40442,3
40442,37662,40443,3
40443,37662,40597,3
40444,37686,41933,4
40445,37692,40607,5
40447,0,0,4
40448,0,0,24
40449,0,0,23
40450,0,0,22
40451,0,0,22
40452,0,0,23
40453,39310,0,13
40454,0,0,26
40455,36551,43217,176
40456,0,0,27
40457,0,0,49
40460,37552,43190,14
40461,37562,0,14
40462,37572,0,14
40463,37587,0,15
40464,30504,45188,11
40465,38242,0,4
40466,38231,40647,6
40467,0,0,1
40468,39006,41467,17
40469,38994,0,15
40470,0,0,1
40471,0,0,1
40472,0,0,1
40490,0,0,12
40494,39148,40495,10
40495,39148,40496,10
40496,39148,40497,10
40497,39148,40498,10
40498,39148,40499,10
40499,39148,40500,10
40500,39148,40501,10
40501,39148,41249,10
40502,38622,0,8
40503,38628,0,7
40504,38633,0,7
40505,0,0,20
40506,0,0,7
40507,0,0,27
40508,0,40509,180
40509,40508,0,45
40510,0,0,39
40511,0,40512,50
40512,40511,0,2
40513,0,0,105
40514,0,0,7
40515,0,0,19
40516,0,0,8
40517,0,0,11
40518,0,0,11
40519,0,0,42
40520,0,0,9
40521,0,0,111
40522,0,0,42
40523,0,0,127
40524,0,0,48
40531,0,40613,6
40543,0,0,1
40544,0,0,1
40545,0,0,1
40546,0,0,1
40547,0,0,1
40548,0,0,1
40597,37662,41767,2
40598,37696,40599,1
40599,37696,0,1
40602,38635,0,5
40603,38637,0,5
40604,38631,0,4
40605,38638,40606,4
40606,38638,0,4
40607,37692,0,3
40613,40531,0,2
40627,38841,0,7
40633,0,0,3
40645,37850,0,15
40646,38220,0,6
40647,38231,0,4
40650,37900,40651,12
40651,37900,0,12
40652,0,41498,21
40659,0,40660,8
40660,40659,0,6
40674,38260,0,7
40675,38271,40676,4
40676,38271,40677,4
40677,38271,0,4
40678,38274,41006,4
40679,38275,0,6
40680,38279,0,4
40681,38280,0,5
40682,38281,0,5
40683,38282,0,5
40684,38283,41607,6
40686,38284,40687,4
40687,38284,41608,4
40700,39856,0,11
40701,38269,40702,3
40702,38269,40703,3
40703,38269,0,3
40704,0,42153,13
40713,0,0,3
40722,0,40729,7
40723,38217,0,2
40724,37880,42251,10
40729,40722,0,4
40742,38089,0,2
40743,38103,0,2
40744,30417,43805,46
40776,0,0,1
40777,0,40778,1
40778,40777,0,1
40779,0,0,1
40780,0,0,1
40781,0,0,1
40782,0,40783,2
40783,40782,0,2
40787,0,0,1
40788,39213,41877,10
40790,0,40791,14
40791,40790,40834,14
40792,0,40793,16
40793,40792,0,16
40794,0,40795,17
40795,40794,0,17
40796,0,0,15
40797,0,40798,15
40798,40797,0,15
40799,0,40800,16
40800,40799,0,16
40801,0,41836,15
40802,0,40803,17
40803,40802,0,17
40804,0,42231,17
40805,0,41825,16
40806,0,40807,13
40807,40806,0,13
40808,0,40809,18
40809,40808,41827,18
40810,0,40811,19
40811,40810,40812,19
40812,40810,40813,19
40813,40810,41828,19
40814,0,0,16
40815,0,42232,17
40816,0,40817,14
40817,40816,40835,14
40818,0,42233,17
40819,0,40820,16
40820,40819,0,16
40821,0,42234,17
40822,0,40823,17
40823,40822,0,17
40824,0,41837,16
40825,0,0,13
40826,0,40827,17
40827,40826,40828,17
40828,40826,0,17
40829,0,40830,13
40830,40829,0,13
40831,0,40832,14
40832,40831,40833,14
40833,40831,0,14
40834,40790,0,13
40835,40816,0,13
40836,38852,0,7
40837,39224,40838,6
40838,39224,40839,6
40839,39224,40840,6
40840,39224,40841,6
40841,39224,40842,6
40842,39224,0,6
40843,39267,0,5
40924,0,0,1
40965,0,0,2
40966,0,40967,15
40967,40966,41062,15
40968,0,40969,13
40969,40968,40970,13
40970,40968,40971,13
40971,40968,40972,13
40972,40968,0,13
40973,0,40974,13
40974,40973,40975,13
40975,40973,0,13
40976,0,40977,13
40977,40976,0,13
40978,0,40979,13
40979,40978,41081,13
40980,0,40981,13
40981,40980,40982,13
40982,40980,40983,13
40983,40980,0,13
40984,0,40985,13
40985,40984,40986,13
40986,40984,40987,13
40987,40984,0,13
40988,0,40989,14
40989,40988,40990,14
40990,40988,42271,14
40991,0,40992,13
40992,40991,0,13
40993,0,40994,14
40994,40993,40995,14
40995,40993,41497,14
40996,0,40997,15
40997,40996,40998,15
40998,40996,40999,15
40999,40996,41000,15
41000,40996,41864,15
41001,0,43536,22
41002,0,0,4
41003,0,41004,15
41004,41003,41005,15
41005,41003,0,15
41006,38274,0,2
41062,40966,0,14
41072,0,0,11
41081,40978,41082,10
41082,40978,0,10
41083,39468,0,23
41084,39469,43666,28
41085,39299,0,9
41086,39287,41244,15
41087,39291,0,10
41088,39292,41461,10
41090,0,0,4
41091,39058,42330,6
41092,39797,0,7
41093,39815,0,7
41094,37913,0,1
41096,0,0,9
41097,39783,0,6
41100,39807,0,5
41171,0,41172,4
41172,41171,41491,4
41174,0,41175,4
41175,41174,41492,4
41176,39772,41177,3
41177,39772,41178,3
41178,39772,0,3
41200,37930,42255,21
41238,39075,0,4
41239,0,41240,4
41240,41239,41242,2
41241,0,0,5
41242,41239,0,1
41243,38827,0,3
41244,39287,41245,10
41245,39287,41246,10
41246,39287,41247,10
41247,39287,41248,10
41248,39287,41257,9
41249,39148,41250,6
41250,39148,41251,6
41251,39148,41252,6
41252,39148,41253,6
41253,39148,41897,6
41254,39520,0,8
41257,39287,41459,7
41408,0,41409,5
41409,41408,41410,5
41410,41408,41411,5
41411,41408,0,5
41412,0,41413,4
41413,41412,41414,4
41414,41412,0,4
41415,0,41416,5
41416,41415,41417,5
41417,41415,41418,5
41418,41415,41419,5
41419,41415,0,5
41420,0,41421,5
41421,41420,41422,5
41422,41420,41423,5
41423,41420,0,5
41424,0,41425,5
41425,41424,41426,5
41426,41424,0,5
41427,0,41428,4
41428,41427,41429,4
41429,41427,41430,4
41430,41427,0,4
41431,0,41432,5
41432,41431,41433,5
41433,41431,41434,5
41434,41431,0,5
41435,0,41436,5
41436,41435,41437,5
41437,41435,41438,5
41438,41435,0,5
41439,0,41440,4
41440,41439,0,4
41441,0,0,1
41442,0,41443,5
41443,41442,41444,5
41444,41442,41445,5
41445,41442,41446,5
41446,41442,0,5
41447,0,41448,5
41448,41447,41449,5
41449,41447,0,5
41450,0,0,3
41451,0,41452,3
41452,41451,0,3
41453,0,41454,4
41454,41453,41455,4
41455,41453,41456,4
41456,41453,41457,4
41457,41453,0,4
41459,39287,43153,6
41460,39294,43154,5
41461,39292,0,5
41467,39006,0,12
41469,37717,0,4
41470,37759,0,5
41471,0,0,39
41472,0,0,15
41473,0,41474,32
41474,41473,0,1
41475,0,0,32
41477,39248,0,2
41478,0,41483,8
41480,0,0,19
41482,0,0,32
41483,41478,0,4
41484,0,0,7
41487,37946,0,10
41488,0,0,2
41489,36549,43189,646
41491,41171,0,1
41492,41174,0,2
41496,40272,0,29
41497,40993,0,6
41498,40652,41506,15
41499,37556,0,10
41500,37583,0,10
41501,37595,0,10
41502,37598,0,12
41503,37631,0,6
41504,38960,0,6
41506,40652,41605,14
41507,39345,42236,14
41508,39338,0,12
41509,39340,0,11
41510,0,0,1
41511,0,41512,1
41512,41511,41513,1
41513,41511,41514,1
41514,41511,41515,1
41515,41511,41516,1
41516,41511,41517,1
41517,41511,0,1
41518,0,0,1
41519,0,0,1
41520,0,0,1
41521,0,0,1
41522,0,0,1
41523,0,0,1
41524,0,0,1
41525,0,0,1
41526,0,0,1
41527,0,0,1
41528,0,41529,1
41529,41528,41530,1
41530,41528,41531,1
41531,41528,41532,1
41532,41528,41533,1
41533,41528,41534,1
41534,41528,0,1
41535,0,0,1
41536,0,0,1
41537,0,0,1
41538,0,0,1
41539,0,0,1
41540,0,0,1
41541,0,41542,1
41542,41541,41543,1
41543,41541,41544,1
41544,41541,41545,1
41545,41541,41546,1
41546,41541,41547,1
41547,41541,0,1
41548,0,0,1
41549,0,0,1
41550,0,0,1
41551,0,0,1
41552,0,0,1
41553,0,0,1
41554,0,41555,1
41555,41554,41556,1
41556,41554,41557,1
41557,41554,41558,1
41558,41554,41559,1
41559,41554,41560,1
41560,41554,0,1
41561,0,0,1
41575,40301,0,25
41584,0,0,1
41585,0,0,1
41586,0,0,1
41587,0,0,1
41588,0,0,1
41589,0,41590,1
41590,41589,41591,1
41591,41589,41592,1
41592,41589,41593,1
41593,41589,41594,1
41594,41589,41595,1
41595,41589,41596,1
41596,41589,0,1
41597,0,0,1
41598,0,41599,1
41599,41598,0,1
41600,0,0,1
41605,40652,0,9
41606,40265,0,16
41607,38283,0,2
41608,38284,0,1
41702,39828,0,1
41708,37751,0,3
41709,0,41710,5
41710,41709,41711,5
41711,41709,41712,5
41712,41709,41713,5
41713,41709,41714,5
41714,41709,41715,5
41715,41709,41716,5
41716,41709,41717,5
41717,41709,0,5
41718,0,43101,5
41721,0,41722,4
41722,41721,0,4
41723,0,41724,4
41724,41723,0,4
41725,0,41726,3
41726,41725,0,3
41727,0,41728,5
41728,41727,0,5
41729,0,41730,3
41730,41729,0,3
41731,0,41732,4
41732,41731,41733,4
41733,41731,0,4
41734,0,41735,3
41735,41734,41736,3
41736,41734,0,3
41737,0,41738,4
41738,41737,0,4
41739,0,41740,5
41740,41739,0,5
41741,0,41742,4
41742,41741,43753,4
41743,0,41744,4
41744,41743,43754,4
41745,0,0,3
41746,0,41747,4
41747,41746,0,4
41748,0,41749,3
41749,41748,41750,3
41750,41748,0,3
41751,0,41752,4
41752,41751,41753,4
41753,41751,0,4
41754,0,41755,4
41755,41754,0,4
41756,0,41757,4
41757,41756,0,4
41758,0,41759,5
41759,41758,0,5
41761,0,0,3
41762,0,41763,12
41763,41762,41764,12
41764,41762,41765,12
41765,41762,0,12
41766,38037,0,1
41767,37662,0,1
41768,38068,41934,2
41770,40263,41771,16
41771,40263,41772,16
41772,40263,0,16
41773,40274,0,14
41774,40278,0,11
41775,40290,0,11
41778,0,0,3
41780,39462,0,12
41781,39467,0,13
41782,37350,0,3
41783,0,41784,5
41784,41783,0,2
41785,0,41816,4
41786,0,0,70
41789,0,0,6
41790,0,41870,57
41791,0,41820,182
41805,0,0,137
41806,0,0,98
41814,0,0,46
41815,0,0,5
41816,41785,0,2
41817,37995,0,3
41820,41791,41826,133
41821,0,0,21
41823,0,0,4
41824,0,0,7
41825,40805,0,12
41826,41791,43024,116
41827,40808,0,13
41828,40810,42235,14
41829,0,41830,9
41830,41829,0,4
41832,0,0,36
41836,40801,0,9
41837,40824,0,10
41843,39332,0,12
41850,40276,0,9
41851,40280,0,6
41852,40297,0,10
41853,0,0,13
41854,0,41855,6
41855,41854,0,1
41856,0,0,22
41857,0,0,21
41858,39348,43240,10
41861,0,0,4
41864,40996,42104,5
41865,0,0,2
41866,0,0,2
41867,0,0,2
41868,0,0,2
41869,0,0,1
41870,41790,0,20
41871,0,0,13
41872,0,0,13
41873,0,0,5
41874,0,0,6
41875,0,0,7
41876,0,0,7
41877,39213,0,2
41878,0,0,1
41879,0,0,5
41880,37409,0,1
41881,0,0,59
41882,0,0,4
41883,0,0,519
41884,0,0,323
41885,0,0,98
41886,38127,0,1
41887,37770,41888,2
41888,37770,41889,2
41889,37770,41890,2
41890,37770,41891,2
41891,37770,41892,2
41892,37770,41893,2
41893,37770,41894,2
41894,37770,41895,2
41895,37770,41896,2
41896,37770,0,2
41897,39148,41898,1
41898,39148,0,1
41899,0,0,5
41900,0,0,7
41901,0,41902,6
41902,41901,0,6
41903,0,0,5
41904,0,41905,6
41905,41904,0,6
41906,0,0,6
41907,0,41908,6
41908,41907,0,6
41909,0,41910,7
41910,41909,0,7
41911,0,0,6
41912,0,0,6
41913,0,41914,7
41914,41913,42881,7
41915,0,41916,6
41916,41915,0,6
41917,0,0,6
41918,0,41919,6
41919,41918,0,6
41920,0,0,5
41921,0,42878,6
41922,0,41923,7
41923,41922,43144,7
41924,0,0,7
41925,0,42879,5
41926,0,41927,5
41927,41926,0,5
41929,0,0,4
41930,0,41931,9
41931,41930,0,9
41932,37670,0,1
41933,37686,0,1
41934,38068,0,1
41935,0,41936,4
41936,41935,0,4
41937,0,41938,4
41938,41937,0,4
41939,0,41940,4
41940,41939,0,4
41941,0,41942,4
41942,41941,0,4
41943,0,41944,5
41944,41943,41945,5
41945,41943,41946,5
41946,41943,41947,5
41947,41943,41948,5
41948,41943,0,5
42087,0,42088,19
42088,42087,42089,19
42089,42087,42090,19
42090,42087,42091,19
42091,42087,42092,19
42092,42087,42106,19
42093,0,42094,14
42094,42093,0,14
42095,0,0,13
42096,0,0,13
42097,0,0,1
42098,0,0,15
42100,37730,0,2
42102,38455,42103,5
42103,38455,42610,5
42104,40996,0,3
42105,37544,0,9
42106,42087,0,18
42107,38484,0,6
42108,37604,0,9
42109,37620,0,6
42111,39442,43528,11
42112,0,0,642
42113,0,42114,355
42114,42113,42115,2
42115,42113,0,2
42116,0,0,107
42117,0,0,607
42118,0,42119,356
42119,42118,42120,2
42120,42118,0,2
42121,0,0,108
42122,0,0,617
42123,0,42124,356
42124,42123,42125,1
42125,42123,0,1
42126,0,0,109
42127,0,48456,671
42128,0,42129,358
42129,42128,42130,2
42130,42128,0,2
42131,0,0,110
42132,0,0,610
42133,0,42134,359
42134,42133,42135,2
42135,42133,0,2
42136,0,0,111
42137,0,0,2
42138,38331,0,1
42139,37960,43098,16
42153,40704,42159,10
42159,40704,0,4
42160,37259,0,1
42161,37266,0,1
42162,37269,0,1
42221,39321,42699,7
42224,39925,0,13
42227,0,42228,19
42228,42227,42574,19
42229,39487,0,3
42230,39490,0,3
42231,40804,0,7
42232,40815,0,7
42233,40818,0,8
42234,40821,0,6
42235,40810,0,6
42236,39345,0,7
42237,0,42254,9
42247,37908,42616,11
42248,37842,0,8
42249,37871,0,8
42250,37875,0,8
42251,37880,0,8
42253,39362,43669,8
42254,42237,0,5
42255,37930,0,14
42257,39890,43744,12
42258,39927,0,15
42259,0,0,602
42260,0,42261,365
42261,42260,0,12
42262,0,0,107
42263,0,0,603
42267,0,0,604
42271,40988,0,2
42272,38646,42329,8
42273,38956,0,3
42274,0,42275,10
42275,42274,42276,10
42276,42274,42277,10
42277,42274,42278,10
42278,42274,42279,10
42279,42274,42280,10
42280,42274,42281,10
42281,42274,42282,10
42282,42274,42283,10
42283,42274,42284,10
42284,42274,42576,10
42329,38646,42368,5
42330,39058,0,3
42331,38463,0,5
42332,38474,0,6
42333,38487,0,5
42334,0,42335,5
42335,42334,42336,5
42336,42334,42337,5
42337,42334,0,5
42338,0,42339,4
42339,42338,42340,4
42340,42338,42341,4
42341,42338,42342,4
42342,42338,42343,4
42343,42338,42344,4
42344,42338,0,4
42345,0,42346,9
42346,42345,0,9
42347,0,42348,7
42348,42347,0,7
42349,0,0,3
42350,0,42351,7
42351,42350,0,7
42353,0,42354,8
42354,42353,0,8
42355,0,42356,7
42356,42355,0,7
42357,0,0,3
42358,0,42359,3
42359,42358,0,3
42360,0,0,2
42361,0,0,3
42362,0,0,3
42364,0,0,5
42365,0,42366,4
42366,42365,0,4
42367,40292,0,5
42368,38646,42540,4
42402,0,0,1
42403,0,0,1
42404,0,0,1
42405,0,0,1
42406,0,0,2
42407,0,0,2
42408,0,0,2
42409,0,0,2
42410,0,0,2
42411,0,0,2
42508,0,42509,2
42509,42508,0,2
42512,0,42513,2
42513,42512,42514,2
42514,42512,0,2
42525,0,42526,2
42526,42525,42527,2
42527,42525,42528,2
42528,42525,0,2
42531,0,0,2
42532,0,0,2
42533,0,42534,2
42534,42533,42535,2
42535,42533,42536,2
42536,42533,42537,2
42537,42533,0,2
42538,0,0,7
42539,0,0,2
42540,38646,0,3
42541,39758,0,6
42542,39853,0,9
42543,39858,42625,9
42571,39751,0,3
42572,39763,0,3
42574,42227,42575,12
42575,42227,0,12
42576,42274,42577,9
42577,42274,42578,9
42578,42274,42579,9
42579,42274,42580,9
42580,42274,42581,9
42581,42274,0,9
42582,28744,42583,1
42583,28744,42584,1
42584,28744,42585,1
42585,28744,42586,1
42586,28744,42587,1
42587,28744,42588,1
42588,28744,42589,1
42589,28744,42590,1
42590,28744,42591,1
42591,28744,42592,1
42592,28744,42593,1
42593,28744,42594,1
42594,28744,42595,1
42595,28744,42596,1
42596,28744,42597,1
42597,28744,42598,1
42598,28744,42599,1
42599,28744,42600,1
42600,28744,42601,1
42601,28744,42602,1
42602,28744,42603,1
42603,28744,42604,1
42604,28744,42605,1
42605,28744,42606,1
42606,28744,42607,1
42607,28744,42608,1
42608,28744,0,1
42609,0,0,1
42610,38455,0,3
42611,39623,0,1
42612,39625,0,2
42613,39535,0,8
42616,37908,0,5
42625,39858,43212,8
42637,39081,0,2
42638,39083,0,2
42639,0,42640,1
42640,42639,42641,1
42641,42639,42642,1
42642,42639,42643,1
42643,42639,0,1
42644,0,0,1
42687,0,42688,1
42688,42687,42689,1
42689,42687,42690,1
42690,42687,42691,1
42691,42687,0,1
42692,0,0,1
42693,39089,0,1
42696,0,42697,11
42697,42696,0,11
42699,39321,0,2
42700,38850,42701,5
42701,38850,0,4
42725,0,42728,5
42726,0,42737,5
42727,0,42746,5
42728,42725,42729,4
42729,42725,42730,4
42730,42725,42731,4
42731,42725,0,4
42737,42726,42738,4
42738,42726,42739,4
42739,42726,42740,4
42740,42726,0,4
42746,42727,42747,4
42747,42727,42748,4
42748,42727,42749,4
42749,42727,0,4
42752,0,42754,4
42753,0,42758,4
42754,42752,42755,3
42755,42752,42756,3
42756,42752,42757,3
42757,42752,0,3
42758,42753,42759,3
42759,42753,42760,3
42760,42753,42761,3
42761,42753,42762,3
42762,42753,0,3
42878,41921,0,5
42879,41925,0,4
42881,41913,0,3
42893,0,0,4
42894,0,42895,14
42895,42894,42896,14
42896,42894,42897,14
42897,42894,43099,14
42898,0,42899,6
42899,42898,42900,6
42900,42898,42901,6
42901,42898,0,6
42902,0,42903,7
42903,42902,42904,7
42904,42902,42905,7
42905,42902,42906,7
42906,42902,42907,7
42907,42902,42908,7
42908,42902,42909,7
42909,42902,42910,7
42910,42902,42911,7
42911,42902,42912,7
42912,42902,42913,7
42913,42902,0,7
42914,0,0,6
42915,0,42916,8
42916,42915,42917,8
42917,42915,42918,8
42918,42915,43134,8
42919,0,42920,8
42920,42919,42921,8
42921,42919,42922,8
42922,42919,42923,8
42923,42919,42924,8
42924,42919,0,8
42925,0,0,3
42926,0,42927,7
42927,42926,42928,7
42928,42926,42929,7
42929,42926,42930,7
42930,42926,42931,7
42931,42926,0,7
42932,0,43147,8
42933,0,42934,7
42934,42933,42935,7
42935,42933,0,7
42936,0,42937,7
42937,42936,42938,7
42938,42936,43148,7
42939,0,43103,8
42940,0,43138,7
42941,0,42942,7
42942,42941,42943,7
42943,42941,42944,7
42944,42941,42945,7
42945,42941,42946,7
42946,42941,42947,7
42947,42941,42948,7
42948,42941,0,7
42949,0,0,5
42950,0,42951,7
42951,42950,42952,7
42952,42950,0,7
42953,0,42954,8
42954,42953,43460,8
42955,0,42956,6
42956,42955,42957,6
42957,42955,0,6
42958,0,42959,7
42959,42958,42960,7
42960,42958,42961,7
42961,42958,42962,7
42962,42958,46112,7
42963,0,42964,8
42964,42963,42965,8
42965,42963,0,8
42966,0,42967,6
42967,42966,42968,6
42968,42966,42969,6
42969,42966,42970,6
42970,42966,0,6
42973,0,42974,8
42974,42973,42975,8
42975,42973,0,8
42979,0,43792,13
42980,0,0,1
42981,0,42982,3
42982,42981,42983,3
42983,42981,0,3
42984,39637,0,2
42988,29339,0,1
42989,29345,0,1
42990,29353,0,1
42991,29355,42992,1
42992,29355,0,1
42993,29359,0,1
