ID,SpellID,FacingCasterFlags,MinFactionID,MinReputation,RequiredAreasID,RequiredAuraVision,RequiresSpellFocus
20622,252926,0,0,0,5432,0,0
20623,252927,0,0,0,5355,0,0
20625,252932,0,0,0,5432,0,0
20626,253002,0,0,0,5476,0,0
20627,253029,0,0,0,0,0,1932
20628,253035,0,0,0,5491,0,0
20629,253064,0,0,0,5492,0,0
20630,253110,0,0,0,0,0,1
20631,253145,0,0,0,0,0,2062
20632,253159,0,0,0,0,0,1
20633,253160,0,0,0,0,0,1
20634,253161,0,0,0,0,0,1
20635,253119,0,0,0,0,0,1
20638,253122,0,0,0,0,0,1
20641,253125,0,0,0,0,0,1
20644,253129,0,0,0,0,0,1
20647,253132,0,0,0,0,0,1
20650,253135,0,0,0,0,0,1
20653,253138,0,0,0,0,0,1
20656,253141,0,0,0,0,0,1
20659,253113,0,0,0,0,0,1
20662,253116,0,0,0,0,0,1
20663,253117,0,0,0,0,0,1
20664,253118,0,0,0,0,0,1
20665,253112,0,0,0,0,0,1
20668,253144,0,0,0,0,0,1
20670,253149,0,0,0,0,0,1
20671,253150,0,0,0,0,0,1
20672,253151,0,0,0,0,0,1
20673,253152,0,0,0,0,0,1
20677,253156,0,0,0,0,0,1
20678,253157,0,0,0,0,0,1
20679,253158,0,0,0,0,0,1
20680,253162,0,0,0,0,0,1
20683,253165,0,0,0,0,0,1
20686,253168,0,0,0,0,0,1
20689,253171,0,0,0,0,0,1
20692,253174,0,0,0,0,0,1
20695,253177,0,0,0,0,0,1
20698,253180,0,0,0,0,0,1
20701,253183,0,0,0,0,0,1
20704,253186,0,0,0,0,0,1
20705,253187,0,0,0,0,0,1
20706,253188,0,0,0,0,0,1
20707,253190,0,0,0,0,0,1
20708,253191,0,0,0,0,0,1
20709,253192,0,0,0,0,0,1
20714,253332,1,0,0,0,0,0
20715,253373,0,0,0,0,0,1933
20716,253391,0,0,0,6214,0,0
20717,253395,0,0,0,5494,0,0
20719,253501,0,0,0,5496,0,0
20720,253497,0,0,0,5496,0,0
20721,253609,1,0,0,0,0,0
20724,253720,0,0,0,5499,0,0
20725,253749,1,0,0,0,0,0
20726,253815,0,0,0,5495,0,0
20727,253831,1,0,0,0,0,0
20728,253872,0,0,0,5499,0,0
20729,253908,0,0,0,5358,0,0
20730,253961,1,0,0,0,0,0
20732,253986,0,0,0,5503,0,0
20733,251123,0,0,0,5473,0,0
20734,254023,0,0,0,5503,0,0
20736,242973,0,0,0,5389,0,0
20738,254138,0,0,0,5503,0,0
20739,242718,0,0,0,5505,0,0
20740,242716,0,0,0,5505,0,0
20741,254152,0,0,0,5503,0,0
20742,254161,0,0,0,5389,0,0
20743,254169,0,0,0,3459,0,0
20744,254179,0,0,0,5499,0,0
20745,254182,1,0,0,0,0,0
20746,254186,0,0,0,5499,0,0
20747,254187,0,0,0,5499,0,0
20748,254210,0,0,0,5432,0,0
20750,48345,0,0,0,5509,0,0
20751,254287,1,0,0,0,0,0
20752,47627,0,0,0,120,0,0
20753,254174,0,0,0,5513,0,0
20754,254337,1,0,0,0,0,0
20755,251479,0,0,0,0,0,1930
20756,251587,0,0,0,0,0,1930
20757,254344,0,0,0,5368,0,0
20758,254348,1,0,0,0,0,0
20759,254392,0,0,0,5389,0,0
20760,254396,0,0,0,0,0,1934
20761,254410,1,0,0,0,0,0
20762,254424,1,0,0,0,0,0
20765,254462,0,0,0,5389,0,0
20766,254535,0,0,0,5454,0,0
20768,254545,0,0,0,5432,0,0
20770,254537,0,0,0,5454,0,0
20772,254670,1,0,0,0,0,0
20773,247732,0,0,0,5563,0,0
20775,254767,0,0,0,5454,0,0
20776,254568,0,0,0,5454,0,0
20777,254824,0,0,0,5795,0,0
20778,254825,0,0,0,5103,0,0
20779,254826,0,0,0,5103,0,0
20780,254827,0,0,0,5103,0,0
20781,254828,0,0,0,5103,0,0
20783,254833,0,0,0,5103,0,0
20784,248136,0,0,0,0,0,1924
20785,254834,0,0,0,5103,0,0
20786,254835,0,0,0,5103,0,0
20787,254837,0,0,0,5103,0,0
20788,254839,0,0,0,5103,0,0
20789,254840,0,0,0,5103,0,0
20790,254841,0,0,0,5103,0,0
20791,254842,0,0,0,5103,0,0
20793,254844,0,0,0,5103,0,0
20794,254845,0,0,0,5103,0,0
20795,254846,0,0,0,5103,0,0
20796,254849,0,0,0,5103,0,0
20797,254851,0,0,0,5103,0,0
20798,254852,0,0,0,5103,0,0
20799,254853,0,0,0,5103,0,0
20800,254856,0,0,0,5103,0,0
20801,254667,0,0,0,5513,0,0
20802,254857,0,0,0,5103,0,0
20803,254859,0,0,0,5103,0,0
20804,254861,0,0,0,5103,0,0
20805,254862,0,0,0,5103,0,0
20806,254863,0,0,0,5103,0,0
20807,254865,0,0,0,5103,0,0
20808,254867,0,0,0,5103,0,0
20809,254868,0,0,0,5103,0,0
20810,254870,0,0,0,5103,0,0
20811,254881,0,0,0,5103,0,0
20812,254882,0,0,0,5103,0,0
20813,254883,0,0,0,5103,0,0
20814,254884,0,0,0,5103,0,0
20815,254885,0,0,0,5103,0,0
20816,254886,0,0,0,5103,0,0
20817,254887,0,0,0,5103,0,0
20818,254888,0,0,0,5103,0,0
20819,254889,0,0,0,5103,0,0
20820,254890,0,0,0,5103,0,0
20821,254891,0,0,0,5103,0,0
20822,254892,0,0,0,5103,0,0
20823,254893,0,0,0,5103,0,0
20824,254894,0,0,0,5103,0,0
20825,254895,0,0,0,5103,0,0
20826,254896,0,0,0,5103,0,0
20827,254897,0,0,0,5103,0,0
20828,254898,0,0,0,5103,0,0
20832,254929,0,0,0,5103,0,0
20833,254936,0,0,0,5103,0,0
20834,254939,0,0,0,5377,0,0
20835,254941,0,0,0,5103,0,0
20836,254942,0,0,0,5103,0,0
20838,254975,0,0,0,3856,0,0
20839,254977,0,0,0,3856,0,0
20840,204192,0,0,0,4567,0,0
20842,255012,0,0,0,5795,0,0
20843,255043,1,0,0,0,0,0
20848,255057,1,0,0,0,0,0
20849,255102,0,0,0,5270,0,0
20850,255123,0,0,0,5103,0,0
20851,255124,0,0,0,5103,0,0
20852,255126,0,0,0,5103,0,0
20853,255152,0,0,0,5517,0,0
20854,169372,0,0,0,3856,0,0
20855,255222,0,0,0,5368,0,0
20856,255243,0,0,0,5381,0,0
20857,254571,0,0,0,5243,0,0
20861,255372,8,0,0,0,0,0
20863,255388,0,0,0,5348,0,0
20864,255423,1,0,0,0,0,0
20865,255435,1,0,0,0,0,0
20867,255438,1,0,0,0,0,0
20868,255446,1,0,0,0,0,0
20869,255461,1,0,0,0,0,0
20870,255467,1,0,0,0,0,0
20871,255486,0,0,0,5447,0,0
20872,255485,0,0,0,5447,0,0
20874,246160,0,0,0,5306,0,0
20876,255550,1,0,0,0,0,0
20877,255553,1,0,0,0,0,0
20878,255616,1,0,0,0,0,0
20879,255633,0,0,0,5448,0,0
20880,255631,0,0,0,5533,0,0
20881,255630,0,0,0,5533,0,0
20882,255643,1,0,0,0,0,0
20883,255644,1,0,0,0,0,0
20884,255674,0,0,0,5449,0,0
20885,248476,0,0,0,5377,0,0
20891,255755,1,0,0,0,0,0
20899,255825,0,0,0,5536,0,0
20900,255845,1,0,0,0,0,0
20903,255864,0,0,0,5439,0,0
20904,255876,0,0,0,5536,0,0
20906,255898,0,0,0,5537,0,0
20916,255998,1,0,0,0,0,0
20918,256007,1,0,0,0,0,0
20920,256028,0,0,0,5458,0,0
20921,256063,0,0,0,5437,0,0
20922,256087,1,0,0,0,0,0
20923,256088,1,0,0,0,0,0
20924,256095,1,0,0,0,0,0
20925,256096,1,0,0,0,0,0
20926,256097,0,0,0,5437,0,0
20927,256099,1,0,0,0,0,0
20937,256026,0,0,0,5458,0,0
20938,256226,1,0,0,0,0,0
20939,255988,0,0,0,5259,0,0
20940,256335,0,0,0,5545,0,0
20945,256444,1,0,0,0,0,0
20946,256464,1,0,0,0,0,0
20947,256505,0,0,0,5259,0,0
20952,256600,1,0,0,0,0,0
20953,256628,0,0,0,5283,0,0
20954,256631,0,0,0,5283,0,0
20955,256657,1,0,0,0,0,0
20956,256659,0,0,0,5773,0,0
20960,256697,0,0,0,5366,0,0
20961,256704,0,0,0,5366,0,0
20962,256707,1,0,0,0,0,0
20963,256725,0,0,0,5773,0,0
20964,253937,0,0,0,5550,0,0
20965,251910,0,0,0,5432,0,0
20966,252108,0,0,0,5432,0,0
20967,251729,0,0,0,5432,0,0
20968,252096,0,0,0,5432,0,0
20969,251727,0,0,0,5432,0,0
20970,256802,1,0,0,0,0,0
20971,247788,0,0,0,5432,0,0
20972,252060,0,0,0,5432,0,0
20973,250552,0,0,0,5478,0,0
20974,251728,0,0,0,5432,0,0
20976,256864,1,0,0,0,0,0
20977,256900,1,0,0,0,0,0
20978,256933,0,0,0,5554,0,0
20979,256934,0,0,0,5576,0,0
20986,256942,1,0,0,0,0,0
20988,255807,0,0,0,5259,0,0
20992,257048,1,0,0,0,0,0
20993,257049,1,0,0,0,0,0
20994,257050,1,0,0,0,0,0
20996,257078,1,0,0,0,0,0
20997,257091,0,0,0,5227,0,0
20998,257144,1,0,0,0,0,0
21002,257178,1,0,0,0,0,0
21006,257194,0,0,0,5558,0,0
21007,257276,1,0,0,0,0,0
21008,257283,1,0,0,0,0,0
21009,257259,0,0,0,5558,0,0
21010,257290,0,0,0,5448,0,0
21022,257537,1,0,0,0,0,0
21023,257531,0,0,0,5564,0,0
21024,257541,1,0,0,0,0,0
21029,257616,1,0,0,0,0,0
21030,257618,1,0,0,0,0,0
21031,257620,1,0,0,0,0,0
21035,257675,1,0,0,0,0,0
21043,251833,0,0,0,5458,0,0
21050,257738,1,0,0,0,0,0
21052,257686,0,0,0,5447,0,0
21062,257730,1,0,0,0,0,0
21063,257786,0,0,0,5447,0,0
21064,252929,0,0,0,5432,0,0
21067,257802,1,0,0,0,0,0
21068,257707,0,0,0,5566,0,0
21070,257938,1,0,0,0,0,0
21071,257952,1,0,0,0,0,0
21073,258071,1,0,0,0,0,0
21075,258098,1,0,0,0,0,0
21077,258192,0,0,0,5447,0,0
21078,258212,1,0,0,0,0,0
21079,258219,1,0,0,0,0,0
21080,258265,0,0,0,5283,0,0
21081,250353,0,0,0,5366,0,0
21082,258267,0,0,0,5832,0,0
21084,258285,1,0,0,0,0,0
21085,258286,0,0,0,5276,0,0
21086,258299,0,0,0,5496,0,0
21087,258326,1,0,0,0,0,0
21090,258342,1,0,0,5576,0,0
21091,258346,1,0,0,0,0,0
21093,258361,1,0,0,0,0,0
21094,258378,0,0,0,5495,0,0
21096,251653,0,0,0,5579,0,0
21097,258444,0,0,0,5449,0,0
21099,258450,0,0,0,5581,0,0
21100,250861,0,0,0,5581,0,0
21101,250862,0,0,0,5581,0,0
21102,258451,0,0,0,5581,0,0
21110,258640,1,0,0,0,0,0
21111,258663,0,0,2,0,0,0
21112,258672,1,0,0,0,0,0
21113,258683,0,67,3,0,0,0
21114,258685,0,67,3,0,0,0
21115,258690,1,0,0,0,0,0
21118,258747,1,0,0,0,0,0
21119,258788,0,0,0,5865,0,0
21120,258852,0,0,0,3471,0,0
21122,246445,0,0,0,5326,0,0
21126,258869,1,0,0,0,0,0
21127,247005,0,0,0,5589,0,0
21128,258941,0,0,0,5582,0,0
21129,258958,0,0,0,5586,0,0
21131,259001,0,0,0,5437,0,0
21132,256829,0,0,0,5507,0,0
21133,256830,0,0,0,5507,0,0
21134,259041,0,0,0,0,0,1937
21135,259043,1,0,0,0,0,0
21138,259083,0,0,0,5437,0,0
21140,259144,0,0,0,0,0,1938
21141,258065,0,0,0,5507,0,0
21142,259271,1,0,0,0,0,0
21143,259276,1,0,0,0,0,0
21144,259319,0,0,0,5592,0,0
21145,259320,1,0,0,0,0,0
21146,259332,0,0,0,5603,0,0
21148,259335,0,0,0,5865,0,0
21149,259337,0,0,0,5865,0,0
21150,259338,0,0,0,5865,0,0
21151,259340,0,0,0,5865,0,0
21152,259345,0,0,0,5865,0,0
21154,258282,0,0,0,5575,0,0
21156,259387,1,0,0,0,0,0
21157,259391,1,0,0,0,0,0
21159,259411,0,0,0,0,0,4
21160,259412,0,0,0,0,0,4
21161,259413,0,0,0,0,0,4
21162,259414,0,0,0,0,0,4
21163,259415,0,0,0,0,0,4
21164,259416,0,0,0,0,0,4
21165,259418,0,0,0,0,0,4
21166,259419,0,0,0,0,0,4
21167,259420,0,0,0,0,0,4
21168,259421,0,0,0,0,0,4
21169,259422,0,0,0,0,0,4
21170,259423,0,0,0,0,0,4
21171,259424,0,0,0,0,0,4
21172,259425,0,0,0,0,0,4
21173,259426,0,0,0,0,0,4
21174,259427,0,0,0,0,0,4
21175,259428,0,0,0,0,0,4
21176,259429,0,0,0,0,0,4
21177,259430,0,0,0,0,0,4
21178,259431,0,0,0,0,0,4
21179,259432,0,0,0,0,0,4
21180,259433,0,0,0,0,0,4
21181,259434,0,0,0,0,0,4
21182,259435,0,0,0,0,0,4
21183,259436,0,0,0,0,0,4
21184,259437,0,0,0,0,0,4
21185,259438,0,0,0,0,0,4
21186,259439,0,0,0,0,0,4
21187,259440,0,0,0,0,0,4
21188,259441,0,0,0,0,0,4
21189,259442,0,0,0,0,0,4
21190,259443,0,0,0,0,0,4
21191,259444,0,0,0,0,0,4
21192,259445,0,0,0,0,0,4
21193,259446,0,0,0,0,0,4
21194,259447,0,0,0,0,0,4
21195,259483,0,0,0,5795,0,0
21197,259526,0,0,0,5594,0,0
21198,259528,0,0,0,5594,0,0
21202,259575,0,0,0,5925,0,1952
21204,259654,0,0,0,5420,0,0
21206,259664,0,0,0,5574,0,0
21208,259705,0,0,0,5223,0,0
21210,259751,1,0,0,0,0,0
21211,259823,0,0,0,5592,0,0
21212,259841,0,0,0,5606,0,0
21213,259592,0,0,0,5615,0,0
21214,258242,0,0,0,5580,0,0
21215,259810,0,0,0,5615,0,0
21217,259876,0,0,0,5616,0,0
21218,259878,0,0,0,5606,0,0
21219,259742,0,0,0,5616,0,0
21221,259905,0,0,0,5606,0,0
21222,259908,0,0,0,5612,0,0
21223,259909,0,0,0,5612,0,0
21224,259914,0,0,0,5606,0,0
21225,259915,0,0,0,5606,0,0
21227,260047,1,0,0,0,0,0
21229,260153,0,0,0,5619,0,0
21230,260167,0,0,0,5619,0,0
21231,260276,1,0,0,0,0,0
21233,260337,1,0,0,0,0,0
21234,260413,0,0,0,5437,0,0
21235,260457,1,0,0,0,0,0
21236,260519,0,0,0,5580,0,0
21239,260537,0,0,0,5580,0,0
21240,260563,1,0,0,0,0,0
21241,260574,0,0,0,0,1,0
21242,260583,0,0,0,0,1,0
21243,260590,0,0,0,5625,0,0
21244,260592,0,0,0,0,4,0
21245,260594,0,0,0,0,1,0
21246,260600,0,0,0,0,1,0
21247,260603,0,0,0,0,1,0
21252,260643,1,0,0,0,0,0
21253,260656,0,0,0,5629,0,0
21254,260657,0,0,0,5606,0,0
21257,260690,0,0,0,5614,0,0
21258,260705,0,0,0,5629,0,0
21259,260728,0,0,0,5629,0,0
21260,260749,1,0,0,0,0,0
21262,260771,1,0,0,0,0,0
21263,260798,1,0,0,0,0,0
21265,260806,0,0,0,5507,0,0
21269,260857,1,0,0,0,0,0
21270,260515,0,0,0,5631,0,0
21271,260870,0,0,0,5631,0,0
21273,260876,1,0,0,0,0,0
21278,261193,1,0,0,0,0,0
21279,261219,1,0,0,0,0,0
21280,261233,1,0,0,0,0,0
21292,261313,1,0,0,0,0,0
21296,261403,1,0,0,0,0,0
21298,261427,0,0,0,5614,0,0
21299,260514,0,0,0,5631,0,0
21303,261507,1,0,0,0,0,0
21305,261545,0,0,0,5631,0,0
21306,261548,1,0,0,0,0,0
21308,261577,0,0,0,5588,0,0
21309,261587,1,0,0,0,0,0
21310,261588,1,0,0,0,0,0
21311,261591,1,0,0,0,0,0
21312,261620,0,0,0,5631,0,0
21313,206057,0,0,0,4216,0,0
21319,261690,0,0,0,5259,0,0
21320,261695,0,0,0,5823,0,0
21321,261709,1,0,0,0,0,0
21322,261731,1,0,0,0,0,0
21323,261164,0,0,0,2806,0,0
21325,261787,1,0,0,0,0,0
21326,261808,0,0,0,5434,0,0
21327,261809,0,0,0,5643,0,0
21328,261842,0,0,0,5631,0,0
21329,261865,1,0,0,0,0,0
21330,240239,0,0,0,5200,0,0
21331,261935,0,0,0,5228,0,0
21332,261938,0,0,0,5228,0,0
21333,261939,0,0,0,5228,0,0
21334,261973,1,0,0,0,0,0
21335,261998,1,0,0,0,0,0
21336,262000,1,0,0,0,0,0
21337,262016,0,0,0,5649,0,0
43689,262049,0,0,0,2481,0,0
43692,262094,0,0,0,5338,0,0
43693,262100,0,0,0,5437,0,0
43694,262102,0,0,0,5437,0,0
43695,262125,0,0,0,5259,0,0
43696,262127,0,0,0,5259,0,0
43697,262138,0,0,0,5654,0,0
43698,262139,0,0,0,5654,0,0
43699,262140,0,0,0,5654,0,0
43700,262157,1,0,0,0,0,0
43701,262163,0,0,0,3374,0,0
43702,262166,1,0,0,0,0,0
43705,262208,1,0,0,0,0,0
43706,262307,1,0,0,0,0,0
43715,262324,0,0,0,5532,0,0
43716,262346,1,0,0,0,0,0
43717,262365,1,0,0,0,0,0
43718,262388,0,0,0,5883,0,0
43719,262397,1,0,0,0,0,0
43720,262399,1,0,0,0,0,0
43721,262400,1,0,0,0,0,0
43722,262414,0,0,0,5307,0,0
43723,262417,1,0,0,0,0,0
43724,262442,0,0,0,4603,0,0
43725,262463,1,0,0,0,0,0
43726,262466,1,0,0,0,0,0
43728,262493,1,0,0,0,0,0
43729,262499,1,0,0,0,0,0
43730,262509,1,0,0,0,0,0
43731,262522,1,0,0,0,0,0
43732,262557,1,0,0,0,0,0
43734,262574,0,0,0,5595,0,0
43735,262575,0,0,0,5595,0,0
43736,262593,1,0,0,0,0,0
43738,262617,1,0,0,0,0,0
43739,262620,0,0,0,5580,0,0
43740,262632,1,0,0,0,0,0
43741,262636,0,0,0,5650,0,0
43742,262656,1,0,0,0,0,0
43744,262673,1,0,0,0,0,0
43745,262674,1,0,0,0,0,0
43746,89614,0,0,0,2833,0,0
43747,262705,0,0,0,5624,0,0
43748,262706,0,0,0,5624,0,0
43749,262732,1,0,0,0,0,0
43751,260427,1,0,0,0,0,0
43752,262753,0,0,0,5437,0,0
43753,262781,0,0,0,5437,0,0
43754,247957,1,0,0,0,0,0
43756,262812,0,0,0,5671,0,0
43757,262814,0,0,0,5671,0,0
43758,262815,0,0,0,5671,0,0
43759,262817,0,0,0,5671,0,0
43760,262822,0,0,0,5595,0,0
43762,262833,1,0,0,0,0,0
43766,262878,1,0,0,0,0,0
43767,262879,1,0,0,0,0,0
43770,262900,0,0,0,5666,0,0
43771,262901,0,0,0,5666,0,0
43776,262990,0,0,0,5667,0,0
43777,262992,0,0,0,0,0,1939
43778,263002,0,0,0,5677,0,0
43779,263003,0,0,0,5307,0,0
43780,263041,1,0,0,0,0,0
66133,263097,0,0,0,5307,0,0
66134,263122,1,0,0,0,0,0
66136,263130,0,0,0,5283,0,0
133193,263333,1,0,0,0,0,0
133195,263398,1,0,0,0,0,0
133199,263476,0,0,1,5684,0,0
133200,263537,0,0,0,5795,0,0
133201,263556,0,0,0,5795,0,0
133202,263557,0,0,0,5103,0,0
133203,263571,0,0,0,5645,0,0
133205,263642,1,0,0,0,0,0
133206,258737,0,0,0,0,0,1940
133207,263664,0,0,0,5645,0,0
133209,263682,1,0,0,0,0,0
133212,263708,0,0,0,5645,0,0
133213,263688,0,0,0,5688,0,0
133214,263710,0,0,0,5616,0,0
133216,263714,0,0,0,5616,0,0
133218,263721,0,0,0,5645,0,0
133219,263741,0,0,0,5645,0,0
133220,263759,0,0,0,5645,0,0
133221,263768,0,0,0,5645,0,0
133224,263831,0,0,0,5645,0,0
133225,263833,0,0,0,5645,0,0
133226,263851,0,0,0,5419,0,0
133227,263876,0,0,0,5730,0,0
133237,264030,0,0,0,5575,0,0
133242,264081,0,0,1,5706,0,0
133246,264103,1,0,0,0,0,0
133247,264106,1,0,0,0,0,0
133248,264112,1,0,0,0,0,0
133249,264098,1,0,0,0,0,0
133250,264124,0,0,0,5419,0,0
133251,264164,0,0,1,0,0,0
133252,264143,0,0,7,0,4,0
133255,253084,0,0,0,5865,0,0
133264,264276,0,0,0,5865,0,0
133268,264299,0,0,0,5437,0,0
133274,264433,0,0,0,5795,0,0
133275,264510,1,0,0,0,0,0
133276,264521,0,0,0,5952,0,0
133277,264550,1,0,0,0,0,0
133279,264598,0,0,0,1363,0,0
133280,264599,0,0,0,1363,0,0
133281,264606,0,0,0,5517,0,0
133282,264652,0,0,0,5795,0,0
133283,264658,0,0,0,5795,0,0
133284,264666,0,0,0,5795,0,0
133285,264673,0,0,0,5795,0,0
133286,264676,0,0,0,5795,0,0
133287,264679,0,0,0,5795,0,0
133288,264737,1,0,0,0,0,0
133289,263791,0,0,0,0,0,1941
133290,264811,0,0,0,5645,0,0
133291,264812,0,0,0,5645,0,0
133292,264813,0,0,0,5645,0,0
133293,264814,0,0,0,5645,0,0
133294,264815,0,0,0,5645,0,0
133295,264489,0,0,0,0,2,0
133297,264861,0,0,0,5711,0,0
133298,264862,0,0,0,5711,0,0
133300,264886,0,0,0,1363,0,0
133301,264894,0,0,0,5794,0,0
133302,264879,0,0,1,0,0,0
133303,264919,0,0,0,1363,0,0
133304,264922,0,0,0,5721,0,0
133305,264924,0,0,0,0,3,0
133307,264955,0,0,0,5437,0,0
133308,264985,1,0,0,0,0,0
133311,265037,1,0,0,0,0,0
133312,265052,0,0,0,0,4,0
133313,265070,1,0,0,0,0,0
133314,265077,0,0,0,5580,0,0
133317,265119,0,0,0,1363,0,0
133322,265175,1,0,0,0,0,0
133325,265051,0,0,0,5580,0,0
133326,265180,0,0,0,1363,0,0
133327,265182,0,0,0,1363,0,0
133329,265189,1,0,0,0,0,0
133331,265219,1,0,0,0,0,0
133332,265269,1,0,0,0,0,0
133333,265288,0,0,0,5437,0,0
133336,265298,0,0,0,5738,0,0
133338,265302,0,0,0,5736,0,0
133339,251780,0,0,0,5459,0,0
133341,265304,0,0,0,5459,0,0
133347,264178,1,0,0,0,0,0
133348,263941,0,0,0,0,4,0
133349,265496,0,0,0,5732,0,0
133351,265500,0,0,0,5734,0,0
133353,265505,0,0,0,5734,0,0
133355,265507,0,0,0,5734,0,0
133356,265512,0,0,0,5732,0,0
133357,265518,0,0,0,5259,0,0
133358,265520,0,0,0,5259,0,0
133360,265526,0,0,0,5737,0,0
133361,265561,1,0,0,0,0,0
133363,265565,0,0,0,5739,0,0
133364,257547,0,0,0,5739,0,0
133365,257560,0,0,0,5739,0,0
133367,265618,1,0,0,0,0,0
133368,253085,0,0,0,5437,0,0
133370,265336,0,0,0,5719,0,0
133371,265706,0,0,0,5745,0,0
133372,265751,1,0,0,0,0,0
133376,265766,0,0,0,5746,0,0
133377,265875,0,0,0,5741,0,0
133378,265888,1,0,0,0,0,0
133380,265924,0,0,0,5750,0,0
133382,265937,0,0,0,0,0,1
133383,265938,0,0,0,0,0,1
133384,265939,0,0,0,0,0,1
133386,266002,0,0,0,5314,0,0
133391,265957,0,0,0,5753,0,0
133392,266056,1,0,0,0,0,0
133393,266159,1,0,0,0,0,0
133394,266163,0,0,0,6282,0,0
133396,266229,0,0,0,5759,0,0
133397,266248,0,0,0,5764,0,0
133398,266249,0,0,0,5580,0,0
133399,266273,1,0,0,0,0,0
133400,266309,0,0,0,5761,0,0
133401,266311,0,0,0,5761,0,0
133405,266456,0,0,0,5606,0,0
133407,266458,0,0,0,5606,0,0
133409,266945,0,0,0,5766,0,0
133411,266977,0,0,0,5865,0,0
133416,266132,1,0,0,0,0,0
133417,267062,0,0,0,5606,0,0
133419,267157,0,0,0,5580,0,0
133432,267188,0,0,0,5769,0,0
133433,266484,0,0,0,5761,0,0
133434,266304,0,0,0,5761,0,0
133436,266310,0,0,0,5763,0,0
133437,266966,0,0,0,5580,3,0
133438,267232,0,0,0,0,3,0
133439,267254,0,0,0,5769,0,0
133445,267321,0,0,0,5259,0,0
133446,267338,0,0,0,5259,0,0
133447,267342,1,0,0,0,0,0
133450,267386,0,0,0,5777,0,0
133454,267451,0,0,0,5777,0,0
133455,267456,0,0,0,5777,0,0
133456,255034,0,0,0,5759,0,0
133459,267538,0,0,0,5760,0,0
133460,255067,0,0,0,5759,0,0
133461,255037,0,0,0,5759,0,0
133462,255038,0,0,0,5759,0,0
133463,255039,0,0,0,5759,0,0
133465,267557,0,0,0,5759,0,0
133466,267559,0,0,0,5759,0,0
133467,251420,0,0,0,5437,0,0
133468,267605,1,0,0,0,0,0
133469,257562,0,0,0,5739,0,0
133470,257557,0,0,0,5739,0,0
133472,267662,0,0,0,5437,0,0
133473,267676,1,0,0,0,0,0
133475,267797,0,0,0,5781,0,0
133476,267800,1,0,0,0,0,0
133479,267917,0,0,0,4339,0,0
133481,267925,0,0,0,5685,0,0
133482,253689,0,0,0,5358,0,0
133483,253500,0,0,0,5358,0,0
133484,267926,0,0,0,5780,0,0
133485,248559,0,0,0,5358,0,0
133486,267929,0,0,0,5780,0,0
133487,267948,0,0,0,5865,0,0
133488,267949,0,0,0,5865,0,0
133489,267950,0,0,0,5865,0,0
133490,267951,0,0,0,5865,0,0
133492,267773,0,0,0,5923,0,0
133493,267997,1,0,0,0,0,0
133494,267999,1,0,0,0,0,0
133495,268026,0,0,0,5923,0,0
133497,268062,0,0,3,0,0,0
133499,268169,0,0,0,5580,0,0
133500,268194,0,0,3,0,0,0
133501,268196,0,0,3,0,0,0
133502,268209,0,0,0,0,0,1942
133503,268180,0,0,0,5721,0,0
133505,268259,0,0,0,5790,0,0
133506,268128,7,0,0,0,0,0
133508,268291,0,0,0,5790,0,0
133513,268370,0,0,0,5381,0,1943
133514,268371,0,0,0,5381,0,1944
133515,268388,1,0,0,0,0,0
133516,268395,0,0,0,5793,0,0
133517,268409,0,0,0,5297,0,0
133518,268411,0,0,0,5297,0,0
133519,268414,0,0,0,5798,0,0
133520,268418,0,0,0,5792,0,0
133521,268422,0,0,0,5297,0,0
133522,268424,0,0,0,5297,0,0
133523,268430,0,0,0,5798,0,0
133525,268433,0,0,0,5297,0,0
133526,268436,0,0,0,5297,0,0
133527,268440,1,0,0,0,0,0
133529,268462,0,0,0,5789,0,0
133530,268464,0,0,0,5789,0,0
133531,268468,0,0,0,5789,0,0
133532,266066,0,0,0,5795,0,0
133533,265256,0,0,0,5795,0,0
133534,266117,0,0,0,5795,0,0
133536,268490,0,0,0,5789,0,0
133541,268499,0,0,0,5795,0,0
133542,268500,0,0,0,5795,0,0
133543,268521,0,0,0,5599,0,0
133544,268640,0,0,0,5792,0,0
133545,268642,0,0,0,5297,0,0
133546,268665,0,0,0,5381,0,0
133550,268692,0,0,0,5793,0,0
133551,268696,0,0,0,5580,0,0
133552,268694,0,0,0,5580,0,0
133554,268726,0,0,0,5789,0,0
133555,268729,0,0,0,5789,0,0
133557,268731,0,0,0,5800,0,0
133564,268802,0,0,0,5756,0,0
133570,268920,0,0,0,5803,0,0
133571,268924,1,0,0,0,0,0
133572,268937,0,0,0,5789,0,0
133573,268939,0,0,0,5789,0,0
133574,268941,0,0,0,5789,0,0
133575,268943,0,0,0,5789,0,0
133576,268946,0,0,0,5803,0,0
133578,268957,0,0,0,5803,0,0
133581,268961,0,0,0,5803,0,0
133582,268965,1,0,0,0,0,0
133583,268966,1,0,0,0,0,0
133585,268980,0,0,0,5804,0,0
133586,268951,0,0,0,5811,0,1947
133587,269038,0,0,0,5297,0,0
133588,269064,0,0,0,0,0,1
133589,269069,0,0,0,5259,0,0
133590,269068,0,0,0,5259,0,0
133591,269084,0,0,0,5804,0,0
133592,269102,0,0,0,5809,0,0
133594,269119,0,0,0,0,2,0
133595,269125,1,0,0,0,0,0
133596,269127,1,0,0,0,0,0
