ID,ReqID,SourceType,SourceID,ParentWidgetID
3657,339,0,20211,2948
3658,353,0,20212,2948
3659,334,0,20215,2948
3660,9,0,20217,2949
3661,10,0,20218,2949
3662,12,0,20217,2949
3663,13,0,20219,2949
3664,190,1,32345,2949
3665,76,1,34113,2950
3666,9,0,20251,2951
3667,10,0,20249,2951
3668,12,0,20251,2951
3669,13,0,20250,2951
3670,190,1,32342,2951
3671,18,0,19055,2952
3672,76,1,34703,2952
3673,17,0,19507,2952
3678,18,56,346739,2956
3679,17,57,346739,2956
3680,76,1,34289,2893
3681,18,55,338785,2958
3682,76,1,34290,2958
3683,18,55,338676,2961
3685,18,0,20350,2963
3686,76,44,4635,2963
3693,209,8,343332,2539
3694,209,8,343332,2541
3695,209,8,343332,2562
3915,209,1,34521,3134
3916,209,1,34522,3135
3917,209,1,34523,3136
3918,209,1,34524,3137
3919,76,1,34525,3138
3920,18,38,2,3138
3921,18,0,19022,3139
3922,76,8,348828,3139
3923,17,0,19577,3139
3924,18,0,19529,3140
3925,76,8,348829,3140
3926,17,0,19530,3140
3927,18,1,34534,3144
3929,18,1,34536,3145
3930,18,1,34537,3146
3931,76,1,34533,3146
3932,76,1,34535,3144
3933,76,1,34532,3145
3935,18,10,349048,3147
3936,76,8,349048,3147
3939,18,10,349144,3149
3940,76,8,349144,3149
3944,18,10,349148,3151
3945,76,8,349148,3151
3960,18,1,34554,3156
3961,76,1,34556,3156
3962,396,1,34525,3157
3963,404,38,2,3157
3964,410,38,3,3157
3965,396,1,34525,3158
3966,404,38,2,3158
3967,410,38,3,3158
3968,396,1,34525,3159
3969,404,38,2,3159
3970,410,38,3,3159
3971,396,1,34525,3160
3972,404,38,2,3160
3973,410,38,3,3160
3974,18,1,34578,3161
3975,76,54,349516,3161
3980,18,1,34593,3164
3981,76,54,349768,3164
3982,18,47,12,3165
3987,18,0,20464,3170
3989,18,0,20466,3172
3990,18,0,20465,3171
3991,18,0,20467,3173
3992,18,0,20468,3174
3993,18,0,20469,3175
3995,1,1,34620,3177
3996,76,1,34620,3178
3997,17,0,20483,3178
3998,18,0,20484,3178
3999,18,47,12,3179
4000,18,2,1902,3180
4001,76,8,350170,3180
4010,17,1,34659,3161
4011,17,1,34660,3145
4012,17,1,34661,3146
4013,17,1,34662,3144
4014,17,1,34663,3156
4015,17,1,34664,3164
4016,209,1,34666,3181
4017,18,1,34671,3182
4018,76,1,34667,3182
4019,209,1,34672,3184
4020,209,1,34673,3185
4021,209,1,34675,3186
4022,18,0,20520,3187
4023,76,1,34699,3187
4024,17,0,20521,3187
4025,18,0,19508,3188
4026,76,1,34704,3188
4027,17,0,19509,3188
4028,18,1,34719,3189
4029,76,1,34720,3189
4030,18,0,19550,3190
4031,76,1,34721,3190
4033,18,1,34729,3193
4034,76,1,34730,3193
4038,209,1,34767,3195
4039,209,1,34768,3196
4040,417,8,351068,3197
4041,417,8,350923,3198
4042,76,1,34525,3199
4043,18,38,2,3199
4044,76,1,34525,3200
4045,18,38,2,3200
4046,76,1,34525,3201
4047,18,38,2,3201
4048,209,8,350805,3202
4050,209,8,350127,3203
4052,209,8,350188,3204
4053,209,8,350871,3205
4054,209,8,350590,3208
4055,209,8,350079,3209
4056,209,8,350103,3210
4057,209,8,351725,3211
4059,76,1,34525,3212
4060,18,38,2,3212
4061,76,1,34525,3213
4062,18,38,2,3213
4063,76,1,34525,3214
4064,18,38,2,3214
4065,76,1,34525,3215
4066,18,38,2,3215
4067,76,1,34525,3216
4068,18,38,2,3216
4069,76,1,34525,3217
4070,18,38,2,3217
4071,209,8,350473,3218
4072,209,8,351550,3219
4073,209,8,350882,3220
4074,209,8,351738,3221
4083,209,8,351752,3222
4084,209,8,351809,3223
4085,209,8,351828,3224
4086,209,8,351866,3225
4088,209,8,352033,3227
4089,209,8,352047,3228
4090,209,8,352234,3232
4091,209,8,352260,3233
4093,18,1,34909,3234
4094,76,24,63861,3234
4095,220,38,1,3235
4096,222,38,2,3235
4097,224,38,3,3235
4098,226,38,4,3235
4099,228,38,5,3235
4100,230,38,6,3235
4101,232,38,7,3235
4102,234,38,8,3235
4103,236,38,9,3235
4104,238,38,10,3235
4105,209,8,352783,3236
4108,405,0,20483,3245
4109,404,0,20484,3245
4110,403,0,20483,3245
4114,17,0,20722,3246
4115,18,0,20721,3246
4118,209,8,353059,3248
4119,209,8,353119,3249
4120,209,8,353145,3250
4121,396,1,34620,3245
4122,209,8,353234,3251
4123,53,0,20748,3252
4124,53,0,20751,3254
4125,209,8,353566,3255
4126,209,8,353757,3256
4127,17,0,20722,3257
4128,18,0,20721,3257
4131,76,1,35287,3246
4133,76,1,35288,3257
4134,209,8,353861,3259
4135,209,8,353949,3260
4136,209,8,354003,3262
4137,18,55,354058,3271
4138,76,54,354058,3271
4139,209,8,354086,3272
4140,17,0,20722,3273
4141,18,0,20721,3273
4142,76,1,35290,3273
4143,209,8,354328,3276
4152,209,8,354491,3285
4180,260,1,35090,3294
4181,263,1,35093,3294
4182,266,1,35096,3294
4183,269,1,35099,3294
4189,256,1,35088,3294
4193,255,1,35116,3294
4194,209,8,355047,3297
4195,209,8,355153,3298
4196,209,8,355239,3299
4197,18,9,353575,3300
4202,417,1,34516,3304
4203,419,8,348782,3305
4204,423,0,20393,3305
4205,417,1,34602,3306
4206,417,1,34603,3307
4207,417,1,34604,3308
4208,417,1,34605,3309
4210,18,1,35242,3328
4211,76,1,35243,3328
4212,17,0,20722,3330
4213,18,0,20721,3330
4214,76,1,35289,3330
4215,18,1,35282,3355
4216,76,8,356137,3355
4217,17,0,20722,3356
4218,18,0,20721,3356
4219,76,1,35291,3356
4220,18,1,35299,3357
4221,76,1,35293,3357
4222,474,1,35391,3367
4223,17,1,35393,3368
4224,18,1,35394,3368
4225,76,1,35395,3368
4226,474,1,9855,3369
4227,474,1,9855,3370
4228,474,1,35398,3371
4229,474,1,35399,3372
4230,474,1,35400,3373
4231,474,1,35401,3374
4232,474,1,35402,3375
4233,474,1,35403,3376
4234,474,1,35404,3377
4235,474,1,35405,3378
4236,474,1,35406,3379
4237,474,1,35407,3380
4238,474,1,35408,3381
4239,474,1,35409,3382
4240,474,1,35410,3383
4241,474,1,35411,3384
4242,474,1,35412,3385
4243,474,1,35413,3386
4244,474,1,35414,3387
4245,1,1,35423,3388
4246,53,1,34971,3390
4247,425,0,21123,3246
4248,425,0,21123,3330
4249,425,0,21123,3257
4250,425,0,21123,3356
4251,425,0,21123,3273
4252,474,1,3730,3391
4253,474,1,35473,3392
4254,474,1,3730,3394
4255,474,1,35473,3395
4256,53,1,34970,3399
4257,474,1,3730,3404
4258,474,1,3730,3405
4259,474,1,3730,3406
4260,76,1,35488,1963
4261,76,1,35489,1961
4262,18,1,35493,3407
4263,76,8,358251,3407
4267,17,1,35497,3407
4268,474,1,35400,3411
4270,17,0,20722,3413
4271,18,0,20721,3413
4272,76,1,35506,3413
4273,425,0,21123,3413
4275,417,1,34892,3434
4277,520,1,35581,3437
4279,520,1,34971,3438
4280,520,1,34970,3440
4281,17,1,35592,3441
4282,18,1,35591,3441
4283,76,1,35590,3441
4284,18,1,35591,3442
4285,17,1,35592,3442
4286,76,1,35590,3442
4287,18,1,35591,3443
4288,17,1,35592,3443
4289,76,1,35590,3443
4290,18,1,35591,3444
4291,17,1,35592,3444
4292,76,1,35590,3444
4293,18,1,35591,3445
4294,17,1,35592,3445
4295,76,1,35590,3445
4296,18,1,35591,3446
4297,17,1,35592,3446
4298,76,1,35590,3446
4299,18,1,35599,3447
4300,76,54,359165,3447
4301,17,1,35598,3447
4302,17,1,35592,3457
4303,18,1,35591,3457
4305,17,1,35592,3458
4306,18,1,35591,3458
4307,18,13,359744,3459
4309,17,14,359744,3459
4310,76,8,359744,3459
4311,18,1,35591,3453
4312,17,1,35592,3453
4315,18,9,360781,3463
4316,76,8,360783,3463
4345,18,1,35768,3475
4349,1,0,4247,3477
4373,17,20,422481,3492
4374,18,19,422481,3492
4376,209,8,363185,3494
4377,209,8,363202,3495
4378,209,8,363237,3496
4379,209,8,363206,3497
4380,209,8,363208,3498
4381,209,8,363212,3499
4382,209,8,363215,3500
4383,209,8,363218,3501
4384,209,8,363219,3502
4385,209,8,363224,3503
4386,209,8,363226,3504
4387,209,8,363227,3505
4388,209,8,363238,3506
4389,209,8,363240,3507
4390,209,8,363181,3508
4391,209,8,363248,3509
4405,203,1,35864,3514
4410,1,0,21322,3521
4419,18,0,21419,3528
4424,18,1,35591,3540
4425,17,1,35592,3540
4427,209,1,36138,3541
4429,209,1,36144,3542
4431,209,1,36140,3543
4433,209,1,36134,3544
4435,209,8,0,3545
4436,210,24,65343,3545
4437,209,8,0,3546
4438,210,24,65344,3546
4439,209,8,0,3547
4440,210,24,65344,3547
4441,209,8,0,3548
4442,210,24,65346,3548
4443,209,1,36146,3549
4445,209,1,36142,3550
4447,209,8,0,3551
4448,210,24,65347,3551
4449,209,1,36148,3552
4458,18,0,21458,3554
4459,76,0,21459,3554
4462,536,49,12,3553
4463,537,47,12,3553
4464,209,8,364896,3520
4465,17,12,364896,3555
4466,18,9,361591,3555
4467,538,8,325726,3553
4468,537,9,360781,3556
4469,538,8,360783,3556
4476,520,1,36333,3572
4480,76,66,0,3457
4481,203,1,36095,3576
4482,520,1,36095,3577
4483,209,1,36136,3578
4485,209,1,36139,3579
4486,209,1,36141,3580
4487,209,1,36143,3581
4488,209,1,36145,3582
4489,209,1,36147,3583
4490,209,1,36149,3584
4494,18,1,36188,3585
4495,17,1,36189,3585
4496,520,1,36095,3586
4499,520,1,36095,3589
4500,520,1,36095,3590
4501,520,1,36095,3591
4504,18,1,36188,3593
4505,17,1,36189,3593
4506,17,1,36262,3594
4507,18,1,36263,3594
4508,76,1,36264,3594
4509,1,0,3610,3595
4510,1,0,3610,3596
4511,1,0,8524,3597
4514,209,1,36292,3599
4515,209,1,36290,3600
4516,209,1,36291,3601
4520,18,18,65938,3612
4521,76,21,423641,3612
4522,18,0,21707,3613
4523,18,0,21709,3614
4524,18,0,21710,3615
4525,18,0,21708,3616
4526,18,55,370430,3617
4530,1,0,8524,3619
4531,1,0,3610,3620
4532,1,0,3610,3621
4534,18,0,21856,3622
4535,1,0,21864,3623
4536,1,0,21864,3624
4537,18,0,21858,3625
4541,17,0,21653,3611
4542,18,0,21663,3611
4543,18,0,21857,3627
4546,76,44,5046,3622
4548,76,44,5052,3625
4549,76,44,5064,3627
4552,18,0,21928,3631
4553,76,1,3785,3631
4554,76,39,2040,3611
4555,76,44,5047,3632
4556,18,0,21894,3632
4557,76,44,5053,3693
4558,18,0,21941,3693
4559,76,44,5065,3778
4560,18,0,21898,3778
4561,18,9,373965,3779
4562,76,1,36677,3779
4563,18,0,21859,3780
4564,76,44,5074,3780
4565,76,44,5075,3781
4566,18,0,21942,3781
4973,18,55,377334,4175
4988,209,1,36885,4178
4989,209,1,36887,4179
4990,209,1,36888,4180
4991,209,1,36895,4181
4992,17,0,22029,3622
4993,17,0,22029,3625
4994,17,0,22029,3627
4995,17,0,22029,3780
4997,18,0,22042,4183
4998,18,0,22043,4184
4999,76,1,37021,4183
5000,76,1,37021,4184
5001,18,0,21928,4185
5002,76,1,3785,4185
5003,18,0,21928,4186
5004,76,1,3785,4186
5005,18,0,21928,4187
5006,76,1,3785,4187
5007,18,0,21928,4188
5008,76,1,3785,4188
5010,18,0,22076,4189
5016,18,0,22668,4199
5017,76,44,5107,4199
5025,17,11,377884,4203
5026,18,10,377884,4203
5047,18,0,21928,4208
5048,76,1,3785,4208
5049,18,0,21928,4209
5050,76,1,3785,4209
5051,18,0,21928,4212
5052,76,1,3785,4212
5053,256,47,0,4211
5054,18,0,22677,4213
5055,76,44,5234,4213
5056,18,0,22677,4214
5057,76,44,5242,4214
5058,18,0,22677,4215
5059,76,44,5238,4215
5060,256,1,37111,4217
5061,266,8,377920,4216
5062,269,8,377921,4216
5063,569,8,377922,4216
5064,266,1,37114,4217
5065,269,1,37115,4217
5066,569,1,37116,4217
5067,260,1,37112,4217
5068,263,1,37113,4217
5069,255,8,372773,4217
5070,255,8,372773,4216
5072,53,1,3785,4218
5079,76,8,372773,4220
5080,18,13,372771,4220
5081,18,0,21928,4221
5082,76,1,3785,4221
5083,18,0,21928,4222
5084,76,1,3785,4222
5085,18,0,21928,4223
5086,76,1,3785,4223
5087,18,0,22671,4224
5088,76,44,5150,4224
5089,18,0,22671,4225
5090,76,44,5155,4225
5091,18,0,22671,4226
5092,76,44,5158,4226
5093,18,0,21928,4227
5094,76,1,3785,4227
5095,18,0,21928,4228
5096,76,1,3785,4228
5097,18,0,21928,4229
5098,76,1,3785,4229
5099,18,0,22672,4230
5100,76,44,5164,4230
5101,18,0,22672,4231
5102,76,44,5168,4231
5103,18,0,22672,4232
5104,76,44,5172,4232
5105,18,0,22673,4233
5106,76,44,5178,4233
5107,76,44,5182,4234
5108,18,0,22673,4234
5109,76,44,5186,4235
5110,18,0,22673,4235
5111,76,66,0,4236
5112,17,1,35592,4236
5113,18,1,35591,4236
5114,17,1,35592,4237
5115,18,1,35591,4237
5116,18,0,21928,4238
5117,76,1,3785,4238
5118,18,0,21928,4239
5119,76,1,3785,4239
5120,18,0,21928,4240
5121,76,1,3785,4240
5122,53,1,37246,4241
5123,53,1,37246,4242
5124,76,44,5123,4243
5125,18,0,22669,4243
5126,76,44,5127,4244
5127,18,0,22669,4244
5133,76,44,5131,4247
5134,18,0,22669,4247
5137,1,0,8524,4249
5138,1,0,3610,4250
5139,1,0,3610,4251
5140,18,0,21928,4252
5141,76,1,3785,4252
5142,18,0,21928,4253
5143,76,1,3785,4253
5144,18,0,21928,4254
5145,76,1,3785,4254
5146,76,1,37498,4255
5147,18,0,22285,4255
5148,76,39,2056,4256
5149,17,0,21653,4256
5150,18,0,21663,4256
5152,76,44,5136,4258
5153,18,0,22670,4258
5154,53,8,383826,4259
5155,53,1,37563,4260
5156,76,44,5140,4261
5157,18,0,22670,4261
5158,76,44,5144,4262
5159,18,0,22670,4262
5162,18,0,21928,4264
5163,76,1,3785,4264
5164,18,0,21928,4265
5165,76,1,3785,4265
5166,18,0,21928,4266
5167,76,1,3785,4266
5171,53,1,37306,4267
5172,76,1,37359,4268
5175,76,44,5192,4271
5176,18,0,22674,4271
5177,76,44,5196,4272
5178,18,0,22674,4272
5179,76,44,5200,4273
5180,18,0,22674,4273
5181,18,0,21928,4274
5182,76,1,3785,4274
5183,18,0,21928,4275
5184,76,1,3785,4275
5185,76,44,5206,4276
5186,18,0,22675,4276
5187,76,44,5210,4277
5188,18,0,22675,4277
5190,18,0,22363,4268
5191,76,44,5214,4279
5192,18,0,22675,4279
5193,18,0,21928,4280
5194,76,1,3785,4280
5195,18,0,21928,4281
5196,76,1,3785,4281
5197,18,0,21928,4282
5198,76,1,3785,4282
5200,17,0,22370,4283
5201,18,0,22369,4283
5202,76,1,37449,4283
5203,76,44,5220,4284
5204,18,0,22676,4284
5205,76,44,5224,4285
5206,18,0,22676,4285
5207,76,44,5228,4286
5208,18,0,22676,4286
5209,18,0,21928,4287
5210,76,1,3785,4287
5211,18,0,21928,4288
5212,76,1,3785,4288
5213,18,0,21928,4289
5214,76,1,3785,4289
5216,76,44,5262,4294
5217,18,0,22678,4294
5218,76,44,5266,4295
5219,18,0,22678,4295
5220,76,44,5270,4296
5221,18,0,22678,4296
5229,18,0,21928,4302
5230,76,1,3785,4302
5231,53,8,378005,4303
5232,18,0,21928,4304
5233,76,1,3785,4304
5234,18,0,21928,4305
5235,76,1,3785,4305
5236,18,0,22426,4306
5237,17,0,22428,4306
5238,18,0,22426,4307
5239,17,0,22429,4307
5240,18,0,22426,4308
5241,17,0,22430,4308
5242,18,0,22426,4309
5243,17,0,22431,4309
5244,18,0,22426,4310
5245,17,0,22432,4310
5246,76,1,37516,4307
5247,76,1,37517,4308
5248,76,1,37518,4309
5249,76,1,37730,4310
5250,76,1,37515,4306
5251,209,1,37537,4311
5252,210,1,37537,4311
5253,53,1,37562,4312
5254,53,1,37561,4313
5255,76,1,37497,4314
5256,18,0,22285,4314
5257,76,1,37558,4315
5258,18,0,22285,4315
5260,17,11,386904,4317
5261,18,10,386904,4317
5262,17,11,387086,4318
5263,18,10,387086,4318
5264,17,11,387097,4319
5265,18,10,387097,4319
5266,18,0,22485,4320
5267,76,42,2117,4320
5268,18,0,22485,4321
5269,76,42,2120,4321
5270,18,0,22486,4322
5271,76,42,2118,4322
5272,18,0,22486,4323
5273,76,42,2121,4323
5274,432,76,22435,4324
5275,274,1,37638,4306
5276,18,47,12,4325
5277,18,0,22508,4326
5278,76,44,5024,4326
5283,18,0,22511,4329
5284,76,42,2114,4329
5286,17,0,22512,4329
5287,17,0,22513,4320
5288,17,0,22514,4322
5289,274,1,37638,4307
5290,274,1,37638,4308
5291,274,1,37638,4309
5292,274,1,37638,4310
5294,202,39,2057,4206
5295,202,39,2062,4331
5296,202,39,2063,4332
5297,202,39,2064,4333
5298,202,39,2065,4334
5299,202,39,2066,4335
5300,202,39,2067,4336
5301,202,39,2068,4337
5302,202,39,2069,4338
5303,202,39,2070,4339
5304,202,39,2071,4340
5305,202,39,2072,4341
5311,76,39,2123,4343
5312,17,0,21653,4343
5313,18,0,21663,4343
5314,18,0,22426,4344
5315,17,0,22432,4344
5316,76,1,37731,4344
5317,274,1,37638,4344
5361,53,1,37859,4361
5362,53,1,37860,4362
5363,53,1,37861,4363
5364,17,11,389689,4364
5365,18,10,389689,4364
5366,17,11,390694,4365
5367,18,10,390694,4365
5368,53,1,37868,4366
5373,53,44,5358,4368
5384,53,1,37883,4369
5385,53,8,390304,4370
5386,76,1,37888,4371
5387,18,0,22577,4371
5388,76,1,37889,4372
5389,18,0,22577,4372
5390,76,1,37890,4373
5391,18,0,22577,4373
5405,203,8,370621,4374
5406,76,1,37935,4364
5408,53,8,374740,4375
5409,53,8,378289,4376
5410,53,8,378290,4377
5411,53,8,378291,4378
5412,53,8,378292,4379
5413,53,8,378293,4380
5414,53,8,378294,4381
5415,53,8,378295,4382
5416,53,8,378296,4383
5417,53,8,378297,4384
5418,53,8,378299,4385
5419,53,8,390662,4387
5420,17,11,390699,4388
5421,18,10,390699,4388
5422,76,1,37956,4388
5423,17,11,390698,4389
5424,18,10,390698,4389
5425,76,1,37957,4389
5426,76,1,37943,4390
5427,18,0,22601,4390
5428,17,0,22614,4390
5429,425,0,22613,4390
5430,426,0,22612,4390
5431,53,1,37911,4391
5432,53,1,37909,4392
5433,53,1,37907,4393
5434,76,1,37908,4394
5435,18,0,22601,4394
5436,17,0,22614,4394
5437,425,0,22613,4394
5438,426,0,22612,4394
5439,76,1,37910,4395
5440,18,0,22601,4395
5441,17,0,22614,4395
5442,425,0,22613,4395
5443,426,0,22612,4395
5444,17,57,391263,4396
5445,18,56,391263,4396
5447,17,11,390695,4397
5448,18,10,390695,4397
5449,76,1,37958,4397
5450,76,1,37959,4365
5451,17,11,390700,4398
5452,18,10,390700,4398
5453,76,1,37955,4398
5454,17,11,390701,4399
5455,18,10,390701,4399
5456,76,1,37954,4399
5457,17,11,390702,4400
5458,18,10,390702,4400
5459,76,1,37953,4400
5460,53,1,37916,4401
5461,53,1,37917,4402
5462,53,1,37918,4403
5463,53,8,390664,4404
5464,53,8,390663,4405
5465,76,1,37906,4406
5466,18,0,22603,4406
5467,17,0,22614,4406
5468,425,0,22613,4406
5469,426,0,22612,4406
5470,76,1,37919,4407
5471,18,0,22603,4407
5472,17,0,22614,4407
5473,425,0,22613,4407
5474,426,0,22612,4407
5475,76,1,37920,4408
5476,18,0,22603,4408
5477,17,0,22614,4408
5478,425,0,22613,4408
5479,426,0,22612,4408
5480,203,8,390976,4386
5481,76,54,391263,4396
5482,1,56,391263,4396
5483,17,57,391263,4409
5484,18,56,391263,4409
5485,76,54,391263,4409
5486,1,56,391263,4409
5487,53,1,37945,4410
5488,53,1,37946,4411
5489,53,1,37962,4412
5490,76,1,37944,4413
5491,18,0,22602,4413
5492,17,0,22614,4413
5493,425,0,22613,4413
5494,426,0,22612,4413
5495,76,1,37960,4414
5496,18,0,22602,4414
5497,17,0,22614,4414
5498,425,0,22613,4414
5499,426,0,22612,4414
5500,76,1,37961,4415
5501,18,0,22602,4415
5502,17,0,22614,4415
5503,425,0,22613,4415
5504,426,0,22612,4415
5505,53,1,37976,4416
5506,53,1,37977,4417
5509,17,57,392623,4418
5510,18,56,392623,4418
5511,76,54,392623,4418
5513,17,57,392771,4420
5514,18,56,392771,4420
5515,76,54,392771,4420
5516,17,57,392771,4421
5517,18,56,392771,4421
5518,76,54,392771,4421
5519,17,57,392623,4422
5520,18,56,392623,4422
5521,76,54,392623,4422
5522,53,1,36881,4423
5523,53,1,37038,4424
5524,53,1,37039,4425
5525,53,1,37035,4426
5526,53,1,37036,4427
5527,53,1,37037,4428
5528,53,1,37040,4429
5529,53,1,37041,4430
5530,53,1,37042,4431
5531,53,1,37043,4432
5532,53,1,37045,4433
5535,53,8,392878,4434
5536,53,8,392879,4435
5537,53,8,392880,4436
5538,53,8,392881,4437
5599,1,65,55859,4457
5600,17,57,393980,4459
5601,18,56,393980,4459
5602,76,54,393980,4459
5604,575,8,372773,4460
5605,578,13,372771,4460
5606,579,1,38249,4460
5607,580,47,142,4460
5608,76,54,376798,4175
5610,17,57,395100,4462
5611,18,56,395100,4462
5612,76,54,395100,4462
5617,17,57,395100,4464
5618,18,56,395100,4464
5619,76,54,395100,4464
5620,583,8,395116,4460
5628,53,0,22895,4469
5629,53,1,38316,4470
5634,404,10,357003,4471
5635,396,8,357003,4471
5636,403,11,357003,4471
5640,398,1,38317,4471
5641,53,8,395596,4472
5643,53,1,38365,4474
5644,53,1,38366,4475
5645,53,1,38367,4476
5646,53,8,395636,4477
5647,53,8,395637,4478
5648,53,8,395638,4479
5649,53,63,70893,4480
5650,53,63,70893,4481
5652,53,63,70906,4483
5653,53,1,38380,4484
5654,53,1,38381,4485
5656,53,63,71137,4482
5657,53,63,70866,4487
5658,53,63,70866,4488
5659,16,27,2517,4489
5660,18,26,2517,4489
5661,17,28,2517,4489
5662,16,27,2518,4490
5663,18,26,2518,4490
5664,17,28,2518,4490
5665,53,1,38413,4499
5666,53,1,38432,4505
5667,53,1,38433,4506
5668,53,1,38434,4507
5669,53,1,38450,4513
5670,53,1,38451,4514
5671,53,1,38452,4515
5672,53,1,38453,4516
5673,53,1,38474,4517
5674,53,63,70893,4518
5675,53,63,71137,4519
5676,53,63,70866,4520
5677,53,63,66419,4521
5679,53,1,3730,4523
5680,53,1,3730,4524
5681,53,1,38432,4525
5682,53,1,38487,4526
5685,53,1,38490,4529
5686,53,1,3730,4530
5687,53,1,3730,4531
5688,53,1,3730,4532
5690,18,38,3,4537
5696,432,10,372239,4543
5700,17,57,397102,4545
5701,18,56,397102,4545
5702,76,54,397102,4545
5704,53,1,38433,4551
5705,53,1,38434,4552
5706,18,1,38584,4553
5708,76,1,38585,4554
5709,18,1,38586,4555
5711,76,1,38588,4556
5714,17,1,35592,4558
5715,18,1,35591,4558
5716,18,0,22937,4559
5717,76,44,5394,4559
5718,18,1,35591,4560
5719,17,1,35592,4560
5720,76,1,35590,4560
5730,18,38,3,4601
5731,18,55,398187,4602
5732,17,58,398187,4602
5733,76,54,398187,4602
5746,18,55,398348,4605
5748,76,54,398348,4605
5750,214,35,201990,4606
5752,6,55,399326,4607
5753,76,1,38731,4609
5754,18,0,23062,4609
5755,17,0,22614,4609
5756,425,0,22613,4609
5757,426,0,22612,4609
5758,53,1,38728,4610
5759,53,1,38730,4611
5760,76,1,38729,4612
5761,18,0,23062,4612
5762,17,0,22614,4612
5763,425,0,22613,4612
5764,426,0,22612,4612
5765,53,1,38732,4613
5766,76,1,38727,4614
5767,18,0,23062,4614
5768,17,0,22614,4614
5769,425,0,22613,4614
5770,426,0,22612,4614
5771,17,11,399060,4615
5772,18,10,399060,4615
5773,76,1,38718,4615
5774,53,8,399058,4616
5778,53,1,38805,4642
5803,18,9,401073,4651
5811,17,57,401388,4654
5812,18,56,401388,4654
5813,76,1,39175,4654
5814,76,23,433899,4651
5815,18,0,23171,4655
5817,76,1,0,4655
5818,18,55,401446,4656
5819,18,55,401478,4657
5820,53,44,5425,4658
5821,53,1,38897,4659
5822,53,1,38898,4660
5823,6,55,399326,4661
5824,6,55,399326,4662
5825,6,0,23052,4663
5826,5,1,38935,4663
5827,6,0,23052,4664
5828,5,1,38937,4664
5829,5,1,38936,4665
5830,6,0,23052,4665
5831,5,1,38938,4666
5832,6,0,23053,4666
5833,6,0,23053,4667
5834,5,1,38939,4667
5835,5,1,38940,4668
5836,6,0,23053,4668
5837,5,1,38941,4669
5838,6,0,23054,4669
5839,6,0,23054,4670
5840,5,1,38942,4670
5841,5,1,38943,4671
5842,6,0,23054,4671
5843,5,1,38944,4672
5844,6,0,23055,4672
5845,6,0,23055,4673
5846,5,1,38945,4673
5847,5,1,38946,4674
5848,6,0,23055,4674
5881,53,1,3730,4683
5893,18,0,23314,4696
5894,76,42,2179,4696
5895,17,0,23315,4696
5896,18,0,23316,4697
5897,76,42,2180,4697
5898,17,0,23315,4697
5899,18,0,23317,4698
5900,76,42,2181,4698
5901,17,0,23315,4698
5905,18,0,23296,4700
5906,76,1,39113,4700
5917,18,0,23344,4706
5922,17,0,23347,4706
5923,209,63,74908,4708
5924,209,63,74909,4711
5925,209,63,74910,4712
5926,209,63,74911,4714
5928,432,56,401388,4716
5929,76,1,39190,4706
5932,18,1,35493,4720
5933,76,8,405858,4720
5934,17,1,35497,4720
5935,53,1,39223,4721
5936,53,1,39224,4722
5937,53,1,39225,4723
5938,53,1,39226,4724
5939,53,1,39226,4725
5940,53,0,22522,4729
5941,53,0,22435,4731
5942,53,0,22515,4732
5943,18,0,23344,4733
5944,76,1,39233,4733
5945,17,0,23347,4733
5946,18,55,407056,4736
5947,17,77,23519,4737
5948,18,76,23519,4737
5949,17,77,23520,4738
5950,18,76,23520,4738
5952,76,75,23519,4737
5953,18,55,405720,4739
5954,76,54,405720,4739
5955,53,75,23519,4740
5958,18,76,23099,4742
5960,18,76,23101,4743
5964,18,76,23102,4745
5966,76,17,75370,4736
5968,76,8,405972,4746
5969,18,1,35493,4746
5970,17,1,35497,4746
5971,53,63,75467,4747
5972,18,0,23344,4748
5973,76,1,39233,4748
5974,17,0,23347,4748
5975,17,57,401388,4749
5976,18,56,401388,4749
5977,76,1,39268,4749
5978,53,63,75467,4750
5981,17,57,405960,4753
5982,18,56,405960,4753
5983,76,54,405960,4753
5984,76,75,23520,4738
5985,53,75,23520,4741
5986,76,17,75441,4754
5987,18,55,407224,4754
5988,53,63,75399,4755
5989,18,0,23545,4756
5990,76,15,75461,4756
5993,53,63,75400,4758
5994,53,63,75401,4759
5995,53,63,75402,4760
5996,76,17,75471,4761
5997,18,55,407668,4761
5998,431,56,401388,4716
5999,18,0,23601,4764
6000,76,15,75478,4764
6001,18,76,23100,4744
6003,432,0,23617,4765
6006,17,0,23627,4771
6007,18,0,23295,4771
6008,76,1,3785,4771
6009,17,0,23628,4772
6010,18,0,23629,4772
6011,76,1,3785,4772
6013,17,77,23100,4744
6014,17,77,23099,4742
6015,17,77,23101,4743
6016,17,77,23102,4745
6017,17,0,23636,4773
6018,18,0,23637,4773
6019,76,1,39391,4773
6020,76,1,39393,4745
6021,76,1,39394,4742
6022,76,1,39395,4743
6023,76,1,39396,4744
6024,17,0,23650,4781
6025,18,0,23648,4781
6026,18,55,408590,4782
6028,17,0,23666,4784
6029,18,0,23310,4784
6030,17,0,23667,4785
6031,18,0,23665,4785
6035,17,0,23669,4787
6036,18,0,23668,4787
6037,17,0,23670,4788
6038,18,0,23671,4788
6039,17,0,23676,4789
6040,18,55,404446,4789
6041,17,0,23677,4790
6042,18,55,408198,4790
