ID,RaceID,SexID,BaseSection,VariationIndex,ColorIndex,Flags,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2]
10024,7,0,0,0,9,5,54746,0,0
10025,7,0,4,0,9,5,54738,0,0
10035,7,1,0,0,7,5,53686,0,0
10036,7,1,4,0,7,5,53680,53683,0
10037,7,1,0,0,8,5,53687,0,0
10038,7,1,4,0,8,5,53681,53684,0
10039,7,1,0,0,9,5,53688,0,0
10040,7,1,4,0,9,5,53682,53685,0
10050,7,1,3,0,9,5,53689,54747,54768
10051,7,1,3,1,9,5,53689,54747,54768
10052,7,1,3,2,9,5,53689,54747,54768
10053,7,1,3,3,9,5,53689,54747,54768
10054,7,1,3,4,9,5,53689,54747,54768
10055,7,1,3,5,9,5,53689,54747,54768
10056,7,1,3,6,9,5,53689,54747,54768
10057,7,1,3,7,9,6,53689,54747,54768
10058,7,1,3,8,9,6,53689,54747,54768
10059,7,1,3,9,9,6,53689,54747,54768
10060,7,1,3,10,9,6,53689,54747,54768
10061,7,1,3,11,9,6,53689,54747,54768
10062,7,1,3,0,10,5,53690,54748,54769
10063,7,1,3,1,10,5,53690,54748,54769
10064,7,1,3,2,10,5,53690,54748,54769
10065,7,1,3,3,10,5,53690,54748,54769
10066,7,1,3,4,10,5,53690,54748,54769
10067,7,1,3,5,10,5,53690,54748,54769
10068,7,1,3,6,10,5,53690,54748,54769
10069,7,1,3,7,10,6,53690,54748,54769
10070,7,1,3,8,10,6,53690,54748,54769
10071,7,1,3,9,10,6,53690,54748,54769
10072,7,1,3,10,10,6,53690,54748,54769
10073,7,1,3,11,10,6,53690,54748,54769
10074,7,1,3,0,11,5,53691,54749,54770
10075,7,1,3,1,11,5,53691,54749,54770
10076,7,1,3,2,11,5,53691,54749,54770
10077,7,1,3,3,11,5,53691,54749,54770
10078,7,1,3,4,11,5,53691,54749,54770
10079,7,1,3,5,11,5,53691,54749,54770
10080,7,1,3,6,11,5,53691,54749,54770
10081,7,1,3,7,11,6,53691,54749,54770
10082,7,1,3,8,11,6,53691,54749,54770
10083,7,1,3,9,11,6,53691,54749,54770
10084,7,1,3,10,11,6,53691,54749,54770
10085,7,1,3,11,11,6,53691,54749,54770
10086,1,1,3,0,10,5,51582,53968,53977
10087,1,1,3,1,10,5,51585,53968,53977
10088,1,1,3,2,10,5,51582,53968,53977
10089,1,1,3,3,10,5,51582,53968,53977
10090,1,1,3,4,10,5,51582,53968,53977
10091,1,1,3,5,10,5,51585,53968,53977
10092,1,1,3,6,10,5,51582,53968,53977
10093,1,1,3,7,10,5,51582,53968,53977
10094,1,1,3,8,10,5,51582,53968,53977
10095,1,1,3,9,10,5,51582,53968,53977
10096,1,1,3,10,10,5,51585,53968,53977
10097,1,1,3,11,10,5,51585,53968,53977
10098,1,1,3,12,10,5,51585,53968,53977
10099,1,1,3,13,10,5,51585,53968,53977
10100,1,1,3,14,10,5,51585,53968,53977
10101,1,1,3,15,10,5,51582,53968,53977
10102,1,1,3,16,10,5,51585,53968,53977
10103,1,1,3,17,10,5,51585,53968,53977
10104,1,1,3,18,10,5,51585,53968,53977
10105,1,1,3,19,10,6,51582,53968,53977
10106,1,1,3,20,10,6,51582,53968,53977
10107,1,1,3,21,10,6,51582,53968,53977
10108,1,1,3,22,10,6,51582,53968,53977
10109,1,1,3,23,10,6,51582,53968,53977
10110,1,1,3,0,11,5,51583,53969,53978
10111,1,1,3,1,11,5,50606,53969,53978
10112,1,1,3,2,11,5,51583,53969,53978
10113,1,1,3,3,11,5,51583,53969,53978
10114,1,1,3,4,11,5,51583,53969,53978
10115,1,1,3,5,11,5,50606,53969,53978
10116,1,1,3,6,11,5,51583,53969,53978
10117,1,1,3,7,11,5,51583,53969,53978
10118,1,1,3,8,11,5,51583,53969,53978
10119,1,1,3,9,11,5,51583,53969,53978
10120,1,1,3,10,11,5,50606,53969,53978
10121,1,1,3,11,11,5,50606,53969,53978
10122,1,1,3,12,11,5,50606,53969,53978
10123,1,1,3,13,11,5,50606,53969,53978
10124,1,1,3,14,11,5,50606,53969,53978
10125,1,1,3,15,11,5,51583,53969,53978
10126,1,1,3,16,11,5,50606,53969,53978
10127,1,1,3,17,11,5,50606,53969,53978
10128,1,1,3,18,11,5,50606,53969,53978
10129,1,1,3,19,11,6,51583,53969,53978
10130,1,1,3,20,11,6,51583,53969,53978
10131,1,1,3,21,11,6,51583,53969,53978
10132,1,1,3,22,11,6,51583,53969,53978
10133,1,1,3,23,11,6,51583,53969,53978
10134,1,1,3,0,12,5,51584,53970,53979
10135,1,1,3,1,12,5,50607,53970,53979
10136,1,1,3,2,12,5,51584,53970,53979
10137,1,1,3,3,12,5,51584,53970,53979
10138,1,1,3,4,12,5,51584,53970,53979
10139,1,1,3,5,12,5,50607,53970,53979
10140,1,1,3,6,12,5,51584,53970,53979
10141,1,1,3,7,12,5,51584,53970,53979
10142,1,1,3,8,12,5,51584,53970,53979
10143,1,1,3,9,12,5,51584,53970,53979
10144,1,1,3,10,12,5,50607,53970,53979
10145,1,1,3,11,12,5,50607,53970,53979
10146,1,1,3,12,12,5,50607,53970,53979
10147,1,1,3,13,12,5,50607,53970,53979
10148,1,1,3,14,12,5,50607,53970,53979
10149,1,1,3,15,12,5,51584,53970,53979
10150,1,1,3,16,12,5,50607,53970,53979
10151,1,1,3,17,12,5,50607,53970,53979
10152,1,1,3,18,12,5,50607,53970,53979
10153,1,1,3,19,12,6,51584,53970,53979
10154,1,1,3,20,12,6,51584,53970,53979
10155,1,1,3,21,12,6,51584,53970,53979
10156,1,1,3,22,12,6,51584,53970,53979
10157,1,1,3,23,12,6,51584,53970,53979
10158,1,1,0,0,12,5,51579,0,0
10159,1,1,4,0,12,5,51573,51576,0
10160,1,1,0,0,13,5,51580,0,0
10161,1,1,4,0,13,5,51574,51577,0
10162,1,1,0,0,14,5,51581,0,0
10163,1,1,4,0,14,5,51575,51578,0
10173,1,0,0,0,12,5,53965,0,0
10174,1,0,4,0,12,5,52984,0,0
10175,1,0,0,0,13,5,53966,0,0
10176,1,0,4,0,13,5,52985,0,0
10177,1,0,0,0,14,5,53967,0,0
10178,1,0,4,0,14,5,52986,0,0
10188,1,0,1,0,12,5,50614,52733,0
10189,1,0,1,0,13,5,50615,52955,0
10190,1,0,1,0,14,5,50616,52890,0
10191,1,0,1,2,12,5,50617,52891,0
10192,1,0,1,2,13,5,50618,52892,0
10193,1,0,1,2,14,5,50619,52893,0
10197,1,1,1,0,12,5,55977,53476,0
10198,1,1,1,0,13,5,55978,53477,0
10199,1,1,1,0,14,5,55979,53478,0
10200,1,1,1,1,12,5,55980,53479,0
10201,1,1,1,1,13,5,55981,53480,0
10202,1,1,1,1,14,5,55982,53481,0
10203,1,1,1,10,12,5,55983,53482,0
10204,1,1,1,10,13,5,55984,53483,0
10205,1,1,1,10,14,5,55985,53484,0
10206,7,1,1,0,7,5,50836,50880,0
10207,7,1,1,0,8,5,50837,50881,0
10208,7,1,1,0,9,5,50838,53373,0
10209,7,1,1,3,7,5,50839,53374,0
10210,7,1,1,3,8,5,50840,53375,0
10211,7,1,1,3,9,5,50841,53376,0
10212,7,1,1,5,7,5,50842,53377,0
10213,7,1,1,5,8,5,50843,53378,0
10214,7,1,1,5,9,5,50844,53379,0
10215,7,0,1,0,7,5,53692,54155,0
10216,7,0,1,0,8,5,53693,54156,0
10217,7,0,1,0,9,5,53694,61196,0
10218,7,0,1,2,7,5,53695,54157,0
10219,7,0,1,2,8,5,53696,54158,0
10220,7,0,1,2,9,5,53697,54159,0
10221,7,0,1,3,7,5,53698,54160,0
10222,7,0,1,3,8,5,53699,54161,0
10223,7,0,1,3,9,5,53700,54162,0
10224,3,1,1,0,11,5,73897,73955,0
10225,3,1,1,0,12,5,73898,73956,0
10226,3,1,1,0,13,5,73899,73957,0
10227,3,1,1,5,11,5,73920,73978,0
10228,3,1,1,5,12,5,73921,73979,0
10229,3,1,1,5,13,5,73922,73980,0
10230,3,1,1,6,11,5,73927,73985,0
10231,3,1,1,6,12,5,73928,73986,0
10232,3,1,1,6,13,5,73929,73987,0
10233,3,0,1,0,19,5,73630,73706,0
10234,3,0,1,0,20,5,73631,73707,0
10235,3,0,1,0,21,5,73632,73708,0
10236,3,0,1,1,19,5,73640,73713,0
10237,3,0,1,1,20,5,73641,73714,0
10238,3,0,1,1,21,5,73642,73715,0
10239,3,0,1,9,19,5,73699,73748,0
10240,3,0,1,9,20,5,73700,73749,0
10241,3,0,1,9,21,5,73701,73750,0
10242,11,1,1,0,12,5,53112,54448,0
10243,11,1,1,0,13,5,53113,54449,0
10244,11,1,1,0,14,5,53114,54450,0
10245,11,1,1,4,12,5,53115,54451,0
10246,11,1,1,4,13,5,53116,54452,0
10247,11,1,1,4,14,5,53117,54453,0
10248,11,1,1,8,12,5,53118,54454,0
10249,11,1,1,8,13,5,53119,54455,0
10250,11,1,1,8,14,5,53120,54456,0
10251,11,0,1,1,14,5,51601,50949,0
10252,11,0,1,1,15,5,51602,50950,0
10253,11,0,1,1,16,5,51603,50951,0
10254,11,0,1,4,14,5,51604,50952,0
10255,11,0,1,4,15,5,51605,50953,0
10256,11,0,1,4,16,5,51606,50954,0
10257,11,0,1,9,14,5,51607,50955,0
10258,11,0,1,9,15,5,51608,50956,0
10259,11,0,1,9,16,5,51609,50957,0
10260,10,0,1,2,16,5,54101,55275,0
10261,10,0,1,2,17,5,54102,55276,0
10262,10,0,1,2,18,5,54103,55277,0
10263,10,0,1,4,16,5,54104,55278,0
10264,10,0,1,4,17,5,54105,55279,0
10265,10,0,1,4,18,5,54106,55280,0
10266,10,0,1,7,16,5,54107,55281,0
10267,10,0,1,7,17,5,54108,55282,0
10268,10,0,1,7,18,5,54109,55283,0
10269,4,1,3,0,10,5,4862,5434,5454
10270,4,1,3,1,10,5,4862,5434,5454
10271,4,1,3,2,10,5,4862,5434,5454
10272,4,1,3,3,10,5,4862,5434,5454
10273,4,1,3,4,10,5,4862,5434,5454
10274,4,1,3,5,10,5,4862,5434,5454
10275,4,1,3,6,10,5,4862,5434,5454
10276,4,1,3,7,10,6,4862,5434,5454
10277,4,1,3,8,10,6,4862,5434,5454
10278,4,1,3,9,10,6,4862,5434,5454
10279,4,1,3,10,10,6,4862,5434,5454
10280,4,1,3,11,10,6,4862,5434,5454
10281,4,1,2,0,10,5,54960,55123,0
10282,4,1,2,1,10,5,54963,55126,0
10283,4,1,2,2,10,5,54966,55129,0
10284,4,1,2,3,10,5,54969,55132,0
10285,4,1,2,4,10,5,54972,55135,0
10286,4,1,2,5,10,5,54975,55138,0
10287,4,1,2,6,10,5,54978,55141,0
10288,4,1,2,7,10,5,54981,55144,0
10289,4,1,2,8,10,5,54984,55147,0
10290,4,1,2,9,10,5,0,0,0
10291,4,1,3,0,11,5,4863,5435,5455
10292,4,1,3,1,11,5,4863,5435,5455
10293,4,1,3,2,11,5,4863,5435,5455
10294,4,1,3,3,11,5,4863,5435,5455
10295,4,1,3,4,11,5,4863,5435,5455
10296,4,1,3,5,11,5,4863,5435,5455
10297,4,1,3,6,11,5,4863,5435,5455
10298,4,1,3,7,11,6,4863,5435,5455
10299,4,1,3,8,11,6,4863,5435,5455
10300,4,1,3,9,11,6,4863,5435,5455
10301,4,1,3,10,11,6,4863,5435,5455
10302,4,1,3,11,11,6,4863,5435,5455
10303,4,1,2,0,11,5,54961,55124,0
10304,4,1,2,1,11,5,54964,55127,0
10305,4,1,2,2,11,5,54967,55130,0
10306,4,1,2,3,11,5,54970,55133,0
10307,4,1,2,4,11,5,54973,55136,0
10308,4,1,2,5,11,5,54976,55139,0
10309,4,1,2,6,11,5,54979,55142,0
10310,4,1,2,7,11,5,54982,55145,0
10311,4,1,2,8,11,5,54985,55148,0
10312,4,1,2,9,11,5,0,0,0
10313,4,1,3,0,12,5,53148,55597,51848
10314,4,1,3,1,12,5,53148,55597,51848
10315,4,1,3,2,12,5,53148,55597,51848
10316,4,1,3,3,12,5,53148,55597,51848
10317,4,1,3,4,12,5,53148,55597,51848
10318,4,1,3,5,12,5,53148,55597,51848
10319,4,1,3,6,12,5,53148,55597,51848
10320,4,1,3,7,12,6,53148,55597,51848
10321,4,1,3,8,12,6,53148,55597,51848
10322,4,1,3,9,12,6,53148,55597,51848
10323,4,1,3,10,12,6,53148,55597,51848
10324,4,1,3,11,12,6,53148,55597,51848
10325,4,1,2,0,12,5,54962,55125,0
10326,4,1,2,1,12,5,54965,55128,0
10327,4,1,2,2,12,5,54968,55131,0
10328,4,1,2,3,12,5,54971,55134,0
10329,4,1,2,4,12,5,54974,55137,0
10330,4,1,2,5,12,5,54977,55140,0
10331,4,1,2,6,12,5,54980,55143,0
10332,4,1,2,7,12,5,54983,55146,0
10333,4,1,2,8,12,5,54986,55149,0
10334,4,1,2,9,12,5,0,0,0
10335,4,1,0,0,9,5,53275,0,0
10336,4,1,4,0,9,5,53272,53143,0
10337,4,1,0,0,10,5,53146,0,0
10338,4,1,4,0,10,5,53273,53144,0
10339,4,1,0,0,11,5,53147,0,0
10340,4,1,4,0,11,5,53274,53145,0
10341,4,1,1,0,9,5,55153,52105,0
10342,4,1,1,0,10,5,55154,52106,0
10343,4,1,1,0,11,5,55155,52107,0
10344,4,1,1,6,9,5,55156,52108,0
10345,4,1,1,6,10,5,55157,52109,0
10346,4,1,1,6,11,5,55158,52110,0
10347,4,1,1,7,9,5,55159,52111,0
10348,4,1,1,7,10,5,55160,52112,0
10349,4,1,1,7,11,5,55161,52113,0
10350,4,0,0,0,9,5,55591,0,0
10351,4,0,1,0,9,5,53278,54360,0
10352,4,0,1,1,9,5,53281,54363,0
10353,4,0,1,4,9,5,53284,54366,0
10354,4,0,4,0,9,5,53152,0,0
10355,4,0,0,0,10,5,55592,0,0
10356,4,0,1,0,10,5,53279,54361,0
10357,4,0,1,1,10,5,53282,54364,0
10358,4,0,1,4,10,5,53285,54367,0
10359,4,0,4,0,10,5,55581,0,0
10360,4,0,0,0,11,5,55593,0,0
10361,4,0,1,0,11,5,53280,54362,0
10362,4,0,1,1,11,5,53283,54365,0
10363,4,0,1,4,11,5,53286,54368,0
10364,4,0,4,0,11,5,55582,0,0
10365,4,0,3,0,10,5,53148,55594,51845
10366,4,0,3,1,10,5,53148,55594,51845
10367,4,0,3,2,10,5,53148,55594,51845
10368,4,0,3,3,10,5,53148,55594,51845
10369,4,0,3,4,10,5,53148,55594,51845
10370,4,0,3,5,10,5,53148,55594,51845
10371,4,0,3,6,10,5,53148,55594,51845
10372,4,0,3,7,10,6,53148,55594,51845
10373,4,0,3,8,10,6,53148,55594,51845
10374,4,0,3,9,10,6,53148,55594,51845
10375,4,0,3,10,10,6,53148,0,0
10376,4,0,3,11,10,6,53148,55594,51845
10377,4,0,2,0,10,5,0,0,0
10378,4,0,2,1,10,5,54012,0,0
10379,4,0,2,2,10,5,54015,0,0
10380,4,0,2,3,10,5,54018,0,0
10381,4,0,2,4,10,5,54957,0,0
10382,4,0,2,5,10,5,54015,0,0
10383,4,0,3,0,11,5,53276,55595,51846
10384,4,0,3,1,11,5,53276,55595,51846
10385,4,0,3,2,11,5,53276,55595,51846
10386,4,0,3,3,11,5,53276,55595,51846
10387,4,0,3,4,11,5,53276,55595,51846
10388,4,0,3,5,11,5,53276,55595,51846
10389,4,0,3,6,11,5,53276,55595,51846
10390,4,0,3,7,11,6,53276,55595,51846
10391,4,0,3,8,11,6,53276,55595,51846
10392,4,0,3,9,11,6,53276,55595,51846
10393,4,0,3,10,11,6,53276,0,0
10394,4,0,3,11,11,6,53276,55595,51846
10395,4,0,2,0,11,5,0,0,0
10396,4,0,2,1,11,5,54013,0,0
10397,4,0,2,2,11,5,54016,0,0
10398,4,0,2,3,11,5,54019,0,0
10399,4,0,2,4,11,5,54958,0,0
10400,4,0,2,5,11,5,54016,0,0
10401,4,0,3,0,12,5,53277,55596,51847
10402,4,0,3,1,12,5,53277,55596,51847
10403,4,0,3,2,12,5,53277,55596,51847
10404,4,0,3,3,12,5,53277,55596,51847
10405,4,0,3,4,12,5,53277,55596,51847
10406,4,0,3,5,12,5,53277,55596,51847
10407,4,0,3,6,12,5,53277,55596,51847
10408,4,0,3,7,12,6,53277,55596,51847
10409,4,0,3,8,12,6,53277,55596,51847
10410,4,0,3,9,12,6,53277,55596,51847
10411,4,0,3,10,12,6,53277,0,0
10412,4,0,3,11,12,6,53277,55596,51847
10413,4,0,2,0,12,5,0,0,0
10414,4,0,2,1,12,5,54014,0,0
10415,4,0,2,2,12,5,54017,0,0
10416,4,0,2,3,12,5,56181,0,0
10417,4,0,2,4,12,5,54959,0,0
10418,4,0,2,5,12,5,54017,0,0
10419,2,0,3,0,8,5,0,0,0
10420,2,0,3,1,8,5,57430,56438,56460
10421,2,0,3,2,8,5,57430,56438,56460
10422,2,0,3,3,8,5,57430,56441,56463
10423,2,0,3,4,8,5,57430,0,56713
10424,2,0,3,5,8,5,57430,56446,56716
10425,2,0,3,6,8,5,57430,56449,56719
10426,2,0,3,7,8,6,57430,0,0
10427,2,0,3,8,8,6,57430,0,0
10428,2,0,3,9,8,6,57430,56438,56460
10429,2,0,3,10,8,6,57430,0,56713
10430,2,0,3,11,8,6,57430,0,56713
10431,2,0,2,0,8,5,0,0,0
10432,2,0,2,1,8,5,51857,51865,0
10433,2,0,2,2,8,5,51858,0,0
10434,2,0,2,3,8,5,53156,51868,0
10435,2,0,2,4,8,5,53156,51868,0
10436,2,0,2,5,8,5,51863,0,0
10437,2,0,2,6,8,5,51863,0,0
10438,2,0,2,7,8,5,53159,0,0
10439,2,0,2,8,8,5,51863,0,0
10440,2,0,2,9,8,5,53160,0,0
10441,2,0,2,10,8,5,53159,0,0
10442,2,0,3,0,9,5,0,0,0
10443,2,0,3,1,9,5,57854,56439,56461
10444,2,0,3,2,9,5,57854,56439,56461
10445,2,0,3,3,9,5,57854,56442,56464
10446,2,0,3,4,9,5,57854,56444,56714
10447,2,0,3,5,9,5,57854,56447,56717
10448,2,0,3,6,9,5,57854,56450,56720
10449,2,0,3,7,9,6,57854,0,0
10450,2,0,3,8,9,6,57854,0,0
10451,2,0,3,9,9,6,57854,56439,56461
10452,2,0,3,10,9,6,57854,56444,56714
10453,2,0,3,11,9,6,57854,56444,56714
10454,2,0,2,0,9,5,0,0,0
10455,2,0,2,1,9,5,53154,51866,0
10456,2,0,2,2,9,5,51859,53165,0
10457,2,0,2,3,9,5,53157,51869,0
10458,2,0,2,4,9,5,53157,51869,0
10459,2,0,2,5,9,5,51864,0,0
10460,2,0,2,6,9,5,51864,0,0
10461,2,0,2,7,9,5,51861,53167,0
10462,2,0,2,8,9,5,51864,0,0
10463,2,0,2,9,9,5,53161,51871,0
10464,2,0,2,10,9,5,51861,53167,0
10465,2,0,3,0,10,5,0,0,0
10466,2,0,3,1,10,5,57855,56440,56462
10467,2,0,3,2,10,5,57855,56440,56462
10468,2,0,3,3,10,5,57855,56443,56465
10469,2,0,3,4,10,5,57855,56445,56715
10470,2,0,3,5,10,5,57855,56448,56718
10471,2,0,3,6,10,5,57855,56451,56721
10472,2,0,3,7,10,6,57855,0,0
10473,2,0,3,8,10,6,57855,0,0
10474,2,0,3,9,10,6,57855,56440,56462
10475,2,0,3,10,10,6,57855,56445,56715
10476,2,0,3,11,10,6,57855,56445,56715
10477,2,0,2,0,10,5,0,0,0
10478,2,0,2,1,10,5,53155,51867,0
10479,2,0,2,2,10,5,51860,53166,0
10480,2,0,2,3,10,5,53158,53164,0
10481,2,0,2,4,10,5,53158,53164,0
10482,2,0,2,5,10,5,53163,0,0
10483,2,0,2,6,10,5,53163,0,0
10484,2,0,2,7,10,5,51862,51870,0
10485,2,0,2,8,10,5,53163,0,0
10486,2,0,2,9,10,5,53162,51872,0
10487,2,0,2,10,10,5,51862,51870,0
10488,2,1,3,0,8,5,57430,56438,56460
10489,2,1,3,1,8,5,57430,56449,56719
10490,2,1,3,2,8,5,57430,56441,56463
10491,2,1,3,3,8,5,57430,56452,56722
10492,2,1,3,4,8,5,57430,56455,56725
10493,2,1,3,5,8,5,57430,56458,56728
10494,2,1,3,6,8,5,57430,56441,56463
10495,2,1,3,7,8,5,57430,0,0
10496,2,1,3,8,8,6,57430,56441,56463
10497,2,1,3,9,8,6,57430,56438,56463
10498,2,1,3,10,8,6,57430,56438,56463
10499,2,1,3,11,8,6,57430,56438,56463
10500,2,1,3,0,9,5,57854,56439,56461
10501,2,1,3,1,9,5,57854,56450,56720
10502,2,1,3,2,9,5,57854,56442,56464
10503,2,1,3,3,9,5,57854,56453,56723
10504,2,1,3,4,9,5,57854,56456,56726
10505,2,1,3,5,9,5,57854,56459,56729
10506,2,1,3,6,9,5,57854,56442,56464
10507,2,1,3,7,9,5,57854,0,0
10508,2,1,3,8,9,6,57854,56442,56464
10509,2,1,3,9,9,6,57854,56439,56464
10510,2,1,3,10,9,6,57854,56439,56464
10511,2,1,3,11,9,6,57854,56439,56464
10512,2,1,3,0,10,5,57855,56440,56462
10513,2,1,3,1,10,5,57855,56451,56721
10514,2,1,3,2,10,5,57855,56443,56465
10515,2,1,3,3,10,5,57855,56454,56724
10516,2,1,3,4,10,5,57855,56457,56727
10517,2,1,3,5,10,5,57855,53208,56730
10518,2,1,3,6,10,5,57855,56443,56465
10519,2,1,3,7,10,5,57855,0,0
10520,2,1,3,8,10,6,57855,56443,56465
10521,2,1,3,9,10,6,57855,56440,56465
10522,2,1,3,10,10,6,57855,56440,56465
10523,2,1,3,11,10,6,57855,56440,56465
10524,2,1,0,0,11,5,57427,0,0
10525,2,1,1,0,11,5,53168,57172,0
10526,2,1,1,7,11,5,53169,53187,0
10527,2,1,1,8,11,5,53171,57175,0
10528,2,1,4,0,11,5,57421,57424,0
10529,2,1,0,0,12,5,57428,0,0
10530,2,1,1,0,12,5,51875,57173,0
10531,2,1,1,7,12,5,51877,53188,0
10532,2,1,1,8,12,5,51878,57176,0
10533,2,1,4,0,12,5,57422,57425,0
10534,2,1,0,0,13,5,57429,0,0
10535,2,1,1,0,13,5,51876,57174,0
10536,2,1,1,7,13,5,53170,53189,0
10537,2,1,1,8,13,5,51879,53190,0
10538,2,1,4,0,13,5,57423,57426,0
10539,1,0,3,0,10,5,0,0,0
10540,1,0,3,1,10,5,50611,53974,53983
10541,1,0,3,2,10,5,50608,53974,53983
10542,1,0,3,3,10,5,50608,53971,53980
10543,1,0,3,4,10,5,50611,53974,53983
10544,1,0,3,5,10,5,50611,53974,53983
10545,1,0,3,6,10,5,50608,53974,53983
10546,1,0,3,7,10,5,50608,53974,53983
10547,1,0,3,8,10,5,50611,53971,53980
10548,1,0,3,9,10,5,50608,53974,53983
10549,1,0,3,10,10,5,50611,53974,53983
10550,1,0,3,11,10,5,50608,53974,53983
10551,1,0,3,12,10,6,50608,53971,53980
10552,1,0,3,13,10,6,50608,53971,53980
10553,1,0,3,14,10,6,50608,53971,53980
10554,1,0,3,15,10,6,50608,53971,53980
10555,1,0,3,16,10,6,50608,53971,53980
10556,1,0,2,0,10,5,54789,55330,0
10557,1,0,2,1,10,5,54792,55333,0
10558,1,0,2,2,10,5,55309,55336,0
10559,1,0,2,3,10,5,55312,55339,0
10560,1,0,2,4,10,5,55315,55342,0
10561,1,0,2,5,10,5,55318,55345,0
10562,1,0,2,6,10,5,55321,55968,0
10563,1,0,2,7,10,5,55324,55971,0
10564,1,0,2,8,10,5,55327,55974,0
10565,1,0,3,0,11,5,0,0,0
10566,1,0,3,1,11,5,50612,53975,53984
10567,1,0,3,2,11,5,50609,53975,53984
10568,1,0,3,3,11,5,50609,53972,53981
10569,1,0,3,4,11,5,50612,53975,53984
10570,1,0,3,5,11,5,50612,53975,53984
10571,1,0,3,6,11,5,50609,53975,53984
10572,1,0,3,7,11,5,50609,53975,53984
10573,1,0,3,8,11,5,50612,53972,53981
10574,1,0,3,9,11,5,50609,53975,53984
10575,1,0,3,10,11,5,50612,53975,53984
10576,1,0,3,11,11,5,50609,53975,53984
10577,1,0,3,12,11,6,50609,53972,53981
10578,1,0,3,13,11,6,50609,53972,53981
10579,1,0,3,14,11,6,50609,53972,53981
10580,1,0,3,15,11,6,50609,53972,53981
10581,1,0,3,16,11,6,50609,53972,53981
10582,1,0,2,0,11,5,54790,55331,0
10583,1,0,2,1,11,5,54793,55334,0
10584,1,0,2,2,11,5,55310,55337,0
10585,1,0,2,3,11,5,55313,55340,0
10586,1,0,2,4,11,5,55316,55343,0
10587,1,0,2,5,11,5,55319,55346,0
10588,1,0,2,6,11,5,55322,55969,0
10589,1,0,2,7,11,5,55325,55972,0
10590,1,0,2,8,11,5,55328,55975,0
10591,1,0,3,0,12,5,0,0,0
10592,1,0,3,1,12,5,50613,53976,53985
10593,1,0,3,2,12,5,50610,53976,53985
10594,1,0,3,3,12,5,50610,53973,53982
10595,1,0,3,4,12,5,50613,53976,53985
10596,1,0,3,5,12,5,50613,53976,53985
10597,1,0,3,6,12,5,50610,53976,53985
10598,1,0,3,7,12,5,50610,53976,53985
10599,1,0,3,8,12,5,50613,53973,53982
10600,1,0,3,9,12,5,50610,53976,53985
10601,1,0,3,10,12,5,50613,53976,53985
10602,1,0,3,11,12,5,50610,53976,53985
10603,1,0,3,12,12,6,50610,53973,53982
10604,1,0,3,13,12,6,50610,53973,53982
10605,1,0,3,14,12,6,50610,53973,53982
10606,1,0,3,15,12,6,50610,53973,53982
10607,1,0,3,16,12,6,50610,53973,53982
10608,1,0,2,0,12,5,54791,55332,0
10609,1,0,2,1,12,5,55308,55335,0
10610,1,0,2,2,12,5,55311,55338,0
10611,1,0,2,3,12,5,55314,55341,0
10612,1,0,2,4,12,5,55317,55344,0
10613,1,0,2,5,12,5,55320,55347,0
10614,1,0,2,6,12,5,55323,55970,0
10615,1,0,2,7,12,5,55326,55973,0
10616,1,0,2,8,12,5,55329,55976,0
10617,2,0,0,0,15,5,56435,0,0
10618,2,0,1,0,15,5,57856,58678,0
10619,2,0,1,1,15,5,57862,58683,0
10620,2,0,1,5,15,5,57872,58691,0
10621,2,0,4,0,15,5,56426,0,0
10622,2,0,0,0,16,5,56436,0,0
10623,2,0,1,0,16,5,57857,58679,0
10624,2,0,1,1,16,5,57863,58684,0
10625,2,0,1,5,16,5,57873,58692,0
10626,2,0,4,0,16,5,56427,0,0
10627,2,0,0,0,17,5,56437,0,0
10628,2,0,1,0,17,5,57861,58682,0
10629,2,0,1,1,17,5,57865,58687,0
10630,2,0,1,5,17,5,57876,58695,0
10631,2,0,4,0,17,5,56428,0,0
10632,6,1,0,0,11,5,57495,57496,0
10633,6,1,1,0,11,5,56756,54020,0
10634,6,1,1,2,11,5,56761,57256,0
10635,6,1,1,3,11,5,56765,57260,0
10636,6,1,4,0,11,5,57489,57492,0
10637,6,1,0,0,12,5,57497,57498,0
10638,6,1,1,0,12,5,56757,57252,0
10639,6,1,1,2,12,5,56762,57257,0
10640,6,1,1,3,12,5,56766,57261,0
10641,6,1,4,0,12,5,57490,57493,0
10642,6,1,0,0,13,5,57499,57500,0
10643,6,1,1,0,13,5,56758,57253,0
10644,6,1,1,2,13,5,56763,57258,0
10645,6,1,1,3,13,5,56767,57262,0
10646,6,1,4,0,13,5,57491,57494,0
10647,6,0,0,0,19,5,55404,55405,0
10648,6,0,1,0,19,5,57502,53213,0
10649,6,0,1,2,19,5,57505,58458,0
10650,6,0,1,4,19,5,57508,58461,0
10651,6,0,4,0,19,5,55384,0,0
10652,6,0,0,0,20,5,55406,55407,0
10653,6,0,1,0,20,5,57503,58457,0
10654,6,0,1,2,20,5,57506,58459,0
10655,6,0,1,4,20,5,57509,58462,0
10656,6,0,4,0,20,5,55385,0,0
10657,6,0,0,0,21,5,56315,56316,0
10658,6,0,1,0,21,5,57504,53214,0
10659,6,0,1,2,21,5,57507,58460,0
