ID,Type,SplineType,Red,Green,Blue,Alpha,Flags
25727,4,1,0,255,255,255,2
25728,2,2,255,0,255,255,2
25730,5,3,255,255,0,255,2
25735,5,3,255,255,0,255,0
25736,5,3,255,255,0,255,2
25737,3,0,255,0,255,255,2
25813,3,0,255,0,255,255,2
25814,3,0,255,0,255,255,2
25816,3,0,0,0,255,255,2
25817,3,0,24,255,0,255,2
25818,2,2,255,0,255,255,2
25820,2,2,255,0,255,255,2
25821,2,2,255,0,255,255,2
25822,2,2,255,0,255,255,2
25823,2,2,255,0,255,255,2
25828,3,0,0,0,255,255,2
25831,3,0,255,52,0,255,2
25841,3,0,255,0,211,255,2
25846,3,0,0,248,255,255,2
25847,3,0,0,248,255,255,2
25849,3,0,255,0,0,255,2
25850,3,0,255,0,0,255,2
25851,3,0,255,0,0,255,2
25852,3,0,255,0,0,255,2
25853,3,0,0,0,255,255,2
25854,2,2,255,0,255,255,0
25855,2,2,255,0,255,255,2
25856,2,2,255,0,255,255,2
25857,2,2,255,0,255,255,2
25858,3,0,255,0,0,255,2
25885,5,3,255,255,0,255,2
25887,5,3,255,255,0,255,2
25888,3,0,0,255,0,255,2
25889,3,0,0,255,0,255,2
25890,3,0,0,255,0,255,2
25891,3,0,0,255,0,255,2
25892,3,0,0,255,0,255,2
25897,5,3,255,255,0,255,2
25907,4,1,0,255,255,255,2
25908,3,0,0,0,255,255,2
25921,4,0,0,0,255,255,2
25922,3,0,0,120,255,255,2
25924,3,0,255,159,0,255,2
25926,3,0,40,133,46,255,2
25927,2,2,255,0,8,255,2
25928,3,0,0,0,255,255,2
25931,3,0,0,0,255,255,2
25938,3,0,255,0,80,255,2
25939,3,0,252,255,0,255,2
25940,4,0,0,0,255,255,2
25941,3,0,0,0,255,255,2
25942,3,0,26,255,0,255,2
25943,3,0,0,0,255,255,2
25944,4,0,0,0,255,255,2
25945,3,0,0,0,255,255,2
25946,3,0,255,0,80,255,2
25947,3,0,255,159,0,255,2
25948,3,0,0,0,255,255,2
25949,3,0,0,0,255,255,2
25950,3,0,0,0,255,255,2
25951,3,0,0,0,255,255,2
25952,3,0,0,0,255,255,2
25953,3,0,0,0,255,255,2
25955,2,2,255,0,255,255,2
25959,3,0,255,255,0,255,2
25960,3,0,255,255,0,255,2
25961,3,0,255,255,0,255,2
25962,3,0,255,255,0,255,2
25963,3,0,255,255,0,255,2
25964,3,0,255,255,0,255,2
25966,3,0,255,159,0,255,2
25967,3,0,255,0,80,255,2
25968,4,1,0,0,255,255,2
25969,3,0,0,0,255,255,2
25970,3,0,252,255,0,255,2
25971,4,0,0,0,255,255,2
25972,3,0,0,120,255,255,2
25973,4,0,0,0,255,255,2
25976,3,1,255,186,0,255,2
25977,4,0,0,255,191,255,2
25978,3,0,0,255,247,255,2
25979,3,0,255,0,80,255,2
25980,3,0,148,5,161,255,2
25981,3,0,255,0,255,255,2
25982,4,0,0,255,191,255,2
25983,3,0,0,255,247,255,2
25984,3,0,255,0,80,255,2
25986,3,0,252,255,0,255,2
25987,3,0,40,133,46,255,2
25989,3,0,26,255,0,255,2
25990,3,0,0,0,255,255,2
25991,3,0,0,0,255,255,2
25996,5,3,255,255,0,255,2
25997,3,0,255,0,80,255,2
25998,4,0,0,255,191,255,2
25999,3,0,0,255,247,255,2
26000,4,0,0,255,191,255,2
26001,3,0,0,255,247,255,2
26002,2,2,255,0,255,255,2
26004,3,0,26,255,0,255,2
26005,3,0,252,255,0,255,2
26006,3,0,40,133,46,255,2
26007,3,0,255,0,80,255,2
26009,3,0,134,0,255,255,2
26010,3,0,255,0,80,255,2
26011,3,0,26,255,0,255,2
26012,3,0,252,255,0,255,2
26013,3,0,40,133,46,255,2
26014,4,0,0,255,191,255,2
26015,3,0,0,255,247,255,2
26016,3,0,134,0,255,255,2
26017,4,0,0,255,191,255,2
26018,3,0,0,255,247,255,2
26019,3,0,255,0,80,255,2
26020,3,0,26,255,0,255,2
26021,3,0,252,255,0,255,2
26022,3,0,40,133,46,255,2
26023,4,0,0,255,191,255,2
26024,3,0,0,255,247,255,2
26025,4,0,0,255,191,255,2
26026,3,0,0,255,247,255,2
26027,2,2,255,0,255,255,2
26028,3,0,0,0,255,255,2
26029,2,2,255,0,255,255,2
26030,2,2,255,0,255,255,2
26031,2,2,255,0,255,255,2
26032,2,2,255,0,255,255,2
26033,2,2,255,0,255,255,2
26034,2,2,255,0,255,255,2
26035,2,2,255,0,255,255,2
26036,2,2,255,0,255,255,2
26037,2,2,255,0,255,255,2
26038,2,2,255,0,255,255,2
26039,3,0,0,0,255,255,2
26040,3,0,134,0,255,255,2
26041,2,2,255,0,255,255,2
26042,2,2,255,0,255,255,2
26043,2,2,255,0,255,255,2
26044,2,2,255,0,255,255,2
26046,5,3,255,0,229,255,2
26054,3,0,0,255,27,255,2
26055,3,0,0,255,17,255,2
26056,3,0,0,255,39,255,2
26057,3,0,0,255,4,255,2
26058,3,0,0,255,24,255,2
26059,3,0,0,0,255,255,2
26060,3,0,255,0,255,255,2
26063,2,2,255,0,255,255,2
26065,3,0,27,255,0,255,2
26067,3,0,0,0,255,255,2
26068,3,0,0,0,255,255,2
26069,3,0,0,0,255,255,2
26070,3,0,0,0,255,255,2
26071,4,1,0,255,255,255,2
26072,2,2,255,0,255,255,2
26073,4,1,0,255,255,255,2
26074,3,0,0,0,255,255,2
26075,3,0,0,255,1,255,2
26076,2,2,0,255,18,255,2
26077,3,0,0,255,19,255,2
26078,3,0,0,255,18,255,2
26079,3,0,18,255,0,255,2
26080,3,0,0,255,24,255,2
26081,4,1,0,255,255,255,2
26082,3,0,0,0,255,255,2
26083,5,3,255,255,0,255,2
26084,5,3,255,255,0,255,2
26085,4,1,0,255,255,255,2
26086,4,1,0,255,255,255,2
26087,3,0,0,0,255,255,2
26088,3,0,110,110,255,255,2
26089,2,2,255,0,255,255,2
26092,2,2,255,0,255,255,2
26093,3,0,255,66,0,255,2
26094,5,3,255,255,0,255,2
26095,3,0,0,0,255,255,3
26096,2,2,255,0,255,255,2
26097,2,2,255,0,255,255,2
26098,2,2,255,7,0,255,2
26099,3,0,0,0,255,255,3
26100,3,0,0,0,255,255,2
26101,3,0,0,0,255,255,2
26102,4,1,0,255,255,255,2
26103,4,1,0,255,255,255,2
26104,4,1,0,255,255,255,2
26105,4,1,0,255,255,255,2
26106,4,1,0,255,255,255,2
26107,4,1,0,255,255,255,2
26108,2,2,255,0,255,255,2
26109,2,2,255,0,255,255,2
26110,2,2,255,0,255,255,2
26111,3,0,0,0,255,255,2
26112,2,2,255,0,255,255,2
26113,3,0,0,0,255,255,2
26114,2,2,0,243,255,255,2
26115,2,2,250,250,250,255,2
26131,2,2,255,0,255,255,2
26134,2,2,255,0,255,255,2
26135,2,2,255,0,255,255,2
26136,2,2,255,0,255,255,2
26137,2,2,255,0,255,255,2
26138,2,2,255,0,255,255,2
26139,2,2,255,0,255,255,2
26140,2,2,255,0,255,255,2
26142,3,0,0,0,255,255,2
26143,2,2,255,0,255,255,2
26144,2,2,255,0,255,255,2
26145,2,2,255,0,255,255,2
26146,2,2,255,0,255,255,2
26147,2,2,255,0,255,255,2
26148,2,2,255,0,255,255,2
26150,2,2,255,0,255,255,2
26151,3,0,0,0,255,255,2
26152,3,0,31,255,0,255,2
26153,3,0,31,255,0,255,2
26154,4,1,0,255,255,255,2
26155,3,0,0,0,255,255,2
26156,2,2,255,0,255,255,2
26157,2,2,255,0,255,255,2
26158,4,1,0,255,244,255,2
26159,3,0,0,0,255,255,2
26160,3,0,0,0,255,255,2
26161,4,0,0,255,191,255,2
26163,3,0,0,255,247,255,2
26164,5,3,255,255,0,255,2
26165,2,2,139,51,36,255,2
26166,2,2,48,112,122,255,2
26167,2,2,131,255,0,255,2
26168,2,2,237,239,192,255,2
26169,3,0,0,0,255,255,2
26170,2,2,255,0,255,255,2
26171,2,2,255,0,255,255,2
26172,2,2,255,0,255,255,2
26173,2,2,255,0,255,255,2
26175,3,0,0,0,255,255,2
26176,2,2,255,0,255,255,2
26177,2,2,255,0,255,255,2
26178,2,2,255,0,255,255,2
26179,2,2,255,0,255,255,2
26180,2,2,255,0,255,255,2
26181,3,0,0,0,255,255,2
26182,3,0,0,0,255,255,2
26183,2,2,255,0,255,255,2
26184,2,2,255,0,255,255,2
26185,2,2,255,0,255,255,2
26186,2,2,255,0,255,255,2
26187,3,0,0,0,255,255,2
26188,3,0,0,255,8,255,2
26189,3,0,13,255,0,255,2
26190,3,0,0,0,255,255,2
26194,3,0,26,255,0,255,2
26195,3,0,21,255,0,255,2
26196,4,1,0,255,255,255,2
26197,3,0,0,0,255,255,2
26198,2,2,255,0,255,255,2
26199,2,2,255,0,255,255,2
26200,3,0,0,0,255,255,2
26201,3,0,0,255,2,255,2
26203,4,1,0,255,255,255,2
26204,3,0,0,0,255,255,2
26205,3,0,15,255,0,255,2
26206,3,0,0,0,255,255,2
26207,3,0,0,0,255,255,2
26210,5,3,255,255,0,255,0
26212,5,3,255,255,0,255,2
26213,5,3,255,255,0,255,2
26214,3,0,30,255,0,255,2
26216,4,1,0,235,255,255,2
26217,3,0,0,235,255,255,2
26218,3,0,255,0,255,255,2
26220,3,0,255,0,207,255,2
26222,3,0,255,0,255,255,2
26223,3,0,0,0,255,255,2
26224,3,0,0,0,255,255,2
26225,3,0,0,0,255,255,2
26226,3,0,0,0,255,255,2
26227,3,0,0,0,255,255,2
26228,3,0,0,0,255,255,2
26229,3,0,0,0,255,255,2
26230,3,0,0,0,255,255,2
26231,3,0,0,0,255,255,2
26232,3,0,0,0,255,255,2
26233,3,0,0,0,255,255,2
26234,3,0,0,0,255,255,2
26235,3,0,0,0,255,255,2
26236,2,2,255,0,255,255,2
26237,4,0,0,255,255,255,2
26238,3,0,0,0,255,255,2
26239,3,0,0,255,22,255,2
26240,3,0,255,230,0,255,2
26241,3,0,255,0,26,255,2
26242,3,0,0,0,255,255,2
26243,3,0,0,0,255,255,2
26244,3,0,0,0,255,255,2
26245,3,0,0,0,255,255,2
26246,3,0,0,0,255,255,2
26248,5,3,255,255,0,255,2
26250,5,3,255,255,0,255,2
26251,4,1,0,235,255,255,2
26252,3,0,0,235,255,255,2
26253,2,2,255,0,255,255,2
26272,2,2,255,0,255,255,2
26273,3,0,0,235,255,255,2
26274,4,1,0,235,255,255,2
26276,4,1,0,235,255,255,2
26277,3,0,0,235,255,255,2
26281,4,1,0,235,255,255,2
26282,3,0,0,235,255,255,2
26285,4,1,0,235,255,255,2
26286,3,0,0,235,255,255,2
26287,5,3,255,255,0,255,2
26288,3,0,255,0,255,255,2
26289,4,1,0,235,255,255,2
26290,3,0,0,235,255,255,2
26291,2,2,255,0,255,255,2
26292,3,0,255,0,21,255,2
26293,2,2,240,255,0,255,2
26294,4,1,0,255,222,255,2
26295,3,0,0,0,255,255,2
26296,4,1,0,235,255,255,2
26297,3,0,0,235,255,255,2
26298,3,0,0,0,255,255,2
26299,3,0,0,0,255,255,2
26300,3,0,0,0,255,255,2
26301,3,0,0,255,22,255,2
26303,4,0,0,255,255,255,2
26304,3,0,0,0,255,255,2
26306,3,0,255,230,0,255,2
26307,3,0,255,0,255,255,2
26308,3,0,0,235,255,255,2
26309,4,1,0,235,255,255,2
26310,4,1,0,255,255,255,2
26311,3,0,0,0,255,255,2
26312,3,0,255,0,255,255,2
26313,4,0,0,0,255,255,2
26314,3,0,0,0,255,255,2
26315,4,1,0,235,255,255,2
26316,3,0,0,235,255,255,2
26317,4,0,255,0,255,255,2
26318,4,1,0,255,255,255,2
26319,3,0,0,0,255,255,2
26320,3,0,0,0,255,255,2
26321,3,0,255,0,255,255,2
26322,4,0,0,0,255,255,2
26323,3,0,0,0,255,255,2
26325,3,0,0,255,22,255,2
26326,3,0,255,230,0,255,2
26327,4,0,0,255,255,255,2
26328,3,0,0,0,255,255,2
26329,3,0,0,0,255,255,2
26330,4,1,0,235,255,255,2
26331,3,0,0,235,255,255,2
26332,3,0,255,0,255,255,2
26333,3,0,0,0,255,255,2
26334,3,0,0,0,255,255,2
26335,3,0,0,255,22,255,2
26337,3,0,0,230,255,255,2
26338,3,0,255,230,0,255,2
26339,4,0,0,255,255,255,2
26340,3,0,0,0,255,255,2
26350,2,2,255,0,255,255,2
26351,2,2,255,0,255,255,2
26352,4,1,0,235,255,255,2
26353,3,0,0,235,255,255,2
26354,3,0,255,0,255,255,2
26356,3,0,255,0,255,255,2
26357,3,0,255,0,255,255,2
26358,4,1,0,255,255,255,2
26359,4,1,0,255,255,255,2
26360,4,1,0,255,255,255,2
26361,4,1,0,255,255,255,2
26363,3,0,0,0,255,255,2
26364,3,0,0,0,255,255,2
26365,3,0,0,0,255,255,2
26366,3,0,0,0,255,255,2
26367,3,0,0,0,255,255,2
26368,3,0,0,0,255,255,2
26369,3,0,0,0,255,255,2
26370,3,0,0,0,255,255,2
26371,3,0,0,0,255,255,2
26372,3,0,0,0,255,255,2
26373,2,2,255,0,255,255,2
26374,2,2,255,0,255,255,2
26375,3,0,0,0,255,255,2
26376,3,0,0,0,255,255,2
26377,2,2,255,0,80,255,2
26378,3,0,167,0,255,255,2
26389,2,2,255,0,255,255,2
26390,3,0,0,255,24,255,2
26391,4,1,0,230,255,255,2
26392,4,1,73,0,255,255,2
26393,3,0,255,0,229,255,2
26394,3,0,0,0,255,255,2
26396,2,2,255,0,255,255,2
26399,2,2,0,255,9,255,2
26400,4,1,0,255,255,255,2
26401,4,1,0,255,255,255,2
26402,3,0,0,0,255,255,2
26403,3,0,123,76,62,255,2
26404,3,0,0,0,255,255,2
26405,2,2,255,0,255,255,2
26406,4,1,0,255,255,255,2
26407,3,0,0,0,255,255,2
26408,4,1,0,255,255,255,2
26409,4,1,0,255,255,255,2
26410,2,2,0,214,255,255,2
26411,2,2,255,0,255,255,2
26412,2,2,252,253,234,255,2
26413,3,0,0,255,198,255,2
26415,2,2,0,0,255,255,2
26416,2,2,122,0,255,255,2
26417,4,1,0,255,255,255,2
26418,3,0,0,0,255,255,2
26419,4,1,0,255,255,255,2
26420,4,1,0,255,255,255,2
26421,2,2,240,255,0,255,2
26423,4,1,0,235,255,255,2
26424,3,0,0,235,255,255,2
26431,4,1,0,255,255,255,2
26432,4,1,0,255,255,255,2
26435,2,2,255,0,216,255,2
26436,3,0,0,255,24,255,2
26437,4,1,0,255,255,255,2
26438,3,0,0,0,255,255,2
26439,2,2,128,0,128,255,2
26440,3,0,167,0,255,255,2
26441,3,0,18,140,48,255,2
26442,3,0,167,0,255,255,2
26443,3,0,255,0,255,255,2
26444,3,0,0,0,255,255,2
26445,3,0,0,0,255,255,2
26446,4,1,0,255,255,255,2
26448,3,0,0,255,8,255,2
26449,3,0,18,140,48,255,2
26450,4,1,0,255,225,255,2
26451,2,2,0,255,4,255,2
26452,3,0,0,255,1,255,2
26453,3,0,160,255,0,255,2
26454,3,0,0,0,255,255,2
26455,3,0,18,140,48,255,2
26456,3,0,18,140,48,255,2
26458,3,0,18,140,48,255,2
26459,3,0,18,140,48,255,2
26460,3,0,18,140,48,255,2
26461,3,0,0,0,255,255,2
26462,3,0,18,140,48,255,2
26463,3,0,0,0,255,255,2
26464,2,2,255,0,255,255,2
26465,3,0,18,140,48,255,2
26466,3,0,18,140,48,255,2
26467,3,0,18,140,48,255,2
26468,3,0,18,140,48,255,2
26469,2,2,255,0,255,255,2
26470,4,0,0,255,255,255,2
26471,3,0,0,0,255,255,2
26472,4,0,0,255,255,255,2
26473,3,0,0,0,255,255,2
26474,4,0,0,255,255,255,2
26475,3,0,0,0,255,255,2
26477,3,0,255,0,255,255,2
26478,3,0,0,255,22,255,2
26479,3,0,0,230,255,255,2
26480,3,0,255,230,0,255,2
26481,3,0,255,0,255,255,2
26482,3,0,0,255,22,255,2
26483,3,0,0,230,255,255,2
26484,3,0,255,230,0,255,2
26485,4,0,0,255,255,255,2
26486,3,0,0,0,255,255,2
26487,2,2,255,0,255,255,2
26490,2,2,255,0,255,255,2
26491,2,2,255,0,255,255,2
26492,2,2,255,0,255,255,2
26493,2,2,255,0,255,255,2
26494,4,1,0,255,255,255,2
26495,4,1,0,255,255,255,2
26496,2,2,255,0,255,255,2
26497,2,2,255,0,255,255,2
26498,2,2,255,0,255,255,2
26499,3,0,0,255,24,255,2
26501,3,0,0,255,24,255,2
26502,2,2,255,0,255,255,2
26503,3,0,0,255,24,255,2
26504,3,0,0,255,24,255,2
26505,4,1,0,255,255,255,2
26507,4,1,0,255,255,255,2
26508,4,1,0,255,255,255,2
26509,2,2,255,0,255,255,0
26510,2,2,255,0,255,255,2
26511,2,2,255,0,255,255,2
26512,2,2,255,0,255,255,2
26513,4,1,0,255,255,255,2
26514,4,1,0,255,255,255,2
26515,4,1,0,255,255,255,2
26516,4,1,0,255,255,255,2
26517,4,1,0,255,255,255,2
26518,3,0,0,255,24,255,2
26519,2,2,255,0,255,255,2
26520,3,0,26,0,255,255,2
26521,2,2,255,0,255,255,2
26522,3,0,0,255,24,255,2
26523,2,2,255,0,255,255,2
26524,2,2,255,0,255,255,2
26525,2,2,255,0,255,255,2
26526,2,2,255,0,255,255,2
26527,2,2,10,255,0,255,2
26528,2,2,18,255,0,255,2
26529,4,1,0,255,255,255,2
26530,4,1,0,255,255,255,2
26532,4,1,0,255,255,255,2
26533,2,2,19,255,0,255,2
26534,3,0,0,0,255,255,2
26535,2,2,0,203,211,255,2
26536,2,2,255,0,255,255,2
26538,3,0,0,255,24,255,2
26539,2,2,255,0,255,255,2
26540,4,1,0,255,255,255,2
26541,4,1,0,255,255,255,2
26542,2,2,255,0,255,255,2
26543,2,2,255,0,255,255,2
26544,2,2,255,0,255,255,2
26546,2,2,255,0,255,255,2
26547,2,2,66,255,255,255,2
26548,3,0,0,255,24,255,2
26549,2,2,255,4,0,255,2
26550,2,2,255,146,0,255,2
26551,2,2,255,173,0,255,2
26552,2,2,178,255,0,255,2
26553,2,2,0,80,92,255,2
26554,2,2,255,162,0,255,2
26555,3,0,0,255,24,255,2
26557,3,0,0,0,255,255,2
26558,3,0,0,255,24,255,2
26559,3,0,0,0,255,255,2
26560,3,0,0,0,255,255,2
26561,3,0,0,0,255,255,2
26562,4,1,0,255,255,255,2
26563,3,0,0,0,255,255,2
26564,2,2,160,0,255,255,2
26565,2,2,255,0,27,255,2
26569,2,2,255,0,255,255,2
26570,3,0,0,0,255,255,2
26571,4,1,0,255,255,255,2
26572,3,0,0,0,255,255,2
26573,3,0,0,230,255,255,2
26574,2,2,255,94,0,255,2
26575,2,2,255,0,136,255,2
26576,2,2,255,184,0,255,2
26577,2,2,51,138,11,255,2
26579,5,3,255,255,0,255,2
26580,2,2,255,0,255,255,2
26581,2,2,255,0,255,255,2
26582,4,1,0,255,255,255,2
26583,3,0,0,179,255,255,2
26585,4,1,0,255,255,255,2
26586,2,2,47,0,255,255,2
26600,4,1,0,255,255,255,2
26601,4,1,0,255,255,255,2
26602,4,1,0,255,255,255,2
26603,3,0,0,179,255,255,2
26604,2,2,255,0,27,255,2
26605,2,2,255,0,255,255,2
26606,4,1,0,255,255,255,2
26607,4,1,0,255,255,255,2
26608,2,2,255,2,0,255,2
26609,2,2,19,255,0,255,2
26610,2,2,255,0,255,255,2
26611,5,3,255,255,0,255,2
26612,2,2,255,0,255,255,2
26613,2,2,255,0,255,255,2
26614,2,2,255,0,255,255,2
26615,2,2,255,0,255,255,2
26616,2,2,255,0,12,255,2
26617,2,2,255,0,255,255,2
26618,5,3,255,255,0,255,2
26619,3,0,26,255,0,255,2
26620,3,0,26,255,0,255,2
26621,3,0,252,255,0,255,2
26622,3,0,252,255,0,255,2
26623,3,0,40,133,46,255,2
26624,3,0,40,133,46,255,2
26626,3,0,255,0,80,255,2
26627,3,0,0,0,255,255,2
26628,3,0,0,0,255,255,2
26635,3,0,0,255,247,255,2
26636,3,0,255,0,255,255,2
26639,4,1,0,255,255,255,2
26640,3,0,0,0,255,255,2
26642,2,2,255,0,255,255,2
26643,3,0,0,255,255,255,2
26644,3,0,0,255,255,255,2
26645,4,1,0,255,255,255,2
26646,3,0,0,0,255,255,2
26647,4,1,0,255,255,255,2
26648,3,0,0,0,255,255,2
26649,3,0,123,76,62,255,2
26650,4,1,0,255,255,255,2
26651,3,0,0,0,255,255,2
26652,4,1,0,255,255,255,2
26653,3,0,0,0,255,255,2
26654,4,1,0,255,255,255,2
26655,3,0,0,0,255,255,2
26656,4,1,0,255,255,255,2
26657,3,0,0,0,255,255,2
26658,2,2,98,0,255,255,2
26659,4,1,0,255,255,255,2
26660,3,0,0,0,255,255,2
26661,4,1,0,255,255,255,2
26662,3,0,0,0,255,255,2
26664,4,1,0,255,255,255,2
26665,3,0,0,0,255,255,2
26666,3,0,0,0,255,255,2
26667,2,2,169,247,246,255,2
26668,4,1,0,255,255,255,2
26669,3,0,0,0,255,255,2
26670,4,1,0,255,255,255,2
26671,3,0,0,0,255,255,2
26672,4,1,0,255,255,255,2
26673,3,0,0,0,255,255,2
26674,3,0,123,76,62,255,2
26676,2,2,0,27,255,255,2
26677,2,2,124,204,246,255,2
26678,3,0,31,255,0,255,2
26679,5,3,255,255,0,255,0
26680,2,2,255,0,255,255,2
26681,2,2,255,0,255,255,2
26682,2,2,255,0,255,255,2
26683,2,2,255,0,255,255,2
26684,3,0,109,0,255,255,2
26685,3,0,0,159,255,255,2
26686,3,0,0,0,255,255,2
26687,3,0,255,0,37,255,2
26688,2,2,40,0,255,255,2
26689,2,2,255,0,255,255,2
26690,2,2,0,128,255,255,2
26691,2,2,255,0,15,255,2
26692,2,2,255,0,255,255,2
26693,2,2,112,0,255,255,2
26694,2,2,81,0,255,255,2
26695,2,2,248,221,248,255,2
26696,2,2,255,0,255,255,2
26697,2,2,255,0,255,255,2
26698,2,2,255,0,255,255,2
26699,2,2,255,0,255,255,2
26700,2,2,0,255,18,255,2
26701,2,2,255,0,255,255,2
26702,2,2,255,0,255,255,2
26703,2,2,255,0,255,255,2
26704,3,0,0,0,255,255,2
26705,4,1,0,255,255,255,2
26706,3,0,0,0,255,255,2
26707,4,1,0,255,255,255,2
26708,3,0,0,255,255,255,2
26709,4,1,0,255,255,255,2
26710,3,0,0,0,255,255,2
26711,4,1,0,255,255,255,2
26712,3,0,0,0,255,255,2
26713,4,1,0,255,255,255,2
26714,3,0,0,0,255,255,2
26715,4,1,0,255,255,255,2
26716,2,2,47,0,255,255,2
26717,4,1,0,255,255,255,2
26719,3,0,0,179,255,255,2
26722,2,2,106,0,255,255,2
26723,2,2,240,225,240,255,2
26724,3,0,0,0,255,255,2
26725,2,2,255,0,18,255,2
26726,2,2,255,134,0,255,2
26727,3,0,0,255,242,255,2
26728,3,0,255,181,0,255,2
26729,2,2,255,139,98,255,2
26731,2,2,0,255,3,255,2
26732,2,2,255,0,255,255,2
26733,3,0,0,0,255,255,2
26734,3,0,0,0,255,255,2
26735,3,0,0,255,181,255,2
26736,3,0,229,255,0,255,2
26739,2,2,255,0,255,255,2
26740,3,0,0,0,255,255,2
26742,3,0,0,0,255,255,2
26743,3,0,0,0,255,255,2
26744,3,0,0,0,255,255,2
26745,3,0,0,0,255,255,2
26746,3,0,255,0,255,255,2
26747,3,0,0,0,255,255,2
26748,2,2,255,0,41,255,2
26749,3,0,255,0,255,255,2
26750,3,0,0,0,255,255,2
26751,2,2,255,2,0,255,2
26752,2,2,255,153,0,255,2
26753,2,2,255,0,255,255,2
26754,2,2,84,0,255,255,2
26755,2,2,255,114,0,255,2
26756,3,0,255,52,0,255,2
26757,3,0,198,255,0,255,2
26758,3,0,0,0,255,255,2
26759,2,2,255,0,255,255,2
26760,3,0,0,0,255,255,2
26761,2,2,255,9,0,255,2
26762,5,3,255,255,0,255,2
26764,4,1,0,0,255,255,2
26765,4,1,255,125,0,255,2
26770,3,0,0,255,232,255,2
26771,2,2,155,0,255,255,2
26772,3,0,255,0,93,255,2
26774,2,2,13,131,0,255,2
26775,2,2,255,23,0,255,2
26777,3,0,255,0,255,255,2
26781,3,0,255,175,115,255,2
26782,3,0,0,182,255,255,2
26783,4,1,0,255,255,255,2
26784,3,0,0,0,255,255,2
26785,3,0,255,0,255,255,2
26786,4,1,0,255,255,255,2
26787,3,0,0,0,255,255,2
26789,4,1,0,255,255,255,2
26791,3,0,0,0,255,255,2
26792,3,0,0,0,255,255,2
26794,3,0,0,0,255,255,2
26796,3,0,0,0,255,255,2
26799,3,0,0,0,255,255,2
26800,3,0,0,0,255,255,2
26801,3,0,0,0,255,255,2
26802,4,1,0,255,255,255,2
26803,3,0,0,0,255,255,2
26804,3,0,0,255,238,255,2
26805,3,0,0,0,255,255,2
26806,2,2,255,35,0,255,2
26807,3,0,0,0,255,255,2
26808,4,1,0,255,238,255,2
26809,3,0,0,0,255,255,2
26810,3,0,255,217,0,255,2
26811,4,1,0,255,255,255,2
26812,3,0,0,0,255,255,2
26813,4,1,0,255,255,255,2
26814,3,0,0,0,255,255,2
26815,4,1,0,255,255,255,2
26816,3,0,0,0,255,255,2
26817,4,1,0,255,255,255,2
26818,3,0,0,0,255,255,2
26819,3,0,4,255,0,255,2
26820,3,0,0,0,255,255,2
26821,2,2,46,255,0,255,2
26822,3,0,0,0,255,255,2
26823,3,0,192,0,255,255,2
26824,3,0,0,0,255,255,2
26825,3,0,255,83,0,255,2
26826,3,0,0,0,255,255,2
26827,3,0,0,0,255,255,2
26828,3,0,20,255,0,255,2
26829,3,0,200,255,110,255,2
26831,3,1,0,0,255,255,2
26832,3,0,0,0,255,255,2
26833,3,0,255,145,195,255,2
26834,2,2,148,255,0,255,2
26836,4,1,0,255,255,255,2
26837,4,1,0,255,255,255,2
26838,4,1,0,255,255,255,2
26839,4,1,0,255,255,255,2
26840,3,0,4,255,0,255,2
26841,2,2,255,0,255,255,2
26842,2,2,255,0,255,255,2
26843,3,0,0,0,255,255,2
26844,3,0,0,0,255,255,2
26845,2,2,255,164,0,255,2
26846,3,0,0,0,255,255,2
26848,3,0,0,0,255,255,2
26849,3,0,0,0,255,255,2
26850,3,0,0,0,255,255,2
26851,3,0,0,0,255,255,2
26852,3,0,149,255,0,255,2
26853,3,0,0,255,70,255,2
26854,3,0,200,255,110,255,2
26855,3,0,20,255,0,255,2
26856,3,0,200,255,110,255,2
26857,3,0,20,255,0,255,2
26858,3,0,20,255,0,255,2
26859,3,0,200,255,110,255,2
26860,3,0,20,255,0,255,2
26861,3,0,200,255,110,255,2
26862,3,0,255,0,255,255,2
26863,3,0,255,0,255,255,2
26864,3,0,255,66,0,255,2
26865,3,0,20,255,0,255,2
26866,3,0,200,255,110,255,2
26867,3,0,20,255,0,255,2
26868,3,0,200,255,110,255,2
26869,3,0,20,255,0,255,2
26870,3,0,200,255,110,255,2
26871,2,2,255,7,0,255,2
26872,2,2,255,7,0,255,2
26873,3,0,255,66,0,255,2
26874,3,0,108,0,255,255,2
26876,3,0,255,0,248,255,2
26877,3,0,255,174,135,255,2
26878,3,0,0,0,255,255,2
26879,3,0,255,239,0,255,2
26880,3,0,0,192,255,255,2
26881,5,3,255,255,0,255,2
26882,4,1,0,255,255,255,2
26883,4,1,0,255,255,255,2
26885,4,1,0,255,255,255,2
26886,4,1,0,255,255,255,2
26887,2,2,255,0,255,255,2
26888,2,2,255,0,255,255,2
26889,2,2,255,0,255,255,2
26890,2,2,255,0,255,255,2
26891,2,2,255,0,255,255,2
26892,2,2,255,0,255,255,2
26893,2,2,255,0,255,255,2
26894,4,1,0,255,255,255,2
26895,4,1,0,255,255,255,2
26897,2,2,255,40,0,255,2
26898,3,0,0,0,255,255,2
26899,3,0,156,0,255,255,2
26900,3,0,179,255,0,255,2
26901,4,1,0,255,255,255,2
26902,4,1,0,255,255,255,2
26903,4,1,0,255,255,255,2
26904,2,2,255,0,255,255,2
26907,2,2,160,0,217,255,2
