ID,DisplayRaceID,DisplaySexID,DisplayClassID,SkinID,FaceID,HairStyleID,HairColorID,FacialHairID,Flags,BakeMaterialResourcesID,HDBakeMaterialResourcesID,CustomDisplayOption[0],CustomDisplayOption[1],CustomDisplayOption[2]
14083,3,0,0,17,0,8,3,5,0,318957,0,0,0,0
14084,11,0,0,4,0,0,0,0,0,131580,0,0,0,0
14085,3,0,0,16,0,3,2,6,0,318959,0,0,0,0
14086,7,0,0,4,3,1,7,1,0,182990,0,0,0,0
14087,8,0,0,2,1,4,6,0,0,158357,0,0,0,0
14088,2,0,0,9,0,0,0,0,0,171790,0,0,0,0
14089,14,0,0,0,0,2,3,0,0,727122,0,0,0,0
14090,1,0,0,8,2,6,0,7,0,165891,0,0,0,0
14091,14,0,0,0,0,2,0,0,0,727123,0,0,0,0
14092,11,1,0,4,5,3,1,6,0,150362,0,0,0,0
14093,2,0,0,4,7,2,5,1,0,171788,0,0,0,0
14094,11,0,0,4,5,4,1,3,0,131578,0,0,0,0
14095,1,0,0,7,8,9,0,5,0,165889,0,0,0,0
14096,1,1,0,8,14,12,0,0,0,133914,0,0,0,0
14097,2,1,0,4,6,2,5,0,0,113695,0,0,0,0
14098,12,0,0,0,0,0,0,0,0,727230,0,0,0,0
14099,12,0,0,2,0,0,0,0,0,727231,0,0,0,0
14100,2,1,0,9,2,3,3,2,0,113693,0,0,0,0
14101,2,1,0,9,6,7,1,6,0,113691,0,0,0,0
14102,12,0,0,0,0,0,0,0,0,727232,0,0,0,0
14103,12,0,0,2,0,0,0,0,0,727233,0,0,0,0
14104,2,1,0,9,7,0,5,4,0,113689,0,0,0,0
14105,2,1,0,9,3,6,2,5,0,113687,0,0,0,0
14106,2,0,0,6,1,6,0,2,0,171786,0,0,0,0
14107,12,0,0,0,0,0,0,0,0,727234,0,0,0,0
14108,12,0,0,2,0,0,0,0,0,727235,0,0,0,0
14109,2,1,0,9,2,5,3,4,0,113685,0,0,0,0
14110,2,1,0,9,1,4,5,2,0,113683,0,0,0,0
14111,2,0,0,8,3,4,6,5,0,171784,0,0,0,0
14112,2,1,0,10,0,5,0,2,0,113681,0,0,0,0
14113,2,1,0,5,0,6,1,4,0,113679,0,0,0,0
14114,12,0,0,0,0,0,0,0,0,727236,0,0,0,0
14115,12,0,0,2,0,0,0,0,0,727237,0,0,0,0
14116,2,1,0,9,0,0,0,0,0,113677,0,0,0,0
14117,2,1,0,9,0,6,0,0,0,113675,0,0,0,0
14118,11,0,0,5,8,5,1,5,0,131576,0,0,0,0
14119,7,1,0,0,0,4,5,5,0,119062,0,0,0,0
14120,14,0,0,0,0,1,9,0,0,727124,0,0,0,0
14121,14,0,0,0,0,2,1,0,0,727125,0,0,0,0
14122,11,0,0,4,2,2,1,1,0,131574,0,0,0,0
14123,11,0,0,7,6,3,2,6,0,131572,0,0,0,0
14124,11,1,0,11,4,3,2,2,0,150364,0,0,0,0
14125,11,1,0,8,3,4,6,0,0,150366,0,0,0,0
14126,2,0,0,0,0,0,0,0,0,171782,0,0,0,0
14127,2,0,0,9,0,1,5,6,0,171780,0,0,0,0
14128,2,1,0,9,0,0,0,0,0,113673,0,0,0,0
14129,2,1,0,9,0,0,0,0,0,113671,0,0,0,0
14130,11,0,0,4,2,8,3,0,0,131570,0,0,0,0
14131,2,0,0,0,0,0,0,0,1,171778,0,0,0,0
14132,2,1,0,0,0,0,0,0,1,113669,0,0,0,0
14133,6,0,0,0,0,0,0,0,1,115034,0,0,0,0
14134,6,1,0,0,0,0,0,0,1,136361,0,0,0,0
14135,7,1,0,0,0,0,0,0,1,119060,0,0,0,0
14136,7,0,0,0,0,0,0,0,1,182988,0,0,0,0
14137,10,1,0,0,0,0,0,0,1,211219,0,0,0,0
14138,10,0,0,0,0,0,0,0,1,211926,0,0,0,0
14139,11,0,0,0,0,0,0,0,1,131568,0,0,0,0
14140,11,1,0,0,0,0,0,0,1,150368,0,0,0,0
14141,8,0,0,0,0,0,0,0,1,158355,0,0,0,0
14142,8,1,0,0,0,0,0,0,1,177627,0,0,0,0
14143,5,0,0,0,0,0,0,0,1,190746,0,0,0,0
14144,5,1,0,0,0,0,0,0,1,147992,0,0,0,0
14145,3,0,0,0,0,0,0,0,1,318971,0,0,0,0
14146,3,1,0,0,0,0,0,0,1,117421,0,0,0,0
14147,4,0,0,0,0,0,0,0,1,174886,0,0,0,0
14148,4,1,0,0,0,0,0,0,1,144235,0,0,0,0
14149,12,0,0,0,0,0,0,0,1,727238,0,0,0,0
14150,14,0,0,0,0,0,0,0,1,727126,0,0,0,0
14151,9,0,0,6,4,0,0,14,1,318974,0,0,0,0
14152,9,1,0,3,1,13,0,8,1,318975,0,0,0,0
14153,14,0,0,0,0,1,6,0,0,727127,0,0,0,0
14154,6,0,0,3,2,2,2,2,0,115036,0,0,0,0
14155,7,0,0,2,1,1,2,7,0,182986,0,0,0,0
14156,7,0,0,3,4,4,5,2,0,182984,0,0,0,0
14157,7,1,0,2,1,1,2,5,0,119058,0,0,0,0
14158,7,1,0,3,4,4,5,2,0,119056,0,0,0,0
14159,6,0,0,5,3,1,2,2,0,115038,0,0,0,0
14160,6,1,0,0,1,3,0,1,0,136363,0,0,0,0
14162,4,1,0,8,2,4,4,8,0,144233,0,0,0,0
14163,4,0,0,0,1,4,2,2,0,174884,0,0,0,0
14164,9,1,0,3,6,6,0,19,0,318977,0,0,0,0
14165,2,0,0,12,1,1,0,7,0,171776,0,0,0,0
14166,2,0,0,12,1,3,1,4,0,171774,0,0,0,0
14167,2,0,0,12,1,3,5,5,0,171772,0,0,0,0
14168,2,0,0,12,1,3,7,6,0,171770,0,0,0,0
14169,2,0,0,12,1,3,0,9,0,171768,0,0,0,0
14170,10,1,0,2,1,5,5,1,0,211217,0,0,0,0
14171,10,0,0,7,7,8,8,0,0,211924,0,0,0,0
14172,10,0,0,4,0,2,1,0,0,211922,0,0,0,0
14173,14,0,0,0,0,0,0,0,0,727128,0,0,0,0
14174,14,0,0,0,0,1,9,0,0,727129,0,0,0,0
14175,7,0,0,5,0,4,8,5,0,182982,0,0,0,0
14176,7,0,0,5,0,1,5,3,0,182980,0,0,0,0
14177,7,0,0,5,0,2,6,7,0,182978,0,0,0,0
14178,14,0,0,0,0,2,0,0,0,727130,0,0,0,0
14179,14,0,0,0,0,1,6,0,0,727131,0,0,0,0
14180,14,0,0,0,0,1,0,0,0,727132,0,0,0,0
14181,14,0,0,0,0,2,0,0,0,727133,0,0,0,0
14182,14,0,0,0,0,0,0,0,0,727134,0,0,0,0
14183,10,0,0,3,3,3,2,3,0,211920,0,0,0,0
14184,10,1,0,3,3,3,2,3,0,211215,0,0,0,0
14185,11,0,0,4,3,3,3,3,0,131566,0,0,0,0
14186,11,1,0,4,3,3,3,3,0,150370,0,0,0,0
14187,10,1,0,8,8,4,8,8,0,211213,0,0,0,0
14188,11,0,0,11,6,2,1,7,0,131564,0,0,0,0
14189,2,0,0,0,0,0,0,0,0,171766,0,0,0,0
14190,2,1,0,0,0,0,0,0,0,113667,0,0,0,0
14191,13,0,0,1,0,0,0,0,0,258701,0,0,0,0
14192,13,0,0,4,0,0,0,0,0,258702,0,0,0,0
14193,1,1,0,1,1,1,1,1,0,133916,0,0,0,0
14194,2,0,0,2,3,0,0,4,0,171764,0,0,0,0
14195,13,1,0,1,0,0,0,0,0,262200,0,0,0,0
14196,14,0,0,0,0,1,0,0,0,727135,0,0,0,0
14197,1,0,0,4,5,6,2,4,0,165887,0,0,0,0
14198,2,1,0,3,3,1,1,1,0,113665,0,0,0,0
14199,14,0,0,0,0,1,4,0,0,727136,0,0,0,0
14200,10,0,0,9,1,3,3,1,0,211918,0,0,0,0
14201,10,0,0,4,5,5,9,6,0,211916,0,0,0,0
14202,10,0,0,3,6,6,7,7,0,211914,0,0,0,0
14203,10,1,0,0,0,0,0,0,0,211211,0,0,0,0
14204,10,0,0,5,6,6,5,7,0,211907,0,0,0,0
14205,10,1,0,1,2,3,3,2,0,211209,0,0,0,0
14206,11,0,0,8,1,6,0,4,0,131562,0,0,0,0
14207,2,0,0,11,0,0,5,7,0,171762,0,0,0,0
14208,2,1,0,9,0,1,0,0,0,113663,0,0,0,0
14209,14,0,0,0,0,2,0,0,0,727137,0,0,0,0
14210,2,0,0,11,0,2,0,0,0,171760,0,0,0,0
14211,2,1,0,9,0,4,0,0,0,113661,0,0,0,0
14212,1,1,0,6,10,2,0,5,0,133918,0,0,0,0
14213,12,0,0,0,0,0,0,0,0,727239,0,0,0,0
14214,6,0,0,6,0,2,0,0,0,115040,0,0,0,0
14215,11,0,0,6,4,4,4,2,0,131560,0,0,0,0
14216,11,0,0,3,9,6,6,3,0,131558,0,0,0,0
14217,11,1,0,4,5,4,3,5,0,150372,0,0,0,0
14218,11,1,0,8,1,7,0,1,0,150374,0,0,0,0
14219,10,0,0,1,2,7,8,5,0,211904,0,0,0,0
14220,10,0,0,3,6,8,5,8,0,211900,0,0,0,0
14221,10,1,0,2,0,5,2,6,0,211207,0,0,0,0
14222,10,1,0,6,8,7,4,8,0,211205,0,0,0,0
14223,10,1,0,2,3,11,2,0,0,211203,0,0,0,0
14224,10,0,0,6,5,8,2,5,0,211897,0,0,0,0
14225,10,0,0,3,2,9,5,2,0,211893,0,0,0,0
14226,10,1,0,3,3,2,5,5,0,211201,0,0,0,0
14227,10,1,0,6,1,4,2,8,0,211199,0,0,0,0
14228,10,0,0,3,1,3,9,9,0,211890,0,0,0,0
14229,10,0,0,7,4,6,6,6,0,211887,0,0,0,0
14230,10,1,0,6,6,0,0,5,0,211197,0,0,0,0
14231,10,1,0,9,8,7,5,1,0,211195,0,0,0,0
14232,10,0,0,5,4,7,4,2,0,211883,0,0,0,0
14233,10,0,0,0,7,1,9,6,0,211879,0,0,0,0
14234,10,1,0,2,9,6,8,3,0,211193,0,0,0,0
14235,10,1,0,6,9,8,2,0,0,211191,0,0,0,0
14236,2,0,0,5,4,1,5,6,0,171758,0,0,0,0
14237,10,0,0,2,5,4,8,9,0,211876,0,0,0,0
14238,10,1,0,0,2,4,0,2,0,211189,0,0,0,0
14239,10,1,0,7,0,0,0,0,0,211187,0,0,0,0
14240,12,0,0,1,0,0,0,0,0,727240,0,0,0,0
14241,2,1,0,9,0,1,1,2,0,113659,0,0,0,0
14242,2,1,0,9,0,3,4,0,0,113657,0,0,0,0
14243,12,0,0,0,0,0,0,0,0,727241,0,0,0,0
14244,11,0,0,12,3,8,1,7,0,131556,0,0,0,0
14245,10,0,0,8,5,10,8,0,0,211873,0,0,0,0
14246,11,0,0,5,5,4,3,7,0,131554,0,0,0,0
14247,11,0,0,5,7,5,3,5,0,131552,0,0,0,0
14248,10,0,0,3,6,3,5,2,0,211869,0,0,0,0
14249,11,1,0,5,5,4,3,4,0,150376,0,0,0,0
14250,11,1,0,5,3,7,3,6,0,150378,0,0,0,0
14251,10,0,0,9,4,0,4,0,0,211866,0,0,0,0
14252,10,0,0,9,6,2,7,4,0,211862,0,0,0,0
14253,12,0,0,0,0,0,0,0,0,727242,0,0,0,0
14254,10,0,0,9,1,6,4,6,0,211859,0,0,0,0
14255,11,0,0,4,6,6,1,0,0,131550,0,0,0,0
14256,10,1,0,3,3,6,8,5,0,211185,0,0,0,0
14257,10,0,0,10,0,2,1,0,0,211856,0,0,0,0
14258,10,0,0,10,0,8,1,0,0,211852,0,0,0,0
14259,11,0,0,0,0,0,0,0,0,131548,0,0,0,0
14260,10,0,0,4,2,10,3,1,0,211849,0,0,0,0
14262,10,0,0,3,6,7,5,8,0,211845,0,0,0,0
14263,1,0,0,5,8,5,0,8,0,165885,0,0,0,0
14264,1,0,0,5,8,5,0,8,0,165883,0,0,0,0
14265,1,0,0,5,8,5,0,8,0,165881,0,0,0,0
14266,2,0,0,3,1,0,5,1,0,171756,0,0,0,0
14267,2,0,0,3,1,0,5,1,0,171754,0,0,0,0
14268,2,0,0,3,1,0,5,1,0,171752,0,0,0,0
14269,1,0,0,0,10,8,0,5,0,165879,0,0,0,0
14270,12,0,0,0,0,0,0,0,0,727243,0,0,0,0
14271,12,0,0,0,0,0,0,0,0,727244,0,0,0,0
14272,12,0,0,0,0,0,0,0,0,727245,0,0,0,0
14273,12,0,0,2,0,0,0,0,0,727246,0,0,0,0
14274,12,0,0,1,0,0,0,0,0,727247,0,0,0,0
14275,10,0,0,10,0,4,3,0,0,211841,0,0,0,0
14276,12,0,0,2,0,0,0,0,0,727248,0,0,0,0
14277,10,0,0,10,0,9,5,0,0,211838,0,0,0,0
14278,12,0,0,2,0,0,0,0,0,727249,0,0,0,0
14279,12,0,0,1,0,0,0,0,0,727250,0,0,0,0
14280,2,1,0,9,0,0,0,0,0,113655,0,0,0,0
14281,2,1,0,9,0,4,4,3,0,113653,0,0,0,0
14282,10,0,0,7,5,0,4,4,0,211835,0,0,0,0
14283,2,1,0,9,0,1,7,5,0,113651,0,0,0,0
14284,9,0,0,0,1,0,5,6,0,318998,0,0,0,0
14285,9,1,0,3,3,2,5,9,0,318999,0,0,0,0
14286,1,0,0,9,7,7,0,2,0,165877,0,0,0,0
14287,10,0,0,14,0,10,1,10,0,211831,0,0,0,0
14288,12,0,0,1,0,0,0,0,0,727251,0,0,0,0
14289,3,0,0,3,3,3,3,6,0,319001,0,0,0,0
14290,1,1,0,0,2,8,6,0,0,133920,0,0,0,0
14292,5,1,0,1,2,2,2,5,0,147994,0,0,0,0
14293,4,0,0,4,8,0,2,5,0,174882,0,0,0,0
14294,4,1,0,3,3,0,3,6,0,144231,0,0,0,0
14295,4,0,0,8,8,0,4,0,0,174880,0,0,0,0
14296,6,0,0,4,1,6,2,3,0,115042,0,0,0,0
14297,6,1,0,2,3,1,2,3,0,136365,0,0,0,0
14298,5,0,0,1,5,6,3,4,0,190744,0,0,0,0
14299,11,0,0,5,8,0,3,5,0,131546,0,0,0,0
14300,10,1,0,0,0,0,0,0,0,211183,0,0,0,0
14301,7,1,0,2,1,4,7,0,0,119054,0,0,0,0
14302,4,1,0,5,7,0,7,9,0,144229,0,0,0,0
14303,1,0,0,0,11,6,0,0,0,165875,0,0,0,0
14304,1,0,0,1,2,4,2,2,0,165873,0,0,0,0
14305,1,1,0,2,0,3,5,2,0,133922,0,0,0,0
14306,1,0,0,0,11,6,4,8,0,165871,0,0,0,0
14307,2,0,0,0,0,0,0,0,0,171750,0,0,0,0
14310,1,1,0,2,10,14,0,0,0,133924,0,0,0,0
14311,1,1,0,2,1,1,0,1,0,133926,0,0,0,0
14312,1,1,0,0,4,12,0,0,0,133928,0,0,0,0
14313,12,0,0,0,0,0,0,0,0,727252,0,0,0,0
14314,12,0,0,2,0,0,0,0,0,727253,0,0,0,0
14315,12,0,0,0,0,0,0,0,0,727254,0,0,0,0
14316,12,0,0,1,0,0,0,0,0,727255,0,0,0,0
14317,9,1,0,6,6,12,0,19,0,319007,0,0,0,0
14318,2,1,0,0,0,0,0,0,0,113649,0,0,0,0
14319,5,1,0,0,0,3,0,0,0,147996,0,0,0,0
14320,5,0,0,0,0,0,0,0,0,190742,0,0,0,0
14321,2,0,0,2,5,5,7,0,0,171748,0,0,0,0
14322,2,0,0,12,0,0,5,4,0,171746,0,0,0,0
14323,2,0,0,12,0,1,6,7,0,171744,0,0,0,0
14324,1,0,0,6,8,11,0,8,0,165869,0,0,0,0
14325,11,0,0,0,0,0,0,0,0,131544,0,0,0,0
14326,2,1,0,9,0,0,0,0,0,113647,0,0,0,0
14327,2,0,0,9,0,0,0,0,0,171742,0,0,0,0
14328,14,0,0,0,0,2,0,0,0,727138,0,0,0,0
14329,14,0,0,0,0,1,3,0,0,727139,0,0,0,0
14330,11,0,0,1,1,0,4,4,0,131542,0,0,0,0
14331,11,0,0,5,4,1,0,5,0,131540,0,0,0,0
14332,4,0,0,2,2,2,6,3,0,174878,0,0,0,0
14333,10,1,0,2,0,0,0,0,0,211181,0,0,0,0
14334,10,1,0,12,0,11,1,11,0,211179,0,0,0,0
14335,11,1,0,4,9,2,3,1,0,150380,0,0,0,0
14336,10,1,0,0,2,11,2,0,0,211177,0,0,0,0
14337,11,1,0,0,3,3,3,0,0,150382,0,0,0,0
14338,10,1,0,8,4,11,8,9,0,211173,0,0,0,0
14339,10,1,0,0,4,13,2,4,0,211171,0,0,0,0
14340,10,0,0,0,3,0,2,5,0,211827,0,0,0,0
14341,10,1,0,11,0,5,0,14,0,211169,0,0,0,0
14342,10,1,0,2,3,5,7,2,0,211166,0,0,0,0
14343,10,0,0,0,8,5,4,9,0,185336,0,0,0,0
14344,10,0,0,4,4,4,5,2,0,211822,0,0,0,0
14345,10,0,0,6,1,8,7,4,0,211818,0,0,0,0
14346,10,1,0,2,0,11,4,8,0,211163,0,0,0,0
14347,10,0,0,2,9,10,7,0,0,211815,0,0,0,0
14348,10,0,0,1,2,0,3,2,0,211811,0,0,0,0
14349,10,0,0,11,0,5,7,15,0,211808,0,0,0,0
14350,10,0,0,13,0,3,4,19,0,211804,0,0,0,0
14351,13,0,0,1,0,0,0,0,0,258703,0,0,0,0
14352,4,0,0,1,1,2,2,2,0,174876,0,0,0,0
14353,4,1,0,1,1,2,2,2,0,144227,0,0,0,0
14354,6,0,0,1,1,2,2,2,0,115044,0,0,0,0
14355,6,1,0,1,1,2,2,2,0,136367,0,0,0,0
14356,2,0,0,10,3,6,1,2,0,171740,0,0,0,0
14357,4,1,0,5,1,2,4,4,0,144225,0,0,0,0
14358,11,0,0,8,7,7,5,5,0,131538,0,0,0,0
14359,12,0,0,0,0,0,0,0,0,727256,0,0,0,0
14360,7,0,0,6,1,2,2,4,0,182976,0,0,0,0
14361,7,0,0,6,1,4,4,7,0,182974,0,0,0,0
14362,7,0,0,6,1,3,3,3,0,182972,0,0,0,0
14363,7,0,0,6,1,1,1,7,0,182970,0,0,0,0
14364,3,0,0,0,1,0,0,3,0,319010,0,0,0,0
14365,2,0,0,12,0,2,0,0,0,171738,0,0,0,0
14366,2,0,0,12,0,0,0,0,0,171736,0,0,0,0
14367,11,0,0,5,5,3,1,4,0,131536,0,0,0,0
14368,11,0,0,5,7,0,4,6,0,131534,0,0,0,0
14369,3,0,0,3,2,4,2,5,0,319012,0,0,0,0
14370,1,0,0,3,0,9,0,8,0,165867,0,0,0,0
14371,2,0,0,12,0,0,0,0,0,171734,0,0,0,0
14372,2,0,0,12,0,0,0,0,0,171732,0,0,0,0
14373,2,1,0,10,0,0,0,0,0,113645,0,0,0,0
14374,11,1,0,5,8,8,3,0,0,150384,0,0,0,0
14375,2,0,0,12,0,1,5,3,0,171730,0,0,0,0
14376,9,0,0,0,3,18,5,3,0,319014,0,0,0,0
14377,1,0,0,9,6,3,8,4,0,165865,0,0,0,0
14378,3,0,0,2,2,1,6,0,0,319015,0,0,0,0
14379,2,0,0,2,4,4,7,7,0,171728,0,0,0,0
14380,11,0,0,2,1,4,5,2,0,131532,0,0,0,0
14381,9,0,0,6,3,18,0,16,0,319017,0,0,0,0
14382,9,1,0,0,3,15,5,16,0,319018,0,0,0,0
14384,10,0,0,1,9,10,8,2,0,211801,0,0,0,0
14385,10,1,0,2,6,11,8,3,0,211161,0,0,0,0
14386,10,0,0,4,3,3,6,1,0,211798,0,0,0,0
14387,11,0,0,2,3,3,4,4,0,131530,0,0,0,0
14388,11,1,0,7,2,8,6,4,0,150386,0,0,0,0
14391,4,0,0,3,1,2,2,1,0,174874,0,0,0,0
14393,4,1,0,0,3,3,4,2,0,144223,0,0,0,0
14394,6,0,0,3,2,2,2,3,0,115046,0,0,0,0
14395,6,1,0,4,2,1,1,1,0,136369,0,0,0,0
14396,14,0,0,0,0,2,0,0,0,727140,0,0,0,0
14397,14,0,0,0,0,1,9,0,0,727141,0,0,0,0
14398,11,0,0,4,2,7,1,7,0,131528,0,0,0,0
14399,11,1,0,5,4,10,3,3,0,150388,0,0,0,0
14400,8,1,0,3,3,2,9,5,0,177625,0,0,0,0
14401,14,0,0,0,0,0,9,0,0,727142,0,0,0,0
14402,4,0,0,2,8,4,7,5,0,174872,0,0,0,0
14403,10,1,0,0,9,0,0,10,0,727847,0,0,0,0
14404,4,0,0,3,3,6,4,5,0,174870,0,0,0,0
14405,4,0,0,6,8,2,2,2,0,174868,0,0,0,0
14406,6,0,0,18,4,1,1,5,0,115048,0,0,0,0
14407,4,0,0,6,0,4,6,1,0,174866,0,0,0,0
14408,1,0,0,0,0,0,0,0,0,191334,0,0,0,0
14409,11,1,0,5,0,1,3,0,0,150390,0,0,0,0
14410,11,0,0,5,8,5,1,5,0,131526,0,0,0,0
14411,14,0,0,1,0,2,0,0,0,727143,0,0,0,0
14412,14,0,0,1,0,0,3,0,0,319023,0,0,0,0
14413,14,0,0,1,0,1,4,0,0,727144,0,0,0,0
14414,14,0,0,1,0,0,5,0,0,727145,0,0,0,0
14415,4,1,0,1,6,6,2,4,0,144221,0,0,0,0
14416,6,0,0,3,2,2,1,1,0,115050,0,0,0,0
14417,4,0,0,5,0,0,4,0,0,174864,0,0,0,0
14418,11,1,0,2,6,7,5,6,0,150392,0,0,0,0
14419,11,0,0,3,3,2,2,3,0,131524,0,0,0,0
14420,15,0,0,0,0,0,0,0,0,319026,0,0,0,0
14421,13,0,0,1,0,0,0,0,0,258704,0,0,0,0
14422,13,0,0,4,0,0,0,0,0,258705,0,0,0,0
14423,13,0,0,2,0,0,0,0,0,258706,0,0,0,0
14424,13,0,0,4,0,0,0,0,0,258707,0,0,0,0
14425,13,0,0,3,0,0,0,0,0,258708,0,0,0,0
14426,13,1,0,3,0,0,0,0,0,262201,0,0,0,0
14427,13,1,0,2,0,0,0,0,0,262202,0,0,0,0
14428,3,0,0,0,0,0,0,0,0,319027,0,0,0,0
14429,13,1,0,1,0,0,0,0,0,262203,0,0,0,0
14430,7,1,0,1,1,3,7,0,0,119052,0,0,0,0
14431,1,0,0,0,0,6,9,5,0,165863,0,0,0,0
14432,1,1,0,0,2,11,0,0,0,133930,0,0,0,0
14433,14,0,0,0,0,0,0,0,0,727146,0,0,0,0
14434,10,1,0,2,9,13,2,7,0,211159,0,0,0,0
14435,6,1,0,0,2,5,1,1,0,136371,0,0,0,0
14436,10,0,0,0,8,10,5,0,0,211794,0,0,0,0
14437,10,0,0,3,0,3,0,0,0,211790,0,0,0,0
14438,10,1,0,1,0,19,3,1,0,211157,0,0,0,0
14439,10,0,0,4,3,0,2,5,0,211787,0,0,0,0
14440,11,0,0,11,6,2,4,6,0,131522,0,0,0,0
14441,11,1,0,2,6,0,1,5,0,150394,0,0,0,0
14442,10,1,0,1,1,10,6,0,0,211155,0,0,0,0
14443,9,1,0,3,2,15,0,18,0,319030,0,0,0,0
14444,7,0,0,0,0,3,1,2,0,182968,0,0,0,0
14445,7,1,0,1,3,0,7,4,0,119050,0,0,0,0
14446,9,0,0,0,3,0,0,3,0,319031,0,0,0,0
14447,9,1,0,3,6,15,5,19,0,319032,0,0,0,0
14448,9,1,0,3,1,16,0,9,0,319033,0,0,0,0
14449,9,0,0,6,4,0,5,5,0,319034,0,0,0,0
14450,1,0,0,0,4,0,0,8,0,165861,0,0,0,0
14451,1,0,0,5,7,0,0,3,0,165859,0,0,0,0
14452,6,0,0,4,2,1,1,0,0,115052,0,0,0,0
14453,6,0,0,6,4,3,2,0,0,115054,0,0,0,0
14454,10,0,0,1,1,2,3,1,0,211784,0,0,0,0
14455,10,0,0,4,3,4,4,3,0,211780,0,0,0,0
14456,14,0,0,0,0,0,0,0,0,727147,0,0,0,0
14457,14,0,0,0,0,2,0,0,0,727148,0,0,0,0
14458,10,0,0,0,8,5,0,0,0,211777,0,0,0,0
14459,10,0,0,2,6,6,4,0,0,211774,0,0,0,0
14460,10,1,0,1,7,2,6,6,0,211153,0,0,0,0
14461,10,1,0,2,2,11,8,0,0,211151,0,0,0,0
14462,11,0,0,7,0,1,5,7,0,131520,0,0,0,0
14463,10,1,0,0,2,7,0,1,0,211149,0,0,0,0
14464,11,1,0,0,2,7,0,0,0,150402,0,0,0,0
14465,11,0,0,3,4,3,4,2,0,131518,0,0,0,0
14466,11,1,0,0,0,0,0,0,0,150404,0,0,0,0
14467,11,1,0,2,4,2,6,6,0,150406,0,0,0,0
14468,11,0,0,0,0,0,0,0,0,131516,0,0,0,0
14469,11,0,0,0,4,3,3,3,0,131514,0,0,0,0
14470,11,1,0,0,4,7,1,5,0,150408,0,0,0,0
14471,11,1,0,6,7,9,4,0,0,150410,0,0,0,0
14472,1,0,0,0,0,0,0,0,0,165857,0,0,0,0
14473,3,0,0,0,0,0,3,2,0,319036,0,0,0,0
14474,10,0,0,3,6,8,5,0,0,211770,0,0,0,0
14475,10,0,0,2,8,3,3,0,0,211767,0,0,0,0
14476,10,1,0,1,8,13,8,0,0,211147,0,0,0,0
14477,10,1,0,6,6,8,4,1,0,211145,0,0,0,0
14478,9,0,0,6,2,0,0,15,0,319038,0,0,0,0
14479,9,1,0,3,2,2,0,8,0,319039,0,0,0,0
14480,11,0,0,13,2,2,4,0,0,131512,0,0,0,0
14481,8,1,0,0,5,1,7,0,0,177623,0,0,0,0
14483,1,1,0,2,3,13,2,1,0,133932,0,0,0,0
14484,10,0,0,3,3,2,7,4,0,211763,0,0,0,0
14486,11,0,0,4,3,6,3,1,0,131510,0,0,0,0
14487,12,0,0,0,0,0,0,0,1,727257,0,0,0,0
14488,12,0,0,0,0,0,0,0,1,727258,0,0,0,0
14489,11,1,0,0,6,3,6,2,0,150412,0,0,0,0
14490,4,1,0,8,1,2,1,4,0,144219,0,0,0,0
14491,4,1,0,8,6,4,2,7,0,144217,0,0,0,0
14492,7,0,0,3,6,2,1,3,0,182966,0,0,0,0
14493,3,0,0,0,9,4,9,8,0,319040,0,0,0,0
14494,12,0,0,0,0,0,0,0,0,727259,0,0,0,0
14495,12,0,0,0,0,0,0,0,0,727260,0,0,0,0
14496,9,0,0,6,3,0,5,14,0,319044,0,0,0,0
14497,9,0,0,6,2,0,0,16,0,319045,0,0,0,0
14498,12,0,0,2,0,0,0,0,0,727261,0,0,0,0
14499,12,0,0,1,0,0,0,0,0,727262,0,0,0,0
14500,12,0,0,0,0,0,0,0,0,727263,0,0,0,0
14501,12,0,0,0,0,0,0,0,0,727264,0,0,0,0
14502,12,0,0,2,0,0,0,0,0,727265,0,0,0,0
14503,12,0,0,0,0,0,0,0,0,727266,0,0,0,0
14504,12,0,0,1,0,0,0,0,0,727267,0,0,0,0
14505,12,0,0,2,0,0,0,0,0,727268,0,0,0,0
14506,1,0,0,8,4,8,6,7,0,153277,0,0,0,0
14507,9,0,0,3,0,18,0,18,0,319054,0,0,0,0
14508,9,0,0,0,1,0,5,18,0,319055,0,0,0,0
14509,9,0,0,0,0,0,5,18,0,319056,0,0,0,0
14510,12,0,0,1,0,0,0,0,0,727269,0,0,0,0
14511,8,0,0,0,1,3,1,7,0,158353,0,0,0,0
14512,9,1,0,3,1,1,0,19,0,319058,0,0,0,0
14513,12,0,0,2,0,0,0,0,0,727270,0,0,0,0
14514,5,0,0,0,0,0,0,0,0,190740,0,0,0,0
14515,3,1,0,0,6,5,0,1,0,117423,0,0,0,0
14516,11,0,0,8,2,5,3,6,0,131508,0,0,0,0
14517,7,1,0,0,0,0,0,0,0,119048,0,0,0,0
14518,4,0,0,0,0,6,2,5,0,174862,0,0,0,0
14519,6,0,0,12,2,6,1,5,0,115056,0,0,0,0
14520,2,1,0,0,4,5,0,2,0,113643,0,0,0,0
14521,10,0,0,4,3,2,7,0,0,211759,0,0,0,0
14522,8,1,0,4,5,3,5,5,0,177621,0,0,0,0
14523,1,1,0,0,12,17,9,0,0,133934,0,0,0,0
14524,12,0,0,0,0,0,0,0,0,727271,0,0,0,0
14525,8,0,0,0,0,0,1,6,0,158351,0,0,0,0
14526,10,0,0,5,4,1,5,4,0,211755,0,0,0,0
