ID,ItemContext,ChildItemBonusTreeID,ChildItemBonusListID,ChildItemLevelSelectorID,ChildItemBonusListGroupID,IblGroupPointsModSetID,MinMythicPlusLevel,MaxMythicPlusLevel,ItemCreationContextGroupID,Flags,ParentItemBonusTreeID
26769,0,0,13016,0,0,0,0,0,0,0,5705
26770,0,0,13017,0,0,0,0,0,0,0,5705
26771,0,0,13018,0,0,0,0,0,0,0,5705
26772,0,0,13019,0,0,0,0,0,0,0,5705
26773,0,0,13091,0,0,0,0,0,0,0,5705
26774,0,0,13090,0,0,0,0,0,0,0,5705
26775,0,0,13020,0,0,0,0,0,0,0,5705
26776,0,0,13021,0,0,0,0,0,0,0,5705
26777,0,0,13022,0,0,0,0,0,0,0,5705
26778,0,0,13007,0,0,0,0,0,0,0,5705
26779,0,0,13011,0,0,0,0,0,0,0,5705
26780,0,0,13008,0,0,0,0,0,0,0,5705
26781,0,0,13010,0,0,0,0,0,0,0,5705
26782,0,0,13009,0,0,0,0,0,0,0,5705
26783,0,0,13026,0,0,0,0,0,0,0,5705
26784,0,0,13024,0,0,0,0,0,0,0,5705
26785,0,0,13101,0,0,0,0,0,0,0,5705
26786,0,0,13102,0,0,0,0,0,0,0,5705
26787,0,0,13103,0,0,0,0,0,0,0,5705
26788,0,0,13060,0,0,0,0,0,0,0,5705
26789,0,0,13104,0,0,0,0,0,0,0,5705
26790,0,0,13105,0,0,0,0,0,0,0,5705
26791,0,0,13106,0,0,0,0,0,0,0,5705
26792,0,0,13107,0,0,0,0,0,0,0,5705
26793,0,0,13108,0,0,0,0,0,0,0,5705
26794,0,0,13109,0,0,0,0,0,0,0,5705
26795,0,0,13110,0,0,0,0,0,0,0,5706
26796,0,0,13111,0,0,0,0,0,0,0,5706
26797,0,0,13112,0,0,0,0,0,0,0,5706
26798,0,0,13012,0,0,0,0,0,0,0,5707
26799,0,0,13013,0,0,0,0,0,0,0,5707
26800,0,0,13089,0,0,0,0,0,0,0,5707
26801,0,0,13091,0,0,0,0,0,0,0,5707
26802,0,0,13090,0,0,0,0,0,0,0,5707
26803,0,0,13020,0,0,0,0,0,0,0,5707
26804,0,0,13177,0,0,0,0,0,0,0,5707
26805,0,0,13178,0,0,0,0,0,0,0,5707
26806,0,0,13179,0,0,0,0,0,0,0,5707
26807,0,0,13180,0,0,0,0,0,0,0,5707
26808,0,0,13181,0,0,0,0,0,0,0,5707
26809,0,0,13096,0,0,0,0,0,0,0,5707
26810,0,0,13095,0,0,0,0,0,0,0,5707
26811,0,0,13097,0,0,0,0,0,0,0,5707
26812,0,0,13092,0,0,0,0,0,0,0,5707
26813,0,0,13093,0,0,0,0,0,0,0,5707
26814,0,0,13094,0,0,0,0,0,0,0,5707
26815,0,0,13055,0,0,0,0,0,0,0,5707
26816,0,0,13056,0,0,0,0,0,0,0,5707
26817,0,0,13057,0,0,0,0,0,0,0,5707
26818,0,0,13058,0,0,0,0,0,0,0,5707
26819,0,0,13059,0,0,0,0,0,0,0,5707
26820,0,0,13060,0,0,0,0,0,0,0,5707
26821,0,0,13061,0,0,0,0,0,0,0,5707
26822,0,0,13062,0,0,0,0,0,0,0,5707
26823,0,0,13138,0,0,0,0,0,0,0,5708
26824,0,0,13139,0,0,0,0,0,0,0,5708
26825,0,0,13140,0,0,0,0,0,0,0,5708
26826,0,0,13141,0,0,0,0,0,0,0,5708
26827,0,0,13142,0,0,0,0,0,0,0,5708
26828,0,0,13144,0,0,0,0,0,0,0,5708
26829,0,0,13143,0,0,0,0,0,0,0,5708
26830,0,0,13145,0,0,0,0,0,0,0,5708
26831,0,0,13146,0,0,0,0,0,0,0,5708
26832,0,0,13147,0,0,0,0,0,0,0,5708
26833,0,0,13148,0,0,0,0,0,0,0,5708
26834,0,0,13149,0,0,0,0,0,0,0,5708
26835,0,0,13150,0,0,0,0,0,0,0,5708
26836,0,0,13151,0,0,0,0,0,0,0,5708
26837,0,0,13152,0,0,0,0,0,0,0,5708
26838,0,0,13153,0,0,0,0,0,0,0,5708
26839,0,0,13154,0,0,0,0,0,0,0,5708
26840,0,0,13155,0,0,0,0,0,0,0,5708
26841,0,0,13156,0,0,0,0,0,0,0,5708
26842,0,0,13157,0,0,0,0,0,0,0,5708
26843,0,0,13158,0,0,0,0,0,0,0,5708
26844,0,0,13159,0,0,0,0,0,0,0,5708
26845,0,0,13160,0,0,0,0,0,0,0,5708
26846,0,0,13161,0,0,0,0,0,0,0,5708
26847,0,0,13162,0,0,0,0,0,0,0,5708
26848,0,0,13163,0,0,0,0,0,0,0,5708
26849,0,0,13164,0,0,0,0,0,0,0,5708
26850,0,0,13165,0,0,0,0,0,0,0,5708
26851,0,0,13166,0,0,0,0,0,0,0,5708
26852,0,0,13167,0,0,0,0,0,0,0,5708
26853,0,0,13168,0,0,0,0,0,0,0,5708
26854,0,0,13169,0,0,0,0,0,0,0,5708
26855,0,0,13170,0,0,0,0,0,0,0,5708
26856,0,0,13171,0,0,0,0,0,0,0,5708
26857,0,0,13172,0,0,0,0,0,0,0,5708
26858,0,0,13012,0,0,0,0,0,0,0,5709
26859,0,0,13013,0,0,0,0,0,0,0,5709
26860,0,0,13089,0,0,0,0,0,0,0,5709
26861,0,0,13014,0,0,0,0,0,0,0,5709
26862,0,0,13015,0,0,0,0,0,0,0,5709
26863,0,0,13099,0,0,0,0,0,0,0,5709
26864,0,0,13100,0,0,0,0,0,0,0,5709
26865,0,0,13016,0,0,0,0,0,0,0,5709
26866,0,0,13017,0,0,0,0,0,0,0,5709
26867,0,0,13018,0,0,0,0,0,0,0,5709
26868,0,0,13019,0,0,0,0,0,0,0,5709
26869,0,0,13091,0,0,0,0,0,0,0,5709
26870,0,0,13090,0,0,0,0,0,0,0,5709
26871,0,0,13020,0,0,0,0,0,0,0,5709
26872,0,0,13021,0,0,0,0,0,0,0,5709
26873,0,0,13022,0,0,0,0,0,0,0,5709
26874,0,0,13055,0,0,0,0,0,0,0,5709
26875,0,0,13056,0,0,0,0,0,0,0,5709
26876,0,0,13103,0,0,0,0,0,0,0,5709
26877,0,0,13177,0,0,0,0,0,0,0,5709
26878,0,0,13178,0,0,0,0,0,0,0,5709
26879,0,0,13179,0,0,0,0,0,0,0,5709
26880,0,0,13180,0,0,0,0,0,0,0,5709
26881,0,0,13181,0,0,0,0,0,0,0,5709
26882,0,0,13057,0,0,0,0,0,0,0,5709
26883,0,0,13061,0,0,0,0,0,0,0,5709
26884,0,0,13092,0,0,0,0,0,0,0,5709
26885,0,0,13093,0,0,0,0,0,0,0,5709
26886,0,0,13094,0,0,0,0,0,0,0,5709
26887,0,0,13096,0,0,0,0,0,0,0,5709
26888,0,0,13095,0,0,0,0,0,0,0,5709
26889,0,0,13097,0,0,0,0,0,0,0,5709
26890,0,0,13024,0,0,0,0,0,0,0,5709
26891,0,0,13023,0,0,0,0,0,0,0,5709
26892,0,0,13026,0,0,0,0,0,0,0,5709
26893,0,0,13012,0,0,0,0,0,0,0,5710
26894,0,0,13013,0,0,0,0,0,0,0,5710
26895,0,0,13089,0,0,0,0,0,0,0,5710
26896,0,0,13014,0,0,0,0,0,0,0,5710
26897,0,0,13015,0,0,0,0,0,0,0,5710
26898,0,0,13099,0,0,0,0,0,0,0,5710
26899,0,0,13100,0,0,0,0,0,0,0,5710
26900,0,0,13016,0,0,0,0,0,0,0,5710
26901,0,0,13017,0,0,0,0,0,0,0,5710
26902,0,0,13018,0,0,0,0,0,0,0,5710
26903,0,0,13019,0,0,0,0,0,0,0,5710
26904,0,0,13091,0,0,0,0,0,0,0,5710
26905,0,0,13090,0,0,0,0,0,0,0,5710
26906,0,0,13020,0,0,0,0,0,0,0,5710
26907,0,0,13021,0,0,0,0,0,0,0,5710
26908,0,0,13022,0,0,0,0,0,0,0,5710
26909,0,0,13055,0,0,0,0,0,0,0,5710
26910,0,0,13056,0,0,0,0,0,0,0,5710
26911,0,0,13177,0,0,0,0,0,0,0,5710
26912,0,0,13178,0,0,0,0,0,0,0,5710
26913,0,0,13179,0,0,0,0,0,0,0,5710
26914,0,0,13180,0,0,0,0,0,0,0,5710
26915,0,0,13181,0,0,0,0,0,0,0,5710
26916,0,0,13061,0,0,0,0,0,0,0,5710
26917,0,0,13092,0,0,0,0,0,0,0,5710
26918,0,0,13093,0,0,0,0,0,0,0,5710
26919,0,0,13094,0,0,0,0,0,0,0,5710
26920,0,0,13096,0,0,0,0,0,0,0,5710
26921,0,0,13095,0,0,0,0,0,0,0,5710
26922,0,0,13097,0,0,0,0,0,0,0,5710
26923,0,0,13024,0,0,0,0,0,0,0,5710
26924,0,0,13023,0,0,0,0,0,0,0,5710
26925,0,0,13182,0,0,0,0,0,0,0,5710
26926,0,0,13012,0,0,0,0,0,0,0,5711
26927,0,0,13013,0,0,0,0,0,0,0,5711
26928,0,0,13089,0,0,0,0,0,0,0,5711
26929,0,0,13014,0,0,0,0,0,0,0,5711
26930,0,0,13015,0,0,0,0,0,0,0,5711
26931,0,0,13099,0,0,0,0,0,0,0,5711
26932,0,0,13100,0,0,0,0,0,0,0,5711
26933,0,0,13016,0,0,0,0,0,0,0,5711
26934,0,0,13017,0,0,0,0,0,0,0,5711
26935,0,0,13018,0,0,0,0,0,0,0,5711
26936,0,0,13019,0,0,0,0,0,0,0,5711
26937,0,0,13091,0,0,0,0,0,0,0,5711
26938,0,0,13090,0,0,0,0,0,0,0,5711
26939,0,0,13020,0,0,0,0,0,0,0,5711
26940,0,0,13021,0,0,0,0,0,0,0,5711
26941,0,0,13022,0,0,0,0,0,0,0,5711
26942,0,0,13177,0,0,0,0,0,0,0,5711
26943,0,0,13178,0,0,0,0,0,0,0,5711
26944,0,0,13179,0,0,0,0,0,0,0,5711
26945,0,0,13180,0,0,0,0,0,0,0,5711
26946,0,0,13181,0,0,0,0,0,0,0,5711
26947,0,0,13024,0,0,0,0,0,0,0,5711
26948,0,0,13023,0,0,0,0,0,0,0,5711
26949,0,0,13182,0,0,0,0,0,0,0,5711
26958,0,0,13012,0,0,0,0,0,0,0,5717
26959,0,0,13013,0,0,0,0,0,0,0,5717
26960,0,0,13014,0,0,0,0,0,0,0,5717
26961,0,0,13015,0,0,0,0,0,0,0,5717
26962,0,0,13016,0,0,0,0,0,0,0,5717
26963,0,0,13017,0,0,0,0,0,0,0,5717
26964,0,0,13018,0,0,0,0,0,0,0,5717
26965,0,0,13019,0,0,0,0,0,0,0,5717
26966,0,0,13020,0,0,0,0,0,0,0,5717
26967,0,0,13021,0,0,0,0,0,0,0,5717
26968,0,0,13022,0,0,0,0,0,0,0,5717
26969,0,0,13177,0,0,0,0,0,0,0,5717
26970,0,0,13178,0,0,0,0,0,0,0,5717
26971,0,0,13179,0,0,0,0,0,0,0,5717
26972,0,0,13180,0,0,0,0,0,0,0,5717
26973,0,0,13181,0,0,0,0,0,0,0,5717
26974,0,0,13060,0,0,0,0,0,0,0,5717
26975,0,0,13023,0,0,0,0,0,0,0,5717
26976,0,0,13182,0,0,0,0,0,0,0,5717
26977,0,0,13103,0,0,0,0,0,0,0,5717
26978,0,0,13026,0,0,0,0,0,0,0,5717
26979,0,0,13027,0,0,0,0,0,0,0,5717
26980,0,0,13188,0,0,0,0,0,0,0,5718
26981,0,0,13189,0,0,0,0,0,0,0,5718
26982,0,0,13190,0,0,0,0,0,0,0,5718
26983,0,0,13191,0,0,0,0,0,0,0,5718
26984,0,0,13192,0,0,0,0,0,0,0,5718
26985,0,0,13193,0,0,0,0,0,0,0,5718
26986,0,0,13194,0,0,0,0,0,0,0,5718
26987,0,0,13195,0,0,0,0,0,0,0,5718
26988,0,0,13196,0,0,0,0,0,0,0,5718
26989,0,0,13197,0,0,0,0,0,0,0,5718
26990,0,0,13198,0,0,0,0,0,0,0,5718
26991,0,0,13199,0,0,0,0,0,0,0,5718
26992,0,0,13200,0,0,0,0,0,0,0,5719
26993,0,0,13201,0,0,0,0,0,0,0,5719
26994,0,0,13202,0,0,0,0,0,0,0,5719
26995,0,0,13203,0,0,0,0,0,0,0,5719
26996,0,0,13204,0,0,0,0,0,0,0,5719
26997,0,0,13012,0,0,0,0,0,0,0,5720
26998,0,0,13013,0,0,0,0,0,0,0,5720
26999,0,0,13089,0,0,0,0,0,0,0,5720
27000,0,0,13014,0,0,0,0,0,0,0,5720
27001,0,0,13015,0,0,0,0,0,0,0,5720
27002,0,0,13099,0,0,0,0,0,0,0,5720
27003,0,0,13100,0,0,0,0,0,0,0,5720
27004,0,0,13016,0,0,0,0,0,0,0,5720
27005,0,0,13017,0,0,0,0,0,0,0,5720
27006,0,0,13018,0,0,0,0,0,0,0,5720
27007,0,0,13019,0,0,0,0,0,0,0,5720
27008,0,0,13091,0,0,0,0,0,0,0,5720
27009,0,0,13090,0,0,0,0,0,0,0,5720
27010,0,0,13020,0,0,0,0,0,0,0,5720
27011,0,0,13021,0,0,0,0,0,0,0,5720
27012,0,0,13022,0,0,0,0,0,0,0,5720
27013,0,0,13177,0,0,0,0,0,0,0,5720
27014,0,0,13178,0,0,0,0,0,0,0,5720
27015,0,0,13179,0,0,0,0,0,0,0,5720
27016,0,0,13180,0,0,0,0,0,0,0,5720
27017,0,0,13181,0,0,0,0,0,0,0,5720
27018,0,0,13096,0,0,0,0,0,0,0,5720
27019,0,0,13095,0,0,0,0,0,0,0,5720
27020,0,0,13097,0,0,0,0,0,0,0,5720
27021,0,0,13023,0,0,0,0,0,0,0,5720
27022,0,0,13182,0,0,0,0,0,0,0,5720
27023,0,0,13026,0,0,0,0,0,0,0,5720
27024,0,0,13027,0,0,0,0,0,0,0,5720
27025,0,0,13092,0,0,0,0,0,0,0,5720
27026,0,0,13093,0,0,0,0,0,0,0,5720
27027,0,0,13094,0,0,0,0,0,0,0,5720
27028,0,0,13024,0,0,0,0,0,0,0,5720
27029,0,0,13063,0,0,0,0,0,0,0,5720
27030,0,0,13064,0,0,0,0,0,0,0,5720
27031,0,0,13205,0,0,0,0,0,0,0,5720
27033,0,0,13012,0,0,0,0,0,0,0,5721
27034,0,0,13013,0,0,0,0,0,0,0,5721
27035,0,0,13014,0,0,0,0,0,0,0,5721
27036,0,0,13015,0,0,0,0,0,0,0,5721
27037,0,0,13016,0,0,0,0,0,0,0,5721
27038,0,0,13017,0,0,0,0,0,0,0,5721
27039,0,0,13018,0,0,0,0,0,0,0,5721
27040,0,0,13019,0,0,0,0,0,0,0,5721
27041,0,0,13020,0,0,0,0,0,0,0,5721
27042,0,0,13021,0,0,0,0,0,0,0,5721
27043,0,0,13022,0,0,0,0,0,0,0,5721
27044,0,0,13023,0,0,0,0,0,0,0,5721
27045,0,0,13024,0,0,0,0,0,0,0,5721
27046,0,0,13025,0,0,0,0,0,0,0,5721
27047,0,0,13026,0,0,0,0,0,0,0,5721
27048,0,0,13027,0,0,0,0,0,0,0,5721
27672,0,5793,0,0,0,0,0,0,0,0,5792
27673,0,5794,0,0,0,0,0,0,0,0,5792
27674,0,5795,0,0,0,0,0,0,0,0,5792
27675,0,5796,0,0,0,0,0,0,0,0,5793
27676,0,5797,0,0,0,0,0,0,0,0,5793
27677,0,5798,0,0,0,0,0,0,0,0,5793
27678,0,5799,0,0,0,0,0,0,0,0,5793
27679,0,5800,0,0,0,0,0,0,0,0,5794
27680,0,5801,0,0,0,0,0,0,0,0,5794
27681,0,5802,0,0,0,0,0,0,0,0,5794
27682,0,5803,0,0,0,0,0,0,0,0,5794
27683,0,5804,0,0,0,0,0,0,0,0,5795
27684,0,5805,0,0,0,0,0,0,0,0,5795
27685,0,5806,0,0,0,0,0,0,0,0,5795
27686,0,5807,0,0,0,0,0,0,0,0,5795
27687,0,0,13455,0,0,0,0,0,0,0,5796
27691,0,0,13456,0,0,0,0,0,0,0,5797
27692,0,0,13457,0,0,0,0,0,0,0,5798
27693,0,0,13458,0,0,0,0,0,0,0,5799
27694,0,0,13459,0,0,0,0,0,0,0,5800
27695,0,0,13460,0,0,0,0,0,0,0,5801
27696,0,0,13461,0,0,0,0,0,0,0,5802
27697,0,0,13462,0,0,0,0,0,0,0,5803
27698,0,0,13463,0,0,0,0,0,0,0,5804
27699,0,0,13464,0,0,0,0,0,0,0,5805
27700,0,0,13465,0,0,0,0,0,0,0,5806
27701,0,0,13466,0,0,0,0,0,0,0,5807
27989,0,0,12718,0,0,0,0,0,0,0,5838
27990,0,0,12719,0,0,0,0,0,0,0,5838
27991,0,0,12720,0,0,0,0,0,0,0,5838
27992,0,0,12721,0,0,0,0,0,0,0,5838
27993,0,0,12722,0,0,0,0,0,0,0,5838
27994,0,0,12723,0,0,0,0,0,0,0,5838
27995,0,0,12724,0,0,0,0,0,0,0,5838
27996,0,0,12725,0,0,0,0,0,0,0,5838
27997,0,0,12726,0,0,0,0,0,0,0,5838
27998,0,0,12727,0,0,0,0,0,0,0,5838
27999,0,0,12728,0,0,0,0,0,0,0,5838
28000,0,0,12729,0,0,0,0,0,0,0,5838
28001,0,0,12730,0,0,0,0,0,0,0,5838
28002,0,0,12731,0,0,0,0,0,0,0,5838
28003,0,0,12732,0,0,0,0,0,0,0,5838
28004,0,0,12733,0,0,0,0,0,0,0,5838
28005,0,0,12734,0,0,0,0,0,0,0,5838
28006,0,0,12735,0,0,0,0,0,0,0,5838
28007,0,0,12740,0,0,0,0,0,0,0,5838
28008,0,0,12741,0,0,0,0,0,0,0,5838
28009,0,0,12742,0,0,0,0,0,0,0,5838
28010,0,0,12743,0,0,0,0,0,0,0,5838
28011,0,0,12744,0,0,0,0,0,0,0,5838
28012,0,0,12759,0,0,0,0,0,0,0,5838
28013,0,0,12748,0,0,0,0,0,0,0,5838
28014,0,0,12749,0,0,0,0,0,0,0,5838
28015,0,0,12750,0,0,0,0,0,0,0,5838
28016,0,0,12752,0,0,0,0,0,0,0,5838
28017,0,0,12755,0,0,0,0,0,0,0,5838
28018,0,0,12736,0,0,0,0,0,0,0,5838
28019,0,0,12753,0,0,0,0,0,0,0,5838
28020,0,0,12754,0,0,0,0,0,0,0,5838
28021,0,0,12718,0,0,0,0,0,0,0,5839
28022,0,0,12719,0,0,0,0,0,0,0,5839
28023,0,0,12720,0,0,0,0,0,0,0,5839
28024,0,0,12721,0,0,0,0,0,0,0,5839
28025,0,0,12722,0,0,0,0,0,0,0,5839
28026,0,0,12723,0,0,0,0,0,0,0,5839
28027,0,0,12724,0,0,0,0,0,0,0,5839
28028,0,0,12725,0,0,0,0,0,0,0,5839
28029,0,0,12726,0,0,0,0,0,0,0,5839
28030,0,0,12727,0,0,0,0,0,0,0,5839
28031,0,0,12728,0,0,0,0,0,0,0,5839
28032,0,0,12729,0,0,0,0,0,0,0,5839
28033,0,0,12730,0,0,0,0,0,0,0,5839
28034,0,0,12731,0,0,0,0,0,0,0,5839
28035,0,0,12732,0,0,0,0,0,0,0,5839
28036,0,0,12733,0,0,0,0,0,0,0,5839
28037,0,0,12734,0,0,0,0,0,0,0,5839
28038,0,0,12735,0,0,0,0,0,0,0,5839
28039,0,0,12736,0,0,0,0,0,0,0,5839
28040,0,0,12740,0,0,0,0,0,0,0,5839
28041,0,0,12741,0,0,0,0,0,0,0,5839
28042,0,0,12742,0,0,0,0,0,0,0,5839
28043,0,0,12743,0,0,0,0,0,0,0,5839
28044,0,0,12744,0,0,0,0,0,0,0,5839
28045,0,0,12756,0,0,0,0,0,0,0,5839
28046,0,0,12760,0,0,0,0,0,0,0,5839
28047,0,0,12745,0,0,0,0,0,0,0,5839
28048,0,0,12746,0,0,0,0,0,0,0,5839
28049,0,0,12747,0,0,0,0,0,0,0,5839
28050,0,0,12748,0,0,0,0,0,0,0,5839
28051,0,0,12749,0,0,0,0,0,0,0,5839
28052,0,0,12750,0,0,0,0,0,0,0,5839
28053,0,0,12751,0,0,0,0,0,0,0,5839
28054,0,0,12752,0,0,0,0,0,0,0,5839
28055,0,0,12753,0,0,0,0,0,0,0,5839
28056,0,0,12755,0,0,0,0,0,0,0,5839
29450,0,0,13758,0,0,0,0,0,0,0,6050
29519,0,0,13028,0,0,0,0,0,0,0,6070
29520,0,0,13029,0,0,0,0,0,0,0,6070
29521,0,0,13044,0,0,0,0,0,0,0,6070
29522,0,0,13030,0,0,0,0,0,0,0,6070
29523,0,0,13031,0,0,0,0,0,0,0,6070
29524,0,0,13777,0,0,0,0,0,0,0,6070
29525,0,0,13778,0,0,0,0,0,0,0,6070
29526,0,0,13032,0,0,0,0,0,0,0,6070
29527,0,0,13033,0,0,0,0,0,0,0,6070
29528,0,0,13034,0,0,0,0,0,0,0,6070
29529,0,0,13035,0,0,0,0,0,0,0,6070
29530,0,0,13045,0,0,0,0,0,0,0,6070
29531,0,0,13046,0,0,0,0,0,0,0,6070
29532,0,0,13036,0,0,0,0,0,0,0,6070
29533,0,0,13037,0,0,0,0,0,0,0,6070
29534,0,0,13038,0,0,0,0,0,0,0,6070
29535,0,0,13053,0,0,0,0,0,0,0,6070
29536,0,0,13054,0,0,0,0,0,0,0,6070
29537,0,0,13002,0,0,0,0,0,0,0,6070
29538,0,0,13779,0,0,0,0,0,0,0,6070
29539,0,0,13780,0,0,0,0,0,0,0,6070
29540,0,0,13781,0,0,0,0,0,0,0,6070
29541,0,0,13782,0,0,0,0,0,0,0,6070
29542,0,0,13783,0,0,0,0,0,0,0,6070
29543,0,0,13050,0,0,0,0,0,0,0,6070
29544,0,0,13051,0,0,0,0,0,0,0,6070
29545,0,0,13052,0,0,0,0,0,0,0,6070
29546,0,0,13047,0,0,0,0,0,0,0,6070
29547,0,0,13048,0,0,0,0,0,0,0,6070
29548,0,0,13049,0,0,0,0,0,0,0,6070
29549,0,0,13040,0,0,0,0,0,0,0,6070
29550,0,0,13039,0,0,0,0,0,0,0,6070
29551,0,0,13784,0,0,0,0,0,0,0,6070
29858,0,0,13899,0,0,0,0,0,0,0,6130
29936,0,0,13914,0,0,0,0,0,0,0,6138
29937,97,6166,0,0,0,0,0,0,0,0,6139
29938,98,6167,0,0,0,0,0,0,0,0,6139
29939,0,6139,0,0,0,0,0,0,0,0,6138
29940,0,0,12718,0,0,0,0,0,0,0,6141
29941,0,0,12719,0,0,0,0,0,0,0,6141
29942,0,0,12720,0,0,0,0,0,0,0,6141
29943,0,0,12745,0,0,0,0,0,0,0,6141
29944,0,0,12746,0,0,0,0,0,0,0,6141
29945,0,0,12747,0,0,0,0,0,0,0,6141
29949,0,0,12722,0,0,0,0,0,0,0,6140
29950,0,0,12721,0,0,0,0,0,0,0,6140
29951,0,0,12723,0,0,0,0,0,0,0,6140
29952,0,0,12725,0,0,0,0,0,0,0,6140
29953,0,0,12727,0,0,0,0,0,0,0,6140
29954,0,0,12726,0,0,0,0,0,0,0,6140
29955,0,0,12755,0,0,0,0,0,0,0,6140
29956,0,0,12753,0,0,0,0,0,0,0,6140
29959,21,0,13915,0,0,0,0,0,0,0,6143
30065,21,0,13930,0,0,0,0,0,0,0,6139
30066,0,0,12719,0,0,0,0,0,0,0,6164
30067,0,0,12721,0,0,0,0,0,0,0,6164
30068,0,0,12722,0,0,0,0,0,0,0,6164
30069,0,0,12725,0,0,0,0,0,0,0,6164
30070,0,0,12727,0,0,0,0,0,0,0,6164
30071,0,0,12751,0,0,0,0,0,0,0,6164
30072,0,0,12752,0,0,0,0,0,0,0,6164
30073,0,0,12753,0,0,0,0,0,0,0,6164
30074,0,0,12718,0,0,0,0,0,0,0,6165
30075,0,0,12719,0,0,0,0,0,0,0,6165
30076,0,0,12720,0,0,0,0,0,0,0,6165
30077,0,0,12748,0,0,0,0,0,0,0,6165
30078,0,0,12749,0,0,0,0,0,0,0,6165
30079,0,0,12750,0,0,0,0,0,0,0,6165
30080,0,6140,0,0,0,0,0,0,0,0,6166
30081,0,6141,0,0,0,0,0,0,0,0,6167
30082,0,6164,0,0,0,0,0,0,0,0,6168
30083,0,6165,0,0,0,0,0,0,0,0,6169
30084,0,0,13931,0,0,0,0,0,0,0,6170
30085,0,0,13932,0,0,0,0,0,0,0,6171
30086,0,6170,0,0,0,0,0,0,0,0,6167
30087,0,6171,0,0,0,0,0,0,0,0,6169
30088,99,6168,0,0,0,0,0,0,0,0,6139
30089,100,6169,0,0,0,0,0,0,0,0,6139
30804,0,0,12718,0,0,0,0,0,0,0,6317
30805,0,0,12719,0,0,0,0,0,0,0,6317
30806,0,0,12720,0,0,0,0,0,0,0,6317
30807,0,0,12730,0,0,0,0,0,0,0,6317
30808,0,0,12731,0,0,0,0,0,0,0,6317
30809,0,0,12729,0,0,0,0,0,0,0,6317
30810,0,0,12756,0,0,0,0,0,0,0,6317
30811,0,0,12757,0,0,0,0,0,0,0,6317
30812,0,0,12758,0,0,0,0,0,0,0,6317
30813,0,0,12759,0,0,0,0,0,0,0,6317
30814,0,0,12761,0,0,0,0,0,0,0,6317
30815,0,0,12734,0,0,0,0,0,0,0,6317
30816,0,0,12735,0,0,0,0,0,0,0,6317
30817,0,0,12740,0,0,0,0,0,0,0,6317
30818,0,0,12741,0,0,0,0,0,0,0,6317
30819,0,0,12742,0,0,0,0,0,0,0,6317
30820,0,0,12743,0,0,0,0,0,0,0,6317
30821,0,0,12744,0,0,0,0,0,0,0,6317
30822,0,0,12745,0,0,0,0,0,0,0,6317
30823,0,0,12718,0,0,0,0,0,0,0,6318
30824,0,0,12719,0,0,0,0,0,0,0,6318
30825,0,0,12720,0,0,0,0,0,0,0,6318
30826,0,0,12721,0,0,0,0,0,0,0,6318
30827,0,0,12722,0,0,0,0,0,0,0,6318
30828,0,0,12723,0,0,0,0,0,0,0,6318
30829,0,0,12724,0,0,0,0,0,0,0,6318
30830,0,0,12725,0,0,0,0,0,0,0,6318
30831,0,0,12726,0,0,0,0,0,0,0,6318
30832,0,0,12727,0,0,0,0,0,0,0,6318
30833,0,0,12728,0,0,0,0,0,0,0,6318
30834,0,0,12729,0,0,0,0,0,0,0,6318
30835,0,0,12730,0,0,0,0,0,0,0,6318
30836,0,0,12731,0,0,0,0,0,0,0,6318
30837,0,0,12732,0,0,0,0,0,0,0,6318
30838,0,0,12733,0,0,0,0,0,0,0,6318
30839,0,0,12734,0,0,0,0,0,0,0,6318
30840,0,0,12735,0,0,0,0,0,0,0,6318
30841,0,0,12736,0,0,0,0,0,0,0,6318
30842,0,0,12740,0,0,0,0,0,0,0,6318
30843,0,0,12741,0,0,0,0,0,0,0,6318
30844,0,0,12742,0,0,0,0,0,0,0,6318
30845,0,0,12743,0,0,0,0,0,0,0,6318
30846,0,0,12744,0,0,0,0,0,0,0,6318
30847,0,0,12756,0,0,0,0,0,0,0,6318
30848,0,0,12760,0,0,0,0,0,0,0,6318
30849,0,0,12718,0,0,0,0,0,0,0,6319
30850,0,0,12719,0,0,0,0,0,0,0,6319
30851,0,0,12720,0,0,0,0,0,0,0,6319
30852,0,0,12721,0,0,0,0,0,0,0,6319
30853,0,0,12722,0,0,0,0,0,0,0,6319
30854,0,0,12723,0,0,0,0,0,0,0,6319
30855,0,0,12724,0,0,0,0,0,0,0,6319
30856,0,0,12725,0,0,0,0,0,0,0,6319
30857,0,0,12726,0,0,0,0,0,0,0,6319
30858,0,0,12727,0,0,0,0,0,0,0,6319
30859,0,0,12728,0,0,0,0,0,0,0,6319
30860,0,0,12729,0,0,0,0,0,0,0,6319
30861,0,0,12730,0,0,0,0,0,0,0,6319
30862,0,0,12731,0,0,0,0,0,0,0,6319
30863,0,0,12732,0,0,0,0,0,0,0,6319
30864,0,0,12733,0,0,0,0,0,0,0,6319
30865,0,0,12734,0,0,0,0,0,0,0,6319
30866,0,0,12735,0,0,0,0,0,0,0,6319
30867,0,0,12740,0,0,0,0,0,0,0,6319
30868,0,0,12741,0,0,0,0,0,0,0,6319
30869,0,0,12742,0,0,0,0,0,0,0,6319
30870,0,0,12743,0,0,0,0,0,0,0,6319
30871,0,0,12744,0,0,0,0,0,0,0,6319
