ID,OrderIndex,RedirectContentTuningID,RedirectFlag,RedirectEnum,ParentContentTuningID
3562,1,5087,0,34,278
3563,1,5087,0,34,203
3564,1,5087,0,34,202
3565,1,5087,0,34,205
3566,1,5087,0,34,201
3567,1,5087,0,34,200
3568,1,5087,0,34,39
3569,1,5087,0,34,43
3570,1,5087,0,34,42
3571,2,5087,0,34,40
3572,1,5087,0,34,37
3573,1,5087,0,34,8
3574,1,5087,0,34,77
3575,1,5087,0,34,4
3576,1,5087,0,34,41
3577,1,5087,0,34,76
3578,1,5087,0,34,221
3579,1,5087,0,34,234
3580,1,5087,0,34,233
3581,1,5087,0,34,232
3582,1,5087,0,34,231
3583,1,5087,0,34,230
3584,1,5087,0,34,229
3585,1,5087,0,34,228
3586,1,5087,0,34,227
3587,1,5087,0,34,226
3588,1,5087,0,34,225
3589,1,5087,0,34,224
3590,1,5087,0,34,223
3591,1,5087,0,34,222
3592,1,5087,0,34,220
3593,1,5087,0,34,219
3594,1,5087,0,34,53
3595,1,5087,0,34,55
3596,1,5087,0,34,56
3597,1,5087,0,34,656
3598,1,5087,0,34,52
3599,1,5087,0,34,54
3600,1,5087,0,34,260
3601,1,5087,0,34,255
3602,1,5087,0,34,252
3603,1,5087,0,34,262
3604,1,5087,0,34,261
3605,1,5087,0,34,259
3606,1,5087,0,34,258
3607,1,5087,0,34,257
3608,1,5087,0,34,256
3609,1,5087,0,34,254
3610,1,5087,0,34,253
3611,1,5087,0,34,251
3612,1,5087,0,34,268
3613,1,5087,0,34,267
3614,1,5087,0,34,266
3615,2,5087,0,34,265
3616,1,5087,0,34,264
3617,1,5087,0,34,263
3618,1,5087,0,34,169
3619,1,5087,0,34,58
3620,2,5087,0,34,173
3621,2,5087,0,34,61
3622,1,5087,0,34,975
3623,1,5087,0,34,1215
3624,1,5087,0,34,1212
3625,1,5087,0,34,57
3626,1,5087,0,34,1217
3627,2,5087,0,34,60
3628,1,5087,0,34,59
3629,1,5087,0,34,62
3630,1,5087,0,34,276
3631,1,5087,0,34,275
3632,1,5087,0,34,274
3633,1,5087,0,34,273
3634,1,5087,0,34,272
3635,1,5087,0,34,271
3636,1,5087,0,34,270
3637,1,5087,0,34,269
3638,1,5087,0,34,66
3639,1,5087,0,34,67
3640,1,5087,0,34,63
3641,1,5087,0,34,68
3642,1,5087,0,34,65
3643,1,5087,0,34,64
3644,1,5087,0,34,431
3645,1,5087,0,34,332
3646,1,5087,0,34,334
3647,1,5087,0,34,333
3648,1,5087,0,34,331
3649,1,5087,0,34,1157
3650,1,5087,0,34,1153
3651,1,5087,0,34,1156
3652,1,5087,0,34,1159
3653,1,5087,0,34,1158
3654,1,5087,0,34,480
3655,1,5087,0,34,1155
3656,1,5087,0,34,486
3657,1,5087,0,34,1196
3658,1,5087,0,34,1154
3659,1,5087,0,34,1152
3660,1,5087,0,34,446
3661,1,5087,0,34,856
3662,1,5087,0,34,657
3663,1,5087,0,34,1352
3664,1,5087,0,34,870
3665,1,5087,0,34,1219
3666,1,5087,0,34,1418
3667,1,5087,0,34,861
3668,1,5087,0,34,311
3669,1,5087,0,34,825
3670,1,5087,0,34,653
3671,1,5087,0,34,683
3672,1,5087,0,34,676
3673,1,5087,0,34,777
3674,1,5087,0,34,309
3675,1,5087,0,34,965
3676,1,5087,0,34,124
3677,1,5087,0,34,310
3678,1,5087,0,34,826
3679,1,5087,0,34,994
3680,1,5087,0,34,677
3681,1,5087,0,34,416
3682,1,5087,0,34,308
3683,1,5087,0,34,679
3684,1,5087,0,34,377
3685,1,5087,0,34,827
3686,1,5087,0,34,875
3687,1,5087,0,34,1410
3688,1,5087,0,34,680
3689,1,5087,0,34,859
3690,2,5087,0,34,860
3691,1,5087,0,34,172
3692,1,5087,0,34,1385
3693,1,5087,0,34,306
3694,1,5087,0,34,681
3695,1,5087,0,34,828
3696,1,5087,0,34,857
3697,1,5087,0,34,960
3698,1,5087,0,34,1218
3699,1,5087,0,34,1430
3700,1,5087,0,34,650
3701,1,5087,0,34,1301
3702,1,5087,0,34,1300
3703,1,5087,0,34,1294
3704,1,5087,0,34,1299
3705,1,5087,0,34,341
3706,1,5087,0,34,357
3707,1,5087,0,34,1298
3708,1,5087,0,34,485
3709,1,5087,0,34,340
3710,1,5087,0,34,346
3711,1,5087,0,34,410
3712,1,5087,0,34,633
3713,2,5087,0,34,773
3714,1,5087,0,34,829
3715,1,5087,0,34,1297
3716,1,5087,0,34,356
3717,1,5087,0,34,436
3718,1,5087,0,34,1207
3719,1,5087,0,34,885
3720,1,5087,0,34,488
3721,2,5087,0,34,339
3722,1,5087,0,34,345
3723,1,5087,0,34,348
3724,1,5087,0,34,682
3725,2,5087,0,34,642
3726,1,5087,0,34,990
3727,1,5087,0,34,1346
3728,1,5087,0,34,1734
3729,1,5087,0,34,1735
3730,1,5087,0,34,1142
3731,1,5087,0,34,1138
3732,1,5087,0,34,1167
3733,1,5087,0,34,1165
3734,1,5087,0,34,1164
3735,1,5087,0,34,1160
3736,1,5087,0,34,477
3737,1,5087,0,34,1171
3738,1,5087,0,34,639
3739,1,5087,0,34,1170
3740,1,5087,0,34,634
3741,1,5087,0,34,620
3742,1,5087,0,34,1169
3743,1,5087,0,34,625
3744,1,5087,0,34,1188
3745,1,5087,0,34,1189
3746,1,5087,0,34,1190
3747,1,5087,0,34,1191
3748,1,5087,0,34,1192
3749,1,5087,0,34,1193
3750,1,5087,0,34,1194
3751,1,5087,0,34,1195
3752,1,5087,0,34,637
3753,1,5087,0,34,1182
3754,1,5087,0,34,640
3755,1,5087,0,34,1181
3756,1,5087,0,34,635
3757,1,5087,0,34,621
3758,1,5087,0,34,1180
3759,1,5087,0,34,629
3760,1,5087,0,34,626
3761,1,5087,0,34,1179
3762,1,5087,0,34,1178
3763,1,5087,0,34,1177
3764,1,5087,0,34,1176
3765,1,5087,0,34,1175
3766,1,5087,0,34,1174
3767,1,5087,0,34,1198
3768,1,5087,0,34,1173
3769,1,5087,0,34,1172
3770,1,5087,0,34,1183
3771,1,5087,0,34,48
3772,1,5087,0,34,976
3773,1,5087,0,34,178
3774,1,5087,0,34,1221
3775,1,5087,0,34,664
3776,1,5087,0,34,666
3777,1,5087,0,34,1004
3778,1,5087,0,34,1308
3779,1,5087,0,34,999
3780,1,5087,0,34,1005
3781,1,5087,0,34,1003
3782,1,5087,0,34,1006
3783,1,5087,0,34,1007
3784,1,5087,0,34,820
3785,1,5087,0,34,1009
3786,1,5087,0,34,1008
3787,1,5087,0,34,1010
3788,1,5087,0,34,1011
3789,1,5087,0,34,1013
3790,1,5087,0,34,1012
3791,1,5087,0,34,1937
3792,1,5087,0,34,1284
3793,1,5087,0,34,1014
3794,1,5087,0,34,161
3795,1,5087,0,34,1015
3796,1,5087,0,34,1017
3797,1,5087,0,34,1019
3798,1,5087,0,34,1018
3799,1,5087,0,34,1016
3800,1,5087,0,34,1020
3801,1,5087,0,34,1021
3802,1,5087,0,34,1022
3803,1,5087,0,34,1023
3804,1,5087,0,34,1024
3805,1,5087,0,34,1025
3806,1,5087,0,34,1026
3807,1,5087,0,34,1027
3808,1,5087,0,34,1028
3809,1,5087,0,34,1029
3810,1,5087,0,34,1030
3811,1,5087,0,34,1033
3812,1,5087,0,34,1032
3813,1,5087,0,34,1034
3814,1,5087,0,34,1031
3815,1,5087,0,34,1035
3816,1,5087,0,34,1036
3817,1,5087,0,34,1039
3818,1,5087,0,34,1037
3819,1,5087,0,34,1040
3820,1,5087,0,34,627
3821,1,5087,0,34,624
3822,1,5087,0,34,618
3823,1,5087,0,34,619
3824,1,5087,0,34,636
3825,1,5087,0,34,622
3826,1,5087,0,34,641
3827,1,5087,0,34,498
3828,1,5087,0,34,638
3829,1,5087,0,34,476
3830,1,5087,0,34,1987
3831,1,5087,0,34,1988
3832,1,5087,0,34,1989
3833,1,5087,0,34,1990
3834,1,5087,0,34,1991
3835,1,5087,0,34,1992
3836,1,5087,0,34,1993
3837,1,5087,0,34,1994
3838,1,5087,0,34,2001
3839,1,5087,0,34,2002
3840,1,5087,0,34,2003
3841,1,5087,0,34,2004
3842,1,5087,0,34,2005
3843,1,5087,0,34,2006
3844,1,5087,0,34,2007
3845,1,5087,0,34,2008
3846,1,5087,0,34,2009
3847,1,5087,0,34,2010
3848,1,5087,0,34,2011
3849,1,5087,0,34,2012
3850,1,5087,0,34,2013
3851,1,5087,0,34,2014
3852,1,5087,0,34,2015
3853,1,5087,0,34,2016
3854,1,5087,0,34,2017
3855,1,5087,0,34,2018
3856,1,5087,0,34,2019
3857,1,5087,0,34,2020
3858,1,5087,0,34,2021
3859,1,5087,0,34,2039
3860,1,5087,0,34,2045
3861,1,5087,0,34,2216
3862,1,5087,0,34,2429
3863,1,5087,0,34,2564
3864,1,5087,0,34,2938
3865,1,5087,0,34,2549
3866,1,5087,0,34,2060
3867,3,5087,0,34,837
3868,1,5087,0,34,2132
3869,1,5087,0,34,2431
3870,1,5087,0,34,709
3871,1,5087,0,34,2149
3872,1,5087,0,34,2056
3873,1,5087,0,34,2550
3874,1,5087,0,34,2940
3875,1,5087,0,34,2951
3876,1,5087,0,34,2884
3877,1,5087,0,34,2958
3878,2,5087,0,34,862
3879,1,5087,0,34,1229
3880,1,5087,0,34,1230
3881,1,5087,0,34,1240
3882,1,5087,0,34,1234
3883,1,5087,0,34,1235
3884,1,5087,0,34,1232
3885,1,5087,0,34,1931
3886,1,5087,0,34,1238
3887,1,5087,0,34,1237
3888,1,5087,0,34,744
3889,1,5087,0,34,2128
3890,1,5087,0,34,1239
3891,1,5087,0,34,1233
3892,1,5087,0,34,1231
3893,1,5087,0,34,1236
3894,1,5087,0,34,1314
3895,1,5087,0,34,1707
3896,1,5087,0,34,2129
3897,1,5087,0,34,1318
3898,1,5087,0,34,1324
3899,1,5087,0,34,1319
3900,1,5087,0,34,1323
3901,1,5087,0,34,2130
3902,1,5087,0,34,1320
3903,1,5087,0,34,743
3904,1,5087,0,34,1321
3905,1,5087,0,34,1315
3906,1,5087,0,34,1317
3907,1,5087,0,34,1316
3908,1,5087,0,34,1322
3909,1,5087,0,34,1335
3910,1,5087,0,34,1327
3911,1,5087,0,34,1338
3912,1,5087,0,34,1333
3913,1,5087,0,34,1332
3914,1,5087,0,34,1337
3915,1,5087,0,34,1330
3916,1,5087,0,34,1326
3917,1,5087,0,34,1325
3918,1,5087,0,34,1340
3919,1,5087,0,34,1331
3920,1,5087,0,34,1334
3921,1,5087,0,34,745
3922,1,5087,0,34,1336
3923,1,5087,0,34,1339
3924,1,5087,0,34,1328
3925,1,5087,0,34,1329
3926,1,5087,0,34,1425
3927,1,5087,0,34,746
3928,1,5087,0,34,1427
3929,1,5087,0,34,1429
3930,1,5087,0,34,1424
3931,1,5087,0,34,1428
3932,1,5087,0,34,1426
3933,1,5087,0,34,2098
3934,1,5087,0,34,1936
3935,1,5087,0,34,742
3936,1,5087,0,34,2125
3937,1,5087,0,34,1400
3938,1,5087,0,34,783
3939,1,5087,0,34,807
3940,1,5087,0,34,824
3941,1,5087,0,34,754
3942,1,5087,0,34,2139
3943,1,5087,0,34,2043
3944,1,5087,0,34,2182
3945,1,5087,0,34,2171
3946,1,5087,0,34,2172
3947,1,5087,0,34,2477
3948,2,5087,0,34,747
3949,1,5087,0,34,1712
3950,1,5087,0,34,2044
3951,1,5087,0,34,1709
3952,1,5087,0,34,1710
3953,1,5087,0,34,1711
3954,1,5087,0,34,2897
3955,1,5087,0,34,2899
3956,1,5087,0,34,2955
3957,1,5087,0,34,2901
3958,1,5087,0,34,2847
3959,1,5087,0,34,2902
3960,1,5087,0,34,2849
3961,1,5087,0,34,2937
3962,1,5087,0,34,2900
3963,1,5087,0,34,2956
3964,1,5087,0,34,2904
3965,1,5087,0,34,2898
3966,1,5087,0,34,2927
3967,1,5087,0,34,2996
3968,1,5087,0,34,189
3969,1,5087,0,34,190
3970,1,5087,0,34,186
3971,1,5087,0,34,1404
3972,1,5087,0,34,191
3973,1,5087,0,34,1384
3974,1,5087,0,34,2046
3975,1,5087,0,34,1223
3976,1,5087,0,34,1226
3977,1,5087,0,34,1228
3978,1,5087,0,34,1227
3979,1,5087,0,34,1225
3980,1,5087,0,34,1222
3981,1,5087,0,34,713
3982,1,5087,0,34,1403
3983,1,5087,0,34,1310
3984,1,5087,0,34,1406
3985,1,5087,0,34,1407
3986,1,5087,0,34,467
3987,1,5087,0,34,1296
3988,1,5087,0,34,1295
3989,1,5087,0,34,2845
3990,1,5087,0,34,2848
3991,1,5087,0,34,2850
3992,1,5087,0,34,1405
3993,0,5087,0,34,4544
3994,0,5087,0,34,4532
3995,0,5087,0,34,5042
3996,1,5087,0,34,1038
3997,1,5087,0,34,1184
3998,1,5087,0,34,2659
3999,1,5087,0,34,2660
4000,1,5087,0,34,2661
4001,1,5087,0,34,2663
4002,1,5087,0,34,2664
4003,1,5087,0,34,2669
4004,1,5087,0,34,2155
4005,1,5087,0,34,484
4006,1,5087,0,34,1224
4007,1,5087,0,34,830
4008,1,5087,0,34,1220
4009,1,5087,0,34,500
4010,1,5087,0,34,187
4011,2,5087,0,34,188
4012,1,5087,0,34,2671
4013,1,5087,0,34,2844
4014,1,5087,0,34,2554
4015,1,5087,0,34,1077
4016,1,5087,0,34,1099
4017,1,5087,0,34,1070
4018,1,5087,0,34,1069
4019,1,5087,0,34,1071
4020,1,5087,0,34,1074
4021,1,5087,0,34,1076
4022,1,5087,0,34,1088
4023,1,5087,0,34,1118
4024,1,5087,0,34,1199
4025,1,5087,0,34,1117
4026,1,5087,0,34,1095
4027,1,5087,0,34,1096
4028,1,5087,0,34,1093
4029,1,5087,0,34,1092
4030,1,5087,0,34,1089
4031,1,5087,0,34,1064
4032,1,5087,0,34,1065
4033,1,5087,0,34,1068
4034,1,5087,0,34,1067
4035,1,5087,0,34,2903
4036,1,5087,0,34,2548
4037,1,5087,0,34,2555
4038,1,5087,0,34,2547
4039,1,5087,0,34,2587
4040,1,5087,0,34,2846
4041,1,5087,0,34,2939
4111,0,5087,0,34,2631
4112,0,5087,0,34,2694
4113,0,5087,0,34,2692
4114,0,5087,0,34,2676
4115,0,5087,0,34,2633
4116,0,5087,0,34,2632
4117,0,5087,0,34,2630
4118,0,5087,0,34,2629
4119,0,5087,0,34,2628
4120,0,5087,0,34,2627
4121,0,5087,0,34,2626
4122,0,5087,0,34,2625
4123,0,5087,0,34,2624
4124,0,5087,0,34,2623
4125,0,5087,0,34,2622
4126,0,5087,0,34,2620
4127,0,5087,0,34,2618
4128,0,5087,0,34,2619
4129,0,5087,0,34,2617
4130,0,5087,0,34,2616
4131,0,5087,0,34,2615
4132,0,5087,0,34,2614
4133,0,5087,0,34,2613
4183,1,5087,0,34,632
4184,0,5087,0,34,871
4192,0,5402,0,32,6380
4222,0,3321,0,33,6413
4223,3,3426,1073741824,30,6429
4224,2,5087,0,34,6429
4225,0,1705,1,0,6429
4226,1,3011,8192,13,6429
4700,1,5087,0,34,2400
4701,0,5087,0,34,2649
4703,1,5087,0,34,2277
4706,2,5087,0,34,2153
4708,1,5087,0,34,2265
4710,1,5087,0,34,2309
4712,1,5087,0,34,2475
4713,0,5087,0,34,2588
4715,1,5087,0,34,2296
4717,1,5087,0,34,2347
4718,0,5087,0,34,2523
4720,1,5087,0,34,2471
4726,1,5087,0,34,2706
4756,2,3011,8192,13,293
4816,0,5402,0,32,3227
4890,2,3011,8192,13,6872
4891,1,5087,0,34,6872
4892,0,1826,1,0,6872
