ID,SpellID,StanceBarOrder,ShapeshiftExclude[0],ShapeshiftExclude[1],ShapeshiftMask[0],ShapeshiftMask[1]
44619,317929,4,0,0,0,0
44620,318159,0,134217728,0,0,0
44628,318539,0,0,0,134217728,0
44636,319369,0,0,0,64,0
44637,319454,0,335544332,0,0,0
44641,322105,0,0,0,134217728,0
44649,323716,0,0,0,134217728,0
44651,323764,0,0,0,1073741841,4
44652,324739,0,-2147483648,0,0,0
44653,325013,0,-2147483648,0,0,0
44654,325209,1,0,0,0,0
44655,325210,1,0,0,0,0
44656,325727,0,335544324,0,0,0
44662,328282,5,0,0,0,0
44666,328557,1,0,0,0,0
44669,329398,0,0,0,134217728,0
44671,329541,2,0,0,0,0
49528,334439,2,0,0,0,0
49529,335362,0,1073741824,0,0,0
49530,335467,0,0,0,134217728,0
49531,336216,1,0,0,0,0
49532,336401,1,0,0,0,0
49534,307926,0,1073774617,4,0,0
49535,336414,0,335577092,0,0,0
49537,337225,1,0,0,0,0
49538,337267,1,0,0,0,0
49539,337268,1,0,0,0,0
49540,338030,1,0,0,536870912,0
49541,338691,0,0,0,17,0
49542,338692,0,0,0,17,0
49543,300728,0,0,0,1073741841,4
49547,327909,0,0,0,1073741969,4
49548,327907,0,0,0,1073774737,260
49549,342798,0,1073741824,0,0,0
49554,343216,0,0,0,1,0
49555,343569,0,1073741824,0,0,0
49556,343577,0,1073741824,0,0,0
49558,324631,0,0,0,1073741841,4
49561,5487,1,0,0,0,0
49563,132158,0,335544324,0,0,0
49565,344751,1,0,0,0,0
49566,344753,1,0,0,0,0
49568,344869,0,2,0,1073741824,0
49570,345122,0,134217728,0,0,0
49571,345178,0,-2147483648,0,0,0
49601,328923,0,32768,0,0,0
49602,51052,0,0,0,16777216,0
49603,56222,0,0,0,16777216,0
49604,111673,0,0,0,16777216,0
49605,45524,0,0,0,16777216,0
49606,49998,0,0,0,16777216,0
49607,49576,0,0,0,16777216,0
49608,50977,0,0,0,16777216,0
49609,47541,0,0,0,16777216,0
49610,48265,0,0,0,16777216,0
49611,61999,0,0,0,16777216,0
49612,47528,0,0,0,16777216,0
49613,327574,0,0,0,16777216,0
49614,53428,0,0,0,16777216,0
49615,316239,0,0,0,16777216,0
49616,279302,0,0,0,16777216,0
49617,49143,0,0,0,16777216,0
49618,47568,0,0,0,16777216,0
49619,196770,0,0,0,16777216,0
49620,51271,0,0,0,16777216,0
49621,49020,0,0,0,16777216,0
49622,57330,0,0,0,16777216,0
49623,212552,0,0,0,16777216,0
49624,207230,0,0,0,16777216,0
49625,207167,0,0,0,16777216,0
49626,108194,0,0,0,16777216,0
49627,152279,0,0,0,16777216,0
49628,194913,0,0,0,16777216,0
49629,321995,0,0,0,16777216,0
49631,50842,0,0,0,16777216,0
49632,206930,0,0,0,16777216,0
49633,108199,0,0,0,16777216,0
49634,195292,0,0,0,16777216,0
49635,49028,0,0,0,16777216,0
49636,195182,0,0,0,16777216,0
49637,206940,0,0,0,16777216,0
49638,221699,0,0,0,16777216,0
49639,274156,0,0,0,16777216,0
49640,206931,0,0,0,16777216,0
49641,194844,0,0,0,16777216,0
49642,85948,0,0,0,16777216,0
49643,43265,0,0,0,16777216,0
49644,207317,0,0,0,16777216,0
49645,63560,0,0,0,16777216,0
49646,42650,0,0,0,16777216,0
49647,275699,0,0,0,16777216,0
49648,55090,0,0,0,16777216,0
49649,77575,0,0,0,16777216,0
49650,343294,0,0,0,16777216,0
49651,115989,0,0,0,16777216,0
49652,207311,0,0,0,16777216,0
49653,207289,0,0,0,16777216,0
49654,49206,0,0,0,16777216,0
49655,152280,0,0,0,16777216,0
49656,48743,0,0,0,16777216,0
49657,219809,0,0,0,16777216,0
49658,194679,0,0,0,16777216,0
49659,55233,0,0,0,16777216,0
49660,48792,0,0,0,16777216,0
49661,48707,0,0,0,16777216,0
49662,311648,0,0,0,16777216,0
49663,324128,0,0,0,16777216,0
49664,315443,0,0,0,16777216,0
49665,312202,0,0,0,16777216,0
49667,202425,0,0,0,1073741824,0
49668,202770,0,0,0,1073741824,0
49669,345771,0,-1275035644,0,0,0
49670,3714,0,0,0,16777216,0
49671,73325,0,0,0,-2013265920,0
49672,327661,0,0,0,-2013265920,0
49673,32375,0,0,0,-2013265920,0
49674,32379,0,0,0,134217728,0
49675,21562,0,0,0,-2013265920,0
49677,204263,0,0,0,-2013265920,0
49678,121536,0,0,0,-2013265920,0
49679,200183,0,0,0,-2147483648,0
49680,328530,0,0,0,-2147483648,0
49681,197268,0,0,0,-2147483648,0
49683,47585,0,0,0,134217728,0
49684,228260,0,0,0,134217728,0
49685,34914,0,0,0,134217728,0
49686,15286,0,0,0,134217728,0
49688,263165,0,0,0,134217728,0
49689,341374,0,0,0,134217728,0
49691,64044,0,0,0,134217728,0
49694,211522,0,0,0,134217728,0
49695,108968,0,0,0,134217728,0
49696,546,0,0,0,32768,33024
49699,49184,0,0,0,16777216,0
49700,221562,0,0,0,16777216,0
49701,77606,0,0,0,16777216,0
49702,207018,0,0,0,16777216,0
49703,203173,0,0,0,16777216,0
49704,47476,0,0,0,16777216,0
49705,288977,0,0,0,16777216,0
49706,305392,0,0,0,16777216,0
49707,288853,0,0,0,16777216,0
49708,210128,0,0,0,16777216,0
49709,223829,0,0,0,16777216,0
49710,49039,0,0,0,16777216,0
49712,46584,0,0,0,16777216,0
49714,307479,0,1073774613,4,0,0
49717,350131,0,0,0,134217728,0
49719,350133,0,0,0,134217728,0
49720,350162,0,1073741824,0,0,0
50152,352300,0,0,0,1073774737,260
50153,352301,0,0,0,1073741969,4
50177,354484,-1,0,0,0,0
50179,329042,0,0,0,16,0
50188,355897,0,0,0,134217728,0
50189,355898,0,0,0,134217728,0
50202,357247,3,0,0,0,0
50204,356738,0,32768,0,0,0
50205,356739,0,32768,0,0,0
50206,356696,0,32768,0,0,0
50207,356736,0,32768,0,0,0
50211,358560,1,0,0,0,0
50219,357012,0,1409319071,268,0,0
50220,360686,0,335544320,0,0,0
50230,361237,0,0,0,1073741826,0
50231,361269,0,2,0,0,0
50234,362010,0,0,1024,0,0
50237,362361,0,0,1024,0,0
50286,368364,0,335544320,0,0,0
50290,365542,-1,0,0,0,0
50293,370357,0,-2147483648,0,0,0
50294,370626,0,0,0,-1996488704,0
50303,373178,1,0,0,0,0
50309,373464,0,134217728,0,0,0
50314,374539,0,1073741824,0,0,0
50315,374541,0,1073741824,0,0,0
50855,376996,-1,0,0,0,0
50856,377016,-1,0,0,0,0
50857,377043,-1,0,0,0,0
50858,377065,1,0,0,0,0
50859,377066,1,0,0,0,0
50860,377355,1,0,0,0,0
50861,377357,1,0,0,0,0
50864,377883,0,-2147483648,0,0,0
50865,377887,0,-2147483648,0,0,0
50866,377895,0,2,0,0,0
50867,365374,0,335544324,16384,0,0
50868,378755,0,335544324,16384,0,0
50871,381623,1,0,0,0,0
50878,383269,0,0,0,16777216,0
50879,383290,1,0,0,0,0
50880,383292,1,0,0,0,0
50881,383410,0,335544332,256,0,0
50882,383485,1,0,0,0,0
50883,383486,1,0,0,0,0
50885,384688,0,2,0,0,0
50886,384690,0,2,0,0,0
50887,384692,0,2,0,0,0
50888,384693,0,2,0,0,0
50890,385756,0,1073741824,0,0,0
50892,386164,3,0,0,0,0
50893,386196,2,0,0,0,0
50894,386208,1,0,0,0,0
50895,387479,-1,0,0,0,0
50896,388013,5,0,0,0,0
50897,388038,1,0,0,0,0
50898,388040,1,0,0,0,0
50899,388044,1,0,0,0,0
50900,388548,1,0,0,0,0
50901,388701,1,0,0,0,0
50904,389406,0,2,0,0,0
50905,389409,0,2,0,0,0
50906,389413,0,2,0,0,0
50907,389420,0,2,0,0,0
50908,389458,0,2,0,0,0
50909,389459,0,2,0,0,0
50910,389460,0,2,0,0,0
50911,389461,0,2,0,0,0
50912,389462,0,2,0,0,0
50913,389463,0,2,0,0,0
50914,389464,0,2,0,0,0
50915,389465,0,2,0,0,0
50916,389700,0,2,0,0,0
50917,389701,0,2,0,0,0
50918,389702,0,2,0,0,0
50919,389703,0,2,0,0,0
50920,389704,0,2,0,0,0
50921,390279,0,0,0,16777216,0
50922,120644,0,0,0,-2013265920,0
50924,391154,1,0,0,0,0
50925,391156,1,0,0,0,0
50926,391186,1,0,0,0,0
50927,391356,0,0,0,1,0
50928,391403,0,0,0,134217728,0
50929,391406,0,2,0,0,0
50930,391415,0,2,0,0,0
50931,391431,0,2,0,0,0
50932,391441,0,2,0,0,0
50933,391444,0,2,0,0,0
50934,391447,0,2,0,0,0
50935,391460,0,2,0,0,0
50936,391492,0,2,0,0,0
50937,391496,0,2,0,0,0
50938,391498,0,2,0,0,0
50939,391499,0,2,0,0,0
50940,391500,0,2,0,0,0
50941,391501,0,2,0,0,0
50942,391502,0,2,0,0,0
50943,391503,0,2,0,0,0
50944,391504,0,2,0,0,0
50945,391505,0,2,0,0,0
50946,391506,0,2,0,0,0
50947,391507,0,2,0,0,0
50948,391508,0,2,0,0,0
50949,391509,0,2,0,0,0
50950,391510,0,2,0,0,0
50951,391511,0,2,0,0,0
50952,391512,0,2,0,0,0
50953,391513,0,2,0,0,0
50954,391514,0,2,0,0,0
50955,391515,0,2,0,0,0
50956,391516,0,2,0,0,0
50957,391528,0,0,0,1073741841,4
50958,391557,0,2,0,0,0
50959,391558,0,2,0,0,0
50960,391560,0,2,0,0,0
50961,391562,0,2,0,0,0
50962,391564,0,2,0,0,0
50963,391888,0,335544324,0,0,0
50966,392160,0,1073741845,4,0,0
50967,392440,0,2,0,0,0
50968,392445,0,2,0,0,0
50969,392983,1,0,0,0,0
50971,393027,-1,0,0,0,0
50972,393030,-1,0,0,0,0
50973,393040,0,2,0,1073741824,0
50974,393059,0,2,0,0,0
50975,393060,0,2,0,0,0
50976,393061,0,2,0,0,0
50977,393062,0,2,0,0,0
50978,393063,0,2,0,0,0
50979,393064,0,2,0,0,0
50980,393065,0,2,0,0,0
50981,393066,0,2,0,0,0
50982,393067,0,2,0,0,0
50983,393068,0,2,0,0,0
50985,393759,-1,0,0,0,0
50986,393967,1,0,0,0,0
50987,393968,1,0,0,0,0
50989,394505,-1,0,0,0,0
50990,197626,0,335544341,8,0,0
50991,394927,0,-1811906556,0,0,0
50994,395269,0,2,0,0,0
50995,395275,0,2,0,0,0
50996,395282,0,2,0,0,0
50997,395342,1,0,0,0,0
50998,395519,1,0,0,0,0
50999,395521,1,0,0,0,0
51000,395700,0,2,0,0,0
51001,395706,0,2,0,0,0
51002,396162,0,2,0,0,0
51004,396169,0,2,0,0,0
51005,396171,0,2,0,0,0
51006,396173,0,2,0,0,0
51014,397272,0,0,0,16777216,0
51026,397768,1,0,0,0,0
51027,106829,0,0,0,16,0
51028,397825,-1,0,0,0,0
51029,397826,-1,0,0,0,0
51035,398703,0,2,0,0,0
51039,400218,0,0,0,1073774741,260
51040,400531,0,1073741981,0,0,0
51064,373481,0,0,0,-2147483648,0
51065,372760,0,0,0,-2147483648,0
51066,372835,0,0,0,-2147483648,0
51067,372784,0,0,0,-2147483648,0
51068,372787,0,0,0,-2147483648,0
51069,10060,0,0,0,-2147483648,0
51070,213610,0,0,0,-2147483648,0
51071,289655,0,0,0,-2147483648,0
51078,404358,-1,0,0,0,0
51082,405120,0,2,0,0,0
51083,405121,0,2,0,0,0
51084,405123,0,2,0,0,0
51085,405124,0,2,0,0,0
51086,405126,0,2,0,0,0
51087,405127,0,2,0,0,0
51088,405131,0,2,0,0,0
51089,405134,0,2,0,0,0
51090,405216,1,0,0,0,0
51091,405233,0,0,0,1,0
51092,405274,0,2,0,0,0
51095,406604,-1,0,0,0,0
51096,406647,-1,0,0,0,0
51097,406661,-1,0,0,0,0
51100,407191,-1,0,0,0,0
51101,407194,-1,0,0,0,0
51102,407195,-1,0,0,0,0
51103,403265,1,0,0,0,0
51105,407480,-1,0,0,0,0
51119,408385,-1,0,0,0,0
51121,408580,0,2,0,0,0
51123,409007,-1,0,0,0,0
51125,409286,0,2,0,0,0
51133,410358,0,0,0,16777216,0
51140,411344,0,0,0,1,0
51142,412282,-1,0,0,0,0
51150,413395,0,2,0,0,0
51153,413928,0,0,0,-2147483648,0
51154,413938,0,0,0,-2147483648,0
51155,413939,0,-2147483648,0,0,0
51161,414764,0,0,0,1073774737,260
51162,414766,0,0,0,1073741969,4
51171,415673,0,134217728,0,-2147483648,0
51172,415676,0,134217728,0,-2147483648,0
51173,415849,-1,0,0,0,0
51174,416105,-1,0,0,0,0
51175,416250,0,0,0,-1996488704,0
51195,418339,1,0,0,0,0
51201,421176,0,2,0,0,0
51202,421224,0,2,0,0,0
51203,421226,0,2,0,0,0
51204,421227,0,2,0,0,0
51205,421244,0,2,0,0,0
51206,421247,0,2,0,0,0
51209,421896,0,335544320,0,0,0
51210,422090,0,1073741981,0,0,0
51211,422293,0,2,0,0,0
51212,422326,-1,0,0,0,0
51213,422327,-1,0,0,0,0
51218,422809,0,2,0,0,0
51219,422838,-1,0,0,0,0
51221,423313,-1,0,0,0,0
51222,423314,-1,0,0,0,0
51223,423882,0,2,0,0,0
51244,424588,0,335544343,256,0,0
51245,424590,-1,0,0,0,0
51261,425529,0,134217728,0,0,0
51262,425955,-1,0,0,0,0
51264,426422,0,1073741824,0,0,0
51272,427947,0,1073741824,0,0,0
51273,420038,0,268435477,0,0,0
51282,428195,-1,0,0,0,0
51298,362195,1,0,0,536870912,0
51299,362198,0,0,0,1073741841,4
51304,361126,0,0,0,16777216,0
51308,362917,0,0,0,16777216,0
51309,363344,0,0,0,16777216,0
51310,369774,0,0,0,-2013265920,0
51312,372416,-1,0,0,0,0
51313,373248,0,0,0,1073741826,0
51314,373253,0,335544343,256,0,0
51315,373255,0,335544343,256,0,0
51316,373269,0,0,0,1073741824,0
51317,374050,0,0,0,16777216,0
51318,374133,0,0,0,1073741841,4
51319,377831,0,2,0,0,0
51320,397224,0,0,0,16777216,0
51321,397225,0,0,0,16777216,0
51322,397226,0,0,0,16777216,0
51323,397268,0,0,0,16777216,0
51324,397269,0,0,0,16777216,0
51325,397270,0,0,0,16777216,0
51329,397297,1,0,0,536870912,0
51330,397298,1,0,0,536870912,0
51331,397299,1,0,0,536870912,0
51335,397632,0,0,0,-2013265920,0
51336,397634,0,0,0,-2013265920,0
51337,397636,0,0,0,-2013265920,0
51338,401431,0,0,0,134217728,0
51347,429224,0,1073741824,4,0,0
51349,429570,0,1073741824,4,0,0
51350,430023,0,0,0,536870912,0
51351,430504,-1,0,0,0,0
51352,430529,0,0,0,-2147483648,0
51353,430546,0,0,0,-2147483648,0
51354,430550,0,134217728,0,-2147483648,0
51355,361629,0,0,0,16777216,0
51356,371909,0,0,0,16777216,0
51357,397273,0,0,0,16777216,0
51358,397274,0,0,0,16777216,0
51359,397306,0,0,0,16777216,0
51360,397307,0,0,0,16777216,0
51361,397308,0,0,0,16777216,0
51369,433476,-1,0,0,0,0
51373,434237,0,0,0,16777216,0
51374,434255,1,0,0,0,0
51377,435570,0,134217728,0,0,0
51379,435811,0,2,0,0,0
51380,435812,0,2,0,0,0
51381,435821,0,2,0,0,0
51382,435822,0,2,0,0,0
51383,435823,0,2,0,0,0
51384,435826,0,2,0,0,0
51385,435829,0,2,0,0,0
51386,435830,0,2,0,0,0
51387,435834,0,2,0,0,0
51388,435836,0,2,0,0,0
51389,435838,0,2,0,0,0
51390,435840,0,2,0,0,0
51391,435843,0,2,0,0,0
51392,435850,0,2,0,0,0
51393,435851,0,2,0,0,0
51394,435857,0,2,0,0,0
51395,435858,0,2,0,0,0
51396,435859,0,2,0,0,0
51397,435860,0,2,0,0,0
51398,435861,0,2,0,0,0
51399,435862,0,2,0,0,0
51400,435864,0,2,0,0,0
51401,435865,0,2,0,0,0
51402,435866,0,2,0,0,0
51403,435867,0,2,0,0,0
51404,435870,0,2,0,0,0
51405,435871,0,2,0,0,0
51406,435872,0,2,0,0,0
51407,435873,0,2,0,0,0
51408,435877,0,2,0,0,0
51409,435878,0,2,0,0,0
51410,435879,0,2,0,0,0
51411,435880,0,2,0,0,0
51456,438952,0,2,0,0,0
51457,438953,0,2,0,0,0
51458,438955,0,2,0,0,0
51459,438961,0,2,0,0,0
51460,439075,1,0,0,0,0
51462,439555,0,1073741826,0,0,0
51463,439705,0,2,0,0,0
51464,439707,0,2,0,0,0
51465,439708,0,2,0,0,0
51466,439709,0,2,0,0,0
51467,439710,0,2,0,0,0
51468,439711,0,2,0,0,0
51469,439712,0,2,0,0,0
51470,439713,0,2,0,0,0
51471,439714,0,2,0,0,0
51472,439715,0,2,0,0,0
51473,439716,0,2,0,0,0
51474,439717,0,2,0,0,0
51475,439718,0,2,0,0,0
51476,439719,0,2,0,0,0
51477,439720,0,2,0,0,0
51478,439721,0,2,0,0,0
51479,439722,0,2,0,0,0
51480,439723,0,2,0,0,0
51481,439724,0,2,0,0,0
51482,439725,0,2,0,0,0
51483,439726,0,2,0,0,0
51484,439727,0,2,0,0,0
51485,439728,0,2,0,0,0
51486,439729,0,2,0,0,0
51489,439735,0,2,0,0,0
51490,439736,0,2,0,0,0
51491,439737,0,2,0,0,0
51492,439738,0,2,0,0,0
51493,439739,0,2,0,0,0
51494,439740,0,2,0,0,0
51495,439741,0,2,0,0,0
51496,439742,0,2,0,0,0
51497,439743,0,2,0,0,0
51498,439744,0,2,0,0,0
51506,439747,0,2,0,0,0
51509,440006,0,0,0,-2013265920,0
51511,440263,0,0,1024,0,0
51512,440283,0,0,1024,0,0
51513,440447,0,0,0,16777216,0
51521,440678,0,0,0,-2147483648,0
51526,441591,0,0,0,1,0
51528,441605,0,0,0,16,0
51530,441704,0,0,0,1,0
51531,442201,0,134217728,0,0,0
51532,441685,0,0,0,1,0
51534,441686,0,0,0,16,0
51535,442401,-1,0,0,0,0
51536,442562,0,0,0,1,0
51537,442566,0,2,0,0,0
51538,442567,0,2,0,0,0
51539,442569,0,2,0,0,0
51540,442572,0,2,0,0,0
51545,443609,0,0,0,16777216,0
51546,443628,0,134217728,0,0,0
51547,443629,0,134217728,0,0,0
51548,443920,0,0,0,16777216,0
51549,444474,0,0,0,16777216,0
51551,444741,0,0,0,16777216,0
51552,444785,0,2,0,0,0
51553,444786,0,2,0,0,0
51554,444787,0,2,0,0,0
51555,444788,0,2,0,0,0
51556,444789,0,2,0,0,0
51557,444790,0,2,0,0,0
51558,444791,0,2,0,0,0
51559,444792,0,2,0,0,0
51560,444793,0,2,0,0,0
51561,444794,0,2,0,0,0
51562,444795,0,2,0,0,0
51563,444796,0,2,0,0,0
51564,444797,0,2,0,0,0
51565,444798,0,2,0,0,0
51566,444799,0,2,0,0,0
51567,444800,0,2,0,0,0
51568,444801,0,2,0,0,0
51569,444802,0,2,0,0,0
51570,444803,0,2,0,0,0
51573,445194,0,0,0,16777216,0
51581,447250,1,0,0,0,0
51584,447419,1,0,0,0,0
51585,447425,1,0,0,0,0
51586,447427,1,0,0,0,0
51587,447433,1,0,0,0,0
51590,448229,0,0,0,16777216,0
51591,441467,0,335544320,0,0,0
51594,449724,2,0,0,0,0
51595,449778,-1,0,0,0,0
51604,451313,0,0,0,-2013265920,0
51605,451522,0,0,0,-2147483648,0
51606,451738,0,134217728,0,0,0
51607,451740,0,134217728,0,0,0
51609,451769,0,134217728,0,-2147483648,0
51610,451771,0,134217728,0,0,0
51612,451935,-1,0,0,0,0
51613,451944,-1,0,0,0,0
51614,451945,-1,0,0,0,0
51615,451946,-1,0,0,0,0
51616,451947,-1,0,0,0,0
51617,451948,-1,0,0,0,0
51618,451949,-1,0,0,0,0
51619,451950,-1,0,0,0,0
51620,451951,-1,0,0,0,0
51621,451952,-1,0,0,0,0
51622,451953,-1,0,0,0,0
51623,451954,-1,0,0,0,0
51624,451955,-1,0,0,0,0
51625,451956,-1,0,0,0,0
51626,451957,-1,0,0,0,0
51627,451958,-1,0,0,0,0
51628,451959,-1,0,0,0,0
51629,451960,-1,0,0,0,0
51630,451961,-1,0,0,0,0
51631,451962,-1,0,0,0,0
51633,451967,-1,0,0,0,0
51634,451969,-1,0,0,0,0
51636,452269,0,2,0,0,0
51640,453094,0,0,0,-2013265920,0
51641,453381,0,2,0,0,0
51644,454441,0,2,0,0,0
51645,454442,0,2,0,0,0
51646,454443,0,2,0,0,0
51648,455395,0,0,0,16777216,0
51651,456150,0,2,0,0,0
51652,456151,-1,0,0,0,0
51653,456152,0,2,0,0,0
51654,456153,-1,0,0,0,0
51655,456154,0,2,0,0,0
51656,456155,-1,0,0,0,0
51657,456180,0,2,0,0,0
51658,456181,-1,0,0,0,0
51659,456200,0,2,0,0,0
51660,456201,0,2,0,0,0
51661,456202,0,2,0,0,0
51662,456203,0,2,0,0,0
51663,456216,-1,0,0,0,0
51670,456588,0,2,0,0,0
51671,456589,0,2,0,0,0
51672,456590,0,2,0,0,0
51673,456591,0,2,0,0,0
51674,456596,-1,0,0,0,0
51675,457038,1,0,0,0,0
51676,457358,1,0,0,0,0
51678,458128,0,0,0,16777216,0
51680,458687,0,0,0,16777216,0
51681,458804,1,0,0,0,0
51682,458863,-1,0,0,0,0
51683,458864,-1,0,0,0,0
51691,460501,0,0,0,16777216,0
51692,460605,0,0,0,16777216,0
51696,461530,0,0,0,134217728,0
51697,461532,0,134217728,0,0,0
51698,461540,0,1073741824,0,0,0
51702,461621,0,0,0,16777216,0
51714,461865,1,0,0,0,0
51718,462603,1,0,0,0,0
51733,462919,-1,0,0,0,0
51734,462920,-1,0,0,0,0
51736,463743,0,2,0,0,0
51737,464047,1,0,0,0,0
51738,464481,0,0,0,16777216,0
51739,464503,0,0,0,16777216,0
51740,464862,-1,0,0,0,0
51742,465717,1,0,0,0,0
51743,465996,0,-2147483648,0,0,0
51744,466066,0,0,0,16777216,0
51745,466075,0,0,0,16777216,0
51751,467228,0,-2147483648,0,0,0
51752,467314,0,-2147483648,0,0,0
51754,467431,0,-2147483648,0,0,0
51760,465041,0,335577092,32768,0,0
51762,468757,2,0,0,0,0
51763,468867,0,0,0,1,0
51764,468869,0,0,0,1,0
51765,468873,0,0,0,1,0
51766,468881,0,0,0,1,0
51767,468885,0,0,0,1,0
51768,468887,0,0,0,1,0
51769,468934,0,0,0,1,0
51771,468985,0,0,0,1,0
51773,468994,0,0,0,1,0
51774,469180,0,0,0,16777216,0
51778,469314,1,0,0,0,0
51781,469627,-1,0,0,0,0
51782,469779,1,0,0,0,0
51783,469989,0,2,0,0,0
51789,471349,-1,0,0,0,0
51790,471359,0,2,0,0,0
51791,471365,0,2,0,0,0
51792,471368,0,2,0,0,0
51795,472255,-1,0,0,0,0
51796,472907,0,0,0,536870912,0
51798,473474,-1,0,0,0,0
51799,473475,0,2,0,0,0
51849,1213697,-1,0,0,0,0
51873,1216648,-1,0,0,0,0
51877,1216698,0,2,0,1073741824,0
51895,1216931,-1,0,0,0,0
51901,1217177,-1,0,0,0,0
51902,1217178,-1,0,0,0,0
51903,1217181,-1,0,0,0,0
51910,1217504,-1,0,0,0,0
51911,1217505,-1,0,0,0,0
51912,1217506,-1,0,0,0,0
51914,1217678,-1,0,0,0,0
51915,1217904,-1,0,0,0,0
51916,1217909,-1,0,0,0,0
51917,1218165,-1,0,0,0,0
51918,1218166,-1,0,0,0,0
51919,1218167,-1,0,0,0,0
51920,1218168,-1,0,0,0,0
51921,1218169,-1,0,0,0,0
51922,1218170,-1,0,0,0,0
51923,1218171,-1,0,0,0,0
51924,1218172,-1,0,0,0,0
51925,1218384,-1,0,0,0,0
51929,1219380,-1,0,0,0,0
51930,1219381,-1,0,0,0,0
51931,1219437,-1,0,0,0,0
51935,1220524,-1,0,0,0,0
51936,1220525,-1,0,0,0,0
51937,1220526,-1,0,0,0,0
51938,1220575,-1,0,0,0,0
51939,1220576,-1,0,0,0,0
51940,1220599,-1,0,0,0,0
51941,1220600,-1,0,0,0,0
51942,1220601,-1,0,0,0,0
51943,1220603,-1,0,0,0,0
51947,433433,0,335577088,32768,0,0
51948,1220719,-1,0,0,0,0
51949,1220721,-1,0,0,0,0
51950,1220724,-1,0,0,0,0
51951,1220725,-1,0,0,0,0
51952,1220986,-1,0,0,0,0
51953,1221019,-1,0,0,0,0
51954,1221020,-1,0,0,0,0
51955,1221021,-1,0,0,0,0
51956,1221022,-1,0,0,0,0
52132,1226470,-1,0,0,0,0
52133,1226471,-1,0,0,0,0
52134,1226472,-1,0,0,0,0
52135,1226473,-1,0,0,0,0
52136,1226474,-1,0,0,0,0
52137,1226475,-1,0,0,0,0
52138,1226476,-1,0,0,0,0
52141,1226892,-1,0,0,0,0
52142,1226893,-1,0,0,0,0
52143,1226894,-1,0,0,0,0
52144,1226895,-1,0,0,0,0
52145,1226896,-1,0,0,0,0
52146,1226897,-1,0,0,0,0
52147,1226898,-1,0,0,0,0
52148,1227129,-1,0,0,0,0
52149,1227130,-1,0,0,0,0
52150,1227131,-1,0,0,0,0
52151,1227132,-1,0,0,0,0
52152,1227133,-1,0,0,0,0
52153,1227187,-1,0,0,0,0
52154,1227301,1,0,0,0,0
52155,1227304,1,0,0,0,0
52160,1227716,-1,0,0,0,0
52161,1227806,0,1073741845,4,2,0
52162,1227824,-1,0,0,0,0
52163,1227825,-1,0,0,0,0
52164,1227826,-1,0,0,0,0
52165,1227827,-1,0,0,0,0
52166,1227828,-1,0,0,0,0
52167,1227829,-1,0,0,0,0
52168,1227830,-1,0,0,0,0
52169,1227831,-1,0,0,0,0
52170,1227832,-1,0,0,0,0
52171,1227833,-1,0,0,0,0
52172,1227834,-1,0,0,0,0
52173,1227835,-1,0,0,0,0
52174,1227836,-1,0,0,0,0
52175,1227837,-1,0,0,0,0
52176,1227839,-1,0,0,0,0
52177,1227840,-1,0,0,0,0
52178,1227841,-1,0,0,0,0
52179,1227842,-1,0,0,0,0
52180,1227843,-1,0,0,0,0
52181,1227844,-1,0,0,0,0
52182,1227845,-1,0,0,0,0
52186,1227853,-1,0,0,0,0
52187,1227854,-1,0,0,0,0
52188,1227855,-1,0,0,0,0
52189,1227856,-1,0,0,0,0
52190,1227857,-1,0,0,0,0
52191,1227858,-1,0,0,0,0
52192,1227859,-1,0,0,0,0
52193,1227860,-1,0,0,0,0
52194,1227861,-1,0,0,0,0
52195,1227862,-1,0,0,0,0
52196,1227863,-1,0,0,0,0
52197,473353,0,-738140009,32776,0,0
52198,474034,0,-738140009,32776,0,0
52199,1227994,-1,0,0,0,0
52200,1227995,-1,0,0,0,0
52201,1227996,-1,0,0,0,0
52202,1227997,-1,0,0,0,0
52203,1227998,-1,0,0,0,0
52204,1228359,-1,0,0,0,0
52205,1228360,-1,0,0,0,0
52206,1228361,-1,0,0,0,0
52207,1228362,-1,0,0,0,0
52208,1228433,0,0,0,16777216,0
52209,1228436,0,0,0,16777216,0
52210,1228440,0,0,0,16777216,0
52211,1228443,0,0,0,16777216,0
52214,1229056,-1,0,0,0,0
52215,1229057,-1,0,0,0,0
52216,1229058,-1,0,0,0,0
52217,1229059,-1,0,0,0,0
52218,1229060,-1,0,0,0,0
52219,1229061,-1,0,0,0,0
52220,1229062,-1,0,0,0,0
52221,1229063,-1,0,0,0,0
52222,1229064,-1,0,0,0,0
52223,1229065,-1,0,0,0,0
52224,1229066,-1,0,0,0,0
52225,1229067,-1,0,0,0,0
52226,1229117,-1,0,0,0,0
52232,1229279,0,0,0,16777216,0
52233,1229310,0,0,0,16777216,0
52234,1229311,0,0,0,16777216,0
52235,1229520,0,0,0,16777216,0
52236,1229709,0,0,0,16777216,0
52238,1230243,0,0,0,16777216,0
52242,1230677,-1,0,0,0,0
52243,1230678,-1,0,0,0,0
52244,1230679,-1,0,0,0,0
52245,1230680,-1,0,0,0,0
52246,1230681,-1,0,0,0,0
52259,1230949,-1,0,0,0,0
52260,1230950,-1,0,0,0,0
52261,1230951,-1,0,0,0,0
52262,1230952,-1,0,0,0,0
