Loc[0],Loc[1],Loc[2],ID,PathID,NodeIndex,ContinentID,Flags,Delay,ArrivalEventID,DepartureEventID
3200.9685,4999.786,318.33215,15068,593,10,530,0,0,0,0
3245.763,4788.363,356.79895,15069,593,11,530,0,0,0,0
3299.7568,4600.2354,356.79895,15070,593,12,530,0,0,0,0
3366.2454,4433.7896,294.13412,15071,593,13,530,0,0,0,0
3518.2913,4032.29,173.02408,15072,593,14,530,0,0,0,0
3567.9683,3800.404,157.57954,15073,593,15,530,0,0,0,0
3833.0168,3500.5056,161.07913,15074,593,16,530,0,0,0,0
3921.7136,3367.0251,200.8565,15075,593,17,530,0,0,0,0
3946.7205,3166.0774,252.6898,15076,593,18,530,0,0,0,0
4004.7666,2929.6572,364.495,15077,593,19,530,0,0,0,0
4123.104,2889.3447,364.495,15078,593,20,530,0,0,0,0
4154.357,2933.3782,364.495,15079,593,21,530,0,0,0,0
4158.782,2959.1924,355.02267,15080,593,22,530,0,0,0,0
-3146.3286,1345.4438,90.8892,15100,594,19,530,0,0,0,0
-3115.2043,1169.118,90.8892,15101,594,20,530,0,0,0,0
-3213.5208,989.2459,83.91704,15102,594,21,530,0,0,0,0
-3202.5317,888.7567,68.972694,15103,594,22,530,0,0,0,0
-3126.8745,872.5074,44.13939,15104,594,23,530,0,0,0,0
-3094.2646,846.80164,19.63942,15105,594,24,530,0,0,0,0
-3068.7278,804.9082,6.000536,15106,594,25,530,0,0,0,0
-3061.9204,764.69904,-4.666135,15107,594,26,530,0,0,0,0
-3061.3586,747.23047,-7.832805,15108,594,27,530,0,0,0,0
-3058.1458,747.1094,-9.1383,15109,595,0,530,0,0,0,0
-3050.016,738.5833,-7.900475,15110,595,1,530,0,0,0,0
-3042.4468,724.5506,-5.169106,15111,595,2,530,0,0,0,0
-3033.0894,695.2079,0.744898,15112,595,3,530,0,0,0,0
-3047.9824,662.64087,6.56654,15113,595,4,530,0,0,0,0
-3095.0247,658.96484,18.244352,15114,595,5,530,0,0,0,0
-3151.9314,695.47894,31.04991,15115,595,6,530,0,0,0,0
-3214.3794,773.5191,43.494373,15116,595,7,530,0,0,0,0
-3233.6558,894.6999,62.966602,15117,595,8,530,0,0,0,0
-3243.4795,943.285,62.966602,15118,595,9,530,0,0,0,0
-3296.4111,998.8553,62.966602,15119,595,10,530,0,0,0,0
-3337.2197,1059.6992,62.966602,15120,595,11,530,0,0,0,0
-3371.863,1152.1202,69.88328,15121,595,12,530,0,0,0,0
-3336.3672,1239.3262,99.799995,15122,595,13,530,0,0,0,0
-3250.611,1306.3845,99.799995,15123,595,14,530,0,0,0,0
-3253.3672,1466.838,99.799995,15124,595,15,530,0,0,0,0
-3317.4875,1660.7164,114.66112,15125,595,16,530,0,0,0,0
-3465.5334,1797.5404,128.77237,15126,595,17,530,0,0,0,0
-3535.5515,1843.9216,121.71683,15127,595,18,530,0,0,0,0
-3595.4673,1880.793,86.05017,15128,595,19,530,0,0,0,0
-3715.7578,1978.7318,107.32799,15129,595,20,530,0,0,0,0
-3814.2153,2022.9264,113.87564,15130,595,21,530,0,0,0,0
-3882.5698,2052.899,113.87564,15131,595,22,530,0,0,0,0
-3935.458,2122.876,119.48675,15132,595,23,530,0,0,0,0
-3956.9185,2155.9814,127.45909,15133,595,24,530,0,0,0,0
-3960.8352,2209.5044,127.73685,15134,595,25,530,0,0,0,0
-3988.2136,2241.5012,131.29237,15135,595,26,530,0,0,0,0
-4035.4783,2229.604,128.48685,15136,595,27,530,0,0,0,0
-4045.5642,2193.7134,123.23686,15137,595,28,530,0,0,0,0
-4032.5347,2176.3345,118.8479,15138,595,29,530,0,0,0,0
-4008.1438,2164.1287,113.40349,15139,595,30,530,0,0,0,0
-3995.885,2159.6323,109.15356,15140,595,31,530,0,0,0,0
-3986.4229,2157.595,107.18126,15141,595,32,530,0,0,0,0
-3989.394,2154.2278,105.0188,15208,598,0,530,0,0,0,0
-3975.7031,2157.3955,112.04215,15209,598,1,530,0,0,0,0
-3957.5127,2161.6614,118.08512,15210,598,2,530,0,0,0,0
-3922.9731,2174.433,131.10933,15211,598,3,530,0,0,0,0
-3816.434,2194.4585,119.60775,15212,598,4,530,0,0,0,0
-3708.7651,2217.632,119.60775,15213,598,5,530,0,0,0,0
-3625.4363,2168.0813,119.60775,15214,598,6,530,0,0,0,0
-3601.1575,2081.045,102.38553,15215,598,7,530,0,0,0,0
-3586.8867,1964.8492,67.968925,15216,598,8,530,0,0,0,0
-3593.5266,1856.3184,57.49672,15217,598,9,530,0,0,0,0
-3598.3235,1766.6793,48.10784,15218,598,10,530,0,0,0,0
-3592.1926,1703.0945,48.10784,15219,598,11,530,0,0,0,0
-3602.201,1638.2262,56.441193,15220,598,12,530,0,0,0,0
-3646.0657,1583.7949,64.77452,15221,598,13,530,0,0,0,0
-3694.513,1550.8441,64.77452,15222,598,14,530,0,0,0,0
-3765.2922,1506.1305,81.74678,15223,598,15,530,0,0,0,0
-3799.6401,1465.129,94.941246,15224,598,16,530,0,0,0,0
-3798.9856,1391.8011,109.69128,15225,598,17,530,0,0,0,0
-3782.0095,1232.2319,112.96906,15226,598,18,530,0,0,0,0
-3701.5652,1138.6719,108.38574,15227,598,19,530,0,0,0,0
-3590.2427,1154.0309,83.274635,15228,598,20,530,0,0,0,0
-3499.7832,1134.5242,31.441406,15229,598,21,530,0,0,0,0
-3477.5247,1040.2426,17.052519,15230,598,22,530,0,0,0,0
-3476.0918,909.88086,6.274738,15231,598,23,530,0,0,0,0
-3456.5225,865.006,6.274738,15232,598,24,530,0,0,0,0
-3430.187,846.93945,6.274738,15233,598,25,530,0,0,0,0
-3377.5986,827.0929,6.274738,15234,598,26,530,0,0,0,0
-3290.3245,826.63654,6.274738,15235,598,27,530,0,0,0,0
-3229.264,811.4831,6.274738,15236,598,28,530,0,0,0,0
-3169.841,788.8355,6.274738,15237,598,29,530,0,0,0,0
-3123.222,784.2867,9.469186,15238,598,30,530,0,0,0,0
-3090.321,775.9477,2.080294,15239,598,31,530,0,0,0,0
-3077.9053,771.6248,-1.503039,15240,598,32,530,0,0,0,0
-3069.3682,764.4874,-3.780819,15241,598,33,530,0,0,0,0
-3065.7512,755.64087,-5.114151,15242,598,34,530,0,0,0,0
-3063.3174,748.2752,-7.50304,15243,598,35,530,0,0,0,0
2186.3813,6794.307,189.61948,15287,600,20,530,0,0,0,0
2209.3442,6806.3247,194.39757,15288,600,19,530,0,0,0,0
2255.9844,6801.644,190.54158,15289,600,18,530,0,0,0,0
2379.1013,6758.94,171.83058,15290,600,17,530,0,0,0,0
2499.8035,6700.018,171.83058,15291,600,16,530,0,0,0,0
2600.638,6599.887,171.83058,15292,600,15,530,0,0,0,0
2669.0078,6431.2036,171.83058,15293,600,14,530,0,0,0,0
2766.7717,6166.556,213.21925,15294,600,13,530,0,0,0,0
2899.0234,5803.6553,273.5245,15295,600,12,530,0,0,0,0
3067.1768,5198.107,373.96805,15296,600,11,530,0,0,0,0
3220.9622,4835.6855,423.13446,15297,600,10,530,0,0,0,0
3348.2336,4424.6724,269.16248,15298,600,9,530,0,0,0,0
3433.316,4166.963,201.83029,15299,600,8,530,0,0,0,0
3466.7476,3899.9722,179.96832,15300,600,7,530,0,0,0,0
3566.3376,3600.5918,161.8014,15301,600,6,530,0,0,0,0
3820.9426,3366.7454,281.00717,15302,600,5,530,0,0,0,0
3970.0273,3163.6306,353.06247,15303,600,4,530,0,0,0,0
4091.9504,3042.7139,372.03366,15304,600,3,530,0,0,0,0
4126.012,2991.371,369.08878,15305,600,2,530,0,0,0,0
4142.6694,2972.5513,361.94937,15306,600,1,530,0,0,0,0
4159.699,2957.6667,352.99527,15307,600,0,530,0,0,0,0
-1316.9117,2358.5378,96.594185,15308,601,0,530,0,0,0,0
-1300.1543,2366.781,103.18659,15334,601,1,530,0,0,0,0
-1266.4594,2366.844,105.42078,15335,601,2,530,0,0,0,0
-1233.025,2366.715,96.44266,15336,601,3,530,0,0,0,0
-1067.141,2366.75,36.339558,15337,601,4,530,0,0,0,0
-899.6594,2333.4832,15.323327,15338,601,5,530,0,0,0,0
-766.6473,2266.857,13.524571,15339,601,6,530,0,0,0,0
-633.2296,2266.8958,45.460007,15340,601,7,530,0,0,0,0
-466.97656,2299.8372,60.536037,15341,601,8,530,0,0,0,0
-266.50726,2300.0813,74.0912,15342,601,9,530,0,0,0,0
-132.93636,2300.1663,81.31741,15343,601,10,530,0,0,0,0
66.36176,2299.7454,95.11094,15344,601,11,530,0,0,0,0
199.10707,2366.5132,82.261314,15345,601,12,530,0,0,0,0
232.55074,2467.3289,109.97886,15346,601,13,530,0,0,0,0
243.86995,2558.4775,110.58982,15347,601,14,530,0,0,0,0
238.41217,2609.8547,101.36756,15348,601,15,530,0,0,0,0
229.29332,2634.0718,90.22861,15349,601,16,530,0,0,0,0
217.65192,6061.9575,150.33806,15351,570,14,530,0,0,0,0
1899.1697,6833.0454,164.89383,15355,603,14,530,0,0,0,0
1705.2188,6800.5864,182.28304,15356,603,13,530,0,0,0,0
1599.9846,6768.8486,270.5126,15357,603,12,530,0,0,0,0
1499.904,6748.436,410.67908,15358,603,11,530,0,0,0,0
1335.2164,6717.0635,559.70557,15359,603,10,530,0,0,0,0
1175.9954,6733.4595,578.1219,15360,603,9,530,0,0,0,0
886.4056,6693.936,460.25754,15361,603,8,530,0,0,0,0
666.6846,6499.3833,331.31168,15362,603,7,530,0,0,0,0
476.2538,6232.8384,190.1721,15363,603,6,530,0,0,0,0
365.47504,5984.8506,164.39426,15364,603,5,530,0,0,0,0
292.28104,5942.8735,163.95667,15365,603,4,530,0,0,0,0
220.81012,5980.396,157.26234,15366,603,3,530,0,0,0,0
206.18729,6018.0757,155.62344,15367,603,2,530,0,0,0,0
212.94531,6049.6206,152.01224,15368,603,1,530,0,0,0,0
217.65192,6061.9575,149.31033,15369,603,0,530,0,0,0,0
229.2366,2634.4236,91.040565,15370,602,0,530,0,0,0,0
216.08893,2640.5251,95.667915,15371,602,1,530,0,0,0,0
188.01042,2652.884,102.8925,15372,602,2,530,0,0,0,0
132.50763,2677.1611,110.07769,15373,602,3,530,0,0,0,0
66.36182,2696.3945,109.03387,15374,602,4,530,0,0,0,0
-65.44217,2732.8386,80.86483,15375,602,5,530,0,0,0,0
-332.88428,2733.1702,42.880764,15376,602,6,530,0,0,0,0
-467.45834,2733.738,73.56942,15377,602,7,530,0,0,0,0
-565.33954,2766.5784,96.47212,15378,602,8,530,0,0,0,0
-666.57074,2866.31,71.00189,15379,602,9,530,0,0,0,0
-766.62305,2899.7725,42.49861,15380,602,10,530,0,0,0,0
-932.8421,2900.177,34.112774,15381,602,11,530,0,0,0,0
-1033.1716,2866.94,23.431828,15382,602,12,530,0,0,0,0
-1166.2496,2699.7761,17.68921,15383,602,13,530,0,0,0,0
-1233.1232,2599.6897,46.25198,15384,602,14,530,0,0,0,0
-1307.5148,2465.443,91.36568,15385,602,15,530,0,0,0,0
-1317.11,2358.4634,91.955246,15386,602,16,530,0,0,0,0
2067.8372,6852.52,191.94913,15389,603,15,530,0,0,0,0
2119.3462,6843.2935,194.19893,15390,603,16,530,0,0,0,0
2169.573,6807.4697,191.19907,15391,603,17,530,0,0,0,0
2182.711,6793.4985,184.2263,15392,603,18,530,0,0,0,0
-31.340494,2125.336,112.42565,15393,604,0,530,0,0,0,0
-37.405544,2125.804,114.33396,15394,604,1,530,0,0,0,0
-43.148384,2126.2063,116.80618,15395,604,2,530,0,0,0,0
-53.110134,2127.1438,120.08396,15396,604,3,530,0,0,0,0
-65.28336,2126.498,125.05618,15397,604,4,530,0,0,0,0
-77.67095,2123.8953,131.80626,15398,604,5,530,0,0,0,0
-97.75,2122.5356,142.97325,15399,604,6,530,0,0,0,0
-121.84576,2123.5461,151.66797,15400,604,7,530,0,0,0,0
-147.88634,2125.4143,159.55716,15401,604,8,530,0,0,0,0
-194.09831,2131.5725,160.58482,15402,604,9,530,0,0,0,0
-249.4968,2139.4133,160.58482,15403,604,10,530,0,0,0,0
-304.4252,2164.1763,160.58482,15404,604,11,530,0,0,0,0
-343.73438,2190.0403,160.58482,15405,604,12,530,0,0,0,0
-391.11926,2225.252,164.02943,15406,604,13,530,0,0,0,0
-443.6963,2227.7454,164.66824,15407,604,14,530,0,0,0,0
-502.42328,2212.7856,160.58482,15408,604,15,530,0,0,0,0
-579.1186,2241.0964,160.58482,15409,604,16,530,0,0,0,0
-640.4973,2271.0476,162.61269,15410,604,17,530,0,0,0,0
-696.1536,2275.8582,158.83482,15411,604,18,530,0,0,0,0
-760.7083,2276.222,155.6405,15412,604,19,530,0,0,0,0
-822.6864,2280.9426,153.3628,15413,604,20,530,0,0,0,0
-889.3517,2292.5894,153.3628,15414,604,21,530,0,0,0,0
-928.5384,2315.1082,153.3628,15415,604,22,530,0,0,0,0
-980.6391,2338.2673,154.72487,15416,604,23,530,0,0,0,0
-1030.9557,2350.6636,153.3628,15417,604,24,530,0,0,0,0
-1063.6047,2349.7805,150.41866,15418,604,25,530,0,0,0,0
-1121.3674,2356.7656,145.14136,15419,604,26,530,0,0,0,0
-1163.8666,2374.178,140.58559,15420,604,27,530,0,0,0,0
-1201.6923,2380.7444,124.58576,15421,604,28,530,0,0,0,0
-1246.3756,2386.1277,90.75909,15422,604,29,530,0,0,0,0
-1278.0505,2397.6135,89.259315,15423,604,30,530,0,0,0,0
-1296.3984,2392.684,90.75909,15424,604,31,530,0,0,0,0
-1310.9896,2380.0747,90.75909,15425,604,32,530,0,0,0,0
-1318.3306,2361.252,90.76082,15426,604,33,530,0,0,0,0
975.3456,1681.935,140.72507,15468,587,10,530,0,0,0,0
988.6748,1876.0876,166.0876,15469,587,11,530,0,0,0,0
1171.9082,1864.7804,165.4476,15470,587,12,530,0,0,0,0
-8163.01,-4798.1133,45.44314,15472,605,0,1,0,0,0,0
-8168.5884,-4833.871,42.165405,15473,605,1,1,0,0,0,0
-8181.291,-4861.475,35.88765,15474,605,2,1,0,0,0,0
-8173.348,-4889.72,35.276516,15475,605,3,1,0,0,0,0
-8137.3325,-4897.522,28.193201,15476,605,4,1,0,0,0,0
-8104.0693,-4900.0503,27.109873,15477,605,5,1,0,0,0,0
-8085.847,-4885.1226,18.69322,15478,605,6,1,0,0,0,0
-8088.6113,-4847.8257,3.359882,15479,605,7,1,0,0,0,0
-8113.4097,-4839.952,-5.167896,15480,605,8,1,0,0,0,0
-8136.393,-4856.7886,-12.417897,15481,605,9,1,0,0,0,0
-8148.132,-4880.655,-24.612366,15482,605,10,1,0,0,0,0
-8124.953,-4910.4106,-32.6957,15483,605,11,1,0,0,0,0
-8101.4097,-4915.0024,-36.390205,15484,605,12,1,0,0,0,0
-8081.192,-4885.303,-44.529118,15485,605,13,1,0,0,0,0
-8077.1025,-4841.407,-59.056965,15486,605,14,1,0,0,0,0
-8080.9316,-4782.1455,-74.572296,15487,605,15,1,0,0,0,0
-8122.5366,-4688.821,-99.294395,15488,605,16,1,0,0,0,0
-8254.948,-4598.461,-127.90859,15489,605,17,1,0,0,0,0
-8296.907,-4590.44,-140.39334,15490,605,18,1,0,0,0,0
-8376.919,-4626.2114,-154.83775,15491,605,19,1,0,0,0,0
-8448.513,-4661.382,-169.72675,15492,605,20,1,0,0,0,0
-8494.258,-4647.7256,-175.5879,15493,605,21,1,0,0,0,0
-8518.829,-4606.1646,-188.35591,15494,605,22,1,0,0,0,0
-8520.699,-4548.143,-188.35591,15495,605,23,1,0,0,0,0
-8485.037,-4475.774,-185.07423,15496,605,24,1,0,0,0,0
-8428.306,-4423.8516,-185.07423,15497,605,25,1,0,0,0,0
-8372.059,-4376.0186,-192.21324,15498,605,26,1,0,0,0,0
-8360.866,-4329.287,-207.24135,15499,605,27,1,0,0,0,0
3072.303,3596.6196,145.0943,15500,606,0,530,0,0,0,0
3061.9465,3590.952,148.93214,15501,606,1,530,0,0,0,0
3033.7305,3573.4233,152.68234,15502,606,2,530,0,0,0,0
2901.132,3516.2068,153.6485,15503,606,3,530,0,0,0,0
2743.0012,3443.2405,150.08762,15504,606,4,530,0,0,0,0
2610.8855,3356.5393,159.98073,15505,606,5,530,0,0,0,0
2543.2627,3260.6448,142.03654,15506,606,6,530,0,0,0,0
2405.1594,3124.9739,91.85391,15507,606,7,530,0,0,0,0
2202.3462,2914.5557,96.16364,15508,606,8,530,0,0,0,0
231.54861,7859.3203,34.71801,15509,578,24,530,0,0,0,0
219.79146,7817.4644,24.995808,15510,578,25,530,0,0,0,0
-39.761772,2122.3994,117.67812,15525,584,20,530,0,0,0,0
3082.3367,3596.2292,147.96492,15526,569,12,530,0,0,0,0
3082.2979,3596.2183,146.77087,15527,581,13,530,0,0,0,0
298.03256,1500.9879,-13.546021,15528,607,0,530,0,0,0,0
283.18088,1476.1155,10.195142,15529,607,1,530,0,0,0,0
279.20715,1436.9255,42.69513,15530,607,2,530,0,0,0,0
311.69412,1408.74,61.917446,15531,607,3,530,0,0,0,0
343.97397,1421.4142,70.19523,15532,607,4,530,0,0,0,0
508.86996,1988.615,109.76833,15533,608,0,530,0,0,0,0
452.0874,1930.0856,123.76259,15534,608,1,530,0,0,0,0
322.18094,1775.5326,98.48478,15535,608,2,530,0,0,0,0
273.5149,1484.0527,-13.908157,15570,611,0,530,0,0,0,0
269.00092,1478.1931,-9.352613,15571,611,1,530,0,0,0,0
259.18997,1465.943,-3.908173,15572,611,2,530,0,0,0,0
226.881,1426.872,6.091828,15573,611,3,530,0,0,0,0
115.4553,1279.0797,45.98075,15574,611,4,530,0,0,0,0
34.97027,1183.1583,76.03638,15575,611,5,530,0,0,0,0
-358.00803,1106.9803,105.50919,15576,611,6,530,0,0,0,0
-398.2361,1036.165,104.08608,15577,611,7,530,0,0,0,0
-344.5457,1021.6754,71.09229,15578,611,8,530,0,0,0,0
-337.93393,1021.6563,64.59226,15579,611,9,530,0,0,0,0
-334.19727,1021.9224,60.342216,15580,611,10,530,0,0,0,0
-330.6969,1021.6467,58.758858,15581,611,11,530,0,0,0,0
-672.4425,1857.7594,67.65971,15583,612,0,530,0,0,0,0
-626.7896,1854.329,89.43768,15584,612,1,530,0,0,0,0
-573.85126,1854.9459,128.9377,15585,612,2,530,0,0,0,0
-378.6338,1792.0309,180.10446,15586,612,3,530,0,0,0,0
-97.01536,1757.454,180.10446,15587,612,4,530,0,0,0,0
116.16206,1626.972,114.66029,15588,612,5,530,0,0,0,0
274.10294,1485.0973,-11.534096,15589,612,6,530,0,0,0,0
-329.6836,1019.6754,55.466587,15592,613,0,530,0,0,0,0
-320.49966,1020.6047,58.772156,15593,613,1,530,0,0,0,0
-309.3506,1022.8201,62.299934,15594,613,2,530,0,0,0,0
-297.87808,1025.5106,65.27216,15595,613,3,530,0,0,0,0
-264.16876,1035.027,77.46673,15596,613,4,530,0,0,0,0
-222.6464,1045.5947,89.8834,15597,613,5,530,0,0,0,0
-163.1276,1074.6907,97.35533,15598,613,6,530,0,0,0,0
-80.19241,1121.938,107.46646,15599,613,7,530,0,0,0,0
-1.752821,1188.3002,120.19998,15600,613,8,530,0,0,0,0
49.330948,1253.4148,102.6538,15601,613,9,530,0,0,0,0
231.2462,1463.3279,6.343624,15602,613,10,530,0,0,0,0
275.79248,1487.4269,-11.96193,15603,613,11,530,0,0,0,0
-672.9989,2716.287,95.75598,15607,614,0,530,0,0,0,0
-673.86206,2706.5337,98.085655,15608,614,1,530,0,0,0,0
-681.1217,2666.656,102.1135,15609,614,2,530,0,0,0,0
-670.70715,2625.1885,97.72457,15610,614,3,530,0,0,0,0
-634.9507,2569.8032,91.724625,15611,614,4,530,0,0,0,0
-571.05206,2499.9387,86.91902,15612,614,5,530,0,0,0,0
-366.73703,2300.9734,100.89127,15613,614,6,530,0,0,0,0
-14.171495,2002.4592,133.76648,15614,614,7,530,0,0,0,0
207.15828,1801.289,63.93343,15615,614,8,530,0,0,0,0
292.92447,1661.943,33.377834,15616,614,9,530,0,0,0,0
333.20102,1592.2156,1.21114,15617,614,10,530,0,0,0,0
307.2367,1513.4408,-3.955528,15618,614,11,530,0,0,0,0
274.47113,1487.1318,-12.955558,15619,614,12,530,0,0,0,0
275.0024,1487.1583,-10.884088,15622,615,0,530,0,0,0,0
265.51038,1486.4467,-8.123665,15623,615,1,530,0,0,0,0
255.27379,1485.1912,-4.373664,15624,615,2,530,0,0,0,0
236.39209,1482.9982,4.487454,15625,615,3,530,0,0,0,0
165.18004,1485.0745,32.431904,15626,615,4,530,0,0,0,0
83.43978,1553.5869,104.84959,15627,615,5,530,0,0,0,0
21.787056,1616.93,121.40508,15628,615,6,530,0,0,0,0
0.324273,1661.8248,128.71065,15629,615,7,530,0,0,0,0
-43.939777,1736.2272,143.38408,15630,615,8,530,0,0,0,0
-113.6588,1831.4341,160.07796,15631,615,9,530,0,0,0,0
-262.6249,2036.3131,159.24525,15632,615,10,530,0,0,0,0
-372.72168,2205.4985,159.24525,15633,615,11,530,0,0,0,0
-486.3162,2439.3174,159.24525,15634,615,12,530,0,0,0,0
-511.58063,2622.6887,155.60689,15635,615,13,530,0,0,0,0
-530.85626,2668.6626,141.0513,15636,615,14,530,0,0,0,0
-567.16156,2698.0872,136.02335,15637,615,15,530,0,0,0,0
-606.9531,2717.3984,129.99544,15638,615,16,530,0,0,0,0
-645.2381,2708.682,110.77329,15639,615,17,530,0,0,0,0
-660.91016,2709.4526,104.41239,15640,615,18,530,0,0,0,0
317.10324,1719.418,95.81444,15641,608,3,530,0,0,0,0
295.6345,1638.5315,18.230967,15643,608,4,530,0,0,0,0
298.40268,1501.1072,-13.046883,15644,608,5,530,0,0,0,0
586.7385,1848.561,169.39275,15646,589,11,530,0,0,0,0
712.9167,1842.806,172.11496,15647,589,12,530,0,0,0,0
721.1871,1704.4071,142.19856,15648,589,13,530,0,0,0,0
843.5802,1711.5177,139.50412,15649,589,14,530,0,0,0,0
819.9185,1858.3694,179.11885,15650,589,15,530,0,0,0,0
939.54504,1865.7626,174.39307,15651,589,16,530,0,0,0,0
916.4133,1698.227,127.69634,15652,589,17,530,0,0,0,0
1032.5643,1691.4562,135.47618,15653,589,18,530,0,0,0,0
1039.0203,1878.2125,180.69856,15654,589,19,530,0,0,0,0
1146.6604,1853.1576,173.17084,15655,589,20,530,0,0,0,0
1109.2596,1750.4879,144.57004,15656,589,21,530,0,0,0,0
659.73114,1762.899,137.40335,15657,589,22,530,0,0,0,0
299.48047,1500.7084,-13.846616,15658,589,23,530,0,0,0,0
2975.0476,1847.765,142.28867,15660,616,0,530,0,0,0,0
2967.5508,1861.974,146.47833,15661,616,1,530,0,0,0,0
2945.5208,1888.7068,152.31174,15662,616,2,530,0,0,0,0
2919.6987,1952.7073,150.72835,15663,616,3,530,0,0,0,0
2850.1152,2105.1985,150.72835,15664,616,4,530,0,0,0,0
2841.7764,2263.6562,142.28867,15665,616,5,530,0,0,0,0
2882.3396,2400.577,148.09425,15666,616,6,530,0,0,0,0
2885.3032,2667.2227,148.09425,15667,616,7,530,0,0,0,0
2816.3694,2909.976,148.09425,15668,616,8,530,0,0,0,0
2827.3477,3266.6802,176.42769,15669,616,9,530,0,0,0,0
2900.4126,3500.0588,176.51103,15670,616,10,530,0,0,0,0
2999.869,3578.372,163.2333,15671,616,11,530,0,0,0,0
3078.289,3595.31,145.48312,15672,616,12,530,0,0,0,0
2976.8716,1848.4401,143.63455,15703,617,12,530,0,0,0,0
3008.0422,1829.4733,157.28697,15704,617,11,530,0,0,0,0
3099.2148,1832.7615,179.1481,15705,617,10,530,0,0,0,0
3195.6204,1920.5159,192.20367,15706,617,9,530,0,0,0,0
3200.0403,2200.048,192.64809,15707,617,8,530,0,0,0,0
3234.204,2432.802,187.50914,15708,617,7,530,0,0,0,0
3200.2036,2832.382,182.9258,15709,617,6,530,0,0,0,0
3172.413,3059.9592,167.45357,15710,617,5,530,0,0,0,0
3167.0642,3366.5833,177.73228,15711,617,4,530,0,0,0,0
3152.001,3503.0725,166.09337,15712,617,3,530,0,0,0,0
3113.8572,3561.5056,156.95439,15713,617,2,530,0,0,0,0
3092.4192,3583.033,151.5406,15714,617,1,530,0,0,0,0
3077.726,3592.7808,147.28784,15715,617,0,530,0,0,0,0
365.5687,1442.9668,75.00083,15716,607,5,530,0,0,0,0
482.97147,1586.7985,86.97295,15717,607,6,530,0,0,0,0
536.56805,1782.7963,98.5697,15718,607,7,530,0,0,0,0
509.62326,1903.3309,109.37533,15719,607,8,530,0,0,0,0
509.54498,1990.441,110.57784,15720,607,9,530,0,0,0,0
1127.9088,1684.1598,126.53322,15722,587,13,530,0,0,0,0
720.1618,1727.7267,149.74855,15723,587,14,530,0,0,0,0
346.85065,1984.3312,174.69382,15724,587,15,530,0,0,0,0
170.92036,2093.475,174.69382,15725,587,16,530,0,0,0,0
40.44412,2165.9817,174.69382,15726,587,17,530,0,0,0,0
-9.4528,2192.394,151.94391,15727,587,18,530,0,0,0,0
-28.944445,2168.4448,133.91653,15728,587,19,530,0,0,0,0
-29.634983,2122.4875,113.4163,15729,587,20,530,0,0,0,0
92.43175,5214.5063,23.993761,15731,618,0,530,0,0,0,0
87.47724,5225.9155,26.466028,15732,618,1,530,0,0,0,0
78.637695,5245.1377,30.716051,15733,618,2,530,0,0,0,0
48.654133,5299.608,40.688335,15734,618,3,530,0,0,0,0
-33.003906,5378.0337,58.60498,15735,618,4,530,0,0,0,0
-134.10927,5404.6274,61.77165,15736,618,5,530,0,0,0,0
-257.3893,5300.7954,80.54961,15737,618,6,530,0,0,0,0
-244.54817,5166.451,94.54971,15738,618,7,530,0,0,0,0
-240.3826,4866.776,80.299805,15739,618,8,530,0,0,0,0
-299.03586,4532.8926,80.299805,15740,618,9,530,0,0,0,0
-299.88232,4302.0645,139.18892,15741,618,10,530,0,0,0,0
-406.5971,4155.2256,153.68907,15742,618,11,530,0,0,0,0
-500.1591,4106.014,118.32779,15743,618,12,530,0,0,0,0
-556.2288,4102.1772,98.18915,15744,618,13,530,0,0,0,0
-586.73645,4101.468,93.939316,15745,618,14,530,0,0,0,0
108.00242,5153.518,40.716465,15746,619,14,530,0,0,0,0
93.72149,5098.4663,60.188625,15747,619,13,530,0,0,0,0
37.297146,5116.347,75.521965,15748,619,12,530,0,0,0,0
-13.34261,5233.2124,71.633,15749,619,11,530,0,0,0,0
-56.453938,5334.0327,72.46617,15750,619,10,530,0,0,0,0
-133.26877,5366.637,72.46617,15751,619,9,530,0,0,0,0
-211.87044,5333.434,94.382996,15752,619,8,530,0,0,0,0
-243.34619,5166.6177,98.54976,15753,619,7,530,0,0,0,0
-292.99994,4966.8623,95.91102,15754,619,6,530,0,0,0,0
-522.72253,4451.331,122.16183,15755,619,5,530,0,0,0,0
-699.8482,4300.3022,103.80066,15756,619,4,530,0,0,0,0
-719.4069,4166.748,104.10622,15757,619,3,530,0,0,0,0
-657.8582,4112.6567,104.10622,15758,619,2,530,0,0,0,0
-605.0091,4100.3765,96.85613,15759,619,1,530,0,0,0,0
-586.73645,4101.468,92.46719,15760,619,0,530,0,0,0,0
92.369415,5214.5923,25.522003,15761,619,15,530,0,0,0,0
92.61605,5214.499,23.937588,15762,620,0,530,0,0,0,0
84.254395,5232.325,31.159851,15763,620,1,530,0,0,0,0
66.7232,5267.3203,38.382088,15764,620,2,530,0,0,0,0
24.972277,5323.4116,41.632095,15765,620,3,530,0,0,0,0
-14.253418,5471.933,38.409893,15766,620,4,530,0,0,0,0
-33.302628,5631.988,64.60437,15767,620,5,530,0,0,0,0
-98.91141,5740.5176,69.65999,15768,620,6,530,0,0,0,0
-239.01904,5957.988,42.82668,15769,620,7,530,0,0,0,0
-300.47983,6199.712,42.82668,15770,620,8,530,0,0,0,0
-267.91727,6398.655,62.187805,15771,620,9,530,0,0,0,0
-143.10188,6809.3213,41.937878,15772,620,10,530,0,0,0,0
