ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
16523,Legionnaire's Mail Leggings,3,0,0,0,64,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16524,Champion's Mail Shoulders,3,0,0,0,64,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16525,Legionnaire's Chain Breastplate,3,0,0,0,4,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16527,Legionnaire's Chain Leggings,3,0,0,0,4,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16528,Champion's Chain Pauldrons,3,0,0,0,4,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16529,Legionnaire's Chain Girdle,3,0,0,0,4,55,0,0,0,60,32768,24580,0,32,0,-1,-1
16530,Blood Guard's Chain Gauntlets,3,0,0,0,4,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16531,Blood Guard's Chain Boots,3,0,0,0,4,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16532,First Sergeant's Mail Wristguards,3,0,0,0,68,58,0,0,0,63,32768,24580,0,32,0,-1,-1
16533,Warlord's Silk Cowl,4,0,0,0,128,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16534,General's Silk Trousers,4,0,0,0,128,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16535,Warlord's Silk Raiment,4,0,0,0,128,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16536,Warlord's Silk Amice,4,0,0,0,128,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16537,General's Silk Sash,4,0,0,0,128,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16538,General's Silk Cuffs,4,0,0,0,128,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16539,General's Silk Boots,4,0,0,0,128,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16540,General's Silk Handguards,4,0,0,0,128,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16541,Warlord's Plate Armor,4,0,0,0,1,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16542,Warlord's Plate Headpiece,4,0,0,0,1,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16543,General's Plate Leggings,4,0,0,0,1,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16544,Warlord's Plate Shoulders,4,0,0,0,1,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16545,General's Plate Boots,4,0,0,0,1,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16546,General's Plate Armguards,4,0,0,0,1,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16547,General's Plate Girdle,4,0,0,0,1,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16548,General's Plate Gauntlets,4,0,0,0,1,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16549,Warlord's Dragonhide Hauberk,4,0,0,0,1024,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16550,Warlord's Dragonhide Helmet,4,0,0,0,1024,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16551,Warlord's Dragonhide Epaulets,4,0,0,0,1024,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16552,General's Dragonhide Leggings,4,0,0,0,1024,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16553,General's Dragonhide Bracers,4,0,0,0,1024,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16554,General's Dragonhide Boots,4,0,0,0,1024,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16555,General's Dragonhide Gloves,4,0,0,0,1024,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16556,General's Dragonhide Belt,4,0,0,0,1024,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16557,General's Leather Girdle,4,0,0,0,8,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16558,General's Leather Treads,4,0,0,0,8,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16559,General's Leather Armsplints,4,0,0,0,8,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16560,General's Leather Mitts,4,0,0,0,8,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16561,Warlord's Leather Helm,4,0,0,0,8,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16562,Warlord's Leather Spaulders,4,0,0,0,8,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16563,Warlord's Leather Breastplate,4,0,0,0,8,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16564,General's Leather Legguards,4,0,0,0,8,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16565,Warlord's Chain Chestpiece,4,0,0,0,4,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16566,Warlord's Chain Helmet,4,0,0,0,4,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16567,General's Chain Legguards,4,0,0,0,4,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16568,Warlord's Chain Shoulders,4,0,0,0,4,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16569,General's Chain Sabatons,4,0,0,0,4,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16570,General's Chain Wristguards,4,0,0,0,4,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16571,General's Chain Gloves,4,0,0,0,4,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16572,General's Chain Girdle,4,0,0,0,4,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16573,General's Mail Boots,4,0,0,0,64,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16574,General's Mail Gauntlets,4,0,0,0,64,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16575,General's Mail Waistband,4,0,0,0,64,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16576,General's Mail Bracers,4,0,0,0,64,60,0,0,0,65,32768,24580,0,32,0,-1,-1
16577,Warlord's Mail Armor,4,0,0,0,64,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16578,Warlord's Mail Helm,4,0,0,0,64,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16579,General's Mail Leggings,4,0,0,0,64,60,0,0,0,71,32768,24580,0,32,0,-1,-1
16580,Warlord's Mail Spaulders,4,0,0,0,64,60,0,0,0,74,32768,24580,0,32,0,-1,-1
16582,"Monster - Wand, Horde Green Feathered",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
16604,Moon Robes of Elune,2,0,0,0,16,0,0,0,0,10,0,24580,0,32,0,-1,-1
16605,Friar's Robes of the Light,2,0,0,0,16,0,0,0,0,5,0,24580,0,32,0,-1,-1
16606,Juju Hex Robes,2,0,0,0,16,0,0,0,0,5,0,24580,0,32,0,-1,-1
16607,Acolyte's Sacrificial Robes,2,0,0,0,16,0,0,0,0,5,0,24580,0,32,0,-1,-1
16608,Aquarius Belt,2,0,0,0,1024,0,0,0,0,16,0,24580,0,32,0,-1,-1
16622,Thornflinger,2,0,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
16658,Wildhunter Cloak,2,0,0,0,-1,0,0,0,0,32,0,24580,0,32,0,-1,-1
16659,Deftkin Belt,2,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16660,Driftmire Shield,2,0,0,0,-1,0,0,0,0,27,0,24580,0,0,0,-1,-1
16661,Soft Willow Cape,2,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16738,Witherseed Gloves,2,0,0,0,-1,0,0,0,0,48,0,24580,0,32,0,-1,-1
16739,Rugwood Mantle,2,0,0,0,-1,0,0,0,0,48,0,24580,0,32,0,-1,-1
16740,Shredder Operating Gloves,2,0,0,0,-1,0,0,0,0,31,0,24580,0,32,0,-1,-1
16741,Oilrag Handwraps,2,0,0,0,-1,0,0,0,0,31,0,24580,0,32,0,-1,-1
16768,Furbolg Medicine Pouch,2,0,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
16769,Furbolg Medicine Totem,2,0,0,0,-1,47,0,0,0,52,0,24580,0,0,0,-1,-1
16788,Captain Rackmore's Wheel,2,0,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
16789,Captain Rackmore's Tiller,2,0,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
16791,Silkstream Cuffs,2,0,0,0,-1,0,0,0,0,38,0,24580,0,32,0,-1,-1
16793,Arcmetal Shoulders,2,0,0,0,-1,0,0,0,0,38,0,24580,0,32,0,-1,-1
16794,Gripsteel Wristguards,2,0,0,0,-1,0,0,0,0,38,0,24580,0,32,0,-1,-1
16873,Braidfur Gloves,2,0,0,0,-1,0,0,0,0,38,0,24580,0,32,0,-1,-1
16889,Polished Walking Staff,2,0,0,0,-1,0,0,0,0,24,0,24580,0,0,768,-1,-1
16890,Slatemetal Cutlass,2,0,0,0,-1,0,0,0,0,24,0,24580,0,0,0,-1,-1
16891,Claystone Shortsword,2,0,0,0,-1,0,0,0,0,21,0,24580,0,0,0,-1,-1
16894,Clear Crystal Rod,2,0,0,0,-1,0,0,0,0,21,0,24580,0,0,768,-1,-1
16967,Feralas Ahi,1,0,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
16975,Warsong Sash,3,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16977,Warsong Boots,3,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16978,Warsong Gauntlets,3,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16979,Flarecore Gloves,4,0,0,0,31632,57,0,0,0,62,0,24580,0,32,0,-1,-1
16980,Flarecore Mantle,4,0,0,0,-1,56,0,0,0,61,0,24580,0,32,0,-1,-1
16981,Owlbeard Bracers,2,0,0,0,-1,0,0,0,0,20,0,24580,0,32,0,-1,-1
16982,Corehound Boots,4,0,0,0,-1,54,0,0,0,59,0,24580,0,32,0,-1,-1
16983,Molten Helm,4,0,0,0,-1,55,0,0,0,60,0,24580,0,32,0,-1,-1
16984,Black Dragonscale Boots,4,0,0,0,-1,56,0,0,0,61,0,24580,0,32,0,-1,-1
16985,Windseeker Boots,2,0,0,0,-1,0,0,0,0,25,0,24580,0,32,0,-1,-1
16986,Sandspire Gloves,2,0,0,0,-1,0,0,0,0,25,0,24580,0,32,0,-1,-1
16987,Screecher Belt,2,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16988,Fiery Chain Shoulders,4,0,0,0,-1,57,0,0,0,62,0,24580,0,32,0,-1,-1
16989,Fiery Chain Girdle,4,0,0,0,-1,54,0,0,0,59,0,24580,0,32,0,-1,-1
16990,Spritekin Cloak,2,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
16992,Smokey's Explosive Launcher,2,0,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
16993,Smokey's Fireshooter,2,0,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
16994,Duskwing Gloves,2,0,0,0,-1,0,0,0,0,60,0,24580,0,32,0,-1,-1
16995,Duskwing Mantle,2,0,0,0,-1,0,0,0,0,60,0,24580,0,32,0,-1,-1
16996,Gorewood Bow,3,0,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
16997,Stormrager,3,0,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
16998,Sacred Protector,3,0,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
17002,Ichor Spitter,2,0,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
17003,Skullstone Hammer,2,0,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
17004,Sarah's Guide,2,0,0,0,-1,0,0,0,0,61,0,8196,0,0,768,-1,-1
17005,Boorguard Tunic,2,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
17006,Cobalt Legguards,2,0,0,0,-1,0,0,0,0,27,0,24580,0,32,0,-1,-1
17013,Dark Iron Leggings,4,0,0,0,-1,55,0,0,0,60,0,24580,0,32,0,-1,-1
17014,Dark Iron Bracers,4,0,0,0,-1,54,0,0,0,59,0,24580,0,32,0,-1,-1
17015,Dark Iron Reaver,3,0,0,0,-1,60,0,0,0,65,0,24580,0,0,0,-1,-1
17016,Dark Iron Destroyer,3,0,0,0,-1,60,0,0,0,65,0,24580,0,0,0,-1,-1
17040,"Monster - Mace, Frying Pan",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17041,"Monster - Mace, Frying Pan w/ Eggs",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17046,Gutterblade,2,0,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
17047,Luminescent Amice,2,0,0,0,-1,0,0,0,0,30,0,24580,0,32,0,-1,-1
17073,Earthshaker,4,0,0,0,-1,60,0,0,0,66,0,24580,0,0,0,-1,-1
17123,"Monster - Sword, Horde Troll",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17142,Shard of the Defiler,5,0,0,0,-1,60,0,0,0,70,32,28676,0,0,0,-1,-1
17182,"Sulfuras, Hand of Ragnaros",5,0,0,0,-1,60,0,0,0,80,32,28676,0,0,0,-1,-1
17183,Dented Buckler,1,0,0,0,-1,1,0,0,0,3,0,24580,0,0,0,-1,-1
17184,Small Shield,1,0,0,0,-1,1,0,0,0,3,0,24580,0,0,0,-1,-1
17185,Round Buckler,1,0,0,0,-1,3,0,0,0,8,0,24580,0,0,0,-1,-1
17186,Small Targe,1,0,0,0,-1,3,0,0,0,8,0,24580,0,0,0,-1,-1
17187,Banded Buckler,1,0,0,0,-1,9,0,0,0,14,0,24580,0,0,0,-1,-1
17188,Ringed Buckler,1,0,0,0,-1,14,0,0,0,19,0,24580,0,0,0,-1,-1
17189,Metal Buckler,1,0,0,0,-1,29,0,0,0,34,0,24580,0,0,0,-1,-1
17190,Ornate Buckler,1,0,0,0,-1,42,0,0,0,47,0,24580,0,0,0,-1,-1
17192,Reinforced Targe,1,0,0,0,-1,19,0,0,0,24,0,24580,0,0,0,-1,-1
17193,Sulfuron Hammer,4,0,0,0,-1,60,0,0,0,67,0,24580,0,0,0,-1,-1
17223,Thunderstrike,4,0,0,0,-1,58,0,0,0,63,1088,24580,0,0,0,-1,-1
17282,"Monster - Dagger, Exotic B01 Green",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17283,"Monster - Dagger, Exotic B01 Red",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17342,JYoo Random Item Test,1,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17343,Test Random Chest,1,0,0,0,-1,1,0,0,0,1,0,24580,0,32,0,-1,-1
17382,Monster - Glaive - 2 Blade Purple,0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17383,"Monster - Axe, 2H Horde Black War Axe",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17462,"Monster - Axe, Horde B02 Silver",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17463,"Monster - Axe, 2H Horde Blue War Axe",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17482,"Monster - Shield, B01 WoodCopperCap",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
17523,Smokey's Drape,2,0,0,0,-1,0,0,0,0,58,0,24580,0,32,0,-1,-1
17562,Knight-Lieutenant's Dreadweave Boots,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17563,Knight-Captain's Dreadweave Bracers,3,0,0,0,256,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17564,Knight-Lieutenant's Dreadweave Gloves,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17565,Knight-Captain's Dreadweave Belt,3,0,0,0,256,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17566,Lieutenant Commander's Headguard,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17567,Knight-Captain's Dreadweave Leggings,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17568,Knight-Captain's Dreadweave Robe,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17569,Lieutenant Commander's Dreadweave Mantle,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17570,Champion's Dreadweave Hood,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17571,Legionnaire's Dreadweave Leggings,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17572,Legionnaire's Dreadweave Robe,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17573,Champion's Dreadweave Shoulders,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17574,Legionnaire's Dreadweave Belt,3,0,0,0,256,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17575,Legionnaire's Dreadweave Bracers,3,0,0,0,256,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17576,Blood Guard's Dreadweave Boots,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17577,Blood Guard's Dreadweave Gloves,3,0,0,0,256,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17578,Field Marshal's Coronal,4,0,0,0,256,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17579,Marshal's Dreadweave Leggings,4,0,0,0,256,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17580,Field Marshal's Dreadweave Shoulders,4,0,0,0,256,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17581,Field Marshal's Dreadweave Robe,4,0,0,0,256,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17582,Marshal's Dreadweave Cuffs,4,0,0,0,256,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17583,Marshal's Dreadweave Boots,4,0,0,0,256,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17584,Marshal's Dreadweave Gloves,4,0,0,0,256,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17585,Marshal's Dreadweave Sash,4,0,0,0,256,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17586,General's Dreadweave Boots,4,0,0,0,256,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17587,General's Dreadweave Bracers,4,0,0,0,256,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17588,General's Dreadweave Gloves,4,0,0,0,256,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17589,General's Dreadweave Belt,4,0,0,0,256,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17590,Warlord's Dreadweave Mantle,4,0,0,0,256,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17591,Warlord's Dreadweave Hood,4,0,0,0,256,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17592,Warlord's Dreadweave Robe,4,0,0,0,256,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17593,General's Dreadweave Pants,4,0,0,0,256,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17594,Knight-Lieutenant's Satin Boots,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17595,Knight-Captain's Satin Cuffs,3,0,0,0,16,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17596,Knight-Lieutenant's Satin Gloves,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17597,Knight-Captain's Satin Cord,3,0,0,0,16,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17598,Lieutenant Commander's Diadem,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17599,Knight-Captain's Satin Leggings,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17600,Knight-Captain's Satin Robes,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17601,Lieutenant Commander's Satin Amice,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17602,Field Marshal's Headdress,4,0,0,0,16,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17603,Marshal's Satin Pants,4,0,0,0,16,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17604,Field Marshal's Satin Mantle,4,0,0,0,16,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17605,Field Marshal's Satin Vestments,4,0,0,0,16,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17606,Marshal's Satin Bracers,4,0,0,0,16,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17607,Marshal's Satin Sandals,4,0,0,0,16,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17608,Marshal's Satin Gloves,4,0,0,0,16,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17609,Marshal's Satin Sash,4,0,0,0,16,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17610,Champion's Satin Cowl,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17611,Legionnaire's Satin Trousers,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17612,Legionnaire's Satin Vestments,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17613,Champion's Satin Shoulderpads,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17614,Legionnaire's Satin Sash,3,0,0,0,16,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17615,Legionnaire's Satin Cuffs,3,0,0,0,16,55,0,0,0,60,32768,24580,0,32,0,-1,-1
17616,Blood Guard's Satin Boots,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17617,Blood Guard's Satin Gloves,3,0,0,0,16,58,0,0,0,63,32768,24580,0,32,0,-1,-1
17618,General's Satin Boots,4,0,0,0,16,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17619,General's Satin Bracers,4,0,0,0,16,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17620,General's Satin Gloves,4,0,0,0,16,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17621,General's Satin Cinch,4,0,0,0,16,60,0,0,0,65,32768,24580,0,32,0,-1,-1
17622,Warlord's Satin Mantle,4,0,0,0,16,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17623,Warlord's Satin Cowl,4,0,0,0,16,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17624,Warlord's Satin Robes,4,0,0,0,16,60,0,0,0,74,32768,24580,0,32,0,-1,-1
17625,General's Satin Leggings,4,0,0,0,16,60,0,0,0,71,32768,24580,0,32,0,-1,-1
17686,Master Hunter's Bow,2,0,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
17687,Master Hunter's Rifle,2,0,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
17688,Jungle Boots,2,0,0,0,-1,0,0,0,0,40,0,24580,0,32,0,-1,-1
17704,Edge of Winter,2,0,0,0,-1,33,0,0,0,38,524288,24580,0,0,0,-1,-1
17721,Gloves of the Greatfather,2,0,0,0,-1,33,0,0,0,38,0,24580,0,32,0,-1,-1
17723,Green Holiday Shirt,1,0,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
17942,"Monster - Mace2H, War Maul",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18002,"Monster - Axe, 2H Horde Massive Spiked Blue",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18042,Thorium Headed Arrow,2,0,0,0,-1,52,0,0,0,57,0,24576,0,0,0,-1,-1
18062,"Monster - Mace2H, Horde Hammer A03/C01Black",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18122,"Monster - Staff, Ornate Jeweled Staff - Blue High Blue Glow",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18123,"Monster - Staff, Feathered Silver Glow",0,0,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
18161,5% Test Speed Boots,1,0,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
18162,8% Test Speed Boots,1,0,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
18163,10% Test Speed Boots,1,0,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
18164,13% Test Speed Boots,1,0,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
18165,15% Test Speed Boots,1,0,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
18166,"Monster - Shield, Royal Dreadguard",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18167,"Monster - Sword, Machete C01",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18168,Force Reactive Disk,4,0,0,0,-1,60,202,300,0,65,0,24580,0,0,0,-1,-1
18238,Shadowskin Gloves,3,0,0,0,-1,35,0,0,0,40,0,24580,0,32,0,-1,-1
18263,Flarecore Wraps,4,0,0,0,1535,60,0,0,0,64,0,24580,0,32,0,-1,-1
18282,Core Marksman Rifle,4,0,0,0,-1,60,0,0,0,65,0,24580,0,0,0,-1,-1
18293,Monster - Glaive - 2 Blade B03 Green,0,0,0,0,32767,1,0,0,0,1,0,24580,0,0,0,-1,-1
18405,Belt of the Archmage,4,0,0,0,1535,57,0,0,0,62,0,24580,0,32,0,-1,-1
18407,Felcloth Gloves,3,0,0,0,-1,57,0,0,0,62,0,24580,0,32,0,-1,-1
18408,Inferno Gloves,3,0,0,0,-1,57,0,0,0,62,0,24580,0,32,0,-1,-1
18409,Mooncloth Gloves,3,0,0,0,-1,57,0,0,0,62,0,24580,0,32,0,-1,-1
18413,Cloak of Warding,3,0,0,0,-1,57,0,0,0,62,0,24580,0,32,0,-1,-1
18419,"Monster - Axe, 2H Horde Red War Axe",0,0,0,0,-1,1,0,0,0,1,0,24580,0,0,0,-1,-1
18427,Sergeant's Cloak,3,0,0,0,-1,30,0,0,0,35,32768,24580,0,32,0,-1,-1
18429,First Sergeant's Plate Bracers,3,0,0,0,1,58,0,0,0,63,32768,24580,0,32,0,-1,-1
18430,First Sergeant's Plate Bracers,3,0,0,0,1,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18432,First Sergeant's Mail Wristguards,3,0,0,0,68,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18434,First Sergeant's Dragonhide Armguards,3,0,0,0,1024,58,0,0,0,63,32768,24580,0,32,0,-1,-1
18435,First Sergeant's Leather Armguards,3,0,0,0,8,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18436,First Sergeant's Dragonhide Armguards,3,0,0,0,1024,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18437,First Sergeant's Silk Cuffs,3,0,0,0,400,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18440,Sergeant's Cape,3,0,0,0,-1,30,0,0,0,35,32768,24580,0,32,0,-1,-1
18441,Sergeant's Cape,3,0,0,0,-1,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18445,Sergeant Major's Plate Wristguards,3,0,0,0,3,58,0,0,0,63,32768,24580,0,32,0,-1,-1
18447,Sergeant Major's Plate Wristguards,3,0,0,0,3,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18448,Sergeant Major's Chain Armguards,3,0,0,0,4,58,0,0,0,63,32768,24580,0,32,0,-1,-1
18449,Sergeant Major's Chain Armguards,3,0,0,0,4,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18452,Sergeant Major's Leather Armsplints,3,0,0,0,8,58,0,0,0,63,32768,24580,0,32,0,-1,-1
18453,Sergeant Major's Leather Armsplints,3,0,0,0,8,45,0,0,0,50,32768,24580,0,32,0,-1,-1
18454,Sergeant Major's Dragonhide Armsplints,3,0,0,0,1024,58,0,0,0,63,32768,24580,0,32,0,-1,-1
